row	case	u	parameter	cell	kind	left_fold_source	right_fold_source	left_fold_used	right_fold_used	a	b	nr	subdivisions	angular	mu0_grad	muhalf_grad	accepted_nodes	rejected_nodes	cell_ok	mu0_partial_sum	muhalf_partial_sum
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	512	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	512	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	0	empty	0	0	0	0	0	0.88710447273576554	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	112	8	1024	-0.93448887431153993	-0.58810574182511222	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	112	8	1024	18.939592521844958	18.461868707207095	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	10	empty	0	1	0	1	3.035303804422572	3.0353038119173275	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	11	arcs	1	1	1	1	3.0353038119173275	3.0353038123352656	112	8	1024	5.9442777681074694e-19	5.9398629781355843e-19	896	0	1	36.010206512041186	35.747525175602057
99	rand035	0	Y	12	empty	1	0	1	0	3.0353038123352656	3.3562078044611949	112	8	1024	0	0	0	0	1	36.010206512041186	35.747525175602057
100	rand035	0.5	X	0	empty	0	0	0	0	0	0.88710447273576554	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	1	empty	0	1	0	1	0.88710447273576554	0.88716938242769516	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	2	arcs	1	0	1	0	0.88716938242769516	0.88723369079252823	48	1	128	-0.44226714555737723	-0.27833380789248596	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	3	arcs	0	1	0	1	0.88723369079252823	0.95630209345982764	48	1	128	8.9715199109081087	8.7422478778688681	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	4	empty	1	0	1	0	0.95630209345982764	0.98978667263356568	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	5	empty	0	0	0	0	0.98978667263356568	0.98978737686990848	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	6	empty	0	0	0	0	0.98978737686990848	0.9999999892831799	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	7	empty	0	1	0	1	0.9999999892831799	1.04569464696713	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	8.5213040002716003	8.4591441937708538	48	0	1	17.050556765622332	16.923058263747237
100	rand035	0.5	X	9	empty	1	0	1	0	1.1271804457293775	3.035303804422572	48	1	128	0	0	0	0	1	17.050556765622332	16.923058263747237
