row	case	parameter	cell	a	b	h_scale	nr	subdivisions	angular	fd_mu0	fd_muhalf	spread_mu0_by_offset	spread_muhalf_by_offset	fail_count	fd_mu0_m2	fd_mu0_m1	fd_mu0_p1	fd_mu0_p2	fd_muhalf_m2	fd_muhalf_m1	fd_muhalf_p1	fd_muhalf_p2
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.001	64	4	256	17.881053974823072	17.797891098249021	0.0053623489739820229	0.0053460622909202726	0	3.6508589929380229	3.6523078190612028	3.654998025957696	3.6562213419120049	3.6436171356353686	3.645020608824352	3.6476993854840698	3.6489631979262889
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.001	64	4	256	5.9662192042115413e-19	5.9672537054901885e-19	1.7767291615532195e-22	1.7810593452951299e-22	0	7.6994839856362279e-18	7.6995380407855737e-18	7.6996276466284267e-18	7.6996616585523832e-18	7.6985852273454878e-18	7.6986356587523319e-18	7.6987253304086099e-18	7.6987633332800173e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00050000000000000001	32	1	64	-0.80488872232904241	-0.50927964730936259	0.00010737076508442899	6.8069365486897991e-05	0	0.00014666017792661353	0.00012652414348671132	6.7641120446278505e-05	3.9289412842184534e-05	9.2274662223920101e-05	7.9161773381838588e-05	4.1887999654336313e-05	2.4205296737022103e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00050000000000000001	32	1	64	18.780467829434723	18.364351814461656	0.0027937867654448389	0.0027444562769693981	0	2.6521911527259512	2.652911736986423	2.654321717609835	2.654984939491396	2.6449466661036576	2.645646493029425	2.6470268043015301	2.647691122380627
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00050000000000000001	32	1	64	18.363271802552102	18.087942684059037	0.0027122513927504421	0.0026920033574744373	0	3.6523426390279776	3.6530646980512307	3.6544409227116392	3.6550548904207281	3.6450415008044157	3.6457414031227939	3.6470995456557396	3.6477335041618901
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00050000000000000001	32	1	64	5.4940174739347439e-19	5.4174773610618728e-19	9.0430277060178709e-23	9.1222037402086446e-23	0	7.6996885749017553e-18	7.6997218170316147e-18	7.6997641520933828e-18	7.6997790051788155e-18	7.6987253549869966e-18	7.6987551328187463e-18	7.6987971345371422e-18	7.6988165770243987e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00050000000000000001	48	2	128	-0.8048887223292297	-0.50927964730948161	0.0001073707650844265	6.8069365486896365e-05	0	0.00014666017792661502	0.00012652414348671384	6.7641120446270753e-05	3.9289412842188518e-05	9.2274662223920995e-05	7.9161773381840106e-05	4.1887999654331305e-05	2.4205296737024634e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00050000000000000001	48	2	128	18.696292977645108	18.313846903387496	0.0027899948298917288	0.0027421811156371767	0	2.6521809981626649	2.6528994446560681	2.6543041969285155	2.6549709929925567	2.6449405733656857	2.6456391176312115	2.6470162918927373	2.6476827544813228
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00050000000000000001	48	2	128	17.941097809296725	17.834638288116622	0.0026908867934478664	0.0026791845978912932	0	3.6523087380294377	3.6530209164617666	3.6543706253406425	3.6549996248228855	3.645021160205292	3.6457151341691145	3.647057367233141	3.6477003448031833
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00050000000000000001	48	2	128	5.8452151969604985e-19	5.8524448019384692e-19	8.708124802240006e-23	8.6987382298371035e-23	0	7.6995510111519104e-18	7.6995783705955244e-18	7.6996222706615727e-18	7.6996380923999328e-18	7.6986439527210053e-18	7.69866928967025e-18	7.6987132188372954e-18	7.6987309401033037e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00050000000000000001	64	4	256	-0.804888722329272	-0.50927964730950759	0.00010737076508444298	6.8069365486906664e-05	0	0.00014666017792661464	0.00012652414348671305	6.7641120446265508e-05	3.9289412842171659e-05	9.2274662223920765e-05	7.9161773381839631e-05	4.1887999654328073e-05	2.42052967370141e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00050000000000000001	64	4	256	18.6912600349972	18.310827137791676	0.0027898997197532971	0.0027421240495546506	0	2.6521809367168072	2.6528993425972569	2.6543037987105667	2.6549708364365605	2.6449405364981708	2.6456390563959253	2.6470160529619684	2.6476826605477255
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00050000000000000001	64	4	256	17.918071806024116	17.820822686138314	0.0026902068964931303	0.0026787766597178297	0	3.6523078190612028	3.6530188558200796	3.6543671791584753	3.654998025957696	3.645020608824352	3.6457138977841028	3.6470552995238403	3.6476993854840698
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00050000000000000001	64	4	256	5.9144088011404819e-19	5.9290927360395748e-19	8.9605842853000513e-23	8.9671656278024218e-23	0	7.6995380407855737e-18	7.6995645864958679e-18	7.6996091929551776e-18	7.6996276466284267e-18	7.6986356587523319e-18	7.6986607360013867e-18	7.6987054336250895e-18	7.6987253304086099e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00025000000000000001	32	1	64	-0.84278153835868297	-0.53254833858211847	5.8883023040432814e-05	3.7273773727502275e-05	0	0.00012652414348671132	0.00011478493732991058	8.3623590845908748e-05	6.7641120446278505e-05	7.9161773381838588e-05	7.1602381568829874e-05	5.1903477907126627e-05	4.1887999654336313e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00025000000000000001	32	1	64	19.031837679543919	18.516194763180373	0.0014099806234120216	0.0013803112721051392	0	2.652911736986423	2.6532709998581052	2.6539847250034314	2.654321717609835	2.645646493029425	2.6459957390636197	2.6466911932836177	2.6470268043015301
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00025000000000000001	32	1	64	18.951680394000263	18.441348283452214	0.0013762246604085426	0.0013581425329456387	0	3.6530646980512307	3.6534233036371604	3.6541305455675706	3.6544409227116392	3.6457414031227939	3.6460897943772497	3.6467803637676228	3.6470995456557396
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00025000000000000001	32	1	64	5.6669026185934261e-19	5.5800879726256475e-19	4.2335061768026138e-23	4.2001718395881502e-23	0	7.6997218170316147e-18	7.6997371235770957e-18	7.6997584193428126e-18	7.6997641520933828e-18	7.6987551328187463e-18	7.6987686047814683e-18	7.6987896137062775e-18	7.6987971345371422e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00025000000000000001	48	2	128	-0.8427815383582945	-0.53254833858187678	5.8883023040443087e-05	3.7273773727508801e-05	0	0.00012652414348671384	0.00011478493732991435	8.3623590845922205e-05	6.7641120446270753e-05	7.9161773381840106e-05	7.1602381568832137e-05	5.1903477907134901e-05	4.1887999654331305e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00025000000000000001	48	2	128	18.789137829595706	18.370574853216159	0.0014047522724474071	0.0013771742615258376	0	2.6528994446560681	2.6532574230875139	2.6539636406096547	2.6543041969285155	2.6456391176312115	2.6459875930012644	2.6466785426473511	2.6470162918927373
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00025000000000000001	48	2	128	18.015252066111536	17.879491286686743	0.001349708878875866	0.0013422330640264768	0	3.6530209164617666	3.6533730073987614	3.654050489211651	3.6543706253406425	3.6457151341691145	3.6460596166342101	3.6467323299540699	3.647057367233141
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00025000000000000001	48	2	128	5.8628777708458375e-19	5.8104721997498797e-19	4.3900066048288534e-23	4.3929167045422708e-23	0	7.6995783705955244e-18	7.6995924613864744e-18	7.699614506230576e-18	7.6996222706615727e-18	7.69866928967025e-18	7.6986826866165879e-18	7.6987045870998958e-18	7.6987132188372954e-18
99	rand035	Y	2	0.88716938242769516	0.88723369079252823	0.00025000000000000001	64	4	256	-0.84278153835812342	-0.53254833858176842	5.8883023040447546e-05	3.7273773727511558e-05	0	0.00012652414348671305	0.00011478493732991296	8.3623590845925092e-05	6.7641120446265508e-05	7.9161773381839631e-05	7.160238156883131e-05	5.1903477907136798e-05	4.1887999654328073e-05
99	rand035	Y	3	0.88723369079252823	0.95630209345982764	0.00025000000000000001	64	4	256	18.764601160508239	18.355852851746384	0.0014044561133097488	0.001376996566043065	0	2.6528993425972569	2.6532572896150679	2.6539627771779672	2.6543037987105667	2.6456390563959253	2.6459875129177974	2.646678024588339	2.6470160529619684
99	rand035	Y	8	1.04569464696713	1.1271804457293775	0.00025000000000000001	64	4	256	17.947158918318063	17.838635397996509	0.0013483233383957405	0.0013414017397375133	0	3.6530188558200796	3.6533696792261585	3.6540450648299068	3.6543671791584753	3.6457138977841028	3.6460576197306498	3.6467290753250245	3.6470552995238403
99	rand035	Y	11	3.0353038119173275	3.0353038123352656	0.00025000000000000001	64	4	256	5.9306095121337728e-19	5.956226006651008e-19	4.4606459309677481e-23	4.4697623702796092e-23	0	7.6995645864958679e-18	7.6995769806329662e-18	7.6995993050572367e-18	7.6996091929551776e-18	7.6986607360013867e-18	7.6986723949592979e-18	7.6986948031225847e-18	7.6987054336250895e-18
