case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
0 uniform 2 7 51.325502999999998 2.4185459771569833 1 45 51.120263999999999 0.011660999999999999 0.17329600000000001 0.0030429999999999997 0.00076800000000000002 0.003411 0.012559000000000001 0.052801000000000001 0.272758 50.616070000000001 0.084968999999999989 3.4999999999999997e-05 0.010595999999999998 0.001642 0.0040660000000000002 0.14417700000000003 0.020522999999999996 0 0 1
0 uniform 2 15 51.423726000000002 2.4760800094988884 1 45 51.172271000000002 0.011528999999999999 0.21804699999999994 0.0034029999999999998 0.00083700000000000007 0.0034099999999999998 0.012201 0.051312999999999998 0.32522400000000001 50.619335 0.083859000000000003 2.6999999999999999e-05 0.010376999999999999 0.0016169999999999999 0.0038939999999999995 0.181728 0.024847999999999995 0 0 2
0 uniform 2 23 53.476303000000001 2.5425757937801223 1 45 53.219684000000001 0.011342 0.22432000000000005 0.0032259999999999997 0.00081900000000000007 0.0034970000000000001 0.012921999999999999 0.057237000000000003 0.28033599999999997 52.699634000000003 0.089736999999999997 2.5999999999999998e-05 0.0098430000000000011 0.001676 0.0036799999999999997 0.19007400000000002 0.022802999999999993 0 0 3
0 uniform 3 0 0.71967300000000001 490.78838121191183 1 67 0.55891400000000002 0.016504000000000001 0.11530900000000002 0.0044219999999999997 0.001129 0.0033400000000000001 0.011993 0.18009700000000001 0.119283 0 0.026450000000000001 0.00097799999999999992 0.11283800000000001 0.00075500000000000003 0.0041549999999999998 0.076077999999999993 0.028479000000000001 0 0 0
0 uniform 3 7 0.74047600000000002 500.90243914853698 1 67 0.49448700000000001 0.014628 0.20478999999999994 0.0035150000000000003 0.00084399999999999992 0.0042090000000000001 0.011109000000000001 0.052650000000000002 0.10018000000000001 0 0.026366000000000001 0.00092500000000000004 0.20344100000000001 0.00069499999999999998 0.00362 0.16823799999999997 0.026340000000000002 0 0 1
0 uniform 3 15 0.75053300000000001 513.6746959875577 1 67 0.51061299999999998 0.014841999999999999 0.19934600000000002 0.0034910000000000002 0.00081499999999999997 0.0026809999999999998 0.010182999999999999 0.053157999999999997 0.096658999999999995 0 0.025832000000000001 0.00083799999999999999 0.23041800000000004 0.00067699999999999998 0.0035419999999999996 0.16242300000000001 0.026869000000000014 0 0 2
0 uniform 3 23 0.65362399999999998 528.13394552202078 1 67 0.41544199999999998 0.014211 0.19834199999999999 0.0035440000000000003 0.00083999999999999982 0.0024919999999999999 0.0091909999999999995 0.051020000000000003 0.09597 0 0.024785000000000001 0.00077899999999999996 0.14231800000000003 0.00067400000000000001 0.0033780000000000004 0.16071600000000003 0.027588000000000005 0 0 3
0 uniform 4 0 0.54638799999999998 2.6310460312299382 1 52 0.38701400000000002 0.010954999999999999 0.12850799999999998 0.00315 0.00088600000000000007 0.0030370000000000002 0.011643000000000001 0.180065 0.079257999999999995 0 0.026853999999999999 0.00077200000000000001 0.00061799999999999995 0.0013600000000000001 0.0032749999999999997 0.097855999999999971 0.022826000000000006 0 0 0
0 uniform 4 7 0.44956600000000002 2.5259767679796097 1 52 0.23965600000000001 0.010522999999999999 0.18067799999999995 0.0025980000000000005 0.00071699999999999997 0.0029559999999999999 0.010695 0.050993999999999998 0.067030999999999993 0 0.026308000000000002 0.00074700000000000005 0.0006069999999999999 0.001088 0.0031379999999999997 0.14876899999999993 0.024114000000000007 0 0 1
0 uniform 4 15 0.52302499999999996 2.4276525037044272 1 68 0.24384900000000001 0.0098019999999999999 0.24583499999999994 0.0038480000000000003 0.00073800000000000005 0.002624 0.0097269999999999995 0.051069999999999997 0.076987 0 0.025388999999999998 0.00074299999999999995 0.00058699999999999996 0.00094499999999999998 0.0030909999999999996 0.20351100000000003 0.032056000000000001 0 0 2
