name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
extreme-q-lo,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.675464608123451,3.3841514e-08,0.977464,0.721727,0.017374,0.000019,0.000947,0.015727,0.000570,77,77,6,0,0,0,0,0,0,0,ToleranceMet,ToleranceMet,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.3710362547682675,0.00094213453,1.111231,0.940540,0.027475,0.000020,0.001578,0.022718,0.003044,82,82,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.3710366026352463,7.0940515e-05,1.169454,0.934102,0.021550,0.000028,0.001108,0.019139,0.001171,138,138,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.3707084399960852,0.00092875575,1.027237,0.854048,0.018647,0.000025,0.001088,0.016461,0.000974,82,82,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.3707087790830246,7.1188048e-05,1.122503,0.842210,0.019694,0.000027,0.001063,0.017544,0.000964,138,138,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3710362547682675,0.00094213453,9.434631,0.922334,0.024654,0.000019,0.001335,0.020298,0.002886,2245,2245,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.3710366026352463,7.0940515e-05,6.702948,1.008440,0.031171,0.000126,0.002413,0.024794,0.003490,2245,2245,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
extreme-q-planet,0.0,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3707084399960852,0.00092875575,13.242310,0.947851,0.028125,0.000175,0.002336,0.021812,0.003369,2721,2721,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.0,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3707087790830246,7.1188048e-05,11.474310,0.889042,0.030563,0.000118,0.001468,0.025549,0.003017,2721,2721,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3710362547682675,0.00094213453,1.298275,0.969632,0.035648,0.000050,0.002462,0.025937,0.007068,138,138,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3710366026352463,7.0940515e-05,1.393634,0.929951,0.021641,0.000024,0.001202,0.019211,0.001086,234,234,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3707084399960852,0.00092875575,1.177311,0.864090,0.020243,0.000025,0.001169,0.017780,0.001161,138,138,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3707087790830246,7.1188048e-05,1.383613,0.852117,0.019769,0.000019,0.001094,0.017601,0.000951,234,234,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.369929635401721,0.00089569101,1.123083,0.925971,0.022570,0.000025,0.001366,0.019219,0.001853,82,82,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.3699283224055514,0.00012805232,1.181346,0.920833,0.021157,0.000019,0.001068,0.019117,0.000861,106,106,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.3696280266602332,0.00089690364,1.063862,0.849792,0.018587,0.000027,0.001082,0.016350,0.001026,82,82,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.3696267140768097,0.00012950749,1.123714,0.845679,0.018264,0.000025,0.001063,0.016262,0.000809,106,106,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
extreme-q-planet,0.5,Strict,0,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.369929635401721,0.00089569101,6.204705,0.915690,0.022203,0.000025,0.001348,0.018865,0.001554,1492,1492,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,Strict,0,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3699283224055514,0.00012805232,5.558884,0.985779,0.032108,0.000055,0.002058,0.026495,0.003035,1492,1492,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3696280266602332,0.00089690364,9.223134,0.890310,0.023635,0.000041,0.001591,0.019107,0.002629,1825,1825,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.3696267140768097,0.00012950749,8.240100,0.870801,0.020116,0.000020,0.001297,0.017370,0.001303,1825,1825,6,0,0,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
extreme-q-planet,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.369929635401721,0.00089569101,1.423168,0.948873,0.032247,0.000030,0.002105,0.026146,0.003849,138,138,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3699283224055514,0.00012805232,1.439487,0.934073,0.023997,0.000018,0.001089,0.020544,0.002236,170,170,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.3696280266602332,0.00089690364,1.328689,0.852005,0.018833,0.000027,0.001137,0.016506,0.001061,138,138,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
extreme-q-planet,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.3696267140768097,0.00012950749,1.452859,0.861396,0.020429,0.000029,0.001092,0.018052,0.001056,170,170,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-wide,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.0324995640559709,1.1373617e-05,0.589800,0.484043,0.018913,0.000018,0.001448,0.014841,0.002502,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.0324995640559709,1.1373617e-05,0.578340,0.480729,0.016070,0.000025,0.001061,0.014165,0.000714,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.0325050758619896,1.1375358e-05,0.531952,0.409307,0.015876,0.000018,0.000955,0.014176,0.000622,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.0325050758619896,1.1375358e-05,0.531622,0.402163,0.020975,0.000018,0.000916,0.019344,0.000586,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0324995640559709,1.1373617e-05,0.657847,0.470585,0.017202,0.000026,0.001177,0.014787,0.001098,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0324995640559709,1.1373617e-05,0.648239,0.472814,0.016773,0.000024,0.000942,0.015025,0.000666,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325050758619896,1.1375358e-05,0.629181,0.411733,0.016976,0.000019,0.000937,0.015242,0.000597,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325050758619896,1.1375358e-05,0.619495,0.407562,0.015631,0.000025,0.000926,0.014080,0.000495,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.0324995640559709,1.1373617e-05,0.641262,0.465028,0.016132,0.000018,0.001128,0.013809,0.001051,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.0324995640559709,1.1373617e-05,0.633879,0.463490,0.016499,0.000018,0.000943,0.014829,0.000588,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.0325050758619896,1.1375358e-05,0.619798,0.402166,0.016785,0.000018,0.000891,0.015186,0.000581,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.0325050758619896,1.1375358e-05,0.621822,0.401481,0.022716,0.000025,0.000883,0.021155,0.000540,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.0324994732393868,5.6305701e-05,0.582948,0.465151,0.017169,0.000026,0.001192,0.014842,0.000976,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.0324994732393868,5.6305701e-05,0.577877,0.469599,0.015478,0.000018,0.000910,0.013831,0.000608,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.032504984547673,5.631502e-05,0.544958,0.408660,0.015881,0.000019,0.000951,0.014252,0.000551,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.032504984547673,5.631502e-05,0.533115,0.399293,0.015642,0.000025,0.000917,0.014085,0.000514,61,61,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0324994732393868,5.6305701e-05,0.720953,0.469849,0.015989,0.000026,0.001166,0.013743,0.000938,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0324994732393868,5.6305701e-05,0.708236,0.471401,0.015766,0.000018,0.000977,0.014115,0.000553,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.032504984547673,5.631502e-05,0.768383,0.415917,0.021382,0.000025,0.000984,0.019659,0.000607,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.032504984547673,5.631502e-05,0.678684,0.401304,0.015589,0.000025,0.000896,0.014047,0.000519,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.0324994732393868,5.6305701e-05,0.705352,0.466774,0.016204,0.000026,0.001213,0.013869,0.000986,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.0324994732393868,5.6305701e-05,0.702781,0.462961,0.021271,0.000018,0.000910,0.019670,0.000568,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.032504984547673,5.631502e-05,0.703932,0.411920,0.020907,0.000026,0.000932,0.019298,0.000553,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.032504984547673,5.631502e-05,0.681013,0.401739,0.016724,0.000019,0.000893,0.015135,0.000565,93,93,6,0,0,0,0,0,0,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-close,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,25.120844828671686,0.0094858769,0.867522,0.642748,0.021752,0.000030,0.001777,0.016424,0.003405,111,111,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,25.120845198674093,0.0016851314,0.945388,0.641394,0.018583,0.000025,0.001037,0.015675,0.001747,175,175,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,25.075552237346358,0.022438282,0.628149,0.446250,0.012471,0.000021,0.001023,0.009959,0.001349,103,103,5,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,25.075585343214144,0.0015733188,0.702163,0.444899,0.012505,0.000018,0.000979,0.010081,0.001311,151,151,5,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,25.120844828671686,0.0094858769,18.153939,0.629389,0.018481,0.000026,0.001402,0.014618,0.002312,3333,3333,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
very-close,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,25.120845198674093,0.0016851314,12.631932,0.731554,0.034421,0.000150,0.003156,0.025503,0.005198,3333,3333,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
very-close,0.0,Strict,1,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,25.075552237346358,0.022438282,28.550964,0.551125,0.020684,0.000159,0.002106,0.013626,0.004367,4507,4507,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,Strict,1,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,25.075585343214144,0.0015733188,24.054762,0.513586,0.017399,0.000209,0.001742,0.011634,0.003406,4507,4507,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,25.120844828671686,0.0094858769,1.171073,0.732675,0.037909,0.000126,0.005200,0.019753,0.012170,151,151,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,25.120845198674093,0.0016851314,1.184839,0.637102,0.018343,0.000044,0.001258,0.014858,0.001807,231,231,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,25.075552237346358,0.022438282,0.815922,0.449237,0.017025,0.000021,0.000962,0.013124,0.002808,159,159,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,25.075585343214144,0.0015733188,1.067271,0.448277,0.013438,0.000017,0.001014,0.010794,0.001502,263,263,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,24.840309469393119,0.016037942,0.995657,0.633487,0.020405,0.000020,0.001424,0.015924,0.002867,111,111,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,24.84031002005149,0.0024430276,1.050322,0.628493,0.017413,0.000017,0.001117,0.014597,0.001585,159,159,6,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,24.79585573216448,0.016419035,0.753638,0.440525,0.012396,0.000029,0.001028,0.009950,0.001275,111,111,5,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,24.795840792214037,0.0021515315,0.883750,0.444855,0.012645,0.000029,0.001013,0.010160,0.001325,159,159,5,0,0,0,0,0,0,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,Strict,0,1.0e-03,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.840309469393119,0.016037942,1.877052,0.632019,0.027752,0.000017,0.002664,0.021198,0.003676,271,271,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,0,1.0e-04,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.84031002005149,0.0024430276,1.746698,0.641038,0.017764,0.000018,0.001237,0.014844,0.001556,271,271,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,1,1.0e-03,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.79585573216448,0.016419035,3.214002,0.452383,0.016846,0.000028,0.001015,0.012953,0.002729,559,559,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,1,1.0e-04,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.795840792214037,0.0021515315,3.044380,0.453750,0.012703,0.000018,0.001020,0.010072,0.001474,559,559,5,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,24.840309469393119,0.016037942,1.326810,0.643243,0.020090,0.000025,0.001393,0.014816,0.003736,151,151,6,0,0,0,0,0,0,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
