case	profile	db	epoch	trajectory_pos	qf_base	qf_candidate	delta
150	uniform	2	0	0	0.0	0.0	0.0
150	uniform	1	23	3	0.0	0.0	0.0
150	uniform	1	15	2	0.0	0.0	0.0
150	uniform	1	7	1	0.0	0.0	0.0
150	uniform	1	0	0	0.0	0.0	0.0
150	uniform	0	23	3	0.0	0.0	0.0
150	uniform	0	15	2	0.0	0.0	0.0
149	linear	3	7	1	0.0	0.0	0.0
149	linear	3	0	0	0.0	0.0	0.0
30	linear	3	15	2	0.0	0.0	0.0
30	linear	3	7	1	0.0	0.0	0.0
30	linear	3	0	0	0.0	0.0	0.0
30	linear	2	23	3	0.0	0.0	0.0
30	linear	2	15	2	0.0	0.0	0.0
30	linear	2	7	1	0.0	0.0	0.0
30	linear	2	0	0	0.0	0.0	0.0
30	linear	1	23	3	0.0	0.0	0.0
30	linear	1	15	2	0.0	0.0	0.0
30	linear	1	7	1	0.0	0.0	0.0
30	linear	1	0	0	0.0	0.0	0.0
30	linear	0	23	3	0.0	0.0	0.0
205	linear	4	7	1	0.0	0.0	0.0
30	linear	0	7	1	0.0	0.0	0.0
30	linear	0	0	0	0.0	0.0	0.0
29	uniform	4	23	3	0.0	0.0	0.0
29	uniform	4	15	2	0.0	0.0	0.0
29	uniform	4	7	1	0.0	0.0	0.0
29	uniform	4	0	0	0.0	0.0	0.0
29	uniform	3	23	3	0.0	0.0	0.0
29	uniform	3	15	2	0.0	0.0	0.0
29	uniform	3	7	1	0.0	0.0	0.0
29	uniform	3	0	0	0.0	0.0	0.0
29	uniform	2	23	3	0.0	0.0	0.0
29	uniform	2	15	2	0.0	0.0	0.0
29	uniform	2	7	1	0.0	0.0	0.0
30	linear	0	15	2	0.0	0.0	0.0
31	linear	0	15	2	0.0	0.0	0.0
31	linear	0	7	1	0.0	0.0	0.0
31	linear	0	0	0	0.0	0.0	0.0
30	uniform	4	23	3	0.0	0.0	0.0
30	uniform	4	15	2	0.0	0.0	0.0
30	uniform	4	7	1	0.0	0.0	0.0
30	uniform	4	0	0	0.0	0.0	0.0
30	uniform	3	23	3	0.0	0.0	0.0
30	uniform	3	15	2	0.0	0.0	0.0
30	uniform	3	7	1	0.0	0.0	0.0
30	uniform	3	0	0	0.0	0.0	0.0
30	uniform	2	23	3	0.0	0.0	0.0
30	uniform	2	15	2	0.0	0.0	0.0
30	linear	3	23	3	0.0	0.0	0.0
30	uniform	2	0	0	0.0	0.0	0.0
30	uniform	1	23	3	0.0	0.0	0.0
30	uniform	1	15	2	0.0	0.0	0.0
30	uniform	1	7	1	0.0	0.0	0.0
30	uniform	1	0	0	0.0	0.0	0.0
30	uniform	0	23	3	0.0	0.0	0.0
30	uniform	0	15	2	0.0	0.0	0.0
30	uniform	0	7	1	0.0	0.0	0.0
30	uniform	0	0	0	0.0	0.0	0.0
30	linear	4	23	3	0.0	0.0	0.0
30	linear	4	15	2	0.0	0.0	0.0
30	linear	4	7	1	0.0	0.0	0.0
30	linear	4	0	0	0.0	0.0	0.0
30	uniform	2	7	1	0.0	0.0	0.0
28	uniform	4	23	3	0.0	0.0	0.0
28	uniform	4	15	2	0.0	0.0	0.0
28	uniform	4	7	1	0.0	0.0	0.0
28	uniform	4	0	0	0.0	0.0	0.0
28	uniform	3	23	3	0.0	0.0	0.0
28	uniform	3	15	2	0.0	0.0	0.0
28	uniform	3	7	1	0.0	0.0	0.0
28	uniform	3	0	0	0.0	0.0	0.0
28	uniform	2	23	3	0.0	0.0	0.0
28	uniform	2	15	2	0.0	0.0	0.0
28	uniform	2	7	1	0.0	0.0	0.0
28	uniform	2	0	0	0.0	0.0	0.0
28	uniform	1	23	3	0.0	0.0	0.0
29	uniform	2	0	0	0.0	0.0	0.0
28	uniform	1	7	1	0.0	0.0	0.0
28	uniform	1	0	0	0.0	0.0	0.0
28	uniform	0	23	3	0.0	0.0	0.0
28	uniform	0	15	2	0.0	0.0	0.0
28	uniform	0	7	1	0.0	0.0	0.0
28	uniform	0	0	0	0.0	0.0	0.0
28	linear	4	23	3	0.0	0.0	0.0
28	linear	4	15	2	0.0	0.0	0.0
28	linear	4	7	1	0.0	0.0	0.0
28	linear	4	0	0	0.0	0.0	0.0
28	linear	3	23	3	0.0	0.0	0.0
28	linear	3	15	2	0.0	0.0	0.0
28	linear	3	7	1	0.0	0.0	0.0
28	uniform	1	15	2	0.0	0.0	0.0
29	uniform	1	23	3	0.0	0.0	0.0
29	uniform	1	15	2	0.0	0.0	0.0
29	uniform	1	7	1	0.0	0.0	0.0
29	uniform	1	0	0	0.0	0.0	0.0
29	uniform	0	23	3	0.0	0.0	0.0
29	uniform	0	15	2	0.0	0.0	0.0
29	uniform	0	7	1	0.0	0.0	0.0
29	uniform	0	0	0	0.0	0.0	0.0
29	linear	4	23	3	0.0	0.0	0.0
29	linear	4	15	2	0.0	0.0	0.0
29	linear	4	7	1	0.0	0.0	0.0
29	linear	4	0	0	0.0	0.0	0.0
29	linear	3	23	3	0.0	0.0	0.0
29	linear	0	0	0	0.0	0.0	0.0
29	linear	3	7	1	0.0	0.0	0.0
29	linear	3	0	0	0.0	0.0	0.0
29	linear	2	23	3	0.0	0.0	0.0
29	linear	2	15	2	0.0	0.0	0.0
29	linear	2	7	1	0.0	0.0	0.0
29	linear	2	0	0	0.0	0.0	0.0
29	linear	1	23	3	0.0	0.0	0.0
29	linear	1	15	2	0.0	0.0	0.0
29	linear	1	7	1	0.0	0.0	0.0
29	linear	1	0	0	0.0	0.0	0.0
29	linear	0	23	3	0.0	0.0	0.0
29	linear	0	15	2	0.0	0.0	0.0
29	linear	0	7	1	0.0	0.0	0.0
29	linear	3	15	2	0.0	0.0	0.0
33	linear	1	15	2	0.0	0.0	0.0
33	linear	1	7	1	0.0	0.0	0.0
33	linear	1	0	0	0.0	0.0	0.0
33	linear	0	23	3	0.0	0.0	0.0
33	linear	0	15	2	0.0	0.0	0.0
33	linear	0	7	1	0.0	0.0	0.0
33	linear	0	0	0	0.0	0.0	0.0
32	uniform	4	23	3	0.0	0.0	0.0
32	uniform	4	15	2	0.0	0.0	0.0
32	uniform	4	7	1	0.0	0.0	0.0
32	uniform	4	0	0	0.0	0.0	0.0
32	uniform	3	23	3	0.0	0.0	0.0
32	uniform	3	15	2	0.0	0.0	0.0
31	linear	0	23	3	0.0	0.0	0.0
32	uniform	3	0	0	0.0	0.0	0.0
32	uniform	2	23	3	0.0	0.0	0.0
32	uniform	2	15	2	0.0	0.0	0.0
32	uniform	2	7	1	0.0	0.0	0.0
32	uniform	2	0	0	0.0	0.0	0.0
32	uniform	1	23	3	0.0	0.0	0.0
32	uniform	1	15	2	0.0	0.0	0.0
32	uniform	1	7	1	0.0	0.0	0.0
32	uniform	1	0	0	0.0	0.0	0.0
32	uniform	0	23	3	0.0	0.0	0.0
32	uniform	0	15	2	0.0	0.0	0.0
32	uniform	0	7	1	0.0	0.0	0.0
32	uniform	0	0	0	0.0	0.0	0.0
32	uniform	3	7	1	0.0	0.0	0.0
33	uniform	3	15	2	0.0	0.0	0.0
33	uniform	3	7	1	0.0	0.0	0.0
33	uniform	3	0	0	0.0	0.0	0.0
33	uniform	2	23	3	0.0	0.0	0.0
33	uniform	2	15	2	0.0	0.0	0.0
33	uniform	2	7	1	0.0	0.0	0.0
33	uniform	2	0	0	0.0	0.0	0.0
33	uniform	1	23	3	0.0	0.0	0.0
33	uniform	1	15	2	0.0	0.0	0.0
33	uniform	1	7	1	0.0	0.0	0.0
33	uniform	1	0	0	0.0	0.0	0.0
33	uniform	0	23	3	0.0	0.0	0.0
33	uniform	0	15	2	0.0	0.0	0.0
33	linear	1	23	3	0.0	0.0	0.0
33	uniform	0	0	0	0.0	0.0	0.0
33	linear	4	23	3	0.0	0.0	0.0
33	linear	4	15	2	0.0	0.0	0.0
33	linear	4	7	1	0.0	0.0	0.0
33	linear	4	0	0	0.0	0.0	0.0
33	linear	3	23	3	0.0	0.0	0.0
33	linear	3	15	2	0.0	0.0	0.0
33	linear	3	7	1	0.0	0.0	0.0
33	linear	3	0	0	0.0	0.0	0.0
33	linear	2	23	3	0.0	0.0	0.0
33	linear	2	15	2	0.0	0.0	0.0
33	linear	2	7	1	0.0	0.0	0.0
33	linear	2	0	0	0.0	0.0	0.0
33	uniform	0	7	1	0.0	0.0	0.0
31	uniform	2	15	2	0.0	0.0	0.0
31	uniform	2	7	1	0.0	0.0	0.0
31	uniform	2	0	0	0.0	0.0	0.0
31	uniform	1	23	3	0.0	0.0	0.0
31	uniform	1	15	2	0.0	0.0	0.0
31	uniform	1	7	1	0.0	0.0	0.0
31	uniform	1	0	0	0.0	0.0	0.0
31	uniform	0	23	3	0.0	0.0	0.0
31	uniform	0	15	2	0.0	0.0	0.0
31	uniform	0	7	1	0.0	0.0	0.0
31	uniform	0	0	0	0.0	0.0	0.0
31	linear	4	23	3	0.0	0.0	0.0
31	linear	4	15	2	0.0	0.0	0.0
32	linear	4	23	3	0.0	0.0	0.0
31	linear	4	0	0	0.0	0.0	0.0
31	linear	3	23	3	0.0	0.0	0.0
31	linear	3	15	2	0.0	0.0	0.0
31	linear	3	7	1	0.0	0.0	0.0
31	linear	3	0	0	0.0	0.0	0.0
31	linear	2	23	3	0.0	0.0	0.0
31	linear	2	15	2	0.0	0.0	0.0
31	linear	2	7	1	0.0	0.0	0.0
31	linear	2	0	0	0.0	0.0	0.0
31	linear	1	23	3	0.0	0.0	0.0
31	linear	1	15	2	0.0	0.0	0.0
31	linear	1	7	1	0.0	0.0	0.0
31	linear	1	0	0	0.0	0.0	0.0
31	linear	4	7	1	0.0	0.0	0.0
32	linear	4	15	2	0.0	0.0	0.0
32	linear	4	7	1	0.0	0.0	0.0
32	linear	4	0	0	0.0	0.0	0.0
32	linear	3	23	3	0.0	0.0	0.0
32	linear	3	15	2	0.0	0.0	0.0
32	linear	3	7	1	0.0	0.0	0.0
32	linear	3	0	0	0.0	0.0	0.0
32	linear	2	23	3	0.0	0.0	0.0
32	linear	2	15	2	0.0	0.0	0.0
32	linear	2	7	1	0.0	0.0	0.0
32	linear	2	0	0	0.0	0.0	0.0
32	linear	1	23	3	0.0	0.0	0.0
32	linear	1	15	2	0.0	0.0	0.0
31	uniform	2	23	3	0.0	0.0	0.0
32	linear	1	0	0	0.0	0.0	0.0
32	linear	0	23	3	0.0	0.0	0.0
32	linear	0	15	2	0.0	0.0	0.0
32	linear	0	7	1	0.0	0.0	0.0
32	linear	0	0	0	0.0	0.0	0.0
31	uniform	4	23	3	0.0	0.0	0.0
31	uniform	4	15	2	0.0	0.0	0.0
31	uniform	4	7	1	0.0	0.0	0.0
31	uniform	4	0	0	0.0	0.0	0.0
31	uniform	3	23	3	0.0	0.0	0.0
31	uniform	3	15	2	0.0	0.0	0.0
31	uniform	3	7	1	0.0	0.0	0.0
31	uniform	3	0	0	0.0	0.0	0.0
32	linear	1	7	1	0.0	0.0	0.0
24	uniform	2	23	3	0.0	0.0	0.0
24	uniform	2	15	2	0.0	0.0	0.0
24	uniform	2	7	1	0.0	0.0	0.0
24	uniform	2	0	0	0.0	0.0	0.0
24	uniform	1	23	3	0.0	0.0	0.0
24	uniform	1	15	2	0.0	0.0	0.0
24	uniform	1	7	1	0.0	0.0	0.0
24	uniform	1	0	0	0.0	0.0	0.0
24	uniform	0	23	3	0.0	0.0	0.0
24	uniform	0	15	2	0.0	0.0	0.0
24	uniform	0	7	1	0.0	0.0	0.0
24	uniform	0	0	0	0.0	0.0	0.0
24	linear	4	23	3	0.0	0.0	0.0
28	linear	3	0	0	0.0	0.0	0.0
24	linear	4	7	1	0.0	0.0	0.0
24	linear	4	0	0	0.0	0.0	0.0
24	linear	3	23	3	0.0	0.0	0.0
24	linear	3	15	2	0.0	0.0	0.0
24	linear	3	7	1	0.0	0.0	0.0
24	linear	3	0	0	0.0	0.0	0.0
24	linear	2	23	3	0.0	0.0	0.0
24	linear	2	15	2	0.0	0.0	0.0
24	linear	2	7	1	0.0	0.0	0.0
24	linear	2	0	0	0.0	0.0	0.0
24	linear	1	23	3	0.0	0.0	0.0
24	linear	1	15	2	0.0	0.0	0.0
24	linear	1	7	1	0.0	0.0	0.0
24	linear	4	15	2	0.0	0.0	0.0
25	linear	4	23	3	0.0	0.0	0.0
25	linear	4	15	2	0.0	0.0	0.0
25	linear	4	7	1	0.0	0.0	0.0
25	linear	4	0	0	0.0	0.0	0.0
25	linear	3	23	3	0.0	0.0	0.0
25	linear	3	15	2	0.0	0.0	0.0
25	linear	3	7	1	0.0	0.0	0.0
25	linear	3	0	0	0.0	0.0	0.0
25	linear	2	23	3	0.0	0.0	0.0
25	linear	2	15	2	0.0	0.0	0.0
25	linear	2	7	1	0.0	0.0	0.0
25	linear	2	0	0	0.0	0.0	0.0
25	linear	1	23	3	0.0	0.0	0.0
24	uniform	3	0	0	0.0	0.0	0.0
25	linear	1	7	1	0.0	0.0	0.0
25	linear	1	0	0	0.0	0.0	0.0
25	linear	0	23	3	0.0	0.0	0.0
25	linear	0	15	2	0.0	0.0	0.0
25	linear	0	7	1	0.0	0.0	0.0
25	linear	0	0	0	0.0	0.0	0.0
24	uniform	4	23	3	0.0	0.0	0.0
24	uniform	4	15	2	0.0	0.0	0.0
24	uniform	4	7	1	0.0	0.0	0.0
24	uniform	4	0	0	0.0	0.0	0.0
24	uniform	3	23	3	0.0	0.0	0.0
24	uniform	3	15	2	0.0	0.0	0.0
24	uniform	3	7	1	0.0	0.0	0.0
25	linear	1	15	2	0.0	0.0	0.0
23	linear	3	23	3	0.0	0.0	0.0
23	linear	3	15	2	0.0	0.0	0.0
23	linear	3	7	1	0.0	0.0	0.0
23	linear	3	0	0	0.0	0.0	0.0
23	linear	2	23	3	0.0	0.0	0.0
23	linear	2	15	2	0.0	0.0	0.0
23	linear	2	7	1	0.0	0.0	0.0
23	linear	2	0	0	0.0	0.0	0.0
23	linear	1	23	3	0.0	0.0	0.0
23	linear	1	15	2	0.0	0.0	0.0
23	linear	1	7	1	0.0	0.0	0.0
23	linear	1	0	0	0.0	0.0	0.0
23	linear	0	23	3	0.0	0.0	0.0
24	linear	1	0	0	0.0	0.0	0.0
23	linear	0	7	1	0.0	0.0	0.0
23	linear	0	0	0	0.0	0.0	0.0
22	uniform	4	23	3	0.0	0.0	0.0
22	uniform	4	15	2	0.0	0.0	0.0
22	uniform	4	7	1	0.0	0.0	0.0
22	uniform	4	0	0	0.0	0.0	0.0
22	uniform	3	23	3	0.0	0.0	0.0
22	uniform	3	15	2	0.0	0.0	0.0
22	uniform	3	7	1	0.0	0.0	0.0
22	uniform	3	0	0	0.0	0.0	0.0
22	uniform	2	23	3	0.0	0.0	0.0
22	uniform	2	15	2	0.0	0.0	0.0
22	uniform	2	7	1	0.0	0.0	0.0
23	linear	0	15	2	0.0	0.0	0.0
24	linear	0	23	3	0.0	0.0	0.0
24	linear	0	15	2	0.0	0.0	0.0
24	linear	0	7	1	0.0	0.0	0.0
24	linear	0	0	0	0.0	0.0	0.0
23	uniform	4	23	3	0.0	0.0	0.0
23	uniform	4	15	2	0.0	0.0	0.0
23	uniform	4	7	1	0.0	0.0	0.0
23	uniform	4	0	0	0.0	0.0	0.0
23	uniform	3	23	3	0.0	0.0	0.0
23	uniform	3	15	2	0.0	0.0	0.0
23	uniform	3	7	1	0.0	0.0	0.0
23	uniform	3	0	0	0.0	0.0	0.0
23	uniform	2	23	3	0.0	0.0	0.0
23	linear	4	0	0	0.0	0.0	0.0
23	uniform	2	7	1	0.0	0.0	0.0
23	uniform	2	0	0	0.0	0.0	0.0
23	uniform	1	23	3	0.0	0.0	0.0
23	uniform	1	15	2	0.0	0.0	0.0
23	uniform	1	7	1	0.0	0.0	0.0
23	uniform	1	0	0	0.0	0.0	0.0
23	uniform	0	23	3	0.0	0.0	0.0
23	uniform	0	15	2	0.0	0.0	0.0
23	uniform	0	7	1	0.0	0.0	0.0
23	uniform	0	0	0	0.0	0.0	0.0
23	linear	4	23	3	0.0	0.0	0.0
23	linear	4	15	2	0.0	0.0	0.0
23	linear	4	7	1	0.0	0.0	0.0
23	uniform	2	15	2	0.0	0.0	0.0
27	uniform	0	23	3	0.0	0.0	0.0
27	uniform	0	15	2	0.0	0.0	0.0
27	uniform	0	7	1	0.0	0.0	0.0
27	uniform	0	0	0	0.0	0.0	0.0
27	linear	4	23	3	0.0	0.0	0.0
27	linear	4	15	2	0.0	0.0	0.0
27	linear	4	7	1	0.0	0.0	0.0
27	linear	4	0	0	0.0	0.0	0.0
27	linear	3	23	3	0.0	0.0	0.0
27	linear	3	15	2	0.0	0.0	0.0
27	linear	3	7	1	0.0	0.0	0.0
27	linear	3	0	0	0.0	0.0	0.0
27	linear	2	23	3	0.0	0.0	0.0
25	uniform	0	0	0	0.0	0.0	0.0
27	linear	2	7	1	0.0	0.0	0.0
27	linear	2	0	0	0.0	0.0	0.0
27	linear	1	23	3	0.0	0.0	0.0
27	linear	1	15	2	0.0	0.0	0.0
27	linear	1	7	1	0.0	0.0	0.0
27	linear	1	0	0	0.0	0.0	0.0
27	linear	0	23	3	0.0	0.0	0.0
27	linear	0	15	2	0.0	0.0	0.0
27	linear	0	7	1	0.0	0.0	0.0
27	linear	0	0	0	0.0	0.0	0.0
26	uniform	4	23	3	0.0	0.0	0.0
26	uniform	4	15	2	0.0	0.0	0.0
26	uniform	4	7	1	0.0	0.0	0.0
27	linear	2	15	2	0.0	0.0	0.0
28	linear	2	23	3	0.0	0.0	0.0
28	linear	2	15	2	0.0	0.0	0.0
28	linear	2	7	1	0.0	0.0	0.0
28	linear	2	0	0	0.0	0.0	0.0
28	linear	1	23	3	0.0	0.0	0.0
28	linear	1	15	2	0.0	0.0	0.0
28	linear	1	7	1	0.0	0.0	0.0
28	linear	1	0	0	0.0	0.0	0.0
28	linear	0	23	3	0.0	0.0	0.0
28	linear	0	15	2	0.0	0.0	0.0
28	linear	0	7	1	0.0	0.0	0.0
28	linear	0	0	0	0.0	0.0	0.0
27	uniform	4	23	3	0.0	0.0	0.0
27	uniform	1	0	0	0.0	0.0	0.0
27	uniform	4	7	1	0.0	0.0	0.0
27	uniform	4	0	0	0.0	0.0	0.0
27	uniform	3	23	3	0.0	0.0	0.0
27	uniform	3	15	2	0.0	0.0	0.0
27	uniform	3	7	1	0.0	0.0	0.0
27	uniform	3	0	0	0.0	0.0	0.0
27	uniform	2	23	3	0.0	0.0	0.0
27	uniform	2	15	2	0.0	0.0	0.0
27	uniform	2	7	1	0.0	0.0	0.0
27	uniform	2	0	0	0.0	0.0	0.0
27	uniform	1	23	3	0.0	0.0	0.0
27	uniform	1	15	2	0.0	0.0	0.0
27	uniform	1	7	1	0.0	0.0	0.0
27	uniform	4	15	2	0.0	0.0	0.0
26	linear	1	23	3	0.0	0.0	0.0
26	linear	1	15	2	0.0	0.0	0.0
26	linear	1	7	1	0.0	0.0	0.0
26	linear	1	0	0	0.0	0.0	0.0
26	linear	0	23	3	0.0	0.0	0.0
26	linear	0	15	2	0.0	0.0	0.0
26	linear	0	7	1	0.0	0.0	0.0
26	linear	0	0	0	0.0	0.0	0.0
25	uniform	4	23	3	0.0	0.0	0.0
25	uniform	4	15	2	0.0	0.0	0.0
25	uniform	4	7	1	0.0	0.0	0.0
25	uniform	4	0	0	0.0	0.0	0.0
25	uniform	3	23	3	0.0	0.0	0.0
26	uniform	4	0	0	0.0	0.0	0.0
25	uniform	3	7	1	0.0	0.0	0.0
25	uniform	3	0	0	0.0	0.0	0.0
25	uniform	2	23	3	0.0	0.0	0.0
25	uniform	2	15	2	0.0	0.0	0.0
25	uniform	2	7	1	0.0	0.0	0.0
25	uniform	2	0	0	0.0	0.0	0.0
25	uniform	1	23	3	0.0	0.0	0.0
25	uniform	1	15	2	0.0	0.0	0.0
25	uniform	1	7	1	0.0	0.0	0.0
25	uniform	1	0	0	0.0	0.0	0.0
25	uniform	0	23	3	0.0	0.0	0.0
25	uniform	0	15	2	0.0	0.0	0.0
25	uniform	0	7	1	0.0	0.0	0.0
25	uniform	3	15	2	0.0	0.0	0.0
26	uniform	3	23	3	0.0	0.0	0.0
26	uniform	3	15	2	0.0	0.0	0.0
26	uniform	3	7	1	0.0	0.0	0.0
26	uniform	3	0	0	0.0	0.0	0.0
26	uniform	2	23	3	0.0	0.0	0.0
26	uniform	2	15	2	0.0	0.0	0.0
26	uniform	2	7	1	0.0	0.0	0.0
26	uniform	2	0	0	0.0	0.0	0.0
26	uniform	1	23	3	0.0	0.0	0.0
26	uniform	1	15	2	0.0	0.0	0.0
26	uniform	1	7	1	0.0	0.0	0.0
26	uniform	1	0	0	0.0	0.0	0.0
26	uniform	0	23	3	0.0	0.0	0.0
26	linear	2	0	0	0.0	0.0	0.0
26	uniform	0	7	1	0.0	0.0	0.0
26	uniform	0	0	0	0.0	0.0	0.0
26	linear	4	23	3	0.0	0.0	0.0
26	linear	4	15	2	0.0	0.0	0.0
26	linear	4	7	1	0.0	0.0	0.0
26	linear	4	0	0	0.0	0.0	0.0
26	linear	3	23	3	0.0	0.0	0.0
26	linear	3	15	2	0.0	0.0	0.0
26	linear	3	7	1	0.0	0.0	0.0
26	linear	3	0	0	0.0	0.0	0.0
26	linear	2	23	3	0.0	0.0	0.0
26	linear	2	15	2	0.0	0.0	0.0
26	linear	2	7	1	0.0	0.0	0.0
26	uniform	0	15	2	0.0	0.0	0.0
41	uniform	0	15	2	0.0	0.0	0.0
41	uniform	0	7	1	0.0	0.0	0.0
41	uniform	0	0	0	0.0	0.0	0.0
41	linear	4	23	3	0.0	0.0	0.0
41	linear	4	15	2	0.0	0.0	0.0
41	linear	4	7	1	0.0	0.0	0.0
41	linear	4	0	0	0.0	0.0	0.0
41	linear	3	23	3	0.0	0.0	0.0
41	linear	3	15	2	0.0	0.0	0.0
41	linear	3	7	1	0.0	0.0	0.0
41	linear	3	0	0	0.0	0.0	0.0
41	linear	2	23	3	0.0	0.0	0.0
41	linear	2	15	2	0.0	0.0	0.0
33	uniform	3	23	3	0.0	0.0	0.0
41	linear	2	0	0	0.0	0.0	0.0
41	linear	1	23	3	0.0	0.0	0.0
41	linear	1	15	2	0.0	0.0	0.0
41	linear	1	7	1	0.0	0.0	0.0
41	linear	1	0	0	0.0	0.0	0.0
41	linear	0	23	3	0.0	0.0	0.0
41	linear	0	15	2	0.0	0.0	0.0
41	linear	0	7	1	0.0	0.0	0.0
41	linear	0	0	0	0.0	0.0	0.0
40	uniform	4	23	3	0.0	0.0	0.0
40	uniform	4	15	2	0.0	0.0	0.0
40	uniform	4	7	1	0.0	0.0	0.0
40	uniform	4	0	0	0.0	0.0	0.0
41	linear	2	7	1	0.0	0.0	0.0
42	linear	2	15	2	0.0	0.0	0.0
42	linear	2	7	1	0.0	0.0	0.0
42	linear	2	0	0	0.0	0.0	0.0
42	linear	1	23	3	0.0	0.0	0.0
42	linear	1	15	2	0.0	0.0	0.0
42	linear	1	7	1	0.0	0.0	0.0
42	linear	1	0	0	0.0	0.0	0.0
42	linear	0	23	3	0.0	0.0	0.0
42	linear	0	15	2	0.0	0.0	0.0
42	linear	0	7	1	0.0	0.0	0.0
42	linear	0	0	0	0.0	0.0	0.0
41	uniform	4	23	3	0.0	0.0	0.0
41	uniform	4	15	2	0.0	0.0	0.0
41	uniform	0	23	3	0.0	0.0	0.0
41	uniform	4	0	0	0.0	0.0	0.0
41	uniform	3	23	3	0.0	0.0	0.0
41	uniform	3	15	2	0.0	0.0	0.0
41	uniform	3	7	1	0.0	0.0	0.0
41	uniform	3	0	0	0.0	0.0	0.0
41	uniform	2	23	3	0.0	0.0	0.0
41	uniform	2	15	2	0.0	0.0	0.0
41	uniform	2	7	1	0.0	0.0	0.0
41	uniform	2	0	0	0.0	0.0	0.0
41	uniform	1	23	3	0.0	0.0	0.0
41	uniform	1	15	2	0.0	0.0	0.0
41	uniform	1	7	1	0.0	0.0	0.0
41	uniform	1	0	0	0.0	0.0	0.0
41	uniform	4	7	1	0.0	0.0	0.0
40	linear	1	15	2	0.0	0.0	0.0
40	linear	1	7	1	0.0	0.0	0.0
40	linear	1	0	0	0.0	0.0	0.0
40	linear	0	23	3	0.0	0.0	0.0
40	linear	0	15	2	0.0	0.0	0.0
40	linear	0	7	1	0.0	0.0	0.0
40	linear	0	0	0	0.0	0.0	0.0
39	uniform	4	23	3	0.0	0.0	0.0
39	uniform	4	15	2	0.0	0.0	0.0
39	uniform	4	7	1	0.0	0.0	0.0
39	uniform	4	0	0	0.0	0.0	0.0
39	uniform	3	23	3	0.0	0.0	0.0
39	uniform	3	15	2	0.0	0.0	0.0
40	uniform	3	23	3	0.0	0.0	0.0
39	uniform	3	0	0	0.0	0.0	0.0
39	uniform	2	23	3	0.0	0.0	0.0
39	uniform	2	15	2	0.0	0.0	0.0
39	uniform	2	7	1	0.0	0.0	0.0
39	uniform	2	0	0	0.0	0.0	0.0
39	uniform	1	23	3	0.0	0.0	0.0
39	uniform	1	15	2	0.0	0.0	0.0
39	uniform	1	7	1	0.0	0.0	0.0
39	uniform	1	0	0	0.0	0.0	0.0
39	uniform	0	23	3	0.0	0.0	0.0
39	uniform	0	15	2	0.0	0.0	0.0
39	uniform	0	7	1	0.0	0.0	0.0
39	uniform	0	0	0	0.0	0.0	0.0
39	uniform	3	7	1	0.0	0.0	0.0
40	uniform	3	15	2	0.0	0.0	0.0
40	uniform	3	7	1	0.0	0.0	0.0
40	uniform	3	0	0	0.0	0.0	0.0
40	uniform	2	23	3	0.0	0.0	0.0
40	uniform	2	15	2	0.0	0.0	0.0
40	uniform	2	7	1	0.0	0.0	0.0
40	uniform	2	0	0	0.0	0.0	0.0
40	uniform	1	23	3	0.0	0.0	0.0
40	uniform	1	15	2	0.0	0.0	0.0
40	uniform	1	7	1	0.0	0.0	0.0
40	uniform	1	0	0	0.0	0.0	0.0
40	uniform	0	23	3	0.0	0.0	0.0
40	uniform	0	15	2	0.0	0.0	0.0
40	linear	1	23	3	0.0	0.0	0.0
40	uniform	0	0	0	0.0	0.0	0.0
40	linear	4	23	3	0.0	0.0	0.0
40	linear	4	15	2	0.0	0.0	0.0
40	linear	4	7	1	0.0	0.0	0.0
40	linear	4	0	0	0.0	0.0	0.0
40	linear	3	23	3	0.0	0.0	0.0
40	linear	3	15	2	0.0	0.0	0.0
40	linear	3	7	1	0.0	0.0	0.0
40	linear	3	0	0	0.0	0.0	0.0
40	linear	2	23	3	0.0	0.0	0.0
40	linear	2	15	2	0.0	0.0	0.0
40	linear	2	7	1	0.0	0.0	0.0
40	linear	2	0	0	0.0	0.0	0.0
40	uniform	0	7	1	0.0	0.0	0.0
44	linear	3	15	2	0.0	0.0	0.0
44	linear	3	7	1	0.0	0.0	0.0
44	linear	3	0	0	0.0	0.0	0.0
44	linear	2	23	3	0.0	0.0	0.0
44	linear	2	15	2	0.0	0.0	0.0
44	linear	2	7	1	0.0	0.0	0.0
44	linear	2	0	0	0.0	0.0	0.0
44	linear	1	23	3	0.0	0.0	0.0
44	linear	1	15	2	0.0	0.0	0.0
44	linear	1	7	1	0.0	0.0	0.0
44	linear	1	0	0	0.0	0.0	0.0
44	linear	0	23	3	0.0	0.0	0.0
44	linear	0	15	2	0.0	0.0	0.0
42	linear	2	23	3	0.0	0.0	0.0
44	linear	0	0	0	0.0	0.0	0.0
43	uniform	4	23	3	0.0	0.0	0.0
43	uniform	4	15	2	0.0	0.0	0.0
43	uniform	4	7	1	0.0	0.0	0.0
43	uniform	4	0	0	0.0	0.0	0.0
43	uniform	3	23	3	0.0	0.0	0.0
43	uniform	3	15	2	0.0	0.0	0.0
43	uniform	3	7	1	0.0	0.0	0.0
43	uniform	3	0	0	0.0	0.0	0.0
43	uniform	2	23	3	0.0	0.0	0.0
43	uniform	2	15	2	0.0	0.0	0.0
