case_id	profile	d_bin_index	epoch_index	target	warm_nodes	warm_panels	warm_splits	other_ms
75	linear	4	7	0.001	104	8	0	0.032729999999999954
75	linear	4	15	0.001	104	8	0	0.030899999999999983
75	linear	4	23	0.001	136	8	0	0.04121900000000003
75	linear	4	0	0.0001	257	7	0	0.0722250000000002
75	linear	4	7	0.0001	152	8	0	0.04327099999999992
75	linear	4	15	0.0001	160	8	0	0.044541000000000164
75	linear	4	23	0.0001	160	8	0	0.04365500000000011
75	uniform	0	0	0.001	81	7	0	0.026916000000000023
75	uniform	0	7	0.001	81	7	0	0.02345199999999996
75	uniform	0	15	0.001	81	7	0	0.022576000000000027
75	uniform	0	23	0.001	81	7	0	0.023787999999999976
75	uniform	0	0	0.0001	97	7	0	0.028146999999999978
75	uniform	0	7	0.0001	97	7	0	0.02526399999999998
75	uniform	0	15	0.0001	97	7	0	0.025337000000000068
75	uniform	0	23	0.0001	97	7	0	0.02548400000000002
75	uniform	1	0	0.001	94	10	0	0.024907000000000012
75	uniform	1	7	0.001	110	10	0	0.023304999999999965
75	uniform	1	15	0.001	110	10	0	0.022882999999999973
75	uniform	1	23	0.001	110	10	0	0.023211999999999955
75	uniform	1	0	0.0001	134	10	0	0.03397900000000001
75	uniform	1	7	0.0001	166	10	0	0.033237999999999934
75	uniform	1	15	0.0001	158	10	0	0.030845999999999985
75	uniform	1	23	0.0001	134	10	0	0.027656999999999987
75	uniform	2	0	0.001	125	11	0	0.047395000000000104
75	uniform	2	7	0.001	103	9	0	0.025793999999999956
75	uniform	2	15	0.001	103	9	0	0.02649299999999996
75	uniform	2	23	0.001	88	8	0	0.02333499999999998
75	uniform	2	0	0.0001	149	11	0	0.05640699999999993
75	uniform	2	7	0.0001	103	9	0	0.025856000000000073
75	uniform	2	15	0.0001	127	9	0	0.030399999999999927
75	uniform	2	23	0.0001	104	8	0	0.025954000000000033
75	uniform	3	0	0.001	45	3	0	0.021472999999999985
75	uniform	3	7	0.001	68	4	0	0.022112999999999966
75	uniform	3	15	0.001	52	4	0	0.018374
75	uniform	3	23	0.001	52	4	0	0.018251999999999977
75	uniform	3	0	0.0001	77	3	0	0.029988999999999988
75	uniform	3	7	0.0001	116	4	0	0.032875000000000015
75	uniform	3	15	0.0001	76	4	0	0.021857
75	uniform	3	23	0.0001	76	4	0	0.02201300000000002
75	uniform	4	0	0.001	145	7	0	0.036836000000000035
75	uniform	4	7	0.001	104	8	0	0.03086500000000003
75	uniform	4	15	0.001	104	8	0	0.03000499999999992
75	uniform	4	23	0.001	136	8	0	0.036780999999999925
75	uniform	4	0	0.0001	385	7	0	0.15861700000000017
75	uniform	4	7	0.0001	152	8	0	0.042292000000000024
75	uniform	4	15	0.0001	160	8	0	0.04429099999999997
75	uniform	4	23	0.0001	160	8	0	0.04442700000000016
76	linear	0	0	0.001	72	8	0	0.027254
76	linear	0	7	0.001	80	8	0	0.02799699999999994
76	linear	0	15	0.001	89	7	0	0.02424499999999996
76	linear	0	23	0.001	89	7	0	0.02344799999999997
76	linear	0	0	0.0001	112	8	0	0.039037000000000044
76	linear	0	7	0.0001	120	8	0	0.03584100000000004
76	linear	0	15	0.0001	161	7	0	0.04062199999999988
76	linear	0	23	0.0001	129	7	0	0.03160699999999986
76	linear	1	0	0.001	96	8	0	0.03236799999999998
76	linear	1	7	0.001	96	8	0	0.028752000000000028
76	linear	1	15	0.001	96	8	0	0.02932000000000004
76	linear	1	23	0.001	96	8	0	0.030232000000000037
76	linear	1	0	0.0001	144	8	0	0.04546500000000009
76	linear	1	7	0.0001	144	8	0	0.03989900000000002
76	linear	1	15	0.0001	144	8	0	0.039935
76	linear	1	23	0.0001	144	8	0	0.04246699999999998
76	linear	2	0	0.001	103	9	0	0.033834999999999976
76	linear	2	7	0.001	96	8	0	0.03068000000000004
76	linear	2	15	0.001	111	9	0	0.03245900000000007
76	linear	2	23	0.001	103	9	0	0.030924000000000118
76	linear	2	0	0.0001	167	9	0	0.0496039999999999
76	linear	2	7	0.0001	144	8	0	0.04370099999999996
76	linear	2	15	0.0001	143	9	0	0.03979600000000008
76	linear	2	23	0.0001	143	9	0	0.04083099999999998
76	linear	3	0	0.001	53	3	0	0.023118999999999987
76	linear	3	7	0.001	61	3	0	0.023161000000000015
76	linear	3	15	0.001	61	3	0	0.023456000000000005
76	linear	3	23	0.001	61	3	0	0.023594000000000004
76	linear	3	0	0.0001	77	3	0	0.029114000000000015
76	linear	3	7	0.0001	77	3	0	0.027381999999999976
76	linear	3	15	0.0001	77	3	0	0.02769900000000003
76	linear	3	23	0.0001	77	3	0	0.027056999999999984
76	linear	4	0	0.001	53	3	0	0.023264000000000028
76	linear	4	7	0.001	76	4	0	0.02285200000000001
76	linear	4	15	0.001	60	4	0	0.020371000000000014
76	linear	4	23	0.001	60	4	0	0.019908999999999996
76	linear	4	0	0.0001	77	3	0	0.029880999999999977
76	linear	4	7	0.0001	116	4	0	0.03272899999999994
76	linear	4	15	0.0001	84	4	0	0.024893000000000054
76	linear	4	23	0.0001	76	4	0	0.024052000000000004
76	uniform	0	0	0.001	80	8	0	0.029398999999999967
76	uniform	0	7	0.001	80	8	0	0.026114000000000012
76	uniform	0	15	0.001	89	7	0	0.02258399999999998
76	uniform	0	23	0.001	89	7	0	0.022730999999999987
76	uniform	0	0	0.0001	128	8	0	0.04257600000000002
76	uniform	0	7	0.0001	120	8	0	0.035072000000000075
76	uniform	0	15	0.0001	161	7	0	0.03739899999999996
76	uniform	0	23	0.0001	129	7	0	0.03145400000000004
76	uniform	1	0	0.001	96	8	0	0.03206700000000004
76	uniform	1	7	0.001	96	8	0	0.028787000000000007
76	uniform	1	15	0.001	96	8	0	0.029692999999999997
76	uniform	1	23	0.001	96	8	0	0.028802000000000078
76	uniform	1	0	0.0001	128	8	0	0.04033899999999996
76	uniform	1	7	0.0001	128	8	0	0.03595800000000002
76	uniform	1	15	0.0001	128	8	0	0.03691500000000006
76	uniform	1	23	0.0001	144	8	0	0.03878000000000015
76	uniform	2	0	0.001	119	9	0	0.03883399999999995
76	uniform	2	7	0.001	96	8	0	0.030569000000000013
76	uniform	2	15	0.001	95	9	0	0.02826899999999996
76	uniform	2	23	0.001	103	9	0	0.029983999999999955
76	uniform	2	0	0.0001	167	9	0	0.04887199999999994
76	uniform	2	7	0.0001	128	8	0	0.038547000000000026
76	uniform	2	15	0.0001	135	9	0	0.037032000000000065
76	uniform	2	23	0.0001	143	9	0	0.04003900000000002
76	uniform	3	0	0.001	45	3	0	0.021226999999999996
76	uniform	3	7	0.001	45	3	0	0.019509999999999986
76	uniform	3	15	0.001	45	3	0	0.019411000000000005
76	uniform	3	23	0.001	45	3	0	0.01902500000000002
76	uniform	3	0	0.0001	77	3	0	0.02953200000000003
76	uniform	3	7	0.0001	77	3	0	0.026926999999999993
76	uniform	3	15	0.0001	77	3	0	0.026841000000000018
76	uniform	3	23	0.0001	77	3	0	0.02695399999999995
76	uniform	4	0	0.001	37	3	0	0.01915599999999998
76	uniform	4	7	0.001	60	4	0	0.01920499999999998
76	uniform	4	15	0.001	60	4	0	0.018369999999999997
76	uniform	4	23	0.001	44	4	0	0.01625799999999998
76	uniform	4	0	0.0001	77	3	0	0.031121000000000038
76	uniform	4	7	0.0001	116	4	0	0.03315399999999996
76	uniform	4	15	0.0001	84	4	0	0.025482999999999978
76	uniform	4	23	0.0001	92	4	0	0.025626000000000024
77	linear	0	0	0.001	97	7	0	0.03485400000000011
77	linear	0	7	0.001	89	7	0	0.03056500000000001
77	linear	0	15	0.001	89	7	0	0.029897000000000062
77	linear	0	23	0.001	89	7	0	0.029624999999999985
77	linear	0	0	0.0001	129	7	0	0.044826999999999895
77	linear	0	7	0.0001	129	7	0	0.038907
77	linear	0	15	0.0001	137	7	0	0.042420000000000124
77	linear	0	23	0.0001	137	7	0	0.042200000000000015
77	linear	1	0	0.001	67	5	0	0.023346999999999993
77	linear	1	7	0.001	67	5	0	0.020398000000000055
77	linear	1	15	0.001	67	5	0	0.02051499999999999
77	linear	1	23	0.001	67	5	0	0.020522000000000012
77	linear	1	0	0.0001	91	5	0	0.02823800000000004
77	linear	1	7	0.0001	91	5	0	0.025440999999999908
77	linear	1	15	0.0001	91	5	0	0.025807999999999998
77	linear	1	23	0.0001	99	5	0	0.027352000000000015
77	linear	2	0	0.001	98	6	0	0.04287400000000002
77	linear	2	7	0.001	98	6	0	0.04096799999999995
77	linear	2	15	0.001	98	6	0	0.04151799999999997
77	linear	2	23	0.001	98	6	0	0.03304899999999994
77	linear	2	0	0.0001	130	6	0	0.051322000000000034
77	linear	2	7	0.0001	130	6	0	0.04820600000000008
77	linear	2	15	0.0001	130	6	0	0.047601000000000004
77	linear	2	23	0.0001	146	6	0	0.045522999999999925
77	linear	3	0	0.001	61	3	0	0.02508199999999996
77	linear	3	7	0.001	61	3	0	0.023754999999999957
77	linear	3	15	0.001	61	3	0	0.02355
77	linear	3	23	0.001	61	3	0	0.02384100000000003
77	linear	3	0	0.0001	93	3	0	0.03374899999999997
77	linear	3	7	0.0001	93	3	0	0.03176500000000004
77	linear	3	15	0.0001	93	3	0	0.03169400000000003
77	linear	3	23	0.0001	93	3	0	0.031554000000000054
77	linear	4	0	0.001	53	3	0	0.022640999999999994
77	linear	4	7	0.001	53	3	0	0.020922000000000024
77	linear	4	15	0.001	53	3	0	0.02120799999999999
77	linear	4	23	0.001	53	3	0	0.02106899999999999
77	linear	4	0	0.0001	69	3	0	0.02691499999999998
77	linear	4	7	0.0001	69	3	0	0.025095000000000034
77	linear	4	15	0.0001	69	3	0	0.02519799999999997
77	linear	4	23	0.0001	69	3	0	0.025144000000000014
77	uniform	0	0	0.001	89	7	0	0.03359800000000003
77	uniform	0	7	0.001	81	7	0	0.029347999999999957
77	uniform	0	15	0.001	81	7	0	0.029143000000000002
77	uniform	0	23	0.001	81	7	0	0.028649000000000008
77	uniform	0	0	0.0001	113	7	0	0.03873999999999994
77	uniform	0	7	0.0001	113	7	0	0.03468399999999999
77	uniform	0	15	0.0001	121	7	0	0.03772999999999996
77	uniform	0	23	0.0001	121	7	0	0.037622999999999907
77	uniform	1	0	0.001	67	5	0	0.02287
77	uniform	1	7	0.001	67	5	0	0.01997
77	uniform	1	15	0.001	67	5	0	0.02022300000000002
77	uniform	1	23	0.001	67	5	0	0.02029699999999998
77	uniform	1	0	0.0001	99	5	0	0.02925400000000003
77	uniform	1	7	0.0001	99	5	0	0.03304400000000007
77	uniform	1	15	0.0001	99	5	0	0.02665300000000001
77	uniform	1	23	0.0001	83	5	0	0.022882999999999987
77	uniform	2	0	0.001	82	6	0	0.037704000000000015
77	uniform	2	7	0.001	82	6	0	0.034935999999999995
77	uniform	2	15	0.001	82	6	0	0.03424000000000005
77	uniform	2	23	0.001	98	6	0	0.032316999999999985
77	uniform	2	0	0.0001	114	6	0	0.04630799999999999
77	uniform	2	7	0.0001	114	6	0	0.04301500000000008
77	uniform	2	15	0.0001	114	6	0	0.042870999999999965
77	uniform	2	23	0.0001	130	6	0	0.04063999999999998
77	uniform	3	0	0.001	45	3	0	0.02091499999999996
77	uniform	3	7	0.001	45	3	0	0.019668999999999992
77	uniform	3	15	0.001	45	3	0	0.019582000000000044
77	uniform	3	23	0.001	45	3	0	0.01950400000000002
77	uniform	3	0	0.0001	77	3	0	0.029616000000000017
77	uniform	3	7	0.0001	77	3	0	0.027615000000000084
77	uniform	3	15	0.0001	77	3	0	0.027463000000000015
77	uniform	3	23	0.0001	77	3	0	0.027756000000000017
77	uniform	4	0	0.001	37	3	0	0.018069000000000016
77	uniform	4	7	0.001	37	3	0	0.01689500000000002
77	uniform	4	15	0.001	37	3	0	0.016938999999999975
77	uniform	4	23	0.001	37	3	0	0.016992000000000014
77	uniform	4	0	0.0001	53	3	0	0.02240400000000002
77	uniform	4	7	0.0001	53	3	0	0.020976999999999982
77	uniform	4	15	0.0001	53	3	0	0.021008000000000013
77	uniform	4	23	0.0001	53	3	0	0.020892000000000036
78	linear	0	0	0.001	82	6	0	0.031681000000000015
78	linear	0	7	0.001	82	6	0	0.02717799999999998
78	linear	0	15	0.001	82	6	0	0.027704000000000006
78	linear	0	23	0.001	82	6	0	0.027341000000000004
78	linear	0	0	0.0001	130	6	0	0.04430699999999996
78	linear	0	7	0.0001	130	6	0	0.03958800000000001
78	linear	0	15	0.0001	130	6	0	0.039713000000000026
78	linear	0	23	0.0001	130	6	0	0.03962900000000005
78	linear	1	0	0.001	103	9	0	0.031929999999999986
78	linear	1	7	0.001	103	9	0	0.02896599999999991
78	linear	1	15	0.001	103	9	0	0.02871799999999991
78	linear	1	23	0.001	103	9	0	0.028156999999999932
78	linear	1	0	0.0001	135	9	0	0.041138000000000036
78	linear	1	7	0.0001	135	9	0	0.036066999999999905
78	linear	1	15	0.0001	135	9	0	0.035818000000000016
78	linear	1	23	0.0001	135	9	0	0.03561299999999995
78	linear	2	0	0.001	53	3	0	0.02276100000000001
78	linear	2	7	0.001	53	3	0	0.02086499999999998
78	linear	2	15	0.001	53	3	0	0.020664999999999975
78	linear	2	23	0.001	53	3	0	0.020867000000000017
78	linear	2	0	0.0001	77	3	0	0.02882400000000003
78	linear	2	7	0.0001	77	3	0	0.02684800000000004
78	linear	2	15	0.0001	77	3	0	0.026756000000000002
78	linear	2	23	0.0001	77	3	0	0.026711000000000026
78	linear	3	0	0.001	61	3	0	0.025653999999999955
78	linear	3	7	0.001	61	3	0	0.024221999999999994
78	linear	3	15	0.001	61	3	0	0.024239999999999984
78	linear	3	23	0.001	61	3	0	0.024415999999999966
78	linear	3	0	0.0001	93	3	0	0.035146
78	linear	3	7	0.0001	93	3	0	0.03211399999999995
78	linear	3	15	0.0001	93	3	0	0.03190600000000002
78	linear	3	23	0.0001	93	3	0	0.03203199999999998
78	linear	4	0	0.001	53	3	0	0.02308199999999999
78	linear	4	7	0.001	53	3	0	0.02131500000000003
78	linear	4	15	0.001	53	3	0	0.021283999999999956
78	linear	4	23	0.001	53	3	0	0.020909999999999984
78	linear	4	0	0.0001	69	3	0	0.02721800000000002
78	linear	4	7	0.0001	69	3	0	0.024997999999999992
78	linear	4	15	0.0001	69	3	0	0.025027000000000008
78	linear	4	23	0.0001	69	3	0	0.025195000000000023
78	uniform	0	0	0.001	82	6	0	0.03027799999999997
78	uniform	0	7	0.001	82	6	0	0.027265000000000025
78	uniform	0	15	0.001	82	6	0	0.027015999999999984
78	uniform	0	23	0.001	82	6	0	0.026865
78	uniform	0	0	0.0001	98	6	0	0.03392799999999997
78	uniform	0	7	0.0001	98	6	0	0.03111899999999998
78	uniform	0	15	0.0001	98	6	0	0.03090699999999999
78	uniform	0	23	0.0001	98	6	0	0.03090899999999991
78	uniform	1	0	0.001	111	9	0	0.034059000000000034
78	uniform	1	7	0.001	111	9	0	0.030562000000000006
78	uniform	1	15	0.001	111	9	0	0.03047799999999995
78	uniform	1	23	0.001	111	9	0	0.03002300000000005
78	uniform	1	0	0.0001	119	9	0	0.036456000000000044
78	uniform	1	7	0.0001	119	9	0	0.031139999999999946
78	uniform	1	15	0.0001	119	9	0	0.030919999999999892
78	uniform	1	23	0.0001	119	9	0	0.030780000000000085
78	uniform	2	0	0.001	37	3	0	0.01778999999999998
78	uniform	2	7	0.001	37	3	0	0.01684299999999999
78	uniform	2	15	0.001	37	3	0	0.016720999999999986
78	uniform	2	23	0.001	37	3	0	0.016862000000000002
78	uniform	2	0	0.0001	77	3	0	0.028085
78	uniform	2	7	0.0001	77	3	0	0.027072000000000027
78	uniform	2	15	0.0001	77	3	0	0.026357999999999993
78	uniform	2	23	0.0001	77	3	0	0.026717999999999992
78	uniform	3	0	0.001	45	3	0	0.02207399999999999
78	uniform	3	7	0.001	45	3	0	0.020275000000000015
78	uniform	3	15	0.001	45	3	0	0.02015099999999999
78	uniform	3	23	0.001	45	3	0	0.020256000000000038
78	uniform	3	0	0.0001	77	3	0	0.03078800000000001
78	uniform	3	7	0.0001	77	3	0	0.028011999999999995
78	uniform	3	15	0.0001	77	3	0	0.028110999999999955
78	uniform	3	23	0.0001	77	3	0	0.028106000000000034
78	uniform	4	0	0.001	37	3	0	0.018536999999999977
78	uniform	4	7	0.001	37	3	0	0.017039
78	uniform	4	15	0.001	37	3	0	0.01696600000000001
78	uniform	4	23	0.001	37	3	0	0.016958
78	uniform	4	0	0.0001	61	3	0	0.02483899999999998
78	uniform	4	7	0.0001	61	3	0	0.02314300000000001
78	uniform	4	15	0.0001	61	3	0	0.023243999999999987
78	uniform	4	23	0.0001	61	3	0	0.022788999999999976
79	linear	0	0	0.001	133	11	0	0.04456500000000002
79	linear	0	7	0.001	133	11	0	0.03647199999999998
79	linear	0	15	0.001	148	12	0	0.038282000000000094
79	linear	0	23	0.001	140	12	0	0.04214200000000001
79	linear	0	0	0.0001	197	11	0	0.05843699999999996
79	linear	0	7	0.0001	197	11	0	0.05005300000000007
79	linear	0	15	0.0001	204	12	0	0.050972000000000406
79	linear	0	23	0.0001	172	12	0	0.042728999999999906
79	linear	1	0	0.001	82	6	0	0.032959
79	linear	1	7	0.001	82	6	0	0.028745999999999994
79	linear	1	15	0.001	97	7	0	0.03376299999999996
79	linear	1	23	0.001	74	6	0	0.021711999999999995
79	linear	1	0	0.0001	114	6	0	0.041539000000000034
79	linear	1	7	0.0001	114	6	0	0.037621000000000016
79	linear	1	15	0.0001	129	7	0	0.044235000000000024
79	linear	1	23	0.0001	98	6	0	0.02734999999999993
79	linear	2	0	0.001	151	9	0	0.04782700000000001
79	linear	2	7	0.001	112	8	0	0.03382199999999991
79	linear	2	15	0.001	112	8	0	0.03401700000000005
79	linear	2	23	0.001	119	9	0	0.03571100000000002
79	linear	2	0	0.0001	191	9	0	0.05651000000000023
79	linear	2	7	0.0001	192	8	0	0.052419999999999856
79	linear	2	15	0.0001	176	8	0	0.05086199999999996
79	linear	2	23	0.0001	167	9	0	0.047034000000000076
79	linear	3	0	0.001	61	3	0	0.024862000000000037
79	linear	3	7	0.001	61	3	0	0.02349299999999996
79	linear	3	15	0.001	61	3	0	0.023048999999999972
79	linear	3	23	0.001	61	3	0	0.023224999999999968
79	linear	3	0	0.0001	93	3	0	0.033382999999999996
79	linear	3	7	0.0001	93	3	0	0.03078599999999998
79	linear	3	15	0.0001	93	3	0	0.030715999999999993
79	linear	3	23	0.0001	93	3	0	0.030973999999999974
79	linear	4	0	0.001	61	3	0	0.024671000000000026
79	linear	4	7	0.001	61	3	0	0.023122999999999963
79	linear	4	15	0.001	61	3	0	0.02298099999999996
79	linear	4	23	0.001	61	3	0	0.022926999999999947
79	linear	4	0	0.0001	77	3	0	0.02964800000000002
79	linear	4	7	0.0001	77	3	0	0.026529999999999998
79	linear	4	15	0.0001	77	3	0	0.03058100000000004
79	linear	4	23	0.0001	77	3	0	0.026746000000000006
79	uniform	0	0	0.001	133	11	0	0.04008300000000006
79	uniform	0	7	0.001	141	11	0	0.036805000000000004
79	uniform	0	15	0.001	148	12	0	0.038244999999999946
79	uniform	0	23	0.001	132	12	0	0.03435600000000011
79	uniform	0	0	0.0001	205	11	0	0.05789499999999989
79	uniform	0	7	0.0001	205	11	0	0.049529000000000045
79	uniform	0	15	0.0001	212	12	0	0.050185000000000146
79	uniform	0	23	0.0001	172	12	0	0.040371000000000046
79	uniform	1	0	0.001	82	6	0	0.03272799999999998
79	uniform	1	7	0.001	90	6	0	0.03170099999999999
79	uniform	1	15	0.001	113	7	0	0.03723900000000005
79	uniform	1	23	0.001	74	6	0	0.022102999999999984
79	uniform	1	0	0.0001	114	6	0	0.041282
79	uniform	1	7	0.0001	98	6	0	0.03322600000000003
79	uniform	1	15	0.0001	113	7	0	0.036856999999999945
79	uniform	1	23	0.0001	98	6	0	0.026171
79	uniform	2	0	0.001	151	9	0	0.045817999999999914
79	uniform	2	7	0.001	112	8	0	0.03350300000000003
79	uniform	2	15	0.001	112	8	0	0.03253
79	uniform	2	23	0.001	119	9	0	0.033801
79	uniform	2	0	0.0001	191	9	0	0.05523199999999989
79	uniform	2	7	0.0001	192	8	0	0.04946500000000009
79	uniform	2	15	0.0001	176	8	0	0.04470599999999991
79	uniform	2	23	0.0001	151	9	0	0.041131
79	uniform	3	0	0.001	45	3	0	0.02075600000000001
79	uniform	3	7	0.001	45	3	0	0.018842999999999978
79	uniform	3	15	0.001	45	3	0	0.01909400000000005
79	uniform	3	23	0.001	45	3	0	0.018722000000000003
79	uniform	3	0	0.0001	77	3	0	0.029516000000000014
79	uniform	3	7	0.0001	77	3	0	0.026702000000000045
79	uniform	3	15	0.0001	77	3	0	0.026973999999999984
79	uniform	3	23	0.0001	77	3	0	0.027234999999999968
79	uniform	4	0	0.001	45	3	0	0.020672000000000024
79	uniform	4	7	0.001	45	3	0	0.018915
79	uniform	4	15	0.001	45	3	0	0.01870000000000003
79	uniform	4	23	0.001	45	3	0	0.018879999999999966
79	uniform	4	0	0.0001	61	3	0	0.02487500000000003
79	uniform	4	7	0.0001	61	3	0	0.022736000000000048
79	uniform	4	15	0.0001	61	3	0	0.02277600000000002
79	uniform	4	23	0.0001	61	3	0	0.022847999999999993
80	linear	0	0	0.001	67	5	0	0.026674000000000017
80	linear	0	7	0.001	67	5	0	0.023597999999999925
80	linear	0	15	0.001	67	5	0	0.024185000000000068
80	linear	0	23	0.001	67	5	0	0.024957999999999952
80	linear	0	0	0.0001	99	5	0	0.03443999999999997
80	linear	0	7	0.0001	99	5	0	0.03163000000000005
80	linear	0	15	0.0001	99	5	0	0.03192100000000003
80	linear	0	23	0.0001	99	5	0	0.032809000000000005
80	linear	1	0	0.001	66	6	0	0.026156999999999986
80	linear	1	7	0.001	66	6	0	0.023479999999999973
80	linear	1	15	0.001	66	6	0	0.023703000000000085
80	linear	1	23	0.001	66	6	0	0.023556999999999995
80	linear	1	0	0.0001	74	6	0	0.028066999999999925
80	linear	1	7	0.0001	90	6	0	0.029413999999999968
80	linear	1	15	0.0001	90	6	0	0.028106999999999965
80	linear	1	23	0.0001	90	6	0	0.028119000000000033
80	linear	2	0	0.001	67	5	0	0.027891000000000027
80	linear	2	7	0.001	67	5	0	0.024967000000000045
80	linear	2	15	0.001	53	3	0	0.022024000000000016
80	linear	2	23	0.001	53	3	0	0.021853999999999957
80	linear	2	0	0.0001	83	5	0	0.03414699999999993
80	linear	2	7	0.0001	83	5	0	0.028917999999999916
80	linear	2	15	0.0001	69	3	0	0.025896999999999892
80	linear	2	23	0.0001	69	3	0	0.02607399999999996
80	linear	3	0	0.001	91	5	0	0.040210000000000024
80	linear	3	7	0.001	91	5	0	0.03754199999999991
80	linear	3	15	0.001	91	5	0	0.03751899999999986
80	linear	3	23	0.001	91	5	0	0.03731799999999996
80	linear	3	0	0.0001	99	5	0	0.04242700000000013
80	linear	3	7	0.0001	99	5	0	0.03925300000000015
80	linear	3	15	0.0001	99	5	0	0.039146000000000014
80	linear	3	23	0.0001	99	5	0	0.042967000000000116
80	linear	4	0	0.001	83	5	0	0.03681399999999993
80	linear	4	7	0.001	83	5	0	0.03416899999999992
80	linear	4	15	0.001	83	5	0	0.03398499999999996
80	linear	4	23	0.001	83	5	0	0.034004000000000006
80	linear	4	0	0.0001	115	5	0	0.04649000000000006
80	linear	4	7	0.0001	115	5	0	0.042254999999999876
80	linear	4	15	0.0001	115	5	0	0.04198000000000002
80	linear	4	23	0.0001	115	5	0	0.04197699999999993
80	uniform	0	0	0.001	67	5	0	0.02641600000000001
80	uniform	0	7	0.001	67	5	0	0.023501000000000008
80	uniform	0	15	0.001	67	5	0	0.02385799999999999
80	uniform	0	23	0.001	67	5	0	0.024142999999999984
80	uniform	0	0	0.0001	67	5	0	0.026247000000000006
80	uniform	0	7	0.0001	67	5	0	0.023637000000000047
80	uniform	0	15	0.0001	67	5	0	0.023853
80	uniform	0	23	0.0001	67	5	0	0.024311000000000027
80	uniform	1	0	0.001	66	6	0	0.025433999999999984
80	uniform	1	7	0.001	66	6	0	0.023683999999999955
80	uniform	1	15	0.001	66	6	0	0.023118
80	uniform	1	23	0.001	66	6	0	0.023229999999999917
80	uniform	1	0	0.0001	90	6	0	0.030873999999999985
80	uniform	1	7	0.0001	74	6	0	0.025229999999999947
80	uniform	1	15	0.0001	74	6	0	0.02812099999999995
80	uniform	1	23	0.0001	74	6	0	0.02507300000000004
80	uniform	2	0	0.001	59	5	0	0.025166000000000008
80	uniform	2	7	0.001	67	5	0	0.028522000000000047
80	uniform	2	15	0.001	37	3	0	0.01792200000000002
80	uniform	2	23	0.001	37	3	0	0.017628999999999992
80	uniform	2	0	0.0001	67	5	0	0.027421
80	uniform	2	7	0.0001	83	5	0	0.028522999999999965
80	uniform	2	15	0.0001	53	3	0	0.02198299999999999
80	uniform	2	23	0.0001	53	3	0	0.02151399999999999
80	uniform	3	0	0.001	59	5	0	0.031198999999999977
80	uniform	3	7	0.001	59	5	0	0.029029000000000055
80	uniform	3	15	0.001	59	5	0	0.02893000000000001
80	uniform	3	23	0.001	59	5	0	0.029255000000000003
80	uniform	3	0	0.0001	99	5	0	0.041479000000000155
80	uniform	3	7	0.0001	99	5	0	0.03886999999999996
80	uniform	3	15	0.0001	99	5	0	0.03902599999999992
80	uniform	3	23	0.0001	99	5	0	0.03893299999999994
80	uniform	4	0	0.001	67	5	0	0.03288700000000003
80	uniform	4	7	0.001	67	5	0	0.029985999999999985
80	uniform	4	15	0.001	67	5	0	0.029714999999999964
80	uniform	4	23	0.001	67	5	0	0.029747999999999997
80	uniform	4	0	0.0001	99	5	0	0.04038800000000006
80	uniform	4	7	0.0001	99	5	0	0.037967000000000084
80	uniform	4	15	0.0001	99	5	0	0.03764800000000004
80	uniform	4	23	0.0001	99	5	0	0.03751499999999999
81	linear	0	0	0.001	81	7	0	0.025858999999999993
81	linear	0	7	0.001	73	7	0	0.020336000000000007
81	linear	0	15	0.001	98	6	0	0.025426000000000032
81	linear	0	23	0.001	82	6	0	0.024816000000000005
81	linear	0	0	0.0001	113	7	0	0.03229299999999999
81	linear	0	7	0.0001	129	7	0	0.03335099999999991
81	linear	0	15	0.0001	146	6	0	0.036111000000000004
81	linear	0	23	0.0001	114	6	0	0.03257100000000002
81	linear	1	0	0.001	67	5	0	0.025743999999999982
81	linear	1	7	0.001	82	6	0	0.024670000000000025
81	linear	1	15	0.001	82	6	0	0.024086999999999997
81	linear	1	23	0.001	74	6	0	0.021285
81	linear	1	0	0.0001	107	5	0	0.03542900000000006
81	linear	1	7	0.0001	114	6	0	0.030242999999999923
81	linear	1	15	0.0001	106	6	0	0.028881000000000018
81	linear	1	23	0.0001	114	6	0	0.031261999999999956
81	linear	2	0	0.001	61	3	0	0.024978000000000014
81	linear	2	7	0.001	61	3	0	0.02298599999999998
81	linear	2	15	0.001	61	3	0	0.022985999999999993
81	linear	2	23	0.001	82	6	0	0.030067999999999984
81	linear	2	0	0.0001	93	3	0	0.03472700000000001
81	linear	2	7	0.0001	93	3	0	0.03119699999999999
81	linear	2	15	0.0001	93	3	0	0.03145000000000002
81	linear	2	23	0.0001	130	6	0	0.04113599999999998
81	linear	3	0	0.001	60	4	0	0.026297000000000015
81	linear	3	7	0.001	67	5	0	0.025490000000000027
81	linear	3	15	0.001	59	5	0	0.02100600000000001
81	linear	3	23	0.001	59	5	0	0.021026999999999976
81	linear	3	0	0.0001	76	4	0	0.031268999999999936
81	linear	3	7	0.0001	75	5	0	0.02574799999999998
81	linear	3	15	0.0001	83	5	0	0.02638799999999998
81	linear	3	23	0.0001	91	5	0	0.027748000000000037
81	linear	4	0	0.001	61	3	0	0.025552000000000005
81	linear	4	7	0.001	61	3	0	0.023399999999999997
81	linear	4	15	0.001	61	3	0	0.023052999999999983
81	linear	4	23	0.001	61	3	0	0.023055
81	linear	4	0	0.0001	93	3	0	0.034244000000000024
