case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
0 linear 2 15 51.723813 2.4659804224859272 1 61 51.403033999999998 0.011563 0.27587400000000001 0.0073699999999999998 0.001039 0.003212 0.012383 0.051608000000000001 0.32144200000000001 50.851538000000005 0.085575999999999999 2.0999999999999999e-05 0.010340999999999999 0.001601 0.0039229999999999994 0.19075599999999998 0.039682999999999982 0.0093860000000000054 0 2 19 18 0 0 0 0 0 0
0 linear 2 23 53.687162999999998 2.5300557252343201 1 61 53.366596999999999 0.01132 0.278084 0.0072259999999999998 0.0010500000000000002 0.0046369999999999996 0.013139 0.055545999999999998 0.26729900000000001 52.859462000000001 0.088579999999999992 2.0000000000000002e-05 0.0098639999999999995 0.0017309999999999999 0.0037819999999999998 0.19749900000000001 0.036938000000000012 0.0084360000000000025 0 3 17 16 0 0 0 0 0 0
0 linear 3 0 0.74638499999999997 488.05716329461848 1 83 0.53264100000000003 0.016173 0.16147499999999992 0.0065310000000000003 0.0013620000000000001 0.0032239999999999999 0.012082000000000001 0.180309 0.116199 0 0.0036800000000000001 0.0010200000000000001 0.11318300000000001 0.00075699999999999997 0.0040949999999999997 0.089506999999999975 0.036182000000000006 0.0097960000000000009 0 0 0 0 0.0029129999999999998 1 0 0 14 0
0 linear 3 7 0.70369800000000005 497.79296944733449 1 83 0.46220600000000001 0.014414 0.19344 0.0058949999999999992 0.0010529999999999999 0.0029030000000000002 0.010918000000000001 0.051339000000000003 0.095035999999999995 0 0.003663 0.00096900000000000003 0.20308899999999999 0.00071299999999999998 0.0036169999999999996 0.125694 0.033921 0.0094240000000000001 0 1 56 56 0.002954 1 0 0 14 0
0 linear 3 15 0.72760499999999995 510.01575430523633 1 83 0.486869 0.014416 0.19299200000000002 0.0056880000000000003 0.0011659999999999999 0.002578 0.010357 0.051307999999999999 0.094474000000000002 0 0.0035590000000000001 0.00088900000000000003 0.23316399999999998 0.00072300000000000001 0.0034079999999999996 0.12506499999999995 0.034079999999999992 0.0094029999999999999 0 2 54 54 0.00296 1 0 0 14 0
0 linear 3 23 0.67132000000000003 523.73782250076636 1 99 0.39050200000000002 0.013960999999999999 0.22708799999999993 0.007051 0.0011840000000000002 0.002506 0.0093120000000000008 0.051195999999999998 0.093760999999999997 0 0.0034529999999999999 0.000812 0.13979100000000003 0.00074700000000000005 0.0033830000000000002 0.14719799999999994 0.040645999999999953 0.011321999999999997 0 3 68 68 0.0028909999999999999 1 0 0 14 0
0 linear 4 0 0.54628399999999999 2.6196476657497758 1 52 0.36969999999999997 0.010970000000000001 0.14603299999999994 0.0034629999999999999 0.00089300000000000002 0.0030969999999999999 0.011834000000000001 0.18052000000000001 0.075761999999999996 0 0.01175 0.00078399999999999997 0.00059199999999999997 0.001366 0.0031930000000000005 0.09755800000000002 0.022913000000000006 0.0057239999999999999 0 0 0 0 0.0029069999999999999 1 0 0 10 0
0 linear 4 7 0.40825499999999998 2.5174331937752905 1 52 0.22040899999999999 0.010584 0.15843500000000005 0.0030110000000000002 0.00078200000000000003 0.002764 0.010619999999999999 0.051005000000000002 0.064592999999999998 0 0.011704000000000001 0.00075299999999999998 0.00058 0.001207 0.003055 0.10470600000000001 0.028051999999999987 0.0057090000000000005 0 1 19 19 0.0029199999999999999 1 0 0 10 0
0 linear 4 15 0.47256500000000001 2.4212389482950818 1 68 0.227079 0.0098659999999999998 0.21203299999999997 0.0038830000000000002 0.00079299999999999998 0.0025479999999999999 0.0095119999999999996 0.051185000000000001 0.074259000000000006 0 0.01102 0.000754 0.00058199999999999994 0.001134 0.0030210000000000007 0.14695800000000012 0.032149000000000018 0.007492000000000003 0 2 27 23 0.0028909999999999999 1 0 0 10 0
0 linear 4 23 0.44537300000000002 2.3408509317784856 1 61 0.22622300000000001 0.010090999999999999 0.1808570000000001 0.004084 0.00092200000000000008 0.0024880000000000002 0.0094029999999999999 0.050945999999999998 0.074612999999999999 0 0.01099 0.00071000000000000002 0.00058099999999999992 0.001041 0.0029139999999999999 0.12407800000000001 0.028487999999999999 0.0068110000000000037 0 3 25 23 0.0028289999999999999 1 0 0 10 0
