case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations
1 linear 3 23 0.76270000000000004 41.937646541494267 1 99 0.47294799999999998 0.013391 0.23250300000000002 0.0061669999999999997 0.0011510000000000001 0.0023340000000000001 0.0089689999999999995 0.057362999999999997 0.042858 0 0.031458 0.00073700000000000002 0.24170700000000003 0.00049899999999999999 0.0034229999999999998 0.13976699999999995 0.047013999999999993 0.010928 0 3 70 70 0.0028180000000000002 1 0 0
1 linear 4 0 0.52152100000000001 3.862039645317104 1 61 0.368508 0.0099550000000000003 0.11471199999999997 0.0040609999999999995 0.00089100000000000008 0.0026080000000000001 0.0094509999999999993 0.18898499999999999 0.054294000000000002 0 0.028098999999999999 0.00076300000000000001 0.0021329999999999999 0.0013489999999999999 0.0049499999999999995 0.043416999999999997 0.026127999999999998 0.0054730000000000004 0 0 0 0 0.0027889999999999998 1 0 0
1 linear 4 7 0.41997800000000002 3.8558056817096729 1 61 0.246036 0.0084679999999999998 0.13749700000000004 0.0037469999999999995 0.00084200000000000008 0.002624 0.010199 0.059006000000000003 0.064071000000000003 0 0.029034000000000001 0.00089400000000000005 0.0021220000000000002 0.001253 0.0030689999999999997 0.066468999999999986 0.025944999999999992 0.0054560000000000016 0 1 24 24 0.002885 1 0 0
1 linear 4 15 0.41981800000000002 3.8487264671009735 1 61 0.243474 0.0083219999999999995 0.14041300000000004 0.0036940000000000002 0.00078199999999999993 0.0023500000000000001 0.0094789999999999996 0.058293999999999999 0.065107999999999999 0 0.028656000000000001 0.00089499999999999996 0.0021789999999999999 0.0011559999999999999 0.0029860000000000004 0.066380999999999982 0.026095999999999991 0.0082319999999999997 0 2 24 24 0.0028419999999999999 1 0 0
1 linear 4 23 0.55111399999999999 3.8416950743619886 1 61 0.37707400000000002 0.0083049999999999999 0.138125 0.0037340000000000003 0.0007090000000000001 0.0024949999999999998 0.0090860000000000003 0.054018999999999998 0.075162000000000007 0 0.028253 0.00072199999999999999 0.13255 0.0010200000000000001 0.0029239999999999995 0.066475999999999993 0.026612 0.0054530000000000012 0 3 24 24 0.0029220000000000001 1 0 0
1 uniform 0 0 0.48407600000000001 41.922282457400435 1 67 0.35670800000000003 0.011323 0.086744000000000016 0.0039500000000000004 0.0010070000000000001 0.0026050000000000001 0.0093209999999999994 0.19359000000000001 0.032309999999999998 0 0.028309000000000001 0.00084800000000000001 0.0044850000000000003 0.00097799999999999992 0.0033230000000000004 0.047584000000000015 0.028479999999999991 0 0 0 0 0 0.002882 1 0 0
1 uniform 0 7 0.366504 43.987607710301795 1 67 0.215726 0.011017000000000001 0.11292799999999999 0.0035830000000000002 0.00095600000000000004 0.002421 0.009162 0.056024999999999998 0.031287000000000002 0 0.027539000000000001 0.00075500000000000003 0.0043990000000000001 0.00099700000000000006 0.0033649999999999999 0.073705000000000007 0.029126999999999997 0 0 1 32 32 0.0028470000000000001 1 0 0
1 uniform 0 15 0.37123 45.910498225245647 1 67 0.21942900000000001 0.011436999999999999 0.11376700000000002 0.0033620000000000004 0.00090399999999999986 0.0024350000000000001 0.0091299999999999992 0.057339000000000001 0.031591000000000001 0 0.028521999999999999 0.00076099999999999996 0.0042470000000000008 0.00093999999999999997 0.0034189999999999993 0.075723999999999972 0.027950000000000006 0 0 2 32 32 0.0028600000000000001 1 0 0
1 uniform 0 23 0.36858999999999997 47.308632444160537 1 67 0.22132499999999999 0.010921999999999999 0.10997099999999994 0.003238 0.00085899999999999995 0.0023319999999999999 0.0090279999999999996 0.05876 0.031364999999999997 0 0.028195000000000001 0.00078700000000000005 0.0042079999999999999 0.00089499999999999996 0.0033589999999999991 0.071031999999999998 0.028805999999999991 0 0 3 32 32 0.0028540000000000002 1 0 0
1 uniform 1 0 0.72012299999999996 83.302701421144761 1 59 0.59961399999999998 0.011171 0.086285000000000001 0.002833 0.00084099999999999995 0.002653 0.0098779999999999996 0.19223699999999999 0.084659999999999999 0 0.028975000000000001 0.00070299999999999996 0.193524 0.00094600000000000001 0.0033859999999999997 0.050033000000000001 0.027233000000000004 0 0 0 0 0 0.0028319999999999999 1 0 0
