case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
1 linear 2 15 1.1393260000000001 57.52837415956558 1 98 0.88186200000000003 0.015086 0.20564399999999994 0.0063669999999999994 0.0013600000000000001 0.0037269999999999998 0.0098110000000000003 0.06012 0.126887 0 0.059506000000000003 0.00088599999999999996 0.52864 0.00068199999999999999 0.0037289999999999997 0.11312600000000005 0.048827999999999989 0.011040999999999997 0 2 35 35 0.0029729999999999999 1 0 0 10 0
1 linear 2 23 0.96262700000000001 54.635942833419847 1 98 0.71432399999999996 0.013516 0.19963700000000001 0.0056949999999999995 0.0012700000000000001 0.0025959999999999998 0.010094000000000001 0.056552999999999999 0.103437 0 0.056854000000000002 0.00084099999999999995 0.39233699999999999 0.00069099999999999999 0.0034449999999999993 0.10860700000000001 0.048244999999999948 0.010809000000000001 0 3 33 33 0.0029429999999999999 1 0 0 10 0
1 linear 3 0 0.79763799999999996 39.628916313831432 1 99 0.56430499999999995 0.013820000000000001 0.17990299999999992 0.0065089999999999992 0.0013250000000000002 0.0028909999999999999 0.010637000000000001 0.192527 0.042179000000000001 0 0.058130000000000001 0.00078399999999999997 0.16385199999999997 0.00073499999999999998 0.0035790000000000001 0.086919000000000038 0.04652299999999996 0.010899000000000004 0 0 0 0 0.0030460000000000001 1 0 0 10 0
1 linear 3 7 0.69640000000000002 40.277993129560507 1 99 0.41024699999999997 0.013329000000000001 0.23303799999999994 0.0065500000000000003 0.0012480000000000002 0.002542 0.0099290000000000003 0.055463999999999999 0.041481999999999998 0 0.056911000000000003 0.00075900000000000002 0.15174799999999999 0.00070100000000000002 0.0034759999999999995 0.14162799999999992 0.045591999999999994 0.010902000000000002 0 1 70 70 0.0030109999999999998 1 0 0 10 0
1 linear 3 15 0.69629399999999997 41.074030933436454 1 99 0.40583999999999998 0.012926999999999999 0.23494099999999996 0.0058970000000000003 0.0013289999999999999 0.002728 0.0096229999999999996 0.059056999999999998 0.074783000000000002 0 0.058139000000000003 0.00082100000000000001 0.108793 0.00063000000000000003 0.0034380000000000001 0.14186800000000002 0.047348999999999961 0.010917000000000003 0 2 70 70 0.003019 1 0 0 10 0
1 linear 3 23 0.78449100000000005 41.937646541494267 1 99 0.49924499999999999 0.013002 0.23397400000000007 0.0058939999999999999 0.0011330000000000001 0.002457 0.0093889999999999998 0.056956 0.042985000000000002 0 0.056841999999999997 0.00069800000000000005 0.241369 0.00061499999999999999 0.0033429999999999996 0.14131899999999994 0.046960999999999968 0.010918000000000004 0 3 70 70 0.0028909999999999999 1 0 0 10 0
1 linear 4 0 0.54677200000000004 3.862039645317104 1 61 0.39927400000000002 0.008482 0.11492500000000001 0.0034749999999999998 0.00084300000000000011 0.0028240000000000001 0.010059 0.19203200000000001 0.053811999999999999 0 0.056524999999999999 0.00081499999999999997 0.0021249999999999997 0.0012819999999999999 0.0031789999999999995 0.043484000000000016 0.026123000000000004 0.0054440000000000001 0 0 0 0 0.0029810000000000001 1 0 0 10 0
1 linear 4 7 0.44126300000000002 3.8558056817096729 1 61 0.27154299999999998 0.0082970000000000006 0.13730999999999999 0.003545 0.00078000000000000009 0.0025920000000000001 0.0098639999999999995 0.058556999999999998 0.063246999999999998 0 0.055851999999999999 0.00077999999999999999 0.0020919999999999997 0.0012080000000000001 0.003086999999999999 0.066338999999999981 0.025895999999999999 0.0054459999999999995 0 1 24 24 0.002908 1 0 0 10 0
1 linear 4 15 0.44803599999999999 3.8487264671009735 1 61 0.27611000000000002 0.0081700000000000002 0.13861899999999996 0.0041200000000000004 0.000834 0.002568 0.0094640000000000002 0.062191999999999997 0.063284000000000007 0 0.057201000000000002 0.00081899999999999996 0.0020829999999999998 0.001222 0.0029750000000000002 0.067352000000000023 0.02549899999999997 0.0054620000000000016 0 2 24 24 0.0029020000000000001 1 0 0 10 0
1 linear 4 23 0.58387699999999998 3.8416950743619886 1 61 0.40876600000000002 0.0082609999999999992 0.14231799999999997 0.0038439999999999998 0.00074700000000000005 0.0027139999999999998 0.010418999999999999 0.054063 0.073859999999999995 0 0.056420999999999999 0.000776 0.132964 0.0012110000000000001 0.0030209999999999998 0.070303000000000004 0.026453999999999984 0.0054540000000000005 0 3 24 24 0.0028779999999999999 1 0 0 10 0
