case	config	profile	d_bin	epoch	rep	lane	index	role_hint	matched_final_role	matched_physical_real	role_match_valid	dominant_sweep_count	step_first	step_median	step_last	step_max	step_min	newton_step_last	aberth_to_newton_ratio_median	p_abs_last	nearest_sep_last
0	0	linear	0	23	0	cold	11	2	2	-1	True	6	5.538274598128703332580363932632635975E-10	5.32621340502389478408095976E-12	0E-36	5.538274598128703332580363932632635975E-10	0E-36	0E-36	0.9999999999716485822130819534	+0.000000000000000000000000000000000000e+00	+3.050240211258227328412046505686892797e-06
0	0	linear	0	23	0	cold	12	2	2	-1	True	0	1.128245699805180624625028869639768127E-11	0E-36	0E-36	1.128245699805180624625028869639768127E-11	0E-36	0E-36	0.9999999614218869539741720807	+0.000000000000000000000000000000000000e+00	+3.122542904552185768087068167428865930e-05
0	0	linear	0	23	0	cold	13	2	2	-1	True	0	2.471019508636910716421781510060258325E-32	4.026187045346390298858866212E-34	3.342351277550120744946711139700617470E-34	2.471019508636910716421781510060258325E-32	3.342351277550120744946711139700617470E-34	3.342351277550120744946711139700621180E-34	1.000000000000000000000000000	+4.921226798584890911421088518809069198e-20	+3.166738397670544642771329899948836813e+00
0	0	linear	0	0	0	warm	0	1	1	1	True	0	5.826816892444010762517654212917121005E-27	9.82618312381617274963896863E-29	2.406879044177183414378315730225295077E-29	5.826816892444010762517654212917121005E-27	1.586980954251609158380399541595816804E-29	2.406879044177183414378315710557015062E-29	1.000000000000000000000000002	+2.773603569039551075547933578491210938e-10	+2.940070378409999613320544607452336952e-03
0	0	linear	0	0	0	warm	1	1	1	1	True	0	7.899605493742785348669154660763255552E-28	5.08481320176950103634265139E-29	1.993197582573810880091278765611636300E-28	7.899605493742785348669154660763255552E-28	3.409393988774963341610053956305289314E-31	1.993197582573810880091278900982708649E-28	0.999999999999999999999999995	+2.301039803143112294492311775684356689e-09	+2.940070378409999613320544583382834879e-03
0	0	linear	0	0	0	warm	2	1	1	1	True	0	3.547228521086822370038249902458014166E-21	1.682982344918454751681672983E-237	5.411108222898264728999216870870382401E-466	3.547228521086822370038249902458014166E-21	5.411108222898264728999216870870382401E-466	5.411108222898264728999216870870382401E-466	1	+2.065713452233696194814557135812757161e-480	+5.324461607418150545690701494799731800e-05
0	0	linear	0	0	0	warm	3	2	2	-1	True	0	5.725499452715079045100847285220538089E-32	3.832409689785961430585409385E-34	3.832409689785961430585409384788088972E-34	5.725499452715079045100847285220538089E-32	3.413508349281203566640344201758279221E-34	3.832409689785961430585409384788084150E-34	1.000000000000000000000000000	+5.642323949517845086745644434016557352e-20	+3.166714416398629428018600403226320254e+00
0	0	linear	0	0	0	warm	4	1	1	1	True	0	3.052332848719441543264595514701665954E-20	2.081136033217799585925097050E-21	2.081136033217799585973432530000572860E-21	3.052332848719441543264595514701665954E-20	1.040568016608899815807266538860533048E-21	2.081136033217799677629496726478004182E-21	0.999999999999999963298865486	+9.027796614315168061199896605866846806e-36	+5.324461607418150545690701494799731800e-05
0	0	linear	0	0	0	warm	5	2	2	-1	True	0	6.513456993922527988594048531449252641E-11	0E-36	0E-36	6.513456993922527988594048531449252641E-11	0E-36	0E-36	0.9999956195552285127937340232	+0.000000000000000000000000000000000000e+00	+3.970480608061091519342643785416642590e-05
0	0	linear	0	0	0	warm	6	2	1	1	True	6	1.489608397823606290978706979458062990E-10	9.997341078374448135206194595E-13	1.304884715000875082646051113441356803E-125	1.489608397823606290978706979458062990E-10	1.304884715000875082646051113441356803E-125	1.304884715000875082646051113441356803E-125	1	+9.819471453287886366080185083783148614e-150	+3.792850558969491747465349199322650463e-05
0	0	linear	0	0	0	warm	7	2	2	-1	True	0	5.208557515210291304979116308026223107E-13	3.634198287408922041647352248E-15	7.237375451061705404101498909881897049E-15	5.208557515210291304979116308026223107E-13	7.535254336733344206045565300739759975E-17	7.237375451544467863713893132743474460E-15	1.000000000008398692913968904	+2.258050910614674362335408453674969360e-36	+1.372019572681637141142102081308148132e-04
0	0	linear	0	0	0	warm	8	2	2	-1	True	3	1.840402243655121568447850360476878154E-10	0E-36	0E-36	1.840402243655121568447850360476878154E-10	0E-36	0E-36	0.9999999223123770693291418975	+0.000000000000000000000000000000000000e+00	+1.062775777299678864397412247319594963e-05
0	0	linear	0	0	0	warm	9	2	1	1	True	0	9.520861662097404956226268566917280590E-14	1.182570114285682475911215285E-87	1.193789113044857317484995637609109679E-244	9.520861662097404956226268566917280590E-14	1.193789113044857317484995637609109679E-244	1.193789113044857317484995637609109679E-244	1	+1.763979310835241485873355523325418490e-265	+1.855160252694222757275655707903494533e-04
0	0	linear	0	0	0	warm	10	2	2	-1	True	0	6.197356069461347092630302272410319299E-13	0E-36	0E-36	6.197356069461347092630302272410319299E-13	0E-36	0E-36	1.000000000014078732597003564	+0.000000000000000000000000000000000000e+00	+1.372019525774695357125547854858996990e-04
0	0	linear	0	0	0	warm	11	2	2	-1	True	5	7.303053703865300953832949130983302025E-12	1.460602051395409443843437835E-12	0E-36	7.303053703865300953832949130983302025E-12	0E-36	0E-36	0.9999998446802913996820801435	+0.000000000000000000000000000000000000e+00	+1.062775777299678864397412247319594963e-05
0	0	linear	0	0	0	warm	12	2	2	-1	True	10	3.961039371437106469825453063945753334E-11	3.520945370714172980850932846E-13	8.801929941128282072392458264402547869E-13	3.961039371437106469825453063945753334E-11	1.760385326108447793915068466129748194E-13	8.801930462141675941940086596145526103E-13	1.000000011842541901379030649	+3.761583070574846838135516091506871173e-36	+3.970480608061091519342643785416642590e-05
0	0	linear	0	0	0	warm	13	2	2	-1	True	0	6.714515480625589231996257359469936926E-33	3.622959019533582498612876794E-34	3.413508349281203566640344201758279221E-34	6.714515480625589231996257359469936926E-33	3.413508349281203566640344201758279221E-34	3.413508349281203566640344201758282930E-34	1.000000000000000000000000000	+5.025590025607134514469074116037867282e-20	+3.166714416398629428016921093107683763e+00
0	0	linear	0	7	0	warm	0	1	1	1	True	0	2.282186931270257443887093493253637110E-26	1.255667386028661397742751256E-28	1.057862166230679516202710790316272310E-28	2.282186931270257443887093493253637110E-26	1.234607900751616816512615224903073325E-29	1.057862166230679516202710828447666769E-28	1.000000000000000000000000005	+1.221292844633126151165924966335296631e-09	+2.940074734250344644996760138191105640e-03
0	0	linear	0	7	0	warm	1	1	1	1	True	0	9.411635002588483876645364929339238413E-20	7.952253033188135919287247445E-221	2.638755644477075171574594188027796946E-449	9.411635002588483876645364929339238413E-20	2.638755644477075171574594188027796946E-449	2.638755644477075171574594188027796946E-449	1	+9.997996055235933588550730327292742192e-464	+5.331227643759335784059847171942258093e-05
0	0	linear	0	7	0	warm	2	2	2	-1	True	0	8.048472372786934574256098967971914832E-33	1.505478224159062515019150505E-34	1.391865923220142625861892841808447164E-34	8.048472372786934574256098967971914832E-33	1.391865923220142625861892841808447164E-34	1.391865923220142625861892841808446978E-34	1.000000000000000000000000000	+2.049246504910673697388166004671292398e-20	+3.166721712539433863037206657955777492e+00
0	0	linear	0	7	0	warm	3	1	1	1	True	0	5.939352269482242092540459006068659070E-20	8.36652307947199855447588571E-185	8.135493661063373087161909381974622560E-419	5.939352269482242092540459006068659070E-20	8.135493661063373087161909381974622560E-419	8.135493661063373087161909381974622560E-419	1	+3.503678626738139640962631946229497767e-433	+5.331227643759335784059847171942258093e-05
0	0	linear	0	7	0	warm	4	2	1	1	True	1	2.632757171653331610879116163848327694E-10	3.302357571522048339436633822E-27	4.878106822745044230796492380048838175E-143	2.632757171653331610879116163848327694E-10	4.878106822745044230796492380048838175E-143	4.878106822745044230796492380048838175E-143	1	+3.470871728400221403237211416725918109e-167	+3.895269294006309705898903317776415347e-05
0	0	linear	0	7	0	warm	5	2	2	-1	True	7	1.838395565136698682546095784852637672E-11	4.085438130562206750082074135E-13	1.021326714428731069371935687119328356E-12	1.838395565136698682546095784852637672E-11	7.979112631553569223981022409840273461E-16	1.021326785069443753541932769664587154E-12	1.000000013762487298908725462	+3.761583070574846838135516091506871173e-36	+3.895269294006309705898903317776415347e-05
0	0	linear	0	7	0	warm	6	2	2	-1	True	0	3.712366064546176203592334323588836226E-14	6.15286953423019451559668338E-15	0E-36	3.712366064546176203592334323588836226E-14	0E-36	0E-36	0.999999999978830064054204533	+0.000000000000000000000000000000000000e+00	+1.434298206535469597186714176448515392e-04
0	0	linear	0	7	0	warm	7	2	2	-1	True	0	6.373111445266793310665901359953074309E-11	1.196866872156417964234370889E-15	0E-36	6.373111445266793310665901359953074309E-11	0E-36	0E-36	0.999999993102702538240896824	+0.000000000000000000000000000000000000e+00	+3.895269327145687654854353874160512728e-05
0	0	linear	0	7	0	warm	8	2	1	1	True	0	1.474186162574775406348521898941283421E-13	1.808721733974795110399169776E-59	1.921285661217685786828814976096602376E-214	1.474186162574775406348521898941283421E-13	1.921285661217685786828814976096602376E-214	1.921285661217685786828814976096602376E-214	1	+2.451207868916679793663412405597620855e-235	+1.802145329708375992724928413441912970e-04
0	0	linear	0	7	0	warm	9	2	2	-1	True	16	4.883227074220160176429876528062054240E-10	2.883613598945828900473825071E-12	0E-36	4.883227074220160176429876528062054240E-10	0E-36	0E-36	0.9999997424298165384973216575	+0.000000000000000000000000000000000000e+00	+8.009381683754240452149601910553436412e-06
0	0	linear	0	7	0	warm	10	2	2	-1	True	0	2.805138784115632610296815437295074580E-14	6.15353709027072259640696872E-15	8.203826045337057205444860804895759346E-15	2.805138784115632610296815437295074580E-14	2.050956511376053706286378410273034494E-15	8.203826044679107085011370255588125494E-15	1.000000000017810427644568954	+3.009265538105056020399965535288948935e-36	+1.434298281066612875841552326326641808e-04
0	0	linear	0	7	0	warm	11	2	2	-1	True	0	1.960808226858605375766858477383868212E-10	0E-36	0E-36	1.960808226858605375766858477383868212E-10	0E-36	0E-36	1.000026283381674505242483023	+0.000000000000000000000000000000000000e+00	+8.009381683754240452149601910553436412e-06
0	0	linear	0	7	0	warm	12	2	2	-1	True	0	8.048472372786934574256098967971914832E-33	1.505478224159062515019150505E-34	1.391865923220142625861892841808447164E-34	8.048472372786934574256098967971914832E-33	1.391865923220142625861892841808447164E-34	1.391865923220142625861892841808446978E-34	1.000000000000000000000000000	+2.049246504910673697388166004671292398e-20	+3.166721712539433863037206657955777492e+00
0	0	linear	0	7	0	warm	13	1	1	1	True	0	1.691859298691223223405663107776259763E-27	7.066069994128445777664764675E-29	3.651075598765396719746327244185830847E-29	1.691859298691223223405663107776259763E-27	1.831639926042960141413480796489872061E-29	3.651075598765396719746327289444194714E-29	1.000000000000000000000000002	+4.207536541400713758775964379310607910e-10	+2.940074734250344644996760243978585625e-03
0	0	linear	0	15	0	warm	0	1	1	1	True	0	9.481592199599486804430394986283731722E-27	4.129081686271367508396287458E-29	7.433119017861409798156652904788399878E-29	9.481592199599486804430394986283731722E-27	1.329025503762285785417300147442672998E-30	7.433119017861409798156653093051826450E-29	0.999999999999999999999999998	+8.581855226452717033680528402328491211e-10	+2.940079712433325199285254900166050053e-03
0	0	linear	0	15	0	warm	1	1	1	1	True	0	1.882605225797002507766669441346990190E-20	1.201662910083192760382603266E-21	1.201662910083192760382603265937214470E-21	1.882605225797002507766669441346990190E-20	4.005543033610642587704434843277329666E-22	1.201662910083192783927306452044940003E-21	1.000000000000000006531144741	+4.513898307157584030599948302933423403e-36	+5.338991547655755356716890175235841033e-05
0	0	linear	0	15	0	warm	2	2	2	-1	True	0	4.721363251820167434791101474214567511E-32	3.632117638021937624963542980E-34	3.828696961367067278989532707878075505E-34	4.721363251820167434791101474214567511E-32	3.163244625163039104710475621506935008E-34	3.828696961367067278989532707878079214E-34	1.000000000000000000000000000	+5.637155801925891570802650351059428296e-20	+3.166730053669092753325208948180322259e+00
0	0	linear	0	15	0	warm	3	1	1	1	True	0	1.289340535751850850061050688365973387E-19	1.409115339619512962292016950E-21	7.045576698097565019533515127592184889E-22	1.289340535751850850061050688365973387E-19	3.522788349048782432085328601633776438E-22	7.045576698097565124355431404520677179E-22	0.9999999999999999888417314045	+3.009265538105056020399965535288948935e-36	+5.338991547655755476883181183555125491e-05
0	0	linear	0	15	0	warm	4	2	2	-1	True	0	3.972599737441688944473823404166555654E-11	4.934880992335942318945268958E-13	1.927684211025904451583030676159360037E-15	3.972599737441688944473823404166555654E-11	1.927684211025904451583030676159360037E-15	1.927684211166336759571733677049174664E-15	1.000000016470146298342613542	+5.877471754111437539843682686111228389e-39	+3.493140968495686018039393715359411131e-05
0	0	linear	0	15	0	warm	5	2	1	1	True	0	6.039828561181556804214793152494628229E-10	2.629272264770016508170904758E-113	3.546631496574455831960089739772866781E-229	6.039828561181556804214793152494628229E-10	3.546631496574455831960089739772866781E-229	3.546631496574455831960089739772866781E-229	1	+2.292779383368322622525446525984766991e-253	+3.493140954275518736047095916332509881e-05
0	0	linear	0	15	0	warm	6	2	2	-1	True	0	7.155549044899749906104231654783843450E-11	0E-36	0E-36	7.155549044899749906104231654783843450E-11	0E-36	0E-36	1.000000016433720641816761533	+0.000000000000000000000000000000000000e+00	+3.493140954275518736047095916332509881e-05
0	0	linear	0	15	0	warm	7	2	2	-1	True	10	7.108019116687689082565234368498682932E-10	8.77411853192548849256147810E-12	5.849424737752976079557581272150109968E-12	7.108019116687689082565234368498682932E-10	1.428080425665326460087322073780553913E-15	5.849418119984841276006582678107231441E-12	0.999999999954541462923953690	+1.504632948418720752719001950438271173e-36	+5.338871389978772630106894532471856230e-06
0	0	linear	0	15	0	warm	8	2	2	-1	True	0	1.919558896451112647371364793810637108E-13	3.458572260276310224209808991E-15	3.460680503428911479704328539714770069E-15	1.919558896451112647371364793810637108E-13	1.080276481279171442340942871481611727E-16	3.460680503271988058271163099328698922E-15	0.999999999989118582587916493	+1.506284900938203155027736519595636288e-36	+1.501748810137481841325075356600608319e-04
0	0	linear	0	15	0	warm	9	2	1	1	True	0	5.008764712052786344713824410364240429E-14	8.270609055413684139864715165E-150	1.900313040362713730097405916703616666E-308	5.008764712052786344713824410364240429E-14	1.900313040362713730097405916703616666E-308	1.900313040362713730097405916703616666E-308	1	+2.026531626851784731251234287905253694e-329	+1.740095402845949643594727453072975480e-04
0	0	linear	0	15	0	warm	10	2	2	-1	True	0	5.013323860802154041606454764001808796E-14	0E-36	0E-36	5.013323860802154041606454764001808796E-14	0E-36	0E-36	0.9999999999745991596664146479	+0.000000000000000000000000000000000000e+00	+1.501748657513123499935935423734800120e-04
0	0	linear	0	15	0	warm	11	2	2	-1	True	14	1.676397399361688768059424658776301322E-9	8.77411419952865646226107072E-12	1.462353217546612868323173200500074086E-11	1.676397399361688768059424658776301322E-9	1.428073598087847649927497795353046944E-15	1.462349081548766378869685052089130691E-11	1.000000000015152902149334268	+3.761582084060899651815967864623713911e-36	+5.338865580542420586021891728292375922e-06
0	0	linear	0	15	0	warm	12	2	2	-1	True	0	4.721363251820167434791101474214567511E-32	3.632117638021937624963542980E-34	3.828696961367067278989532707878075505E-34	4.721363251820167434791101474214567511E-32	3.163244625163039104710475621506935008E-34	3.828696961367067278989532707878079214E-34	1.000000000000000000000000000	+5.637155801925891570802650351059428296e-20	+3.166730053669092753324640424250903673e+00
0	0	linear	0	15	0	warm	13	1	1	1	True	0	5.241883437403578114951919682049270016E-27	8.172760714876821241579258745E-29	1.912028340541657006790114313082247995E-28	5.241883437403578114951919682049270016E-27	7.020889731527595550785971706004296717E-30	1.912028340541657006790114188961288906E-28	0.9999999999999999999999999945	+2.203539128942111346987076103687286377e-09	+2.940079712433325199285254974497701442e-03
0	0	linear	0	23	0	warm	0	1	1	1	True	0	1.144415352204964507705864202228743745E-26	1.110795299001906802789853216E-28	3.043820757880615553111488262971770006E-28	1.144415352204964507705864202228743745E-26	4.607457299388374545830278510261002869E-30	3.043820757880615553111487947281498880E-28	0.9999999999999999999999999935	+3.514378565938613974140025675296783447e-09	+2.940084690701349615246854742991573529e-03
0	0	linear	0	23	0	warm	1	1	1	1	True	0	3.797885822446097458267489376052940002E-20	4.040304066432021149563755026E-22	4.040304066432021149416729209064680392E-22	3.797885822446097458267489376052940002E-20	4.040304066432021149416729208893689274E-22	4.040304066432021122849381176187650392E-22	1.000000000000000006575581341	+1.504632769052528010199982767644474468e-36	+5.346789045922567258041168685499693572e-05
0	0	linear	0	23	0	warm	2	2	2	-1	True	0	1.559054624904635618317654597268529036E-32	4.026187045346390298858866212E-34	4.026187045346390298858866211936005597E-34	1.559054624904635618317654597268529036E-32	2.821364040211093707552600243129161254E-34	4.026187045346390298858866211936001146E-34	1.000000000000000000000000000	+5.928096103111309415325893055586791397e-20	+3.166738397670544642769280599002381186e+00
0	0	linear	0	23	0	warm	3	1	1	1	True	0	6.820110054880533862927319263821977884E-20	2.131284392150163766172047236E-21	2.131284392150163766172047235056707602E-21	6.820110054880533862927319263821977884E-20	7.104281307167212767056375412714801024E-22	2.131284392150163670364858971710360029E-21	0.9999999999999999925078676645	+9.027796614315168061199896605866846806e-36	+5.346789045922567217638128021179490123e-05
0	0	linear	0	23	0	warm	4	2	2	-1	True	0	4.421523597198300290647959852451629874E-11	0E-36	0E-36	4.421523597198300290647959852451629874E-11	0E-36	0E-36	1.000000019319537217324971656	+0.000000000000000000000000000000000000e+00	+3.122542688977497955889024775606572882e-05
0	0	linear	0	23	0	warm	5	2	2	-1	True	0	5.671732574073999189832327734758649009E-11	6.09862606138861763047676167E-13	6.098719353396400730345968466743926020E-13	5.671732574073999189832327734758649009E-11	3.573406891428068987752707066373031930E-15	6.098719587929886182945598293127085531E-13	1.000000000396267103489621079	+1.504658597564136454590256250830782055e-36	+3.122542715855763044892731458048294333e-05
0	0	linear	0	23	0	warm	6	2	2	-1	True	0	1.097057531077998761857622457604455349E-13	4.425355728499595685545217534E-15	2.953396487206863748908282137165419528E-15	1.097057531077998761857622457604455349E-13	9.219241019169550799058726328166531520E-17	2.953396487079084239596743199891268294E-15	1.000000000002990294856469012	+1.506284900938203155027736519595636288e-36	+1.565324867227966777223415590370855584e-04
0	0	linear	0	23	0	warm	7	2	2	-1	True	0	1.077678802209702424126746010744358331E-13	2.951057256075380568664716885E-15	0E-36	1.077678802209702424126746010744358331E-13	0E-36	0E-36	0.9999999999761246415362809132	+0.000000000000000000000000000000000000e+00	+1.565324912140676037560237891346733322e-04
0	0	linear	0	23	0	warm	8	2	2	-1	True	15	6.499502462594442461771304710014680619E-10	1.331563561435361725015707894E-11	2.663113952801099377978810304961103798E-11	6.499502462594442461771304710014680619E-10	2.600674269801444933327552533106121395E-15	2.663137454648889729595850186034658936E-11	0.9999973525158847390217600115	+3.761581922631320025499956919111186169e-36	+3.050220568837513990105110453546868041e-06
0	0	linear	0	23	0	warm	9	2	1	1	True	0	1.292696994789451909998003550121387785E-13	3.659928126683961653517823622E-59	2.032500441220141482053229898739081283E-211	1.292696994789451909998003550121387785E-13	2.032500441220141482053229898739081283E-211	2.032500441220141482053229898739081283E-211	1	+1.786123065658860081430526244869405339e-232	+1.676218329130637425345052287740157134e-04
0	0	linear	0	23	0	warm	10	2	1	1	True	0	5.856557825615757854070609761226560947E-10	2.513911519931460243658221466E-91	7.941230856353366465275805305721287768E-202	5.856557825615757854070609761226560947E-10	7.941230856353366465275805305721287768E-202	7.941230856353366465275805305721287768E-202	1	+4.519097517466706756862830733905623980e-226	+3.122542688977497955889024775606572882e-05
0	0	linear	0	23	0	warm	11	2	2	-1	True	9	2.809629100725760072842950211984757706E-9	1.065246411552037952951990974E-11	5.326250998546813706290017168673018937E-12	2.809629100725760072842950211984757706E-9	1.300360784492688530069979467763539687E-15	5.326260399670578236259883418020568597E-12	0.999999117532918047425245123	+7.523165863132158061382184359448680042e-37	+3.050247140037110069320356827422436600e-06
0	0	linear	0	23	0	warm	12	2	2	-1	True	0	2.471019508636910716421781510060258325E-32	4.026187045346390298858866212E-34	3.342351277550120744946711139700617470E-34	2.471019508636910716421781510060258325E-32	3.342351277550120744946711139700617470E-34	3.342351277550120744946711139700621180E-34	1.000000000000000000000000000	+4.921226798584890911421088518809069198e-20	+3.166738397670544642771000385554778305e+00
0	0	linear	0	23	0	warm	13	1	1	1	True	0	1.423412615868828009706692363936978268E-27	9.36982449870025108421854423E-29	5.455704704670534428153726529417903679E-30	1.423412615868828009706692363936978268E-27	5.455704704670534428153726529417903679E-30	5.455704704670534428153726539523395594E-30	1.000000000000000000000000007	+6.287770304425066569820046424865722656e-11	+2.940084690701349615246854438608360655e-03
64	64	linear	0	0	0	cold	0	2	2	-1	True	0	4.027742354663144580322037441348602438E-33	6.273777733200140707548625475E-35	6.273777733200140707548625474081702778E-35	4.027742354663144580322037441348602438E-33	6.273777733200140707548625474081702778E-35	6.273777733200140707548625474081701850E-35	1.000000000000000000000000000	+1.496308335323846187134358850602751819e-20	+2.430303227542835519749962355070088045e+00
64	64	linear	0	0	0	cold	1	1	1	1	True	0	4.648654389634963064461183917232801865E-27	6.374873032792741744411131475E-29	2.583272460777870106392220502714265609E-29	4.648654389634963064461183917232801865E-27	9.156468989466431767684571115043016709E-30	2.583272460777870106392220472742399423E-29	1.000000000000000000000000010	+3.312605745264818324358202517032623291e-11	+2.229988511742457020884414853638186098e-03
64	64	linear	0	0	0	cold	2	1	1	1	True	0	1.215292362047095873322184164860222435E-26	8.24271133362122907950377413E-29	3.106948478223383331569862613197245510E-31	1.215292362047095873322184164860222435E-26	3.106948478223383331569862613197245510E-31	3.106948478223383331569862613629449570E-31	1.000000000000000000000000000	+3.977929097231935884337872266769409180e-13	+2.229988511742457020884414827806072940e-03
64	64	linear	0	0	0	cold	3	2	2	-1	True	0	1.530782138882974293045613504255369590E-33	6.273777733200140707548625475E-35	6.273777733200140707548625474081702778E-35	1.530782138882974293045613504255369590E-33	6.273777733200140707548625474081702778E-35	6.273777733200140707548625474081701850E-35	1.000000000000000000000000000	+1.496308335323846187134358850602751819e-20	+2.430303227542835519749962355070088045e+00
64	64	linear	0	0	0	cold	4	1	1	1	True	0	3.366003250021608668901026272800711311E-21	1.224001181826039666055799568E-22	1.224001181826039666055799568614710321E-22	3.366003250021608668901026272800711311E-21	1.224001181826039666010257466162740273E-22	1.224001181826039660788203848384219843E-22	1.000000000000000004303587119	+3.673419846319648462402301678819517743e-40	+3.359182336769878134606041603008160746e-05
64	64	linear	0	0	0	cold	5	1	1	1	True	0	1.572952019606055923023115238768906468E-20	8.38973245546488756636385078E-211	9.950868859723314992181008336098759361E-443	1.572952019606055923023115238768906468E-20	9.950868859723314992181008336098759361E-443	9.950868859723314992181008336098759361E-443	1	+2.486565325002584175407618302399132949e-460	+3.359182336769878122366029784747727223e-05
64	64	linear	0	0	0	cold	6	2	2	-1	True	2	8.179218266586337933019997237020008995E-14	4.163579456266220122064072278E-16	1.040736111236625900420676063410237425E-15	8.179218266586337933019997237020008995E-14	3.251903411006362346309160209995980728E-18	1.040736111285444352839233741352940974E-15	0.999999999990753200562117382	+4.592335293078077773382779752969694457e-40	+4.608288877810319073458328618052011194e-05
64	64	linear	0	0	0	cold	7	2	1	1	True	0	1.672612882016130936176141233976237282E-13	1.472285292924242980197853442E-62	8.287901047767288196520090621321147110E-215	1.672612882016130936176141233976237282E-13	8.287901047767288196520090621321147110E-215	8.287901047767288196520090621321147110E-215	1	+1.128525507926755361012828143895095935e-239	+4.608288877913942866389991941043131107e-05
64	64	linear	0	0	0	cold	8	2	2	-1	True	2	2.376464297442267957165897038328041133E-14	3.522472882412198915254417577E-16	1.761021904992191579253154823034053480E-16	2.376464297442267957165897038328041133E-14	5.500508313254742515045024069370255946E-18	1.761021905009530875201322100175563830E-16	0.999999999995073409270463217	+9.188032676654762216534051325174842773e-41	+5.829945830161022495276188471113975972e-05
64	64	linear	0	0	0	cold	9	2	1	1	True	1	5.331773902309159993785580853213259872E-13	3.141117829069589339879464034E-146	6.701328871821787695099910334275264245E-287	5.331773902309159993785580853213259872E-13	6.701328871821787695099910334275264245E-287	6.701328871821787695099910334275264245E-287	1	+9.580272284028778080893414154611376530e-313	+8.012394526064311409168093943887155894e-06
64	64	linear	0	0	0	cold	10	2	1	1	True	0	1.955988271683129236606561612638093421E-14	2.565448355727963805663682516E-161	2.390839505859764754043204656649068588E-310	1.955988271683129236606561612638093421E-14	2.390839505859764754043204656649068588E-310	2.390839505859764754043204656649068588E-310	1	+1.908286921735156207332485903132761892e-335	+1.591794742825404258902443208443288382e-05
64	64	linear	0	0	0	cold	11	2	1	1	True	18	4.754901299550912363533871436266345303E-14	1.188725321358381629885038365E-14	1.367359350867819698599895414856892498E-85	4.754901299550912363533871436266345303E-14	1.367359350867819698599895414856892498E-85	1.367359350867819698599895414856892498E-85	0.9999999996290024117878693135	+2.112718935644533536875542812903531150e-111	+8.012394526064311409168093943887155894e-06
64	64	linear	0	0	0	cold	12	2	2	-1	True	0	1.540089284932740436605171557881788638E-14	1.786177607963712060787550540E-16	1.761021904937990737581142079547182367E-16	1.540089284932740436605171557881788638E-14	5.500508313519257133966976683965226333E-18	1.761021904955330033528231496219316352E-16	1.000000000000028102854172204	+9.188032676654762216534051325174842773e-41	+5.829945830162775993880459474597734193e-05
64	64	linear	0	0	0	cold	13	2	2	-1	True	1	2.269995760928641726278792509434057038E-14	4.163261950447752136735672410E-16	6.244416667154672701018021991554468508E-16	2.269995760928641726278792509434057038E-14	3.251903410983290701582657176488148681E-18	6.244416666983973918549509333266405526E-16	0.999999999999326378735568647	+2.755401175846846664029667851781816815e-40	+4.608288877941221296237110665938318372e-05
64	64	linear	0	7	0	cold	0	2	2	-1	True	0	1.823566367006320703143559602948331925E-32	3.866404139459045713081225514E-34	4.125515734810235086543001834067770098E-34	1.823566367006320703143559602948331925E-32	2.574044984496249068657684105760769944E-34	4.125515734810235086543001834067773807E-34	1.000000000000000000000000000	+9.839884855212866688567616870316093764e-20	+2.430300628710275378240929306070422375e+00
64	64	linear	0	7	0	cold	1	1	1	1	True	0	3.569039454228345205610286086967294715E-27	5.137570648119488663137123455E-29	3.383820671253489872366965114748451690E-29	3.569039454228345205610286086967294715E-27	6.594092987357247896779692626089184559E-31	3.383820671253489872366965063321998433E-29	1.000000000000000000000000007	+4.339567594158211250032763928174972534e-11	+2.229995995342045007347965922361824953e-03
64	64	linear	0	7	0	cold	2	1	1	1	True	0	8.815350663680237473706305264022599017E-27	6.61151788579413915627087098E-29	9.205704807230362236188203785683691881E-29	8.815350663680237473706305264022599017E-27	1.370166858882630369889609069115762461E-30	9.205704807230362236188204165114756245E-29	1.000000000000000000000000004	+1.178744324370484264363767579197883606e-10	+2.229995995342045007347965888524006202e-03
64	64	linear	0	7	0	cold	3	2	2	-1	True	0	1.823566367006320703143559602948331925E-32	3.866404139459045713081225514E-34	4.125515734810235086543001834067770098E-34	1.823566367006320703143559602948331925E-32	2.574044984496249068657684105760769944E-34	4.125515734810235086543001834067773807E-34	1.000000000000000000000000000	+9.839884855212866688567616870316093764e-20	+2.430300628710275378240929306070422761e+00
64	64	linear	0	7	0	cold	4	1	1	1	True	0	8.308069217992539706552653861602384055E-21	1.230825069332227761432504696E-22	1.230825069332227761334821637087829172E-22	8.308069217992539706552653861602384055E-21	1.230825069332227761334821637087822035E-22	1.230825069332227756012326112973390647E-22	1.000000000000000000000000000	+3.673419846319648462402301678819517743e-40	+3.362647104715642685747982355623380794e-05
64	64	linear	0	7	0	cold	5	1	1	1	True	0	1.109058238735719030368202697090551145E-21	5.12910955500160270740227610E-246	3.523690061627607772364052275114675024E-480	1.109058238735719030368202697090551145E-21	3.523690061627607772364052275114675024E-480	3.523690061627607772364052275114675024E-480	1	+8.753367870530708856514931184772230677e-498	+3.362647104715642673439731662301157572e-05
64	64	linear	0	7	0	cold	6	2	2	-1	True	0	3.916222794650435414728469293814051751E-14	0E-36	0E-36	3.916222794650435414728469293814051751E-14	0E-36	0E-36	1.000000000831334622634871706	+0.000000000000000000000000000000000000e+00	+4.784158998894213462657739488005129624e-05
