case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid endpoint_cache_hits endpoint_cache_evaluations
0 linear 4 23 0.36410399999999998 2.3408509317784856 1 61 0.15446099999999999 0.010626999999999999 0.17730700000000002 0.0043569999999999998 0.0009059999999999999 0.0024750000000000002 0.0079600000000000001 0.0081239999999999993 0.059102000000000002 0 0.012427000000000001 0.00081099999999999998 0.0026030000000000003 0.001073 0.0031239999999999996 0.12173299999999999 0.02764299999999999 0.0067130000000000011 0 3 25 23 0.0029329999999999998 1 0 0 10 0 0.118479 0.14907799999999999 0.0011670000000000001 0.0036540000000000001 0.010451999999999999 2.6999999999999999e-05 0.030942000000000001 1 1 8 0.059615655559615663 1 0 0
0 uniform 0 0 49.596803000000001 6.8139867820913782 1 67 49.310037999999999 0.01273 0.24878400000000001 0.0053679999999999995 0.001253 0.0023679999999999999 0.0078059999999999996 0.17491000000000001 0.32162800000000002 48.605353000000001 0.090798000000000004 1.8e-05 0.058561000000000002 0.001828 0.0038229999999999996 0.19826600000000005 0.034760999999999986 0 0 0 0 0 0 0 0 0 0 0 49.211914999999998 49.302892999999997 0.000803 0.0056189999999999999 0.012616 5.5000000000000002e-05 0.038110999999999999 0 0 0 0 0 0 0
0 uniform 0 7 49.649403 6.9223389959685582 1 83 49.279848999999999 0.012111 0.32683399999999979 0.006404 0.0021719999999999999 0.003339 0.010758 0.017964000000000001 0.406553 48.684125000000002 0.092045000000000016 1.9000000000000001e-05 0.016234999999999999 0.0017700000000000001 0.0037520000000000001 0.25820500000000007 0.047227999999999971 0 0 1 15 15 0 0 0 0 0 0 49.220911000000001 49.272751 0.001714 0.0053489999999999996 0.012241999999999999 5.3000000000000001e-05 0.038138999999999999 2 1 16 0.00115407797797932 2 0 0
0 uniform 0 15 49.556274000000002 7.0045054110051712 1 91 49.138359000000001 0.011894 0.37289500000000009 0.007783 0.0014830000000000002 0.0031289999999999998 0.0099729999999999992 0.0098169999999999993 0.24635399999999999 48.651783999999999 0.089690999999999993 2.0000000000000002e-05 0.079654000000000003 0.001616 0.0036880000000000003 0.29694200000000009 0.052275999999999968 0 0 2 14 13 0 0 0 0 0 0 49.017930999999997 49.131667999999998 0.0017309999999999999 0.0054460000000000003 0.012089000000000003 4.6999999999999997e-05 0.038299 1 1 8 0.0027134713756958736 1 0 0
0 uniform 0 23 49.849192000000002 7.0403829421848272 1 91 49.439712 0.01184 0.36455599999999994 0.0071640000000000002 0.0020530000000000001 0.0030959999999999998 0.0099010000000000001 0.0098619999999999992 0.37437500000000001 48.854693999999995 0.090836 1.9000000000000001e-05 0.048526999999999994 0.0016000000000000001 0.0038640000000000002 0.2881180000000001 0.052542999999999986 0 0 3 13 13 0 0 0 0 0 0 49.349997000000002 49.432727999999997 0.001655 0.0053619999999999996 0.012251999999999999 3.8999999999999999e-05 0.038703000000000001 1 1 8 0.0030160757831446021 1 0 0
0 uniform 1 0 0.94942099999999996 627.72831737403214 1 105 0.65339800000000003 0.012293999999999999 0.25464199999999998 0.0065290000000000001 0.0015530000000000001 0.003258 0.012042000000000001 0.175202 0.12881100000000001 0 0.0049240000000000004 0.0011180000000000001 0.25132699999999997 0.001338 0.0038140000000000001 0.15802100000000008 0.078368000000000049 0 0 0 0 0 0.0042680000000000001 1 0 0 14 0 0.35108699999999998 0.64599099999999998 0.001078 0.0037940000000000001 0.016005999999999999 0.0022780000000000001 0.033522999999999997 0 0 0 0 0 0 0
0 uniform 1 7 0.64151999999999998 631.61507920937345 1 105 0.337841 0.013275 0.26228300000000004 0.0061170000000000009 0.001441 0.0028800000000000002 0.0091400000000000006 0.0084690000000000008 0.13980899999999999 0 0.0036120000000000002 0.0010219999999999999 0.10359699999999999 0.001124 0.0036740000000000002 0.16809399999999997 0.076188000000000033 0 0 1 19 19 0.0030040000000000002 1 0 0 14 0 0.190972 0.33117600000000003 0.0013619999999999999 0.0035209999999999998 0.014128 0.00157 0.030810000000000001 1 1 8 0.0016863986939356674 1 0 0
0 uniform 1 15 0.82497900000000002 635.58150147374488 1 128 0.43037199999999998 0.013176999999999999 0.34885700000000008 0.0072689999999999994 0.0015 0.002594 0.008541 0.0082019999999999992 0.109722 0 0.0035070000000000001 0.000959 0.22908599999999998 0.001047 0.0038049999999999998 0.22471200000000005 0.10140700000000004 0 0 2 19 19 0.002967 1 0 0 14 0 0.16025400000000001 0.42404199999999997 0.0013270000000000001 0.0033440000000000002 0.014241 0.0012290000000000001 0.030945 1 1 8 0.18679473719266346 1 0 0
0 uniform 1 23 0.68538299999999996 638.99054014712431 1 128 0.29211300000000001 0.013324000000000001 0.34693399999999985 0.0075199999999999998 0.0014289999999999997 0.0026159999999999998 0.0084609999999999998 0.0081410000000000007 0.12942500000000001 0 0.003588 0.00089099999999999997 0.071681000000000009 0.00096699999999999998 0.0038249999999999998 0.22341199999999989 0.10069300000000002 0 0 3 19 19 0.0030469999999999998 1 0 0 14 0 0.17974100000000001 0.28612399999999999 0.00125 0.0033370000000000001 0.014315999999999999 0.0014189999999999999 0.030809 1 1 8 0.0068439882711387309 1 0 0
0 uniform 2 0 34.985866999999999 2.3738776878589789 1 45 34.831986000000001 0.017524999999999999 0.11789200000000005 0.0032359999999999997 0.00087600000000000004 0.003075 0.0096830000000000006 0.17096900000000001 0.32595099999999999 34.144877999999999 0.086820000000000008 2.9e-05 0.043588999999999996 0.0018389999999999999 0.0038879999999999995 0.088781000000000027 0.020714999999999997 0 0 0 0 0 0 0 0 0 0 0 34.745977000000003 34.824632999999999 0.00084800000000000001 0.0056319999999999999 0.012796999999999999 6.2000000000000003e-05 0.035719000000000001 0 0 0 0 0 0 0
0 uniform 2 7 47.874377000000003 2.4185459771569833 1 45 47.670721999999998 0.011866 0.17116900000000004 0.0033169999999999996 0.00080799999999999991 0.0043010000000000001 0.010529 0.010260999999999999 0.32664300000000002 47.181588999999995 0.084348000000000006 2.0000000000000002e-05 0.0098040000000000002 0.0016100000000000001 0.0038069999999999996 0.13888199999999998 0.021291999999999998 0 0 1 13 12 0 0 0 0 0 0 47.618132000000003 47.663680999999997 0.0017459999999999999 0.0055300000000000002 0.012139999999999998 5.8e-05 0.033318 1 1 8 0.11055858717162853 1 0 0
0 uniform 2 15 47.867677999999998 2.4760800094988884 1 45 47.673873 0.012286999999999999 0.16120100000000001 0.0034689999999999999 0.00085000000000000006 0.0030079999999999998 0.0099550000000000003 0.010055 0.25373200000000001 47.25356 0.087488999999999997 2.0000000000000002e-05 0.010070000000000001 0.0015640000000000001 0.0039220000000000001 0.12082999999999999 0.027916000000000003 0 0 2 17 17 0 0 0 0 0 0 47.621873999999998 47.666936999999997 0.0015579999999999999 0.005568 0.012715000000000001 4.0000000000000003e-05 0.035060000000000001 1 1 8 0.0016090859999255856 1 0 0
0 uniform 2 23 49.725023999999998 2.5425757937801223 1 45 49.518380000000001 0.011927999999999999 0.17153399999999999 0.003454 0.00085599999999999988 0.0032659999999999998 0.010621 0.010158 0.27434599999999998 49.072418999999996 0.090708999999999998 1.9000000000000001e-05 0.0095589999999999998 0.0016800000000000001 0.003771 0.134794 0.024251000000000005 0 0 3 16 15 0 0 0 0 0 0 49.466732999999998 49.511612 0.0015770000000000001 0.0055300000000000002 0.012384000000000001 3.8000000000000002e-05 0.037354999999999999 1 1 8 0.0026246619501964687 1 0 0
0 uniform 3 0 0.65163800000000005 490.78838121191183 1 67 0.50643400000000005 0.016515999999999999 0.10597699999999999 0.0039290000000000002 0.0011020000000000001 0.0032009999999999999 0.0097389999999999994 0.175507 0.114833 0 0.003823 0.0011410000000000001 0.11183799999999999 0.00073499999999999998 0.0037280000000000004 0.069396000000000041 0.026423000000000006 0 0 0 0 0 0.0030599999999999998 1 0 0 14 0 0.34634399999999999 0.50007299999999999 0.0010430000000000001 0.0019300000000000001 0.01951 3.8000000000000002e-05 0.030797999999999999 0 0 0 0 0 0 0
0 uniform 3 7 0.56519200000000003 500.90243914853698 1 67 0.38766099999999998 0.015663 0.13966699999999996 0.0036690000000000004 0.00089099999999999997 0.0026150000000000001 0.008829 0.015633999999999999 0.088369000000000003 0 0.003581 0.0010059999999999999 0.20216800000000001 0.00066600000000000003 0.0034329999999999999 0.10398400000000002 0.025486000000000009 0 0 1 42 42 0.00297 1 0 0 14 0 0.142156 0.38188699999999998 0.0013940000000000001 0.0027139999999999998 0.017743999999999999 2.3e-05 0.027171000000000001 2 1 16 0.0088212496358149681 2 0 0
0 uniform 3 15 0.58416000000000001 513.6746959875577 1 67 0.40614 0.015650000000000001 0.14081199999999999 0.0035579999999999995 0.00088699999999999998 0.0023549999999999999 0.0083569999999999998 0.0081019999999999998 0.091980999999999993 0 0.003493 0.00091100000000000003 0.22847300000000001 0.00069399999999999996 0.0034329999999999999 0.104023 0.026626999999999998 0 0 2 40 40 0.0029290000000000002 1 0 0 14 0 0.1366 0.40054000000000001 0.0012440000000000001 0.0025609999999999999 0.017076999999999998 2.3e-05 0.026053 1 1 8 0.0009877516298322979 1 0 0
0 uniform 3 23 0.49074299999999998 528.13394552202078 1 67 0.31022300000000003 0.015013 0.14407399999999998 0.0034580000000000006 0.00081099999999999998 0.0023080000000000002 0.007803 0.0080149999999999996 0.087818999999999994 0 0.0034280000000000001 0.001005 0.13852700000000001 0.00060099999999999997 0.0034220000000000006 0.10716899999999999 0.026790000000000005 0 0 3 40 40 0.002941 1 0 0 14 0 0.13255 0.30485200000000001 0.0012960000000000001 0.0024610000000000001 0.016486000000000004 2.3e-05 0.026261 1 1 8 0.0017264993823830933 1 0 0
0 uniform 4 0 0.49406699999999998 2.6310460312299382 1 52 0.34107900000000002 0.011982 0.12474800000000003 0.0032420000000000001 0.00081999999999999987 0.0028500000000000001 0.0095659999999999999 0.174733 0.071521000000000001 0 0.01358 0.001 0.00060399999999999994 0.0013569999999999999 0.0033159999999999999 0.094761000000000012 0.022143999999999994 0 0 0 0 0 0.0029759999999999999 1 0 0 10 0 0.301813 0.33474900000000002 0.00084999999999999995 0.0040130000000000001 0.012000000000000002 2.8e-05 0.03381 0 0 0 0 0 0 0
0 uniform 4 7 0.33563999999999999 2.5259767679820264 1 52 0.178537 0.011382 0.129971 0.0027729999999999999 0.00069099999999999999 0.0028449999999999999 0.009025 0.0081530000000000005 0.080535999999999996 0 0.012874999999999999 0.00098400000000000007 0.00058600000000000004 0.0012229999999999999 0.003179 0.099594000000000016 0.022485000000000002 0 0 1 25 24 0.0029550000000000002 1 0 0 10 0 0.142292 0.17289599999999999 0.001273 0.0043670000000000002 0.010957000000000001 2.9e-05 0.031796999999999999 1 1 8 0.002527145321730481 1 0 0
0 uniform 4 15 0.412831 2.4276525037042966 1 68 0.195191 0.010815999999999999 0.18769999999999992 0.0038839999999999999 0.00077099999999999998 0.0024859999999999999 0.0084869999999999998 0.0079710000000000007 0.101392 0 0.012503999999999999 0.00081300000000000003 0.00057499999999999999 0.0011689999999999999 0.0030730000000000002 0.14624399999999999 0.03118400000000001 0 0 2 28 23 0.0029759999999999999 1 0 0 10 0 0.16067400000000001 0.189944 0.001196 0.0038119999999999999 0.010623 2.3e-05 0.030671 1 1 8 0.0021007554509754668 1 0 0
0 uniform 4 23 0.29415200000000002 2.3458220510894816 1 45 0.15409 0.010776000000000001 0.11381299999999998 0.0025109999999999998 0.000696 0.002464 0.0078930000000000007 0.008071 0.061301000000000001 0 0.012259000000000001 0.00090899999999999998 0.00059200000000000008 0.0010870000000000001 0.0030480000000000008 0.087787000000000018 0.019196000000000008 0 0 3 19 18 0.003006 1 0 0 10 0 0.120558 0.148781 0.0011770000000000001 0.0037499999999999999 0.01051 1.7e-05 0.030887999999999999 1 1 8 0.059615655559615663 1 0 0
1 linear 0 0 0.46338099999999999 43.386473901256721 1 67 0.31924999999999998 0.012352 0.10910299999999999 0.0045779999999999996 0.0011659999999999999 0.0031489999999999999 0.0092739999999999993 0.186583 0.033239999999999999 0 0.012926999999999999 0.001078 0.004542 0.0011689999999999999 0.0034749999999999998 0.047855999999999996 0.027860999999999986 0.0076700000000000006 0 0 0 0 0.0029719999999999998 1 0 0 10 0 0.27140900000000001 0.31257200000000002 0.0010089999999999999 0.0036700000000000001 0.015774 2.5000000000000001e-05 0.030632 0 0 0 0 0 0 0
1 linear 0 7 0.30022199999999999 45.580868130123235 1 67 0.135433 0.011431 0.13386200000000001 0.0037289999999999997 0.0010449999999999999 0.0028319999999999999 0.0089589999999999999 0.0086940000000000003 0.032134000000000003 0 0.012501 0.00092699999999999998 0.0044510000000000001 0.001005 0.0034149999999999996 0.073466000000000017 0.028464999999999994 0.0070800000000000021 0 1 32 32 0.0029499999999999999 1 0 0 10 0 0.090868000000000004 0.12962299999999999 0.0013519999999999999 0.0035130000000000001 0.014754 2.5000000000000001e-05 0.029533 1 1 8 0.0013872962428649774 1 0 0
1 linear 0 15 0.29502400000000001 47.482169432048735 1 67 0.130499 0.011454000000000001 0.13385799999999992 0.0036610000000000002 0.00090100000000000011 0.0025140000000000002 0.0084030000000000007 0.0084209999999999997 0.031715 0 0.011849 0.00086200000000000003 0.0042139999999999999 0.00096000000000000002 0.0032660000000000007 0.074971999999999997 0.027127000000000009 0.0070719999999999984 0 2 32 32 0.002928 1 0 0 10 0 0.088172 0.125107 0.0012409999999999999 0.0031710000000000002 0.014467999999999998 2.4000000000000001e-05 0.028662 1 1 8 0.0016236931762945359 1 0 0
1 linear 0 23 0.295238 48.662953194529472 1 67 0.128412 0.011384999999999999 0.13005199999999995 0.0038249999999999994 0.00079000000000000012 0.0024220000000000001 0.0079100000000000004 0.0083529999999999993 0.031698999999999998 0 0.011957000000000001 0.00075900000000000002 0.0042339999999999999 0.00095200000000000005 0.0032459999999999998 0.069893999999999984 0.028425000000000016 0.007055999999999998 0 3 32 32 0.0029160000000000002 1 0 0 10 0 0.086957999999999994 0.12309100000000001 0.001193 0.0030760000000000002 0.014213 2.3e-05 0.027709999999999999 1 1 8 0.002303735500287887 1 0 0
1 linear 1 0 0.68507700000000005 85.389445682910434 1 59 0.54856000000000005 0.011802999999999999 0.10807599999999998 0.0033700000000000002 0.00094300000000000004 0.0027629999999999998 0.0088409999999999999 0.185284 0.081132999999999997 0 0.012397999999999999 0.00085899999999999995 0.19192800000000002 0.00099400000000000009 0.0034519999999999998 0.049585999999999998 0.026411999999999995 0.00613 0 0 0 0 0.00298 1 0 0 10 0 0.31571700000000003 0.54269299999999998 0.00080999999999999996 0.0034390000000000002 0.015469000000000002 2.0999999999999999e-05 0.029496999999999999 0 0 0 0 0 0 0
1 linear 1 7 0.52579299999999995 85.251867954852059 1 59 0.36374600000000001 0.011335 0.13426599999999997 0.0029820000000000003 0.00073999999999999999 0.0024740000000000001 0.0083770000000000008 0.0087589999999999994 0.058552 0 0.012066 0.00095299999999999996 0.20874999999999999 0.0010920000000000001 0.0033570000000000002 0.075681000000000012 0.026868999999999997 0.006123 0 1 32 32 0.0029520000000000002 1 0 0 10 0 0.116352 0.358205 0.0011950000000000001 0.003441 0.014681 2.0999999999999999e-05 0.029051 1 1 8 0.0020196009894104618 1 0 0
1 linear 1 15 0.55549999999999999 85.046616417401879 1 59 0.39376100000000003 0.011206000000000001 0.13408700000000004 0.0030540000000000003 0.00075699999999999997 0.0024520000000000002 0.0082500000000000004 0.0084580000000000002 0.096709000000000003 0 0.011428000000000001 0.00080800000000000002 0.20367199999999999 0.0010139999999999999 0.0032749999999999997 0.074318000000000009 0.02810300000000001 0.006117 0 2 32 32 0.0029120000000000001 1 0 0 10 0 0.152443 0.38827400000000001 0.001237 0.0029129999999999998 0.014097999999999999 2.4000000000000001e-05 0.028673000000000001 1 1 8 0.00097742935125331607 1 0 0
1 linear 1 23 0.49259999999999998 84.791391310569054 1 59 0.33164500000000002 0.011331000000000001 0.13300999999999999 0.0032759999999999998 0.00080000000000000004 0.0023600000000000001 0.00777 0.0085019999999999991 0.087933999999999998 0 0.011722 0.00086499999999999999 0.13719100000000001 0.001034 0.0032919999999999994 0.075832000000000011 0.025078000000000003 0.0061209999999999997 0 3 32 32 0.002941 1 0 0 10 0 0.157609 0.32635799999999998 0.001181 0.017902999999999999 0.014045 2.4000000000000001e-05 0.027267 1 1 8 0.0025097781511563798 1 0 0
