case_id	profile	d_bin_index	epoch_index	target	vbm_ms	cold_ms	warm_ms	radial_ms	warm_topology_ms	warm_without_topology_ms	warm_physical_ms
92	linear	3	15	0.0001	0.07963698590174317	0.485954	0.343464	0.175646	0.146349	0.19711499999999998	0.17145799999999994
92	linear	3	23	0.0001	0.07532897870987654	0.56574	0.412482	0.171485	0.217074	0.19540800000000003	0.170056
92	linear	4	0	0.001	0.0992370187304914	0.671446	0.668887	0.162505	0.505491	0.16339599999999999	0.14313100000000004
92	linear	4	7	0.001	0.1079590292647481	0.670208	0.495382	0.160138	0.333795	0.16158699999999998	0.14284300000000008
92	linear	4	15	0.001	0.10458298493176699	0.6024	0.418932	0.162002	0.255433	0.163499	0.14519200000000002
92	linear	4	23	0.001	0.10815000860020518	0.551058	0.375531	0.170743	0.199886	0.175645	0.15698100000000006
92	linear	4	0	0.0001	0.6316239596344531	0.69224	0.694758	0.184314	0.507247	0.18751099999999998	0.165983
92	linear	4	7	0.0001	0.6770179606974125	0.689452	0.518654	0.184212	0.333086	0.18556799999999996	0.16567699999999994
92	linear	4	15	0.0001	0.685960054397583	0.639509	0.465532	0.204583	0.259908	0.20562400000000003	0.185031
92	linear	4	23	0.0001	0.8606709889136255	0.589275	0.424514	0.214779	0.210197	0.214317	0.19300400000000004
92	uniform	0	0	0.001	0.41419395711272955	0.909049	0.90731	0.353434	0.545782	0.36152799999999996	0.30908100000000005
92	uniform	0	7	0.001	0.42222405318170786	0.917315	0.833323	0.34732	0.380369	0.452954	0.40106499999999984
92	uniform	0	15	0.001	0.43207500129938126	0.970267	0.888708	0.417013	0.396156	0.49255200000000005	0.42776199999999986
92	uniform	0	23	0.001	0.44144701678305864	0.981571	0.820773	0.400029	0.363872	0.456901	0.40075299999999997
92	uniform	0	0	0.0001	0.7534699980169535	1.050936	1.075723	0.497645	0.556523	0.5192	0.442455
92	uniform	0	7	0.0001	0.7584529812447727	1.061355	0.947859	0.491104	0.379193	0.568666	0.5026740000000001
92	uniform	0	15	0.0001	0.7652310305275023	1.038717	0.947983	0.487011	0.385304	0.562679	0.4959560000000002
92	uniform	0	23	0.0001	0.7856689626350999	1.073715	0.925365	0.495337	0.362544	0.562821	0.4972139999999998
92	uniform	1	0	0.001	0.1035919995047152	0.449675	0.450316	0.107307	0.341404	0.10891200000000001	0.08236600000000001
92	uniform	1	7	0.001	0.11069898027926683	0.545093	0.394603	0.103453	0.272499	0.12210399999999999	0.098941
92	uniform	1	15	0.001	0.11013098992407322	0.577523	0.42966	0.102161	0.306643	0.12301699999999999	0.09972100000000002
92	uniform	1	23	0.001	0.11035200441256166	0.603425	0.46121	0.093221	0.348204	0.113006	0.09080200000000002
92	uniform	1	0	0.0001	0.20410801516845822	0.465018	0.465904	0.127786	0.339831	0.126073	0.09723199999999999
92	uniform	1	7	0.0001	0.21015701349824667	0.562555	0.417018	0.12152	0.272694	0.144324	0.11836299999999997
92	uniform	1	15	0.0001	0.2057619858533144	0.611937	0.475765	0.142436	0.305635	0.17013	0.14005399999999996
92	uniform	1	23	0.0001	0.20904303528368473	0.649072	0.520048	0.143275	0.347921	0.17212699999999997	0.14219799999999996
92	uniform	2	0	0.001	0.06678502541035414	0.48237	0.483308	0.146546	0.330877	0.15243100000000004	0.11575300000000001
92	uniform	2	7	0.001	0.07170694880187511	0.533982	0.393296	0.149026	0.208758	0.18453799999999998	0.15113499999999994
92	uniform	2	15	0.001	0.09054195834323764	0.657695	0.571409	0.13719	0.396308	0.17510099999999995	0.14789400000000005
92	uniform	2	23	0.001	0.099731027148664	0.646192	0.513093	0.117732	0.369165	0.143928	0.12013399999999999
92	uniform	2	0	0.0001	0.13353698886930943	0.50044	0.506236	0.169329	0.331735	0.17450100000000002	0.13171900000000003
92	uniform	2	7	0.0001	0.1390510005876422	0.554468	0.420444	0.170077	0.20521	0.21523399999999998	0.1769810000000001
92	uniform	2	15	0.0001	0.16811903333291411	0.679329	0.598307	0.155752	0.396022	0.20228500000000005	0.17286299999999985
92	uniform	2	23	0.0001	0.17800601199269295	0.679377	0.56214	0.153726	0.366222	0.19591799999999998	0.1671810000000001
92	uniform	3	0	0.001	0.048799964133650064	0.563011	0.565145	0.082035	0.482196	0.082949	0.06472600000000003
92	uniform	3	7	0.001	0.048337969928979874	0.586206	0.431056	0.080665	0.338401	0.09265499999999999	0.07573
92	uniform	3	15	0.001	0.04856096347793937	0.39199	0.235876	0.078658	0.145229	0.090647	0.07358899999999999
92	uniform	3	23	0.001	0.04730001091957092	0.475262	0.30738	0.080307	0.21511	0.09226999999999999	0.07522000000000001
92	uniform	3	0	0.0001	0.07492001168429852	0.593831	0.59753	0.111014	0.485226	0.11230400000000001	0.087438
92	uniform	3	7	0.0001	0.07715803803876042	0.615503	0.468205	0.109476	0.336171	0.13203399999999998	0.10910299999999994
92	uniform	3	15	0.0001	0.07501401705667377	0.424241	0.275772	0.108391	0.1441	0.131672	0.10868000000000004
92	uniform	3	23	0.0001	0.07483898662030697	0.50126	0.347849	0.10867	0.21522	0.13262900000000002	0.10962399999999997
92	uniform	4	0	0.001	0.10088802082464099	0.608905	0.611919	0.103803	0.507178	0.10474099999999997	0.08947100000000001
92	uniform	4	7	0.001	0.10566599667072296	0.608293	0.431727	0.099224	0.330551	0.10117600000000004	0.08679200000000001
92	uniform	4	15	0.001	0.10404002387076616	0.533835	0.362711	0.101867	0.258884	0.103827	0.08979700000000002
92	uniform	4	23	0.001	0.10739901335909963	0.487209	0.312755	0.109472	0.202449	0.11030600000000002	0.09603799999999998
92	uniform	4	0	0.0001	0.16948499251157045	0.669576	0.672244	0.16155	0.505124	0.16711999999999994	0.144851
92	uniform	4	7	0.0001	0.1749410293996334	0.669304	0.493118	0.158049	0.333036	0.160082	0.139967
92	uniform	4	15	0.0001	0.18313201144337654	0.61395	0.440034	0.178797	0.259518	0.18051599999999995	0.159767
92	uniform	4	23	0.0001	0.18048001220449805	0.560552	0.384837	0.183335	0.199948	0.184889	0.164065
93	linear	0	0	0.001	0.6068769725970924	0.356411	0.350743	0.102154	0.247711	0.10303200000000004	0.08216500000000003
93	linear	0	7	0.001	0.050198985263705254	0.34797	0.206553	0.107081	0.074082	0.132471	0.11423999999999998
93	linear	0	15	0.001	0.7085750112310052	0.35811	0.211967	0.105601	0.079143	0.132824	0.11429499999999998
93	linear	0	23	0.001	0.7899509510025382	0.479066	0.351903	0.120904	0.207585	0.14431800000000003	0.12468699999999999
93	linear	0	0	0.0001	2.572456025518477	0.364448	0.360922	0.112905	0.24735	0.11357200000000003	0.09090799999999997
93	linear	0	7	0.0001	2.834089973475784	0.358723	0.215152	0.115248	0.073092	0.14206000000000002	0.122908
93	linear	0	15	0.0001	2.965708961710334	0.368004	0.224265	0.121953	0.079168	0.14509699999999998	0.12570699999999996
93	linear	0	23	0.0001	3.550233959686011	0.480993	0.350992	0.116963	0.207549	0.14344300000000001	0.12431
93	linear	1	0	0.001	0.6360699771903455	0.361669	0.360683	0.105439	0.254016	0.10666699999999996	0.08600999999999999
93	linear	1	7	0.001	0.6681020022369921	0.350227	0.212736	0.103873	0.07996	0.132776	0.114388
93	linear	1	15	0.001	0.43960101902484894	0.349704	0.209896	0.103099	0.081143	0.128753	0.110339
93	linear	1	23	0.001	0.44682802399620414	0.362015	0.224479	0.119245	0.080282	0.14419700000000002	0.12339699999999999
93	linear	1	0	0.0001	2.409538021311164	0.371173	0.369318	0.115102	0.253174	0.11614399999999997	0.09352199999999995
93	linear	1	7	0.0001	2.426641993224621	0.358906	0.21937	0.112474	0.078724	0.140646	0.12152600000000002
93	linear	1	15	0.0001	2.437851973809302	0.381843	0.239613	0.134181	0.079373	0.16024	0.13848599999999997
93	linear	1	23	0.0001	1.6410269890911877	0.384135	0.243098	0.138344	0.079388	0.16371000000000002	0.14169300000000004
93	linear	2	0	0.001	0.5820539663545787	0.820056	0.818739	0.195185	0.620195	0.19854399999999994	0.16850300000000001
93	linear	2	7	0.001	0.349515990819782	0.621694	0.486726	0.132825	0.327876	0.15885	0.13478000000000004
93	linear	2	15	0.001	0.3340769908390939	0.609832	0.475371	0.120882	0.326232	0.14913899999999997	0.12437499999999997
93	linear	2	23	0.001	0.053581956308335066	0.445448	0.314421	0.113197	0.173793	0.140628	0.11758899999999997
93	linear	2	0	0.0001	1.7293080454692245	0.841909	0.836585	0.216548	0.621079	0.21550599999999998	0.183453
93	linear	2	7	0.0001	1.1031469912268221	0.648097	0.514854	0.156981	0.329923	0.184931	0.15823900000000002
93	linear	2	15	0.0001	0.8688789675943553	0.63633	0.50638	0.146009	0.329412	0.17696800000000007	0.148953
93	linear	2	23	0.0001	0.40492002153769135	0.454823	0.320706	0.122504	0.169996	0.15070999999999998	0.12624
93	linear	3	0	0.001	0.5998149863444269	0.291951	0.29039	0.075706	0.213576	0.076814	0.054808999999999976
93	linear	3	7	0.001	0.6528350058943033	0.288531	0.16622	0.080695	0.067185	0.09903500000000001	0.077188
93	linear	3	15	0.001	0.5441019893623888	0.282876	0.160514	0.077587	0.067308	0.09320599999999998	0.071646
93	linear	3	23	0.001	0.5423669936135411	0.277712	0.155859	0.074942	0.066778	0.089081	0.06797199999999998
93	linear	3	0	0.0001	2.4311739834956825	0.317788	0.321502	0.103383	0.21365	0.107852	0.082006
93	linear	3	7	0.0001	2.5551639846526086	0.314398	0.196646	0.108949	0.065403	0.131243	0.10478
93	linear	3	15	0.0001	2.3317799787037075	0.309666	0.193904	0.105052	0.06598	0.12792399999999998	0.10270199999999999
93	linear	3	23	0.0001	2.2814549738541245	0.322669	0.208606	0.119743	0.065487	0.143119	0.11399700000000001
93	linear	4	0	0.001	0.04143099067732692	0.360607	0.361467	0.092478	0.268824	0.09264299999999998	0.068011
93	linear	4	7	0.001	0.04435499431565404	0.319089	0.194938	0.086561	0.075486	0.119452	0.09613900000000003
93	linear	4	15	0.001	0.04421599442139268	0.324094	0.1907	0.085701	0.076165	0.11453500000000001	0.09157999999999998
93	linear	4	23	0.001	0.0446150079369545	0.332447	0.201477	0.08268	0.09154	0.10993699999999999	0.08681800000000003
93	linear	4	0	0.0001	0.27765799313783646	0.385088	0.382426	0.115553	0.266052	0.11637399999999998	0.08689800000000002
93	linear	4	7	0.0001	0.28926500817760825	0.340612	0.214281	0.108381	0.074197	0.140084	0.11319000000000003
93	linear	4	15	0.0001	0.2872520126402378	0.349362	0.213963	0.108041	0.075893	0.13806999999999997	0.11112999999999999
93	linear	4	23	0.0001	0.291043019387871	0.355036	0.223456	0.104668	0.090632	0.132824	0.10588599999999998
93	uniform	0	0	0.001	0.044455984607338905	0.329129	0.32495	0.077613	0.247133	0.07781700000000003	0.061661
93	uniform	0	7	0.001	0.04488596459850669	0.319806	0.167751	0.080406	0.073493	0.09425800000000001	0.080046
93	uniform	0	15	0.001	0.04375097341835499	0.331611	0.178787	0.083189	0.081714	0.097073	0.081513
93	uniform	0	23	0.001	0.042320985812693834	0.443603	0.303697	0.080536	0.209633	0.09406399999999998	0.07830999999999998
93	uniform	0	0	0.0001	0.07778900908306241	0.348778	0.344909	0.097787	0.246799	0.09811000000000003	0.07601700000000003
93	uniform	0	7	0.0001	0.07827900117263198	0.339283	0.201417	0.099716	0.07225	0.12916700000000003	0.11021900000000001
93	uniform	0	15	0.0001	0.07585401181131601	0.359713	0.217064	0.109741	0.080109	0.136955	0.11529200000000003
93	uniform	0	23	0.0001	0.07550703594461083	0.454892	0.326038	0.095932	0.206888	0.11915	0.10001599999999998
93	uniform	1	0	0.001	0.048429996240884066	0.338006	0.336412	0.080846	0.254822	0.08159	0.06556300000000001
93	uniform	1	7	0.001	0.05541101563721895	0.326209	0.172184	0.081491	0.07964	0.092544	0.078733
93	uniform	1	15	0.001	0.059609999880194664	0.324938	0.17164	0.078839	0.079937	0.09170299999999999	0.07786199999999997
93	uniform	1	23	0.001	0.05387899000197649	0.330318	0.174653	0.081789	0.079242	0.095411	0.08142300000000001
93	uniform	1	0	0.0001	0.0793250510469079	0.356125	0.358533	0.101707	0.256278	0.10225499999999998	0.080026
93	uniform	1	7	0.0001	0.09107001824304461	0.342705	0.206597	0.09916	0.080794	0.125803	0.10655699999999997
93	uniform	1	15	0.0001	0.10325602488592267	0.35401	0.21998	0.10857	0.084368	0.135612	0.11505100000000001
93	uniform	1	23	0.0001	0.10119599755853415	0.368648	0.23027	0.120416	0.081691	0.14857900000000002	0.12703099999999995
93	uniform	2	0	0.001	0.0822169822640717	0.752946	0.752431	0.128693	0.619759	0.132672	0.10836900000000006
93	uniform	2	7	0.001	0.05879998207092285	0.59212	0.445219	0.105713	0.325883	0.119336	0.09914800000000001
93	uniform	2	15	0.001	0.060255988501012325	0.582888	0.441402	0.09466	0.332297	0.10910500000000001	0.088682
93	uniform	2	23	0.001	0.05199696170166135	0.418333	0.274607	0.089527	0.170839	0.103768	0.08515
93	uniform	2	0	0.0001	0.12455601245164871	0.781495	0.782968	0.159522	0.620737	0.16223100000000001	0.12969000000000003
93	uniform	2	7	0.0001	0.10204600403085351	0.624992	0.492727	0.137773	0.325002	0.167725	0.14114400000000005
93	uniform	2	15	0.0001	0.10859098983928561	0.615343	0.48898	0.128265	0.327371	0.161609	0.13383299999999998
93	uniform	2	23	0.0001	0.08980598067864776	0.441021	0.30679	0.112964	0.170034	0.13675600000000002	0.11270299999999996
93	uniform	3	0	0.001	0.11843699030578136	0.281991	0.280676	0.066045	0.213681	0.06699499999999997	0.045318
93	uniform	3	7	0.001	0.1273989910259843	0.2738	0.152784	0.070192	0.065265	0.087519	0.06631899999999999
93	uniform	3	15	0.001	0.12309401063248515	0.274601	0.149356	0.067132	0.067727	0.081629	0.060606999999999994
93	uniform	3	23	0.001	0.12967403745278716	0.266164	0.148532	0.06476	0.068555	0.07997699999999999	0.05866700000000001
93	uniform	3	0	0.0001	0.20708300871774554	0.306515	0.303144	0.089757	0.214226	0.08891800000000002	0.06330100000000001
93	uniform	3	7	0.0001	0.21744996774941683	0.300322	0.182495	0.092847	0.067372	0.11512299999999999	0.08880799999999998
93	uniform	3	15	0.0001	0.21275499602779746	0.295574	0.180478	0.089453	0.067806	0.112672	0.087502
93	uniform	3	23	0.0001	0.20823796512559056	0.306282	0.192661	0.100748	0.066459	0.12620199999999998	0.09688099999999998
93	uniform	4	0	0.001	0.042319006752222776	0.339761	0.338921	0.068862	0.269454	0.06946699999999995	0.048704
93	uniform	4	7	0.001	0.04318897845223546	0.296576	0.15718	0.063972	0.077153	0.08002699999999999	0.06105799999999999
93	uniform	4	15	0.001	0.04356901627033949	0.301424	0.156656	0.063188	0.078211	0.07844499999999999	0.059487000000000005
93	uniform	4	23	0.001	0.044139043893665075	0.31157	0.168093	0.060711	0.093375	0.07471799999999999	0.055936999999999994
93	uniform	4	0	0.0001	0.07176602957770228	0.350155	0.354561	0.081854	0.271901	0.08266000000000001	0.058265000000000025
93	uniform	4	7	0.0001	0.07963599637150764	0.310612	0.179261	0.076626	0.074574	0.104687	0.08181999999999999
93	uniform	4	15	0.0001	0.07567100692540407	0.31528	0.178237	0.076001	0.074645	0.103592	0.08072100000000001
93	uniform	4	23	0.0001	0.07475499296560884	0.322933	0.193469	0.072969	0.092967	0.10050200000000001	0.077542
94	linear	0	0	0.001	1.5214539598673582	0.457124	0.455233	0.236931	0.217354	0.237879	0.20511900000000002
94	linear	0	7	0.001	1.7418469651602209	0.457365	0.326493	0.238877	0.081138	0.245355	0.21680100000000005
94	linear	0	15	0.001	2.0104669965803623	0.475211	0.346093	0.253177	0.081264	0.264829	0.23472500000000002
94	linear	0	23	0.001	2.2606169804930687	0.457088	0.338892	0.24234	0.085458	0.25343400000000005	0.22337199999999993
94	linear	0	0	0.0001	6.472057953942567	0.542493	0.539223	0.31772	0.218407	0.320816	0.27769299999999986
94	linear	0	7	0.0001	7.549359987024218	0.520148	0.399901	0.301566	0.082425	0.317476	0.27947799999999995
94	linear	0	15	0.0001	9.174501989036798	0.545793	0.420664	0.319685	0.080281	0.340383	0.3005599999999999
94	linear	0	23	0.0001	10.193247988354415	0.525785	0.407156	0.30834	0.08125	0.32590600000000003	0.28687599999999996
94	linear	1	0	0.001	1.1477010557428002	0.318141	0.316117	0.102869	0.2126	0.10351699999999997	0.07921900000000004
94	linear	1	7	0.001	1.2035989784635603	0.313055	0.206614	0.105641	0.082841	0.123773	0.10151400000000002
94	linear	1	15	0.001	1.3250900083221495	0.305487	0.200584	0.099266	0.081628	0.118956	0.09637599999999998
94	linear	1	23	0.001	1.0222540004178882	0.313605	0.198538	0.098391	0.082879	0.115659	0.09510000000000002
94	linear	1	0	0.0001	4.3637140188366175	0.343861	0.346908	0.129112	0.213716	0.133192	0.09961899999999999
94	linear	1	7	0.0001	4.5861880062147975	0.35557	0.253546	0.148588	0.081697	0.17184899999999997	0.140523
94	linear	1	15	0.0001	4.591624019667506	0.331241	0.226374	0.1248	0.078761	0.147613	0.11926800000000001
94	linear	1	23	0.0001	4.235681029967964	0.336615	0.229808	0.123797	0.081561	0.14824700000000002	0.12167500000000002
94	linear	2	0	0.001	0.8461989928036928	0.418496	0.420357	0.185648	0.234057	0.1863	0.15326
94	linear	2	7	0.001	0.9346180013380945	0.42924	0.309122	0.196161	0.086377	0.22274500000000003	0.18945699999999988
94	linear	2	15	0.001	0.8977919933386147	0.423386	0.306039	0.194138	0.086714	0.219325	0.18651800000000007
94	linear	2	23	0.001	1.647995028179139	0.419041	0.307109	0.193707	0.084486	0.22262300000000002	0.18988700000000008
94	linear	2	0	0.0001	3.399356035515666	0.482918	0.489869	0.250545	0.241852	0.248017	0.2009279999999999
94	linear	2	7	0.0001	3.821945982053876	0.477295	0.36578	0.242558	0.084449	0.281331	0.23708299999999988
94	linear	2	15	0.0001	4.919177968986332	0.497824	0.410523	0.271909	0.092665	0.31785800000000003	0.2687100000000001
94	linear	2	23	0.0001	5.515694967471063	0.497952	0.398448	0.268006	0.085156	0.313292	0.26475899999999997
94	linear	3	0	0.001	0.20333501743152738	0.270823	0.27232	0.087999	0.182839	0.089481	0.06595
94	linear	3	7	0.001	0.21883501904085279	0.274793	0.176968	0.082722	0.075351	0.10161699999999999	0.080579
94	linear	3	15	0.001	0.2779550268314779	0.283331	0.182998	0.089048	0.077083	0.105915	0.084037
94	linear	3	23	0.001	0.28739304980263114	0.302066	0.212052	0.104318	0.078685	0.13336699999999999	0.10693000000000001
94	linear	3	0	0.0001	0.9084030170924962	0.284558	0.288643	0.10292	0.184673	0.10396999999999998	0.07751599999999997
94	linear	3	7	0.0001	0.9376730304211378	0.278916	0.188264	0.089803	0.076518	0.11174599999999998	0.089659
94	linear	3	15	0.0001	1.071568054612726	0.293335	0.198901	0.095532	0.07869	0.120211	0.09662299999999995
94	linear	3	23	0.0001	1.0879090405069292	0.306777	0.216297	0.110082	0.077005	0.13929199999999997	0.112527
94	linear	4	0	0.001	0.15298998914659023	0.280229	0.279001	0.080429	0.197335	0.08166599999999999	0.05683199999999998
94	linear	4	7	0.001	0.11584500316530466	0.276604	0.165653	0.077976	0.073409	0.09224399999999999	0.06922900000000001
94	linear	4	15	0.001	0.1166689908131957	0.27815	0.166017	0.077497	0.074603	0.091414	0.06821100000000002
94	linear	4	23	0.001	0.11584098683670163	0.276225	0.166608	0.07775	0.074883	0.091725	0.06872600000000001
94	linear	4	0	0.0001	0.5944649456068873	0.298401	0.300852	0.101989	0.193727	0.107125	0.07719900000000002
94	linear	4	7	0.0001	0.5584380123764277	0.29996	0.188358	0.099843	0.074165	0.114193	0.08722299999999997
94	linear	4	15	0.0001	0.5403109826147556	0.297615	0.186252	0.098974	0.073571	0.112681	0.08555600000000001
94	linear	4	23	0.0001	0.46421901788562536	0.303075	0.190277	0.098535	0.073216	0.117061	0.08628199999999998
94	uniform	0	0	0.001	0.0935849966481328	0.406191	0.395906	0.178504	0.215137	0.18076899999999999	0.14756999999999998
94	uniform	0	7	0.001	0.09435799438506365	0.385958	0.252713	0.165422	0.078791	0.17392200000000002	0.14474899999999996
94	uniform	0	15	0.001	0.09063800098374486	0.402565	0.266479	0.176659	0.078784	0.187695	0.15795499999999996
94	uniform	0	23	0.001	0.09192002471536398	0.380522	0.257508	0.164283	0.080252	0.17725600000000002	0.14757000000000003
94	uniform	0	0	0.0001	0.16855401918292046	0.436622	0.434731	0.216389	0.215234	0.21949699999999997	0.17714800000000006
94	uniform	0	7	0.0001	0.17306598601862788	0.437887	0.317118	0.221013	0.080742	0.23637600000000003	0.200509
94	uniform	0	15	0.0001	0.1670059864409268	0.447294	0.329305	0.226167	0.080555	0.24875000000000003	0.21044099999999996
94	uniform	0	23	0.0001	0.16959098866209388	0.438546	0.314372	0.216416	0.080748	0.233624	0.19581200000000012
94	uniform	1	0	0.001	0.12209801934659481	0.312135	0.306249	0.09204	0.212141	0.094108	0.066136
94	uniform	1	7	0.001	0.12442702427506447	0.297098	0.192353	0.090093	0.082602	0.109751	0.087953
94	uniform	1	15	0.001	0.12120004976168275	0.288264	0.181335	0.085195	0.079148	0.102187	0.08050000000000002
94	uniform	1	23	0.001	0.120918033644557	0.29962	0.182084	0.083297	0.082157	0.099927	0.07975
94	uniform	1	0	0.0001	0.20969199249520898	0.326845	0.321936	0.109049	0.213	0.108936	0.07846099999999999
94	uniform	1	7	0.0001	0.21115498384460807	0.327624	0.228446	0.123366	0.079602	0.148844	0.11806899999999997
94	uniform	1	15	0.0001	0.209957011975348	0.320626	0.222277	0.120787	0.07909	0.143187	0.11150999999999997
94	uniform	1	23	0.0001	0.2059719990938902	0.315039	0.210508	0.104006	0.082338	0.12817	0.10221400000000001
94	uniform	2	0	0.001	0.10760599980130792	0.391969	0.394181	0.160804	0.230913	0.163268	0.12765400000000002
94	uniform	2	7	0.001	0.10647601447999477	0.387767	0.26603	0.157233	0.084638	0.181392	0.15014200000000008
94	uniform	2	15	0.001	0.11088000610470772	0.382431	0.266598	0.15535	0.084546	0.182052	0.15052
94	uniform	2	23	0.001	0.12238597264513373	0.385846	0.26514	0.15635	0.084768	0.18037199999999998	0.14841300000000007
94	uniform	2	0	0.0001	0.1804949715733528	0.439744	0.432018	0.204889	0.230291	0.20172700000000002	0.155474
94	uniform	2	7	0.0001	0.1862070057541132	0.426292	0.322297	0.195934	0.085326	0.236971	0.19364899999999993
94	uniform	2	15	0.0001	0.1953180180862546	0.429154	0.326951	0.20164	0.086187	0.24076399999999998	0.19765
94	uniform	2	23	0.0001	0.20779803162440658	0.426333	0.32642	0.200884	0.086142	0.240278	0.197619
94	uniform	3	0	0.001	0.054750009439885616	0.242147	0.246326	0.062857	0.181998	0.064328	0.045140999999999994
94	uniform	3	7	0.001	0.05880196113139391	0.248173	0.150044	0.057484	0.077332	0.07271200000000001	0.05419500000000003
94	uniform	3	15	0.001	0.060079037211835384	0.255696	0.153094	0.063267	0.077808	0.075286	0.05800500000000001
94	uniform	3	23	0.001	0.06547896191477776	0.272475	0.181746	0.076065	0.07732	0.10442599999999999	0.083455
94	uniform	3	0	0.0001	0.10144297266378999	0.273136	0.273353	0.090592	0.181664	0.09168900000000002	0.065186
94	uniform	3	7	0.0001	0.10267499601468444	0.274764	0.183993	0.084337	0.078682	0.10531099999999999	0.082107
94	uniform	3	15	0.0001	0.1091260346584022	0.277729	0.183077	0.08423	0.078785	0.104292	0.08139300000000001
94	uniform	3	23	0.0001	0.11179299326613545	0.293306	0.202088	0.0939	0.07822	0.12386799999999999	0.09710200000000004
94	uniform	4	0	0.001	0.04057300975546241	0.257677	0.253135	0.055486	0.19402	0.059115	0.03823799999999999
94	uniform	4	7	0.001	0.03951898543164134	0.251513	0.140755	0.052452	0.074022	0.06673299999999999	0.047612
94	uniform	4	15	0.001	0.037924968637526035	0.250052	0.139711	0.052999	0.075233	0.06447800000000001	0.045537
94	uniform	4	23	0.001	0.03741704858839512	0.25088	0.13992	0.052452	0.075567	0.064353	0.04548399999999998
94	uniform	4	0	0.0001	0.06727495929226279	0.287243	0.286832	0.089565	0.193341	0.09349099999999996	0.06401899999999999
94	uniform	4	7	0.0001	0.07051799912005663	0.288013	0.174875	0.087771	0.072644	0.102231	0.075177
94	uniform	4	15	0.0001	0.06887601921334863	0.283641	0.172745	0.086449	0.07246	0.10028500000000001	0.07341200000000003
94	uniform	4	23	0.0001	0.06849097553640604	0.285719	0.174818	0.086426	0.075072	0.099746	0.072919
95	linear	0	0	0.001	6.9281299947761	0.868939	0.866204	0.308142	0.557459	0.30874499999999994	0.267073
95	linear	0	7	0.001	7.542753999587148	0.828602	0.730718	0.304106	0.347303	0.383415	0.34519800000000017
95	linear	0	15	0.001	8.986302011180669	0.818799	0.727806	0.300819	0.346596	0.38120999999999994	0.34476400000000007
95	linear	0	23	0.001	8.645995054394007	0.759178	0.649513	0.234237	0.364656	0.284857	0.25607700000000005
95	linear	0	0	0.0001	36.118816991802305	0.915403	0.892482	0.335209	0.556022	0.33646	0.2915820000000001
95	linear	0	7	0.0001	37.81103604706004	0.863831	0.77061	0.335346	0.349088	0.421522	0.38183800000000007
95	linear	0	15	0.0001	44.82540598837659	0.843644	0.75534	0.327235	0.343512	0.411828	0.3717450000000002
95	linear	0	23	0.0001	46.949309995397925	0.851562	0.780833	0.329746	0.366906	0.413927	0.3740520000000002
95	linear	1	0	0.001	1.1790419812314212	0.626796	0.627501	0.155117	0.471047	0.15645399999999998	0.12643600000000002
95	linear	1	7	0.001	1.0214290232397616	0.574225	0.449378	0.149558	0.275314	0.174064	0.14792499999999995
95	linear	1	15	0.001	1.0042600333690643	0.641428	0.477633	0.154087	0.300103	0.17752999999999997	0.15152
95	linear	1	23	0.001	0.8482150151394308	0.618753	0.437852	0.160729	0.254326	0.18352600000000002	0.15739899999999998
95	linear	1	0	0.0001	6.1005280003882945	0.671506	0.679703	0.202081	0.476334	0.20336899999999997	0.16711299999999998
95	linear	1	7	0.0001	5.202064989134669	0.617917	0.510304	0.196074	0.278298	0.232006	0.1987860000000001
95	linear	1	15	0.0001	4.336076963227242	0.685236	0.539732	0.202188	0.303157	0.23657499999999998	0.20342
95	linear	1	23	0.0001	3.5778029705397785	0.677458	0.495324	0.208821	0.25519	0.24013400000000001	0.20721699999999996
95	linear	2	0	0.001	0.04615797661244869	0.646669	0.645642	0.125056	0.519057	0.12658500000000006	0.10358799999999997
95	linear	2	7	0.001	0.04642497515305877	0.604317	0.465882	0.115216	0.320377	0.145505	0.12422299999999997
95	linear	2	15	0.001	0.6233070162124932	0.68718	0.549288	0.183325	0.335932	0.213356	0.183964
95	linear	2	23	0.001	0.652776041533798	0.622684	0.487648	0.165419	0.290294	0.19735400000000003	0.17011900000000005
95	linear	2	0	0.0001	0.08183903992176056	0.655531	0.656203	0.137199	0.516197	0.14000599999999996	0.11418500000000001
95	linear	2	7	0.0001	0.08100300328806043	0.612662	0.481353	0.123132	0.322009	0.15934399999999999	0.13650100000000004
95	linear	2	15	0.0001	1.4201050507836044	0.696585	0.565856	0.193022	0.336389	0.22946700000000003	0.19928599999999988
95	linear	2	23	0.0001	1.7239889712072909	0.676305	0.555776	0.216295	0.290342	0.26543400000000006	0.232218
95	linear	3	0	0.001	0.3546869847923517	0.449301	0.448464	0.161194	0.284505	0.16395899999999997	0.12696899999999994
95	linear	3	7	0.001	0.2927359892055392	0.434707	0.305649	0.155644	0.110349	0.1953	0.16167799999999996
95	linear	3	15	0.001	0.29036100022494793	0.418338	0.286767	0.146179	0.099609	0.187158	0.15430900000000003
95	linear	3	23	0.001	0.29405904933810234	0.444923	0.315135	0.149002	0.129845	0.18529	0.15225600000000006
95	linear	3	0	0.0001	1.5399010153487325	0.472653	0.468742	0.182382	0.284266	0.18447599999999997	0.1448660000000001
95	linear	3	7	0.0001	1.2977320002391934	0.481575	0.365843	0.201081	0.11079	0.255053	0.21516799999999997
