case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
1 linear 3 7 0.74352700000000005 40.277993129560507 1 99 0.374222 0.013313999999999999 0.31675100000000006 0.0064700000000000001 0.0012300000000000002 0.0025339999999999998 0.0092169999999999995 0.055419000000000003 0.043500999999999998 0 0.025498 0.00075900000000000002 0.14726600000000001 0.00073300000000000004 0.0035080000000000003 0.22486499999999998 0.045308999999999981 0.010921000000000002 0 1
1 linear 3 15 0.74625699999999995 41.074030933436454 1 99 0.37178699999999998 0.013134 0.32262299999999999 0.0058279999999999998 0.0012830000000000001 0.0026380000000000002 0.0094920000000000004 0.058958999999999998 0.074245000000000005 0 0.026204999999999999 0.00077399999999999995 0.109013 0.00060899999999999995 0.0034330000000000003 0.22847200000000001 0.047245999999999969 0.010933 0 2
1 linear 3 23 0.83221900000000004 41.937646541494267 1 99 0.46862900000000002 0.013058 0.31185900000000011 0.0059540000000000001 0.001186 0.0024589999999999998 0.0091649999999999995 0.059011000000000001 0.042509999999999999 0 0.025377 0.00069499999999999998 0.24169099999999999 0.00062299999999999996 0.003398 0.21893900000000002 0.047061999999999944 0.010907000000000002 0 3
1 linear 4 0 0.51346800000000004 3.862039645317104 1 61 0.36590499999999998 0.0083389999999999992 0.11484799999999994 0.0034889999999999999 0.00095500000000000012 0.0027629999999999998 0.0097050000000000001 0.189945 0.053695 0 0.025909000000000001 0.00079799999999999999 0.0021980000000000003 0.0012880000000000001 0.0030719999999999996 0.043774999999999981 0.025957999999999985 0.0054580000000000028 0 0
1 linear 4 7 0.46629999999999999 3.8558056817096729 1 61 0.237318 0.0081899999999999994 0.19645300000000002 0.0034650000000000002 0.00082900000000000009 0.0025140000000000002 0.0089879999999999995 0.058479000000000003 0.062024999999999997 0 0.025262 0.00080999999999999996 0.0020639999999999999 0.0012080000000000001 0.0029910000000000002 0.12551399999999999 0.025884000000000004 0.0054549999999999989 0 1
1 linear 4 15 0.46828399999999998 3.8487264671009735 1 61 0.239893 0.0081829999999999993 0.19617300000000004 0.0035699999999999998 0.0007310000000000001 0.0023730000000000001 0.0088319999999999996 0.057682999999999998 0.062085000000000001 0 0.025759000000000001 0.00077700000000000002 0.0020939999999999995 0.001085 0.0029429999999999999 0.12573500000000004 0.025252999999999994 0.005484000000000001 0 2
1 linear 4 23 0.58937499999999998 3.8416950743619886 1 61 0.37038399999999999 0.0080780000000000001 0.18682099999999993 0.0037559999999999994 0.00070700000000000005 0.002467 0.0088389999999999996 0.053523000000000001 0.072058999999999998 0 0.025226999999999999 0.00072800000000000002 0.13283500000000001 0.001029 0.0029560000000000003 0.11519100000000002 0.026322999999999992 0.0054660000000000021 0 3
1 uniform 0 0 0.47733500000000001 41.922282457400435 1 67 0.35685299999999998 0.011194000000000001 0.086236000000000021 0.0037030000000000001 0.001077 0.0026120000000000002 0.0098200000000000006 0.19450100000000001 0.032532999999999999 0 0.025538999999999999 0.00080699999999999999 0.0044060000000000002 0.00097099999999999997 0.0033840000000000003 0.047578000000000002 0.028520999999999994 0 0 0
1 uniform 0 7 0.43345699999999998 43.987607710301795 1 67 0.212584 0.010983 0.18714799999999998 0.003359 0.00090400000000000007 0.0024520000000000002 0.0091850000000000005 0.055806000000000001 0.031288999999999997 0 0.025291999999999999 0.00072400000000000003 0.0043409999999999994 0.00093499999999999996 0.0034620000000000002 0.14819099999999996 0.028857999999999998 0 0 1
1 uniform 0 15 0.43381399999999998 45.910498225245647 1 67 0.21526000000000001 0.010796 0.18507400000000002 0.0031190000000000002 0.00092200000000000008 0.0021840000000000002 0.0088579999999999996 0.056798000000000001 0.031445000000000001 0 0.025413000000000002 0.00071400000000000001 0.0041450000000000002 0.00089300000000000002 0.0032300000000000002 0.14728000000000002 0.027726999999999995 0 0 2
