# Per-epoch chart_p4 candidate audit; diagnostic-only, outside benchmark timers
case_id configuration_id profile d_bin_index epoch_index event_index radius decision contact_relative angular_curvature_relative radial_crossing_relative d14_delta d14_match_budget topology_status topology_cells topology_events
30 30 uniform 4 15 2 0.0055239006256479163 no_coincident_d14_event 0.00032578954017801744 0.50174193251715637 0.88116400307621667 6.0000778469756834e-08 3.0355543117364683e-31 OK 15 14
30 30 uniform 4 23 1 0.0053013372746285549 no_coincident_d14_event 0.0003248621624508493 0.50165898358228467 0.91524877894054146 5.7446766986108785e-08 3.2768484251280341e-31 OK 15 14
30 30 uniform 4 23 2 0.0055088516688442902 no_coincident_d14_event 0.00032491244206519972 0.50173658793880516 0.88117280070366377 5.9678181461707411e-08 3.1774263142212583e-31 OK 15 14
31 31 linear 0 0 6 0.45727067204109489 no_coincident_d14_event 0.0039994568377594245 0.13745047976278874 0.29439939551009237 9.9449852655963714e-05 4.5111092117754072e-31 OK 13 12
31 31 linear 0 0 9 0.54867384153391419 no_coincident_d14_event 0.0075051674795194572 0.15767400248776731 0.30778677636720797 0.0002876351260045654 4.6005179006373401e-31 OK 13 12
31 31 linear 0 7 6 0.45156660015410505 no_coincident_d14_event 0.0045905959402107446 0.13680824444690809 0.29388569355795552 0.00013185983848502847 4.3476626218263388e-31 OK 13 12
31 31 linear 0 7 9 0.54242169472565749 no_coincident_d14_event 0.0065793211363818615 0.15732023701614278 0.30623296800676902 0.00022269012082995362 4.6792095676251588e-31 OK 13 12
31 31 linear 0 15 6 0.44509183194038571 no_coincident_d14_event 0.0052454694707505141 0.136322023612203 0.29337592555238678 0.0001730106743786212 4.5248530976108308e-31 OK 13 12
31 31 linear 0 15 9 0.53532014638801251 no_coincident_d14_event 0.0055587960727856902 0.1566552083872855 0.30472201316772629 0.00016049343482207328 4.8117034910144098e-31 OK 13 12
31 31 linear 0 23 6 0.43866417359270254 no_coincident_d14_event 0.0058791089686625886 0.13608487449190076 0.29295232407020522 0.00021786985896156169 4.4210406406048992e-31 OK 13 12
31 31 linear 0 23 9 0.52826534222695298 no_coincident_d14_event 0.0045751488003785926 0.155731512783059 0.30348147193829894 0.00010988385381255319 4.6547772047620013e-31 OK 13 12
31 31 uniform 0 0 6 0.45727067204109489 no_coincident_d14_event 0.0039994568377594245 0.13745047976278874 0.29439939551009237 9.9449852655963714e-05 4.5111092117754072e-31 OK 13 12
31 31 uniform 0 0 9 0.54867384153391419 no_coincident_d14_event 0.0075051674795194572 0.15767400248776731 0.30778677636720797 0.0002876351260045654 4.6005179006373401e-31 OK 13 12
31 31 uniform 0 7 6 0.45156660015410505 no_coincident_d14_event 0.0045905959402107446 0.13680824444690809 0.29388569355795552 0.00013185983848502847 4.3476626218263388e-31 OK 13 12
31 31 uniform 0 7 9 0.54242169472565749 no_coincident_d14_event 0.0065793211363818615 0.15732023701614278 0.30623296800676902 0.00022269012082995362 4.6792095676251588e-31 OK 13 12
31 31 uniform 0 15 6 0.44509183194038571 no_coincident_d14_event 0.0052454694707505141 0.136322023612203 0.29337592555238678 0.0001730106743786212 4.5248530976108308e-31 OK 13 12
31 31 uniform 0 15 9 0.53532014638801251 no_coincident_d14_event 0.0055587960727856902 0.1566552083872855 0.30472201316772629 0.00016049343482207328 4.8117034910144098e-31 OK 13 12
31 31 uniform 0 23 6 0.43866417359270254 no_coincident_d14_event 0.0058791089686625886 0.13608487449190076 0.29295232407020522 0.00021786985896156169 4.4210406406048992e-31 OK 13 12
31 31 uniform 0 23 9 0.52826534222695298 no_coincident_d14_event 0.0045751488003785926 0.155731512783059 0.30348147193829894 0.00010988385381255319 4.6547772047620013e-31 OK 13 12
33 33 linear 0 0 2 0.0055413520582212319 no_coincident_d14_event 0.24406472862377657 0.12914777817845294 136.32994348059344 0.0005039360039899391 3.0792090819835619e-31 OK 16 15
33 33 linear 0 0 8 0.050852588876238183 no_coincident_d14_event 0.036591246896334924 0.66264611602648749 8.1727160799973468 6.1799914810631269e-05 3.1717814115256231e-31 OK 16 15
33 33 linear 0 7 2 0.0048719479042161132 no_coincident_d14_event 0.30013439869652098 0.058350355772365109 180.69502013933786 0.00060776426027552564 3.0879967999770774e-31 OK 16 15
33 33 linear 0 7 8 0.046791685843632108 no_coincident_d14_event 0.037578077255360678 0.72658765575744144 9.771317992336769 4.9693333756319165e-05 3.1563227123106763e-31 OK 16 15
33 33 linear 0 15 2 0.0042612217642956267 no_coincident_d14_event 0.35110867090455639 0.096184744967089744 231.23228654551966 0.0008247640677216683 3.0182153880158353e-31 OK 16 15
33 33 linear 0 15 8 0.042214971257070397 no_coincident_d14_event 0.038462612997296385 0.81581937949651195 12.302656331842982 3.6808370157642646e-05 3.3001434939726845e-31 OK 16 15
33 33 linear 0 23 2 0.0037741747373374844 no_coincident_d14_event 0.35536955154199351 0.28510109005504247 256.00662581605485 0.000410216967022311 4.2398685229553312e-31 OK 16 15
33 33 linear 0 23 8 0.037722889105756746 no_coincident_d14_event 0.038680084453078821 0.92977583656705753 16.06167338824347 2.5009525305362411e-05 9.5371406453732218e-31 OK 16 15
33 33 linear 1 0 1 0.00043453591761755334 no_coincident_d14_event 0.029744164237237098 0.47111187321642406 52.488429548238024 8.0687058392512707e-06 2.9607025158958571e-31 OK 13 12
33 33 linear 1 0 2 0.00052732825428757578 no_coincident_d14_event 0.029755156280063672 0.47128366980361036 43.301959651552608 9.9684324150206588e-06 2.9787846490400464e-31 OK 13 12
33 33 linear 1 7 1 0.00042904540755609605 no_coincident_d14_event 0.02935546567519675 0.47148309169450281 52.463250900649939 7.857988359571692e-06 2.9767677421441892e-31 OK 13 12
33 33 linear 1 7 2 0.0005192690734878169 no_coincident_d14_event 0.029365926728661468 0.47164895859022832 43.395589545673026 9.6799119530984082e-06 2.9889549864262284e-31 OK 13 12
33 33 linear 1 15 1 0.00042293780680371126 no_coincident_d14_event 0.028923492135212597 0.47189582736670949 52.435321887798828 7.6271112045955563e-06 2.964376518832582e-31 OK 13 12
33 33 linear 1 15 2 0.00051035449921332928 no_coincident_d14_event 0.028933386393595561 0.47205526688596233 43.499755519109051 9.3652292609393726e-06 2.9903999817682277e-31 OK 13 12
33 33 linear 1 23 1 0.00041700144349124017 no_coincident_d14_event 0.028504044260737649 0.47229678522959101 52.40825610486317 7.4062521926541703e-06 2.9702960809003393e-31 OK 13 12
33 33 linear 1 23 2 0.00050174031006924955 no_coincident_d14_event 0.028513410965106286 0.47245014521794776 43.601013022464599 9.0656235472885765e-06 2.9792114818914535e-31 OK 13 12
33 33 linear 2 0 1 0.00037431750236355211 no_coincident_d14_event 0.0022844048109537086 0.49841466489486358 66.40062219927492 3.9397479560418467e-08 2.9614054082752738e-31 OK 13 12
33 33 linear 2 0 2 0.00045700324283159288 no_coincident_d14_event 0.002285118194937253 0.49856837488560862 54.436433465209014 4.8076603415628264e-08 2.9603809630615441e-31 OK 13 12
33 33 linear 2 7 1 0.00037023480625255294 no_coincident_d14_event 0.0022570962386974972 0.49842953835055631 66.328549847322876 3.8501838921493169e-08 2.9632896016489513e-31 OK 15 14
33 33 linear 2 7 2 0.00045093508075138493 no_coincident_d14_event 0.0022577791554480369 0.49857852220391069 54.506311323350744 4.687196657591222e-08 2.9615995755140356e-31 OK 15 14
33 33 linear 2 15 1 0.00036567647742891465 no_coincident_d14_event 0.0022266749767905908 0.49844621288943652 66.248298940399863 3.7515140712396644e-08 2.9616803625892796e-31 OK 15 14
33 33 linear 2 15 2 0.00044419414365486093 no_coincident_d14_event 0.0022273251145025954 0.49859004512281691 54.584235046235449 4.5549831065678428e-08 2.9638799678249648e-31 OK 15 14
33 33 linear 2 23 1 0.00036122892607977147 no_coincident_d14_event 0.0021970626751671159 0.4984625514717646 66.170219084930295 3.6565885032573384e-08 2.9600211419728136e-31 OK 15 14
33 33 linear 2 23 2 0.0004376515089849777 no_coincident_d14_event 0.0021976820526314138 0.49860148241284752 54.660168254610177 4.4282826323452148e-08 2.9617912129324373e-31 OK 15 14
33 33 uniform 0 0 2 0.0055413520582212319 no_coincident_d14_event 0.24406472862377657 0.12914777817845294 136.32994348059344 0.0005039360039899391 3.0792090819835619e-31 OK 16 15
33 33 uniform 0 0 8 0.050852588876238183 no_coincident_d14_event 0.036591246896334924 0.66264611602648749 8.1727160799973468 6.1799914810631269e-05 3.1717814115256231e-31 OK 16 15
33 33 uniform 0 7 2 0.0048719479042161132 no_coincident_d14_event 0.30013439869652098 0.058350355772365109 180.69502013933786 0.00060776426027552564 3.0879967999770774e-31 OK 16 15
33 33 uniform 0 7 8 0.046791685843632108 no_coincident_d14_event 0.037578077255360678 0.72658765575744144 9.771317992336769 4.9693333756319165e-05 3.1563227123106763e-31 OK 16 15
33 33 uniform 0 15 2 0.0042612217642956267 no_coincident_d14_event 0.35110867090455639 0.096184744967089744 231.23228654551966 0.0008247640677216683 3.0182153880158353e-31 OK 16 15
33 33 uniform 0 15 8 0.042214971257070397 no_coincident_d14_event 0.038462612997296385 0.81581937949651195 12.302656331842982 3.6808370157642646e-05 3.3001434939726845e-31 OK 16 15
33 33 uniform 0 23 2 0.0037741747373374844 no_coincident_d14_event 0.35536955154199351 0.28510109005504247 256.00662581605485 0.000410216967022311 4.2398685229553312e-31 OK 16 15
33 33 uniform 0 23 8 0.037722889105756746 no_coincident_d14_event 0.038680084453078821 0.92977583656705753 16.06167338824347 2.5009525305362411e-05 9.5371406453732218e-31 OK 16 15
33 33 uniform 1 0 1 0.00043453591761755334 no_coincident_d14_event 0.029744164237237098 0.47111187321642406 52.488429548238024 8.0687058392512707e-06 2.9607025158958571e-31 OK 13 12
33 33 uniform 1 0 2 0.00052732825428757578 no_coincident_d14_event 0.029755156280063672 0.47128366980361036 43.301959651552608 9.9684324150206588e-06 2.9787846490400464e-31 OK 13 12
33 33 uniform 1 7 1 0.00042904540755609605 no_coincident_d14_event 0.02935546567519675 0.47148309169450281 52.463250900649939 7.857988359571692e-06 2.9767677421441892e-31 OK 13 12
33 33 uniform 1 7 2 0.0005192690734878169 no_coincident_d14_event 0.029365926728661468 0.47164895859022832 43.395589545673026 9.6799119530984082e-06 2.9889549864262284e-31 OK 13 12
33 33 uniform 1 15 1 0.00042293780680371126 no_coincident_d14_event 0.028923492135212597 0.47189582736670949 52.435321887798828 7.6271112045955563e-06 2.964376518832582e-31 OK 13 12
33 33 uniform 1 15 2 0.00051035449921332928 no_coincident_d14_event 0.028933386393595561 0.47205526688596233 43.499755519109051 9.3652292609393726e-06 2.9903999817682277e-31 OK 13 12
33 33 uniform 1 23 1 0.00041700144349124017 no_coincident_d14_event 0.028504044260737649 0.47229678522959101 52.40825610486317 7.4062521926541703e-06 2.9702960809003393e-31 OK 13 12
33 33 uniform 1 23 2 0.00050174031006924955 no_coincident_d14_event 0.028513410965106286 0.47245014521794776 43.601013022464599 9.0656235472885765e-06 2.9792114818914535e-31 OK 13 12
33 33 uniform 2 0 1 0.00037431750236355211 no_coincident_d14_event 0.0022844048109537086 0.49841466489486358 66.40062219927492 3.9397479560418467e-08 2.9614054082752738e-31 OK 13 12
33 33 uniform 2 0 2 0.00045700324283159288 no_coincident_d14_event 0.002285118194937253 0.49856837488560862 54.436433465209014 4.8076603415628264e-08 2.9603809630615441e-31 OK 13 12
33 33 uniform 2 7 1 0.00037023480625255294 no_coincident_d14_event 0.0022570962386974972 0.49842953835055631 66.328549847322876 3.8501838921493169e-08 2.9632896016489513e-31 OK 15 14
33 33 uniform 2 7 2 0.00045093508075138493 no_coincident_d14_event 0.0022577791554480369 0.49857852220391069 54.506311323350744 4.687196657591222e-08 2.9615995755140356e-31 OK 15 14
33 33 uniform 2 15 1 0.00036567647742891465 no_coincident_d14_event 0.0022266749767905908 0.49844621288943652 66.248298940399863 3.7515140712396644e-08 2.9616803625892796e-31 OK 15 14
33 33 uniform 2 15 2 0.00044419414365486093 no_coincident_d14_event 0.0022273251145025954 0.49859004512281691 54.584235046235449 4.5549831065678428e-08 2.9638799678249648e-31 OK 15 14
33 33 uniform 2 23 1 0.00036122892607977147 no_coincident_d14_event 0.0021970626751671159 0.4984625514717646 66.170219084930295 3.6565885032573384e-08 2.9600211419728136e-31 OK 15 14
33 33 uniform 2 23 2 0.0004376515089849777 no_coincident_d14_event 0.0021976820526314138 0.49860148241284752 54.660168254610177 4.4282826323452148e-08 2.9617912129324373e-31 OK 15 14
34 34 linear 0 0 8 0.65632501700747337 no_coincident_d14_event 0.24887137055288125 0.24292223681191544 3.3795463539749315 0.019687273760738838 5.2119932627666341e-31 OK 15 14
34 34 linear 0 0 12 1.4653828651592127 no_coincident_d14_event 0.49487714737514199 0.24196384033415791 2.6586076238062457 0.088609269246638006 8.514189072526818e-31 OK 15 14
34 34 linear 0 7 7 0.62333807115447215 no_coincident_d14_event 0.2207704028315636 0.27184805475584178 2.7201667690192162 0.016181471687763724 4.960249490378832e-31 OK 15 14
34 34 linear 0 7 11 1.4005413340826323 no_coincident_d14_event 0.59084043319517709 0.087328043339774203 3.4530959373947674 0.079779039338392588 7.8196655818438064e-31 OK 15 14
34 34 linear 0 15 7 0.58793242657312528 no_coincident_d14_event 0.19395029221228943 0.30958523299982271 2.1999584863282826 0.013384360513256656 5.1232842686262192e-31 OK 14 13
34 34 linear 0 15 11 1.3284482289681179 no_coincident_d14_event 0.3728853417133986 0.33663522197080431 2.4378103012259187 0.039545258749377733 7.5069700072639952e-31 OK 14 13
34 34 linear 0 23 6 0.55486632182411588 no_coincident_d14_event 0.17252220920429553 0.34636674891351965 1.8425914583640894 0.011309470764316846 4.6218007861748265e-31 OK 14 13
34 34 linear 0 23 10 1.2586180481477065 no_coincident_d14_event 0.27507120203124236 0.4682226418301918 2.0554742121101008 0.021166276716087579 7.1690878660354126e-31 OK 14 13
34 34 linear 1 0 6 0.50063313086355643 no_coincident_d14_event 0.10423446488406712 0.44465269835697918 1.6173188559948983 0.0037359676032802536 4.6504648632986708e-31 OK 14 13
34 34 linear 1 0 11 1.1505353783601779 no_coincident_d14_event 0.13511848766880188 0.67451491893479776 2.082637800666435 0.0036279244031280173 6.9597717270518113e-31 OK 14 13
34 34 linear 1 7 4 0.47677429472428312 no_coincident_d14_event 0.095849752127282487 0.46860041825080379 1.4596798413413179 0.0033242764568322349 4.6020026298415076e-31 OK 13 12
34 34 linear 1 7 10 1.0949447318907519 no_coincident_d14_event 0.11251041256200621 0.73147805083704687 2.1279735980762235 0.0021768447336155189 7.0080076958416428e-31 OK 13 12
34 34 linear 1 15 4 0.45126876105647423 no_coincident_d14_event 0.08806006575217859 0.49409748924877467 1.3240354432320816 0.0029359753722359417 4.2985982078135169e-31 OK 13 12
34 34 linear 1 15 10 1.0338771697029199 no_coincident_d14_event 0.092582903720693527 0.81497034661505818 2.3890536339848096 0.0011188482309472708 9.2953017948828884e-31 OK 13 12
34 34 linear 1 23 4 0.42752336298347388 no_coincident_d14_event 0.081718033303646173 0.51797583870066188 1.2222546438651563 0.0026140797619760192 4.4834120344214347e-31 OK 13 12
34 34 linear 1 23 9 0.97550681488405866 no_coincident_d14_event 0.059729672405563844 0.7647246988723424 2.5194509096624165 0.00045713752997866939 1.0178112031510687e-30 OK 13 12
34 34 uniform 0 0 8 0.65632501700747337 no_coincident_d14_event 0.24887137055288125 0.24292223681191544 3.3795463539749315 0.019687273760738838 5.2119932627666341e-31 OK 15 14
34 34 uniform 0 0 12 1.4653828651592127 no_coincident_d14_event 0.49487714737514199 0.24196384033415791 2.6586076238062457 0.088609269246638006 8.514189072526818e-31 OK 15 14
34 34 uniform 0 7 7 0.62333807115447215 no_coincident_d14_event 0.2207704028315636 0.27184805475584178 2.7201667690192162 0.016181471687763724 4.960249490378832e-31 OK 15 14
34 34 uniform 0 7 11 1.4005413340826323 no_coincident_d14_event 0.59084043319517709 0.087328043339774203 3.4530959373947674 0.079779039338392588 7.8196655818438064e-31 OK 15 14
34 34 uniform 0 15 7 0.58793242657312528 no_coincident_d14_event 0.19395029221228943 0.30958523299982271 2.1999584863282826 0.013384360513256656 5.1232842686262192e-31 OK 14 13
34 34 uniform 0 15 11 1.3284482289681179 no_coincident_d14_event 0.3728853417133986 0.33663522197080431 2.4378103012259187 0.039545258749377733 7.5069700072639952e-31 OK 14 13
34 34 uniform 0 23 6 0.55486632182411588 no_coincident_d14_event 0.17252220920429553 0.34636674891351965 1.8425914583640894 0.011309470764316846 4.6218007861748265e-31 OK 14 13
34 34 uniform 0 23 10 1.2586180481477065 no_coincident_d14_event 0.27507120203124236 0.4682226418301918 2.0554742121101008 0.021166276716087579 7.1690878660354126e-31 OK 14 13
34 34 uniform 1 0 6 0.50063313086355643 no_coincident_d14_event 0.10423446488406712 0.44465269835697918 1.6173188559948983 0.0037359676032802536 4.6504648632986708e-31 OK 14 13
34 34 uniform 1 0 11 1.1505353783601779 no_coincident_d14_event 0.13511848766880188 0.67451491893479776 2.082637800666435 0.0036279244031280173 6.9597717270518113e-31 OK 14 13
34 34 uniform 1 7 4 0.47677429472428312 no_coincident_d14_event 0.095849752127282487 0.46860041825080379 1.4596798413413179 0.0033242764568322349 4.6020026298415076e-31 OK 13 12
34 34 uniform 1 7 10 1.0949447318907519 no_coincident_d14_event 0.11251041256200621 0.73147805083704687 2.1279735980762235 0.0021768447336155189 7.0080076958416428e-31 OK 13 12
34 34 uniform 1 15 4 0.45126876105647423 no_coincident_d14_event 0.08806006575217859 0.49409748924877467 1.3240354432320816 0.0029359753722359417 4.2985982078135169e-31 OK 13 12
34 34 uniform 1 15 10 1.0338771697029199 no_coincident_d14_event 0.092582903720693527 0.81497034661505818 2.3890536339848096 0.0011188482309472708 9.2953017948828884e-31 OK 13 12
34 34 uniform 1 23 4 0.42752336298347388 no_coincident_d14_event 0.081718033303646173 0.51797583870066188 1.2222546438651563 0.0026140797619760192 4.4834120344214347e-31 OK 13 12
34 34 uniform 1 23 9 0.97550681488405866 no_coincident_d14_event 0.059729672405563844 0.7647246988723424 2.5194509096624165 0.00045713752997866939 1.0178112031510687e-30 OK 13 12
36 36 linear 0 0 7 0.60731689343888884 no_coincident_d14_event 0.050379136907793984 0.3042516911226209 1.0745808077109102 0.001993081704971934 5.0506445901398531e-31 OK 15 14
36 36 linear 0 0 10 0.90632030842260536 no_coincident_d14_event 0.12423651565416903 0.47342587063859676 1.3837807869128405 0.0055175921214313441 6.0856017420557225e-31 OK 15 14
36 36 linear 0 7 7 0.59142580805416611 no_coincident_d14_event 0.054131917534468083 0.302778147986971 1.0350554032843866 0.0023867760813827106 4.9233143803602951e-31 OK 14 13
36 36 linear 0 7 10 0.88474010236650302 no_coincident_d14_event 0.10070506533871582 0.4765588444640686 1.2877898157459362 0.0039175477621791188 7.2921546507837163e-31 OK 14 13
36 36 linear 0 15 8 0.57370648876384012 no_coincident_d14_event 0.057632260240989032 0.30486944845307423 0.9927394398419247 0.0027814081471022353 4.7640261287875706e-31 OK 14 13
36 36 linear 0 15 10 0.8605006205386625 no_coincident_d14_event 0.078942728712979401 0.47265154568114232 1.2062996539917197 0.0026170562443304044 6.8356096507675865e-31 OK 14 13
36 36 linear 0 23 7 0.55645550965480162 no_coincident_d14_event 0.060430758340022844 0.31020605363770776 0.95379952729377337 0.0031068522975705379 4.7537318744788193e-31 OK 13 12
36 36 linear 0 23 9 0.83671797558858019 no_coincident_d14_event 0.061015275665303952 0.46273503653938347 1.1469351412848248 0.0016923405152183698 5.678175078030543e-31 OK 13 12
36 36 uniform 0 0 7 0.60731689343888884 no_coincident_d14_event 0.050379136907793984 0.3042516911226209 1.0745808077109102 0.001993081704971934 5.0506445901398531e-31 OK 15 14
36 36 uniform 0 0 10 0.90632030842260536 no_coincident_d14_event 0.12423651565416903 0.47342587063859676 1.3837807869128405 0.0055175921214313441 6.0856017420557225e-31 OK 15 14
36 36 uniform 0 7 7 0.59142580805416611 no_coincident_d14_event 0.054131917534468083 0.302778147986971 1.0350554032843866 0.0023867760813827106 4.9233143803602951e-31 OK 14 13
36 36 uniform 0 7 10 0.88474010236650302 no_coincident_d14_event 0.10070506533871582 0.4765588444640686 1.2877898157459362 0.0039175477621791188 7.2921546507837163e-31 OK 14 13
36 36 uniform 0 15 8 0.57370648876384012 no_coincident_d14_event 0.057632260240989032 0.30486944845307423 0.9927394398419247 0.0027814081471022353 4.7640261287875706e-31 OK 14 13
36 36 uniform 0 15 10 0.8605006205386625 no_coincident_d14_event 0.078942728712979401 0.47265154568114232 1.2062996539917197 0.0026170562443304044 6.8356096507675865e-31 OK 14 13
36 36 uniform 0 23 7 0.55645550965480162 no_coincident_d14_event 0.060430758340022844 0.31020605363770776 0.95379952729377337 0.0031068522975705379 4.7537318744788193e-31 OK 13 12
36 36 uniform 0 23 9 0.83671797558858019 no_coincident_d14_event 0.061015275665303952 0.46273503653938347 1.1469351412848248 0.0016923405152183698 5.678175078030543e-31 OK 13 12
38 38 linear 0 0 5 0.67703959601592956 no_coincident_d14_event 2.3189898465657862e-06 0.001875975266635939 0.0027375954427575878 2.6144449408469799e-07 5.7620586104408597e-31 OK 17 16
38 38 linear 0 0 7 0.6775314465436173 no_coincident_d14_event 2.1911224810525717e-06 0.00044517284105814232 0.0027448851429217125 1.0107273397432791e-06 5.8111797810751007e-31 OK 17 16
38 38 linear 0 7 5 0.67700958673185163 no_coincident_d14_event 2.3268447979512456e-06 0.0018810110911843801 0.0027372453960738726 2.6254673435929178e-07 5.3497546001698196e-31 OK 17 16
38 38 linear 0 7 7 0.67750142202860741 no_coincident_d14_event 2.1990495042214949e-06 0.0004399431578957802 0.0027445617760947271 1.0314339025494984e-06 5.0184298197270118e-31 OK 17 16
38 38 linear 0 15 5 0.67697529154540359 no_coincident_d14_event 2.3358184996290545e-06 0.0018867875252826967 0.0027368454052575735 2.6380336174603272e-07 5.2821511625177483e-31 OK 17 16
38 38 linear 0 15 7 0.67746710943536859 no_coincident_d14_event 2.20810584686641e-06 0.00043394497634726916 0.0027441923855687561 1.0558997108440304e-06 5.3150771511544175e-31 OK 17 16
38 38 linear 0 23 5 0.67694099757304971 no_coincident_d14_event 2.3447885910573744e-06 0.0018925865647047367 0.0027364454811614671 2.6505669031207524e-07 5.1643605158802255e-31 OK 17 16
38 38 linear 0 23 7 0.67743279805621204 no_coincident_d14_event 2.2171588717017106e-06 0.00042792398027338431 0.0027438231779351166 1.0812687687235039e-06 5.3584063335229649e-31 OK 17 16
38 38 uniform 0 0 5 0.67703959601592956 no_coincident_d14_event 2.3189898465657862e-06 0.001875975266635939 0.0027375954427575878 2.6144449408469799e-07 5.7620586104408597e-31 OK 17 16
38 38 uniform 0 0 7 0.6775314465436173 no_coincident_d14_event 2.1911224810525717e-06 0.00044517284105814232 0.0027448851429217125 1.0107273397432791e-06 5.8111797810751007e-31 OK 17 16
38 38 uniform 0 7 5 0.67700958673185163 no_coincident_d14_event 2.3268447979512456e-06 0.0018810110911843801 0.0027372453960738726 2.6254673435929178e-07 5.3497546001698196e-31 OK 17 16
38 38 uniform 0 7 7 0.67750142202860741 no_coincident_d14_event 2.1990495042214949e-06 0.0004399431578957802 0.0027445617760947271 1.0314339025494984e-06 5.0184298197270118e-31 OK 17 16
38 38 uniform 0 15 5 0.67697529154540359 no_coincident_d14_event 2.3358184996290545e-06 0.0018867875252826967 0.0027368454052575735 2.6380336174603272e-07 5.2821511625177483e-31 OK 17 16
38 38 uniform 0 15 7 0.67746710943536859 no_coincident_d14_event 2.20810584686641e-06 0.00043394497634726916 0.0027441923855687561 1.0558997108440304e-06 5.3150771511544175e-31 OK 17 16
38 38 uniform 0 23 5 0.67694099757304971 no_coincident_d14_event 2.3447885910573744e-06 0.0018925865647047367 0.0027364454811614671 2.6505669031207524e-07 5.1643605158802255e-31 OK 17 16
38 38 uniform 0 23 7 0.67743279805621204 no_coincident_d14_event 2.2171588717017106e-06 0.00042792398027338431 0.0027438231779351166 1.0812687687235039e-06 5.3584063335229649e-31 OK 17 16
40 40 linear 0 0 2 0.002199592391411894 no_coincident_d14_event 0.25116623454821813 0.24386536823867722 275.08972536654085 0.00019913671554620897 2.9694830489622639e-31 OK 13 12
40 40 linear 0 0 8 0.58709465384420956 no_coincident_d14_event 0.095611885257833595 0.70769546264446082 0.99798861943098738 0.0031787113961205104 6.1839217883868624e-31 OK 13 12
40 40 linear 0 7 1 0.0019016882653396113 no_coincident_d14_event 0.3549531792313102 0.13810792818427797 448.89878197701694 0.00028482837893193205 2.96444300379233e-31 OK 12 11
40 40 linear 0 7 7 0.51704317685731849 no_coincident_d14_event 0.083130513220972826 0.74007098784374026 1.1025079850248898 0.0020872502312504599 5.0047694700308699e-31 OK 12 11
40 40 linear 0 15 1 0.0016464432813240437 no_coincident_d14_event 0.39860394737765609 0.11191460463593211 581.51786256374442 0.00024281817554606432 2.9654583814924053e-31 OK 13 12
40 40 linear 0 15 7 0.43966611294337571 no_coincident_d14_event 0.070920961444681768 0.78984550441694001 1.2927492045483246 0.0012180822700788901 6.0098093265419891e-31 OK 13 12
40 40 linear 0 23 1 0.0014514170016978515 no_coincident_d14_event 0.25929083764499944 0.24729467083752002 428.74284633996388 0.00012340713557620314 2.9629126379026315e-31 OK 14 13
40 40 linear 0 23 8 0.365325462419408 no_coincident_d14_event 0.060099224752953026 0.86226761791928297 1.6065668833440709 0.00064665693406592867 7.5477645398283703e-31 OK 14 13
40 40 linear 1 0 1 0.0033842217856135219 no_coincident_d14_event 0.28470595581763097 0.21352511638643118 78.330151232031724 0.00097667232561323954 2.9720739974574732e-31 OK 12 11
40 40 linear 1 0 7 0.62909390791354303 no_coincident_d14_event 0.21275314051424477 0.52193737289360576 0.74913581534375884 0.025516435361734469 5.0188942078497565e-31 OK 12 11
40 40 linear 1 7 1 0.0027309477735401417 no_coincident_d14_event 0.32944432824580028 0.16840995754528612 111.70296392333312 0.0010000676947489061 2.973738388150253e-31 OK 12 11
40 40 linear 1 7 7 0.55781958449960078 no_coincident_d14_event 0.18671257320816556 0.55640503349234627 0.82109112394718442 0.017220902960947783 5.2419647071781958e-31 OK 12 11
40 40 linear 1 15 1 0.0022354714531226316 no_coincident_d14_event 0.40404766040166279 0.093231954657414309 166.79253091563078 0.0010989897409411341 2.9669806999666119e-31 OK 13 12
40 40 linear 1 15 7 0.47895748473056965 no_coincident_d14_event 0.16108396437864664 0.60130207367332755 0.94892970677968258 0.010495932020804634 6.3365956700703839e-31 OK 13 12
40 40 linear 1 23 1 0.0018913587880480627 no_coincident_d14_event 0.48139949045582608 0.025804663699741111 234.41553499771862 0.00074284143537852723 2.9667154688669715e-31 OK 13 12
40 40 linear 1 23 7 0.40303740314962749 no_coincident_d14_event 0.13843141622454069 0.65857621448466208 1.1534627612187156 0.0059368372728492522 7.8263991838928088e-31 OK 13 12
40 40 linear 2 0 4 0.037569851589623275 no_coincident_d14_event 0.30193478445501898 0.19848164835207971 7.6145443007683475 0.03673252692587034 3.0820070578798713e-31 OK 14 13
40 40 linear 2 0 8 0.5664409157930127 no_coincident_d14_event 0.32350276447454601 0.28789945239368736 0.50083955459107588 0.10951272335034132 4.8597378206917894e-31 OK 14 13
40 40 linear 2 7 1 0.015254922813390167 no_coincident_d14_event 0.38675846125232644 0.11366237652705624 11.111111960190271 0.014389236313448968 3.0082987859655739e-31 OK 12 11
40 40 linear 2 7 6 0.49701402413217066 no_coincident_d14_event 0.28473719365229144 0.327479839378577 0.5654533345475421 0.071518322896480455 4.5955916216613536e-31 OK 12 11
40 40 linear 2 15 1 0.0073693506165989422 no_coincident_d14_event 0.37565436545541808 0.1236425253687583 18.206611021773835 0.0064755705488730225 3.0298835134941591e-31 OK 13 12
40 40 linear 2 15 7 0.42039444898975181 no_coincident_d14_event 0.245438269544486 0.37470489302228538 0.67964844570740823 0.042024283562562666 4.3299351740341548e-31 OK 13 12
