case_id configuration_id profile target d_bin_index epoch_index method nbin ms mu reference relerr converged point_images estimated_evaluations
136 136 uniform 0.0001 2 23 cartesian 75 0.33632600000000001 2.2754579362322231 2.2754257304445789 1.4153741523349146e-05 1 3 90000
136 136 linear 0.001 2 0 cartesian 13 0.076791999999999999 2.3346328925079787 2.3349574909384518 0.00013901684794385947 1 3 2704
136 136 linear 0.001 2 7 cartesian 13 0.04863 2.3036929743577272 2.3041593249709118 0.00020239512438683044 1 3 2704
136 136 linear 0.001 2 15 cartesian 13 0.047028 2.2869919652541038 2.2862470971715769 0.00032580383959736434 1 3 2704
136 136 linear 0.001 2 23 cartesian 13 0.050120999999999999 2.2735350520280959 2.2720655673204138 0.00064676157625821046 1 3 2704
136 136 linear 0.0001 2 0 cartesian 38 0.18839 2.3350816236721696 2.3349574909384518 5.3162738165274724e-05 1 3 23104
136 136 linear 0.0001 2 7 cartesian 75 0.42370000000000002 2.303947566618687 2.3041593249709118 9.190265183916003e-05 1 3 90000
136 136 linear 0.0001 2 15 cartesian 38 0.14980199999999999 2.2863096904557514 2.2862470971715769 2.737817983537234e-05 1 3 23104
136 136 linear 0.0001 2 23 cartesian 38 0.14676 2.2719424164935291 2.2720655673204138 5.4202144804241698e-05 1 3 23104
137 137 uniform 0.001 2 0 cartesian 13 0.14106299999999999 7.5973961197953077 7.6031781573275543 0.00076047639718584861 1 5 2704
137 137 uniform 0.001 2 7 polar 27 0.11920600000000001 7.8503464747901734 7.8514457848413581 0.00014001370974338324 1 5 9288
137 137 uniform 0.001 2 15 polar 27 0.109372 8.1659132514047066 8.1647874675193659 0.00013788281566656845 1 5 9288
137 137 uniform 0.001 2 23 polar 27 0.108871 8.5193668212744917 8.5163717324922672 0.00035168600858479041 1 5 9288
137 137 uniform 0.0001 2 0 polar 100 0.86944100000000002 7.6034426724035722 7.6031781573275543 3.4790066804228874e-05 1 5 126400
137 137 uniform 0.0001 2 7 cartesian 38 0.46807100000000001 7.8512391272272417 7.8514457848413581 2.6320963014915471e-05 1 5 23104
137 137 uniform 0.0001 2 15 polar 100 0.89876299999999998 8.1649408545309843 8.1647874675193659 1.878640592037112e-05 1 5 126400
137 137 uniform 0.0001 2 23 polar 100 0.90747299999999997 8.5163256119393633 8.5163717324922672 5.4155166487049604e-06 1 5 126400
137 137 linear 0.001 2 0 polar 27 0.12110600000000001 7.5654161746802169 7.568612383193928 0.00042229782051044526 1 5 9288
137 137 linear 0.001 2 7 polar 27 0.121395 7.8062945052697907 7.806745005537727 5.7706543202920808e-05 1 5 9288
137 137 linear 0.001 2 15 polar 27 0.116338 8.1085789834577362 8.1075360460756514 0.00012863801975812988 1 5 9288
137 137 linear 0.001 2 23 polar 27 0.119364 8.447708384468271 8.4456690333898372 0.00024146708453424298 1 5 9288
137 137 linear 0.0001 2 0 polar 100 1.0298929999999999 7.5687981868475163 7.568612383193928 2.454923626433819e-05 1 5 126400
137 137 linear 0.0001 2 7 cartesian 38 0.50650099999999998 7.806572919071388 7.806745005537727 2.2043305656450785e-05 1 5 23104
137 137 linear 0.0001 2 15 cartesian 38 0.51579799999999998 8.1072156361124161 8.1075360460756514 3.9520017106840448e-05 1 5 23104
137 137 linear 0.0001 2 23 polar 100 1.05966 8.4456785884715408 8.4456690333898372 1.1313587669446192e-06 1 5 126400
138 138 uniform 0.001 2 0 polar 27 0.722549 106.54872450625608 106.55223238506369 3.2921682906967777e-05 1 5 9288
138 138 uniform 0.001 2 7 polar 27 0.71402299999999996 104.07617840421891 104.08098718444236 4.6202292594847801e-05 1 5 9288
138 138 uniform 0.001 2 15 polar 27 0.70098199999999999 99.452951932305879 99.456122034799691 3.1874382682066937e-05 1 5 9288
138 138 uniform 0.001 2 23 polar 27 0.61565800000000004 91.737597462312777 91.743486454927847 6.4189762593805288e-05 1 5 9288
138 138 uniform 0.0001 2 0 polar 100 6.4623780000000002 106.55228551827732 106.55223238506369 4.9865884962593183e-07 1 5 126400
138 138 uniform 0.0001 2 7 polar 100 6.3326979999999997 104.08078918622404 104.08098718444236 1.9023476206553019e-06 1 5 126400
138 138 uniform 0.0001 2 15 polar 100 6.1749539999999996 99.45610672750405 99.456122034799691 1.539100391975222e-07 1 5 126400
138 138 uniform 0.0001 2 23 polar 100 5.4935510000000001 91.743259959964035 91.743486454927847 2.4687852245842826e-06 1 5 126400
138 138 linear 0.001 2 0 polar 27 0.80072699999999997 105.75041096574384 105.75149615830992 1.0261723053597868e-05 1 5 9288
138 138 linear 0.001 2 7 polar 27 0.84565800000000002 102.60424791881498 102.60577269026761 1.4860484090300796e-05 1 5 9288
138 138 linear 0.001 2 15 polar 27 0.77179299999999995 97.555557512338822 97.556208244502258 6.6703306242182741e-06 1 5 9288
138 138 linear 0.001 2 23 polar 27 0.67803599999999997 90.760717722818711 90.765733417555623 5.5259783048716588e-05 1 5 9288
138 138 linear 0.0001 2 0 polar 100 7.4973369999999999 105.75177220710745 105.75149615830992 2.6103535889232526e-06 1 5 126400
138 138 linear 0.0001 2 7 polar 100 7.3897130000000004 102.60578898039421 102.60577269026761 1.5876423097931439e-07 1 5 126400
138 138 linear 0.0001 2 15 polar 100 7.133 97.556117642293501 97.556208244502258 9.2871802203094385e-07 1 5 126400
138 138 linear 0.0001 2 23 polar 100 6.3985620000000001 90.765346690818305 90.765733417555623 4.2607129668529719e-06 1 5 126400
139 139 uniform 0.001 2 0 cartesian 13 0.28245999999999999 26.133779682709818 26.120233886085661 0.00051859400199985725 1 5 2704
139 139 uniform 0.001 2 7 cartesian 25 0.63880000000000003 27.065475337469284 27.057956260642392 0.00027788783286004459 1 5 10000
139 139 uniform 0.001 2 15 cartesian 13 0.31222899999999998 28.66561793988549 28.666642819692342 3.5751650910038302e-05 1 5 2704
139 139 uniform 0.001 2 23 cartesian 13 0.36735600000000002 31.772556419079024 31.780630152990323 0.00025404574649504259 1 5 2704
139 139 uniform 0.0001 2 0 cartesian 75 3.0195810000000001 26.120752078739756 26.120233886085661 1.9838744796652099e-05 1 5 90000
139 139 uniform 0.0001 2 7 cartesian 38 1.1949149999999999 27.05942525676852 27.057956260642392 5.4290727354934336e-05 1 5 23104
139 139 uniform 0.0001 2 15 cartesian 75 3.3879269999999999 28.667910692659792 28.666642819692342 4.4228163563639687e-05 1 5 90000
139 139 uniform 0.0001 2 23 cartesian 38 1.393319 31.779605166136381 31.780630152990323 3.2251936132404471e-05 1 5 23104
139 139 linear 0.001 2 0 cartesian 13 0.30336999999999997 26.008022979985249 26.000551541191502 0.00028735693479079604 1 5 2704
139 139 linear 0.001 2 7 cartesian 13 0.30353200000000002 26.8763726275428 26.892205402021489 0.00058874957416094455 1 5 2704
139 139 linear 0.001 2 15 cartesian 13 0.33033899999999999 28.385455415315015 28.385101454804733 1.2469939938215952e-05 1 5 2704
139 139 linear 0.001 2 23 cartesian 13 0.40240300000000001 31.195842094336761 31.200481601229438 0.00014869984867456405 1 5 2704
139 139 linear 0.0001 2 0 cartesian 75 3.9871300000000001 26.000751665484493 26.000551541191502 7.6969249161651334e-06 1 5 90000
139 139 linear 0.0001 2 7 cartesian 38 1.3359030000000001 26.893077692281029 26.892205402021489 3.2436546073480263e-05 1 5 23104
139 139 linear 0.0001 2 15 cartesian 38 1.4509840000000001 28.383348553875546 28.385101454804733 6.175425978230189e-05 1 5 23104
139 139 linear 0.0001 2 23 cartesian 38 1.795247 31.199899394999882 31.200481601229438 1.8660168038329119e-05 1 5 23104
140 140 uniform 0.001 2 0 cartesian 13 0.046605000000000001 1.1824929923142069 1.1829049020382751 0.00034821879878802782 1 3 2704
140 140 uniform 0.001 2 7 cartesian 13 0.051503 1.1801621971145146 1.1798903719082168 0.00023038174797396869 1 3 2704
140 140 uniform 0.001 2 15 cartesian 13 0.042549999999999998 1.1771433759430738 1.176224615225582 0.00078110992203275548 1 3 2704
140 140 uniform 0.001 2 23 cartesian 25 0.080763000000000001 1.1729947357126913 1.1724267158339128 0.00048448220354183009 1 3 10000
140 140 uniform 0.0001 2 0 cartesian 149 0.50049299999999997 1.182968483947777 1.1829049020382751 5.3750651799889688e-05 1 3 355216
140 140 uniform 0.0001 2 7 cartesian 75 0.162463 1.1798871133618214 1.1798903719082168 2.7617365756696337e-06 1 3 90000
140 140 uniform 0.0001 2 15 cartesian 75 0.16322 1.1763071190934111 1.176224615225582 7.0142952937037826e-05 1 3 90000
140 140 uniform 0.0001 2 23 cartesian 187 0.73459200000000002 1.1724449152640282 1.1724267158339128 1.5522872235506466e-05 1 3 559504
140 140 linear 0.001 2 0 cartesian 25 0.095635999999999999 1.1810326769435782 1.1805675373465545 0.00039399660104927548 1 3 10000
140 140 linear 0.001 2 7 cartesian 13 0.046530000000000002 1.1767113132656148 1.1773534533123065 0.00054540974495385734 1 3 2704
140 140 linear 0.001 2 15 cartesian 25 0.091531000000000001 1.1738078035776673 1.1735986939784291 0.00017817811174396101 1 3 10000
140 140 linear 0.001 2 23 cartesian 13 0.041368000000000002 1.1704695035469452 1.1699198504742709 0.00046982113556879283 1 3 2704
140 140 linear 0.0001 2 0 cartesian 38 0.13461400000000001 1.1806475452208889 1.1805675373465545 6.7770688082955044e-05 1 3 23104
140 140 linear 0.0001 2 7 cartesian 75 0.200986 1.1773253300409303 1.1773534533123065 2.3886855130049698e-05 1 3 90000
140 140 linear 0.0001 2 15 cartesian 75 0.20258799999999999 1.1736112842916981 1.1735986939784291 1.0727954396724783e-05 1 3 90000
140 140 linear 0.0001 2 23 cartesian 149 0.64568000000000003 1.1698451477541014 1.1699198504742709 6.3852852944783892e-05 1 3 355216
141 141 uniform 0.001 2 0 cartesian 13 0.047664999999999999 1.2879350875656266 1.2876846828228439 0.00019446122651220203 1 3 2704
141 141 uniform 0.001 2 7 cartesian 13 0.050410000000000003 1.3065935405660476 1.3075730194993025 0.0007490816334142159 1 3 2704
141 141 uniform 0.001 2 15 cartesian 25 0.10972999999999999 1.3415335856522643 1.3417664890383079 0.00017357967123658542 1 3 10000
141 141 uniform 0.001 2 23 cartesian 25 0.120282 1.4987969896095656 1.499312266560233 0.00034367553855174903 1 3 10000
141 141 uniform 0.0001 2 0 cartesian 187 0.82503300000000002 1.2877347365823175 1.2876846828228439 3.8871130596908133e-05 1 3 559504
141 141 uniform 0.0001 2 7 cartesian 149 0.56930400000000003 1.3075880174091528 1.3075730194993025 1.1470036186591167e-05 1 3 355216
141 141 uniform 0.0001 2 15 cartesian 149 0.57005600000000001 1.3416707923355526 1.3417664890383079 7.1321428532479308e-05 1 3 355216
141 141 uniform 0.0001 2 23 cartesian 149 0.69783600000000001 1.4993367601519501 1.499312266560233 1.633655127311969e-05 1 3 355216
141 141 linear 0.001 2 0 cartesian 13 0.050465000000000003 1.284857613625993 1.2847733733970521 6.5568162202954525e-05 1 3 2704
141 141 linear 0.001 2 7 cartesian 13 0.049383999999999997 1.3031443971801513 1.3035350161276995 0.00029966126165800614 1 3 2704
141 141 linear 0.001 2 15 cartesian 25 0.124198 1.334587966271443 1.3347665149375083 0.00013376771447822728 1 3 10000
141 141 linear 0.001 2 23 cartesian 25 0.13205600000000001 1.4658250455023574 1.4660622094835567 0.00016176938445393351 1 3 10000
141 141 linear 0.0001 2 0 cartesian 75 0.22903499999999999 1.2848194454828561 1.2847733733970521 3.5860087668352401e-05 1 3 90000
141 141 linear 0.0001 2 7 cartesian 149 0.797265 1.3035441917638919 1.3035350161276995 7.039040822748091e-06 1 3 355216
141 141 linear 0.0001 2 15 cartesian 149 0.75832999999999995 1.3347102933730384 1.3347665149375083 4.2120898180136328e-05 1 3 355216
141 141 linear 0.0001 2 23 cartesian 75 0.29297200000000001 1.4661400844342902 1.4660622094835567 5.3118449019266317e-05 1 3 90000
142 142 uniform 0.001 2 0 cartesian 13 0.054628999999999997 2.5207284173495954 2.5203069855811275 0.00016721445874606409 1 3 2704
142 142 uniform 0.001 2 7 cartesian 13 0.050601 2.486501097833548 2.4880555960020039 0.00062478433800022836 1 3 2704
142 142 uniform 0.001 2 15 cartesian 13 0.050444999999999997 2.4572740449128654 2.4562185345090599 0.00042972984242887916 1 3 2704
142 142 uniform 0.001 2 23 cartesian 13 0.049763000000000002 2.4269220654094634 2.4282457228893275 0.00054510853962879584 1 3 2704
142 142 uniform 0.0001 2 0 cartesian 75 0.38411600000000001 2.5204196225448112 2.5203069855811275 4.4691763474883232e-05 1 3 90000
142 142 uniform 0.0001 2 7 cartesian 38 0.16483800000000001 2.4880462584655603 2.4880555960020039 3.752945255167998e-06 1 3 23104
142 142 uniform 0.0001 2 15 cartesian 75 0.36038300000000001 2.456171676445452 2.4562185345090599 1.9077318630079072e-05 1 3 90000
142 142 uniform 0.0001 2 23 cartesian 38 0.161468 2.428328321608495 2.4282457228893275 3.4015799302720418e-05 1 3 23104
142 142 linear 0.001 2 0 cartesian 13 0.059573000000000001 2.5128125293838388 2.5130416084071832 9.1156080575021718e-05 1 3 2704
142 142 linear 0.001 2 7 cartesian 13 0.055640000000000002 2.4816151770345192 2.4824348339566069 0.00033018265409261052 1 3 2704
142 142 linear 0.001 2 15 cartesian 13 0.057292000000000003 2.4530433352307686 2.4518752341679839 0.00047641129797578184 1 3 2704
142 142 linear 0.001 2 23 cartesian 13 0.056846000000000001 2.4233336520730169 2.4247997813319278 0.00060463930679898836 1 3 2704
142 142 linear 0.0001 2 0 cartesian 38 0.19896 2.5128866254571744 2.5130416084071832 6.1671461980663305e-05 1 3 23104
142 142 linear 0.0001 2 7 cartesian 38 0.193248 2.4824108776311218 2.4824348339566069 9.650334082263868e-06 1 3 23104
142 142 linear 0.0001 2 15 cartesian 75 0.45175199999999999 2.4518507230499695 2.4518752341679839 9.9968863312486012e-06 1 3 90000
142 142 linear 0.0001 2 23 cartesian 38 0.18838099999999999 2.424837031967193 2.4247997813319278 1.5362355090947738e-05 1 3 23104
143 143 uniform 0.001 2 0 polar 27 6.4962609999999996 1049.2931567009396 1049.4815345022819 0.00017949606081602091 1 3 9288
143 143 uniform 0.001 2 7 polar 27 6.6920489999999999 1112.875032157403 1113.1052179224316 0.00020679605245070134 1 3 9288
143 143 uniform 0.001 2 15 polar 27 7.2487079999999997 1208.0261729331592 1208.4036598548264 0.00031238478846761474 1 3 9288
143 143 uniform 0.001 2 23 polar 27 10.016500000000001 1400.8141072809865 1401.0965704225207 0.00020160147951045764 1 3 9288
143 143 uniform 0.0001 2 0 polar 100 60.240307999999999 1049.4778247588392 1049.4815345022819 3.5348344117371842e-06 1 3 126400
143 143 uniform 0.0001 2 7 polar 100 63.768915999999997 1113.1003566328689 1113.1052179224316 4.367322589540857e-06 1 3 126400
143 143 uniform 0.0001 2 15 polar 100 68.928583000000003 1208.3971585685397 1208.4036598548264 5.3800617316085302e-06 1 3 126400
143 143 uniform 0.0001 2 23 polar 100 87.757057000000003 1401.091419657507 1401.0965704225207 3.6762383995717042e-06 1 3 126400
143 143 linear 0.001 2 0 polar 27 7.1701110000000003 1043.2861947292106 1043.411779842301 0.00012036006830344408 1 3 9288
143 143 linear 0.001 2 7 polar 27 7.4709310000000002 1105.0115421856863 1105.1498724017099 0.00012516873908062224 1 3 9288
143 143 linear 0.001 2 15 polar 27 8.0692219999999999 1195.3630368492559 1195.5997272074901 0.00019796789247104863 1 3 9288
143 143 linear 0.001 2 23 polar 27 10.910223 1364.5757834391388 1364.7603318679808 0.00013522405695169917 1 3 9288
143 143 linear 0.0001 2 0 polar 100 70.811931999999999 1043.4087083192878 1043.411779842301 2.9437304356184211e-06 1 3 126400
143 143 linear 0.0001 2 7 polar 100 74.171079000000006 1105.146175409139 1105.1498724017099 3.3452409154789205e-06 1 3 126400
143 143 linear 0.0001 2 15 polar 100 79.253386000000006 1195.5936563095856 1195.5997272074901 5.0777009782733312e-06 1 3 126400
143 143 linear 0.0001 2 23 polar 100 101.534403 1364.7520704781753 1364.7603318679808 6.0533630796580471e-06 1 3 126400
144 144 uniform 0.001 2 0 polar 27 0.36297800000000002 27.438728661788062 27.444654802054487 0.00021593058135244494 1 5 9288
144 144 uniform 0.001 2 7 polar 27 0.51395500000000005 33.609177446145814 33.607920287572298 3.7406616141636579e-05 1 5 9288
144 144 uniform 0.001 2 15 polar 27 0.50051500000000004 38.756425268075134 38.762332011413825 0.00015238359077447084 1 5 9288
144 144 uniform 0.001 2 23 polar 27 0.48055999999999999 41.823241356984703 41.828930428143245 0.00013600804754775034 1 5 9288
144 144 uniform 0.0001 2 0 cartesian 38 1.463668 27.444810953666309 27.444654802054487 5.6896912330835147e-06 1 5 23104
144 144 uniform 0.0001 2 7 cartesian 38 1.6891160000000001 33.608430870852061 33.607920287572298 1.5192349761413408e-05 1 5 23104
144 144 uniform 0.0001 2 15 cartesian 38 1.802271 38.761499846712674 38.762332011413825 2.1468385877977915e-05 1 5 23104
144 144 uniform 0.0001 2 23 cartesian 38 1.823984 41.828436723378857 41.828930428143245 1.1802949760714924e-05 1 5 23104
144 144 linear 0.001 2 0 polar 27 0.397922 27.021214319302775 27.025725227035647 0.00016691162568171187 1 5 9288
144 144 linear 0.001 2 7 polar 27 0.52479100000000001 32.576150929244754 32.575551720020883 1.839444590290952e-05 1 5 9288
144 144 linear 0.001 2 15 polar 27 0.52453300000000003 38.239953006282036 38.243448599548913 9.140371475070821e-05 1 5 9288
144 144 linear 0.001 2 23 polar 27 0.53864900000000004 42.187717154053473 42.191117486858644 8.0593570583432775e-05 1 5 9288
144 144 linear 0.0001 2 0 cartesian 38 1.6505529999999999 27.025672774674558 27.025725227035647 1.940830843522493e-06 1 5 23104
144 144 linear 0.0001 2 7 cartesian 38 1.9681960000000001 32.575900927574153 32.575551720020883 1.0719927517171739e-05 1 5 23104
144 144 linear 0.0001 2 15 cartesian 38 2.0965280000000002 38.24283016343449 38.243448599548913 1.6171034178895491e-05 1 5 23104
144 144 linear 0.0001 2 23 cartesian 38 2.2083400000000002 42.191112360235437 42.191117486858644 1.2150953833650906e-07 1 5 23104
145 145 uniform 0.001 2 0 cartesian 13 0.042595000000000001 1.082191112233172 1.0820404417827831 0.00013924659797429591 1 3 2704
145 145 uniform 0.001 2 7 cartesian 13 0.042809 1.0868972687994012 1.0866961024016599 0.00018511743742953535 1 3 2704
145 145 uniform 0.001 2 15 cartesian 13 0.048825 1.0933638087751358 1.0930568382602825 0.00028083673612240074 1 3 2704
145 145 uniform 0.001 2 23 cartesian 13 0.050118999999999997 1.1018684455937586 1.1016696457261597 0.00018045324963812226 1 3 2704
145 145 uniform 0.0001 2 0 cartesian 149 0.44084299999999998 1.0820563283283506 1.0820404417827831 1.468202569335182e-05 1 3 355216
145 145 uniform 0.0001 2 7 cartesian 149 0.46243499999999998 1.0867212253128278 1.0866961024016599 2.3118617166592267e-05 1 3 355216
145 145 uniform 0.0001 2 15 cartesian 149 0.46403499999999998 1.0929963470335144 1.0930568382602825 5.534133692844229e-05 1 3 355216
145 145 uniform 0.0001 2 23 cartesian 149 0.46790500000000002 1.1016401776001676 1.1016696457261597 2.67486048166493e-05 1 3 355216
145 145 linear 0.001 2 0 cartesian 13 0.044803999999999997 1.0818175370585918 1.0817312044554259 7.9809663260468352e-05 1 3 2704
145 145 linear 0.001 2 7 cartesian 13 0.047329999999999997 1.086650910725788 1.0861941794434549 0.00042048769085391828 1 3 2704
145 145 linear 0.001 2 15 cartesian 13 0.050765999999999999 1.0925916419206696 1.0921607521970707 0.00039452958067952819 1 3 2704
145 145 linear 0.001 2 23 cartesian 13 0.057263000000000001 1.1002246014626558 1.0999160075419041 0.00028056135071741699 1 3 2704
145 145 linear 0.0001 2 0 cartesian 149 0.58423599999999998 1.0817428898941952 1.0817312044554259 1.0802534604855896e-05 1 3 355216
145 145 linear 0.0001 2 7 cartesian 149 0.58371600000000001 1.086219315766596 1.0861941794434549 2.3141647798224277e-05 1 3 355216
145 145 linear 0.0001 2 15 cartesian 149 0.59678299999999995 1.0921191199803899 1.0921607521970707 3.8119129072338625e-05 1 3 355216
145 145 linear 0.0001 2 23 cartesian 149 0.63939599999999996 1.0998969926479185 1.0999160075419041 1.7287587284129255e-05 1 3 355216
146 146 uniform 0.001 2 0 cartesian 13 0.39340599999999998 24.884079216504389 24.886765776797876 0.00010795136329010686 1 5 2704
146 146 uniform 0.001 2 7 cartesian 13 0.39233499999999999 25.69962935401664 25.703174594060986 0.00013793004562032799 1 5 2704
146 146 uniform 0.001 2 15 cartesian 13 0.44780399999999998 26.867826445495599 26.869135290592595 4.8711842894882569e-05 1 5 2704
146 146 uniform 0.001 2 23 cartesian 13 0.49751699999999999 28.748420310792817 28.773605249137475 0.00087527920559809732 1 5 2704
146 146 uniform 0.0001 2 0 cartesian 38 1.367966 24.886377490232203 24.886765776797876 1.5602130431728115e-05 1 5 23104
146 146 uniform 0.0001 2 7 cartesian 38 1.4153089999999999 25.703009742789789 25.703174594060986 6.413654103079335e-06 1 5 23104
146 146 uniform 0.0001 2 15 cartesian 38 1.4961690000000001 26.868705390596816 26.869135290592595 1.5999770410557595e-05 1 5 23104
146 146 uniform 0.0001 2 23 cartesian 38 1.702026 28.773353309389414 28.773605249137475 8.7559325944634479e-06 1 5 23104
146 146 linear 0.001 2 0 cartesian 13 0.42214200000000002 24.689598984416577 24.693232696873324 0.00014715418193126292 1 5 2704
146 146 linear 0.001 2 7 cartesian 13 0.434755 25.461316350328183 25.462837255122658 5.9730374083473676e-05 1 5 2704
146 146 linear 0.001 2 15 cartesian 13 0.48218100000000003 26.542234652073535 26.541126377006869 4.175689648299124e-05 1 5 2704
146 146 linear 0.001 2 23 cartesian 13 0.51007100000000005 28.170786785253881 28.188288649980777 0.00062089135471186431 1 5 2704
146 146 linear 0.0001 2 0 cartesian 38 1.5836669999999999 24.692774335736527 24.693232696873324 1.8562216718389365e-05 1 5 23104
146 146 linear 0.0001 2 7 cartesian 38 1.6143289999999999 25.462669500686321 25.462837255122658 6.5882067522940846e-06 1 5 23104
146 146 linear 0.0001 2 15 cartesian 38 1.6908559999999999 26.540677352231015 26.541126377006869 1.6918075347508848e-05 1 5 23104
146 146 linear 0.0001 2 23 cartesian 38 1.9381489999999999 28.187836348114963 28.188288649980777 1.6045736987784896e-05 1 5 23104
147 147 uniform 0.001 2 0 cartesian 25 0.110237 1.8405508951950835 1.8410666747390352 0.00028015256102811457 1 3 10000
147 147 uniform 0.001 2 7 cartesian 13 0.050514999999999997 1.830633183989185 1.8309767527927372 0.00018764236248669202 1 3 2704
147 147 uniform 0.001 2 15 cartesian 25 0.101483 1.819046364340108 1.8198455401731963 0.00043914486996091302 1 3 10000
147 147 uniform 0.001 2 23 cartesian 25 0.099518999999999996 1.8095173215485201 1.8091416984847211 0.00020762501030937655 1 3 10000
147 147 uniform 0.0001 2 0 cartesian 75 0.28767500000000001 1.8409497493768274 1.8410666747390352 6.3509575080613248e-05 1 3 90000
147 147 uniform 0.0001 2 7 cartesian 75 0.27293200000000001 1.8310129382558085 1.8309767527927372 1.9762928729748886e-05 1 3 90000
147 147 uniform 0.0001 2 15 cartesian 75 0.27330300000000002 1.8198459302254939 1.8198455401731963 2.1433263920564354e-07 1 3 90000
147 147 uniform 0.0001 2 23 cartesian 75 0.26037700000000003 1.8091880818851509 1.8091416984847211 2.5638345779486689e-05 1 3 90000
147 147 linear 0.001 2 0 cartesian 25 0.10245799999999999 1.8378863194125756 1.8382615762469412 0.00020413679925340361 1 3 10000
147 147 linear 0.001 2 7 cartesian 13 0.045097999999999999 1.8283363272245714 1.828327789260217 4.669821464486654e-06 1 3 2704
147 147 linear 0.001 2 15 cartesian 25 0.099724999999999994 1.8171139465237394 1.8173647988690262 0.00013803081552090561 1 3 10000
147 147 linear 0.001 2 23 cartesian 13 0.044284999999999998 1.8061930772411303 1.8068188037011572 0.00034631389641569835 1 3 2704
147 147 linear 0.0001 2 0 cartesian 38 0.15579699999999999 1.8383250431647242 1.8382615762469412 3.4525509646241169e-05 1 3 23104
147 147 linear 0.0001 2 7 cartesian 38 0.14538400000000001 1.8283080844894304 1.828327789260217 1.0777482518374608e-05 1 3 23104
147 147 linear 0.0001 2 15 cartesian 38 0.144431 1.8175353923002548 1.8173647988690262 9.3868568013845055e-05 1 3 23104
147 147 linear 0.0001 2 23 cartesian 38 0.15740699999999999 1.8068501363449192 1.8068188037011572 1.7341331459358403e-05 1 3 23104
148 148 uniform 0.001 2 0 polar 27 0.117811 4.8612084779230651 4.8614068031903495 4.0795859164513336e-05 1 3 9288
148 148 uniform 0.001 2 7 polar 27 0.093391000000000002 4.2861455350492115 4.2862148882344497 1.6180519886820447e-05 1 3 9288
148 148 uniform 0.001 2 15 polar 27 0.091062000000000004 3.5782222727260828 3.5791229197133081 0.0002516390209077798 1 3 9288
148 148 uniform 0.001 2 23 polar 27 0.047362000000000001 2.9310703281682415 2.9312238998897118 5.2391672118944614e-05 1 3 9288
148 148 uniform 0.0001 2 0 cartesian 75 0.75785499999999995 4.8611551240614643 4.8614068031903495 5.1770843106559679e-05 1 3 90000
148 148 uniform 0.0001 2 7 polar 100 0.63152799999999998 4.2861859624370284 4.2862148882344497 6.748564450352035e-06 1 3 126400
148 148 uniform 0.0001 2 15 cartesian 38 0.22364999999999999 3.5792000417636278 3.5791229197133081 2.1547751236750195e-05 1 3 23104
148 148 uniform 0.0001 2 23 cartesian 38 0.173844 2.9314548595893739 2.9312238998897118 7.87929232123232e-05 1 3 23104
148 148 linear 0.001 2 0 polar 27 0.12078800000000001 4.792986316946422 4.7926769034348542 6.455964334796193e-05 1 3 9288
148 148 linear 0.001 2 7 polar 27 0.102808 4.1897257856856331 4.1894227961786612 7.2322494461124555e-05 1 3 9288
148 148 linear 0.001 2 15 polar 27 0.096020999999999995 3.4746388393356908 3.4749156208631815 7.965129450306263e-05 1 3 9288
148 148 linear 0.001 2 23 polar 27 0.052179000000000003 2.8880161924064631 2.8878038719387638 7.352316054511806e-05 1 3 9288
148 148 linear 0.0001 2 0 polar 100 0.84158200000000005 4.7926741261457595 4.7926769034348542 5.7948598469292494e-07 1 3 126400
148 148 linear 0.0001 2 7 polar 100 0.73368900000000004 4.1894110505876396 4.1894227961786612 2.8036299015430206e-06 1 3 126400
148 148 linear 0.0001 2 15 cartesian 38 0.27066899999999999 3.4749714098611997 3.4749156208631815 1.6054777757254141e-05 1 3 23104
148 148 linear 0.0001 2 23 cartesian 38 0.19600799999999999 2.8879264768423019 2.8878038719387638 4.2456104699309608e-05 1 3 23104
149 149 uniform 0.001 2 0 polar 27 0.095477999999999993 9.273868698840495 9.2765002027922829 0.0002836742191840633 1 3 9288
149 149 uniform 0.001 2 7 polar 27 0.081581000000000001 9.2745411869375065 9.2773758292952984 0.00030554355131769703 1 3 9288
149 149 uniform 0.001 2 15 polar 27 0.078604999999999994 9.2791084794761218 9.278376755014607 7.8863413378783793e-05 1 3 9288
149 149 uniform 0.001 2 23 polar 27 0.079972000000000001 9.2809802178900611 9.2793779042606133 0.00017267468207239937 1 3 9288
149 149 uniform 0.0001 2 0 cartesian 38 0.47654200000000002 9.2767227546309741 9.2765002027922829 2.3990926947227616e-05 1 3 23104
149 149 uniform 0.0001 2 7 cartesian 38 0.51747500000000002 9.2776294340047833 9.2773758292952984 2.7335823637130021e-05 1 3 23104
149 149 uniform 0.0001 2 15 cartesian 38 0.46238600000000002 9.2781378795729843 9.278376755014607 2.5745391454772204e-05 1 3 23104
149 149 uniform 0.0001 2 23 cartesian 38 0.46427200000000002 9.2790531214665393 9.2793779042606133 3.5000492212400697e-05 1 3 23104
149 149 linear 0.001 2 0 polar 27 0.091146000000000005 9.2750016546204428 9.2765002028212216 0.00016154241017781942 1 3 9288
149 149 linear 0.001 2 7 polar 27 0.086328000000000002 9.2758469419958303 9.2773758295202562 0.00016479741173803307 1 3 9288
