case_id configuration_id profile target d_bin_index epoch_index method nbin ms mu reference relerr converged point_images estimated_evaluations nested_error boundary_backstop
17 17 linear 0.0001 2 0 cartesian 149 1.208936 1.0792217863315365 1.0792225349832287 6.9369538526797191e-07 1 3 93 0.00015340584447187666 1
17 17 linear 0.0001 2 7 cartesian 187 1.6347100000000001 1.0884952113589514 1.0884961100027504 8.255829218606388e-07 1 3 93 9.6209287243409491e-05 1
17 17 linear 0.0001 2 15 cartesian 75 0.83859499999999998 1.1085013183827708 1.1085021075787691 7.1194812615512995e-07 1 3 98 0.0002591170948822441 1
17 17 linear 0.0001 2 23 cartesian 75 0.82358900000000002 1.1284796419592302 1.1284788889794497 6.6725198661731735e-07 1 3 82 0.00032892618764535086 1
18 18 uniform 0.001 2 0 cartesian 25 1.11578 4.8489666385569565 4.8489670380016934 8.2377284422073442e-08 1 3 98 0.007664885229638152 1
18 18 uniform 0.001 2 7 cartesian 25 1.184839 3.7313672346581668 3.7315473700369508 4.8273641179113882e-05 1 3 114 0.0048579237600230307 1
18 18 uniform 0.001 2 15 cartesian 25 0.59498700000000004 2.84763437159509 2.8476346645916819 1.0289121547810562e-07 1 3 61 0.0082258353533766204 1
18 18 uniform 0.001 2 23 cartesian 13 0.49700499999999997 2.665234792350057 2.6652349608384269 6.3217079318840749e-08 1 3 61 0.011543409955935058 1
18 18 uniform 0.0001 2 0 cartesian 149 3.5307460000000002 4.8489666705280756 4.8489670380016934 7.5783896833557519e-08 1 3 138 0.00066441682655682399 1
18 18 uniform 0.0001 2 7 cartesian 75 1.6364179999999999 3.7315473577358431 3.7315473700369508 3.296516556855528e-09 1 3 170 0.0012804426151218351 1
18 18 uniform 0.0001 2 15 cartesian 75 0.99353800000000003 2.8476343716680979 2.8476346645916819 1.0286557742034564e-07 1 3 77 0.00031258709099901694 1
18 18 uniform 0.0001 2 23 cartesian 149 1.922588 2.6652347924225599 2.6652349608384269 6.3189876129011759e-08 1 3 77 0.00049562369264144479 1
18 18 linear 0.001 2 0 cartesian 25 1.1888799999999999 4.5812863710248068 4.5812508057563202 7.7632223151818955e-06 1 3 114 0.0048429518405050942 1
18 18 linear 0.001 2 7 cartesian 13 1.2947299999999999 3.5244938924261167 3.5246466408287764 4.3337224472481552e-05 1 3 114 0.001313783240676436 1
18 18 linear 0.001 2 15 cartesian 25 0.67604500000000001 2.8248089496660911 2.8248117277597506 9.8346152851905774e-07 1 3 77 0.0055369232482238573 1
18 18 linear 0.001 2 23 cartesian 13 0.55765100000000001 2.6516653950857338 2.6516672220497908 6.8898692933107565e-07 1 3 77 0.012015339227114286 1
18 18 linear 0.0001 2 0 cartesian 75 2.0795880000000002 4.5812863945695268 4.5812508057563202 7.7683616801609718e-06 1 3 138 0.0014982477099767522 1
18 18 linear 0.0001 2 7 cartesian 75 1.9414279999999999 3.5246041093038163 3.5246466408287764 1.2066890469945797e-05 1 3 186 0.0007688361661921661 1
18 18 linear 0.0001 2 15 cartesian 38 0.75379600000000002 2.8248089496660911 2.8248117277597506 9.8346152851905774e-07 1 3 77 0.0017319315385493361 1
18 18 linear 0.0001 2 23 cartesian 149 2.3073199999999998 2.6516653950857338 2.6516672220497908 6.8898692933107565e-07 1 3 77 0.00027378752006379514 1
19 19 uniform 0.001 2 0 cartesian 50 0.67777699999999996 1.3901668467586807 1.3901668681657322 1.5398907825397553e-08 1 3 61 0.0014564143184194744 1
19 19 uniform 0.001 2 7 cartesian 25 0.68650599999999995 1.513110553291761 1.5131108715083914 2.1030622168633884e-07 1 3 76 0.0010068568313670312 1
19 19 uniform 0.001 2 15 cartesian 13 0.64564600000000005 1.6930134454917938 1.6930136578518382 1.2543315492657814e-07 1 3 83 0.0042393421303503764 1
19 19 uniform 0.001 2 23 cartesian 25 0.81478499999999998 1.8805113526269781 1.880507841360646 1.8671904763736722e-06 1 3 122 0.0084539336496054496 1
19 19 uniform 0.0001 2 0 cartesian 149 1.255474 1.3901668467070942 1.3901668681657322 1.5436015969765343e-08 1 3 93 0.00022005506879341219 1
19 19 uniform 0.0001 2 7 cartesian 149 1.4416020000000001 1.513110551597171 1.5131108715083914 2.11426159462062e-07 1 3 124 0.00059871884004936149 1
19 19 uniform 0.0001 2 15 cartesian 75 1.0057469999999999 1.6930132496974972 1.6930136578518382 2.4108154065904639e-07 1 3 131 0.00048505188583169989 1
19 19 uniform 0.0001 2 23 cartesian 149 1.861513 1.8805081919668398 1.880507841360646 1.8644229295077187e-07 1 3 186 0.00098614458998458332 1
19 19 linear 0.001 2 0 polar 53 0.62960300000000002 1.3870106516922669 1.3870116171438966 6.9606600104840509e-07 1 3 77 0.0017846421997258499 1
19 19 linear 0.001 2 7 polar 53 0.74361100000000002 1.48400794740117 1.4840108371176173 1.9472340598627032e-06 1 3 108 0.0042864894412222299 1
19 19 linear 0.001 2 15 polar 27 0.71515600000000001 1.6470442495753037 1.6470430191866505 7.4702885040095559e-07 1 3 115 0.0092678056589743374 1
19 19 linear 0.001 2 23 polar 27 0.80939099999999997 1.8291762933730522 1.8291697819638091 3.5597620884243541e-06 1 3 138 0.0084815557992727886 1
19 19 linear 0.0001 2 0 cartesian 38 0.73336900000000005 1.3870106521180676 1.3870116171438966 6.9575900958362787e-07 1 3 93 9.2091487849055298e-05 1
19 19 linear 0.0001 2 7 cartesian 149 1.724207 1.4840079454813386 1.4840108371176173 1.9485277373460098e-06 1 3 124 0.00041278739512251583 1
19 19 linear 0.0001 2 15 cartesian 75 1.0888409999999999 1.6470441351581349 1.6470430191866505 6.775606170168486e-07 1 3 131 0.00029697029511721595 1
19 19 linear 0.0001 2 23 polar 100 1.530907 1.8291744407302069 1.8291697819638091 2.5469294560331163e-06 1 3 186 0.0013170246195297608 1
20 20 uniform 0.001 2 0 cartesian 13 0.565743 1.5543976965331339 1.5543977531693096 3.6436089561870532e-08 1 3 61 0.0011007923935539843 1
20 20 uniform 0.001 2 7 cartesian 25 0.76678800000000003 1.6921259325631959 1.6921263074207795 2.2153049804644666e-07 1 3 92 0.0034040311707401738 1
20 20 uniform 0.001 2 15 cartesian 25 0.79178700000000002 2.0753107531063018 2.075310415654072 1.626032554791021e-07 1 3 99 0.005937259493718372 1
20 20 uniform 0.001 2 23 cartesian 13 0.67431300000000005 2.3155675406459775 2.3155670858179636 1.9642186862299769e-07 1 3 90 0.0042232364525660593 1
20 20 uniform 0.0001 2 0 cartesian 75 0.83555599999999997 1.5543976965401531 1.5543977531693096 3.6431573810328447e-08 1 3 77 0.00035072897633203759 1
20 20 uniform 0.0001 2 7 cartesian 149 1.6351059999999999 1.6921259310156638 1.6921263074207795 2.2244504685741732e-07 1 3 108 0.00016856918345453664 1
20 20 uniform 0.0001 2 15 cartesian 75 1.099629 2.0753107548514449 2.075310415654072 1.634441625202579e-07 1 3 107 0.00099340453093788028 1
20 20 uniform 0.0001 2 23 cartesian 75 1.1203110000000001 2.3155675299517178 2.3155670858179636 1.9180344933144892e-07 1 3 122 0.00098614121878481953 1
20 20 linear 0.001 2 0 cartesian 13 0.058257000000000003 1.5469153597407197 1.5476763278880963 0.00049168429707455294 1 3 2704 0.00038538429618073522 0
20 20 linear 0.001 2 7 cartesian 25 0.83199699999999999 1.6560961979655815 1.6561020356430896 3.5249503849509691e-06 1 3 92 0.0020820432651722509 1
20 20 linear 0.001 2 15 cartesian 25 0.822407 1.9909604676206891 1.9909540055921124 3.2456945557411898e-06 1 3 99 0.0034619274154390478 1
20 20 linear 0.001 2 23 cartesian 13 0.691855 2.2486575958451924 2.2486531491814765 1.9774787043192784e-06 1 3 90 0.0030590498867000271 1
20 20 linear 0.0001 2 0 cartesian 75 0.94140900000000005 1.5476750878368963 1.5476763278880963 8.0123419710034854e-07 1 3 93 0.00029082084914122674 1
20 20 linear 0.0001 2 7 cartesian 149 1.972842 1.6560961958446814 1.6561020356430896 3.5262310428310676e-06 1 3 124 0.00010804454506341266 1
20 20 linear 0.0001 2 15 cartesian 75 1.2412559999999999 1.9909604679645809 1.9909540055921124 3.245867282887551e-06 1 3 123 0.00053261894324840853 1
20 20 linear 0.0001 2 23 cartesian 75 1.2374320000000001 2.2486576759562413 2.2486531491814765 2.0131049408221678e-06 1 3 122 0.00056281843759142802 1
21 21 uniform 0.001 2 0 polar 27 1.5201340000000001 100.30254470381223 100.30255336820137 8.6382538142856003e-08 1 3 75 0.29416666193097285 1
21 21 uniform 0.001 2 7 polar 27 1.4340440000000001 107.32710043501845 107.32711120378255 1.0033591679053898e-07 1 3 75 0.35685236720193814 1
21 21 uniform 0.001 2 15 polar 27 2.1705019999999999 118.83961850554081 118.83965685085803 3.2266432130507899e-07 1 3 83 0.52421371993159482 1
21 21 uniform 0.001 2 23 polar 27 2.2642690000000001 131.58059479457668 131.5803925106998 1.5373405796124427e-06 1 3 82 0.54666504440021413 1
21 21 uniform 0.0001 2 0 polar 100 7.8675899999999999 100.30254434469997 100.30255336820137 8.9962828488639643e-08 1 3 123 0.028974980714323806 1
21 21 uniform 0.0001 2 7 polar 100 8.1440769999999993 107.32709907670151 107.32711120378255 1.129917771880375e-07 1 3 99 0.059888632396834396 1
21 21 uniform 0.0001 2 15 cartesian 38 7.7293159999999999 118.83961850554081 118.83965685085803 3.2266432130507899e-07 1 3 83 0.013285654049113305 1
21 21 uniform 0.0001 2 23 cartesian 38 8.4593399999999992 131.5803590510622 131.5803925106998 2.542904528076882e-07 1 3 90 0.018213153929849568 1
21 21 linear 0.001 2 0 polar 27 1.641716 99.501112031441039 99.501203081420471 9.1506410587860563e-07 1 3 75 0.1768931914059948 1
21 21 linear 0.001 2 7 polar 27 1.543682 106.23430446555838 106.23443646154507 1.2424971703000547e-06 1 3 75 0.26615721204989029 1
21 21 linear 0.001 2 15 polar 27 2.1650990000000001 116.86374188262222 116.86406468478481 2.7622020803104244e-06 1 3 83 0.32729642929768943 1
21 21 linear 0.001 2 23 polar 27 2.5110739999999998 129.07123382377785 129.07150706340886 2.1169632030362224e-06 1 3 74 0.33231808584014288 1
21 21 linear 0.0001 2 0 polar 100 9.1074660000000005 99.501111866074069 99.501203081420471 9.1672606538034167e-07 1 3 123 0.017943931959123915 1
21 21 linear 0.0001 2 7 polar 100 9.3723369999999999 106.23430359830439 106.23443646154507 1.2506607565779296e-06 1 3 99 0.037458200368718053 1
21 21 linear 0.0001 2 15 cartesian 38 8.8911800000000003 116.86374188262222 116.86406468478481 2.7622020803104244e-06 1 3 83 0.011122866260237174 1
21 21 linear 0.0001 2 23 polar 100 12.842114 129.07126911900923 129.07150706340886 1.8435083392347138e-06 1 3 90 0.03990099715508677 1
22 22 uniform 0.001 2 0 cartesian 13 0.52737100000000003 2.5569948599211676 2.5569949195904473 2.3335705238317583e-08 1 3 61 0.0011075083437881439 1
22 22 uniform 0.001 2 7 cartesian 13 0.49779299999999999 2.5799161271023237 2.579916196736133 2.6990725308592789e-08 1 3 61 0.0045739198734575659 1
22 22 uniform 0.001 2 15 cartesian 13 0.479495 2.6104907314890071 2.6104908191238025 3.3570236975517679e-08 1 3 61 0.0017265924589895398 1
22 22 uniform 0.001 2 23 cartesian 13 0.58321699999999999 2.6794029095159204 2.6794034318327409 1.9493772914379093e-07 1 3 76 0.001052816811262236 1
22 22 uniform 0.0001 2 0 cartesian 38 0.684639 2.5569948599389591 2.5569949195904473 2.3328747247952443e-08 1 3 77 0.00059376381046716276 1
22 22 uniform 0.0001 2 7 cartesian 75 0.96080299999999996 2.5799161271197932 2.579916196736133 2.6983953933088739e-08 1 3 77 0.00053877130989787858 1
22 22 uniform 0.0001 2 15 cartesian 75 0.97752300000000003 2.6104907315061108 2.6104908191238025 3.3563685084316661e-08 1 3 77 0.00029157501698362509 1
22 22 uniform 0.0001 2 23 cartesian 75 1.285067 2.6794029095326852 2.6794034318327409 1.9493147222422373e-07 1 3 92 0.00053657877760304729 1
22 22 linear 0.001 2 0 cartesian 13 0.538242 2.5483663577375619 2.5483682486154655 7.4199555131597231e-07 1 3 77 0.0017087370806190272 1
22 22 linear 0.001 2 7 cartesian 13 0.50018300000000004 2.5698723404483026 2.5698742928968197 7.5974475579630387e-07 1 3 77 0.0021662791746872578 1
22 22 linear 0.001 2 15 cartesian 13 0.50418300000000005 2.598255594302989 2.5982577023442071 8.1132876701480849e-07 1 3 77 0.0022586256391226023 1
22 22 linear 0.001 2 23 cartesian 13 0.63382799999999995 2.6532654722310332 2.6532714432155067 2.2504235248121685e-06 1 3 92 0.00316001482319761 1
22 22 linear 0.0001 2 0 cartesian 38 0.75564900000000002 2.5483663577810653 2.5483682486154655 7.4197848022622315e-07 1 3 93 0.00043112946246859352 1
22 22 linear 0.0001 2 7 cartesian 75 1.120406 2.5698723404929389 2.5698742928968197 7.5972738673868741e-07 1 3 93 0.00038006326524220313 1
22 22 linear 0.0001 2 15 cartesian 38 0.74554699999999996 2.5982555943490038 2.5982577023442071 8.1131105716734941e-07 1 3 93 0.00011397493329656783 1
22 22 linear 0.0001 2 23 cartesian 75 1.3969469999999999 2.6532654722785254 2.6532714432155067 2.2504056253121042e-06 1 3 108 0.00037317793162339186 1
23 23 uniform 0.001 2 0 cartesian 25 0.501691 1.0089829425749088 1.008982906819103 3.5437474341757016e-08 1 3 52 0.0033522960252774237 1
23 23 uniform 0.001 2 7 cartesian 25 0.48353299999999999 1.0091560122948326 1.0091559020402756 1.0925423595780912e-07 1 3 52 0.0031920448574507265 1
23 23 uniform 0.001 2 15 cartesian 25 0.53620900000000005 1.0095293236848961 1.0095292605112858 6.2577294996798722e-08 1 3 52 0.0036427633095263978 1
23 23 uniform 0.001 2 23 cartesian 25 0.51537100000000002 1.0101619131255093 1.0101623500353969 4.3251452361785722e-07 1 3 59 0.0033280026894373371 1
23 23 uniform 0.0001 2 0 cartesian 149 1.0253760000000001 1.008982841530937 1.008982906819103 6.4706909842940388e-08 1 3 60 0.00025459286507967249 1
23 23 uniform 0.0001 2 7 cartesian 149 1.003646 1.0091558906950857 1.0091559020402756 1.1242256895798754e-08 1 3 68 0.00029564381081548241 1
23 23 uniform 0.0001 2 15 cartesian 75 0.70139300000000004 1.0095291875148693 1.0095292605112858 7.230738060033459e-08 1 3 68 0.0011022446141255582 1
23 23 uniform 0.0001 2 23 cartesian 149 1.0243580000000001 1.0101623111741249 1.0101623500353969 3.847032308895855e-08 1 3 67 8.9042665017968758e-05 1
23 23 linear 0.001 2 0 cartesian 25 0.57856799999999997 1.0089731907291923 1.0089737284553195 5.3294363571218775e-07 1 3 52 0.0019685605477282042 1
23 23 linear 0.001 2 7 cartesian 25 0.52803199999999995 1.0091385210930417 1.0091390252502432 4.9959142291303668e-07 1 3 52 0.0021765071167576533 1
23 23 linear 0.001 2 15 cartesian 25 0.524339 1.0094844081941412 1.0094852222829571 8.0643955745448987e-07 1 3 52 0.0025272099807875925 1
23 23 linear 0.001 2 23 cartesian 25 0.53126300000000004 1.0100985558144895 1.0100990444499733 4.837500703893772e-07 1 3 59 0.0017247492224707894 1
23 23 linear 0.0001 2 0 cartesian 149 1.1846509999999999 1.0089733461574797 1.0089737284553195 3.7889771462595418e-07 1 3 68 0.00015011956012322969 1
23 23 linear 0.0001 2 7 cartesian 149 1.1837979999999999 1.0091386707886969 1.0091390252502432 3.5125145046193656e-07 1 3 68 0.00017852955610475618 1
23 23 linear 0.0001 2 15 cartesian 75 0.77139100000000005 1.0094846422936117 1.0094852222829571 5.7453970859306717e-07 1 3 68 0.00066685227836971173 1
23 23 linear 0.0001 2 23 cartesian 75 0.75700999999999996 1.0100990610550618 1.0100990444499733 1.6439069521574409e-08 1 3 67 0.0006833458464472475 1
24 24 uniform 0.001 2 0 cartesian 50 0.80456899999999998 2.0053063646477103 2.0053056186911222 3.7199147157533974e-07 1 3 105 0.0020415544692489185 1
24 24 uniform 0.001 2 7 cartesian 25 0.65202400000000005 1.9527825000975316 1.9527825211784045 1.0795299833199507e-08 1 3 97 0.00345388842890193 1
24 24 uniform 0.001 2 15 cartesian 25 0.80189200000000005 1.846280709598614 1.8462842810281359 1.9343876555723184e-06 1 3 120 0.0056030894285057364 1
24 24 uniform 0.001 2 23 cartesian 25 0.120586 1.6488656667092014 1.6482310056036162 0.00038505591960561505 1 3 10000 0.00029944757869548866 0
24 24 uniform 0.0001 2 0 cartesian 149 1.7437929999999999 2.0053054380628113 2.0053056186911222 9.0075203146836271e-08 1 3 145 0.00022338812636713001 1
24 24 uniform 0.0001 2 7 cartesian 149 1.708717 1.9527824839224934 1.9527825211784045 1.9078371820124662e-08 1 3 145 0.00081380190886082282 1
24 24 uniform 0.0001 2 15 cartesian 149 1.7994540000000001 1.8462843311487449 1.8462842810281359 2.7146745228497894e-08 1 3 168 0.00042779833176576076 1
24 24 uniform 0.0001 2 23 cartesian 149 1.5811519999999999 1.6482307934731095 1.6482310056036162 1.2870192709321892e-07 1 3 137 0.00038373477278130785 1
24 24 linear 0.001 2 0 cartesian 25 0.80779000000000001 1.9765676072014351 1.9765651851154731 1.225401509779049e-06 1 3 121 0.0029971859470241391 1
24 24 linear 0.001 2 7 cartesian 25 0.80096199999999995 1.9110957387257539 1.9110905134151472 2.7342036235172319e-06 1 3 129 0.0022023166176445841 1
24 24 linear 0.001 2 15 cartesian 25 0.91339800000000004 1.7980416228869129 1.7980464761507058 2.6991870661973928e-06 1 3 136 0.0037200439538678243 1
24 24 linear 0.001 2 23 cartesian 25 0.132967 1.6366985539055423 1.6359758491058984 0.00044175762132359455 1 3 10000 5.5403104923801294e-06 0
24 24 linear 0.0001 2 0 cartesian 75 1.1578390000000001 1.9765669415050495 1.9765651851154731 8.8860695800602811e-07 1 3 145 0.00012452021737652252 1
24 24 linear 0.0001 2 7 cartesian 149 2.1134369999999998 1.9110957412892744 1.9110905134151472 2.7355450149840341e-06 1 3 145 0.00052556335978826141 1
24 24 linear 0.0001 2 15 cartesian 149 2.2324709999999999 1.7980438648242159 1.7980464761507058 1.4523131212505021e-06 1 3 184 0.00028395958264648691 1
24 24 linear 0.0001 2 23 cartesian 149 1.935595 1.6359737708914546 1.6359758491058984 1.2703209799850141e-06 1 3 137 0.00024315538577845963 1
25 25 uniform 0.001 2 0 polar 27 0.43326199999999998 1.0786708260432583 1.0786709121933009 7.9866845097405775e-08 1 3 61 0.00044431327023342071 1
25 25 uniform 0.001 2 7 polar 27 0.069538000000000003 1.0735293302093312 1.0737601451433081 0.00021495949074000508 1 3 9288 5.1814780890335754e-05 0
25 25 uniform 0.001 2 15 cartesian 25 0.43443999999999999 1.066336804715833 1.0663368599688019 5.1815679398438686e-08 1 3 61 0.0014477989412557957 1
25 25 uniform 0.001 2 23 cartesian 13 0.37792700000000001 1.0587431001930994 1.0587432221573498 1.1519719600028726e-07 1 3 68 0.00038864971030805329 1
25 25 uniform 0.0001 2 0 cartesian 38 0.48271599999999998 1.0786708204184376 1.0786709121933009 8.5081429588098536e-08 1 3 77 0.00011170357778733653 1
25 25 uniform 0.0001 2 7 polar 100 0.908856 1.0737600376725729 1.0737601451433081 1.0008821400767015e-07 1 3 77 0.00011199210725409969 1
25 25 uniform 0.0001 2 15 cartesian 149 0.93411599999999995 1.0663368018905854 1.0663368599688019 5.4465168220867738e-08 1 3 77 0.00040360024066132816 1
25 25 uniform 0.0001 2 23 polar 100 0.90608699999999998 1.0587431296749286 1.0587432221573498 8.7351134194973255e-08 1 3 92 0.00047463924559587589 1
25 25 linear 0.001 2 0 cartesian 13 0.43384200000000001 1.0724781576922433 1.0724790920051692 8.711712264418571e-07 1 3 61 0.0020936795663248908 1
25 25 linear 0.001 2 7 polar 27 0.42061300000000001 1.0680653834641822 1.0680663293028783 8.8556175780658788e-07 1 3 61 0.00045756192450374655 1
25 25 linear 0.001 2 15 cartesian 13 0.42990699999999998 1.0614699153702287 1.0614708070559327 8.4004731737662422e-07 1 3 61 0.0087770799109727626 1
25 25 linear 0.001 2 23 polar 27 0.41946600000000001 1.0547716831082814 1.0547725760998352 8.4661999567297549e-07 1 3 68 0.00059311658457716909 1
25 25 linear 0.0001 2 0 cartesian 38 0.55638299999999996 1.0724781520285538 1.0724790920051692 8.7645215877853105e-07 1 3 77 0.00017737739904033489 1
25 25 linear 0.0001 2 7 polar 100 0.66088899999999995 1.0680183472642597 1.0680663293028783 4.4924212384704996e-05 1 3 126400 2.4462479833786688e-05 0
25 25 linear 0.0001 2 15 cartesian 149 1.157654 1.0614699136582861 1.0614708070559327 8.4166011970365016e-07 1 3 77 0.000258692952628925 1
25 25 linear 0.0001 2 23 polar 100 1.0301990000000001 1.0547717068160489 1.0547725760998352 8.2414333286991177e-07 1 3 92 0.00030803852862426595 1
26 26 uniform 0.001 2 0 polar 27 0.78241099999999997 22.024034536999601 22.02403528997289 3.41887069803248e-08 1 5 114 0.028208314312820448 1
26 26 uniform 0.001 2 7 polar 27 0.78052699999999997 23.623442358338316 23.623444006227327 6.9756510125728306e-08 1 5 114 0.048952929225070108 1
26 26 uniform 0.001 2 15 cartesian 13 1.148109 27.012987185053202 27.012973766384775 4.9674902671312181e-07 1 5 114 0.10159842257123586 1
26 26 uniform 0.001 2 23 polar 27 0.33206400000000003 29.838532304825634 29.83537319962749 0.00010588455445173069 1 5 9288 0.0017149690738236245 0
26 26 uniform 0.0001 2 0 cartesian 38 1.78586 22.024034534958332 22.02403528997289 3.4281390653443646e-08 1 5 122 0.0015306665364498429 1
26 26 uniform 0.0001 2 7 cartesian 38 1.8248439999999999 23.623442358234623 23.623444006227327 6.9760899538809479e-08 1 5 122 0.00065310268283980122 1
26 26 uniform 0.0001 2 15 cartesian 38 1.5353570000000001 27.012044050180386 27.012973766384775 3.4417395597750019e-05 1 5 23104 0.0006215324247627052 0
26 26 uniform 0.0001 2 23 cartesian 38 2.1429719999999999 29.835380476848599 29.83537319962749 2.4391252154581533e-07 1 5 146 0.00092514386202324772 1
26 26 linear 0.001 2 0 polar 27 0.85944299999999996 21.874772475944511 21.874788083228061 7.1348273142104289e-07 1 5 114 0.0158076090955106 1
26 26 linear 0.001 2 7 polar 27 0.83426699999999998 23.394451233976543 23.394477807513322 1.1358892896726909e-06 1 5 114 0.035053827358701994 1
26 26 linear 0.001 2 15 cartesian 13 1.2427140000000001 26.403869669845847 26.403967942979023 3.7219077597819636e-06 1 5 114 0.060103931736900762 1
26 26 linear 0.001 2 23 polar 27 0.35301399999999999 29.435580388999586 29.433520138071017 6.9996756042234838e-05 1 5 9288 0.0021925202013548528 0
26 26 linear 0.0001 2 0 cartesian 38 2.0816319999999999 21.874772462538779 21.874788083228061 7.1409557080421225e-07 1 5 154 0.0013026216707991978 1
26 26 linear 0.0001 2 7 cartesian 38 1.524392 23.394368455113398 23.394477807513322 4.6742825731878495e-06 1 5 23104 0.00035397149236970904 0
26 26 linear 0.0001 2 15 cartesian 38 2.6099260000000002 26.403866693338902 26.403967942979023 3.8346372916215074e-06 1 5 170 0.00087037046197480095 1
26 26 linear 0.0001 2 23 cartesian 38 1.9010210000000001 29.433403896973541 29.433520138071017 3.9492760951171377e-06 1 5 23104 0.0003148884109798189 0
27 27 uniform 0.001 2 0 polar 27 0.177763 4.9911702874496093 4.9945216340885832 0.00067100452946289334 1 5 9288 0.00072735504324317191 0
27 27 uniform 0.001 2 7 cartesian 13 0.676894 5.0457673480251897 5.0457662029825263 2.269313751945533e-07 1 5 128 0.023377781237166495 1
27 27 uniform 0.001 2 15 cartesian 13 0.66409799999999997 5.0406401223907418 5.0406390320587882 2.1630827890631563e-07 1 5 120 0.0080641111813841704 1
27 27 uniform 0.001 2 23 polar 27 0.64349000000000001 5.0078100301795372 5.0078091109709826 1.835550306005803e-07 1 5 104 0.0025119787004230787 1
27 27 uniform 0.0001 2 0 cartesian 75 1.613756 4.9945225729910243 4.9945216340885832 1.8798645994833962e-07 1 5 176 0.0010330063255610256 1
27 27 uniform 0.0001 2 7 cartesian 75 1.5229569999999999 5.0457673328846351 5.0457662029825263 2.2393072990526201e-07 1 5 176 0.00082634591488606191 1
27 27 uniform 0.0001 2 15 cartesian 75 1.5295570000000001 5.0406400236605959 5.0406390320587882 1.9672144771116721e-07 1 5 176 0.0017621091022448354 1
27 27 uniform 0.0001 2 23 cartesian 38 0.96555299999999999 5.007810012718271 5.0078091109709826 1.8006822313172872e-07 1 5 176 0.00083484846445358585 1
27 27 linear 0.001 2 0 cartesian 13 0.75122 4.9330214995570296 4.933028077088955 1.3333660020897759e-06 1 5 136 0.012973457278012468 1
27 27 linear 0.001 2 7 cartesian 13 0.70387100000000002 4.9884587969211234 4.9884592995207777 1.0075248171069619e-07 1 5 136 0.016150097182805467 1
27 27 linear 0.001 2 15 cartesian 13 0.70208300000000001 5.0056498453100771 5.0056435087506541 1.2658830801416003e-06 1 5 136 0.0080547979327070252 1
27 27 linear 0.001 2 23 cartesian 13 0.74229900000000004 4.9978868104333749 4.9978856219049375 2.3780624995430814e-07 1 5 136 0.0036392204541026985 1
27 27 linear 0.0001 2 0 cartesian 75 1.8831519999999999 4.9330190273308929 4.933028077088955 1.834523931471552e-06 1 5 184 0.00053347038187734341 1
27 27 linear 0.0001 2 7 cartesian 75 1.799909 4.9884585138394879 4.9884592995207777 1.5749978954042441e-07 1 5 192 0.00052856411381352331 1
27 27 linear 0.0001 2 15 cartesian 75 1.8584959999999999 5.0056497859450886 5.0056435087506541 1.2540234684100012e-06 1 5 200 0.0011049660636395231 1
27 27 linear 0.0001 2 23 cartesian 38 1.106541 4.9978867980458457 4.9978856219049375 2.353276959893437e-07 1 5 200 0.00014096025438270487 1
28 28 uniform 0.001 2 0 cartesian 13 2.9692029999999998 119.78757341788148 119.78757732252595 3.2596405736863286e-08 1 5 98 0.088308762798149587 1
28 28 uniform 0.001 2 7 cartesian 13 2.6554319999999998 109.63683481332347 109.6368224553739 1.1271714461750417e-07 1 5 90 0.039906700118137906 1
28 28 uniform 0.001 2 15 cartesian 13 2.499905 102.15278059778259 102.15278212424555 1.4942940571378705e-08 1 5 90 0.04952740047966131 1
28 28 uniform 0.001 2 23 cartesian 13 1.710466 96.500729771989114 96.500363071263109 3.7999932262852276e-06 1 5 2704 0.0044007231549585413 0
28 28 uniform 0.0001 2 0 cartesian 38 9.041976 119.78757341788148 119.78757732252595 3.2596405736863286e-08 1 5 98 0.0096780823946573946 1
28 28 uniform 0.0001 2 7 cartesian 38 7.9878239999999998 109.63681963772493 109.6368224553739 2.5699841652268115e-08 1 5 98 0.0031404380739985527 1
28 28 uniform 0.0001 2 15 cartesian 38 6.7518599999999998 102.15443263992395 102.15278212424555 1.6157324784349725e-05 1 5 23104 0.0010773027716197703 0
28 28 uniform 0.0001 2 23 cartesian 38 6.3042239999999996 96.501511414196955 96.500363071263109 1.1899882003526217e-05 1 5 23104 0.0018959139062388886 0
28 28 linear 0.001 2 0 cartesian 13 3.1378349999999999 117.71115766884702 117.71147048012662 2.6574409301254792e-06 1 5 98 0.059808782641312064 1
28 28 linear 0.001 2 7 cartesian 13 2.136196 108.47925716610106 108.47745916915893 1.6574843805353793e-05 1 5 2704 0.026870799468184714 0
28 28 linear 0.001 2 15 cartesian 13 2.6052040000000001 101.39170264222572 101.39178925522936 8.54240804582453e-07 1 5 98 0.030091820257979407 1
28 28 linear 0.001 2 23 cartesian 13 1.924417 95.95249395717191 95.951459625737058 1.0779736325911257e-05 1 5 2704 0.004921506710999779 0
28 28 linear 0.0001 2 0 cartesian 38 10.353324000000001 117.71115767310003 117.71147048012662 2.6574047993187621e-06 1 5 130 0.0058695552322944877 1
28 28 linear 0.0001 2 7 cartesian 38 8.5027559999999998 108.47814128240583 108.47745916915893 6.2880643787206338e-06 1 5 23104 0.0017343375195224553 0
28 28 linear 0.0001 2 15 cartesian 38 7.8972889999999998 101.39278306633885 101.39178925522936 9.801692196137192e-06 1 5 23104 0.00059329146672837396 0
