row	case	u	parameter	cell	kind	crossings	left_fold	right_fold	a	b	a_lo	b_lo	width	left_Rp	right_Rp	level	nodes	valid_nodes	complete	value_q	old_q	moving_q	old_detail	moving_detail	old_abs_q	moving_abs_q
99	rand035	0	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	6	63	63	1	0.00010069572380169848	-0.44226714759124802	-0.44226714615847162	4.1415975051725067e-09	4.841249648484813e-09	0.44226714759124802	0.44226714622363295
99	rand035	0	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	6	63	63	1	2.653617364824024	8.9741797205004907	8.9742038589062751	0.75431190257718062	0.75808620081013012	20.65455980696964	16.456535112143126
99	rand035	0	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	6	63	63	1	3.6537149335679047	8.5213040003850988	8.5213040003526235	3.9459145015915139e-10	1.4045486401681579e-10	28.341604085604388	8.5213040003526235
99	rand035	0	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	6	63	51	0	7.6980315332322719e-18	1.0514494778716202e-17	1.1067357018263596e-17	0	0	1.1962904808712573e-16	1.1067357018263596e-17
99	rand035	0	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	7	127	127	1	0.00010069572380170329	-0.44226714843932469	-0.44226714666399042	9.3383700594211044e-09	3.7252148677289833e-09	0.44226714843932469	0.44226714668893674
99	rand035	0	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	7	127	127	1	2.6536143682493214	8.9638020804386613	8.96380244618177	0.14649004831285256	0.14685446965837706	20.660864628378757	16.474295780664843
99	rand035	0	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	7	127	127	1	3.6537149335679047	8.5213040001835356	8.5213040004396561	1.3440760732094031e-09	9.4474597318103958e-10	28.337165207678808	8.5213040004396561
99	rand035	0	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	7	127	103	0	7.6983150266212318e-18	1.0554020945800896e-17	1.1067765976375816e-17	0	0	1.203370133728491e-16	1.1067765976375816e-17
99	rand035	0	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	8	255	255	1	0.00010069572380170912	-0.44226714167375436	-0.44226714595246985	7.8744499504595212e-08	8.8242309388665031e-09	0.44226714167375436	0.44226714730885719
99	rand035	0	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	8	255	255	1	2.6536143379925936	8.9635730339527449	8.9635730344107891	0.0065444177792935753	0.0065552341646199011	20.661858005461273	16.475918845766401
99	rand035	0	X	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.20434029378549787	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.22344145996904699	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.22344145996904699	-0.23937610194680561	8	255	255	1	3.6537149335679038	8.5213040007269942	8.5213039996630311	1.3345513124236165e-08	1.374828680739031e-08	28.336949814383754	8.5213040015570538
99	rand035	0	X	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.23937610194680561	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.6127510878454164e-09	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	X	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.6127510878454164e-09	2.9131762436026609e-09	8	255	207	0	7.6984490929500951e-18	1.0573557515568072e-17	1.1067959372800839e-17	0	0	1.2068912083770111e-16	1.1067959372800839e-17
99	rand035	0	X	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	2.9131762436026609e-09	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	3	7	7	1	0.00010069572380165087	-0.93448894673221361	-0.9344889467344859	3.2747204460443293e-08	1.7392319282777153e-05	0.93448894673221361	0.9344889467344859
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	3	7	7	1	2.6619267564634921	21.381309537617533	21.461759535155657	10.625162490472293	16.325195310232012	41.720924850476038	32.908670161786532
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	3	7	7	1	3.6541208962358933	18.004537302870695	18.017175765468313	7.1810254306175771	5.0377540683837232	60.608336165139775	18.017175765468313
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	3	7	7	1	7.6982326394298445e-18	5.9352023409156925e-19	5.9347021540962542e-19	1.7341619028533819e-18	1.5547959394935441e-19	1.3698503517869051e-17	5.9347021540962542e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	3	7	7	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	4	15	15	1	0.00010069572380165927	-0.93448894655406756	-0.93448894654521597	6.08854295360898e-10	6.4238582382998374e-10	0.93448894655406756	0.93448894654521597
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	4	15	15	1	2.6544942593843608	19.808096714129778	19.81722916040869	6.2776596928573589	6.6131652540674688	42.670911714636048	33.931635603295462
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	4	15	15	1	3.6537149511087672	18.005102885431171	18.005104789848801	0.0048498716480907898	0.10883645153358842	60.018419540440043	18.005104789848801
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	4	15	13	0	7.6989566339068361e-18	5.6670571698466602e-19	5.9352569694487315e-19	6.4375045130775519e-22	4.9182134872274658e-22	1.2900202704559695e-17	5.9352569694487315e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	4	15	15	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	5	31	31	1	0.00010069572380168181	-0.93448894682055295	-0.93448894659983806	1.1531306623328722e-09	2.6327170785486515e-10	0.93448894682055295	0.93448894659983806
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	5	31	31	1	2.6536870101922054	19.151932547244812	19.152828281819485	3.701201857447431	3.7547174887933119	43.449740495228085	34.644959679897859
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	5	31	31	1	3.6537149335679038	18.005102870913003	18.005102870909084	2.6218891722161784e-07	5.9002281289056137e-05	59.904631216581443	18.005102870909084
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	5	31	25	0	7.6971981573276552e-18	5.584987395542051e-19	5.9339009330195111e-19	0	0	1.2643083618660631e-17	5.9339009330195111e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	5	31	31	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	6	63	63	1	0.00010069572380169848	-0.93448894818001282	-0.93448894515262604	8.750993864183837e-09	1.0229324779525163e-08	0.93448894818001282	0.93448894529030879
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	6	63	63	1	2.653617364824024	18.962004588976171	18.96205559225227	1.5938243215753389	1.6017992299668677	43.642078967943547	34.771857183611573
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	6	63	63	1	3.6537149335679047	18.005102871037924	18.005102870969306	8.3375355420288901e-10	2.9677756380268495e-10	59.884435001406665	18.005102870969306
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	6	63	51	0	7.6980315332322719e-18	5.6380022250685355e-19	5.9345443132405579e-19	0	0	1.28425238342828e-17	5.9345443132405579e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	6	63	63	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	7	127	127	1	0.00010069572380170329	-0.93448894997195775	-0.93448894622076284	1.973152126786921e-08	7.8711976378764165e-09	0.93448894997195775	0.93448894627347323
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	7	127	127	1	2.6536143682493214	18.940077140828727	18.940077913626109	0.30952633926062106	0.31029634381964127	43.655400750414636	34.809384610839729
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	7	127	127	1	3.6537149335679047	18.005102870612017	18.005102871153188	2.8399687353295081e-09	1.9962011641893981e-09	59.875055888982772	18.005102871153188
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	7	127	103	0	7.6983150266212318e-18	5.6594708063704798e-19	5.9347632872185145e-19	0	0	1.2917276015503027e-17	5.9347632872185145e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	7	127	127	1	0	0	0	0	0	0	0
99	rand035	0	Y	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.39809196461606888	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.39809196461606888	0	8	255	255	1	0.00010069572380170912	-0.93448893567663716	-0.93448894471735455	1.6638329327297666e-07	1.8645170282930158e-08	0.93448893567663716	0.93448894758333501
99	rand035	0	Y	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.43176109121685369	8	255	255	1	2.6536143379925936	18.939593176756606	18.939593177724429	0.013828036109860007	0.013850890605392739	43.657499706908006	34.812814068113177
99	rand035	0	Y	4	empty	0	1	0	0.95630209345982764	0.98978667263356568	-3.4151192332103632e-17	0	0.033484579173738073	0.43176109121685369	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	5	empty	0	0	0	0.98978667263356568	0.98978737686990848	0	0	7.0423634279670466e-07	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	6	empty	0	0	0	0.98978737686990848	0.9999999892831799	0	0	0.010212612413271427	0	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	7	empty	0	0	1	0.9999999892831799	1.04569464696713	0	-6.7422593271225743e-17	0.045694657683950021	0	-0.4721209663439524	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	8	arcs	2	1	1	1.04569464696713	1.1271804457293775	-6.7422593271225743e-17	-6.5448403115757188e-17	0.081485798762247486	-0.4721209663439524	-0.50579009363166272	8	255	255	1	3.6537149335679038	18.005102871760325	18.005102869512225	2.8198422343159134e-08	2.9049461261379712e-08	59.874600762803844	18.005102873514204
99	rand035	0	Y	9	empty	0	1	0	1.1271804457293775	3.035303804422572	-6.5448403115757188e-17	0	1.9081233586931945	-0.50579009363166272	0	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	10	empty	0	0	1	3.035303804422572	3.0353038119173275	0	-2.0375349836924129e-16	7.494755279065235e-09	0	2.8889205887072005e-10	8	255	255	1	0	0	0	0	0	0	0
99	rand035	0	Y	11	arcs	2	1	1	3.0353038119173275	3.0353038123352656	-2.0375349836924129e-16	-1.2717696606307342e-16	4.1793820509429536e-10	2.8889205887072005e-10	3.0500170679750031e-10	8	255	207	0	7.6984490929500951e-18	5.6699065398924746e-19	5.9348668279126885e-19	0	0	1.2955717908744628e-17	5.9348668279126885e-19
99	rand035	0	Y	12	empty	0	1	0	3.0353038123352656	3.3562078044611949	-1.2717696606307342e-16	0	0.32090399212592946	3.0500170679750031e-10	0	8	255	255	1	0	0	0	0	0	0	0
100	rand035	0.5	X	0	empty	0	0	0	0	0.88710447273576554	0	0	0.88710447273576554	0	0	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	1	empty	0	0	1	0.88710447273576554	0.88716938242769516	0	-5.4025464860658022e-17	6.4909691929572542e-05	0	0.18840564996661718	3	7	7	1	0	0	0	0	0	0	0
100	rand035	0.5	X	2	arcs	2	1	0	0.88716938242769516	0.88723369079252823	-5.4025464860658022e-17	0	6.4308364833119615e-05	0.18840564996661718	0	3	7	7	1	6.2632829296004066e-05	-0.27833380870169788	-0.27833380870234037	8.9784446315102909e-07	0.00089402514643242403	0.27833380870169788	0.27833380870234037
100	rand035	0.5	X	3	arcs	2	0	1	0.88723369079252823	0.95630209345982764	0	-3.4151192332103632e-17	0.069068402667299383	0	0.20434029378549787	3	7	7	1	2.6513089578710636	9.4308869456681705	9.4532823431009554	3.3883985543353736	8.6150569485718478	21.528055289931967	15.986660479920602
