case_id configuration_id profile d_bin_index epoch_index rep lane q rho s x y time u X reference topology_status cells events whole_classify_ms profile_topology_ms radial_events_ms cell_topology_remainder_ms physical_real_events soft_events d14_coeff_ms d14_struct_build_ms d14_expand_ms d14_solve_ms presearch_ms d14real_ms qf_polish_ms residual_eval_ms completeness_check_ms physical_classify_ms soft_event_ms qf_warm_calls qf_cold_calls warm_seeded presearch_sweeps dd_sweeps qf_warm_sweeps qf_cold_sweeps d14real_calls d14real_finite_calls d14real_nonconverged completeness_fails root_count_bad conjugacy_bad vieta_bad root_clusters captured_root_records qf_root_count
92 92 linear 0 0 7 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.354499000000001 28.354417000000002 28.290488 0.063929000000001679 10 3 0 0.0033579999999999999 0.01225 27.983504 0.0038600000000000001 0 27.736961000000001 0.029956 2.5000000000000001e-05 0.20839899999999997 0.00063900000000000003 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 7 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 28.416705 28.416623000000001 28.342462000000001 0.074161000000000143 10 3 0 0.0045669999999999999 0.012426 28.031855 0.0050720000000000001 0 27.772110000000001 0.031898000000000003 2.0999999999999999e-05 0.21548899999999999 0.00068900000000000005 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 15 7 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.432623 28.432541000000001 28.351935000000001 0.080605999999999511 10 3 0 0.0033930000000000002 0.012396000000000001 28.03782 0.0038809999999999999 0 27.793533 0.029936999999999998 2.5999999999999998e-05 0.22509299999999999 0.00063599999999999996 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 7 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.328261000000001 28.328177 28.258407999999999 0.069769000000000858 10 3 0 0.0045100000000000001 0.012328 28.058987999999999 0.0051110000000000001 0 27.795567999999999 0.031622999999999998 2.0999999999999999e-05 0.10522400000000001 0.00069200000000000002 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 0 0 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.352675999999999 28.352587 28.288316999999999 0.064270000000000493 10 3 0 0.004646 0.013051 27.978282 0.0051840000000000002 0 27.729198 0.029522 2.8e-05 0.209318 0.000669 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 0 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 1.028565 1.0284610000000001 0.96352400000000005 0.064937000000000022 10 3 0 0.0037000000000000002 0.013498 0.67060900000000001 0.046914999999999998 0.14139499999999999 0 0.028962000000000002 0.0011900000000000001 0.204678 0.00065899999999999997 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 15 0 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 1.0106930000000001 1.0106219999999999 0.94304200000000005 0.067579999999999862 10 3 0 0.003313 0.013474 0.633575 0.046490999999999998 0.1178 0 0.029260000000000001 0.0011119999999999999 0.22359099999999998 0.00060400000000000004 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 23 0 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 0.90069399999999999 0.90061899999999995 0.84448299999999998 0.056135999999999964 10 3 0 0.0032039999999999998 0.012102 0.662327 0.045019000000000003 0.14216999999999999 0 0.029798000000000002 0.0010790000000000001 0.099743999999999999 0.000629 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 0 1 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.364667000000001 28.364583 28.300405000000001 0.064177999999998292 10 3 0 0.0030899999999999999 0.012062 27.997149 0.0039680000000000002 0 27.748363999999999 0.029867000000000001 3.4e-05 0.20558399999999996 0.000669 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 1 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 1.005055 1.00498 0.93979699999999999 0.065182999999999991 10 3 0 0.0045030000000000001 0.012617 0.64565700000000004 0.046220999999999998 0.13183600000000001 0 0.028417999999999999 0.0010460000000000001 0.20430199999999998 0.00063000000000000003 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 15 1 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 1.019808 1.0197350000000001 0.94815000000000005 0.07158500000000001 10 3 0 0.0032780000000000001 0.013265000000000001 0.63586399999999998 0.046248999999999998 0.117294 0 0.029336000000000001 0.0010430000000000001 0.22545599999999996 0.00061700000000000004 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 23 1 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 0.901945 0.90186999999999995 0.84590399999999999 0.05596599999999996 10 3 0 0.0033189999999999999 0.013429999999999999 0.65688000000000002 0.04648 0.14053199999999999 0 0.030244 0.0010690000000000001 0.103049 0.00058799999999999998 0 0 1 60 0 0 0 1 1 0 0 0 0 0 1 14 14
92 92 linear 0 0 2 warm 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.392358000000002 28.392281000000001 28.328099000000002 0.064181999999998851 10 3 0 0.0030860000000000002 0.012071 28.024314 0.0040480000000000004 0 27.776952000000001 0.029801999999999999 2.5000000000000001e-05 0.20618700000000001 0.00063199999999999997 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
