case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive
0 uniform 2 15 47.974963000000002 2.4760800094988884 1 45 47.790537999999998 0.011292 0.15210200000000001 0.0032420000000000001 0.00077000000000000007 0.0042240000000000003 0.010097999999999999 0.0099129999999999999 0.251583 47.41046 0.085476999999999997 2.5999999999999998e-05 0.0099140000000000009 0.001511 0.0037320000000000001 0.11400699999999998 0.025743999999999996 0 0 2 17 17 0 0 0 0 0 0 47.739263999999999 47.784021000000003 0.0014829999999999999 0.0054710000000000002 0.011769 3.6999999999999998e-05 0 1 1 8 0.0016090859999255856 1 41 17 24 1 10 11 0 5 76 17 3 25 0.094165000000000013 0 0 5
0 uniform 2 23 49.795698999999999 2.5425757937801223 1 45 49.596637999999999 0.011542999999999999 0.16680900000000004 0.0032370000000000003 0.00084599999999999996 0.0031159999999999998 0.010081 0.0098219999999999991 0.25898500000000002 49.202859000000004 0.091309000000000001 2.8e-05 0.010208999999999999 0.001606 0.0037390000000000001 0.13103099999999998 0.024379999999999992 0 0 3 16 15 0 0 0 0 0 0 49.544913000000001 49.590063000000001 0.001604 0.0054310000000000001 0.012704999999999999 3.6000000000000001e-05 0 1 1 8 0.0026246619501964687 1 39 16 23 1 8 9 0 6 66 16 3 26 0.10475100000000002 0 0 6
0 uniform 3 0 0.617896 490.78838121191183 1 67 0.46557199999999999 0.017115999999999999 0.11121799999999998 0.0040270000000000002 0.001305 0.0031640000000000001 0.009665 0.176014 0.112178 0 0.0038219999999999999 0.002209 0.116309 0.00064400000000000004 0.0041700000000000001 0.072605999999999976 0.027781 0 0 0 0 0 0.003042 1 0 0 14 0 0.300396 0.45893 0.0015640000000000001 0.001941 0.019525999999999998 2.3e-05 0 0 0 0 0 0 58 42 16 3 3 6 0 3 145 42 5 20 0.04448199999999998 0 0 3
0 uniform 3 7 0.53883899999999996 500.90243914853698 1 67 0.36649900000000002 0.014961 0.135716 0.0036029999999999999 0.0010089999999999999 0.0038409999999999998 0.0085389999999999997 0.016872000000000002 0.092578999999999995 0 0.0035690000000000001 0.001047 0.20243799999999998 0.00064700000000000001 0.0036660000000000009 0.099995000000000001 0.025516000000000004 0 0 1 42 42 0.0029750000000000002 1 0 0 14 0 0.120376 0.36057600000000001 0.001369 0.0027200000000000002 0.017436 2.3e-05 0 2 1 16 0.0088212496358149681 2 58 42 16 3 3 6 0 3 145 42 5 20 0.073713999999999974 0 0 3
0 uniform 3 15 0.55622199999999999 513.6746959875577 1 67 0.38213200000000003 0.015261 0.13774799999999998 0.0035000000000000001 0.00088000000000000014 0.0022759999999999998 0.0081759999999999992 0.0081620000000000009 0.090654999999999999 0 0.0034480000000000001 0.00084999999999999995 0.23234300000000002 0.00059000000000000003 0.0034819999999999999 0.10128599999999999 0.026322999999999999 0 0 2 40 40 0.0029359999999999998 1 0 0 14 0 0.108704 0.37658599999999998 0.0011360000000000001 0.0023410000000000002 0.017208999999999999 1.7e-05 0 1 1 8 0.0009877516298322979 1 58 40 18 5 3 8 0 5 146 40 5 22 0.075006000000000003 2 0 3
0 uniform 3 23 0.45866299999999999 528.13394552202078 1 67 0.28404800000000002 0.014592000000000001 0.13902100000000003 0.0034380000000000005 0.00083799999999999999 0.0021180000000000001 0.0074450000000000002 0.0079609999999999993 0.089672000000000002 0 0.0033769999999999998 0.00092900000000000003 0.13859300000000005 0.00049899999999999999 0.0033669999999999998 0.10228299999999997 0.026638999999999993 0 0 3 40 40 0.0029380000000000001 1 0 0 14 0 0.107277 0.27872999999999998 0.0010610000000000001 0.002235 0.016099000000000002 1.5e-05 0 1 1 8 0.0017264993823830933 1 58 40 18 5 3 8 0 5 147 40 5 22 0.075991000000000003 2 0 3
0 uniform 4 0 0.463729 2.6310460312299382 1 52 0.31274099999999999 0.011478 0.12389900000000002 0.0028010000000000001 0.00089099999999999987 0.0028800000000000002 0.0093880000000000005 0.17905799999999999 0.073075000000000001 0 0.013499000000000001 0.00099400000000000009 0.00059900000000000003 0.0012650000000000001 0.003192 0.094150999999999971 0.021940999999999995 0 0 0 0 0 0.0028639999999999998 1 0 0 10 0 0.27385300000000001 0.30679600000000001 0.00085899999999999995 0.004104 0.012045000000000002 2.1999999999999999e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 63 15 4 33 0.07775 0 0 6
0 uniform 4 7 0.299091 2.5259767679820264 1 52 0.14551500000000001 0.010710000000000001 0.127299 0.0028460000000000004 0.00071299999999999998 0.0026670000000000001 0.0084729999999999996 0.008071 0.081293000000000004 0 0.012625000000000001 0.00085899999999999995 0.00056899999999999995 0.0011789999999999999 0.0031529999999999996 0.096946999999999964 0.02250400000000001 0 0 1 25 24 0.002954 1 0 0 10 0 0.110262 0.14002999999999999 0.0012099999999999999 0.0039490000000000003 0.01078 3.6000000000000001e-05 0 1 1 8 0.002527145321730481 1 52 25 27 3 6 9 0 6 86 25 4 23 0.090704000000000007 0 0 6
0 uniform 4 15 0.38195299999999999 2.4276525037042966 1 68 0.163218 0.010207000000000001 0.189223 0.0038939999999999999 0.00083700000000000007 0.0026229999999999999 0.0083289999999999996 0.0080739999999999996 0.100758 0 0.012507000000000001 0.00076800000000000002 0.00057999999999999989 0.001049 0.0031339999999999992 0.14773600000000003 0.031221000000000009 0 0 2 28 23 0.0030019999999999999 1 0 0 10 0 0.12912199999999999 0.15784799999999999 0.0011100000000000001 0.0036449999999999998 0.010564 2.3e-05 0 1 1 8 0.0021007554509754668 1 67 28 39 2 9 11 0 8 103 28 4 36 0.13757399999999997 0 0 8
0 uniform 4 23 0.260189 2.3458220510894816 1 45 0.12231499999999999 0.010255999999999999 0.11209599999999999 0.0025409999999999999 0.00079700000000000007 0.0023400000000000001 0.0076429999999999996 0.0080660000000000003 0.061552999999999997 0 0.011923 0.00083299999999999997 0.00058700000000000007 0.00096400000000000001 0.003042 0.086099999999999996 0.019217000000000001 0 0 3 19 18 0.0029780000000000002 1 0 0 10 0 0.089386999999999994 0.117118 0.0011659999999999999 0.0036480000000000002 0.010161 2.1999999999999999e-05 0 1 1 8 0.059615655559615663 1 41 19 22 3 6 9 0 5 67 19 3 23 0.072527000000000008 0 0 5
