name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand033,0.5,0,1,1.0e-03,1,0,Converged,31.450052479057092,0.017684428,126,126,50,0,1.145050,0.312373,0.830985,0.000019,0.001637,0.532465,0.002111,8,1,1,7,1,126,70,70,0,0,0.261567,0.006690,0.001716,1.472024,31.453245416801032,0,2.3704657e-06,1.061981e-12,8.5435834e-13,1.3966629e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-03,0,0,Converged,31.450052479057081,0.017684428,126,176,0,0,1.223753,0.311381,0.910903,0.000018,0.001471,0.510860,0.001953,8,1,1,7,1,176,70,70,0,0,0.354251,0.007023,0.001573,1.464175,31.453245416801032,0,2.3704657e-06,1.0547786e-12,8.5435834e-13,1.3966629e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-04,1,0,Converged,31.449982528016122,0.0011818299,166,166,87,0,1.215943,0.317864,0.896624,0.000018,0.001478,0.520137,0.001908,8,1,1,7,1,166,70,70,0,0,0.328895,0.010576,0.002343,1.469941,31.453245416801032,0,2.3704657e-06,1.0657387e-12,8.5370126e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-04,0,0,Converged,31.449982528016111,0.0011818299,166,253,0,0,1.363659,0.312458,1.049449,0.000019,0.001540,0.517516,0.001916,8,1,1,7,1,253,70,70,0,0,0.469288,0.010430,0.002373,1.471912,31.453245416801032,0,2.3704657e-06,1.0587555e-12,8.5370126e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-05,1,0,Converged,31.44998266705441,0.00020868056,238,238,156,0,1.331215,0.311714,1.017944,0.000021,0.001411,0.512854,0.001938,8,1,1,7,1,238,70,70,0,0,0.441888,0.015706,0.002900,1.470688,31.453245416801032,0,2.3704657e-06,1.0655128e-12,8.5368375e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-05,0,0,Converged,31.4499826670544,0.00020868056,238,394,0,0,1.607142,0.314617,1.290590,0.000020,0.001600,0.510513,0.001865,8,1,1,7,1,394,70,70,0,0,0.692271,0.015945,0.002709,1.467851,31.453245416801032,0,2.3704657e-06,1.0585296e-12,8.5368375e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-06,1,0,Converged,31.449982694695017,3.0092301e-05,318,318,232,0,1.511500,0.318642,1.190759,0.000019,0.001492,0.507451,0.001963,8,1,1,7,1,318,70,70,0,0,0.595245,0.022295,0.003503,1.485609,31.453245416801032,0,2.3286629e-06,1.0587017e-12,7.5332261e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-06,0,0,Converged,31.449982694695017,3.0092301e-05,318,550,0,0,1.949024,0.314111,1.632046,0.000018,0.001541,0.529584,0.002021,8,1,1,7,1,550,70,70,0,0,0.975494,0.021624,0.003552,1.466359,31.453245416801032,0,2.3286629e-06,1.0611867e-12,7.5332261e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-08,1,0,InnerAccuracyLimited,31.449982693931307,2.7802699e-06,478,478,387,0,1.852029,0.311434,1.538211,0.000018,0.001403,0.523821,0.001971,8,1,1,7,1,0,70,70,0,0,0.880517,0.042484,0.004497,1.467368,31.453245416801032,0,2.3286629e-06,1.058468e-12,7.5303734e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,0,1,1.0e-08,0,0,InnerAccuracyLimited,31.449982693931307,2.7802698e-06,478,865,0,0,2.566564,0.313975,2.248698,0.000019,0.001614,0.540364,0.001989,8,1,1,7,1,0,70,70,0,0,1.509173,0.042984,0.004641,1.474481,31.453245416801032,0,2.3286629e-06,1.0609531e-12,7.5303734e-13,1.3966598e-14,0,0,0,0,0,0,0,0,0,0
rand033,0.5,1,0,1.0e-03,1,0,Converged,31.514303523854018,0.017609381,5449,5449,5015,18,43.608888,0.729800,42.877182,0.000019,0.001884,0.528871,0.003573,8,0,0,8,1,126,0,0,31,31,19.943488,5.081365,0.161009,1.823248,31.517501301045268,0,2.2094829e-06,1.0198271e-12,7.4282582e-13,1.3995162e-14,-286.40224513724462,-147.81950145517715,-835.62594539510133,97.154480481083382,77.87765413084729,0.11834386,0.014925346,0.1281681,0.042958029,0.049014704
rand033,0.5,1,0,1.0e-03,0,0,Converged,31.514303523854011,0.017609381,5449,10464,0,18,73.911521,0.741120,73.134183,0.000111,0.002711,0.553864,0.004599,8,0,0,8,1,176,0,0,31,31,38.391383,5.047447,0.134938,1.901790,31.517501301045268,0,2.2094829e-06,1.0177617e-12,7.4282582e-13,1.3995162e-14,-286.40224513724547,-147.81950145517843,-835.62594539510064,97.154480481083496,77.877654130847432,0.11834386,0.014925346,0.1281681,0.042958029,0.049014704
rand033,0.5,1,0,1.0e-04,1,0,InnerAccuracyLimited,31.514232885565136,0.0011865112,270,270,187,0,2.200630,0.736214,1.395248,0.000148,0.003129,0.542862,0.004715,8,0,0,8,1,166,0,0,0,0,0.675122,0.102559,0.010525,1.844397,31.517501301045268,0,2.2094829e-06,1.02144e-12,7.4220009e-13,1.3995131e-14,-286.41404895152789,-147.8213298149804,-835.61401127311069,97.150144497913402,77.872669974107666,0.45826448,0.039593014,0.4732184,0.14367482,0.13659368
rand033,0.5,1,0,1.0e-04,0,0,InnerAccuracyLimited,31.514232885565129,0.0011865112,270,457,0,0,2.577193,0.735948,1.838506,0.000030,0.001715,0.530927,0.002134,8,0,0,8,1,253,0,0,0,0,1.101157,0.102610,0.009881,1.775642,31.517501301045268,0,2.2094829e-06,1.0195401e-12,7.4220009e-13,1.3995131e-14,-286.41404895152129,-147.82132981497949,-835.61401127311728,97.150144497911569,77.872669974105605,0.45826448,0.039593014,0.4732184,0.14367482,0.13659368
rand033,0.5,1,0,1.0e-05,1,0,InnerAccuracyLimited,31.514233011299254,0.00020829447,270,270,187,0,2.162283,0.738218,1.420443,0.000027,0.001540,0.534189,0.002140,8,0,0,8,1,238,0,0,0,0,0.715648,0.101108,0.009566,1.782394,31.517501301045268,0,2.2094829e-06,1.0192158e-12,7.4218332e-13,1.3995131e-14,-286.41404895152789,-147.8213298149804,-835.61401127311069,97.150144497913402,77.872669974107666,0.45826448,0.039593014,0.4732184,0.14367482,0.13659368
rand033,0.5,1,0,1.0e-05,0,0,InnerAccuracyLimited,31.514233011299247,0.00020829447,270,457,0,0,2.556940,0.734308,1.820726,0.000026,0.001536,0.532038,0.002183,8,0,0,8,1,394,0,0,0,0,1.086820,0.100108,0.009607,1.837553,31.517501301045268,0,2.2094829e-06,1.0173159e-12,7.4218332e-13,1.3995131e-14,-286.41404895152129,-147.82132981497949,-835.61401127311728,97.150144497911569,77.872669974105605,0.45826448,0.039593014,0.4732184,0.14367482,0.13659368
rand033,0.5,1,0,1.0e-06,1,0,InnerAccuracyLimited,31.514233011299254,0.00020829447,238,238,156,0,1.992142,0.736306,1.253263,0.000027,0.001596,0.535577,0.002106,8,0,0,8,1,0,0,0,0,0,0.581091,0.078270,0.008413,1.786068,31.517501301045268,0,2.2094829e-06,1.0192158e-12,7.4218332e-13,1.3995131e-14,-286.41647117815285,-147.82169631067521,-835.61155910972184,97.149255725452676,77.8716489194925,0.72044482,0.078631165,0.74312592,0.2379801,0.24486027
rand033,0.5,1,0,1.0e-06,0,0,InnerAccuracyLimited,31.514233011299247,0.00020829447,238,394,0,0,2.309340,0.723051,1.584706,0.000025,0.001558,0.523005,0.002128,8,0,0,8,1,0,0,0,0,0,0.896775,0.080407,0.008258,1.775430,31.517501301045268,0,2.2094829e-06,1.0173159e-12,7.4218332e-13,1.3995131e-14,-286.41647117814955,-147.82169631067535,-835.61155910972502,97.149255725451866,77.871648919491619,0.72044482,0.078631165,0.74312592,0.2379801,0.24486027
rand033,0.5,1,0,1.0e-08,1,0,InnerAccuracyLimited,31.514233011299254,0.00020829447,238,238,156,0,2.021686,0.730080,1.289694,0.000019,0.002595,0.529739,0.002044,8,0,0,8,1,0,0,0,0,0,0.616714,0.082721,0.009583,1.778795,31.517501301045268,0,2.2094829e-06,1.0192158e-12,7.4218332e-13,1.3995131e-14,-286.41647117815285,-147.82169631067521,-835.61155910972184,97.149255725452676,77.8716489194925,0.72044482,0.078631165,0.74312592,0.2379801,0.24486027
rand033,0.5,1,0,1.0e-08,0,0,InnerAccuracyLimited,31.514233011299247,0.00020829447,238,394,0,0,2.317109,0.723652,1.591279,0.000025,0.001528,0.523754,0.001955,8,0,0,8,1,0,0,0,0,0,0.903197,0.080105,0.008618,1.778957,31.517501301045268,0,2.2094829e-06,1.0173159e-12,7.4218332e-13,1.3995131e-14,-286.41647117814955,-147.82169631067535,-835.61155910972502,97.149255725451866,77.871648919491619,0.72044482,0.078631165,0.74312592,0.2379801,0.24486027
rand033,0.5,1,1,1.0e-03,1,0,Converged,31.450052479057092,0.017684428,5973,5973,5501,20,35.501834,0.316848,35.102783,0.000141,0.003001,0.551483,0.004671,8,1,1,7,1,126,0,0,31,31,21.941089,5.510386,0.114548,1.827624,31.453245416801028,0,2.3704657e-06,1.061981e-12,8.5435834e-13,1.3966629e-14,-287.7939716206975,-147.4686610361741,-834.67112527422853,97.818284325903647,79.142122781978443,0.11849942,0.014714261,0.12811194,0.04300306,0.049068055
rand033,0.5,1,1,1.0e-03,0,0,Converged,31.450052479057081,0.017684428,5973,11474,0,20,62.226169,0.323036,61.825613,0.000117,0.002515,0.554659,0.004408,8,1,1,7,1,176,0,0,31,31,42.120020,5.553135,0.119315,1.785540,31.453245416801028,0,2.3704657e-06,1.0547786e-12,8.5435834e-13,1.3966629e-14,-287.79397162072053,-147.46866103617816,-834.67112527420488,97.818284325909303,79.142122781984796,0.11849942,0.014714261,0.12811194,0.04300306,0.049068055
rand033,0.5,1,1,1.0e-04,1,0,InnerAccuracyLimited,31.449982528016122,0.0011818299,286,286,202,0,1.805521,0.324008,1.479236,0.000026,0.001615,0.529871,0.002190,8,1,1,7,1,166,0,0,0,0,0.770782,0.106284,0.010883,1.744260,31.453245416801028,0,2.3704657e-06,1.0657387e-12,8.5370126e-13,1.3966598e-14,-287.7944790700426,-147.46874102076248,-834.67062346498017,97.818096103258029,79.141904351350831,0.38683099,0.028016626,0.39674829,0.11795521,0.10740926
rand033,0.5,1,1,1.0e-04,0,0,InnerAccuracyLimited,31.449982528016111,0.0011818299,286,488,0,0,2.295581,0.312608,1.980619,0.000025,0.001430,0.519520,0.002105,8,1,1,7,1,253,0,0,0,0,1.247351,0.105704,0.010643,1.943133,31.453245416801028,0,2.3704657e-06,1.0587555e-12,8.5370126e-13,1.3966598e-14,-287.79447907005027,-147.46874102076191,-834.6706234649721,97.818096103259691,79.141904351352665,0.38683099,0.028016626,0.39674829,0.11795521,0.10740926
rand033,0.5,1,1,1.0e-05,1,0,InnerAccuracyLimited,31.44998266705441,0.00020868056,286,286,202,0,1.789662,0.314104,1.473810,0.000021,0.001592,0.528261,0.002037,8,1,1,7,1,238,0,0,0,0,0.767949,0.107066,0.010793,1.724481,31.453245416801028,0,2.3704657e-06,1.0655128e-12,8.5368375e-13,1.3966598e-14,-287.7944790700426,-147.46874102076248,-834.67062346498017,97.818096103258029,79.141904351350831,0.38683099,0.028016626,0.39674829,0.11795521,0.10740926
rand033,0.5,1,1,1.0e-05,0,0,InnerAccuracyLimited,31.4499826670544,0.00020868056,286,488,0,0,2.314800,0.312751,1.999641,0.000025,0.001581,0.526661,0.002024,8,1,1,7,1,394,0,0,0,0,1.263591,0.102719,0.010578,1.729893,31.453245416801028,0,2.3704657e-06,1.0585296e-12,8.5368375e-13,1.3966598e-14,-287.79447907005027,-147.46874102076191,-834.6706234649721,97.818096103259691,79.141904351352665,0.38683099,0.028016626,0.39674829,0.11795521,0.10740926
rand033,0.5,1,1,1.0e-06,1,0,InnerAccuracyLimited,31.449982694695017,3.0092301e-05,318,318,232,0,1.873707,0.312243,1.559890,0.000019,0.001485,0.517421,0.001980,8,1,1,7,1,318,0,0,0,0,0.833065,0.129532,0.011810,1.740249,31.453245416801028,0,2.3286629e-06,1.0587017e-12,7.5332261e-13,1.3966598e-14,-287.79447907031556,-147.46874102091851,-834.67062346552473,97.818096102762397,79.141904350793396,0.3838512,0.027612695,0.38772809,0.11687182,0.10625429
rand033,0.5,1,1,1.0e-06,0,0,InnerAccuracyLimited,31.449982694695017,3.0092301e-05,318,550,0,0,2.444803,0.314951,2.127889,0.000030,0.001577,0.525964,0.002006,8,1,1,7,1,550,0,0,0,0,1.366106,0.113416,0.011586,1.726961,31.453245416801028,0,2.3286629e-06,1.0611867e-12,7.5332261e-13,1.3966598e-14,-287.79447907031886,-147.468741020919,-834.6706234655212,97.818096102763008,79.141904350794064,0.3838512,0.027612695,0.38772809,0.11687182,0.10625429
rand033,0.5,1,1,1.0e-08,1,0,InnerAccuracyLimited,31.449982693931307,2.7802699e-06,478,478,387,0,2.376362,0.318153,2.056642,0.000019,0.001452,0.524817,0.001961,8,1,1,7,1,0,0,0,0,0,1.186196,0.236133,0.016071,1.753473,31.453245416801028,0,2.3286629e-06,1.058468e-12,7.5303734e-13,1.3966598e-14,-287.79449334858936,-147.4687410656268,-834.67059750404712,97.818092849903209,79.141902810540159,0.19320645,0.026306185,0.19487745,0.070496085,0.080821615
rand033,0.5,1,1,1.0e-08,0,0,InnerAccuracyLimited,31.449982693931307,2.7802698e-06,478,865,0,0,3.344877,0.315010,3.027936,0.000029,0.001538,0.519895,0.002045,8,1,1,7,1,0,0,0,0,0,2.087230,0.237657,0.016212,1.727723,31.453245416801028,0,2.3286629e-06,1.0609531e-12,7.5303734e-13,1.3966598e-14,-287.79449334859265,-147.46874106562728,-834.6705975040436,97.818092849903806,79.141902810540827,0.19320645,0.026306185,0.19487745,0.070496085,0.080821615
rand034,0.0,0,0,1.0e-03,1,0,Converged,3.6734003418334504,7.805644e-07,69,69,44,0,0.685450,0.296636,0.387561,0.000022,0.001723,0.283563,0.002345,6,0,0,6,1,69,21,21,0,0,0.068817,0.005208,0.001007,0.414633,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-03,0,0,Converged,3.67340034183345,7.805644e-07,69,113,0,0,0.696306,0.281490,0.413746,0.000022,0.001152,0.273633,0.000822,6,0,0,6,1,113,21,21,0,0,0.095018,0.004482,0.000867,0.406138,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-04,1,0,Converged,3.6734003418334504,7.805644e-07,69,69,44,0,0.641064,0.276478,0.363285,0.000018,0.001071,0.274962,0.000715,6,0,0,6,1,69,21,21,0,0,0.063681,0.003969,0.000784,0.399617,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-04,0,0,Converged,3.67340034183345,7.805644e-07,69,113,0,0,0.670938,0.274887,0.395038,0.000019,0.001101,0.265262,0.000666,6,0,0,6,1,113,21,21,0,0,0.094615,0.003846,0.000767,0.397202,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-05,1,0,Converged,3.6734003418334504,7.805644e-07,69,69,44,0,0.637351,0.274742,0.361416,0.000020,0.001034,0.270971,0.000775,6,0,0,6,1,69,21,21,0,0,0.064264,0.004954,0.000865,0.400693,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-05,0,0,Converged,3.67340034183345,7.805644e-07,69,113,0,0,0.688255,0.280969,0.406306,0.000019,0.001198,0.271034,0.001353,6,0,0,6,1,113,21,21,0,0,0.097882,0.004433,0.000837,0.408329,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-06,1,0,Converged,3.6734003418334504,7.805644e-07,69,69,44,0,0.633847,0.277790,0.354807,0.000018,0.000985,0.265385,0.000667,6,0,0,6,1,69,21,21,0,0,0.063171,0.005966,0.000727,0.393189,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-06,0,0,Converged,3.67340034183345,7.805644e-07,69,113,0,0,0.677542,0.274495,0.402073,0.000019,0.001012,0.266904,0.000671,6,0,0,6,1,113,21,21,0,0,0.099288,0.004776,0.000844,0.403469,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-08,1,0,Converged,3.6734003422312562,2.542608e-09,141,141,113,0,0.731778,0.278519,0.452035,0.000018,0.001095,0.266834,0.000675,6,0,0,6,1,141,21,21,0,0,0.123694,0.011894,0.001263,0.402272,3.6734003422312527,0,0,3.9712761e-14,8.0922912e-17,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,0,1.0e-08,0,0,Converged,3.6734003422312562,2.5426081e-09,141,254,0,0,0.855255,0.277854,0.575937,0.000019,0.001041,0.277347,0.000727,6,0,0,6,1,254,21,21,0,0,0.202329,0.010487,0.001170,0.398855,3.6734003422312527,0,0,3.9624111e-14,8.0922912e-17,1.6313175e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-03,1,0,Converged,3.6809986408110125,7.8197239e-07,69,69,44,0,0.652567,0.262055,0.389376,0.000019,0.001173,0.285598,0.000821,6,1,1,5,1,69,21,21,0,0,0.078056,0.004446,0.000856,0.387045,3.6809986412092757,0,0,4.0298064e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-03,0,0,Converged,3.680998640811012,7.8197239e-07,69,113,0,0,0.673410,0.262548,0.409554,0.000019,0.001057,0.267349,0.000787,6,1,1,5,1,113,21,21,0,0,0.106828,0.004059,0.000788,0.382176,3.6809986412092757,0,0,4.034015e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-04,1,0,Converged,3.6809986408110125,7.8197239e-07,69,69,44,0,0.632629,0.261759,0.369859,0.000019,0.001016,0.270612,0.000746,6,1,1,5,1,69,21,21,0,0,0.075513,0.003949,0.000708,0.377953,3.6809986412092757,0,0,4.0298064e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-04,0,0,Converged,3.680998640811012,7.8197239e-07,69,113,0,0,0.668593,0.258882,0.408466,0.000018,0.001067,0.263907,0.000734,6,1,1,5,1,113,21,21,0,0,0.110565,0.003681,0.000720,0.377274,3.6809986412092757,0,0,4.034015e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-05,1,0,Converged,3.6809986408110125,7.8197239e-07,69,69,44,0,0.634107,0.263750,0.369350,0.000019,0.001069,0.270451,0.000665,6,1,1,5,1,69,21,21,0,0,0.075600,0.003724,0.000703,0.383729,3.6809986412092757,0,0,4.0298064e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-05,0,0,Converged,3.680998640811012,7.8197239e-07,69,113,0,0,0.660001,0.259444,0.399234,0.000019,0.000958,0.257557,0.000704,6,1,1,5,1,113,21,21,0,0,0.106364,0.004160,0.000787,0.385967,3.6809986412092757,0,0,4.034015e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-06,1,0,Converged,3.6809986408110125,7.8197239e-07,69,69,44,0,0.637200,0.262206,0.374005,0.000019,0.001066,0.274578,0.000752,6,1,1,5,1,69,21,21,0,0,0.075624,0.003671,0.000718,0.385037,3.6809986412092757,0,0,4.0298064e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-06,0,0,Converged,3.680998640811012,7.8197239e-07,69,113,0,0,0.665663,0.262249,0.402156,0.000020,0.001123,0.262221,0.000713,6,1,1,5,1,113,21,21,0,0,0.106051,0.003493,0.000733,0.384748,3.6809986412092757,0,0,4.034015e-14,5.0670212e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-08,1,0,Converged,3.6809986412092774,2.5455379e-09,141,141,113,0,0.732933,0.265254,0.466202,0.000024,0.001106,0.267484,0.000696,6,1,1,5,1,141,21,21,0,0,0.151631,0.009755,0.001064,0.385309,3.6809986412092757,0,0,3.9922818e-14,1.2719336e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,0,1,1.0e-08,0,0,Converged,3.6809986412092774,2.5455379e-09,141,254,0,0,0.849752,0.261217,0.586317,0.000022,0.001042,0.265994,0.000699,6,1,1,5,1,254,21,21,0,0,0.245005,0.010564,0.001127,0.380892,3.6809986412092757,0,0,3.9835533e-14,1.2719336e-16,1.6346918e-15,0,0,0,0,0,0,0,0,0,0
rand034,0.0,1,0,1.0e-03,1,0,EventLocationLimited,3.6734003418334504,7.805644e-07,1928,1928,1781,6,6.616870,0.281704,6.334068,0.000018,0.001363,0.277307,0.001374,6,0,0,6,1,69,0,0,31,0,1.636322,1.714554,0.020933,0.539197,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,8.397862901395138,-9.4289154299132196,1.0884921149079438,-3.5840202234037757,0.002524320801366295,3.3171342e-06,3.7450719e-06,9.1727226e-06,8.6031364e-06,1.2592642e-07
rand034,0.0,1,0,1.0e-03,0,0,EventLocationLimited,3.67340034183345,7.805644e-07,1928,3709,0,6,10.162381,0.283008,9.864194,0.000043,0.001514,0.298531,0.001486,6,0,0,6,1,113,0,0,31,0,2.887632,1.726543,0.022036,0.543360,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,8.3978629013902175,-9.4289154299125268,1.0884921149129239,-3.5840202244557791,0.0025243173002572348,3.3170869e-06,3.7450653e-06,9.1726748e-06,8.5930146e-06,9.2240711e-08
rand034,0.0,1,0,1.0e-04,1,0,EventLocationLimited,3.6734003418334504,7.805644e-07,1960,1960,1812,6,5.482646,0.282540,5.174264,0.000044,0.001269,0.285102,0.001136,6,0,0,6,1,69,0,0,31,0,1.654599,1.727785,0.019283,0.543126,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,8.3978629013957438,-9.4289154299138946,1.0884921149805378,-3.5840202234004606,0.0025243208013677591,3.3025498e-06,3.724885e-06,6.7854232e-06,5.2940762e-06,1.2580139e-07
rand034,0.0,1,0,1.0e-04,0,0,EventLocationLimited,3.67340034183345,7.805644e-07,1960,3772,0,6,8.301489,0.283687,8.002981,0.000045,0.001108,0.288811,0.000923,6,0,0,6,1,113,0,0,31,0,2.922515,1.742244,0.019325,0.537095,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,8.3978629013917452,-9.4289154299142588,1.0884921149867113,-3.584020224451494,0.0025243173002598368,3.3025009e-06,3.7248766e-06,6.785373e-06,5.2839524e-06,9.2115677e-08
rand034,0.0,1,0,1.0e-05,1,0,EventLocationLimited,3.6734003418334504,7.805644e-07,3040,3040,2813,10,9.607362,0.281698,9.300770,0.000075,0.001269,0.294074,0.001091,6,0,0,6,1,69,0,0,31,0,2.872532,2.748476,0.037354,0.532413,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,8.3978628352104252,-9.4289153540976809,1.0884920143311112,-3.5840202945253634,0.0025243171633564476,4.36107e-06,4.9530025e-06,7.1445628e-06,5.6082263e-06,6.7353908e-08
rand034,0.0,1,0,1.0e-05,0,0,EventLocationLimited,3.67340034183345,7.805644e-07,3040,5853,0,10,19.866244,0.283924,19.561975,0.000049,0.001247,0.289219,0.001106,6,0,0,6,1,113,0,0,31,0,5.729302,2.749038,0.044264,0.546384,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,8.3978628324932849,-9.4289153509849353,1.0884920101993261,-3.5840202974029669,0.0025243171600047108,4.3262654e-06,4.9131304e-06,7.0916375e-06,5.5713595e-06,6.7310973e-08
rand034,0.0,1,0,1.0e-06,1,0,EventLocationLimited,3.6734003418334504,7.805644e-07,77,77,51,0,0.750159,0.292668,0.416883,0.000048,0.001601,0.288892,0.001137,6,0,0,6,1,69,0,0,3,3,0.077591,0.021963,0.002546,0.554320,3.6734003422312527,0,0,3.9150654e-14,3.2345921e-16,1.6313175e-15,8.3978629013901376,-9.4289154299125162,1.0884921149129956,-3.5840202244731816,0.0025243172423440262,3.3189319e-06,3.7453168e-06,9.2285961e-06,8.975562e-06,1.3282967e-06
rand034,0.0,1,0,1.0e-06,0,0,EventLocationLimited,3.67340034183345,7.805644e-07,77,128,0,0,0.736396,0.281211,0.453978,0.000023,0.001112,0.278358,0.000780,6,0,0,6,1,113,0,0,3,3,0.117069,0.019775,0.002135,0.520431,3.6734003422312527,0,0,3.9096388e-14,3.2345921e-16,1.6313175e-15,8.3978629013901358,-9.4289154299125162,1.0884921149130069,-3.584020224473178,0.0025243172423440245,3.3189319e-06,3.7453169e-06,9.2285961e-06,8.975562e-06,1.3282967e-06
rand034,0.0,1,0,1.0e-08,1,0,EventLocationLimited,3.6734003422312567,1.9136674e-07,77,77,51,0,0.678976,0.277770,0.399747,0.000024,0.001444,0.277871,0.000739,6,0,0,6,1,0,0,0,0,0,0.079389,0.016991,0.001977,0.511270,3.6734003422312527,0,0,3.9148964e-14,3.2122394e-16,1.6313175e-15,8.3978629013901376,-9.4289154299125162,1.0884921149129956,-3.5840202244731816,0.0025243172423440262,3.3189319e-06,3.7453168e-06,9.2285961e-06,8.975562e-06,1.3282967e-06
rand034,0.0,1,0,1.0e-08,0,0,EventLocationLimited,3.6734003422312562,1.9136674e-07,77,128,0,0,0.733296,0.276432,0.455720,0.000021,0.001108,0.281613,0.000678,6,0,0,6,1,0,0,0,0,0,0.117242,0.019115,0.001959,0.517603,3.6734003422312527,0,0,3.9094698e-14,3.2122394e-16,1.6313175e-15,8.3978629013901358,-9.4289154299125162,1.0884921149130069,-3.584020224473178,0.0025243172423440245,3.3189319e-06,3.7453169e-06,9.2285961e-06,8.975562e-06,1.3282967e-06
rand034,0.0,1,1,1.0e-03,1,0,EventLocationLimited,3.6809986408110125,7.8197239e-07,856,856,787,2,2.923808,0.268220,2.545501,0.000116,0.002293,0.299969,0.002813,6,1,1,5,1,69,0,0,31,0,1.214339,0.669717,0.009036,0.603672,3.6809986412092757,0,0,4.0298064e-14,5.0670212e-16,1.6346918e-15,8.4131294079893877,-9.4927126660680976,1.0956634636714719,-3.5884150027727699,0.0024831869236167261,3.4761809e-06,3.9435215e-06,9.4424956e-06,8.9708674e-06,3.5592742e-07
