max_level	grad_rtol	kind	name	u	parameter	rounds	tol	level	nodes	converged	mu	grad	error	quality	n	h	stop	grad_reason	radial	inner	geometry	reference	absolute_error	relative_error
8	0.001	budget	caustic-cross	0.5	0	32	0.001	3	1371	1	33.28933563882105	91.04947732689176	33.07476943589931	2	0	0	Converged	2	32.91187350499727	0.1628821770080121	5.879316991360559e-10	77.45309452467096	13.596382802220802	0.17554344194588606
8	0.001	budget	caustic-cross	0.5	0	64	0.001	3	2507	1	33.28933563882105	78.07539196366606	2.9242829741497287	2	0	0	Converged	2	2.7307881803593297	0.1934810395483533	9.359339456103507e-10	77.45309452467096	0.6222974389951048	0.008034507114456038
4	0.01	budget	rand030	0.0	2	8	0.001	3	126	1	2.5376970830853254	-0.0534996086277746	5.879380673786254	2	0	0	Converged	2	5.878974243816171	0.0	2.3079218779871593e-08	0.0129986580934943	0.0664982667212689	5.115779355297501
4	0.01	budget	rand030	0.0	2	32	0.001	3	305	1	2.5376970830853254	0.0127807808716162	0.2027997094207461	2	0	0	Converged	2	0.2023931356704893	0.0	2.4443620905212227e-08	0.0129986580934943	0.00021787722187810096	0.016761516482008736
4	0.01	budget	rand030	0.0	2	64	0.001	3	511	1	2.5376970830853254	0.0129986869043449	0.0004972662858044	2	0	0	Converged	4	9.052522399365075e-05	0.0	1.182943211854332e-07	0.0129986580934943	2.8810850599345073e-08	2.2164480665711655e-06
4	0.001	budget	rand030	0.0	2	8	0.001	3	126	1	2.5376970830853254	-0.0534996086277746	5.879380673786254	2	0	0	Converged	2	5.878974243816171	0.0	2.3079218779871593e-08	0.0129986580934943	0.0664982667212689	5.115779355297501
4	0.001	budget	rand030	0.0	2	32	0.001	3	305	1	2.5376970830853254	0.0127807808716162	0.2027997094207461	2	0	0	Converged	2	0.2023931356704893	0.0	2.4443620905212227e-08	0.0129986580934943	0.00021787722187810096	0.016761516482008736
4	0.001	budget	rand030	0.0	2	64	0.001	3	511	1	2.5376970830853254	0.0129986869043449	0.0004972662858044	2	0	0	Converged	4	9.052522399365075e-05	0.0	1.182943211854332e-07	0.0129986580934943	2.8810850599345073e-08	2.2164480665711655e-06
5	0.01	budget	rand030	0.0	2	8	0.001	3	152	1	2.5376970830853254	0.0127460667949154	0.2551822237319789	2	0	0	Converged	2	0.2547756027640835	0.0	3.610754840252553e-08	0.0129986580934943	0.0002525912985789011	0.01943210574215507
5	0.01	budget	rand030	0.0	2	32	0.001	3	367	1	2.5376970830853254	0.0076626425966174	1.1005289737499957	2	0	0	Converged	2	1.1001222265863329	0.0	1.2445345006730296e-07	0.0129986580934943	0.0053360154968769	0.41050510433438686
5	0.01	budget	rand030	0.0	2	64	0.001	3	445	1	2.5376970830853254	0.0129986902380528	0.0004682041994257	2	0	0	Converged	4	6.14570501280189e-05	0.0	1.244390850094144e-07	0.0129986580934943	3.214455849935571e-08	2.4729136090935224e-06
5	0.001	budget	rand030	0.0	2	8	0.001	3	152	1	2.5376970830853254	0.0127460667949154	0.2551822237319789	2	0	0	Converged	2	0.2547756027640835	0.0	3.610754840252553e-08	0.0129986580934943	0.0002525912985789011	0.01943210574215507
5	0.001	budget	rand030	0.0	2	32	0.001	3	367	1	2.5376970830853254	0.0076626425966174	1.1005289737499957	2	0	0	Converged	2	1.1001222265863329	0.0	1.2445345006730296e-07	0.0129986580934943	0.0053360154968769	0.41050510433438686
5	0.001	budget	rand030	0.0	2	64	0.001	3	445	1	2.5376970830853254	0.0129986902380528	0.0004682041994257	2	0	0	Converged	4	6.14570501280189e-05	0.0	1.244390850094144e-07	0.0129986580934943	3.214455849935571e-08	2.4729136090935224e-06
6	0.01	budget	rand030	0.0	2	8	0.001	3	177	1	2.5376970830853254	0.0127460667949154	0.2551822237319789	2	0	0	Converged	2	0.2547756027640835	0.0	3.610754840252553e-08	0.0129986580934943	0.0002525912985789011	0.01943210574215507
6	0.01	budget	rand030	0.0	2	32	0.001	3	421	1	2.5376970830853254	0.0129986901994562	0.0004450540272192	2	0	0	Converged	4	3.830687327236639e-05	0.0	1.2444373419086613e-07	0.0129986580934943	3.210596189948123e-08	2.469944333373146e-06
6	0.01	budget	rand030	0.0	2	64	0.001	3	421	1	2.5376970830853254	0.0129986901994562	0.0004450540272192	2	0	0	Converged	4	3.830687327236639e-05	0.0	1.2444373419086613e-07	0.0129986580934943	3.210596189948123e-08	2.469944333373146e-06
