case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
0 linear 3 7 0.88495400000000002 497.79296944733449 1 83 0.67734000000000005 0.015970000000000002 0.14851299999999995 0.005866999999999999 0.001273 0.0031540000000000001 0.011441 0.19703599999999999 0.105721 0 0.026128999999999999 0.00084999999999999995 0.203372 0.00073800000000000005 0.040133999999999996 0.07736599999999999 0.034069000000000009 0.012567 0
0 linear 3 15 0.89372200000000002 510.01575430523633 1 83 0.68515899999999996 0.015890999999999999 0.15044399999999997 0.0055829999999999994 0.0011180000000000001 0.0027680000000000001 0.010562 0.19433500000000001 0.10775899999999999 0 0.025727 0.00082100000000000001 0.22952299999999998 0.00065300000000000004 0.028319 0.079648999999999998 0.033805000000000002 0.012580000000000003 0
0 linear 3 23 0.83684800000000004 523.73782250076636 1 99 0.59169099999999997 0.015204000000000001 0.17145199999999997 0.0068139999999999997 0.0012049999999999999 0.0028110000000000001 0.010368 0.19412099999999999 0.095438999999999996 0 0.025607999999999999 0.00078600000000000002 0.13958600000000007 0.00056800000000000004 0.036183 0.088535000000000016 0.039820999999999995 0.015125999999999995 0
0 linear 4 0 0.62353000000000003 2.6196476657497758 1 52 0.43421799999999999 0.011953999999999999 0.15277499999999999 0.0031870000000000002 0.00096000000000000002 0.0031199999999999999 0.011594 0.19592999999999999 0.075745999999999994 0 0.027151000000000002 0.000812 0.00060099999999999997 0.0013209999999999999 0.039161999999999995 0.10224 0.022844000000000007 0.0076700000000000041 0
0 linear 4 7 0.61361699999999997 2.5174331937772849 1 52 0.44085200000000002 0.011544 0.13723199999999997 0.0030180000000000003 0.000861 0.0028969999999999998 0.010692 0.195937 0.085739999999999997 0 0.026051999999999999 0.000883 0.00059199999999999997 0.00125 0.042834999999999998 0.086515999999999996 0.023617000000000003 0.0076520000000000043 0
0 linear 4 15 0.65118399999999999 2.4212389482947514 1 68 0.43950499999999998 0.010861000000000001 0.1708599999999999 0.0038080000000000006 0.00087600000000000004 0.002643 0.0096039999999999997 0.19542499999999999 0.089609999999999995 0 0.025863000000000001 0.00077399999999999995 0.00056799999999999993 0.0010950000000000001 0.041567 0.10360399999999997 0.032506000000000007 0.010027000000000003 0
0 linear 4 23 0.61873999999999996 2.3408509317784856 1 61 0.42031400000000002 0.011235 0.15428300000000003 0.0037800000000000004 0.00096199999999999996 0.0024510000000000001 0.0090650000000000001 0.19545000000000001 0.075079000000000007 0 0.025441999999999999 0.00084400000000000002 0.00057400000000000007 0.0011150000000000001 0.038706999999999998 0.095506000000000008 0.028430000000000007 0.0090940000000000031 0
0 uniform 0 0 53.482621000000002 6.8139867820913782 1 67 53.190762999999997 0.011958999999999999 0.24084299999999989 0.0056119999999999998 0.001274 0.0024680000000000001 0.0090340000000000004 0.195302 0.33402799999999999 52.390203999999997 0.086654000000000009 1.9000000000000001e-05 0.058299999999999998 0.001557 0.051320999999999999 0.18978399999999992 0.035258000000000005 0 0
0 uniform 0 7 53.418056 6.9223389959685582 1 83 53.051197999999999 0.013235 0.304095 0.0058570000000000002 0.0020489999999999996 0.0032629999999999998 0.012399 0.197742 0.39136599999999999 52.231948000000003 0.087313000000000002 2.0000000000000002e-05 0.016769000000000003 0.001593 0.048240999999999999 0.23981200000000003 0.045202999999999972 0 0
0 uniform 0 15 53.792292000000003 7.0045054110051712 1 91 53.382258 0.012939000000000001 0.34309899999999999 0.0070530000000000002 0.0022829999999999999 0.0031779999999999998 0.012411999999999999 0.197241 0.26542300000000002 52.619443999999994 0.088166999999999995 2.0000000000000002e-05 0.082036999999999985 0.0015150000000000001 0.051414999999999995 0.27076200000000006 0.050113000000000005 0 0
0 uniform 0 23 53.769756999999998 7.0403829421848272 1 91 53.361511999999998 0.012855 0.34193399999999974 0.0067499999999999999 0.0024690000000000003 0.0032680000000000001 0.012481000000000001 0.19425899999999999 0.34092 52.560164 0.087726999999999999 2.0000000000000002e-05 0.050137999999999995 0.001562 0.047576000000000007 0.27152900000000013 0.04789899999999999 0 0
0 uniform 1 0 1.1127819999999999 627.72831737403214 1 105 0.78037500000000004 0.013793 0.26685600000000004 0.0064780000000000011 0.0015280000000000001 0.0033969999999999998 0.012367 0.19623399999999999 0.13092000000000001 0 0.027036000000000001 0.00092599999999999996 0.25262899999999999 0.0010640000000000001 0.058787999999999993 0.16782900000000001 0.080087000000000075 0 0
0 uniform 1 7 0.94837099999999996 631.61507920937345 1 105 0.637826 0.014139000000000001 0.24709400000000004 0.0063679999999999995 0.0014779999999999999 0.0031050000000000001 0.01167 0.195268 0.153422 0 0.026460999999999998 0.00092100000000000005 0.10467399999999999 0.001011 0.055495000000000003 0.15204399999999996 0.077077000000000034 0 0
0 uniform 1 15 1.1791769999999999 635.58150147374488 1 128 0.74829299999999999 0.013893000000000001 0.3369720000000001 0.0076690000000000005 0.0016799999999999999 0.0030530000000000002 0.01073 0.19495199999999999 0.14546400000000001 0 0.025928 0.00097400000000000004 0.22568300000000002 0.00098999999999999999 0.057938999999999997 0.21172200000000008 0.10264499999999999 0 0
0 uniform 1 23 0.985599 638.99054014712431 1 128 0.57596199999999997 0.013629 0.32913199999999998 0.0070120000000000009 0.0014420000000000001 0.0029619999999999998 0.011006 0.19891 0.13142200000000001 0 0.026863999999999999 0.00095500000000000001 0.072233000000000006 0.0010169999999999999 0.046822999999999997 0.20543999999999998 0.10108100000000014 0 0
0 uniform 2 0 37.695588000000001 2.3738776878589789 1 45 37.538411000000004 0.012791 0.11919100000000001 0.0029459999999999998 0.0009050000000000001 0.003127 0.012005999999999999 0.19487299999999999 0.33929599999999999 36.745545 0.085015999999999994 2.9e-05 0.044990000000000002 0.0016019999999999999 0.052596999999999991 0.089864999999999973 0.020738999999999997 0 0
0 uniform 2 7 51.446708000000001 2.4185459771569833 1 45 51.256377999999998 0.011285 0.15153800000000001 0.0029519999999999998 0.00089299999999999991 0.003473 0.012435999999999999 0.19636100000000001 0.25980900000000001 50.585541999999997 0.083630999999999997 2.9e-05 0.010128 0.0013649999999999999 0.050395999999999996 0.120493 0.021102999999999993 0 0
0 uniform 2 15 51.658085 2.4760800094988884 1 45 51.488384000000003 0.011356 0.132406 0.0030999999999999999 0.00080300000000000011 0.0033479999999999998 0.012403000000000001 0.19406699999999999 0.26516699999999999 50.809567999999999 0.082395999999999997 2.0000000000000002e-05 0.010006999999999999 0.0013749999999999999 0.055557000000000002 0.098424000000000011 0.023036999999999998 0 0
