sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
58 1 0.012857 0.0064819999999999999 0.020119999999999999 0.904254 1 1 1
58 2 0.012857 0.012944000000000001 0.020188000000000001 0.91639599999999999 1 1 1
59 0 0.012822 0 0.020211 0.90858700000000003 1 1 1
59 1 0.012822 0.0076369999999999997 0.020353 0.90618900000000002 1 1 1
59 2 0.012822 0.01529 0.020175999999999999 0.90556400000000004 1 1 1
61 0 0.014251 0 0.020452999999999999 0.83761600000000003 1 1 1
61 1 0.014251 0.0076839999999999999 0.020177 0.83652899999999997 1 1 1
61 2 0.014251 0.015307999999999999 0.020114 0.83371099999999998 1 1 1
62 0 0.013277000000000001 0 0.019694 0.83073799999999998 1 1 1
62 1 0.013277000000000001 0.0065009999999999998 0.019798 0.83069700000000002 1 1 1
62 2 0.013277000000000001 0.012992 0.019632 0.83190900000000001 1 1 1
63 0 0.012517 0 0.019630000000000002 0.83351399999999998 1 1 1
63 1 0.012517 0.0064999999999999997 0.019512000000000002 0.84862199999999999 1 1 1
63 2 0.012517 0.014326999999999999 0.020129999999999999 0.84677500000000006 1 1 1
65 0 0.013285 0 0.020074000000000002 0.84098899999999999 1 1 1
65 1 0.013285 0.0064819999999999999 0.020131 0.83609199999999995 1 1 1
65 2 0.013285 0.012997 0.019913 0.83538599999999996 1 1 1
66 0 0.012643 0 0.020108999999999998 0.83325499999999997 1 1 1
66 1 0.012643 0.0076909999999999999 0.019862000000000001 0.83411599999999997 1 1 1
66 2 0.012643 0.015307000000000001 0.019748000000000002 0.83467899999999995 1 1 1
67 0 0.013266 0 0.019751000000000001 0.83727700000000005 1 1 1
67 1 0.013266 0.0076620000000000004 0.019746 0.83269199999999999 1 1 1
