case_id configuration_id profile d_bin_index epoch_index lane stage candidate_converged candidate_finite scalar_certificate residual ambiguous_roots oracle_tier candidate_positive oracle_positive candidate_physical oracle_physical candidate_real_soft oracle_real_soft candidate_complex_soft oracle_complex_soft positive_radius_maxdiff soft_radius_maxdiff candidate_cells oracle_cells candidate_topology_status oracle_topology_status rtol candidate_stop oracle_stop candidate_value_converged oracle_value_converged candidate_mu oracle_mu mu_absdiff local_attempts local_successes local_max_shift event_build_ms positive_certificate positive_count positive_certificate_ms positive_reason
152 152 linear 4 7 cold d14real 0 1 0 3.18033070930713e-19 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6913676439683394 1.6913676444046666 4.3632719659569825e-10 0 0 0.0 0.006563 0 0 0.0 Unattempted
152 152 linear 4 7 cold d14real 0 1 0 3.18033070930713e-19 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6913675024024133 1.6913675028387405 4.3632719659569825e-10 0 0 0.0 0.006563 0 0 0.0 Unattempted
152 152 linear 4 15 cold d14real 0 1 0 5.707496148570115e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.7267294085503362 1.7267294090123453 4.620088756013273e-10 0 0 0.0 0.0066049999999999 0 0 0.0 Unattempted
152 152 linear 4 15 cold d14real 0 1 0 5.707496148570115e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.7267293270164117 1.7267293274784203 4.620088756013273e-10 0 0 0.0 0.0066049999999999 0 0 0.0 Unattempted
152 152 linear 4 23 cold d14real 0 1 0 1.1832990669920535e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.7549230057527518 1.7549230062423522 4.896003602539167e-10 0 0 0.0 0.006897 0 0 0.0 Unattempted
152 152 linear 4 23 cold d14real 0 1 0 1.1832990669920535e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.7549229572834997 1.7549229577730998 4.896003602539167e-10 0 0 0.0 0.006897 0 0 0.0 Unattempted
152 152 uniform 0 0 cold d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.735497101254878 4.735487061822685 1.003943219313186e-05 0 0 0.0 0.102866 0 0 0.0 Unattempted
152 152 uniform 0 0 cold d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.735512445196169 4.735511316333988 1.1288621806215815e-06 0 0 0.0 0.102866 0 0 0.0 Unattempted
152 152 uniform 0 0 cold qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.001 0 0 1 1 4.7354870618256095 4.735487061822685 2.9247715360725124e-12 0 0 0.0 0.0097739999999999 1 6 1.176661 Certified
152 152 uniform 0 0 cold qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.0001 0 0 1 1 4.735511316336913 4.735511316333988 2.9247715360725124e-12 0 0 0.0 0.0097739999999999 1 6 1.176661 Certified
152 152 uniform 0 7 cold d14real 0 1 0 1.1136631155586297e-21 5 1 4 6 4 6 0 0 5 2 -1.0 -1.0 14 13 0 0 0.001 0 0 1 1 4.711220492945398 4.7112204935847375 6.393401363880002e-10 0 0 0.0 0.0073299999999999 0 0 0.0 Unattempted
152 152 uniform 0 7 cold d14real 0 1 0 1.1136631155586297e-21 5 1 4 6 4 6 0 0 5 2 -1.0 -1.0 14 13 0 0 0.0001 0 0 1 1 4.711176984936955 4.711176985576296 6.393410245664199e-10 0 0 0.0 0.0073299999999999 0 0 0.0 Unattempted
152 152 uniform 0 15 cold d14real 0 1 0 2.35001585987156e-25 4 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.642741800959727 4.64274180164127 6.815428221784713e-10 0 0 0.0 0.006322 0 0 0.0 Unattempted
152 152 uniform 0 15 cold d14real 0 1 0 2.35001585987156e-25 4 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.642695420511569 4.642695421193113 6.81543710356891e-10 0 0 0.0 0.006322 0 0 0.0 Unattempted
152 152 uniform 0 23 cold d14real 0 1 0 7.182402989092647e-28 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.527272122909407 4.5272721236367035 7.272955571124838e-10 0 0 0.0 0.006588 0 0 0.0 Unattempted
152 152 uniform 0 23 cold d14real 0 1 0 7.182402989092647e-28 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.527253820371167 4.527253821098462 7.272955571124838e-10 0 0 0.0 0.006588 0 0 0.0 Unattempted
152 152 uniform 4 0 cold d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6622302749630111 1.6622302753792662 4.1625503044429024e-10 0 0 0.0 0.0061409999999999 0 0 0.0 Unattempted
152 152 uniform 4 0 cold d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6622299058171583 1.6622299062334134 4.1625503044429024e-10 0 0 0.0 0.0061409999999999 0 0 0.0 Unattempted
152 152 uniform 4 7 cold d14real 0 1 0 3.18033070930713e-19 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6979156971164029 1.6979156975537515 4.3734904586756324e-10 0 0 0.0 0.0063489999999999 0 0 0.0 Unattempted
152 152 uniform 4 7 cold d14real 0 1 0 3.18033070930713e-19 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6979154549605158 1.6979154553978646 4.3734882382295837e-10 0 0 0.0 0.0063489999999999 0 0 0.0 Unattempted
152 152 uniform 4 15 cold d14real 0 1 0 5.707496148570115e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.7338797925668306 1.7338797930299437 4.6311310342161955e-10 0 0 0.0 0.0066639999999999 0 0 0.0 Unattempted
152 152 uniform 4 15 cold d14real 0 1 0 5.707496148570115e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.7338796506808667 1.73387965114398 4.6311310342161955e-10 0 0 0.0 0.0066639999999999 0 0 0.0 Unattempted
152 152 uniform 4 23 cold d14real 0 1 0 1.1832990669920535e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.762577804515662 1.7625778050064569 4.907949602284134e-10 0 0 0.0 0.006757 0 0 0.0 Unattempted
152 152 uniform 4 23 cold d14real 0 1 0 1.1832990669920535e-20 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.7625777193453152 1.76257771983611 4.907949602284134e-10 0 0 0.0 0.006757 0 0 0.0 Unattempted
203 203 linear 3 0 cold d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.102293688876713 2.102293688876713 0 0 0.0 0.006391 0 0 0.0 Unattempted
203 203 linear 3 0 cold d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.102293688957916 2.102293688957916 0 0 0.0 0.006391 0 0 0.0 Unattempted
203 203 linear 3 7 cold d14real 0 1 0 2.2410695960845104e-27 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.05917329344711 2.05917329344711 0 0 0.0 0.006869 0 0 0.0 Unattempted
203 203 linear 3 7 cold d14real 0 1 0 2.2410695960845104e-27 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.05917329344711 2.05917329344711 0 0 0.0 0.006869 0 0 0.0 Unattempted
203 203 linear 3 15 cold d14real 0 1 0 3.829727486292266e-27 4 1 4 6 4 6 0 0 6 3 -1.0 -1.0 13 12 0 0 0.001 4 0 0 1 0.0 2.0020318240501 2.0020318240501 0 0 0.0 0.006989 0 0 0.0 Unattempted
203 203 linear 3 15 cold d14real 0 1 0 3.829727486292266e-27 4 1 4 6 4 6 0 0 6 3 -1.0 -1.0 13 12 0 0 0.0001 4 0 0 1 0.0 2.0020318886055164 2.0020318886055164 0 0 0.0 0.006989 0 0 0.0 Unattempted
203 203 linear 3 23 cold d14real 0 1 0 2.7149777618732995e-26 4 1 4 6 4 6 0 0 4 2 -1.0 -1.0 11 11 0 0 0.001 0 0 1 1 1.939645127082048 1.9396453129841773 1.8590212946811849e-07 0 0 0.0 0.0063899999999999 0 0 0.0 Unattempted
203 203 linear 3 23 cold d14real 0 1 0 2.7149777618732995e-26 4 1 4 6 4 6 0 0 4 2 -1.0 -1.0 11 11 0 0 0.0001 0 0 1 1 1.939645127082048 1.9396453129841773 1.8590212946811849e-07 0 0 0.0 0.0063899999999999 0 0 0.0 Unattempted
203 203 linear 4 0 cold d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 0 0 1 1 1.923031290764588 1.9230314665042487 1.7573966126782636e-07 0 0 0.0 0.00674 0 0 0.0 Unattempted
203 203 linear 4 0 cold d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 0 0 1 1 1.9230312431792649 1.9230314189189264 1.7573966126782636e-07 0 0 0.0 0.00674 0 0 0.0 Unattempted
203 203 linear 4 7 cold d14real 0 1 0 1.5999022501697618e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.896863039175413 1.896863199375607 1.6020019377727126e-07 0 0 0.0 0.006156 0 0 0.0 Unattempted
203 203 linear 4 7 cold d14real 0 1 0 1.5999022501697618e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.896863039175413 1.896863199375607 1.6020019377727126e-07 0 0 0.0 0.006156 0 0 0.0 Unattempted
203 203 linear 4 15 cold d14real 0 1 0 3.018453559369542e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.8599424006656164 1.8599425410169643 1.4035134809908814e-07 0 0 0.0 0.006283 0 0 0.0 Unattempted
203 203 linear 4 15 cold d14real 0 1 0 3.018453559369542e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.8599424006656164 1.8599425410169643 1.4035134809908814e-07 0 0 0.0 0.006283 0 0 0.0 Unattempted
203 203 linear 4 23 cold d14real 0 1 0 1.105122787755702e-25 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.8174310313141593 1.817431151505244 1.2019108464045305e-07 0 0 0.0 0.0067239999999999 0 0 0.0 Unattempted
203 203 linear 4 23 cold d14real 0 1 0 1.105122787755702e-25 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.8174310313141593 1.817431151505244 1.2019108464045305e-07 0 0 0.0 0.0067239999999999 0 0 0.0 Unattempted
203 203 uniform 3 0 cold d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.112540386786972 2.112540386786972 0 0 0.0 0.0067499999999999 0 0 0.0 Unattempted
203 203 uniform 3 0 cold d14real 0 1 0 6.63283681713194e-28 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.11254036372316 2.11254036372316 0 0 0.0 0.0067499999999999 0 0 0.0 Unattempted
203 203 uniform 3 7 cold d14real 0 1 0 2.2410695960845104e-27 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 4 0 0 1 0.0 2.06863843562 2.06863843562 0 0 0.0 0.0066819999999999 0 0 0.0 Unattempted
203 203 uniform 3 7 cold d14real 0 1 0 2.2410695960845104e-27 2 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 4 0 0 1 0.0 2.06863843562 2.06863843562 0 0 0.0 0.0066819999999999 0 0 0.0 Unattempted
203 203 uniform 3 15 cold d14real 0 1 0 3.829727486292266e-27 4 1 4 6 4 6 0 0 6 3 -1.0 -1.0 13 12 0 0 0.001 4 0 0 1 0.0 2.0105254080672954 2.0105254080672954 0 0 0.0 0.00681 0 0 0.0 Unattempted
203 203 uniform 3 15 cold d14real 0 1 0 3.829727486292266e-27 4 1 4 6 4 6 0 0 6 3 -1.0 -1.0 13 12 0 0 0.0001 4 0 0 1 0.0 2.010525510844829 2.010525510844829 0 0 0.0 0.00681 0 0 0.0 Unattempted
203 203 uniform 3 23 cold d14real 0 1 0 2.7149777618732995e-26 4 1 4 6 4 6 0 0 4 2 -1.0 -1.0 11 11 0 0 0.001 0 0 1 1 1.9471570884205167 1.9471572866174889 1.981969719455634e-07 0 0 0.0 0.006182 0 0 0.0 Unattempted
203 203 uniform 3 23 cold d14real 0 1 0 2.7149777618732995e-26 4 1 4 6 4 6 0 0 4 2 -1.0 -1.0 11 11 0 0 0.0001 0 0 1 1 1.9471570884205167 1.9471572866174889 1.981969719455634e-07 0 0 0.0 0.006182 0 0 0.0 Unattempted
203 203 uniform 4 0 cold d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.001 0 0 1 1 1.9302935305381528 1.9302937176365569 1.870984038809809e-07 0 0 0.0 0.006804 0 0 0.0 Unattempted
203 203 uniform 4 0 cold d14real 0 1 0 5.161977965095548e-27 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 12 12 0 0 0.0001 0 0 1 1 1.9302935305368425 1.9302937176352464 1.870984038809809e-07 0 0 0.0 0.006804 0 0 0.0 Unattempted
203 203 uniform 4 7 cold d14real 0 1 0 1.5999022501697618e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.9037457598644731 1.9037459300232968 1.7015882325388534e-07 0 0 0.0 0.0063099999999999 0 0 0.0 Unattempted
203 203 uniform 4 7 cold d14real 0 1 0 1.5999022501697618e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.9037457598644731 1.9037459300232968 1.7015882325388534e-07 0 0 0.0 0.0063099999999999 0 0 0.0 Unattempted
203 203 uniform 4 15 cold d14real 0 1 0 3.018453559369542e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.8663116808262643 1.8663118294265968 1.4860033203945022e-07 0 0 0.0 0.006692 0 0 0.0 Unattempted
203 203 uniform 4 15 cold d14real 0 1 0 3.018453559369542e-26 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.8663116808262643 1.8663118294265968 1.4860033203945022e-07 0 0 0.0 0.006692 0 0 0.0 Unattempted
203 203 uniform 4 23 cold d14real 0 1 0 1.105122787755702e-25 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.001 0 0 1 1 1.8232400971204688 1.8232402239224663 1.2680199712455933e-07 0 0 0.0 0.0061989999999999 0 0 0.0 Unattempted
203 203 uniform 4 23 cold d14real 0 1 0 1.105122787755702e-25 6 1 4 6 4 6 0 0 4 3 -1.0 -1.0 11 12 0 0 0.0001 0 0 1 1 1.8232400971204688 1.8232402239224663 1.2680199712455933e-07 0 0 0.0 0.0061989999999999 0 0 0.0 Unattempted
6 6 linear 1 0 warm d14real 0 1 0 6.3791441056768526e-18 5 1 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 4.883908522992656 4.883908522994008 1.3518075547835906e-12 0 0 0.0 0.0082539999999999 0 0 0.0 Unattempted
6 6 linear 1 0 warm d14real 0 1 0 6.3791441056768526e-18 5 1 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 4.883908531557957 4.8839085315593085 1.352695733203291e-12 0 0 0.0 0.0082539999999999 0 0 0.0 Unattempted
6 6 linear 2 0 warm d14real 0 1 0 1.0892629305800505e-19 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.1485978154245515 4.148597816461313 1.0367635638885986e-09 0 0 0.0 0.0060569999999999 0 0 0.0 Unattempted
6 6 linear 2 0 warm d14real 0 1 0 1.0892629305800505e-19 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.148597732825985 4.14859773386275 1.0367635638885986e-09 0 0 0.0 0.0060569999999999 0 0 0.0 Unattempted
6 6 linear 3 0 warm d14real 0 1 0 5.137804515244104e-13 6 1 8 10 8 10 0 0 3 0 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 2.8164959123805944 2.8164959124066526 2.6058710744791824e-11 0 0 0.0 0.008713 0 0 0.0 Unattempted
6 6 linear 3 0 warm d14real 0 1 0 5.137804515244104e-13 6 1 8 10 8 10 0 0 3 0 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 2.8164958994620557 2.816495899488114 2.6058710744791824e-11 0 0 0.0 0.008713 0 0 0.0 Unattempted
6 6 linear 4 0 warm d14real 0 1 0 4.909941431493546e-13 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.9736233210670977 1.9736233249730168 3.9059193657209335e-09 0 0 0.0 0.006927 0 0 0.0 Unattempted
6 6 linear 4 0 warm d14real 0 1 0 4.909941431493546e-13 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.9736221273861576 1.973622131292077 3.9059193657209335e-09 0 0 0.0 0.006927 0 0 0.0 Unattempted
6 6 uniform 1 0 warm d14real 0 1 0 6.3791441056768526e-18 5 1 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 4.944069323520277 4.944069323522406 2.1289636720212e-12 0 0 0.0 0.007837 0 0 0.0 Unattempted
6 6 uniform 1 0 warm d14real 0 1 0 6.3791441056768526e-18 5 1 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 4.944069325316094 4.944069325318223 2.1289636720212e-12 0 0 0.0 0.007837 0 0 0.0 Unattempted
6 6 uniform 2 0 warm d14real 0 1 0 1.0892629305800505e-19 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.288230072095396 4.288230073207624 1.1122276433184195e-09 0 0 0.0 0.0060369999999999 0 0 0.0 Unattempted
6 6 uniform 2 0 warm d14real 0 1 0 1.0892629305800505e-19 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.288230100430773 4.288230101542999 1.11222675514e-09 0 0 0.0 0.0060369999999999 0 0 0.0 Unattempted
6 6 uniform 3 0 warm d14real 0 1 0 5.137804515244104e-13 6 1 8 10 8 10 0 0 3 0 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 2.8425705543885567 2.842570554424333 3.5776270834730894e-11 0 0 0.0 0.008878 0 0 0.0 Unattempted
6 6 uniform 3 0 warm d14real 0 1 0 5.137804515244104e-13 6 1 8 10 8 10 0 0 3 0 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 2.8425705815884443 2.8425705816242206 3.5776270834730894e-11 0 0 0.0 0.008878 0 0 0.0 Unattempted
6 6 uniform 4 0 warm d14real 0 1 0 4.909941431493546e-13 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.9804665310887344 1.9804665350090933 3.9203587043346025e-09 0 0 0.0 0.0066959999999999 0 0 0.0 Unattempted
6 6 uniform 4 0 warm d14real 0 1 0 4.909941431493546e-13 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.9804646453907409 1.9804646493110991 3.920358482289998e-09 0 0 0.0 0.0066959999999999 0 0 0.0 Unattempted
49 49 linear 0 0 warm d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.001 4 0 0 1 0.0 1.2122531524126314 1.2122531524126314 0 0 0.0 0.0079559999999999 0 0 0.0 Unattempted
49 49 linear 0 0 warm d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.0001 4 0 0 1 0.0 1.2122531528987384 1.2122531528987384 0 0 0.0 0.0079559999999999 0 0 0.0 Unattempted
49 49 linear 1 0 warm d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.001 0 0 1 1 3.243930778019971 3.2441700006776895 0.000239222657719 0 0 0.0 0.006419 0 0 0.0 Unattempted
49 49 linear 1 0 warm d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.0001 0 0 1 1 3.243930172494482 3.2441636009697663 0.0002334284752842 0 0 0.0 0.006419 0 0 0.0 Unattempted
49 49 linear 1 0 warm qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.001 4 0 0 1 0.0 3.2441700006776895 3.2441700006776895 0 0 0.0 0.0088559999999999 1 6 1.128033 Certified
49 49 linear 1 0 warm qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.0001 4 0 0 1 0.0 3.2441636009697663 3.2441636009697663 0 0 0.0 0.0088559999999999 1 6 1.128033 Certified
49 49 linear 3 0 warm d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.001 4 0 0 1 0.0 1.391334796431228 1.391334796431228 0 0 0.0 0.0051019999999999 0 0 0.0 Unattempted
49 49 linear 3 0 warm d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.0001 4 0 0 1 0.0 1.3913346443591232 1.3913346443591232 0 0 0.0 0.0051019999999999 0 0 0.0 Unattempted
49 49 linear 3 0 warm qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.3913347961209608 1.391334796431228 3.1026736735384475e-10 0 0 0.0 0.007143 1 6 1.38181 Certified
49 49 linear 3 0 warm qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.391334644048856 1.3913346443591232 3.1026736735384475e-10 0 0 0.0 0.007143 1 6 1.38181 Certified
49 49 linear 4 0 warm d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.0278325074603445 1.0278325090361078 1.5757635196678164e-09 0 0 0.0 0.007149 0 0 0.0 Unattempted
49 49 linear 4 0 warm d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.0278325074603445 1.0278325090361078 1.5757635196678164e-09 0 0 0.0 0.007149 0 0 0.0 Unattempted
49 49 uniform 0 0 warm d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.001 4 0 0 1 0.0 1.2146331471274092 1.2146331471274092 0 0 0.0 0.0079059999999999 0 0 0.0 Unattempted
49 49 uniform 0 0 warm d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.0001 4 0 0 1 0.0 1.2146363991402596 1.2146363991402596 0 0 0.0 0.0079059999999999 0 0 0.0 Unattempted
49 49 uniform 1 0 warm d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.001 0 0 1 1 3.1186677784763934 3.1190291486007355 0.0003613701243416 0 0 0.0 0.006087 0 0 0.0 Unattempted
49 49 uniform 1 0 warm d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.0001 0 0 1 1 3.118666280900582 3.1190154911450243 0.0003492102444422 0 0 0.0 0.006087 0 0 0.0 Unattempted
49 49 uniform 1 0 warm qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.001 4 0 0 1 0.0 3.1190291486007355 3.1190291486007355 0 0 0.0 0.00876 1 6 1.114888 Certified
49 49 uniform 1 0 warm qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.0001 4 0 0 1 0.0 3.1190154911450243 3.1190154911450243 0 0 0.0 0.00876 1 6 1.114888 Certified
49 49 uniform 3 0 warm d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.001 4 0 0 1 0.0 1.3971435121607487 1.3971435121607487 0 0 0.0 0.00489 0 0 0.0 Unattempted
49 49 uniform 3 0 warm d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.0001 4 0 0 1 0.0 1.3971432586187476 1.3971432586187476 0 0 0.0 0.00489 0 0 0.0 Unattempted
49 49 uniform 3 0 warm qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.397143511847082 1.3971435121607487 3.136668702552469e-10 0 0 0.0 0.007132 1 6 1.373469 Certified
49 49 uniform 3 0 warm qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.3971432583050805 1.3971432586187476 3.1366709229985185e-10 0 0 0.0 0.007132 1 6 1.373469 Certified
49 49 uniform 4 0 warm d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.027987408037046 1.027987410237348 2.2003021626915142e-09 0 0 0.0 0.007247 0 0 0.0 Unattempted
49 49 uniform 4 0 warm d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.027987408037046 1.027987410237348 2.2003021626915142e-09 0 0 0.0 0.007247 0 0 0.0 Unattempted
93 93 linear 0 23 warm d14real 1 1 1 3.558825171127403e-21 0 0 6 6 6 6 0 0 4 4 3.469446951953615e-18 0.0 12 12 0 0 0.001 4 0 0 1 0.0 1.2896511973405234 1.2896511973405234 0 0 0.0 0.0665929999999999 0 0 0.0 Unattempted
