case_id	configuration_id	profile	d_bin_index	epoch_index	trajectory_id	trajectory_pos	target	s	q	rho	x	y	time	u	X	reference	topology_status	topology_cells	topology_events	cold_ms	warm_ms	radial_ms	cold_topology_ms	warm_topology_ms	radial_topology_ms	cold_adaptive_ms	warm_adaptive_ms	radial_adaptive_ms	cold_setup_ms	warm_setup_ms	radial_setup_ms	cold_physical_ms	warm_physical_ms	radial_physical_ms	cold_estimator_ms	warm_estimator_ms	radial_estimator_ms	cold_scheduler_ms	warm_scheduler_ms	radial_scheduler_ms	cold_mu	warm_mu	radial_mu	cold_error	warm_error	radial_error	cold_value_converged	warm_value_converged	radial_value_converged	cold_stop	warm_stop	radial_stop	cold_status	warm_status	radial_status	cold_nodes	warm_nodes	radial_nodes	cold_evaluations	warm_evaluations	radial_evaluations	cold_panels	warm_panels	radial_panels	cold_splits	warm_splits	radial_splits	warm_l1	warm_l2	warm_l3	warm_rescreen_fail	warm_seed_used	prebuilt_assurance	prebuilt_count	prebuilt_tier	prebuilt_reason	prebuilt_legacy	prebuilt_coefficient_ms	prebuilt_chain_ms	prebuilt_isolation_ms	prebuilt_refine_ms	warm_assurance	warm_count	warm_tier	warm_reason	warm_legacy	warm_attempts	warm_direct	warm_repaired	warm_subdivisions	warm_count_queries	warm_sign_queries	prebuilt_variation_ms	prebuilt_event_ms	warm_variation_ms	warm_event_ms	reference_contacts	cold_atlas	warm_atlas	cold_contacts	warm_contacts	cold_boxes	warm_boxes	cold_contracted	warm_contracted	cold_excluded	warm_excluded	cold_tubes	warm_tubes	cold_dd	warm_dd	cold_qf	warm_qf	warm_proofs_reused	warm_proofs_invalidated	warm_event_updates	warm_range_accepted	cold_coefficient_ms	cold_proof_ms	cold_refine_ms	warm_coefficient_ms	warm_proof_ms	warm_refine_ms	cold_pair_attempts	cold_pair_accepted	warm_pair_attempts	warm_pair_accepted
30	30	uniform	4	7	77	1	0.001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.1281053270844899	0.0	-0.0834259259083993	11.728234888801309	OK	15	14	45.777538	45.681673	2.441462	43.343554	43.256724	0	2.4339840000000024	2.4249490000000047	2.441462	0.012907	0.011317	0.010848	2.343566	2.333906	2.339239	0.0106389999999999	0.010578	0.009294	0.00192	0.001878	0.0014549999999999	11.728234781023776	11.728234781023776	11.728234781023776	0.0071556482936393	0.0071556482936393	0.0071556482936393	1	1	1	Converged	Converged	Converged	OK	OK	OK	111	111	111	111	111	111	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1880	1880	42	42	989	989	18	18	42	42	0	0	0	0	0	0	4.853872	37.50010199999996	0.753951	4.867987	37.421909999999976	0.7310630000000001	49	36	49	36
30	30	uniform	4	15	77	2	0.001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.135510860502845	0.0	-0.0908314593267543	10.736277551481775	OK	15	14	45.434139	42.630614	2.409965	43.049298	40.288558	0	2.384841000000001	2.3420559999999995	2.409965	0.007074	0.0097109999999999	0.0065259999999999	2.31691	2.253515000000001	2.339264	0.009962	0.011525	0.0107589999999999	0.0019129999999999	0.0018679999999999	0.002071	10.736277548421045	10.736277548421038	10.736277548421045	0.0063479081340937	0.0063479081341062	0.0063479081340937	1	1	1	Converged	Converged	Converged	OK	OK	OK	111	111	111	111	111	111	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1695	1278	51	21	906	1171	16	14	51	21	0	0	932	64	3	36	5.89007	36.23025799999993	0.7061830000000001	19.865816	14.675171999999908	5.448744000000001	49	36	48	34
30	30	uniform	4	23	77	3	0.001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.1429163939212	0.0	-0.0982369927451093	9.90958390547766	OK	15	14	43.78277	51.021534	2.248536	41.547837	48.979834	0	2.234932999999998	2.0417000000000054	2.248536	0.0092079999999999	0.011646	0.005303	2.1592160000000007	1.9482720000000016	2.180219999999999	0.0112869999999999	0.012123	0.010505	0.0021069999999999	0.0019729999999999	0.0017009999999999	9.909584094530231	9.909584094530237	9.909584094530231	0.005890842255153	0.0058908422551722	0.005890842255153	1	1	1	Converged	Converged	Converged	OK	OK	OK	111	111	111	111	111	111	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1545	1423	51	24	827	1355	14	24	52	25	0	0	1125	53	3	62	5.86502	34.748673999999944	0.7270090000000001	22.965033000000005	21.050310999999898	4.542764999999999	45	33	43	28
30	30	uniform	4	7	77	1	0.0001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.1281053270844899	0.0	-0.0834259259083993	11.728234888801309	OK	15	14	46.112766	46.07777	2.872866	43.171966	43.195561	0	2.940800000000003	2.882209000000003	2.872866	0.011238	0.01091	0.008656	2.8012630000000005	2.7499890000000007	2.7461619999999995	0.0155479999999999	0.015771	0.013803	0.002353	0.002392	0.0020399999999999	11.728234751111378	11.728234751111378	11.728234751111378	0.0010469582440207	0.0010469582440207	0.0010469582440207	1	1	1	Converged	Converged	Converged	OK	OK	OK	159	159	159	159	159	159	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1880	1880	42	42	989	989	18	18	42	42	0	0	0	0	0	0	4.813656999999999	37.447941	0.6834339999999999	4.838637000000001	37.43937400000008	0.6846689999999999	58	42	58	42
30	30	uniform	4	15	77	2	0.0001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.135510860502845	0.0	-0.0908314593267543	10.736277551481775	OK	15	14	45.877734	42.797658	2.807243	43.013291	40.114709	0	2.8644429999999943	2.6829490000000007	2.807243	0.0082179999999999	0.008597	0.005099	2.764111999999999	2.582560999999999	2.7212969999999967	0.014365	0.015321	0.012542	0.0024879999999999	0.002217	0.0019179999999999	10.73627754692614	10.736277546926136	10.73627754692614	0.0010282557487196	0.0010282557487368	0.0010282557487196	1	1	1	Converged	Converged	Converged	OK	OK	OK	159	159	159	159	159	159	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1695	1278	51	21	906	1171	16	14	51	21	0	0	932	64	3	36	5.882624000000003	36.19196399999994	0.71395	19.845680999999978	14.598142999999926	5.408409999999999	58	42	56	39
30	30	uniform	4	23	77	3	0.0001	2.990411547485525	0.0151675030033084	0.0532272714444268	0.1322709396323147	-0.0017875870160681	0.1429163939212	0.0	-0.0982369927451093	9.90958390547766	OK	15	14	44.640549	51.218755	3.030418	41.556602	48.842851	0	3.083947000000002	2.3759039999999985	3.030418	0.0095049999999999	0.0088409999999999	0.004518	2.9622460000000017	2.2550509999999995	2.9338609999999994	0.016132	0.0162139999999999	0.013036	0.002614	0.002387	0.0019709999999999	9.90958409282704	9.90958409282704	9.90958409282704	6.105321313454429e-05	6.10532131611465e-05	6.105321313454429e-05	1	1	1	Converged	Converged	Converged	OK	OK	OK	175	175	175	175	175	175	9	9	9	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	10	10	1545	1423	51	24	827	1355	14	24	52	25	0	0	1125	53	3	62	5.881539999999999	34.772227	0.700293	22.953611000000038	20.97681699999995	4.503497000000001	66	45	58	33
85	85	linear	3	7	213	1	0.001	1.1413567545568002	0.0478596355605716	0.0031461944421554	-0.3497392622138754	-0.1089694026267117	-0.3499854861267397	0.5	0.4021154818474573	2.29485622223689	TOPOLOGY_UNCERTAIN	0	0	17.444773	19.664378	0.000447	17.443717	14.157959	0	0.0010560000000019	5.506418999999999	0.000447	0.0	0.0048859999999999	0.0	0.0	5.441921999999999	0.0	0.0	0.011198	0.0	0.0	0.0023999999999999	0.0	0.0	2.294855655548337	0.0	inf	0.0005628799893325	inf	0	1	0	TopologyUnresolved	Converged	TopologyUnresolved	GRADIENT_UNRELIABLE	OK	GRADIENT_UNRELIABLE	0	77	0	0	77	0	0	3	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	6	Complete	Complete	7	6	496	304	24	8	278	289	8	8	26	8	0	0	237	14	2	1	2.8574779999999995	13.797687999999988	0.742626	5.7408290000000015	4.290958	4.052566999999999	0	0	36	36
85	85	linear	3	7	213	1	0.0001	1.1413567545568002	0.0478596355605716	0.0031461944421554	-0.3497392622138754	-0.1089694026267117	-0.3499854861267397	0.5	0.4021154818474573	2.29485622223689	TOPOLOGY_UNCERTAIN	0	0	17.281386	21.540238	0.0006359999999999	17.28051	14.32819	0	0.0008760000000016	7.2120479999999985	0.0006359999999999	0.0	0.005171	0.0	0.0	7.140268999999998	0.0	0.0	0.013464	0.0	0.0	0.0020439999999999	0.0	0.0	2.2948556556390143	0.0	inf	3.690039223844417e-08	inf	0	1	0	TopologyUnresolved	Converged	TopologyUnresolved	GRADIENT_UNRELIABLE	OK	GRADIENT_UNRELIABLE	0	93	0	0	93	0	0	3	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	6	Complete	Complete	7	6	496	304	24	8	278	289	8	8	26	8	0	0	237	14	2	1	2.799082	13.711785999999991	0.7221759999999999	5.829182	4.376500999999994	4.050831	0	0	47	47
100	100	linear	1	15	250	2	0.001	1.6024372844104893	0.3506015586343449	0.0579897053615193	-0.7929216617383341	0.2552236309444181	-0.7893918535858938	0.5	1.2053672431716895	3.815521194059873	TOPOLOGY_UNCERTAIN	0	0	24.017444	20.667603	0.001537	24.01576	20.666766	0	0.0016840000000009	0.0008370000000006	0.001537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	inf	0	0	0	TopologyUnresolved	TopologyUnresolved	TopologyUnresolved	GRADIENT_UNRELIABLE	GRADIENT_UNRELIABLE	GRADIENT_UNRELIABLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	6	Complete	Complete	7	7	450	384	50	22	303	386	8	11	51	23	0	0	292	20	3	11	5.8101	17.418342999999986	0.7459599999999998	8.239495999999994	8.163190999999994	4.205939000000001	0	0	0	0
100	100	linear	1	15	250	2	0.0001	1.6024372844104893	0.3506015586343449	0.0579897053615193	-0.7929216617383341	0.2552236309444181	-0.7893918535858938	0.5	1.2053672431716895	3.815521194059873	TOPOLOGY_UNCERTAIN	0	0	24.326541	20.736794	0.0009169999999999	24.325743	20.736226	0	0.0007979999999996	0.0005680000000012	0.0009169999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	inf	0	0	0	TopologyUnresolved	TopologyUnresolved	TopologyUnresolved	GRADIENT_UNRELIABLE	GRADIENT_UNRELIABLE	GRADIENT_UNRELIABLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	6	Complete	Complete	7	7	450	384	50	22	303	386	8	11	51	23	0	0	292	20	3	11	5.908595	17.631611999999993	0.7432759999999999	8.271463999999998	8.213071000000006	4.191516	0	0	0	0
140	140	linear	1	15	350	2	0.001	0.552905470757224	0.0015223241625082	0.0518019958547004	0.0311797319635725	-0.0121888256153175	0.0343328969286413	0.5	-0.0334924749655856	33.66774846245222	OK	11	10	44.769597	44.384255	3.593226	41.179039	41.387835	0	3.5905579999999944	2.9964200000000005	3.593226	0.006171	0.005825	0.00314	3.527711000000001	2.9374689999999983	3.5355950000000007	0.0107039999999999	0.00929	0.010111	0.002082	0.001668	0.0013279999999999	33.66811318621071	33.66811318621071	33.66811318621071	0.0306743305429583	0.030674330542976	0.0306743305429583	1	1	1	Converged	Converged	Converged	OK	OK	OK	113	113	113	113	113	113	7	7	7	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	1614	985	24	13	824	952	7	19	26	16	0	0	755	72	3	58	2.8205850000000003	36.06709900000011	2.149519	17.902116	18.902818000000032	4.378429999999998	32	22	30	18
140	140	linear	1	23	350	3	0.001	0.552905470757224	0.0015223241625082	0.0518019958547004	0.0311797319635725	-0.0121888256153175	0.0415401311345126	0.5	-0.040699709171457	30.186277904320825	OK	11	10	57.252818	42.232928	4.317082	52.219243	39.182506	0	5.033574999999999	3.0504220000000046	4.317082	0.0078079999999999	0.004826	0.003108	4.942358000000001	2.978233999999999	4.246080999999999	0.014261	0.012021	0.011174	0.0025759999999999	0.0018439999999999	0.001498	30.186633156904072	30.18663315690408	30.186633156904072	0.0172411067845617	0.0172411067845815	0.0172411067845617	1	1	1	Converged	Converged	Converged	OK	OK	OK	129	129	129	129	129	129	7	7	7	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	1825	1138	21	8	934	1096	7	22	23	8	0	0	858	96	4	80	2.6471590000000003	47.1270679999999	2.2413350000000003	16.912177999999997	17.354423999999963	4.7048390000000015	39	27	33	18
140	140	linear	1	15	350	2	0.0001	0.552905470757224	0.0015223241625082	0.0518019958547004	0.0311797319635725	-0.0121888256153175	0.0343328969286413	0.5	-0.0334924749655856	33.66774846245222	OK	11	10	47.022592	42.003987	5.419842	41.501445	37.992811	0	5.521147000000006	4.011175999999999	5.419842	0.006685	0.0051859999999999	0.003337	5.410640999999999	3.9025379999999994	5.322469000000001	0.020577	0.0199309999999999	0.016836	0.002633	0.002379	0.001918	33.667873837875874	33.667873837875874	33.667873837875874	0.0023054396950005	0.00230543969502	0.0023054396950005	1	1	1	Converged	Converged	Converged	OK	OK	OK	209	209	209	209	209	209	7	7	7	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	1614	985	24	13	824	952	7	19	26	16	0	0	755	72	3	58	2.836859	36.3293720000001	2.184196	15.589257000000014	18.395808999999975	3.8059470000000006	54	33	48	23
140	140	linear	1	23	350	3	0.0001	0.552905470757224	0.0015223241625082	0.0518019958547004	0.0311797319635725	-0.0121888256153175	0.0415401311345126	0.5	-0.040699709171457	30.186277904320825	OK	11	10	49.951935	43.325037	5.141968	44.71776	39.311188	0	5.2341750000000005	4.013849	5.141968	0.005982	0.0049569999999999	0.0041349999999999	5.128431000000004	3.910788	5.0488880000000025	0.020643	0.019554	0.017458	0.00268	0.0023419999999999	0.002001	30.18640602841209	30.186406028412097	30.18640602841209	0.0022771004986745	0.0022771004986943	0.0022771004986745	1	1	1	Converged	Converged	Converged	OK	OK	OK	209	209	209	209	209	209	7	7	7	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	1825	1138	21	8	934	1096	7	22	23	8	0	0	858	96	4	80	2.466507	39.925925999999954	2.164651	16.931530999999985	17.39451199999997	4.752445999999998	49	31	45	23
150	150	uniform	0	0	376	0	0.001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0048100752017979	0.0	0.0261149153522993	22.93239268008836	OK	11	10	23.937593	24.007019	1.475875	22.449089	22.516755	0	1.4885039999999987	1.4902639999999998	1.475875	0.0043169999999999	0.0043779999999999	0.0042709999999999	1.3857820000000012	1.3875260000000007	1.3770100000000012	0.0209799999999999	0.021276	0.019443	0.0014599999999999	0.001506	0.0012639999999999	22.93244965137732	22.93244965137732	22.93244965137732	0.0091536587791247	0.0091536587791247	0.0091536587791247	1	1	1	Converged	Converged	Converged	OK	OK	OK	194	194	194	194	194	194	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	602	602	40	40	352	352	5	5	41	41	0	0	0	0	0	0	4.601454	17.348532000000016	0.416597	4.628386	17.392938000000015	0.4118769999999999	35	18	35	18
150	150	uniform	0	7	376	1	0.001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0153802079524494	0.0	0.0155447826016478	22.76430724064711	OK	11	10	23.832716	19.658285	1.618135	22.17294	18.070521	0	1.6597760000000008	1.587764	1.618135	0.0031619999999999	0.003471	0.0028639999999999	1.5645599999999993	1.4954780000000003	1.5342189999999991	0.022947	0.023831	0.0184119999999999	0.001422	0.001385	0.001217	22.764358593624507	22.76435859362451	22.764358593624507	0.0090934441620652	0.0090934441620671	0.0090934441620652	1	1	1	Converged	Converged	Converged	OK	OK	OK	194	194	194	194	194	194	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	607	359	43	12	359	395	5	1	44	13	0	0	339	15	4	41	4.932594999999999	16.74862900000001	0.4123359999999999	7.317961000000005	5.149469999999996	5.515661	35	21	34	20
150	150	uniform	0	15	376	2	0.001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0274603596674797	0.0	0.0034646308866175	22.351046981275715	OK	11	10	26.836615	22.602301	1.767769	25.026159	21.133331	0	1.8104559999999985	1.4689700000000023	1.767769	0.003219	0.003409	0.002408	1.70769	1.3785370000000003	1.6788890000000003	0.02339	0.021262	0.019552	0.001426	0.001401	0.00126	22.35109344633417	22.35109344633417	22.35109344633417	0.0090289651503907	0.0090289651503982	0.0090289651503907	1	1	1	Converged	Converged	Converged	OK	OK	OK	194	194	194	194	194	194	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	637	415	39	5	369	443	5	10	43	5	0	0	378	20	3	65	4.483758000000001	20.023664000000014	0.431883	6.863775999999998	8.745175000000003	5.395466999999999	42	23	29	18
150	150	uniform	0	23	376	3	0.001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.03954051138251	0.0	-0.0086155208284127	21.68206469868909	OK	11	10	27.565259	23.815555	1.858991	25.661907	22.184416	0	1.9033520000000017	1.631139000000001	1.858991	0.003392	0.003353	0.0024199999999999	1.809662	1.5196879999999997	1.7743510000000002	0.0222639999999999	0.0270859999999999	0.0187179999999999	0.0014539999999999	0.0019009999999999	0.001327	21.68210787666536	21.68210787666536	21.68210787666536	0.0089694142166157	0.0089694142166221	0.0089694142166157	1	1	1	Converged	Converged	Converged	OK	OK	OK	194	194	194	194	194	194	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	667	432	35	3	378	483	6	13	38	5	0	0	424	22	3	88	4.042776	19.393152999999977	2.144188	6.968008999999998	9.682504999999992	5.414889999999998	42	25	36	19
150	150	uniform	0	0	376	0	0.0001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0048100752017979	0.0	0.0261149153522993	22.93239268008836	OK	11	10	24.892617	24.880564	2.421653	22.470149	22.471615	0	2.422468000000002	2.408949	2.421653	0.0044559999999999	0.0042079999999999	0.0047609999999999	2.1855879999999988	2.1755500000000008	2.186993	0.0590199999999999	0.058615	0.0585629999999999	0.001879	0.001903	0.0018959999999999	22.93239562099569	22.93239562099569	22.93239562099569	0.0013457546071532	0.0013457546071532	0.0013457546071532	1	1	1	Converged	Converged	Converged	OK	OK	OK	370	370	370	370	370	370	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	602	602	40	40	352	352	5	5	41	41	0	0	0	0	0	0	4.639798999999999	17.349233000000005	0.401398	4.7223	17.267306999999985	0.4005889999999999	63	27	63	27
150	150	uniform	0	7	376	1	0.0001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0153802079524494	0.0	0.0155447826016478	22.76430724064711	OK	11	10	24.580571	20.574761	2.605425	21.922136	18.088846	0	2.6584350000000008	2.4859149999999985	2.605425	0.003686	0.00379	0.004548	2.464785999999999	2.284628	2.418521999999998	0.058087	0.0580019999999999	0.053419	0.001917	0.001977	0.001707	22.764307755388703	22.764307755388703	22.764307755388703	0.0013371534955648	0.0013371534955679	0.0013371534955648	1	1	1	Converged	Converged	Converged	OK	OK	OK	370	370	370	370	370	370	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	607	359	43	12	359	395	5	1	44	13	0	0	339	15	4	41	4.926526	16.514403999999992	0.4010179999999999	7.305543	5.176501999999997	5.510372	61	32	59	29
150	150	uniform	0	15	376	2	0.0001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.0274603596674797	0.0	0.0034646308866175	22.351046981275715	OK	11	10	27.776635	23.399383	2.887186	24.877764	21.083282	0	2.898871	2.316101	2.887186	0.0034129999999999	0.003733	0.002532	2.7016479999999983	2.114348000000001	2.6979590000000004	0.060627	0.059837	0.0555629999999999	0.0018209999999999	0.001916	0.001757	22.351046276654213	22.35104627665421	22.351046276654213	0.0013276336614662	0.0013276336614735	0.0013276336614662	1	1	1	Converged	Converged	Converged	OK	OK	OK	370	370	370	370	370	370	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	637	415	39	5	369	443	5	10	43	5	0	0	378	20	3	65	4.479649	19.89929299999999	0.4134449999999999	6.806376	8.746522000000002	5.398286000000001	76	36	50	26
150	150	uniform	0	23	376	3	0.0001	0.3824449498641198	0.0879750629659782	0.0868260904517801	0.022175293292154	0.0028333733150467	0.03954051138251	0.0	-0.0086155208284127	21.68206469868909	OK	11	10	28.810987	24.756677	3.052575	25.745445	22.342368	0	3.0655420000000007	2.414309	3.052575	0.003271	0.004921	0.0026689999999999	2.8728799999999963	2.2159600000000013	2.8614819999999983	0.0574939999999999	0.0574219999999999	0.0566989999999999	0.001876	0.00196	0.0017399999999999	21.68206438115181	21.68206438115181	21.68206438115181	0.0013187273894154	0.0013187273894225	0.0013187273894154	1	1	1	Converged	Converged	Converged	OK	OK	OK	370	370	370	370	370	370	6	6	6	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	5	Complete	Complete	6	6	667	432	35	3	378	483	6	13	38	5	0	0	424	22	3	88	4.1305	19.408721000000018	2.124537	6.9625999999999975	9.835929	5.41749	74	39	63	28
20	20	linear	2	7	50	1	0.001	0.2768549433397675	0.1530427447738975	0.0018548886023307	2.44568053185931	-2.353727492197759	2.4455353666643447	0.5	-2.408788558599351	1.6561020356430896	TOPOLOGY_UNCERTAIN	0	0	36.593226	43.496039	0.0005	36.592855	37.794477	0	0.0003710000000012	5.701562000000003	0.0005	0.0	0.0063689999999999	0.0	0.0	5.624331999999998	0.0	0.0	0.009901	0.0	0.0	0.001537	0.0	0.0	1.6560961979656383	0.0	inf	0.0013447288070432	inf	0	1	0	TopologyUnresolved	Converged	TopologyUnresolved	GRADIENT_UNRELIABLE	OK	GRADIENT_UNRELIABLE	0	92	0	0	92	0	0	4	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	9	8	975	913	67	50	571	726	3	19	69	52	0	0	377	29	1	0	7.658222	28.046349	0.7998669999999999	13.185391	22.007940999999988	2.444961	0	0	37	37
20	20	linear	2	7	50	1	0.0001	0.2768549433397675	0.1530427447738975	0.0018548886023307	2.44568053185931	-2.353727492197759	2.4455353666643447	0.5	-2.408788558599351	1.6561020356430896	TOPOLOGY_UNCERTAIN	0	0	51.421409	46.392854	0.0005829999999999	51.420889	38.529503	0	0.0005199999999945	7.8633510000000015	0.0005829999999999	0.0	0.005745	0.0	0.0	7.759960000000004	0.0	0.0	0.013649	0.0	0.0	0.002482	0.0	0.0	1.656096195844627	0.0	inf	9.919867652012226e-07	inf	0	1	0	TopologyUnresolved	Converged	TopologyUnresolved	GRADIENT_UNRELIABLE	OK	GRADIENT_UNRELIABLE	0	124	0	0	124	0	0	4	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	8	Complete	Complete	9	8	975	913	67	50	571	726	3	19	69	52	0	0	377	29	1	0	11.113274	39.069684000000045	1.118952	13.436854999999992	22.538091000000005	2.405852	0	0	51	51
22	22	linear	2	15	55	2	0.001	0.7211739505326447	0.0118513545815478	0.0097053373616251	0.6090752282195295	0.2065004594910481	0.6096659878850198	0.5	-0.6012192054954537	2.598257702344207	TOPOLOGY_UNCERTAIN	0	0	21.659443	31.744239	0.000301	21.65882	25.592281	0	0.0006230000000009	6.1519580000000005	0.000301	0.0	0.0074539999999999	0.0	0.0	6.076464	0.0	0.0	0.010726	0.0	0.0	0.0015759999999999	0.0	0.0	2.598255594302992	0.0	inf	0.0003212477691517	inf	0	1	0	TopologyUnresolved	Converged	TopologyUnresolved	GRADIENT_UNRELIABLE	OK	GRADIENT_UNRELIABLE	0	77	0	0	77	0	0	3	0	0	0	0	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	-1	Unattempted	0	0	0	0	0	0	0	0	0	0	0	6	Complete	Complete	7	6	510	533	30	14	296	493	4	34	34	16	0	0	382	17	1	17	3.5103500000000003	17.388282000000007	0.6958349999999999	9.128038999999998	14.209865000000008	2.167451	0	0	39	39
