# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used prebuilt_assurance prebuilt_count prebuilt_tier prebuilt_reason prebuilt_legacy prebuilt_coefficient_ms prebuilt_chain_ms prebuilt_isolation_ms prebuilt_refine_ms warm_assurance warm_count warm_tier warm_reason warm_legacy warm_attempts warm_direct warm_repaired warm_subdivisions warm_count_queries warm_sign_queries prebuilt_variation_ms prebuilt_event_ms warm_variation_ms warm_event_ms reference_contacts cold_atlas warm_atlas cold_contacts warm_contacts cold_boxes warm_boxes cold_excluded warm_excluded cold_tubes warm_tubes cold_dd warm_dd cold_qf warm_qf warm_proofs_reused warm_proofs_invalidated warm_event_updates warm_range_accepted cold_coefficient_ms cold_proof_ms cold_refine_ms warm_coefficient_ms warm_proof_ms warm_refine_ms cold_pair_attempts cold_pair_accepted warm_pair_attempts warm_pair_accepted
0 0 linear 1 15 1 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0.5 0.10920182204699373 596.52004720667082 TOPOLOGY_UNCERTAIN 0 0 41.830722000000002 41.911369999999998 0.000126 41.830609000000003 41.911288999999996 0 0.00011299999999891952 8.1000000001552053e-05 0.000126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1017 1017 0 0 37 37 4 4 0 0 0 0 0.041842999999999998 41.639675999999987 0.069813 0.041367000000000001 41.716491999999995 0.070560999999999999 0 0 0 0
0 0 linear 1 23 1 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0.5 0.10917779930557081 599.53614633227335 TOPOLOGY_UNCERTAIN 0 0 39.383764999999997 38.974190999999998 0.00011900000000000001 39.383496999999998 38.974114 0 0.00026799999999838064 7.6999999997440227e-05 0.00011900000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 37 37 2 2 0 0 0 0 0.041463 39.198307000000007 0.066999000000000003 0.041793999999999998 38.783114999999931 0.06633 0 0 0 0
0 0 linear 1 0 1 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 TOPOLOGY_UNCERTAIN 0 0 41.781610999999998 42.303359999999998 0.00013100000000000001 41.781525999999999 42.30312 0 8.4999999998558451e-05 0.00023999999999801958 0.00013100000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 7 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 44 44 2 2 0 0 0 0 0.041432999999999998 41.595615000000016 0.067235000000000003 0.041228000000000001 42.110728999999942 0.068309999999999996 0 0 0 0
0 0 linear 1 7 1 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025960253015999791 0.5 0.10922584478841664 593.08183624951698 TOPOLOGY_UNCERTAIN 0 0 40.323276999999997 41.162478 0.00012400000000000001 40.323199000000002 41.162405 0 7.799999999491547e-05 7.3000000000433829e-05 0.00012400000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 34 34 3 3 0 0 0 0 0.041125999999999996 40.138205999999919 0.067570000000000005 0.041852 40.969683999999965 0.068322999999999995 0 0 0 0
0 0 linear 1 15 1 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0.5 0.10920182204699373 596.52004720667082 TOPOLOGY_UNCERTAIN 0 0 41.856788000000002 42.861426000000002 0.00012 41.856667999999999 42.861350999999999 0 0.0001200000000025625 7.5000000002489742e-05 0.00012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1017 1017 0 0 37 37 4 4 0 0 0 0 0.041036999999999997 41.667929999999998 0.070796999999999999 0.042023000000000005 42.669542999999919 0.067529000000000006 0 0 0 0
0 0 linear 1 23 1 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0.5 0.10917779930557081 599.53614633227335 TOPOLOGY_UNCERTAIN 0 0 39.216385000000002 39.700235999999997 0.000117 39.216296 39.700161999999999 0 8.9000000002670276e-05 7.3999999997909072e-05 0.000117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 37 37 2 2 0 0 0 0 0.042098999999999998 39.029510000000052 0.067451999999999998 0.041423000000000001 39.508321999999993 0.069053000000000003 0 0 0 0
0 0 linear 2 0 2 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 TOPOLOGY_UNCERTAIN 0 0 60.122714999999999 59.633231000000002 0.00028600000000000001 60.122619 59.633009999999999 0 9.599999999920783e-05 0.0002210000000033574 0.00028600000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 161 161 7 7 0 0 0 0 0.044932 59.686995999999994 0.26876300000000003 0.039685999999999999 59.206462000000002 0.27018900000000001 0 0 0 0
0 0 linear 2 7 2 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 TOPOLOGY_UNCERTAIN 0 0 64.581903999999994 64.696214999999995 0.000106 64.581815000000006 64.696123 0 8.8999999988459422e-05 9.1999999995096005e-05 0.000106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 185 185 8 8 0 0 0 0 0.039669999999999997 64.239633999999953 0.20164399999999999 0.040159 64.347854000000126 0.20308100000000001 0 0 0 0
0 0 linear 2 15 2 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 TOPOLOGY_UNCERTAIN 0 0 62.949979999999996 63.442839999999997 0.00027599999999999999 62.949902999999999 63.442754000000001 0 7.6999999997440227e-05 8.5999999996033694e-05 0.00027599999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 176 176 7 7 0 0 0 0 0.039293000000000002 62.606021999999975 0.20326700000000003 0.039093000000000003 63.093487999999923 0.204345 0 0 0 0
0 0 linear 2 23 2 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 TOPOLOGY_UNCERTAIN 0 0 63.061537000000001 62.636783999999999 0.000107 63.061360000000001 62.636702 0 0.00017700000000075988 8.1999999999027295e-05 0.000107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 174 174 4 4 0 0 0 0 0.039775999999999999 62.641199999999984 0.27434599999999998 0.039382 62.219401000000097 0.271511 0 0 0 0
0 0 linear 2 0 2 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 TOPOLOGY_UNCERTAIN 0 0 59.590857999999997 66.422773000000007 0.00012 59.590724000000002 66.422678000000005 0 0.00013399999999563761 9.5000000001732587e-05 0.00012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 161 161 7 7 0 0 0 0 0.042285000000000003 59.162699000000096 0.27109499999999997 0.040015999999999996 65.919287000000111 0.33595400000000003 0 0 0 0
0 0 linear 2 7 2 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 TOPOLOGY_UNCERTAIN 0 0 65.048609999999996 68.242416000000006 0.000108 65.048533000000006 68.242322000000001 0 7.69999999903348e-05 9.4000000004257345e-05 0.000108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 185 185 8 8 0 0 0 0 0.039280999999999996 64.702523999999855 0.20558700000000002 0.044561000000000003 67.866804999999957 0.21838399999999999 0 0 0 0
0 0 linear 2 15 2 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 TOPOLOGY_UNCERTAIN 0 0 64.338254000000006 64.663307000000003 0.00044499999999999997 64.338162999999994 64.663220999999993 0 9.1000000011831617e-05 8.6000000010244548e-05 0.00044499999999999997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 176 176 7 7 0 0 0 0 0.039994000000000002 63.989724999999986 0.20452399999999998 0.044324000000000002 64.293430999999956 0.21538499999999999 0 0 0 0
