case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid endpoint_cache_hits endpoint_cache_evaluations
0 linear 2 15 47.740135000000002 2.4659804224859272 1 61 47.489317999999997 0.012599000000000001 0.21166500000000005 0.0060799999999999995 0.0010280000000000001 0.0030839999999999999 0.0098650000000000005 0.0098519999999999996 0.25464399999999998 47.067631999999996 0.086996000000000004 2.0999999999999999e-05 0.010017999999999997 0.0015790000000000001 0.0038909999999999999 0.14857799999999999 0.031278000000000007 0.0074830000000000027 0 2 19 18 0 0 0 0 0 0 47.437275 47.482222999999998 0.0015510000000000001 0.0058310000000000002 0.012602 4.1e-05 0.035834999999999999 1 1 8 0.0016090859999255856 1 0 0
0 linear 2 23 49.791451000000002 2.5300557252343201 1 61 49.486401000000001 0.012094000000000001 0.26413199999999992 0.0066389999999999999 0.0010089999999999999 0.0044790000000000003 0.010515 0.010182 0.270287 49.038443000000001 0.094089000000000006 2.0000000000000002e-05 0.0095549999999999993 0.0016689999999999999 0.0038929999999999993 0.18673100000000004 0.035956000000000016 0.008405000000000001 0 3 17 16 0 0 0 0 0 0 49.432994999999998 49.479382000000001 0.001619 0.0059179999999999996 0.012255 3.6000000000000001e-05 0.037534999999999999 1 1 8 0.0026246619501964687 1 0 0
0 linear 3 0 0.68807499999999999 488.05716329461848 1 83 0.49499900000000002 0.017087999999999999 0.14667499999999997 0.0061130000000000004 0.00148 0.0032260000000000001 0.0097020000000000006 0.17519000000000001 0.1148 0 0.004646 0.0011820000000000001 0.11357000000000002 0.00066100000000000002 0.0038059999999999995 0.078440999999999997 0.034221000000000001 0.0092879999999999994 0 0 0 0 0.0033400000000000001 1 0 0 14 0 0.33362900000000001 0.48860799999999999 0.001178 0.0019759999999999999 0.019101000000000003 2.4000000000000001e-05 0.031231999999999999 0 0 0 0 0 0 0
0 linear 3 7 0.62328700000000004 497.79296944733449 1 83 0.38909899999999997 0.015960999999999999 0.18975600000000004 0.0057029999999999997 0.001196 0.0028310000000000002 0.0089499999999999996 0.015705 0.088551000000000005 0 0.003552 0.0010790000000000001 0.20202399999999998 0.000678 0.0036520000000000003 0.12285899999999997 0.033266000000000004 0.0092910000000000006 0 1 56 56 0.0029559999999999999 1 0 0 14 0 0.142848 0.38298900000000002 0.0014549999999999999 0.002784 0.017996000000000002 2.5999999999999998e-05 0.027314999999999999 2 1 16 0.0088212496358149681 2 0 0
0 linear 3 15 0.63986399999999999 510.01575430523633 1 83 0.40632099999999999 0.016048 0.18971599999999988 0.0055260000000000005 0.0012100000000000001 0.0027529999999999998 0.0085889999999999994 0.0082319999999999997 0.090836 0 0.0035019999999999999 0.00095600000000000004 0.22819800000000004 0.00060400000000000004 0.0034749999999999998 0.12271199999999999 0.033339999999999988 0.009302000000000003 0 2 54 54 0.002983 1 0 0 14 0 0.135931 0.40066600000000002 0.0012819999999999999 0.0025200000000000001 0.017309999999999999 2.4000000000000001e-05 0.026341 1 1 8 0.0009877516298322979 1 0 0
0 linear 3 23 0.58532700000000004 523.73782250076636 1 99 0.31137999999999999 0.015273999999999999 0.21949800000000008 0.012785999999999999 0.001199 0.0023289999999999999 0.0078130000000000005 0.0080269999999999994 0.087818999999999994 0 0.0034390000000000002 0.00091600000000000004 0.13894799999999999 0.00061600000000000001 0.0034259999999999994 0.14173300000000005 0.038876999999999995 0.011174000000000005 0 3 68 68 0.0029480000000000001 1 0 0 14 0 0.13258500000000001 0.30597099999999999 0.0012390000000000001 0.00249 0.016610999999999997 2.1999999999999999e-05 0.026336999999999999 1 1 8 0.0017264993823830933 1 0 0
0 linear 4 0 0.51367600000000002 2.6196476657497758 1 52 0.34268999999999999 0.012374 0.14236900000000005 0.0034069999999999999 0.00094500000000000009 0.0029039999999999999 0.0096609999999999994 0.17461699999999999 0.071902999999999995 0 0.01406 0.00095399999999999999 0.00059500000000000004 0.001322 0.0032480000000000005 0.095306999999999961 0.021974000000000007 0.0056620000000000004 0 0 0 0 0.003032 1 0 0 10 0 0.30293300000000001 0.336511 0.00081099999999999998 0.0041390000000000003 0.012175 2.5000000000000001e-05 0.034161999999999998 0 0 0 0 0 0 0
0 linear 4 7 0.35603200000000002 2.5174331937787979 1 52 0.17932300000000001 0.011322 0.14938099999999996 0.0031099999999999999 0.00079100000000000004 0.0029420000000000002 0.0090550000000000005 0.0081679999999999999 0.080822000000000005 0 0.012880000000000001 0.00094399999999999996 0.00059500000000000004 0.0012329999999999999 0.0032049999999999995 0.099226999999999968 0.024747999999999992 0.0056680000000000003 0 1 25 24 0.0029499999999999999 1 0 0 10 0 0.142374 0.17363899999999999 0.0012509999999999999 0.0041729999999999996 0.011022000000000001 2.1999999999999999e-05 0.03184 1 1 8 0.002527145321730481 1 0 0
0 linear 4 15 0.43534299999999998 2.4212389482948047 1 68 0.19403200000000001 0.010857 0.21118599999999996 0.004117 0.00080599999999999997 0.0026459999999999999 0.0084379999999999993 0.0079939999999999994 0.099418999999999993 0 0.012482 0.00088000000000000003 0.00059099999999999995 0.001067 0.003176 0.14750999999999997 0.031264000000000007 0.0074120000000000002 0 2 28 23 0.0029780000000000002 1 0 0 10 0 0.15922800000000001 0.188717 0.0011360000000000001 0.0038509999999999998 0.010931 2.4000000000000001e-05 0.031113999999999999 1 1 8 0.0021007554509754668 1 0 0
0 linear 4 23 0.36368 2.3408509317784856 1 61 0.15380099999999999 0.010914 0.17737400000000003 0.0041770000000000002 0.00095099999999999991 0.0026809999999999998 0.0077990000000000004 0.0080960000000000008 0.060741000000000003 0 0.012082000000000001 0.00083000000000000001 0.00057699999999999993 0.0011249999999999999 0.0031049999999999997 0.12151499999999996 0.027698000000000007 0.0067100000000000007 0 3 25 23 0.0029169999999999999 1 0 0 10 0 0.1201 0.148532 0.001152 0.0037060000000000001 0.010451999999999999 2.5000000000000001e-05 0.031279000000000001 1 1 8 0.059615655559615663 1 0 0
0 uniform 0 0 49.480620999999999 6.8139867820913782 1 67 49.225285 0.012748000000000001 0.21995099999999998 0.0047160000000000006 0.001093 0.0024689999999999998 0.0077720000000000003 0.176903 0.32353399999999999 48.511330999999998 0.092269999999999991 2.9e-05 0.059497000000000001 0.0018929999999999999 0.0038739999999999998 0.17140400000000003 0.03466099999999997 0 0 0 0 0 0 0 0 0 0 0 49.125608999999997 49.218120999999996 0.00078399999999999997 0.0058500000000000002 0.012947999999999999 4.1999999999999998e-05 0.040393999999999999 0 0 0 0 0 0 0
0 uniform 0 7 49.544587999999997 6.9223389959685582 1 83 49.231347999999997 0.011932999999999999 0.2740749999999999 0.0063180000000000007 0.0012509999999999999 0.003107 0.010078 0.015786000000000001 0.36061799999999999 48.687949999999994 0.088905999999999999 2.6999999999999999e-05 0.016174999999999998 0.001781 0.0036469999999999996 0.21545500000000001 0.042961999999999993 0 0 1 15 15 0 0 0 0 0 0 49.173544999999997 49.224500999999997 0.0017210000000000001 0.005489 0.012243 4.0000000000000003e-05 0.037954000000000002 2 1 16 0.00115407797797932 2 0 0
0 uniform 0 15 49.728952 7.0045054110051712 1 91 49.371729000000002 0.012477 0.31395100000000004 0.0077439999999999991 0.001369 0.0042449999999999996 0.0099679999999999994 0.0097649999999999994 0.25127300000000002 48.868850999999999 0.091452000000000006 2.0000000000000002e-05 0.083808999999999995 0.00174 0.0038960000000000002 0.24678299999999995 0.048594000000000019 0 0 2 14 13 0 0 0 0 0 0 49.244135 49.364665000000002 0.0016590000000000001 0.0056280000000000002 0.01302 4.3000000000000002e-05 0.040341000000000002 1 1 8 0.0027134713756958736 1 0 0
0 uniform 0 23 49.747191999999998 7.0403829421848272 1 91 49.339466000000002 0.012019999999999999 0.36234700000000014 0.0070950000000000006 0.0019099999999999998 0.0030720000000000001 0.009946 0.0085649999999999997 0.37109199999999998 48.755718000000002 0.090236000000000011 2.8e-05 0.048441000000000005 0.001784 0.0037680000000000001 0.28878500000000012 0.051156999999999994 0 0 3 13 13 0 0 0 0 0 0 49.249243 49.332540999999999 0.0016050000000000001 0.005359 0.012616 3.6999999999999998e-05 0.041933999999999999 1 1 8 0.0030160757831446021 1 0 0
