case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms
98 uniform 3 15 0.42347600000000002 8.980859847601117 1 45 0.31096499999999999 0.023514 0.074159000000000003 0.0023730000000000001 0.00062099999999999992 0.0023470000000000001 0.0080210000000000004 0.0081729999999999997 0.020309000000000001 0 0.011505 0.00092699999999999998 0.229603 0.00092000000000000003 0.0030360000000000005 0.050450999999999996 0.016837999999999995 0 0 2 28 28 0.0029819999999999998 1 0 0 10 0 0.047648000000000003 0.305896 0.0012539999999999999 0.0032989999999999998 0.011297 2.3e-05 0 1 1 8 0.0016440613387326097 1 45 39 6 3 0 3 0 0 108 39 3 3 0.045003999999999995
98 uniform 3 23 0.19511200000000001 9.0780049179204703 1 45 0.082309999999999994 0.023958 0.074319999999999983 0.0022259999999999997 0.00060599999999999998 0.0023370000000000001 0.0077210000000000004 0.0081340000000000006 0.020875000000000001 0 0.011457 0.00088199999999999997 0.002483 0.00086899999999999998 0.0031129999999999999 0.051370999999999993 0.016163999999999998 0 0 3 28 28 0.0029640000000000001 1 0 0 10 0 0.047905000000000003 0.077299000000000007 0.001108 0.0032399999999999998 0.010673 2.4000000000000001e-05 0 1 1 8 0.0020987185364189551 1 45 39 6 3 0 3 0 0 108 39 3 3 0.046007999999999986
98 uniform 4 0 0.390621 10.246229035982642 1 75 0.25634299999999999 0.015028 0.095578999999999983 0.003901 0.0012540000000000001 0.0025869999999999999 0.0087320000000000002 0.16625699999999999 0.021129999999999999 0 0.011996 0.00099700000000000006 0.0045979999999999997 0.00074399999999999998 0.0035789999999999997 0.047375999999999981 0.036858000000000002 0 0 0 0 0 0.0028969999999999998 1 0 0 10 0 0.206182 0.25028099999999998 0.00087799999999999998 0.002637 0.019639000000000004 2.1999999999999999e-05 0 0 0 0 0 0 75 65 10 5 0 5 0 0 194 65 5 5 0.037773999999999988
98 uniform 4 7 0.25010300000000002 10.1926690460585 1 75 0.093063999999999994 0.014184 0.11888800000000005 0.0037399999999999998 0.0010510000000000001 0.0025669999999999998 0.0083070000000000001 0.0073340000000000002 0.019837 0 0.01179 0.00098299999999999993 0.0043790000000000001 0.00060700000000000001 0.0037029999999999997 0.07392700000000002 0.033614999999999985 0 0 1 35 35 0.0028990000000000001 1 0 0 10 0 0.045943999999999999 0.087105000000000002 0.0012930000000000001 0.002447 0.018110000000000001 2.4000000000000001e-05 0 1 1 8 0.0017526657878917614 1 75 65 10 5 0 5 0 0 194 65 5 5 0.064711999999999992
98 uniform 4 15 0.246171 10.135879494637452 1 75 0.091477000000000003 0.014075000000000001 0.116981 0.0038180000000000002 0.001026 0.002418 0.0080110000000000008 0.0064809999999999998 0.021592 0 0.011516 0.00083900000000000001 0.0043489999999999996 0.00055599999999999996 0.0035020000000000003 0.071421999999999999 0.034207999999999975 0 0 2 35 35 0.0029390000000000002 1 0 0 10 0 0.046065000000000002 0.085981000000000002 0.0011529999999999999 0.0022950000000000002 0.017923000000000001 2.1999999999999999e-05 0 1 1 8 0.0026919269718825036 1 75 65 10 5 0 5 0 0 194 65 5 5 0.062355999999999995
98 uniform 4 23 0.24480499999999999 10.083247799369815 1 75 0.091032000000000002 0.013792 0.11592 0.0039950000000000003 0.0010059999999999999 0.0022750000000000001 0.007554 0.0061219999999999998 0.02171 0 0.011552 0.00086499999999999999 0.0043960000000000006 0.00061300000000000005 0.0035289999999999992 0.07279300000000001 0.031773999999999983 0 0 3 35 35 0.002944 1 0 0 10 0 0.045857000000000002 0.085463999999999998 0.00114 0.002323 0.018034999999999999 2.3e-05 0 1 1 8 0.0019545373572385813 1 75 65 10 5 0 5 0 0 194 65 5 5 0.063612000000000016
99 linear 0 0 5.9070410000000004 210.42832108511274 1 118 5.5487539999999997 0.020709999999999999 0.29651799999999989 0.0092049999999999996 0.003075 0.0028029999999999999 0.0089940000000000003 5.1675789999999999 0.086517999999999998 0 0.023403 0.0012769999999999999 0.20112300000000002 0.0015269999999999999 0.0052219999999999992 0.15968900000000003 0.05342000000000003 0.02155300000000002 0 0 0 0 0.0043099999999999996 1 0 0 6 0 5.2885249999999999 5.5389619999999997 0.00099299999999999996 0.0050569999999999999 0.019803000000000001 0.0028059999999999999 0 0 0 0 0 0 106 79 27 5 3 8 0 5 350 100 10 29 0.10195900000000001
99 linear 0 7 0.59026400000000001 209.37247821675879 1 118 0.24038599999999999 0.016766 0.29995000000000011 0.0064089999999999998 0.0016410000000000001 0.0045599999999999998 0.013233999999999999 0.0085970000000000005 0.039607000000000003 0 0.019269000000000001 0.00097599999999999998 0.10982400000000002 0.00069499999999999998 0.0041830000000000001 0.18669100000000011 0.047757000000000029 0.017495999999999998 0 1 68 68 0.0030109999999999998 1 0 0 6 0 0.076287999999999995 0.23291700000000001 0.002421 0.0028860000000000001 0.018009000000000004 0.0016440000000000001 0 1 1 8 0.0020364913211288012 1 106 79 27 5 3 8 0 5 348 100 10 29 0.14639500000000011
99 linear 0 15 0.653474 207.86420578338397 1 118 0.31479299999999999 0.016253 0.2869810000000001 0.0063070000000000001 0.0016819999999999999 0.0023219999999999998 0.0080619999999999997 0.0082249999999999997 0.039264 0 0.018747 0.00091200000000000005 0.19742300000000002 0.00062799999999999998 0.0040810000000000004 0.17641399999999996 0.045647999999999994 0.017513000000000001 0 2 61 61 0.002954 1 0 0 6 0 0.073088 0.30831900000000001 0.0011900000000000001 0.0025019999999999999 0.017566000000000002 0.0015920000000000001 0 1 1 8 0.0018388464532965298 1 100 72 28 6 3 9 0 6 306 86 10 36 0.13231000000000009
99 linear 0 23 0.57144200000000001 206.07442021938257 1 118 0.24019699999999999 0.015827999999999998 0.2831769999999999 0.0062420000000000002 0.001513 0.0022959999999999999 0.0077520000000000002 0.0080149999999999996 0.058406 0 0.018537000000000001 0.00092500000000000004 0.1055 0.00059999999999999995 0.0041229999999999999 0.17244599999999996 0.045930000000000068 0.017551000000000015 0 3 61 61 0.0029559999999999999 1 0 0 6 0 0.091759999999999994 0.23397200000000001 0.001196 0.0025070000000000001 0.017277000000000001 0.001495 0 1 1 8 0.0042636005132397781 1 100 72 28 6 3 9 0 6 306 86 10 36 0.12827
99 linear 1 0 0.71750000000000003 212.99415983636294 1 89 0.48703000000000002 0.011715 0.19074000000000005 0.005546999999999999 0.0011690000000000001 0.0024819999999999998 0.0084049999999999993 0.16322900000000001 0.033556000000000002 0 0.018962 0.00097000000000000005 0.21753700000000001 0.0016770000000000001 0.0040479999999999995 0.10019199999999999 0.034786999999999992 0.014293000000000011 0 0 0 0 0.0029740000000000001 1 0 0 6 0 0.22367600000000001 0.47935 0.0010089999999999999 0.0036449999999999998 0.015471999999999998 0.0015790000000000001 0 0 0 0 0 0 77 52 25 7 3 10 0 7 265 73 7 30 0.063240000000000005
99 linear 1 7 0.59978100000000001 207.98809114598762 1 89 0.316305 0.010201 0.24640299999999996 0.0051829999999999992 0.001078 0.0023999999999999998 0.0082990000000000008 0.0080719999999999993 0.042265999999999998 0 0.019623000000000002 0.00096500000000000004 0.19611700000000001 0.0010809999999999999 0.0036270000000000004 0.15375699999999995 0.036975999999999988 0.014340000000000006 0 1 40 40 0.003202 1 0 0 6 0 0.078309000000000004 0.309502 0.001322 0.0036879999999999999 0.014305 0.0015150000000000001 0 1 1 8 0.0014220387140546128 1 77 52 25 7 3 10 0 7 265 73 7 30 0.11706599999999999
99 linear 1 15 0.58345400000000003 202.23547255735943 1 89 0.311583 0.012330000000000001 0.23318100000000003 0.004901 0.0010060000000000002 0.0022439999999999999 0.0078469999999999998 0.0080249999999999991 0.042366000000000001 0 0.018572999999999999 0.00087699999999999996 0.19436200000000001 0.001003 0.0036139999999999996 0.143066 0.035052999999999987 0.014258000000000009 0 2 41 41 0.0029329999999999998 1 0 0 6 0 0.077008999999999994 0.305307 0.001279 0.0035339999999999998 0.014103000000000001 0.0015399999999999999 0 1 1 8 0.0015305192511285953 1 77 53 24 7 2 9 0 6 265 74 7 29 0.10650500000000002
99 linear 1 23 0.57181499999999996 196.47898921200616 1 89 0.29781999999999997 0.010041 0.23808399999999999 0.0046249999999999998 0.00098499999999999998 0.002261 0.0079170000000000004 0.0081949999999999992 0.032265000000000002 0 0.017655000000000001 0.00085499999999999997 0.19256100000000001 0.0010280000000000001 0.0035240000000000002 0.14754300000000004 0.035408999999999968 0.014279000000000009 0 3 41 41 0.0029250000000000001 1 0 0 6 0 0.065712000000000007 0.29172700000000001 0.001145 0.003411 0.013757999999999999 0.001472 0 1 1 8 0.0015627986244070467 1 77 53 24 7 2 9 0 6 265 74 7 29 0.10684499999999998
99 linear 2 0 0.39323000000000002 14.522663160314204 1 53 0.29617199999999999 0.0096279999999999994 0.068906000000000009 0.0037689999999999998 0.0007980000000000001 0.0028270000000000001 0.0093640000000000008 0.173292 0.063321000000000002 0 0.012083 0.00096400000000000001 0.00061299999999999994 0.001732 0.0032730000000000003 0.032139000000000001 0.016215999999999998 0.0060120000000000009 0 0 0 0 0.0029580000000000001 1 0 0 10 0 0.256629 0.28993600000000003 0.0010399999999999999 0.0037109999999999999 0.012118 5.8999999999999998e-05 0 0 0 0 0 0 53 43 10 5 2 7 0 2 145 43 3 7 0.025567000000000003
99 linear 2 7 0.22945699999999999 14.392168182172041 1 53 0.123566 0.0085489999999999993 0.079513000000000028 0.0033620000000000004 0.00067000000000000002 0.0025079999999999998 0.0088159999999999992 0.0080090000000000005 0.061073000000000002 0 0.011509999999999999 0.00086399999999999997 0.00059000000000000003 0.0010709999999999999 0.003137 0.045099 0.014227000000000005 0.0059979999999999999 0 1 17 17 0.0029689999999999999 1 0 0 10 0 0.088318999999999995 0.11814 0.0013029999999999999 0.0033519999999999999 0.011008 3.6000000000000001e-05 0 1 1 8 0.0019442617433983334 1 53 43 10 5 2 7 0 2 145 43 3 7 0.038754999999999998
99 linear 2 15 0.234516 14.244763544373692 1 53 0.128054 0.0084980000000000003 0.079717999999999983 0.003418 0.00064800000000000003 0.002336 0.0084810000000000007 0.0079559999999999995 0.061434000000000002 0 0.011412 0.00092800000000000001 0.00063299999999999999 0.0011820000000000001 0.0075990000000000007 0.043163999999999994 0.016303000000000005 0.0060050000000000017 0 2 17 17 0.002931 1 0 0 10 0 0.088623999999999994 0.118159 0.001212 0.003542 0.011056 2.4000000000000001e-05 0 1 1 8 0.0013883950705086297 1 53 43 10 5 2 7 0 2 145 43 3 7 0.036652999999999998
99 linear 2 23 0.22991500000000001 14.099233139567447 1 53 0.121682 0.0083929999999999994 0.082415999999999989 0.0032210000000000003 0.00062000000000000011 0.0025270000000000002 0.0082170000000000003 0.0080680000000000005 0.061102999999999998 0 0.011344 0.00083199999999999995 0.00059199999999999997 0.001114 0.0029650000000000002 0.045964000000000005 0.016251000000000002 0.0060100000000000015 0 3 17 17 0.0029399999999999999 1 0 0 10 0 0.088116 0.116728 0.0011050000000000001 0.0034910000000000002 0.010497000000000001 2.6999999999999999e-05 0 1 1 8 0.001145897172353023 1 53 43 10 5 2 7 0 2 145 43 3 7 0.039610999999999986
99 linear 3 0 0.42851499999999998 14.28504245656009 1 98 0.24865000000000001 0.015876999999999999 0.13352799999999995 0.0061970000000000003 0.0017289999999999996 0.0027000000000000001 0.0090480000000000005 0.16012299999999999 0.022865 0 0.011858 0.00089999999999999998 0.001034 0.000745 0.0036409999999999997 0.062737999999999988 0.033902999999999975 0.011290000000000005 0 0 0 0 0.0029160000000000002 1 0 0 10 0 0.20135600000000001 0.242453 0.00081999999999999998 0.002581 0.019860000000000003 2.4000000000000001e-05 0 0 0 0 0 0 98 83 15 7 2 9 0 2 232 83 6 9 0.050487999999999991
99 linear 3 7 0.30831399999999998 13.760655394499933 1 98 0.089675000000000005 0.014411 0.17473799999999995 0.0056410000000000002 0.001312 0.0026879999999999999 0.0084860000000000005 0.0083730000000000002 0.019663 0 0.011391999999999999 0.00081099999999999998 0.001021 0.00060599999999999998 0.00347 0.10376200000000005 0.034772999999999991 0.011295000000000005 0 1 49 49 0.0029759999999999999 1 0 0 10 0 0.045934000000000003 0.083909999999999998 0.0012470000000000001 0.0022799999999999999 0.018154 2.3e-05 0 1 1 8 0.00099471098766396471 1 98 83 15 7 2 9 0 2 232 83 6 9 0.091975999999999974
99 linear 3 15 0.29833199999999999 13.246013999809241 1 98 0.088054999999999994 0.014088 0.16708900000000002 0.0053179999999999998 0.001379 0.00248 0.0081049999999999994 0.0088880000000000001 0.019366000000000001 0 0.011413 0.00076900000000000004 0.00095000000000000011 0.00054699999999999996 0.003383000000000001 0.097077999999999998 0.033899999999999972 0.011281000000000008 0 2 49 49 0.002862 1 0 0 10 0 0.046130999999999998 0.082749000000000003 0.0012030000000000001 0.002336 0.017864999999999999 2.6999999999999999e-05 0 1 1 8 0.0015092957492714185 1 98 83 15 7 2 9 0 2 230 83 6 9 0.085224999999999981
99 linear 3 23 0.315525 12.799511636834742 1 105 0.087742000000000001 0.014630000000000001 0.18193600000000001 0.0057740000000000005 0.0016169999999999999 0.0022550000000000001 0.0081469999999999997 0.0080180000000000008 0.019443999999999999 0 0.011304 0.00084000000000000003 0.0010160000000000002 0.00057600000000000001 0.0035250000000000004 0.10613 0.037233000000000002 0.012121000000000003 0 3 51 51 0.0029650000000000002 1 0 0 10 0 0.045058000000000001 0.082109000000000001 0.001119 0.0021540000000000001 0.018008999999999997 2.0000000000000002e-05 0 1 1 8 0.0016264921892048545 1 105 89 16 7 2 9 0 2 243 89 7 9 0.093408999999999992
99 linear 4 0 0.45035900000000001 12.66927555686034 1 98 0.264517 0.016485 0.13961499999999996 0.0055999999999999991 0.0013549999999999999 0.002614 0.0088280000000000008 0.14580699999999999 0.050520000000000002 0 0.015675000000000001 0.00095200000000000005 0.00097900000000000005 0.00072199999999999999 0.0036849999999999999 0.066447999999999993 0.040020000000000028 0.011521000000000003 0 0 0 0 0.0061999999999999998 1 0 0 10 0 0.21874199999999999 0.25874599999999998 0.00096699999999999998 0.002637 0.019238000000000002 2.3e-05 0 0 0 0 0 0 98 83 15 7 2 9 0 2 245 83 6 9 0.054469999999999991
99 linear 4 7 0.332009 12.244654275363899 1 98 0.109302 0.01584 0.177539 0.0054679999999999989 0.0012089999999999998 0.0024719999999999998 0.0082209999999999991 0.0083070000000000001 0.039745999999999997 0 0.011454000000000001 0.00092900000000000003 0.0010030000000000002 0.00066699999999999995 0.003653 0.10596199999999999 0.038563999999999987 0.011543000000000001 0 1 43 43 0.0029789999999999999 1 0 0 10 0 0.066444000000000003 0.10341 0.001307 0.0025209999999999998 0.017726999999999996 2.4000000000000001e-05 0 1 1 8 0.0012001544417546404 1 98 82 16 7 2 9 0 2 243 82 6 10 0.094092999999999982
99 linear 4 15 0.331731 11.835246542538098 1 98 0.106652 0.015803000000000001 0.18031799999999995 0.0052810000000000001 0.0013080000000000001 0.0022399999999999998 0.0080689999999999998 0.0079229999999999995 0.039262999999999999 0 0.011124 0.00085599999999999999 0.00098499999999999998 0.00063299999999999999 0.0034519999999999998 0.108628 0.03843400000000001 0.011532000000000004 0 2 43 43 0.0029129999999999998 1 0 0 10 0 0.065069000000000002 0.101161 0.001274 0.002366 0.017530999999999998 2.4000000000000001e-05 0 1 1 8 0.0018921377792220867 1 98 82 16 7 2 9 0 2 243 82 6 10 0.09690100000000007
99 linear 4 23 0.32375100000000001 11.486541912135788 1 91 0.111647 0.015896 0.16720100000000007 0.0049800000000000001 0.001341 0.0021770000000000001 0.0078589999999999997 0.0081200000000000005 0.044118999999999998 0 0.011384999999999999 0.00086399999999999997 0.00098400000000000007 0.00072000000000000005 0.003452999999999999 0.099189000000000013 0.037224999999999994 0.010709000000000005 0 3 39 39 0.0029129999999999998 1 0 0 10 0 0.070297999999999999 0.106132 0.001204 0.0024880000000000002 0.017266999999999998 2.9e-05 0 1 1 8 0.0020638110344541345 1 91 75 16 7 2 9 0 2 224 75 5 11 0.088318000000000021
99 uniform 0 0 5.7573179999999997 204.95227815851717 1 118 0.51241400000000004 0.017423000000000001 0.18375500000000003 5.0141520000000002 0.0020900000000000003 0.002539 0.0087819999999999999 0.15906500000000001 0.079347000000000001 0 0.019377999999999999 0.00084199999999999998 0.20006100000000002 0.00067599999999999995 0.0040739999999999995 0.11793100000000002 0.045830999999999976 0 0 0 0 0 0.0029030000000000002 1 0 0 6 0 0.264432 0.50565800000000005 0.00089400000000000005 0.0027109999999999999 0.019439999999999999 0.0016280000000000001 0 0 0 0 0 0 106 79 27 5 3 8 0 5 350 100 10 29 0.077445999999999959
99 uniform 0 7 0.56619399999999998 204.03034476369928 1 118 0.25705499999999998 0.019949999999999999 0.25536499999999984 0.0060459999999999993 0.0015949999999999998 0.0049040000000000004 0.014038999999999999 0.0095320000000000005 0.042206 0 0.022228999999999999 0.001395 0.106932 0.001206 0.0045509999999999995 0.18776799999999996 0.047511999999999985 0 0 1 68 68 0.0030890000000000002 1 0 0 6 0 0.086517999999999998 0.24777199999999999 0.0034780000000000002 0.00364 0.019562 0.002398 0 1 1 8 0.0020364913211288012 1 106 79 27 5 3 8 0 5 348 100 10 29 0.147479
99 uniform 0 15 0.61245300000000003 202.79466025699023 1 118 0.31894899999999998 0.016138 0.24542599999999995 0.0057579999999999992 0.001544 0.0027060000000000001 0.0084030000000000007 0.0084700000000000001 0.041244000000000003 0 0.018929000000000001 0.00089899999999999995 0.19764899999999999 0.000687 0.0040660000000000002 0.18072800000000011 0.045307000000000014 0 0 2 61 61 0.0030019999999999999 1 0 0 6 0 0.075701000000000004 0.31251699999999999 0.0013090000000000001 0.0025370000000000002 0.018078 0.0014430000000000001 0 1 1 8 0.0018388464532965298 1 100 72 28 6 3 9 0 6 306 86 10 36 0.13670499999999999
99 uniform 0 23 0.52492399999999995 201.39581389120181 1 118 0.24265300000000001 0.015647000000000001 0.23512999999999998 0.0052829999999999995 0.0013979999999999999 0.0023410000000000002 0.0080099999999999998 0.0079880000000000003 0.060215999999999999 0 0.018803 0.00087799999999999998 0.10558099999999999 0.00058100000000000003 0.0040100000000000005 0.16986399999999996 0.045904000000000028 0 0 3 61 61 0.0029780000000000002 1 0 0 6 0 0.093926999999999997 0.23655000000000001 0.001305 0.0025950000000000001 0.017493000000000002 0.0014109999999999999 0 1 1 8 0.0042636005132397781 1 100 72 28 6 3 9 0 6 306 86 10 36 0.12603799999999993
99 uniform 1 0 0.67558200000000002 209.78381620091793 1 89 0.48742099999999999 0.011952000000000001 0.14875899999999997 0.0051190000000000003 0.0012639999999999999 0.0022920000000000002 0.0082539999999999992 0.16847000000000001 0.032830999999999999 0 0.018667 0.00095299999999999996 0.214171 0.001952 0.0036780000000000003 0.099135000000000029 0.034625000000000017 0 0 0 0 0 0.002944 1 0 0 6 0 0.22770899999999999 0.47928799999999999 0.00096000000000000002 0.0036649999999999999 0.015119999999999998 0.0015250000000000001 0 0 0 0 0 0 77 52 25 7 3 10 0 7 265 73 7 30 0.06264299999999999
99 uniform 1 7 0.55613000000000001 204.97240386945654 1 89 0.313911 0.010290000000000001 0.20512800000000003 0.0048190000000000004 0.0010809999999999999 0.0023029999999999999 0.0081969999999999994 0.0079950000000000004 0.041088 0 0.019373999999999999 0.00093999999999999997 0.195878 0.0012539999999999999 0.0035889999999999993 0.15343900000000008 0.036697 0 0 1 40 40 0.0032100000000000002 1 0 0 6 0 0.076511999999999997 0.30739699999999998 0.0012520000000000001 0.0035109999999999998 0.014356999999999998 0.001495 0 1 1 8 0.0014220387140546128 1 77 52 25 7 3 10 0 7 265 73 7 30 0.11661900000000003
99 uniform 1 15 0.541408 199.44190826888786 1 89 0.31085299999999999 0.011953 0.19239399999999993 0.0045719999999999997 0.0010640000000000001 0.0021310000000000001 0.0078490000000000001 0.0080289999999999997 0.041879 0 0.018395000000000002 0.00094600000000000001 0.19455400000000003 0.0010740000000000001 0.003568 0.14271800000000007 0.034756000000000002 0 0 2 41 41 0.0029629999999999999 1 0 0 6 0 0.076509999999999995 0.30464799999999997 0.0013439999999999999 0.0036440000000000001 0.014038999999999999 0.0013630000000000001 0 1 1 8 0.0015305192511285953 1 77 53 24 7 2 9 0 6 265 74 7 29 0.10618299999999997
99 uniform 1 23 0.530663 193.90258722713372 1 89 0.29712499999999997 0.0099839999999999998 0.19784600000000005 0.0044060000000000002 0.001 0.0021480000000000002 0.0078490000000000001 0.0081700000000000002 0.031274999999999997 0 0.017874999999999999 0.00091100000000000003 0.19246500000000002 0.00092900000000000003 0.0036000000000000003 0.14680200000000007 0.03541399999999998 0 0 3 41 41 0.002941 1 0 0 6 0 0.065103999999999995 0.29093200000000002 0.0013159999999999999 0.0033609999999999998 0.013895000000000001 0.001402 0 1 1 8 0.0015627986244070467 1 77 53 24 7 2 9 0 6 265 74 7 29 0.11032699999999999
99 uniform 2 0 0.35653699999999999 14.60583659779998 1 37 0.29523700000000003 0.0096319999999999999 0.038121999999999996 0.0024870000000000001 0.00066799999999999997 0.0027569999999999999 0.0092770000000000005 0.17341200000000001 0.061178000000000003 0 0.012035000000000001 0.00098700000000000003 0.00064800000000000003 0.002104 0.0034390000000000002 0.022455000000000003 0.0099530000000000035 0 0 0 0 0 0.0029060000000000002 1 0 0 10 0 0.255 0.28845999999999999 0.001176 0.0039789999999999999 0.012073999999999998 4.6e-05 0 0 0 0 0 0 37 29 8 3 2 5 0 2 93 29 3 5 0.017877999999999998
99 uniform 2 7 0.192445 14.472632436047455 1 37 0.12092600000000001 0.0086070000000000001 0.050561999999999989 0.002029 0.00055000000000000003 0.0024250000000000001 0.0085459999999999998 0.0081740000000000007 0.058799999999999998 0 0.011383000000000001 0.00087000000000000001 0.00060700000000000001 0.001091 0.0030539999999999999 0.036025000000000001 0.0088980000000000031 0 0 1 16 16 0.0028639999999999998 1 0 0 10 0 0.086027000000000006 0.115416 0.001222 0.0033649999999999999 0.010795000000000001 2.3e-05 0 1 1 8 0.0019442617433983334 1 37 29 8 3 2 5 0 2 93 29 3 5 0.031622999999999998
99 uniform 2 15 0.18809999999999999 14.322230473823577 1 37 0.118599 0.0084119999999999993 0.049030999999999998 0.0019710000000000001 0.000495 0.0022160000000000001 0.0077650000000000002 0.0079600000000000001 0.058931999999999998 0 0.011263 0.00093199999999999999 0.00061499999999999999 0.001023 0.0029529999999999995 0.032818 0.010601999999999997 0 0 2 16 16 0.0029459999999999998 1 0 0 10 0 0.086060999999999999 0.113591 0.0011800000000000001 0.0035990000000000002 0.010384000000000001 2.3e-05 0 1 1 8 0.0013883950705086297 1 37 29 8 3 2 5 0 2 93 29 3 5 0.028470999999999996
99 uniform 2 23 0.19459899999999999 14.173807069056 1 37 0.122434 0.0083960000000000007 0.051855000000000019 0.001872 0.00052800000000000004 0.0022620000000000001 0.0076270000000000001 0.0080239999999999999 0.063256000000000007 0 0.011051999999999999 0.00084699999999999999 0.00057799999999999995 0.0011329999999999999 0.0028509999999999998 0.036392000000000008 0.0098499999999999976 0 0 3 16 16 0.0029129999999999998 1 0 0 10 0 0.090012999999999996 0.117745 0.001119 0.0035279999999999999 0.010395 2.4000000000000001e-05 0 1 1 8 0.001145897172353023 1 37 29 8 3 2 5 0 2 93 29 3 5 0.031989000000000004
99 uniform 3 0 0.39883400000000002 14.359163734091283 1 98 0.24626500000000001 0.015862999999999999 0.10862299999999996 0.0057420000000000006 0.0015019999999999999 0.0026259999999999999 0.0087720000000000003 0.15993399999999999 0.020594999999999999 0 0.011651999999999999 0.000803 0.0010059999999999999 0.00073800000000000005 0.0036280000000000006 0.06062 0.033209000000000009 0 0 0 0 0 0.0029729999999999999 1 0 0 10 0 0.19867399999999999 0.23966599999999999 0.00097499999999999996 0.0025010000000000002 0.020102000000000005 3.4e-05 0 0 0 0 0 0 98 84 14 6 2 8 0 2 234 84 6 8 0.048428999999999972
99 uniform 3 7 0.25673699999999999 13.819452631483175 1 82 0.089556999999999998 0.014371 0.12861800000000004 0.00415 0.0012149999999999999 0.0025990000000000002 0.0082810000000000002 0.0084679999999999998 0.019651999999999999 0 0.011124999999999999 0.00082899999999999998 0.001018 0.00063699999999999998 0.0036029999999999999 0.087643000000000013 0.028672000000000007 0 0 1 45 45 0.0029710000000000001 1 0 0 10 0 0.045777999999999999 0.083667000000000005 0.001242 0.0023900000000000002 0.018353999999999999 1.8e-05 0 1 1 8 0.00099471098766396471 1 82 69 13 5 2 7 0 2 189 69 6 7 0.077661000000000008
99 uniform 3 15 0.25512600000000002 13.292552523583325 1 82 0.087759000000000004 0.014019 0.12984299999999996 0.003852 0.0010709999999999999 0.0023630000000000001 0.0080289999999999997 0.0088800000000000007 0.019342000000000002 0 0.011365 0.00085800000000000004 0.00096000000000000002 0.00062500000000000001 0.0033839999999999999 0.08996000000000004 0.027498999999999996 0 0 2 45 45 0.002934 1 0 0 10 0 0.045907000000000003 0.082420999999999994 0.0011119999999999999 0.0023059999999999999 0.017895000000000001 1.5999999999999999e-05 0 1 1 8 0.0015092957492714185 1 82 69 13 5 2 7 0 2 187 69 6 7 0.079960999999999977
99 uniform 3 23 0.264318 12.837287641000708 1 89 0.085776000000000005 0.014445 0.13869800000000004 0.0042510000000000004 0.001294 0.002238 0.0078169999999999993 0.0080520000000000001 0.019220999999999999 0 0.01098 0.000803 0.0010350000000000001 0.00057700000000000004 0.0035349999999999995 0.09433699999999999 0.030967999999999999 0 0 3 47 47 0.0029619999999999998 1 0 0 10 0 0.044401999999999997 0.080317 0.0010870000000000001 0.0021380000000000001 0.017340000000000001 2.5000000000000001e-05 0 1 1 8 0.0016264921892048545 1 89 75 14 5 2 7 0 2 200 75 7 7 0.083619999999999986
99 uniform 4 0 0.40398200000000001 12.71210535524096 1 82 0.26033099999999998 0.016445000000000001 0.102881 0.004359 0.0012509999999999999 0.00264 0.0087600000000000004 0.145625 0.050624000000000002 0 0.012031 0.00085800000000000004 0.00098799999999999995 0.00068900000000000005 0.0036779999999999994 0.057570999999999983 0.032853999999999994 0 0 0 0 0 0.0028999999999999998 1 0 0 10 0 0.21465899999999999 0.25445400000000001 0.00077800000000000005 0.0025920000000000001 0.019290999999999999 2.5000000000000001e-05 0 0 0 0 0 0 82 69 13 5 2 7 0 2 202 69 6 7 0.047539999999999978
99 uniform 4 7 0.29128500000000002 12.27800717896619 1 82 0.110536 0.015911999999999999 0.14114900000000002 0.003954 0.0010149999999999998 0.0026340000000000001 0.0088839999999999995 0.0084340000000000005 0.039781999999999998 0 0.011861999999999999 0.00089800000000000004 0.00097299999999999991 0.00065099999999999999 0.0035200000000000001 0.097228000000000009 0.031518000000000004 0 0 1 39 39 0.0029970000000000001 1 0 0 10 0 0.067016000000000006 0.104921 0.001307 0.0024109999999999999 0.017689 2.3e-05 0 1 1 8 0.0012001544417546404 1 82 68 14 5 2 7 0 2 200 68 6 8 0.087277999999999981
99 uniform 4 15 0.30902299999999999 11.861135212869023 1 98 0.107418 0.01566 0.15818099999999993 0.0053100000000000005 0.0014079999999999997 0.0023189999999999999 0.0085269999999999999 0.0079699999999999997 0.039320000000000001 0 0.011642 0.00084000000000000003 0.000977 0.00069800000000000005 0.003411 0.10397299999999991 0.039357999999999997 0 0 2 41 41 0.0029510000000000001 1 0 0 10 0 0.065671999999999994 0.101938 0.0012099999999999999 0.0024390000000000002 0.017248000000000003 2.3e-05 0 1 1 8 0.0018921377792220867 1 98 83 15 6 2 8 0 2 245 83 6 9 0.092313000000000048
