case_id	configuration_id	profile	target	d_bin_index	requested_factor	actual_d_over_rho	epoch_index	s	q	rho	x	y	reference_1e-6	v2_mu	v2_F0	v2_F_half	v2_status_code	v2_status	v2_ms	vbm_ms	speed_ratio_vbm_over_v2_all_finite	speed_ratio_vbm_over_v2_status_ok	relative_error_v2_over_vbm_1e-6
131	131	uniform	0.001	2	0.8339661285153668	0.8326437832786433	0	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	407.80695135421354	407.83293662788515	0.0008656639316580299	0.0	0	OK	0.383411	0.22754998644813895	0.5934884143859694	0.5934884143859694	6.371954569513477e-05
131	131	uniform	0.001	2	0.8339661285153668	0.8326437832786433	7	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	361.24754112551636	361.2676513184619	0.0007668247150586292	0.0	0	OK	0.38113	0.22147700656205416	0.5811062014589619	0.5811062014589619	5.5668733087792236e-05
131	131	uniform	0.001	2	0.8339661285153668	0.8326437832786433	15	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	299.3988673837897	299.40966399317506	0.0006355252938906943	0.0	0	OK	0.343372	0.22248300956562161	0.6479357943152663	0.6479357943152663	3.606095600726559e-05
131	131	uniform	0.001	2	0.8339661285153668	0.8326437832786433	23	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	218.04846645622501	218.0494683834241	0.0004628305934715723	0.0	0	OK	0.43323	0.1708159688860178	0.39428471916999697	0.39428471916999697	4.59497475667669e-06
131	131	uniform	0.0001	2	0.8339661285153668	0.8326437832786433	0	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	407.80695135421354	407.83293662788515	0.0008656639316580299	0.0	0	OK	0.383411	0.39945304160937667	1.041840326984298	1.041840326984298	6.371954569513477e-05
131	131	uniform	0.0001	2	0.8339661285153668	0.8326437832786433	7	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	361.24754112551636	361.2676513184619	0.0007668247150586292	0.0	0	OK	0.38113	0.4006020026281476	1.0510901860996185	1.0510901860996185	5.5668733087792236e-05
131	131	uniform	0.0001	2	0.8339661285153668	0.8326437832786433	15	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	299.3988673837897	299.40966399317506	0.0006355252938906943	0.0	0	OK	0.343372	0.38676400436088443	1.1263702467320702	1.1263702467320702	3.606095600726559e-05
131	131	uniform	0.0001	2	0.8339661285153668	0.8326437832786433	23	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	218.04846645622501	218.0494683834241	0.0004628305934715723	0.0	0	OK	0.43323	0.31560001662001014	0.7284814454677888	0.7284814454677888	4.59497475667669e-06
131	131	linear	0.001	2	0.8339661285153668	0.8326437832786433	0	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	395.7808275658757	395.8055019231517	0.0008656639316580299	0.0005345603439963829	0	OK	0.525223	3.9508770569227636	7.5222849283499835	7.5222849283499835	6.234348800512701e-05
131	131	linear	0.001	2	0.8339661285153668	0.8326437832786433	7	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	344.2825083736583	344.3024076249891	0.0007668247150586292	0.0004511992562614405	0	OK	0.525529	2.756929025053978	5.2460074040709035	5.2460074040709035	5.779919353091665e-05
131	131	linear	0.001	2	0.8339661285153668	0.8326437832786433	15	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	281.05735212219776	281.068455216408	0.0006355252938906943	0.0003587986157125422	0	OK	0.474214	2.5338599807582796	5.343283793304878	5.343283793304878	3.9504727865649615e-05
131	131	linear	0.001	2	0.8339661285153668	0.8326437832786433	23	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	210.77476205586905	210.77341636486173	0.0004628305934715723	0.0002828135494792145	0	OK	0.668631	1.3200760004110634	1.9742967352860747	1.9742967352860747	6.384497812690058e-06
131	131	linear	0.0001	2	0.8339661285153668	0.8326437832786433	0	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	395.7808275658757	395.8055019231517	0.0008656639316580299	0.0005345603439963829	0	OK	0.525223	15.38187701953575	29.286373634695643	29.286373634695643	6.234348800512701e-05
131	131	linear	0.0001	2	0.8339661285153668	0.8326437832786433	7	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	344.2825083736583	344.3024076249891	0.0007668247150586292	0.0004511992562614405	0	OK	0.525529	11.568730988074094	22.013496853787505	22.013496853787505	5.779919353091665e-05
131	131	linear	0.0001	2	0.8339661285153668	0.8326437832786433	15	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	281.05735212219776	281.068455216408	0.0006355252938906943	0.0003587986157125422	0	OK	0.474214	8.919108018744737	18.808192121583794	18.808192121583794	3.9504727865649615e-05
131	131	linear	0.0001	2	0.8339661285153668	0.8326437832786433	23	2.1302774807443154	0.009355739607951462	0.0008219749392739579	0.017266494022819198	0.004369434299251415	210.77476205586905	210.77341636486173	0.0004628305934715723	0.0002828135494792145	0	OK	0.668631	4.706435021944344	7.03891237759593	7.03891237759593	6.384497812690058e-06
132	132	uniform	0.001	2	0.8864773699499934	0.8879018707005027	0	0.2663087666471798	0.001015541456026052	0.6428358011461738	0.2842676137233941	0.49511383671593084	2.7369884168002923	2.7372470267162137	3.5535626523491226	0.0	0	OK	0.456091	0.05409104051068425	0.1185970354834545	0.1185970354834545	9.448703338823257e-05
132	132	uniform	0.001	2	0.8864773699499934	0.8879018707005027	7	0.2663087666471798	0.001015541456026052	0.6428358011461738	0.2842676137233941	0.49511383671593084	2.657748203821692	2.6579990842895453	3.45068098849697	0.0	0	OK	0.464925	0.05899800453335047	0.12689789650664188	0.12689789650664188	9.43958752346825e-05
132	132	uniform	0.001	2	0.8864773699499934	0.8879018707005027	15	0.2663087666471798	0.001015541456026052	0.6428358011461738	0.2842676137233941	0.49511383671593084	2.5101059452116212	2.510345359605516	3.258993224697709	0.0	0	OK	0.491836	0.05942495772615075	0.12082270863895841	0.12082270863895841	9.538019474897903e-05
