case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits g0 g1 g2 g3 g4 q0 q1 q2 q3 q4
0 linear 4 15 0.001 seed-warm-jac 1.4918290000000001 0.202568 0.00019599999999999999 0.17122899999999999 2.4212332864777801 2.4212347726041608 6.1378863274162044e-07 1 Converged OK 1 3 6 35 317 3 0 -3640.5610623270018 -182.23518124280105 906.49732181120532 3927.8391933543885 -16728.670996767694 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 linear 4 23 0.001 d14-value 0.66319499999999998 0.42846800000000002 0 0 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 0 0 0 0 77 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.001 seed-cold-value 1.6875020000000001 1.4160539999999999 1.2156340000000001 0.16136700000000001 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 1 3 6 35 77 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.001 seed-warm-value 0.50580800000000004 0.258907 0.060434000000000002 0.16430700000000001 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 1 3 6 35 77 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.001 d14-jac 0.76037299999999997 0.41724299999999998 0 0 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 0 0 0 0 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 linear 4 23 0.001 seed-cold-jac 1.782062 1.405305 1.212585 0.15923000000000001 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 1 3 6 35 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 linear 4 23 0.001 seed-warm-jac 0.53748099999999999 0.19200200000000001 0.000203 0.160991 2.3408509327007434 2.3408523335578364 5.9843889890451867e-07 1 Converged OK 1 3 6 35 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 linear 4 0 0.0001 d14-value 0.76183199999999995 0.42654900000000001 0 0 2.6196475986372545 2.6196492485236935 6.2981196431375115e-07 1 Converged OK 0 0 0 0 108 4 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 0 0.0001 seed-cold-value 1.812505 1.4631190000000001 1.2468349999999999 0.17008300000000001 2.6196475986375085 2.6196492485236935 6.2981186734694231e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 0 0.0001 seed-warm-value 1.729004 1.425001 1.2208760000000001 0.16816999999999999 2.6196475986375085 2.6196492485236935 6.2981186734694231e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 0 0.0001 d14-jac 1.195101 0.41907499999999998 0 0 2.6196475986372545 2.6196492485236935 6.2981196431375115e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 0 0 0 0 205 4 0 -5370.703034387594 -330.78987176336233 1672.0792609294192 5814.1840021117587 -23517.776097719714 Invalid Invalid Invalid Invalid Invalid
0 linear 4 0 0.0001 seed-cold-jac 2.2273520000000002 1.432348 1.2208619999999999 0.171047 2.6196475986375085 2.6196492485236935 6.2981186734694231e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 35 190 3 0 -5370.7030345061694 -330.78987144963986 1672.0792627957414 5814.1840021395137 -23517.776103940116 Invalid Invalid Invalid Invalid Invalid
0 linear 4 0 0.0001 seed-warm-jac 0.94099699999999997 0.20582800000000001 0.00017200000000000001 0.169464 2.6196475986375085 2.6196492485236935 6.2981186734694231e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 35 190 3 0 -5370.7030345061694 -330.78987144963986 1672.0792627957414 5814.1840021395137 -23517.776103940116 Invalid Invalid Invalid Invalid Invalid
0 linear 4 7 0.0001 d14-value 0.75466299999999997 0.43205199999999999 0 0 2.5174329275670955 2.5174345319049873 6.3729080996418325e-07 1 Converged OK 0 0 0 0 108 4 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 7 0.0001 seed-cold-value 1.7644120000000001 1.4462349999999999 1.2211669999999999 0.180836 2.5174329275571146 2.5174345319049873 6.3729477467701482e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 7 0.0001 seed-warm-value 0.573245 0.28866599999999998 0.061336000000000002 0.178731 2.5174329275571146 2.5174345319049873 6.3729477467701482e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 7 0.0001 d14-jac 1.658628 0.42490699999999998 0 0 2.5174329275670955 2.5174345319049873 6.3729080996418325e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 0 0 0 0 364 4 0 -4412.2217743876217 -245.25475408858057 1228.1597946154682 4768.1279123089544 -19810.022901867982 Invalid Invalid Invalid Invalid Invalid
0 linear 4 7 0.0001 seed-cold-jac 2.7408649999999999 1.424105 1.1996199999999999 0.18004300000000001 2.5174329275571146 2.5174345319049873 6.3729477467701482e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 35 317 3 0 -4412.2217700152141 -245.25475573533271 1228.1597961918401 4768.1279082594792 -19810.022849180918 Invalid Invalid Invalid Invalid Invalid
0 linear 4 7 0.0001 seed-warm-jac 1.3127800000000001 0.21570700000000001 0.000194 0.17916799999999999 2.5174329275571146 2.5174345319049873 6.3729477467701482e-07 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 3 6 35 317 3 0 -4412.2217700152141 -245.25475573533271 1228.1597961918401 4768.1279082594792 -19810.022849180918 Invalid Invalid Invalid Invalid Invalid
0 linear 4 15 0.0001 d14-value 0.82452899999999996 0.450428 0 0 2.4212333291186434 2.4212347726041608 5.9617742718351707e-07 1 Converged OK 0 0 0 0 132 4 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 15 0.0001 seed-cold-value 1.7229639999999999 1.413856 1.2080550000000001 0.16828000000000001 2.4212332865767707 2.4212347726041608 6.1374774839838367e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 15 0.0001 seed-warm-value 0.54923 0.26376500000000003 0.059013999999999997 0.16672000000000001 2.4212332865767707 2.4212347726041608 6.1374774839838367e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 15 0.0001 d14-jac 2.167745 0.44339200000000001 0 0 2.4212333291186434 2.4212347726041608 5.9617742718351707e-07 1 Converged OK 0 0 0 0 420 4 0 -3640.7505787900345 -181.64614204349866 907.11595926954465 3927.8333358118721 -16728.797221818368 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 linear 4 15 0.0001 seed-cold-jac 2.9839380000000002 1.423084 1.2126999999999999 0.170011 2.4212332865767707 2.4212347726041608 6.1374774839838367e-07 1 Converged OK 1 3 6 35 324 4 1 -4853.2560323509369 3588.1753789576369 907.05648287064275 3889.9343761252503 -17530.888052590522 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 linear 4 15 0.0001 seed-warm-jac 1.515881 0.20022499999999999 0.000163 0.168127 2.4212332865767707 2.4212347726041608 6.1374774839838367e-07 1 Converged OK 1 3 6 35 324 4 1 -4853.2560323509369 3588.1753789576369 907.05648287064275 3889.9343761252503 -17530.888052590522 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 linear 4 23 0.0001 d14-value 0.70941399999999999 0.43360500000000002 0 0 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 0 0 0 0 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.0001 seed-cold-value 1.754983 1.4372480000000001 1.21672 0.174654 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.0001 seed-warm-value 0.55516600000000005 0.26872000000000001 0.059118999999999998 0.17233599999999999 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 1 3 6 35 93 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 linear 4 23 0.0001 d14-jac 0.76461299999999999 0.42325299999999999 0 0 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 0 0 0 0 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 linear 4 23 0.0001 seed-cold-jac 1.877243 1.421149 1.201573 0.17674000000000001 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 1 3 6 35 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 linear 4 23 0.0001 seed-warm-jac 0.58287299999999997 0.218107 0.00022000000000000001 0.17461199999999999 2.3408509327998948 2.3408523335578364 5.9839654195941252e-07 1 Converged OK 1 3 6 35 93 3 0 -3078.7714920484841 -138.75863305102803 695.81457792939204 3316.8157728663091 -14420.494390680755 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 uniform 0 0 0.001 d14-value 53.668196999999999 53.299247000000001 0 0 6.8139796130518482 6.8139830013407305 4.9725525902968258e-07 1 Converged OK 0 0 0 0 91 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.001 seed-cold-value 3.3913319999999998 2.2124009999999998 1.4013260000000001 0.76837 6.8141061086753991 6.8139830013407305 1.8066868473895371e-05 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.001 seed-warm-value 3.162363 2.0680999999999998 1.269547 0.75627900000000003 6.8141061086753991 6.8139830013407305 1.8066868473895371e-05 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.001 d14-jac 54.16169 53.342962 0 0 6.8139796130518482 6.8139830013407305 4.9725525902968258e-07 1 Converged OK 0 0 0 0 187 5 0 5944.7579010216186 339.99573230260671 -20781.47676457918 -6437.0837098136053 26788.428374879139 ToleranceMet FiniteUncertified FiniteUncertified ToleranceMet ToleranceMet
0 uniform 0 0 0.001 seed-cold-jac 3.7656740000000002 2.1489859999999998 1.341315 0.76713600000000004 6.8141061086753991 6.8139830013407305 1.8066868473895371e-05 1 Converged OK 1 80 6 72 323 4 1 5929.0658739444052 327.44277920286561 -20766.750017691014 -6415.4474563315152 26911.175166043784 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 0 0.001 seed-warm-jac 2.2838820000000002 0.79675399999999996 0.00090600000000000001 0.76129999999999998 6.8141061086753991 6.8139830013407305 1.8066868473895371e-05 1 Converged OK 1 80 6 72 323 4 1 5929.0658739444052 327.44277920286561 -20766.750017691014 -6415.4474563315152 26911.175166043784 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 7 0.001 d14-value 53.531233999999998 53.114083999999998 0 0 6.9223156672999036 6.9223164812350113 1.17581319774069e-07 1 Converged OK 0 0 0 0 107 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.001 seed-cold-value 3.2065299999999999 2.1157089999999998 1.3114790000000001 0.766185 6.9223156769574077 6.9223164812350113 1.1618619371245166e-07 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.001 seed-warm-value 2.0358990000000001 0.89954599999999996 0.111223 0.75295599999999996 6.9223156769574077 6.9223164812350113 1.1618619371245166e-07 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.001 d14-jac 54.062517 53.266354999999997 0 0 6.9223156672999036 6.9223164812350113 1.17581319774069e-07 1 Converged OK 0 0 0 0 203 5 0 4355.5627841290261 2162.0663073520927 -21841.213160098072 -5324.3961382950429 -15607.225186091144 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet FiniteUncertified
0 uniform 0 7 0.001 seed-cold-jac 3.7436820000000002 2.0993629999999999 1.2970759999999999 0.76676100000000003 6.9223156769574077 6.9223164812350113 1.1618619371245166e-07 1 Converged OK 1 80 6 72 323 4 1 4381.4922307599227 2100.5056713038607 -21802.368751697162 -5330.3265283188084 -14376.874570093476 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 7 0.001 seed-warm-jac 2.229695 0.78565099999999999 0.00084099999999999995 0.755969 6.9223156769574077 6.9223164812350113 1.1618619371245166e-07 1 Converged OK 1 80 6 72 323 4 1 4381.4922307599227 2100.5056713038607 -21802.368751697162 -5330.3265283188084 -14376.874570093476 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 15 0.001 d14-value 53.839790000000001 53.402876999999997 0 0 7.004508682479142 7.0045095553354182 1.2461347496932593e-07 1 Converged OK 0 0 0 0 107 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.001 seed-cold-value 3.2630539999999999 2.1391680000000002 1.332362 0.76505900000000004 7.0045089302424444 7.0045095553354182 8.9241504903228885e-08 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.001 seed-warm-value 1.9035489999999999 0.89047100000000001 0.10668999999999999 0.74947699999999995 7.0045089302424444 7.0045095553354182 8.9241504903228885e-08 1 Converged OK 1 80 6 72 285 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.001 d14-jac 54.323261000000002 53.487850999999999 0 0 7.004508682479142 7.0045095553354182 1.2461347496932593e-07 1 Converged OK 0 0 0 0 203 5 0 2473.6802137570603 4265.5384560733046 -22413.795508991203 -3989.5757796785442 -64813.196037417831 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 15 0.001 seed-cold-jac 3.7455479999999999 2.121594 1.3111740000000001 0.76722000000000001 7.0045089302424444 7.0045095553354182 8.9241504903228885e-08 1 Converged OK 1 80 6 72 323 4 1 2536.3676629428364 4540.4906953901218 -22661.800231164922 -4157.7271932080539 -69212.242734889165 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 15 0.001 seed-warm-jac 2.235973 0.79508500000000004 0.00091299999999999997 0.75327599999999995 7.0045089302424444 7.0045095553354182 8.9241504903228885e-08 1 Converged OK 1 80 6 72 323 4 1 2536.3676629428364 4540.4906953901218 -22661.800231164922 -4157.7271932080539 -69212.242734889165 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 23 0.001 d14-value 53.867838999999996 53.390906000000001 0 0 7.0403853999291792 7.0403851828477153 3.0833748193865337e-08 1 Converged OK 0 0 0 0 107 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.001 seed-cold-value 6.5784399999999996 5.3556569999999999 1.4126970000000001 3.897297 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.001 seed-warm-value 5.068168 4.0953489999999997 0.18090700000000001 3.8712789999999999 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.001 d14-jac 54.485025999999998 53.429952 0 0 7.0403853999291792 7.0403851828477153 3.0833748193865337e-08 1 Converged OK 0 0 0 0 251 5 0 494.15418418146248 6422.2434058496738 -22267.007380947296 -2567.741376501298 -115542.53554564549 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified ToleranceMet
0 uniform 0 23 0.001 seed-cold-jac 6.4900950000000002 5.3012420000000002 1.3537060000000001 3.9036940000000002 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 433.9601013520043 6351.180544765406 -22183.206782412097 -2476.2779187403908 -114676.49414792519 Invalid Invalid Invalid Invalid Invalid
0 uniform 0 23 0.001 seed-warm-jac 5.096965 3.9775990000000001 0.00091799999999999998 3.9301520000000001 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 433.9601013520043 6351.180544765406 -22183.206782412097 -2476.2779187403908 -114676.49414792519 Invalid Invalid Invalid Invalid Invalid
0 uniform 0 0 0.0001 d14-value 53.900618999999999 53.375242 0 0 6.813982380612158 6.8139830013407305 9.1096290146339689e-08 1 Converged OK 0 0 0 0 123 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.0001 seed-cold-value 3.9113099999999998 2.1321840000000001 1.331388 0.76074600000000003 6.813982367709106 6.8139830013407305 9.2989903904648677e-08 1 Converged OK 1 80 6 72 443 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.0001 seed-warm-value 3.7048000000000001 2.0618979999999998 1.2655529999999999 0.760463 6.813982367709106 6.8139830013407305 9.2989903904648677e-08 1 Converged OK 1 80 6 72 443 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 0 0.0001 d14-jac 54.372065999999997 53.402192999999997 0 0 6.813982380612158 6.8139830013407305 9.1096290146339689e-08 1 Converged OK 0 0 0 0 235 5 0 5944.7579007789709 339.99573306554805 -20781.476767336942 -6437.0837098230886 26788.428375178872 ToleranceMet FiniteUncertified ToleranceMet ToleranceMet ToleranceMet
0 uniform 0 0 0.0001 seed-cold-jac 5.8540289999999997 2.1974629999999999 1.3885479999999999 0.76742699999999997 6.813982367709106 6.8139830013407305 9.2989903904648677e-08 1 Converged OK 1 80 6 72 601 5 2 5979.2271627135951 391.21968349998497 -20834.664323935434 -6493.1770744186742 26106.925448865444 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 0 0.0001 seed-warm-jac 3.9004460000000001 0.80731299999999995 0.00085800000000000004 0.76656800000000003 6.813982367709106 6.8139830013407305 9.2989903904648677e-08 1 Converged OK 1 80 6 72 601 5 2 5979.2271627135951 391.21968349998497 -20834.664323935434 -6493.1770744186742 26106.925448865444 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 7 0.0001 d14-value 53.638013999999998 53.062303999999997 0 0 6.922315671371285 6.9223164812350113 1.169931667381261e-07 1 Converged OK 0 0 0 0 139 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.0001 seed-cold-value 4.5341480000000001 2.1855120000000001 1.3759570000000001 0.76991500000000002 6.9223156810761193 6.9223164812350113 1.1559120334973589e-07 1 Converged OK 1 80 6 72 571 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.0001 seed-warm-value 3.0175900000000002 0.91717099999999996 0.11816 0.76214499999999996 6.9223156810761193 6.9223164812350113 1.1559120334973589e-07 1 Converged OK 1 80 6 72 571 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 7 0.0001 d14-jac 54.372616999999998 53.195923999999998 0 0 6.922315671371285 6.9223164812350113 1.169931667381261e-07 1 Converged OK 0 0 0 0 299 5 0 4355.5627725487184 2162.0662999139672 -21841.213173640866 -5324.396122932927 -15607.225128579363 ToleranceMet ToleranceMet ToleranceMet ToleranceMet ToleranceMet
0 uniform 0 7 0.0001 seed-cold-jac 5.3675730000000001 2.1260759999999999 1.3182510000000001 0.76915699999999998 6.9223156810761193 6.9223164812350113 1.1559120334973589e-07 1 Converged OK 1 80 6 72 601 5 2 4361.3930995958008 2170.9342069073064 -21850.573080622613 -5333.9628869748922 -15725.930027894454 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 7 0.0001 seed-warm-jac 3.5795680000000001 0.79286100000000004 0.00076300000000000001 0.76245399999999997 6.9223156810761193 6.9223164812350113 1.1559120334973589e-07 1 Converged OK 1 80 6 72 601 5 2 4361.3930995958008 2170.9342069073064 -21850.573080622613 -5333.9628869748922 -15725.930027894454 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 15 0.0001 d14-value 53.877699 53.286794999999998 0 0 7.0045090891845048 7.0045095553354182 6.655011457156121e-08 1 Converged OK 0 0 0 0 139 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.0001 seed-cold-value 4.5520889999999996 2.17564 1.372952 0.76622199999999996 7.004508959106607 7.0045095553354182 8.5120707809930781e-08 1 Converged OK 1 80 6 72 571 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.0001 seed-warm-value 2.9785539999999999 0.91020400000000001 0.112812 0.75395800000000002 7.004508959106607 7.0045095553354182 8.5120707809930781e-08 1 Converged OK 1 80 6 72 571 4 1 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 15 0.0001 d14-jac 54.640101999999999 53.410850000000003 0 0 7.0045090891845048 7.0045095553354182 6.655011457156121e-08 1 Converged OK 0 0 0 0 299 5 0 2473.6801557382378 4265.5384503164341 -22413.795526344788 -3989.5757131966916 -64813.196319144859 ToleranceMet ToleranceMet ToleranceMet ToleranceMet ToleranceMet
0 uniform 0 15 0.0001 seed-cold-jac 5.1445319999999999 2.1197859999999999 1.3140579999999999 0.76546400000000003 7.004508959106607 7.0045095553354182 8.5120707809930781e-08 1 Converged OK 1 80 6 72 601 5 2 2482.1952740380225 4223.8797068917529 -22381.685567512148 -3983.7299523085735 -64036.306307899387 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 15 0.0001 seed-warm-jac 3.5477639999999999 0.800369 0.001052 0.75631800000000005 7.004508959106607 7.0045095553354182 8.5120707809930781e-08 1 Converged OK 1 80 6 72 601 5 2 2482.1952740380225 4223.8797068917529 -22381.685567512148 -3983.7299523085735 -64036.306307899387 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 0 23 0.0001 d14-value 54.148397000000003 53.409089000000002 0 0 7.0403849122295501 7.0403851828477153 3.8437977210312688e-08 1 Converged OK 0 0 0 0 171 5 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.0001 seed-cold-value 6.5187549999999996 5.3523230000000002 1.4114720000000001 3.8961809999999999 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.0001 seed-warm-value 5.0650760000000004 4.098141 0.17491999999999999 3.8800569999999999 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 0 23 0.0001 d14-jac 54.590860999999997 53.355082000000003 0 0 7.0403849122295501 7.0403851828477153 3.8437977210312688e-08 1 Converged OK 0 0 0 0 315 5 0 494.15417275317338 6422.2434180904629 -22267.007363113618 -2567.7413680844611 -115542.53576564541 ToleranceMet ToleranceMet ToleranceMet ToleranceMet ToleranceMet
0 uniform 0 23 0.0001 seed-cold-jac 6.5000720000000003 5.321358 1.361783 3.915187 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 433.9601013520043 6351.180544765406 -22183.206782412097 -2476.2779187403908 -114676.49414792519 Invalid Invalid Invalid Invalid Invalid
0 uniform 0 23 0.0001 seed-warm-jac 5.0585889999999996 3.9326680000000001 0.00080599999999999997 3.8868619999999998 7.0400900718147694 7.0403851828477153 4.1916887397702782e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0 433.9601013520043 6351.180544765406 -22183.206782412097 -2476.2779187403908 -114676.49414792519 Invalid Invalid Invalid Invalid Invalid
0 uniform 1 0 0.001 d14-value 1.2310030000000001 0.825241 0 0 627.73990412329351 627.73840599620598 2.386546805515457e-06 1 Converged OK 0 0 0 0 121 7 0 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 1 0 0.001 seed-cold-value 15.480886999999999 5.522697 1.2869980000000001 4.2228430000000001 627.73626315501519 627.73840599620598 3.4135894352178036e-06 1 Converged OK 1 113 4 535 2000 9 7 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 1 0 0.001 seed-warm-value 16.003349 5.8848349999999998 1.3989780000000001 4.4681920000000002 627.73626315501519 627.73840599620598 3.4135894352178036e-06 1 Converged OK 1 113 4 535 2000 9 7 0 0 0 0 0 NotRequested NotRequested NotRequested NotRequested NotRequested
0 uniform 1 0 0.001 d14-jac 2.559682 0.90035399999999999 0 0 627.73990412329351 627.73840599620598 2.386546805515457e-06 1 Converged OK 0 0 0 0 361 7 0 192753.22485180429 5267107.8327175863 1507092.6498405354 -261.09472091577078 43399.84541412523 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 1 0 0.001 seed-cold-jac 18.142151999999999 5.6561560000000002 1.316694 4.3235159999999997 627.73626315501519 627.73840599620598 3.4135894352178036e-06 1 Converged OK 1 113 4 535 2150 10 8 207509.09471010661 5218143.8549977336 1451717.6549685844 961.02009816132033 65367.990713240222 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
0 uniform 1 0 0.001 seed-warm-jac 15.707246 4.4858029999999998 0.0012130000000000001 4.4669819999999998 627.73626315501519 627.73840599620598 3.4135894352178036e-06 1 Converged OK 1 113 4 535 2150 10 8 207509.09471010661 5218143.8549977336 1451717.6549685844 961.02009816132033 65367.990713240222 FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified FiniteUncertified
