case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 1 7 0.0001 d14-jac 3.2055449999999999 0.80239000000000005 0 0 593.08564090426637 593.08183624951698 6.4150586257156437e-06 1 Converged OK 0 0 0 0 425 7 0
0 linear 1 7 0.0001 seed-cold-jac 33.863849000000002 5.8768419999999999 1.291059 4.5629710000000001 593.08532777463449 593.08183624951698 5.8870882635525368e-06 1 Converged OK 1 113 6 559 3239 14 11
0 linear 1 7 0.0001 seed-warm-jac 27.092392 4.3453030000000004 0.0020230000000000001 4.3072109999999997 593.08532777463449 593.08183624951698 5.8870882635525368e-06 1 Converged OK 1 113 6 559 3239 14 11
0 linear 1 15 0.0001 d14-value 1.8331729999999999 0.88316099999999997 0 0 596.5245297761204 596.52004720667082 7.5145327815369173e-06 1 Converged OK 0 0 0 0 240 8 0
0 linear 1 15 0.0001 seed-cold-value 24.287827 5.2722790000000002 1.322541 3.925843 596.54228663241315 596.52004720667082 3.7281941900307035e-05 1 Converged OK 1 140 6 418 2985 13 10
0 linear 1 15 0.0001 seed-warm-value 18.104946999999999 4.2244390000000003 0.14157600000000001 4.0565860000000002 596.54228663241315 596.52004720667082 3.7281941900307035e-05 1 Converged OK 1 140 6 419 2985 13 10
0 linear 1 15 0.0001 d14-jac 4.7389109999999999 0.871479 0 0 596.5245297761204 596.52004720667082 7.5145327815369173e-06 1 Converged OK 0 0 0 0 624 8 0
0 linear 1 15 0.0001 seed-cold-jac 32.470148000000002 5.2828619999999997 1.3303400000000001 3.9313739999999999 596.54228663241304 596.52004720667082 3.7281941900116453e-05 1 Converged OK 1 140 6 418 3105 13 10
0 linear 1 15 0.0001 seed-warm-jac 24.235109999999999 4.0620820000000002 0.002287 4.0332590000000001 596.54228663241304 596.52004720667082 3.7281941900116453e-05 1 Converged OK 1 140 6 419 3105 13 10
0 linear 1 23 0.0001 d14-value 1.732629 0.75492899999999996 0 0 599.53781278799636 599.53614633227335 2.7795750651669905e-06 1 Converged OK 0 0 0 0 240 8 0
0 linear 1 23 0.0001 seed-cold-value 26.840862999999999 7.0288849999999998 1.388555 5.6176849999999998 599.53771607552994 599.53614633227335 2.6182629124179245e-06 1 Converged OK 1 140 6 639 2913 13 10
