case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic cycle_skipped
55 linear 0 23 0.99492700000000001 2726.7699119964054 1 145 0.464341 0.014114 0.47304499999999999 0.0093910000000000018 0.0016130000000000001 0.0027100000000000002 0.0085100000000000002 0.051908999999999997 0.031484999999999999 0 0.011540999999999999 0.00087699999999999996 0.29412199999999999 0.000553 0.0031299999999999995 0.27171899999999982 0.092762000000000233 0.027782000000000008 0 3 53 53 0.0029889999999999999 1 0 0 10 0 0.12613199999999999 0.45893800000000001 0.0012290000000000001 0.0027039999999999998 0.018138999999999999 0.001325 0.024195999999999999 0
55 linear 1 0 0.446905 1504.0444111383574 1 74 0.29927100000000001 0.011346999999999999 0.11517900000000002 0.0041450000000000002 0.0011609999999999999 0.0025379999999999999 0.0086379999999999998 0.18953999999999999 0.024707 0 0.0035829999999999998 0.001024 0.0018730000000000001 0.0013519999999999999 0.0033070000000000005 0.058899 0.023164000000000011 0.010120000000000004 0 0 0 0 0.0029659999999999999 1 0 0 14 0 0.25996200000000003 0.292989 0.00094899999999999997 0.0042929999999999999 0.011802 4.8000000000000001e-05 0.033679000000000001 0
55 linear 1 7 0.36890600000000001 1331.0097077096634 1 74 0.155114 0.010545000000000001 0.18254600000000001 0.0040309999999999999 0.0011199999999999999 0.0025509999999999999 0.0083590000000000001 0.050645000000000003 0.023191 0 0.003503 0.00098299999999999993 0.001843 0.001124 0.0032699999999999999 0.12436700000000002 0.023205000000000003 0.0099999999999999985 0 1 59 59 0.0029529999999999999 1 0 0 14 0 0.11773699999999999 0.14927499999999999 0.001322 0.0039039999999999999 0.011137999999999999 4.3000000000000002e-05 0.032034 0
55 linear 1 15 0.30537300000000001 1112.1823211343283 1 59 0.15187400000000001 0.010003 0.12746100000000002 0.0030860000000000002 0.00094500000000000009 0.0024759999999999999 0.0082260000000000007 0.048773999999999998 0.023369999999999998 0 0.0035049999999999999 0.0010219999999999999 0.001833 0.0011169999999999999 0.0032859999999999999 0.08759500000000002 0.015502999999999996 0.0065919999999999989 0 2 47 47 0.0030010000000000002 1 0 0 14 0 0.11576 0.14630799999999999 0.001305 0.0039500000000000004 0.010755000000000001 3.8000000000000002e-05 0.031607999999999997 0
55 linear 1 23 0.32698100000000002 869.0113944011606 1 67 0.15074000000000001 0.0093849999999999992 0.14702899999999994 0.003901 0.00083200000000000006 0.002392 0.0083689999999999997 0.045402999999999999 0.023361 0 0.00348 0.00097199999999999999 0.0018860000000000001 0.0011609999999999999 0.0032460000000000002 0.097879999999999939 0.018393 0.0073000000000000001 0 3 52 52 0.0029919999999999999 1 0 0 14 0 0.11261599999999999 0.14505100000000001 0.001307 0.0038270000000000001 0.01193 3.4999999999999997e-05 0.032096 0
55 linear 2 0 0.56886000000000003 3.6628941814983658 1 60 0.43689699999999998 0.0089549999999999994 0.10542199999999997 0.0037149999999999996 0.0010160000000000002 0.0031150000000000001 0.0096290000000000004 0.190888 0.024268999999999999 0 0.013840999999999999 0.0011329999999999999 0.12811400000000001 0.0013110000000000001 0.0033320000000000003 0.049887000000000008 0.029732999999999992 0.0066000000000000008 0 0 0 0 0.0030209999999999998 1 0 0 10 0 0.269368 0.43071100000000001 0.00088800000000000001 0.004509 0.012262000000000002 2.5000000000000001e-05 0.031567999999999999 0
55 linear 2 7 0.59570500000000004 3.4586786692015732 1 60 0.427591 0.0085260000000000006 0.14236700000000002 0.0033579999999999999 0.00097800000000000014 0.002856 0.0090639999999999991 0.056405999999999998 0.023068000000000002 0 0.013009 0.00096599999999999995 0.26021500000000003 0.0011980000000000001 0.0031279999999999997 0.086839999999999959 0.029983000000000003 0.0066000000000000008 0 1 37 37 0.0029940000000000001 1 0 0 10 0 0.13094500000000001 0.42204900000000001 0.0012849999999999999 0.003859 0.011597999999999999 2.4000000000000001e-05 0.030061999999999998 0
55 linear 2 15 0.59956600000000004 3.2246085444768449 1 60 0.43647999999999998 0.0083569999999999998 0.13806100000000004 0.0031219999999999998 0.00095399999999999999 0.0028249999999999998 0.0085000000000000006 0.059111999999999998 0.023481999999999999 0 0.012604000000000001 0.00091600000000000004 0.26822700000000005 0.001026 0.0030030000000000005 0.082601999999999953 0.029813999999999986 0.0065960000000000012 0 2 38 38 0.0029020000000000001 1 0 0 10 0 0.133468 0.43124499999999999 0.0012229999999999999 0.0036110000000000001 0.011140000000000001 2.6999999999999999e-05 0.030262000000000001 0
55 linear 2 23 0.48464400000000002 2.9929228944050497 1 68 0.28750599999999998 0.0084410000000000006 0.16769199999999998 0.0042199999999999998 0.00085400000000000005 0.0024459999999999998 0.0083630000000000006 0.047800000000000002 0.023088999999999998 0 0.012264000000000001 0.00093899999999999995 0.134135 0.00099599999999999992 0.0030370000000000006 0.10171299999999998 0.030074000000000014 0.0068269999999999989 0 3 41 41 0.0028860000000000001 1 0 0 10 0 0.120119 0.28250599999999998 0.001116 0.0036770000000000001 0.010679000000000001 2.5999999999999998e-05 0.029044 0
55 linear 3 0 0.70184100000000005 1.748045853137361 1 61 0.56618100000000005 0.0084449999999999994 0.106529 0.0038120000000000003 0.00092099999999999994 0.0025730000000000002 0.0085959999999999995 0.19677700000000001 0.031768999999999999 0 0.012671999999999999 0.0010139999999999999 0.25195999999999996 0.001165 0.0030529999999999993 0.046667999999999994 0.026495000000000001 0.0060100000000000006 0 0 0 0 0.0029399999999999999 1 0 0 10 0 0.279165 0.56055900000000003 0.00081999999999999998 0.0036419999999999998 0.010565 1.8e-05 0.030136 0
55 linear 3 7 0.447324 1.7543246681802578 1 61 0.275173 0.0082380000000000005 0.14369100000000001 0.0034300000000000003 0.00088899999999999992 0.0026359999999999999 0.0080759999999999998 0.053657000000000003 0.031022999999999998 0 0.012083999999999999 0.0010009999999999999 0.102952 0.0010009999999999999 0.0030579999999999995 0.084614999999999996 0.025710999999999998 0.0059999999999999993 0 1 41 41 0.0028809999999999999 1 0 0 10 0 0.13842599999999999 0.26975399999999999 0.0012780000000000001 0.0034650000000000002 0.010676 2.3e-05 0.033711999999999999 0
55 linear 3 15 0.46113399999999999 1.7616374163589565 1 61 0.29213800000000001 0.007979 0.14107100000000003 0.0033930000000000002 0.000794 0.002385 0.0075620000000000001 0.048148000000000003 0.020431999999999999 0 0.011957000000000001 0.000727 0.14314300000000002 0.00093999999999999997 0.0029889999999999999 0.082310000000000008 0.024954 0.0060060000000000001 0 2 41 41 0.002882 1 0 0 10 0 0.11694400000000001 0.287194 0.0012329999999999999 0.0031129999999999999 0.010471000000000001 3.0000000000000001e-05 0.029125999999999999 0
55 linear 3 23 0.51165799999999995 1.7691008691568062 1 61 0.34023999999999999 0.0080110000000000008 0.14378400000000005 0.0033339999999999997 0.00075799999999999999 0.002284 0.007339 0.053594999999999997 0.030703999999999999 0 0.011495 0.00076800000000000002 0.17644199999999999 0.00095500000000000001 0.0030130000000000005 0.084321000000000035 0.025781000000000005 0.0060029999999999997 0 3 40 40 0.0028310000000000002 1 0 0 10 0 0.13252800000000001 0.33513599999999999 0.001132 0.003176 0.010222 2.3e-05 0.029382999999999999 0
55 linear 4 0 0.72774799999999995 1.7460485069392822 1 61 0.56531699999999996 0.0080820000000000006 0.13033200000000003 0.0033960000000000001 0.00087100000000000003 0.0023809999999999999 0.0075550000000000001 0.18777199999999999 0.052364000000000001 0 0.011632 0.00095500000000000001 0.24259500000000001 0.0011620000000000001 0.0029189999999999997 0.068950999999999985 0.027027000000000002 0.0060089999999999996 0 0 0 0 0.0029640000000000001 1 0 0 10 0 0.28950799999999999 0.55993199999999999 0.00082899999999999998 0.0036700000000000001 0.010799000000000001 2.3e-05 0.030065999999999999 0
55 linear 4 7 0.46987899999999999 1.7235852764870154 1 61 0.30365599999999998 0.0081019999999999998 0.13835700000000006 0.003326 0.00083200000000000006 0.0023340000000000001 0.0074310000000000001 0.055993000000000001 0.041010999999999999 0 0.011686999999999999 0.00077300000000000003 0.12648000000000001 0.0010679999999999999 0.002944 0.078108999999999984 0.02611599999999999 0.0060050000000000008 0 1 34 34 0.002941 1 0 0 10 0 0.14532999999999999 0.29866100000000001 0.001191 0.0034069999999999999 0.010409999999999999 2.4000000000000001e-05 0.02913 0
55 linear 4 15 0.49723499999999998 1.7007223976564396 1 61 0.31057299999999999 0.0080429999999999998 0.15862499999999996 0.0034509999999999996 0.00072400000000000003 0.0023630000000000001 0.0073860000000000002 0.053060999999999997 0.051195999999999998 0 0.011653 0.00086600000000000002 0.12650999999999998 0.000941 0.002931 0.094072000000000003 0.026849999999999995 0.0097560000000000008 0 2 35 35 0.0029329999999999998 1 0 0 10 0 0.153007 0.30555399999999999 0.0011659999999999999 0.0033180000000000002 0.010192000000000001 2.1999999999999999e-05 0.029579000000000001 0
55 linear 4 23 0.47693999999999998 1.6803296089875916 1 61 0.29760700000000001 0.0080800000000000004 0.15087799999999996 0.003686 0.00075900000000000002 0.0022759999999999998 0.0072309999999999996 0.050077999999999998 0.040793000000000003 0 0.011348 0.00082200000000000003 0.12627099999999999 0.001067 0.0029910000000000002 0.091054999999999955 0.025366000000000003 0.0060289999999999996 0 3 35 35 0.0029150000000000001 1 0 0 10 0 0.139655 0.29249999999999998 0.001176 0.003663 0.010487999999999999 2.3e-05 0.029513000000000001 0
55 uniform 0 0 0.79088599999999998 3082.8921419002995 1 137 0.418597 0.016847999999999998 0.31117300000000014 0.010352999999999999 0.0016670000000000001 0.0030430000000000001 0.010335 0.19056999999999999 0.035249999999999997 0 0.0087309999999999992 0.00094899999999999997 0.099696000000000007 0.00050799999999999999 0.00347 0.18725399999999989 0.09697800000000005 0 0 0 0 0 0.0029359999999999998 1 0 0 12 0 0.26942899999999997 0.41254000000000002 0.00089099999999999997 0.00331 0.019463000000000001 0.00139 0.027415999999999999 0
55 uniform 0 7 0.85818700000000003 2953.5166494356881 1 137 0.42436699999999999 0.014017999999999999 0.37789299999999998 0.0089510000000000006 0.0013450000000000001 0.0027539999999999999 0.0095729999999999999 0.053235999999999999 0.023678000000000001 0 0.0082319999999999997 0.00099099999999999991 0.25854900000000003 0.00052999999999999998 0.0035300000000000002 0.26216100000000009 0.089925000000000255 0 0 1 54 54 0.0030460000000000001 1 0 0 12 0 0.11951000000000001 0.41845100000000002 0.001389 0.0030860000000000002 0.018481000000000001 0.001382 0.026549 0
55 uniform 0 15 0.81364499999999995 2798.8792657111426 1 129 0.42108200000000001 0.014494 0.3358549999999999 0.0082229999999999994 0.0017230000000000001 0.002686 0.0081869999999999998 0.051833999999999998 0.031337999999999998 0 0.01167 0.00099200000000000004 0.25107800000000002 0.00050100000000000003 0.0032229999999999997 0.23331799999999989 0.079003000000000143 0 0 2 54 54 0.0029510000000000001 1 0 0 10 0 0.12675500000000001 0.41583799999999999 0.0013090000000000001 0.0028149999999999998 0.018022 0.00125 0.024480999999999999 0
55 uniform 0 23 0.88053599999999999 2639.6974242180067 1 137 0.462538 0.014175 0.36334099999999997 0.0081260000000000013 0.0014690000000000003 0.002673 0.0081720000000000004 0.051887000000000003 0.031288000000000003 0 0.011421000000000001 0.000968 0.29403600000000002 0.00049399999999999997 0.0030620000000000001 0.24980700000000014 0.087847000000000078 0 0 3 53 53 0.0029160000000000002 1 0 0 10 0 0.12587200000000001 0.45743299999999998 0.0012570000000000001 0.0028089999999999999 0.017831999999999997 0.001175 0.024062 0
55 uniform 1 0 0.42142600000000002 1526.0227923877615 1 66 0.30229099999999998 0.011259999999999999 0.088466000000000017 0.0035040000000000002 0.0010170000000000001 0.0027039999999999998 0.0085450000000000005 0.19403699999999999 0.022963000000000001 0 0.0035070000000000001 0.0010020000000000001 0.001913 0.001227 0.0034579999999999997 0.056326999999999988 0.021192999999999993 0 0 0 0 0 0.0029819999999999998 1 0 0 14 0 0.26275700000000002 0.29597600000000002 0.00088900000000000003 0.0042189999999999997 0.012054999999999998 2.4000000000000001e-05 0.033999000000000001 0
55 uniform 1 7 0.34065200000000001 1376.0964305779728 1 74 0.15349699999999999 0.010475999999999999 0.15619699999999997 0.003751 0.0011749999999999998 0.0027160000000000001 0.008907 0.051070999999999998 0.02145 0 0.0034420000000000002 0.00091799999999999998 0.0018830000000000001 0.001096 0.0032080000000000003 0.120947 0.022965999999999997 0 0 1 59 59 0.0029529999999999999 1 0 0 14 0 0.116327 0.14772399999999999 0.001475 0.0037940000000000001 0.010783999999999998 2.5000000000000001e-05 0.031925000000000002 0
55 uniform 1 15 0.29110599999999998 1173.9303111133315 1 59 0.150314 0.0097689999999999999 0.11518699999999997 0.002993 0.00089299999999999991 0.0023890000000000001 0.0083800000000000003 0.048779999999999997 0.022793999999999998 0 0.0033660000000000001 0.000892 0.0018370000000000001 0.001096 0.003032 0.090810000000000016 0.015315999999999995 0 0 2 47 47 0.0028999999999999998 1 0 0 14 0 0.11436499999999999 0.144868 0.00123 0.00347 0.010723 2.4000000000000001e-05 0.031654000000000002 0
55 uniform 1 23 0.26572400000000002 921.22867685273934 1 51 0.14503199999999999 0.0092610000000000001 0.097879000000000035 0.0022730000000000003 0.00066100000000000002 0.0023240000000000001 0.0082470000000000009 0.045245 0.022689000000000001 0 0.0033679999999999999 0.00086600000000000002 0.0017859999999999998 0.00093800000000000003 0.003065 0.076276999999999998 0.013752 0 0 3 39 39 0.002921 1 0 0 14 0 0.11013100000000001 0.14002700000000001 0.001237 0.0035799999999999998 0.010777000000000002 2.4000000000000001e-05 0.031002999999999999 0
55 uniform 2 0 0.54484999999999995 3.783250454555307 1 60 0.43088799999999999 0.0089409999999999993 0.088286000000000003 0.0032059999999999996 0.001065 0.0030569999999999998 0.0095130000000000006 0.185776 0.023803000000000001 0 0.013887 0.0010169999999999999 0.12856299999999998 0.0011529999999999999 0.0031629999999999996 0.049642000000000013 0.029598999999999993 0 0 0 0 0 0.0029970000000000001 1 0 0 10 0 0.26398300000000002 0.42524499999999998 0.00084999999999999995 0.0044710000000000001 0.012425 2.1999999999999999e-05 0.031932000000000002 0
55 uniform 2 7 0.58254700000000004 3.5870473372312963 1 60 0.43382999999999999 0.0086999999999999994 0.12309300000000001 0.0031310000000000005 0.0010270000000000001 0.0028019999999999998 0.0088900000000000003 0.056430000000000001 0.029229000000000002 0 0.012756999999999999 0.0009990000000000001 0.26121 0.001155 0.0031380000000000002 0.084131000000000011 0.029811999999999995 0 0 1 37 37 0.0029069999999999999 1 0 0 10 0 0.13680999999999999 0.42834 0.0013389999999999999 0.003901 0.011361 2.3e-05 0.029815000000000001 0
55 uniform 2 15 0.58591300000000002 3.3516785161236311 1 60 0.43618000000000001 0.0084209999999999997 0.12485699999999995 0.0028979999999999995 0.00085899999999999995 0.0027269999999999998 0.0090449999999999992 0.059292999999999998 0.023088999999999998 0 0.012581 0.00095399999999999999 0.26846400000000004 0.001026 0.0031279999999999993 0.082033999999999982 0.029850999999999999 0 0 2 38 38 0.0029099999999999998 1 0 0 10 0 0.13325799999999999 0.43105300000000002 0.0012689999999999999 0.003908 0.010683999999999999 2.4000000000000001e-05 0.029877999999999998 0
55 uniform 2 23 0.43595 3.1040072912512695 1 60 0.28762599999999999 0.0084139999999999996 0.12399400000000001 0.0027930000000000003 0.00080900000000000004 0.0024250000000000001 0.0079220000000000002 0.047824999999999999 0.024041 0 0.012061000000000001 0.000803 0.133827 0.000968 0.0031449999999999998 0.08498600000000002 0.029927000000000006 0 0 3 37 37 0.0029450000000000001 1 0 0 10 0 0.121016 0.282362 0.001189 0.0036909999999999998 0.010470999999999999 2.3e-05 0.029073000000000002 0
55 uniform 3 0 0.65724700000000003 1.7491477074504109 1 45 0.57189500000000004 0.0083660000000000002 0.061952999999999994 0.0023879999999999999 0.0007899999999999999 0.0024789999999999999 0.0076709999999999999 0.19661300000000001 0.034360000000000002 0 0.011955 0.00096199999999999996 0.25787300000000002 0.0012130000000000001 0.0030509999999999999 0.033592000000000004 0.021575 0 0 0 0 0 0.0029090000000000001 1 0 0 10 0 0.28034599999999998 0.56621900000000003 0.00086399999999999997 0.003516 0.010313999999999999 2.3e-05 0.029805999999999999 0
55 uniform 3 7 0.38443500000000003 1.7554748529576572 1 45 0.271478 0.0082740000000000001 0.089713000000000001 0.002372 0.00065799999999999995 0.0024039999999999999 0.0074679999999999998 0.053737 0.032992 0 0.011835999999999999 0.00088199999999999997 0.103132 0.00096100000000000005 0.0030009999999999998 0.061894000000000005 0.020963999999999993 0 0 1 31 31 0.0029429999999999999 1 0 0 10 0 0.13598199999999999 0.26621 0.0012600000000000001 0.0034020000000000001 0.010505 1.5e-05 0.029774999999999999 0
55 uniform 3 15 0.40946700000000003 1.762846062097883 1 45 0.29450399999999999 0.0081119999999999994 0.091881999999999991 0.00233 0.00063699999999999998 0.002307 0.0073249999999999999 0.048251000000000002 0.022540000000000001 0 0.011681 0.00078100000000000001 0.14403199999999999 0.00093199999999999999 0.0030360000000000005 0.064317999999999986 0.020658000000000003 0 0 2 31 31 0.0028349999999999998 1 0 0 10 0 0.118959 0.289379 0.001165 0.003202 0.010198 2.5000000000000001e-05 0.029249000000000001 0
55 uniform 3 23 0.44723200000000002 1.7703716681915762 1 45 0.33586500000000002 0.0081250000000000003 0.088585999999999984 0.0023110000000000001 0.00057700000000000004 0.0022659999999999998 0.0070920000000000002 0.053469000000000003 0.030624999999999999 0 0.011521 0.00075000000000000002 0.17236599999999999 0.00093599999999999998 0.0030110000000000002 0.060955999999999989 0.020754999999999999 0 0 3 30 30 0.0029260000000000002 1 0 0 10 0 0.13245000000000001 0.33080799999999999 0.001101 0.0032049999999999999 0.010141000000000001 2.0999999999999999e-05 0.029595 0
55 uniform 4 0 0.67686100000000005 1.7476884888953794 1 45 0.56915300000000002 0.0079889999999999996 0.084880999999999998 0.0023510000000000002 0.00084099999999999995 0.0022339999999999999 0.007352 0.18798799999999999 0.052398 0 0.011686999999999999 0.00089700000000000001 0.24690200000000001 0.00116 0.0029970000000000001 0.055503999999999998 0.022311000000000015 0 0 0 0 0 0.0029250000000000001 1 0 0 10 0 0.28942200000000001 0.563809 0.00083799999999999999 0.0035590000000000001 0.010942 2.9e-05 0.029864000000000002 0
55 uniform 4 7 0.41539599999999999 1.7249619615788798 1 45 0.30353799999999997 0.0080590000000000002 0.089143 0.0022360000000000001 0.00066200000000000005 0.0023519999999999999 0.0071980000000000004 0.056065999999999998 0.040918000000000003 0 0.011547999999999999 0.00085300000000000003 0.12643000000000001 0.0011460000000000001 0.0029469999999999995 0.060926000000000001 0.02109299999999999 0 0 1 24 24 0.0029199999999999999 1 0 0 10 0 0.14527200000000001 0.29849700000000001 0.0011900000000000001 0.0032989999999999998 0.010588 2.5999999999999998e-05 0.029204999999999998 0
55 uniform 4 15 0.43746699999999999 1.7018667485302585 1 45 0.31096099999999999 0.0080590000000000002 0.10368000000000001 0.0023500000000000001 0.00061299999999999994 0.0023909999999999999 0.0073039999999999997 0.053143000000000003 0.051239 0 0.011450999999999999 0.00085800000000000004 0.12648699999999999 0.0010059999999999999 0.0030149999999999999 0.071779000000000009 0.024988999999999987 0 0 2 25 25 0.002862 1 0 0 10 0 0.15317700000000001 0.30611899999999997 0.001147 0.003333 0.010421 2.6999999999999999e-05 0.029742999999999999 0
55 uniform 4 23 0.41820299999999999 1.6812939660339752 1 45 0.29739300000000002 0.0080929999999999995 0.098079000000000027 0.0022400000000000002 0.00061799999999999995 0.0023709999999999998 0.007522 0.050244999999999998 0.041013000000000001 0 0.011688 0.00091600000000000004 0.12619900000000001 0.00099200000000000004 0.0029789999999999994 0.070719999999999991 0.020487000000000002 0 0 3 25 25 0.0029910000000000002 1 0 0 10 0 0.14011299999999999 0.29251700000000003 0.0011980000000000001 0.0034580000000000001 0.0101 2.5000000000000001e-05 0.029340000000000001 0
56 linear 0 0 0.49077900000000002 91.317025395733978 1 66 0.33932699999999999 0.011866 0.12021800000000002 0.0039019999999999997 0.0011349999999999999 0.0032200000000000002 0.009273 0.17186599999999999 0.072819999999999996 0 0.01264 0.00096000000000000002 0.000812 0.0011969999999999999 0.0034789999999999995 0.055333000000000007 0.029302000000000002 0.0067329999999999994 0 0 0 0 0.0029350000000000001 1 0 0 10 0 0.29564099999999999 0.33304400000000001 0.000883 0.0035400000000000002 0.01567 2.8e-05 0.030705 0
56 linear 0 7 0.40578399999999998 106.63047445871261 1 74 0.202488 0.011069000000000001 0.17134599999999997 0.0040510000000000008 0.0011059999999999998 0.0027929999999999999 0.008914 0.051964000000000003 0.062112000000000001 0 0.011651 0.00090899999999999998 0.00080900000000000004 0.001039 0.0035629999999999998 0.10429700000000001 0.02900200000000001 0.0076540000000000002 0 1 55 55 0.0029589999999999998 1 0 0 10 0 0.16214400000000001 0.19653000000000001 0.0012719999999999999 0.0028089999999999999 0.014239999999999999 2.5000000000000001e-05 0.029250000000000002 0
56 linear 0 15 0.40029300000000001 123.02364883882791 1 74 0.20222999999999999 0.011145 0.16571799999999998 0.0043170000000000005 0.001121 0.0028 0.0085769999999999996 0.051778999999999999 0.062300000000000001 0 0.011589 0.000959 0.00081400000000000005 0.001116 0.0034989999999999995 0.09911200000000002 0.028703000000000006 0.0076490000000000013 0 2 55 55 0.0029060000000000002 1 0 0 10 0 0.16254099999999999 0.196631 0.001279 0.00314 0.014201 2.5999999999999998e-05 0.029291000000000001 0
56 linear 0 23 0.45734999999999998 137.95930488244798 1 74 0.25093500000000002 0.012201 0.17347400000000007 0.0038700000000000002 0.001034 0.002643 0.0086770000000000007 0.048544999999999998 0.115699 0 0.012012999999999999 0.00081700000000000002 0.00080000000000000004 0.00097199999999999999 0.0032430000000000002 0.10411299999999998 0.029808999999999992 0.0079739999999999967 0 3 55 55 0.0029979999999999998 1 0 0 10 0 0.212419 0.24568100000000001 0.0013439999999999999 0.0032599999999999999 0.013788999999999997 2.3e-05 0.028490000000000001 0
56 linear 1 0 0.68725000000000003 112.94919400186518 1 75 0.447884 0.013238 0.20401800000000012 0.0049060000000000006 0.00094399999999999996 0.0028990000000000001 0.0098449999999999996 0.18026500000000001 0.167382 0 0.01191 0.00085700000000000001 0.0097079999999999979 0.00093999999999999997 0.0039509999999999997 0.12226100000000002 0.039512999999999986 0.0080959999999999973 0 0 0 0 0.0030079999999999998 1 0 0 10 0 0.39710099999999998 0.44128499999999998 0.00082700000000000004 0.0030370000000000002 0.014331999999999999 1.5999999999999999e-05 0.030530000000000002 0
56 linear 1 7 0.544458 147.55139949039454 1 75 0.291352 0.013176 0.21803400000000001 0.0044660000000000004 0.001059 0.002699 0.0095499999999999995 0.053175 0.147424 0 0.011683000000000001 0.00094600000000000001 0.0028949999999999996 0.00096599999999999995 0.0036879999999999999 0.13683900000000004 0.039995000000000031 0.0079679999999999994 0 1 31 30 0.0029689999999999999 1 0 0 10 0 0.24960399999999999 0.285408 0.00132 0.0031830000000000001 0.013529999999999999 2.5999999999999998e-05 0.029641000000000001 0
56 linear 1 15 0.59562199999999998 186.27878540127224 1 83 0.31541200000000003 0.011499000000000001 0.24624499999999991 0.004522 0.0010899999999999998 0.0026080000000000001 0.0095010000000000008 0.053226999999999997 0.16806199999999999 0 0.011445 0.000977 0.0095849999999999998 0.00088900000000000003 0.0032860000000000003 0.16106299999999993 0.042512999999999967 0.0087119999999999975 0 2 22 22 0.0029759999999999999 1 0 0 10 0 0.26811200000000002 0.31004799999999999 0.0013439999999999999 0.0030109999999999998 0.013282 2.1999999999999999e-05 0.027833 0
56 linear 1 23 0.57570699999999997 223.07167921948357 1 82 0.30386999999999997 0.012093 0.23689299999999994 0.0045740000000000008 0.0010040000000000001 0.0024659999999999999 0.0079629999999999996 0.051775000000000002 0.15557699999999999 0 0.011436999999999999 0.00086799999999999996 0.0096159999999999995 0.00094700000000000003 0.0035710000000000004 0.15236699999999997 0.042058000000000005 0.0085879999999999967 0 3 23 23 0.0029520000000000002 1 0 0 10 0 0.25605099999999997 0.29795700000000003 0.001201 0.002977 0.014193000000000001 2.5999999999999998e-05 0.030043 0
56 linear 2 0 0.47712700000000002 5.322543798179213 1 53 0.363736 0.0087329999999999994 0.086071000000000009 0.0036020000000000002 0.00083200000000000006 0.0029640000000000001 0.0090340000000000004 0.16697100000000001 0.107567 0 0.012184 0.0010449999999999999 0.00058699999999999996 0.0012149999999999999 0.0032900000000000004 0.036334999999999992 0.019911999999999996 0.005189 0 0 0 0 0.0029910000000000002 1 0 0 10 0 0.32567299999999999 0.35766100000000001 0.00089599999999999999 0.0036319999999999998 0.011541000000000001 2.9e-05 0.031112999999999998 0
56 linear 2 7 0.40606700000000001 13.980389416004089 1 67 0.230238 0.011494000000000001 0.144986 0.0037150000000000004 0.0011820000000000001 0.0026930000000000001 0.008371 0.047211000000000003 0.093516000000000002 0 0.011617000000000001 0.00089099999999999997 0.000825 0.001003 0.0034910000000000002 0.081555000000000002 0.028901999999999994 0.0068269999999999997 0 1 44 44 0.0028540000000000002 1 0 0 10 0 0.18948899999999999 0.22360099999999999 0.0012290000000000001 0.002784 0.014522 1.8e-05 0.029895999999999999 0
56 linear 2 15 0.38564900000000002 26.534585596775766 1 67 0.22264300000000001 0.010874999999999999 0.13292000000000001 0.0036149999999999997 0.00099699999999999984 0.00263 0.0080000000000000002 0.052023 0.083131999999999998 0 0.011363 0.00091500000000000001 0.00083299999999999997 0.000968 0.0033829999999999997 0.070140000000000008 0.028347999999999995 0.0068340000000000015 0 2 36 36 0.0029190000000000002 1 0 0 10 0 0.182759 0.216811 0.001263 0.0030620000000000001 0.014891000000000001 2.1999999999999999e-05 0.028910000000000002 0
56 linear 2 23 0.42204900000000001 39.850340491177128 1 67 0.25721699999999997 0.010761 0.13520499999999999 0.0034620000000000002 0.00097999999999999997 0.0026080000000000001 0.0079699999999999997 0.046849000000000002 0.123573 0 0.011429 0.00084800000000000001 0.00081499999999999997 0.00095699999999999995 0.0033540000000000002 0.075950999999999991 0.024786000000000006 0.0068460000000000014 0 3 34 34 0.0029710000000000001 1 0 0 10 0 0.21899399999999999 0.251693 0.0012110000000000001 0.0029520000000000002 0.014011000000000001 2.4000000000000001e-05 0.029877999999999998 0
56 linear 3 0 0.50661299999999998 207.50861304959483 1 53 0.31891000000000003 0.010185 0.15784399999999998 0.0040049999999999999 0.000812 0.0030500000000000002 0.0090539999999999995 0.183035 0.033533 0 0.024317999999999999 0.00096699999999999998 0.00056999999999999998 0.0012769999999999999 0.0034349999999999993 0.097747999999999988 0.014563999999999999 0.0046999999999999993 0 0 0 0 0.0029659999999999999 1 0 0 4 0 0.28012399999999998 0.31274400000000002 0.00088699999999999998 0.004274 0.012002000000000001 3.6000000000000001e-05 0.030952 0
56 linear 3 7 0.36821900000000002 216.5846923097445 1 53 0.182863 0.0095569999999999995 0.15757699999999997 0.0032940000000000001 0.00068199999999999988 0.0028730000000000001 0.0086929999999999993 0.051923999999999998 0.032828999999999997 0 0.022703000000000001 0.00095600000000000004 0.00056700000000000001 0.0010870000000000001 0.0032390000000000001 0.10125199999999998 0.014286000000000004 0.0047060000000000001 0 1 0 0 0.002918 1 0 0 4 0 0.14659700000000001 0.177199 0.001312 0.0040619999999999996 0.011018 2.5000000000000001e-05 0.030633000000000001 0
56 linear 3 15 0.36513699999999999 228.50270345116584 1 53 0.17904 0.0092980000000000007 0.15916999999999995 0.0029819999999999998 0.00067199999999999996 0.0024580000000000001 0.0082629999999999995 0.051998999999999997 0.032578999999999997 0 0.022499000000000002 0.00080900000000000004 0.00059499999999999993 0.0010640000000000001 0.0031590000000000003 0.10301900000000001 0.014333999999999996 0.004739000000000001 0 2 0 0 0.0029199999999999999 1 0 0 4 0 0.14469299999999999 0.17352999999999999 0.0012149999999999999 0.0036029999999999999 0.010312 2.6999999999999999e-05 0.029822999999999999 0
