case_id configuration_id profile d_bin_index epoch_index topology_status topology_cells empty_cells arc_cells full_cells degenerate_cells physical_events
85 85 linear 0 15 OK 14 9 5 0 0 8
85 85 linear 0 23 OK 14 9 5 0 0 8
85 85 linear 1 0 OK 14 8 6 0 0 8
85 85 linear 1 7 OK 14 8 6 0 0 8
85 85 linear 1 15 OK 14 8 6 0 0 8
85 85 linear 1 23 OK 14 8 6 0 0 8
85 85 linear 2 0 OK 13 10 3 0 0 6
85 85 linear 2 7 OK 13 10 3 0 0 6
85 85 linear 2 15 OK 13 10 3 0 0 6
85 85 linear 2 23 OK 14 8 6 0 0 8
85 85 linear 3 0 OK 13 10 3 0 0 6
85 85 linear 3 7 OK 13 10 3 0 0 6
85 85 linear 3 15 OK 13 10 3 0 0 6
85 85 linear 3 23 OK 13 10 3 0 0 6
85 85 linear 4 0 OK 15 9 6 0 0 10
85 85 linear 4 7 OK 15 9 6 0 0 10
85 85 linear 4 15 OK 15 9 6 0 0 10
85 85 linear 4 23 OK 15 9 6 0 0 10
85 85 uniform 0 0 OK 14 9 5 0 0 8
85 85 uniform 0 7 OK 14 9 5 0 0 8
85 85 uniform 0 15 OK 14 9 5 0 0 8
85 85 uniform 0 23 OK 14 9 5 0 0 8
85 85 uniform 1 0 OK 14 8 6 0 0 8
85 85 uniform 1 7 OK 14 8 6 0 0 8
85 85 uniform 1 15 OK 14 8 6 0 0 8
85 85 uniform 1 23 OK 14 8 6 0 0 8
85 85 uniform 2 0 OK 13 10 3 0 0 6
85 85 uniform 2 7 OK 13 10 3 0 0 6
85 85 uniform 2 15 OK 13 10 3 0 0 6
85 85 uniform 2 23 OK 14 8 6 0 0 8
85 85 uniform 3 0 OK 13 10 3 0 0 6
85 85 uniform 3 7 OK 13 10 3 0 0 6
85 85 uniform 3 15 OK 13 10 3 0 0 6
85 85 uniform 3 23 OK 13 10 3 0 0 6
85 85 uniform 4 0 OK 15 9 6 0 0 10
85 85 uniform 4 7 OK 15 9 6 0 0 10
85 85 uniform 4 15 OK 15 9 6 0 0 10
85 85 uniform 4 23 OK 15 9 6 0 0 10
86 86 linear 0 0 OK 15 5 7 3 0 8
86 86 linear 0 7 OK 15 5 7 3 0 8
86 86 linear 0 15 OK 15 4 8 3 0 8
86 86 linear 0 23 OK 16 5 8 3 0 8
86 86 linear 1 0 OK 13 6 7 0 0 6
86 86 linear 1 7 OK 13 6 7 0 0 6
86 86 linear 1 15 OK 13 6 7 0 0 6
86 86 linear 1 23 OK 13 6 7 0 0 6
86 86 linear 2 0 OK 14 5 9 0 0 6
86 86 linear 2 7 OK 14 5 9 0 0 6
86 86 linear 2 15 OK 16 5 11 0 0 10
86 86 linear 2 23 OK 16 6 10 0 0 10
86 86 linear 3 0 OK 17 8 9 0 0 10
86 86 linear 3 7 OK 17 8 9 0 0 10
86 86 linear 3 15 OK 17 8 9 0 0 10
86 86 linear 3 23 OK 17 8 9 0 0 10
86 86 linear 4 0 OK 14 7 7 0 0 6
86 86 linear 4 7 OK 14 7 7 0 0 6
86 86 linear 4 15 OK 13 6 7 0 0 6
86 86 linear 4 23 OK 13 6 7 0 0 6
86 86 uniform 0 0 OK 15 5 7 3 0 8
86 86 uniform 0 7 OK 15 5 7 3 0 8
86 86 uniform 0 15 OK 15 4 8 3 0 8
86 86 uniform 0 23 OK 16 5 8 3 0 8
86 86 uniform 1 0 OK 13 6 7 0 0 6
86 86 uniform 1 7 OK 13 6 7 0 0 6
86 86 uniform 1 15 OK 13 6 7 0 0 6
86 86 uniform 1 23 OK 13 6 7 0 0 6
86 86 uniform 2 0 OK 14 5 9 0 0 6
86 86 uniform 2 7 OK 14 5 9 0 0 6
86 86 uniform 2 15 OK 16 5 11 0 0 10
86 86 uniform 2 23 OK 16 6 10 0 0 10
86 86 uniform 3 0 OK 17 8 9 0 0 10
86 86 uniform 3 7 OK 17 8 9 0 0 10
86 86 uniform 3 15 OK 17 8 9 0 0 10
86 86 uniform 3 23 OK 17 8 9 0 0 10
86 86 uniform 4 0 OK 14 7 7 0 0 6
86 86 uniform 4 7 OK 14 7 7 0 0 6
86 86 uniform 4 15 OK 13 6 7 0 0 6
86 86 uniform 4 23 OK 13 6 7 0 0 6
87 87 linear 0 0 OK 12 6 6 0 0 4
87 87 linear 0 7 OK 12 6 6 0 0 4
87 87 linear 0 15 OK 13 6 7 0 0 6
87 87 linear 0 23 OK 13 6 7 0 0 6
87 87 linear 1 0 OK 12 5 7 0 0 4
87 87 linear 1 7 OK 12 5 7 0 0 4
87 87 linear 1 15 OK 12 5 7 0 0 4
87 87 linear 1 23 OK 12 5 7 0 0 4
87 87 linear 2 0 OK 15 5 10 0 0 8
87 87 linear 2 7 OK 15 5 10 0 0 8
87 87 linear 2 15 OK 15 5 10 0 0 8
87 87 linear 2 23 OK 14 6 8 0 0 6
87 87 linear 3 0 OK 12 7 5 0 0 6
87 87 linear 3 7 OK 12 7 5 0 0 6
87 87 linear 3 15 OK 12 7 5 0 0 6
87 87 linear 3 23 OK 12 7 5 0 0 6
87 87 linear 4 0 OK 12 7 5 0 0 6
87 87 linear 4 7 OK 12 7 5 0 0 6
87 87 linear 4 15 OK 12 7 5 0 0 6
87 87 linear 4 23 OK 12 7 5 0 0 6
87 87 uniform 0 0 OK 12 6 6 0 0 4
87 87 uniform 0 7 OK 12 6 6 0 0 4
87 87 uniform 0 15 OK 13 6 7 0 0 6
87 87 uniform 0 23 OK 13 6 7 0 0 6
87 87 uniform 1 0 OK 12 5 7 0 0 4
87 87 uniform 1 7 OK 12 5 7 0 0 4
87 87 uniform 1 15 OK 12 5 7 0 0 4
87 87 uniform 1 23 OK 12 5 7 0 0 4
87 87 uniform 2 0 OK 15 5 10 0 0 8
87 87 uniform 2 7 OK 15 5 10 0 0 8
87 87 uniform 2 15 OK 15 5 10 0 0 8
87 87 uniform 2 23 OK 14 6 8 0 0 6
87 87 uniform 3 0 OK 12 7 5 0 0 6
87 87 uniform 3 7 OK 12 7 5 0 0 6
87 87 uniform 3 15 OK 12 7 5 0 0 6
87 87 uniform 3 23 OK 12 7 5 0 0 6
87 87 uniform 4 0 OK 12 7 5 0 0 6
87 87 uniform 4 7 OK 12 7 5 0 0 6
87 87 uniform 4 15 OK 12 7 5 0 0 6
87 87 uniform 4 23 OK 12 7 5 0 0 6
88 88 linear 0 0 OK 14 6 8 0 0 4
88 88 linear 0 7 OK 14 5 9 0 0 4
88 88 linear 0 15 OK 14 5 9 0 0 4
88 88 linear 0 23 OK 14 5 9 0 0 4
88 88 linear 1 0 OK 14 7 7 0 0 8
88 88 linear 1 7 OK 14 7 7 0 0 8
88 88 linear 1 15 OK 14 7 7 0 0 8
88 88 linear 1 23 OK 14 7 7 0 0 8
88 88 linear 2 0 OK 13 10 3 0 0 6
88 88 linear 2 7 OK 14 9 5 0 0 8
88 88 linear 2 15 OK 14 8 6 0 0 8
88 88 linear 2 23 OK 14 8 6 0 0 8
88 88 linear 3 0 OK 13 10 3 0 0 6
88 88 linear 3 7 OK 13 10 3 0 0 6
88 88 linear 3 15 OK 13 10 3 0 0 6
88 88 linear 3 23 OK 13 10 3 0 0 6
88 88 linear 4 0 OK 13 10 3 0 0 6
88 88 linear 4 7 OK 13 10 3 0 0 6
88 88 linear 4 15 OK 13 10 3 0 0 6
88 88 linear 4 23 OK 13 10 3 0 0 6
88 88 uniform 0 0 OK 14 6 8 0 0 4
88 88 uniform 0 7 OK 14 5 9 0 0 4
88 88 uniform 0 15 OK 14 5 9 0 0 4
88 88 uniform 0 23 OK 14 5 9 0 0 4
88 88 uniform 1 0 OK 14 7 7 0 0 8
88 88 uniform 1 7 OK 14 7 7 0 0 8
88 88 uniform 1 15 OK 14 7 7 0 0 8
88 88 uniform 1 23 OK 14 7 7 0 0 8
88 88 uniform 2 0 OK 13 10 3 0 0 6
88 88 uniform 2 7 OK 14 9 5 0 0 8
88 88 uniform 2 15 OK 14 8 6 0 0 8
88 88 uniform 2 23 OK 14 8 6 0 0 8
88 88 uniform 3 0 OK 13 10 3 0 0 6
88 88 uniform 3 7 OK 13 10 3 0 0 6
88 88 uniform 3 15 OK 13 10 3 0 0 6
88 88 uniform 3 23 OK 13 10 3 0 0 6
88 88 uniform 4 0 OK 13 10 3 0 0 6
88 88 uniform 4 7 OK 13 10 3 0 0 6
88 88 uniform 4 15 OK 13 10 3 0 0 6
88 88 uniform 4 23 OK 13 10 3 0 0 6
89 89 linear 0 0 OK 13 6 7 0 0 6
89 89 linear 0 7 OK 13 6 7 0 0 6
89 89 linear 0 15 OK 13 6 7 0 0 6
89 89 linear 0 23 OK 13 6 7 0 0 6
89 89 linear 1 0 OK 16 8 8 0 0 8
89 89 linear 1 7 OK 16 8 8 0 0 7
89 89 linear 1 15 OK 16 8 8 0 0 8
89 89 linear 1 23 OK 16 8 8 0 0 8
89 89 linear 2 0 OK 13 10 3 0 0 6
89 89 linear 2 7 OK 13 10 3 0 0 6
89 89 linear 2 15 OK 14 9 5 0 0 8
89 89 linear 2 23 OK 13 7 6 0 0 6
89 89 linear 3 0 OK 13 8 5 0 0 6
89 89 linear 3 7 OK 13 8 5 0 0 6
89 89 linear 3 15 OK 13 8 5 0 0 6
89 89 linear 3 23 OK 13 8 5 0 0 6
89 89 linear 4 0 OK 13 8 5 0 0 6
89 89 linear 4 7 OK 13 8 5 0 0 6
89 89 linear 4 15 OK 13 8 5 0 0 6
89 89 linear 4 23 OK 13 8 5 0 0 6
89 89 uniform 0 0 OK 13 6 7 0 0 6
89 89 uniform 0 7 OK 13 6 7 0 0 6
89 89 uniform 0 15 OK 13 6 7 0 0 6
89 89 uniform 0 23 OK 13 6 7 0 0 6
89 89 uniform 1 0 OK 16 8 8 0 0 8
89 89 uniform 1 7 OK 16 8 8 0 0 7
89 89 uniform 1 15 OK 16 8 8 0 0 8
89 89 uniform 1 23 OK 16 8 8 0 0 8
89 89 uniform 2 0 OK 13 10 3 0 0 6
89 89 uniform 2 7 OK 13 10 3 0 0 6
89 89 uniform 2 15 OK 14 9 5 0 0 8
89 89 uniform 2 23 OK 13 7 6 0 0 6
89 89 uniform 3 0 OK 13 8 5 0 0 6
89 89 uniform 3 7 OK 13 8 5 0 0 6
89 89 uniform 3 15 OK 13 8 5 0 0 6
89 89 uniform 3 23 OK 13 8 5 0 0 6
89 89 uniform 4 0 OK 13 8 5 0 0 6
89 89 uniform 4 7 OK 13 8 5 0 0 6
89 89 uniform 4 15 OK 13 8 5 0 0 6
89 89 uniform 4 23 OK 13 8 5 0 0 6
90 90 linear 0 0 OK 12 2 10 0 0 4
90 90 linear 0 7 OK 13 2 9 2 0 6
90 90 linear 0 15 OK 13 2 7 4 0 6
90 90 linear 0 23 OK 14 2 8 4 0 6
90 90 linear 1 0 OK 16 3 10 3 0 10
90 90 linear 1 7 OK 16 3 10 3 0 8
90 90 linear 1 15 OK 16 3 10 3 0 8
90 90 linear 1 23 OK 16 4 9 3 0 8
90 90 linear 2 0 OK 16 4 8 4 0 8
90 90 linear 2 7 OK 16 4 10 2 0 8
90 90 linear 2 15 OK 16 6 10 0 0 8
90 90 linear 2 23 OK 16 8 8 0 0 8
90 90 linear 3 0 OK 15 6 9 0 0 6
90 90 linear 3 7 OK 15 6 9 0 0 6
90 90 linear 3 15 OK 15 6 9 0 0 6
90 90 linear 3 23 OK 15 6 9 0 0 6
90 90 linear 4 0 OK 12 7 5 0 0 6
90 90 linear 4 7 OK 12 7 5 0 0 6
90 90 linear 4 15 OK 12 7 5 0 0 6
90 90 linear 4 23 OK 12 7 5 0 0 6
90 90 uniform 0 0 OK 12 2 10 0 0 4
90 90 uniform 0 7 OK 13 2 9 2 0 6
90 90 uniform 0 15 OK 13 2 7 4 0 6
90 90 uniform 0 23 OK 14 2 8 4 0 6
90 90 uniform 1 0 OK 16 3 10 3 0 10
90 90 uniform 1 7 OK 16 3 10 3 0 8
90 90 uniform 1 15 OK 16 3 10 3 0 8
90 90 uniform 1 23 OK 16 4 9 3 0 8
90 90 uniform 2 0 OK 16 4 8 4 0 8
90 90 uniform 2 7 OK 16 4 10 2 0 8
90 90 uniform 2 15 OK 16 6 10 0 0 8
90 90 uniform 2 23 OK 16 8 8 0 0 8
90 90 uniform 3 0 OK 15 6 9 0 0 6
90 90 uniform 3 7 OK 15 6 9 0 0 6
90 90 uniform 3 15 OK 15 6 9 0 0 6
90 90 uniform 3 23 OK 15 6 9 0 0 6
90 90 uniform 4 0 OK 12 7 5 0 0 6
90 90 uniform 4 7 OK 12 7 5 0 0 6
90 90 uniform 4 15 OK 12 7 5 0 0 6
90 90 uniform 4 23 OK 12 7 5 0 0 6
91 91 linear 0 0 OK 15 4 8 3 0 6
91 91 linear 0 7 OK 16 3 10 3 0 8
91 91 linear 0 15 OK 16 2 11 3 0 8
91 91 linear 0 23 OK 15 2 10 3 0 6
91 91 linear 1 0 OK 14 3 11 0 0 6
91 91 linear 1 7 OK 14 4 10 0 0 6
91 91 linear 1 15 OK 14 5 9 0 0 6
91 91 linear 1 23 OK 15 6 9 0 0 6
91 91 linear 2 0 OK 12 2 10 0 0 4
91 91 linear 2 7 OK 12 2 10 0 0 4
91 91 linear 2 15 OK 13 4 9 0 0 6
91 91 linear 2 23 OK 13 5 8 0 0 6
91 91 linear 3 0 OK 12 5 7 0 0 6
91 91 linear 3 7 OK 12 6 6 0 0 6
91 91 linear 3 15 OK 12 6 6 0 0 6
91 91 linear 3 23 OK 12 6 6 0 0 6
91 91 linear 4 0 OK 13 6 7 0 0 6
91 91 linear 4 7 OK 13 8 5 0 0 6
91 91 linear 4 15 OK 12 7 5 0 0 6
91 91 linear 4 23 OK 12 7 5 0 0 6
91 91 uniform 0 0 OK 15 4 8 3 0 6
91 91 uniform 0 7 OK 16 3 10 3 0 8
91 91 uniform 0 15 OK 16 2 11 3 0 8
91 91 uniform 0 23 OK 15 2 10 3 0 6
91 91 uniform 1 0 OK 14 3 11 0 0 6
91 91 uniform 1 7 OK 14 4 10 0 0 6
91 91 uniform 1 15 OK 14 5 9 0 0 6
91 91 uniform 1 23 OK 15 6 9 0 0 6
91 91 uniform 2 0 OK 12 2 10 0 0 4
91 91 uniform 2 7 OK 12 2 10 0 0 4
91 91 uniform 2 15 OK 13 4 9 0 0 6
91 91 uniform 2 23 OK 13 5 8 0 0 6
91 91 uniform 3 0 OK 12 5 7 0 0 6
91 91 uniform 3 7 OK 12 6 6 0 0 6
91 91 uniform 3 15 OK 12 6 6 0 0 6
91 91 uniform 3 23 OK 12 6 6 0 0 6
91 91 uniform 4 0 OK 13 6 7 0 0 6
91 91 uniform 4 7 OK 13 8 5 0 0 6
91 91 uniform 4 15 OK 12 7 5 0 0 6
91 91 uniform 4 23 OK 12 7 5 0 0 6
92 92 linear 0 0 OK 17 6 11 0 0 10
92 92 linear 0 7 OK 17 6 11 0 0 10
92 92 linear 0 15 OK 17 6 11 0 0 10
92 92 linear 0 23 OK 17 6 11 0 0 10
92 92 linear 1 0 OK 14 9 5 0 0 8
92 92 linear 1 7 OK 14 9 5 0 0 8
92 92 linear 1 15 OK 14 9 5 0 0 8
92 92 linear 1 23 OK 14 9 5 0 0 8
92 92 linear 2 0 OK 15 10 5 0 0 10
92 92 linear 2 7 OK 15 10 5 0 0 10
92 92 linear 2 15 OK 14 9 5 0 0 8
92 92 linear 2 23 OK 14 9 5 0 0 8
92 92 linear 3 0 OK 13 10 3 0 0 6
92 92 linear 3 7 OK 13 10 3 0 0 6
92 92 linear 3 15 OK 13 10 3 0 0 6
92 92 linear 3 23 OK 13 10 3 0 0 6
92 92 linear 4 0 OK 12 9 3 0 0 4
92 92 linear 4 7 OK 12 9 3 0 0 4
92 92 linear 4 15 OK 13 9 4 0 0 5
92 92 linear 4 23 OK 12 9 3 0 0 4
92 92 uniform 0 0 OK 17 6 11 0 0 10
92 92 uniform 0 7 OK 17 6 11 0 0 10
92 92 uniform 0 15 OK 17 6 11 0 0 10
92 92 uniform 0 23 OK 17 6 11 0 0 10
92 92 uniform 1 0 OK 14 9 5 0 0 8
92 92 uniform 1 7 OK 14 9 5 0 0 8
92 92 uniform 1 15 OK 14 9 5 0 0 8
92 92 uniform 1 23 OK 14 9 5 0 0 8
92 92 uniform 2 0 OK 15 10 5 0 0 10
92 92 uniform 2 7 OK 15 10 5 0 0 10
92 92 uniform 2 15 OK 14 9 5 0 0 8
92 92 uniform 2 23 OK 14 9 5 0 0 8
92 92 uniform 3 0 OK 13 10 3 0 0 6
92 92 uniform 3 7 OK 13 10 3 0 0 6
92 92 uniform 3 15 OK 13 10 3 0 0 6
92 92 uniform 3 23 OK 13 10 3 0 0 6
92 92 uniform 4 0 OK 12 9 3 0 0 4
92 92 uniform 4 7 OK 12 9 3 0 0 4
92 92 uniform 4 15 OK 13 9 4 0 0 5
92 92 uniform 4 23 OK 12 9 3 0 0 4
93 93 linear 0 0 OK 12 6 6 0 0 4
93 93 linear 0 7 OK 12 6 6 0 0 4
93 93 linear 0 15 OK 12 6 6 0 0 4
93 93 linear 0 23 OK 11 6 5 0 0 4
93 93 linear 1 0 OK 12 6 6 0 0 4
93 93 linear 1 7 OK 12 6 6 0 0 4
93 93 linear 1 15 OK 12 6 6 0 0 4
93 93 linear 1 23 OK 12 6 6 0 0 4
93 93 linear 2 0 OK 13 6 7 0 0 6
93 93 linear 2 7 OK 13 6 7 0 0 6
93 93 linear 2 15 OK 13 6 7 0 0 6
93 93 linear 2 23 OK 13 7 6 0 0 6
93 93 linear 3 0 OK 13 9 4 0 0 6
93 93 linear 3 7 OK 12 8 4 0 0 6
93 93 linear 3 15 OK 12 8 4 0 0 6
93 93 linear 3 23 OK 11 7 4 0 0 6
93 93 linear 4 0 OK 13 10 3 0 0 6
93 93 linear 4 7 OK 13 10 3 0 0 6
93 93 linear 4 15 OK 13 10 3 0 0 6
93 93 linear 4 23 OK 13 10 3 0 0 6
93 93 uniform 0 0 OK 12 6 6 0 0 4
93 93 uniform 0 7 OK 12 6 6 0 0 4
93 93 uniform 0 15 OK 12 6 6 0 0 4
93 93 uniform 0 23 OK 11 6 5 0 0 4
93 93 uniform 1 0 OK 12 6 6 0 0 4
93 93 uniform 1 7 OK 12 6 6 0 0 4
93 93 uniform 1 15 OK 12 6 6 0 0 4
93 93 uniform 1 23 OK 12 6 6 0 0 4
93 93 uniform 2 0 OK 13 6 7 0 0 6
93 93 uniform 2 7 OK 13 6 7 0 0 6
93 93 uniform 2 15 OK 13 6 7 0 0 6
93 93 uniform 2 23 OK 13 7 6 0 0 6
93 93 uniform 3 0 OK 13 9 4 0 0 6
93 93 uniform 3 7 OK 12 8 4 0 0 6
93 93 uniform 3 15 OK 12 8 4 0 0 6
93 93 uniform 3 23 OK 11 7 4 0 0 6
93 93 uniform 4 0 OK 13 10 3 0 0 6
93 93 uniform 4 7 OK 13 10 3 0 0 6
93 93 uniform 4 15 OK 13 10 3 0 0 6
93 93 uniform 4 23 OK 13 10 3 0 0 6
94 94 linear 0 0 OK 16 7 9 0 0 8
94 94 linear 0 7 OK 16 6 10 0 0 8
94 94 linear 0 15 OK 16 6 10 0 0 8
94 94 linear 0 23 OK 16 6 10 0 0 8
94 94 linear 1 0 OK 13 7 6 0 0 6
94 94 linear 1 7 OK 13 7 6 0 0 6
94 94 linear 1 15 OK 13 7 6 0 0 6
94 94 linear 1 23 OK 13 7 6 0 0 6
94 94 linear 2 0 OK 16 8 8 0 0 8
94 94 linear 2 7 OK 16 8 8 0 0 8
94 94 linear 2 15 OK 16 8 8 0 0 8
94 94 linear 2 23 OK 16 8 8 0 0 8
94 94 linear 3 0 OK 13 9 4 0 0 6
94 94 linear 3 7 OK 13 9 4 0 0 6
94 94 linear 3 15 OK 13 9 4 0 0 6
94 94 linear 3 23 OK 13 8 5 0 0 6
94 94 linear 4 0 OK 13 10 3 0 0 6
94 94 linear 4 7 OK 13 10 3 0 0 6
94 94 linear 4 15 OK 13 10 3 0 0 6
94 94 linear 4 23 OK 13 10 3 0 0 6
94 94 uniform 0 0 OK 16 7 9 0 0 8
94 94 uniform 0 7 OK 16 6 10 0 0 8
94 94 uniform 0 15 OK 16 6 10 0 0 8
94 94 uniform 0 23 OK 16 6 10 0 0 8
94 94 uniform 1 0 OK 13 7 6 0 0 6
94 94 uniform 1 7 OK 13 7 6 0 0 6
94 94 uniform 1 15 OK 13 7 6 0 0 6
94 94 uniform 1 23 OK 13 7 6 0 0 6
94 94 uniform 2 0 OK 16 8 8 0 0 8
94 94 uniform 2 7 OK 16 8 8 0 0 8
94 94 uniform 2 15 OK 16 8 8 0 0 8
94 94 uniform 2 23 OK 16 8 8 0 0 8
94 94 uniform 3 0 OK 13 9 4 0 0 6
94 94 uniform 3 7 OK 13 9 4 0 0 6
94 94 uniform 3 15 OK 13 9 4 0 0 6
94 94 uniform 3 23 OK 13 8 5 0 0 6
94 94 uniform 4 0 OK 13 10 3 0 0 6
94 94 uniform 4 7 OK 13 10 3 0 0 6
94 94 uniform 4 15 OK 13 10 3 0 0 6
94 94 uniform 4 23 OK 13 10 3 0 0 6
95 95 linear 0 0 OK 16 9 7 0 0 6
95 95 linear 0 7 OK 16 9 7 0 0 6
95 95 linear 0 15 OK 16 9 7 0 0 6
95 95 linear 0 23 OK 16 9 7 0 0 6
95 95 linear 1 0 OK 14 8 6 0 0 8
95 95 linear 1 7 OK 14 8 6 0 0 8
95 95 linear 1 15 OK 14 8 6 0 0 8
95 95 linear 1 23 OK 14 8 6 0 0 8
95 95 linear 2 0 OK 13 9 4 0 0 6
95 95 linear 2 7 OK 13 9 4 0 0 6
95 95 linear 2 15 OK 14 9 5 0 0 8
95 95 linear 2 23 OK 14 9 5 0 0 8
95 95 linear 3 0 OK 15 9 6 0 0 10
95 95 linear 3 7 OK 15 9 6 0 0 10
95 95 linear 3 15 OK 15 9 6 0 0 10
95 95 linear 3 23 OK 15 9 6 0 0 10
95 95 linear 4 0 OK 13 10 3 0 0 4
95 95 linear 4 7 OK 13 10 3 0 0 4
95 95 linear 4 15 OK 13 10 3 0 0 4
95 95 linear 4 23 OK 13 10 3 0 0 4
95 95 uniform 0 0 OK 16 9 7 0 0 6
95 95 uniform 0 7 OK 16 9 7 0 0 6
95 95 uniform 0 15 OK 16 9 7 0 0 6
95 95 uniform 0 23 OK 16 9 7 0 0 6
95 95 uniform 1 0 OK 14 8 6 0 0 8
95 95 uniform 1 7 OK 14 8 6 0 0 8
95 95 uniform 1 15 OK 14 8 6 0 0 8
95 95 uniform 1 23 OK 14 8 6 0 0 8
95 95 uniform 2 0 OK 13 9 4 0 0 6
95 95 uniform 2 7 OK 13 9 4 0 0 6
95 95 uniform 2 15 OK 14 9 5 0 0 8
95 95 uniform 2 23 OK 14 9 5 0 0 8
95 95 uniform 3 0 OK 15 9 6 0 0 10
95 95 uniform 3 7 OK 15 9 6 0 0 10
95 95 uniform 3 15 OK 15 9 6 0 0 10
95 95 uniform 3 23 OK 15 9 6 0 0 10
95 95 uniform 4 0 OK 13 10 3 0 0 4
95 95 uniform 4 7 OK 13 10 3 0 0 4
95 95 uniform 4 15 OK 13 10 3 0 0 4
95 95 uniform 4 23 OK 13 10 3 0 0 4
96 96 linear 0 0 OK 16 6 10 0 0 8
96 96 linear 0 7 OK 16 7 9 0 0 8
96 96 linear 0 15 OK 16 7 9 0 0 8
96 96 linear 0 23 OK 16 7 9 0 0 8
96 96 linear 1 0 OK 13 6 7 0 0 5
96 96 linear 1 7 OK 14 6 8 0 0 4
96 96 linear 1 15 OK 13 4 9 0 0 4
96 96 linear 1 23 OK 13 4 9 0 0 4
96 96 linear 2 0 OK 13 10 3 0 0 6
96 96 linear 2 7 OK 13 10 3 0 0 6
96 96 linear 2 15 OK 14 8 6 0 0 8
96 96 linear 2 23 OK 14 8 6 0 0 8
96 96 linear 3 0 OK 13 8 5 0 0 6
96 96 linear 3 7 OK 13 8 5 0 0 6
96 96 linear 3 15 OK 13 8 5 0 0 6
96 96 linear 3 23 OK 13 8 5 0 0 6
96 96 linear 4 0 OK 13 10 3 0 0 6
96 96 linear 4 7 OK 13 10 3 0 0 6
96 96 linear 4 15 OK 13 10 3 0 0 6
96 96 linear 4 23 OK 13 10 3 0 0 6
96 96 uniform 0 0 OK 16 6 10 0 0 8
96 96 uniform 0 7 OK 16 7 9 0 0 8
96 96 uniform 0 15 OK 16 7 9 0 0 8
96 96 uniform 0 23 OK 16 7 9 0 0 8
96 96 uniform 1 0 OK 13 6 7 0 0 5
96 96 uniform 1 7 OK 14 6 8 0 0 4
96 96 uniform 1 15 OK 13 4 9 0 0 4
96 96 uniform 1 23 OK 13 4 9 0 0 4
96 96 uniform 2 0 OK 13 10 3 0 0 6
96 96 uniform 2 7 OK 13 10 3 0 0 6
96 96 uniform 2 15 OK 14 8 6 0 0 8
96 96 uniform 2 23 OK 14 8 6 0 0 8
96 96 uniform 3 0 OK 13 8 5 0 0 6
96 96 uniform 3 7 OK 13 8 5 0 0 6
96 96 uniform 3 15 OK 13 8 5 0 0 6
96 96 uniform 3 23 OK 13 8 5 0 0 6
96 96 uniform 4 0 OK 13 10 3 0 0 6
96 96 uniform 4 7 OK 13 10 3 0 0 6
96 96 uniform 4 15 OK 13 10 3 0 0 6
96 96 uniform 4 23 OK 13 10 3 0 0 6
97 97 linear 0 0 OK 14 7 7 0 0 8
97 97 linear 0 7 OK 14 7 7 0 0 8
97 97 linear 0 15 OK 14 7 7 0 0 8
97 97 linear 0 23 OK 14 7 7 0 0 8
97 97 linear 1 0 OK 13 8 5 0 0 6
97 97 linear 1 7 OK 13 7 6 0 0 6
97 97 linear 1 15 OK 13 7 6 0 0 6
97 97 linear 1 23 OK 14 7 7 0 0 8
97 97 linear 2 0 OK 13 9 4 0 0 6
97 97 linear 2 7 OK 13 8 5 0 0 6
97 97 linear 2 15 OK 13 8 5 0 0 6
97 97 linear 2 23 OK 13 8 5 0 0 6
97 97 linear 3 0 OK 13 9 4 0 0 6
97 97 linear 3 7 OK 13 9 4 0 0 6
97 97 linear 3 15 OK 13 10 3 0 0 6
97 97 linear 3 23 OK 13 10 3 0 0 6
97 97 linear 4 0 OK 13 10 3 0 0 6
97 97 linear 4 7 OK 13 10 3 0 0 6
97 97 linear 4 15 OK 13 10 3 0 0 6
97 97 linear 4 23 OK 13 10 3 0 0 6
97 97 uniform 0 0 OK 14 7 7 0 0 8
97 97 uniform 0 7 OK 14 7 7 0 0 8
97 97 uniform 0 15 OK 14 7 7 0 0 8
97 97 uniform 0 23 OK 14 7 7 0 0 8
97 97 uniform 1 0 OK 13 8 5 0 0 6
97 97 uniform 1 7 OK 13 7 6 0 0 6
97 97 uniform 1 15 OK 13 7 6 0 0 6
97 97 uniform 1 23 OK 14 7 7 0 0 8
97 97 uniform 2 0 OK 13 9 4 0 0 6
97 97 uniform 2 7 OK 13 8 5 0 0 6
97 97 uniform 2 15 OK 13 8 5 0 0 6
97 97 uniform 2 23 OK 13 8 5 0 0 6
97 97 uniform 3 0 OK 13 9 4 0 0 6
97 97 uniform 3 7 OK 13 9 4 0 0 6
97 97 uniform 3 15 OK 13 10 3 0 0 6
97 97 uniform 3 23 OK 13 10 3 0 0 6
97 97 uniform 4 0 OK 13 10 3 0 0 6
97 97 uniform 4 7 OK 13 10 3 0 0 6
97 97 uniform 4 15 OK 13 10 3 0 0 6
97 97 uniform 4 23 OK 13 10 3 0 0 6
98 98 linear 0 0 OK 15 6 9 0 0 8
98 98 linear 0 7 OK 14 5 9 0 0 7
98 98 linear 0 15 OK 14 5 9 0 0 8
98 98 linear 0 23 OK 14 5 9 0 0 6
98 98 linear 1 0 OK 14 8 6 0 0 8
98 98 linear 1 7 OK 14 8 6 0 0 8
98 98 linear 1 15 OK 14 8 6 0 0 8
98 98 linear 1 23 OK 14 8 6 0 0 8
