case_id	configuration_id	profile	target	d_bin_index	requested_factor	actual_d_over_rho	epoch_index	s	q	rho	x	y	reference_1e-6	v2_mu	v2_value_error	v2_value_converged	v2_stop	v2_value_stop	v2_numerical_status	v2_status_code	v2_topology_status	v2_topology_status_code	v2_topology_cells	v2_topology_uncertain_cells	v2_physical_events	v2_status	v2_ms	vbm_ms	v2_nodes	v2_evaluations	v2_reused_nodes	v2_panels	v2_splits	v2_setup_ms	v2_physics_ms	v2_estimator_ms	v2_scheduler_ms	v2_setup_event_ms	v2_event_topology_reuses	v2_event_radius_reuses	v2_event_qf_refinements	speed_ratio_vbm_over_v2_all_finite	speed_ratio_vbm_over_v2_status_ok	relative_error_v2_over_vbm_1e-6
32	32	linear	0.0001	3	1.493053505306949	1.493053505306838	23	1.914121853138179	0.11201489162104371	9.092117447307866e-05	0.1555391273354292	-0.05643727371851117	25.75935919122925	25.759345725863252	0.0007124783588032809	1	Converged	Converged	OK	0	OK	0	13	0	6	OK	0.163177	0.08071900811046362	69	69	44	3	0	0.007566	0.13942	0.0032380000000000004	0.000664	0.006364	6	6	0	0.494671480113396	0.494671480113396	5.22736839031888e-07
33	33	uniform	0.001	3	1.563910723262138	1.499471369971003	0	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.95324502172495	1.9532447413430105	0.0009089486719774623	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.067313	0.039085978642106056	53	53	29	3	0	0.007569	0.04917	0.002461	0.000522	0.006437999999999999	6	6	0	0.5806601791943021	0.5806601791943021	1.4354673188726462e-07
33	33	uniform	0.001	3	1.563910723262138	1.499471369971003	7	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.971201763230952	1.9712014216481393	0.0009914864440643948	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.067067	0.04066497785970569	53	53	29	3	0	0.007504	0.04887299999999999	0.0023840000000000003	0.000534	0.006369	6	6	0	0.6063336344208878	0.6063336344208878	1.7328658033560252e-07
33	33	uniform	0.001	3	1.563910723262138	1.499471369971003	15	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.9924618899971351	1.9924614666744846	0.0011054404006904863	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.064656	0.03979698522016406	53	53	29	3	0	0.007587	0.041502000000000004	0.0024129999999999998	0.0005200000000000001	0.006417000000000001	6	6	0	0.6155188260975634	0.6155188260975634	2.1246210661006116e-07
33	33	uniform	0.001	3	1.563910723262138	1.499471369971003	23	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	2.0145560455619385	2.0145555267945876	0.0012411885056073893	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.0658	0.03849598579108715	53	53	29	3	0	0.007545	0.042533000000000015	0.002576	0.000519	0.006404	6	6	0	0.5850453767642424	0.5850453767642424	2.575095153084846e-07
33	33	uniform	0.0001	3	1.563910723262138	1.499471369971003	0	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.95324502172495	1.953245007124993	7.91446619534101e-06	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.089065	0.07034599548205733	77	77	51	3	0	0.00755	0.058633000000000005	0.0036690000000000004	0.000771	0.006396	6	6	0	0.7898276032342371	0.7898276032342371	7.47471866496274e-09
33	33	uniform	0.0001	3	1.563910723262138	1.499471369971003	7	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.971201763230952	1.9712017491895804	9.00747834523576e-06	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.088797	0.07023598300293088	77	77	51	3	0	0.007542	0.058741999999999996	0.003641	0.00076	0.006411	6	6	0	0.7909724765806376	0.7909724765806376	7.123254393787429e-09
33	33	uniform	0.0001	3	1.563910723262138	1.499471369971003	15	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.9924618899971351	1.9924618780688246	1.092676644121466e-05	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.088171	0.07068202830851078	77	77	51	3	0	0.007515	0.057938000000000024	0.0036079999999999997	0.000758	0.006386	6	6	0	0.8016471210319808	0.8016471210319808	5.986719556042541e-09
33	33	uniform	0.0001	3	1.563910723262138	1.499471369971003	23	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	2.0145560455619385	2.01455603506129	1.3580296817986695e-05	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.088662	0.06995699368417263	77	77	51	3	0	0.007508	0.05857599999999998	0.0035930000000000003	0.000757	0.006379000000000001	6	6	0	0.7890301784775059	0.7890301784775059	5.2123882946690694e-09
33	33	linear	0.001	3	1.563910723262138	1.499471369971003	0	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.9532509061152645	1.9532504629884506	0.00029219500094613063	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.099828	0.04012702265754342	69	69	44	3	0	0.007813	0.06808600000000002	0.0033020000000000002	0.0006569999999999999	0.0065650000000000005	6	6	0	0.40196160052834295	0.40196160052834295	2.268663040278119e-07
33	33	linear	0.001	3	1.563910723262138	1.499471369971003	7	1.2835499322942798	0.0002285445044173737	0.05534698606869896	-0.5509219207317587	-0.08320779261291034	1.9712437324078358	1.9712435895005445	0.0003574373121790381	1	Converged	Converged	OK	0	OK	0	12	0	6	OK	0.094362	0.041072024032473564	69	69	44	3	0	0.007571	0.066266	0.00321	0.00063	0.006424999999999999	6	6	0	0.43526021102216533	0.43526021102216533	7.249600289628742e-08
