sample	physical_oracle	physical0	physical2	physical4
5165	8	0	0	0
5166	8	0	0	0
5167	8	0	0	0
5168	6	0	0	0
5169	8	0	0	0
5170	8	0	0	0
5171	8	0	0	0
5172	6	0	1	2
5173	6	0	1	2
5174	6	0	1	2
5175	6	0	1	2
5176	10	0	0	1
5177	10	0	0	1
5178	10	0	0	1
5179	10	0	0	1
5180	6	6	6	6
5181	6	6	6	6
5182	6	6	6	6
5183	6	6	6	6
5184	8	0	0	0
5185	8	0	0	0
5186	8	0	0	0
5187	8	0	0	0
5188	6	0	0	0
5189	8	0	0	0
5190	8	0	0	0
5191	8	0	0	0
5192	6	0	1	2
5193	6	0	1	2
5194	6	0	1	2
5195	6	0	1	2
5196	10	0	0	1
5197	10	0	0	1
5198	10	0	0	1
5199	10	0	0	1
5200	4	4	4	4
5201	4	4	4	4
5202	4	4	4	4
5203	4	4	4	4
5204	5	4	5	5
5205	4	4	4	4
5206	4	4	4	4
5207	5	4	5	5
5208	6	0	0	1
5209	6	0	0	1
5210	8	0	0	1
5211	8	0	0	1
5212	6	0	0	0
5213	6	0	0	0
5214	6	0	0	0
5215	6	0	0	0
5216	6	0	0	0
5217	6	0	0	0
5218	6	0	0	0
5219	6	0	0	0
5220	4	4	4	4
5221	4	4	4	4
5222	4	4	4	4
5223	4	4	4	4
5224	5	4	5	5
5225	4	4	4	4
5226	4	4	4	4
5227	5	4	5	5
5228	6	0	0	1
5229	6	0	0	1
5230	8	0	0	1
5231	8	0	0	1
5232	6	0	0	0
5233	6	0	0	0
5234	6	0	0	0
5235	6	0	0	0
5236	6	0	0	0
5237	6	0	0	0
5238	6	0	0	0
5239	6	0	0	0
5240	10	5	5	8
5241	8	5	5	6
5242	9	5	5	7
5243	8	5	4	6
5244	8	0	0	0
5245	8	0	0	0
5246	8	0	0	1
5247	8	0	0	0
5248	6	0	0	2
5249	6	0	0	2
5250	6	0	0	2
5251	6	0	0	2
5252	6	0	0	2
5253	6	0	0	2
5254	6	0	0	2
5255	6	0	0	2
5256	6	0	0	0
5257	6	0	0	0
5258	6	0	0	0
5259	6	0	0	0
5260	10	5	5	8
5261	8	5	5	6
5262	9	5	5	7
5263	8	5	4	6
5264	8	0	0	0
5265	8	0	0	0
5266	8	0	0	1
5267	8	0	0	0
5268	6	0	0	2
5269	6	0	0	2
5270	6	0	0	2
5271	6	0	0	2
5272	6	0	0	2
5273	6	0	0	2
5274	6	0	0	2
5275	6	0	0	2
5276	6	0	0	0
5277	6	0	0	0
5278	6	0	0	0
5279	6	0	0	0
5280	6	1	3	4
5281	6	1	2	3
5282	6	1	2	3
5283	6	1	3	3
5284	6	0	2	5
5285	6	0	2	3
5286	6	0	2	3
5287	6	0	2	4
5288	6	0	3	5
5289	6	0	3	5
5290	6	0	4	6
5291	10	0	7	10
5292	6	1	4	6
5293	6	1	4	6
5294	6	1	4	6
5295	6	1	3	5
5296	6	0	2	3
5297	6	0	2	3
5298	6	0	2	3
5299	6	0	2	3
5300	6	1	3	4
5301	6	1	2	3
5302	6	1	2	3
5303	6	1	3	3
5304	6	0	2	5
5305	6	0	2	3
5306	6	0	2	3
5307	6	0	2	4
5308	6	0	3	5
5309	6	0	3	5
5310	6	0	4	6
5311	10	0	7	10
5312	6	1	4	6
5313	6	1	4	6
5314	6	1	4	6
5315	6	1	3	5
5316	6	0	2	3
5317	6	0	2	3
5318	6	0	2	3
5319	6	0	2	3
5320	8	3	5	7
5321	8	2	8	8
5322	8	3	8	8
5323	8	3	8	8
5324	6	4	6	6
5325	6	4	6	6
5326	6	4	6	6
5327	6	4	6	6
5328	6	1	6	6
5329	6	0	6	6
5330	6	0	6	6
5331	6	0	6	6
5332	6	0	2	2
5333	6	0	2	2
5334	6	0	3	4
5335	6	0	2	3
5336	6	0	2	2
5337	6	0	2	2
5338	6	0	2	2
5339	6	0	2	2
5340	8	3	5	7
5341	8	2	8	8
5342	8	3	8	8
5343	8	3	8	8
5344	6	4	6	6
5345	6	4	6	6
5346	6	4	6	6
5347	6	4	6	6
5348	6	1	6	6
5349	6	0	6	6
5350	6	0	6	6
5351	6	0	6	6
5352	6	0	2	2
5353	6	0	2	2
5354	6	0	3	4
5355	6	0	2	3
5356	6	0	2	2
5357	6	0	2	2
5358	6	0	2	2
5359	6	0	2	2
5360	6	4	6	6
5361	6	4	6	6
5362	6	4	6	6
5363	6	4	6	6
5364	6	4	6	6
5365	6	4	6	6
5366	6	4	6	6
5367	6	4	6	6
5368	4	0	0	1
5369	4	0	0	1
5370	4	0	0	1
5371	6	1	1	2
5372	6	0	1	2
5373	6	0	1	1
5374	6	0	1	2
5375	6	0	1	1
5376	6	0	2	2
5377	6	0	2	2
5378	6	0	2	2
5379	6	0	2	2
5380	6	4	6	6
5381	6	4	6	6
5382	6	4	6	6
5383	6	4	6	6
5384	6	4	6	6
5385	6	4	6	6
5386	6	4	6	6
5387	6	4	6	6
5388	4	0	0	1
5389	4	0	0	1
5390	4	0	0	1
5391	6	1	1	2
5392	6	0	1	2
5393	6	0	1	1
5394	6	0	1	2
5395	6	0	1	1
5396	6	0	2	2
5397	6	0	2	2
5398	6	0	2	2
5399	6	0	2	2
5400	8	0	0	0
5401	8	0	0	0
5402	8	0	0	0
5403	8	0	0	0
5404	8	0	2	4
5405	8	0	2	4
5406	8	0	1	4
5407	8	0	1	4
5408	6	0	0	2
5409	6	0	0	2
5410	6	0	0	2
5411	6	0	0	2
5412	6	0	0	1
5413	6	0	0	0
5414	6	0	0	0
5415	6	0	0	0
5416	6	0	0	4
5417	6	0	0	4
5418	6	0	2	4
5419	6	0	2	4
5420	8	0	0	0
5421	8	0	0	0
5422	8	0	0	0
5423	8	0	0	0
5424	8	0	2	4
5425	8	0	2	4
5426	8	0	1	4
5427	8	0	1	4
5428	6	0	0	2
5429	6	0	0	2
5430	6	0	0	2
5431	6	0	0	2
5432	6	0	0	1
5433	6	0	0	0
5434	6	0	0	0
5435	6	0	0	0
5436	6	0	0	4
5437	6	0	0	4
5438	6	0	2	4
5439	6	0	2	4
5440	5	4	5	5
5441	5	4	5	5
5442	5	4	5	5
5443	5	4	5	5
5444	5	4	5	5
5445	5	4	5	5
5446	5	4	5	5
5447	5	4	5	5
5448	8	0	0	0
5449	6	0	0	0
5450	6	0	0	0
5451	6	0	0	0
5452	9	6	7	7
5453	10	6	8	8
5454	9	6	7	7
5455	10	6	7	7
5456	6	0	0	0
5457	6	0	0	0
5458	6	0	0	0
5459	6	0	0	0
5460	5	4	5	5
5461	5	4	5	5
5462	5	4	5	5
5463	5	4	5	5
5464	5	4	5	5
5465	5	4	5	5
5466	5	4	5	5
5467	5	4	5	5
5468	8	0	0	0
5469	6	0	0	0
5470	6	0	0	0
5471	6	0	0	0
5472	9	6	7	7
5473	10	6	8	8
5474	9	6	7	7
5475	10	6	7	7
5476	6	0	0	0
5477	6	0	0	0
5478	6	0	0	0
5479	6	0	0	0
5480	8	2	5	10
5481	8	2	5	10
5482	8	2	5	10
5483	8	2	4	9
5484	8	0	0	0
5485	8	0	0	0
5486	8	0	0	0
5487	8	0	0	0
5488	8	0	0	4
5489	8	0	0	3
5490	8	0	0	3
5491	8	0	0	3
5492	10	0	0	0
5493	10	0	0	0
5494	10	0	0	0
5495	10	0	0	0
5496	6	0	0	0
5497	6	0	0	0
5498	6	0	0	0
5499	6	0	0	0
5500	8	2	5	10
5501	8	2	5	10
5502	8	2	5	10
5503	8	2	4	9
5504	8	0	0	0
5505	8	0	0	0
5506	8	0	0	0
5507	8	0	0	0
5508	8	0	0	4
5509	8	0	0	3
5510	8	0	0	3
5511	8	0	0	3
5512	10	0	0	0
5513	10	0	0	0
5514	10	0	0	0
5515	10	0	0	0
5516	6	0	0	0
5517	6	0	0	0
5518	6	0	0	0
5519	6	0	0	0
5520	8	0	0	0
5521	8	0	0	0
5522	8	0	0	0
5523	8	0	0	0
5524	8	4	7	8
5525	8	4	7	8
5526	8	4	7	8
5527	8	5	7	8
5528	8	2	2	4
5529	8	2	2	4
5530	8	2	2	4
5531	10	2	2	4
5532	6	2	2	2
5533	6	2	2	2
5534	6	2	2	2
5535	6	2	2	2
5536	6	0	0	0
5537	6	0	0	0
5538	6	0	0	0
5539	6	0	0	0
5540	8	0	0	0
5541	8	0	0	0
5542	8	0	0	0
5543	8	0	0	0
5544	8	4	7	8
5545	8	4	7	8
5546	8	4	7	8
5547	8	5	7	8
5548	8	2	2	4
5549	8	2	2	4
5550	8	2	2	4
5551	10	2	2	4
5552	6	2	2	2
5553	6	2	2	2
5554	6	2	2	2
5555	6	2	2	2
5556	6	0	0	0
5557	6	0	0	0
5558	6	0	0	0
5559	6	0	0	0
5560	8	0	0	1
5561	8	0	0	1
5562	8	0	0	1
5563	8	0	0	1
5564	8	0	0	0
5565	8	0	0	0
5566	8	0	0	0
5567	8	0	0	0
5568	10	0	0	0
5569	10	0	0	0
5570	10	0	0	0
5571	8	0	0	0
5572	10	0	0	3
5573	10	0	0	3
5574	10	0	0	3
5575	10	0	0	3
5576	6	0	0	0
5577	6	0	0	0
5578	6	0	0	0
5579	6	0	0	0
5580	8	0	0	1
5581	8	0	0	1
5582	8	0	0	1
5583	8	0	0	1
5584	8	0	0	0
5585	8	0	0	0
5586	8	0	0	0
5587	8	0	0	0
5588	10	0	0	0
5589	10	0	0	0
5590	10	0	0	0
5591	8	0	0	0
5592	10	0	0	3
5593	10	0	0	3
5594	10	0	0	3
5595	10	0	0	3
5596	6	0	0	0
5597	6	0	0	0
5598	6	0	0	0
5599	6	0	0	0
5600	4	0	2	2
5601	4	0	2	2
5602	4	0	2	2
5603	4	0	2	2
5604	6	4	5	6
5605	6	4	5	6
5606	5	4	5	5
5607	5	4	5	5
5608	6	0	2	2
5609	6	0	2	2
5610	6	0	2	2
5611	6	0	2	2
5612	6	0	2	4
5613	6	0	0	3
5614	6	0	0	2
5615	6	0	1	2
5616	10	0	6	6
5617	10	0	7	7
5618	8	0	4	5
5619	8	0	4	6
5620	4	0	2	2
5621	4	0	2	2
5622	4	0	2	2
5623	4	0	2	2
5624	6	4	5	6
5625	6	4	5	6
5626	5	4	5	5
5627	5	4	5	5
5628	6	0	2	2
5629	6	0	2	2
5630	6	0	2	2
5631	6	0	2	2
5632	6	0	2	4
5633	6	0	0	3
5634	6	0	0	2
5635	6	0	1	2
5636	10	0	6	6
5637	10	0	7	7
5638	8	0	4	5
5639	8	0	4	6
5640	6	0	0	0
5641	6	0	0	0
5642	6	0	0	0
5643	6	0	0	0
5644	6	0	0	0
5645	6	0	0	0
5646	6	0	0	0
5647	6	0	0	0
5648	6	0	0	0
5649	6	0	0	0
5650	6	0	0	0
5651	6	0	0	0
5652	6	0	0	0
5653	6	0	0	0
5654	6	0	0	0
5655	6	0	0	0
5656	6	0	0	0
5657	6	0	0	0
5658	6	0	0	0
5659	6	0	0	0
5660	6	0	0	0
5661	6	0	0	0
5662	6	0	0	0
5663	6	0	0	0
5664	6	0	0	0
5665	6	0	0	0
5666	6	0	0	0
5667	6	0	0	0
5668	6	0	0	0
5669	6	0	0	0
5670	6	0	0	0
5671	6	0	0	0
5672	6	0	0	0
5673	6	0	0	0
5674	6	0	0	0
5675	6	0	0	0
5676	6	0	0	0
5677	6	0	0	0
5678	6	0	0	0
5679	6	0	0	0
5680	6	4	6	6
5681	6	4	6	6
5682	6	4	6	6
5683	6	4	6	6
5684	6	0	1	1
5685	6	0	1	2
5686	6	0	2	2
5687	6	0	2	2
5688	6	0	0	1
5689	6	0	0	1
5690	6	0	0	1
5691	6	0	0	0
5692	6	0	0	2
5693	6	0	0	2
5694	6	0	0	2
5695	6	0	0	2
5696	6	0	2	2
5697	6	0	2	2
5698	6	0	2	2
5699	6	0	2	2
5700	6	4	6	6
5701	6	4	6	6
5702	6	4	6	6
5703	6	4	6	6
5704	6	0	1	1
5705	6	0	1	2
5706	6	0	2	2
5707	6	0	2	2
5708	6	0	0	1
5709	6	0	0	1
5710	6	0	0	1
5711	6	0	0	0
5712	6	0	0	2
5713	6	0	0	2
5714	6	0	0	2
5715	6	0	0	2
5716	6	0	2	2
5717	6	0	2	2
5718	6	0	2	2
5719	6	0	2	2
5720	6	0	0	0
5721	6	0	0	0
5722	6	0	0	0
5723	6	0	0	0
5724	6	0	0	0
5725	6	0	0	0
5726	6	0	0	0
5727	6	0	0	0
5728	6	2	2	2
5729	6	2	2	2
5730	6	2	2	2
5731	6	2	2	2
5732	6	0	0	0
5733	6	0	0	0
5734	6	0	0	0
5735	6	0	0	0
5736	6	2	2	2
5737	6	2	2	2
5738	6	2	2	2
5739	6	2	2	2
5740	6	0	0	0
5741	6	0	0	0
5742	6	0	0	0
5743	6	0	0	0
5744	6	0	0	0
5745	6	0	0	0
5746	6	0	0	0
5747	6	0	0	0
5748	6	2	2	2
5749	6	2	2	2
5750	6	2	2	2
5751	6	2	2	2
5752	6	0	0	0
5753	6	0	0	0
5754	6	0	0	0
5755	6	0	0	0
5756	6	2	2	2
5757	6	2	2	2
5758	6	2	2	2
5759	6	2	2	2
5760	10	2	5	9
5761	10	2	5	10
5762	10	2	5	8
5763	10	2	5	8
5764	8	0	1	2
5765	8	0	1	2
5766	8	0	2	2
5767	8	0	0	2
5768	14	7	10	13
5769	10	3	6	10
5770	10	3	6	10
5771	10	3	6	10
5772	6	0	0	0
5773	6	0	0	0
5774	6	0	0	0
5775	6	0	0	0
5776	6	0	0	0
5777	6	0	0	0
5778	6	0	0	0
5779	6	0	0	0
5780	10	2	5	9
5781	10	2	5	10
5782	10	2	5	8
5783	10	2	5	8
5784	8	0	1	2
5785	8	0	1	2
5786	8	0	2	2
5787	8	0	0	2
5788	14	7	10	13
5789	10	3	6	10
5790	10	3	6	10
5791	10	3	6	10
5792	6	0	0	0
5793	6	0	0	0
5794	6	0	0	0
5795	6	0	0	0
5796	6	0	0	0
5797	6	0	0	0
5798	6	0	0	0
5799	6	0	0	0
5800	4	0	0	0
5801	4	0	0	0
5802	4	0	0	0
5803	4	0	0	0
5804	6	0	0	0
5805	6	0	0	0
5806	6	0	0	0
5807	6	0	0	0
5808	6	0	0	0
5809	6	0	0	0
5810	6	0	0	0
5811	6	0	0	0
5812	6	2	2	2
5813	6	2	2	2
5814	6	2	2	2
5815	6	2	2	2
5816	6	2	2	2
5817	6	2	2	2
5818	6	2	2	2
5819	6	2	2	2
5820	4	0	0	0
5821	4	0	0	0
5822	4	0	0	0
5823	4	0	0	0
5824	6	0	0	0
5825	6	0	0	0
5826	6	0	0	0
5827	6	0	0	0
5828	6	0	0	0
5829	6	0	0	0
5830	6	0	0	0
5831	6	0	0	0
5832	6	2	2	2
5833	6	2	2	2
5834	6	2	2	2
5835	6	2	2	2
5836	6	2	2	2
5837	6	2	2	2
5838	6	2	2	2
5839	6	2	2	2
5840	8	0	0	0
5841	8	0	0	0
5842	8	0	0	0
5843	8	0	0	0
5844	8	0	0	0
5845	8	0	0	0
5846	8	0	0	0
5847	8	0	0	2
5848	10	0	1	2
5849	10	0	1	2
5850	10	0	1	2
5851	8	0	1	2
5852	6	0	0	2
5853	6	0	0	2
5854	6	0	0	2
5855	6	0	0	2
5856	10	2	2	3
5857	10	2	2	3
5858	10	1	2	3
5859	10	1	2	3
5860	8	0	0	0
5861	8	0	0	0
5862	8	0	0	0
5863	8	0	0	0
5864	8	0	0	0
5865	8	0	0	0
5866	8	0	0	0
5867	8	0	0	2
5868	10	0	1	2
5869	10	0	1	2
5870	10	0	1	2
5871	8	0	1	2
5872	6	0	0	2
5873	6	0	0	2
5874	6	0	0	2
5875	6	0	0	2
5876	10	2	2	3
5877	10	2	2	3
5878	10	1	2	3
5879	10	1	2	3
5880	6	4	6	6
5881	6	4	6	6
5882	6	4	6	6
5883	6	4	6	6
5884	8	0	0	3
5885	8	0	0	3
5886	8	0	0	2
5887	8	0	0	2
5888	6	0	0	2
5889	6	0	0	2
5890	6	0	0	2
5891	6	0	0	2
5892	6	0	0	2
5893	6	0	0	2
5894	6	0	0	2
5895	6	0	0	2
5896	6	0	0	0
5897	6	0	0	0
5898	6	0	0	0
5899	6	0	0	0
5900	6	4	6	6
5901	6	4	6	6
5902	6	4	6	6
5903	6	4	6	6
5904	8	0	0	3
5905	8	0	0	3
5906	8	0	0	2
5907	8	0	0	2
5908	6	0	0	2
5909	6	0	0	2
5910	6	0	0	2
5911	6	0	0	2
5912	6	0	0	2
5913	6	0	0	2
5914	6	0	0	2
5915	6	0	0	2
5916	6	0	0	0
5917	6	0	0	0
5918	6	0	0	0
5919	6	0	0	0
5920	6	2	6	6
5921	6	2	6	6
5922	6	2	6	6
5923	6	3	6	6
5924	4	0	0	1
5925	4	0	0	0
5926	4	0	1	1
5927	4	0	1	1
5928	6	0	5	6
5929	8	0	5	5
5930	6	0	4	5
5931	8	0	5	7
5932	6	0	0	0
5933	6	0	0	0
5934	6	0	0	0
5935	6	0	0	1
5936	6	0	0	0
5937	6	0	0	0
5938	6	0	0	0
5939	6	0	0	0
5940	6	2	6	6
5941	6	2	6	6
5942	6	2	6	6
5943	6	3	6	6
5944	4	0	0	1
5945	4	0	0	0
5946	4	0	1	1
5947	4	0	1	1
5948	6	0	5	6
5949	8	0	5	5
5950	6	0	4	5
5951	8	0	5	7
5952	6	0	0	0
5953	6	0	0	0
5954	6	0	0	0
5955	6	0	0	1
5956	6	0	0	0
5957	6	0	0	0
5958	6	0	0	0
5959	6	0	0	0
5960	8	0	1	1
5961	8	0	1	1
5962	8	0	1	1
5963	8	0	1	1
5964	8	0	0	0
5965	8	0	0	0
5966	8	0	0	0
5967	8	0	0	0
5968	6	0	0	0
5969	6	0	0	0
5970	6	0	0	0
5971	6	0	0	0
5972	10	0	0	0
5973	10	0	0	0
5974	10	0	0	0
5975	10	0	0	0
5976	6	0	0	0
5977	6	0	0	0
5978	6	0	0	0
5979	6	0	0	0
5980	8	0	1	1
5981	8	0	1	1
5982	8	0	1	1
5983	8	0	1	1
5984	8	0	0	0
5985	8	0	0	0
5986	8	0	0	0
5987	8	0	0	0
5988	6	0	0	0
5989	6	0	0	0
5990	6	0	0	0
5991	6	0	0	0
5992	10	0	0	0
5993	10	0	0	0
5994	10	0	0	0
5995	10	0	0	0
5996	6	0	0	0
5997	6	0	0	0
5998	6	0	0	0
5999	6	0	0	0
6000	5	4	5	5
6001	5	4	5	5
6002	5	4	5	5
6003	5	4	5	5
6004	4	0	0	0
6005	4	0	0	0
6006	4	0	0	0
6007	4	0	0	0
6008	6	0	0	0
6009	6	0	0	0
6010	6	0	0	0
6011	6	0	0	0
6012	6	0	0	0
6013	6	0	0	0
6014	6	0	0	0
6015	6	0	0	0
6016	10	2	7	9
6017	10	2	7	8
6018	10	2	6	10
6019	10	2	6	8
6020	5	4	5	5
6021	5	4	5	5
6022	5	4	5	5
6023	5	4	5	5
6024	4	0	0	0
6025	4	0	0	0
6026	4	0	0	0
6027	4	0	0	0
6028	6	0	0	0
6029	6	0	0	0
6030	6	0	0	0
6031	6	0	0	0
6032	6	0	0	0
6033	6	0	0	0
6034	6	0	0	0
6035	6	0	0	0
6036	10	2	7	9
6037	10	2	7	8
6038	10	2	6	10
6039	10	2	6	8
6040	6	0	0	0
6041	6	0	0	0
6042	6	0	0	0
6043	6	0	0	0
6044	8	0	0	0
6045	8	0	0	0
6046	8	0	0	0
6047	8	0	0	0
6048	10	0	0	0
6049	10	0	0	0
6050	10	0	0	0
6051	8	0	0	0
6052	6	0	0	0
6053	6	0	0	0
6054	6	0	0	0
6055	6	0	0	0
6056	6	0	0	0
6057	6	0	0	0
6058	6	0	0	0
6059	6	0	0	0
6060	6	0	0	0
6061	6	0	0	0
6062	6	0	0	0
6063	6	0	0	0
6064	8	0	0	0
6065	8	0	0	0
6066	8	0	0	0
6067	8	0	0	0
6068	10	0	0	0
6069	10	0	0	0
6070	10	0	0	0
6071	8	0	0	0
6072	6	0	0	0
6073	6	0	0	0
6074	6	0	0	0
6075	6	0	0	0
6076	6	0	0	0
6077	6	0	0	0
6078	6	0	0	0
6079	6	0	0	0
6080	6	2	6	6
6081	6	2	6	6
6082	6	2	6	6
6083	6	3	6	6
6084	6	2	3	5
6085	6	2	3	8
6086	6	2	3	6
6087	6	2	3	6
6088	6	1	3	4
6089	6	1	3	4
6090	4	1	3	3
6091	4	1	3	3
6092	6	2	3	4
6093	6	2	3	4
6094	6	2	3	5
6095	6	2	4	5
6096	6	0	2	4
6097	6	0	2	3
6098	6	0	3	3
6099	6	0	2	4
6100	6	2	6	6
6101	6	2	6	6
6102	6	2	6	6
6103	6	3	6	6
6104	6	2	3	5
6105	6	2	3	8
6106	6	2	3	6
6107	6	2	3	6
6108	6	1	3	4
6109	6	1	3	4
6110	4	1	3	3
6111	4	1	3	3
6112	6	2	3	4
6113	6	2	3	4
6114	6	2	3	5
6115	6	2	4	5
6116	6	0	2	4
6117	6	0	2	3
6118	6	0	3	3
6119	6	0	2	4
6120	8	6	6	9
6121	8	6	6	9
6122	8	6	6	9
6123	8	6	6	9
6124	8	0	2	4
6125	8	0	2	4
6126	8	0	2	4
6127	8	0	2	4
6128	10	5	5	8
6129	10	5	5	8
6130	10	7	7	10
6131	10	6	7	10
6132	10	0	1	3
6133	10	0	1	2
6134	10	0	1	3
6135	10	0	0	2
6136	6	0	0	2
6137	6	0	0	2
6138	6	0	0	2
6139	6	0	0	2
6140	8	6	6	9
6141	8	6	6	9
6142	8	6	6	9
6143	8	6	6	9
6144	8	0	2	4
6145	8	0	2	4
6146	8	0	2	4
6147	8	0	2	4
6148	10	5	5	8
6149	10	5	5	8
6150	10	7	7	10
6151	10	6	7	10
6152	10	0	1	3
6153	10	0	1	2
6154	10	0	1	3
6155	10	0	0	2
6156	6	0	0	2
6157	6	0	0	2
6158	6	0	0	2
6159	6	0	0	2
6160	8	2	2	2
6161	8	2	2	2
6162	8	2	2	2
6163	8	2	2	2
6164	8	2	2	2
6165	8	2	2	2
6166	8	2	2	2
6167	8	2	2	2
6168	8	6	5	5
6169	8	6	6	6
6170	8	6	6	6
6171	8	5	4	4
6172	6	2	2	2
6173	6	2	2	2
6174	6	2	2	2
6175	6	2	2	2
6176	6	1	1	1
6177	6	1	1	1
6178	6	1	1	1
6179	6	1	1	1
6180	8	2	2	2
6181	8	2	2	2
6182	8	2	2	2
6183	8	2	2	2
6184	8	2	2	2
6185	8	2	2	2
6186	8	2	2	2
6187	8	2	2	2
6188	8	6	5	5
6189	8	6	6	6
6190	8	6	6	6
6191	8	5	4	4
6192	6	2	2	2
6193	6	2	2	2
6194	6	2	2	2
6195	6	2	2	2
6196	6	1	1	1
6197	6	1	1	1
6198	6	1	1	1
6199	6	1	1	1
6200	10	5	9	10
6201	10	5	9	10
6202	12	5	9	11
6203	10	5	9	10
6204	6	3	6	6
6205	6	3	6	6
6206	6	3	6	6
6207	6	3	6	6
6208	8	0	2	3
6209	6	0	2	3
6210	6	0	2	3
6211	6	0	2	3
6212	10	2	6	7
6213	10	2	6	7
6214	10	1	6	7
6215	8	0	6	6
6216	6	0	1	2
6217	6	0	1	2
6218	6	0	1	2
6219	6	0	1	2
6220	10	5	9	10
6221	10	5	9	10
6222	12	5	9	11
6223	10	5	9	10
6224	6	3	6	6
6225	6	3	6	6
6226	6	3	6	6
6227	6	3	6	6
6228	8	0	2	3
6229	6	0	2	3
6230	6	0	2	3
6231	6	0	2	3
6232	10	2	6	7
6233	10	2	6	7
6234	10	1	6	7
6235	8	0	6	6
6236	6	0	1	2
6237	6	0	1	2
6238	6	0	1	2
6239	6	0	1	2
6240	8	3	6	8
6241	8	3	6	8
6242	8	3	6	8
6243	8	3	6	8
6244	4	4	4	4
6245	4	4	4	4
6246	4	4	4	4
6247	4	4	4	4
6248	10	0	0	1
6249	10	0	0	1
6250	10	0	0	0
6251	8	0	0	0
6252	6	0	0	0
6253	6	0	0	0
6254	6	0	0	0
6255	6	0	0	0
6256	10	0	1	1
6257	10	0	1	1
6258	10	0	0	1
6259	10	0	0	1
6260	8	3	6	8
6261	8	3	6	8
6262	8	3	6	8
6263	8	3	6	8
6264	4	4	4	4
6265	4	4	4	4
6266	4	4	4	4
6267	4	4	4	4
6268	10	0	0	1
6269	10	0	0	1
6270	10	0	0	0
6271	8	0	0	0
6272	6	0	0	0
6273	6	0	0	0
6274	6	0	0	0
6275	6	0	0	0
6276	10	0	1	1
6277	10	0	1	1
6278	10	0	0	1
6279	10	0	0	1
6280	8	0	2	5
6281	8	0	3	4
6282	8	0	3	6
6283	8	0	3	6
6284	8	0	3	3
6285	8	0	3	3
6286	6	0	3	3
6287	6	0	3	3
6288	4	0	3	3
6289	6	0	3	4
6290	6	0	3	5
6291	6	0	3	5
6292	6	0	4	5
6293	6	0	3	5
6294	6	0	3	5
6295	6	0	3	5
6296	10	3	9	9
6297	9	3	9	9
6298	9	3	9	9
6299	9	4	9	9
6300	8	0	2	5
6301	8	0	3	4
6302	8	0	3	6
6303	8	0	3	6
6304	8	0	3	3
6305	8	0	3	3
6306	6	0	3	3
6307	6	0	3	3
6308	4	0	3	3
6309	6	0	3	4
6310	6	0	3	5
6311	6	0	3	5
6312	6	0	4	5
6313	6	0	3	5
6314	6	0	3	5
6315	6	0	3	5
6316	10	3	9	9
6317	9	3	9	9
6318	9	3	9	9
6319	9	4	9	9
6320	8	0	2	8
6321	8	0	2	6
6322	8	0	2	6
6323	8	0	5	6
6324	6	0	6	6
6325	6	0	6	6
6326	6	0	6	6
6327	6	0	6	6
6328	4	0	1	1
6329	6	0	1	3
6330	6	0	1	3
6331	6	0	1	2
6332	6	0	2	2
6333	6	0	2	3
6334	6	0	2	3
6335	6	0	2	3
6336	8	0	5	6
6337	6	0	5	5
6338	6	0	5	5
6339	6	0	5	5
6340	8	0	2	8
6341	8	0	2	6
6342	8	0	2	6
6343	8	0	5	6
6344	6	0	6	6
6345	6	0	6	6
6346	6	0	6	6
6347	6	0	6	6
6348	4	0	1	1
6349	6	0	1	3
6350	6	0	1	3
6351	6	0	1	2
6352	6	0	2	2
6353	6	0	2	3
6354	6	0	2	3
6355	6	0	2	3
6356	8	0	5	6
6357	6	0	5	5
6358	6	0	5	5
6359	6	0	5	5
6360	6	0	0	1
6361	6	0	0	1
6362	6	0	0	1
6363	6	0	0	1
6364	6	0	0	2
6365	4	0	0	2
6366	4	0	0	2
6367	4	0	1	2
6368	8	0	6	8
6369	8	0	4	6
6370	8	0	4	6
6371	8	0	4	5
6372	6	0	0	3
6373	6	0	0	3
6374	6	0	0	3
6375	6	0	1	4
6376	6	0	0	1
6377	6	0	0	1
6378	6	0	0	3
6379	6	0	0	2
6380	6	0	0	1
6381	6	0	0	1
6382	6	0	0	1
6383	6	0	0	1
6384	6	0	0	2
6385	4	0	0	2
6386	4	0	0	2
6387	4	0	1	2
6388	8	0	6	8
6389	8	0	4	6
6390	8	0	4	6
6391	8	0	4	5
6392	6	0	0	3
6393	6	0	0	3
6394	6	0	0	3
6395	6	0	1	4
6396	6	0	0	1
6397	6	0	0	1
6398	6	0	0	3
6399	6	0	0	2
6400	6	0	0	0
6401	6	0	0	0
6402	6	0	0	0
6403	6	0	0	0
6404	6	0	0	0
6405	6	0	0	0
6406	6	0	0	0
6407	6	0	0	0
6408	6	0	0	0
6409	6	0	0	0
6410	6	0	0	0
6411	6	0	0	0
6412	6	0	0	0
6413	6	0	0	0
6414	6	0	0	0
6415	6	0	0	0
6416	10	0	0	0
6417	10	0	0	0
6418	10	0	0	0
6419	10	0	0	0
6420	6	0	0	0
6421	6	0	0	0
6422	6	0	0	0
6423	6	0	0	0
6424	10	0	0	0
6425	10	0	0	0
6426	10	0	0	0
6427	10	0	0	0
6428	6	0	0	0
6429	6	0	0	0
6430	6	0	0	0
6431	6	0	0	0
6432	10	0	2	2
6433	10	0	2	2
6434	10	0	2	2
