name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
fold-tangent,0,0.001,Converged,6.0800707948584884,0.00448088006,6.0800735635332916,6.0800735635332943,2.66453526e-15,2.76867481e-06,1,0
fold-tangent,0,0.0001,Converged,6.0800735555911931,0.000517684745,6.0800735635332916,6.0800735635332943,2.66453526e-15,7.9421012e-09,1,0
fold-tangent,0,1e-05,Converged,6.0800735636231602,3.23482904e-05,6.0800735635332916,6.0800735635332943,2.66453526e-15,8.98658925e-11,1,0
fold-tangent,0,1e-06,Converged,6.0800735636158629,2.64465774e-06,6.0800735635332916,6.0800735635332943,2.66453526e-15,8.25686186e-11,1,0
fold-tangent,0,1e-08,Converged,6.0800735635332925,4.53540285e-08,6.0800735635332916,6.0800735635332943,2.66453526e-15,1.77635684e-15,1,0
fold-tangent,0.5,0.001,Converged,6.0643553721730337,0.00434317581,6.0643547136147902,6.0643547136147919,1.77635684e-15,6.58558242e-07,1,0
fold-tangent,0.5,0.0001,Converged,6.0643547132427233,0.000505570814,6.0643547136147902,6.0643547136147919,1.77635684e-15,3.72068598e-10,1,0
fold-tangent,0.5,1e-05,Converged,6.0643547136565665,2.05332854e-05,6.0643547136147902,6.0643547136147919,1.77635684e-15,4.17745838e-11,1,0
fold-tangent,0.5,1e-06,Converged,6.0643547136644456,1.89700439e-06,6.0643547136147902,6.0643547136147919,1.77635684e-15,4.96536146e-11,1,0
fold-tangent,0.5,1e-08,Converged,6.0643547136147928,1.79729975e-08,6.0643547136147902,6.0643547136147919,1.77635684e-15,8.8817842e-16,1,0
rand000,0,0.001,Converged,1.9390773577813161,0.00115294159,1.9390773068642897,1.939077306864291,1.33226763e-15,5.0917025e-08,1,0
rand000,0,0.0001,Converged,1.9390773069911771,5.6569914e-06,1.9390773068642897,1.939077306864291,1.33226763e-15,1.26886057e-10,1,0
rand000,0,1e-05,Converged,1.9390773069911771,5.6569914e-06,1.9390773068642897,1.939077306864291,1.33226763e-15,1.26886057e-10,1,0
rand000,0,1e-06,Converged,1.9390773068643379,1.55083425e-07,1.9390773068642897,1.939077306864291,1.33226763e-15,4.68514116e-14,1,0
rand000,0,1e-08,Converged,1.9390773068642877,9.04540702e-10,1.9390773068642897,1.939077306864291,1.33226763e-15,3.33066907e-15,1,0
rand000,0.5,0.001,Converged,1.9390266762970603,0.00154430612,1.9390266451003462,1.9390266451003466,4.4408921e-16,3.11967137e-08,1,0
rand000,0.5,0.0001,Converged,1.9390266451764759,3.40699885e-06,1.9390266451003462,1.9390266451003466,4.4408921e-16,7.61293251e-11,1,0
rand000,0.5,1e-05,Converged,1.9390266451764759,3.40699885e-06,1.9390266451003462,1.9390266451003466,4.4408921e-16,7.61293251e-11,1,0
rand000,0.5,1e-06,Converged,1.9390266451003726,8.63942728e-08,1.9390266451003462,1.9390266451003466,4.4408921e-16,2.59792188e-14,1,0
rand000,0.5,1e-08,Converged,1.9390266451003424,6.37512373e-09,1.9390266451003462,1.9390266451003466,4.4408921e-16,4.21884749e-15,1,0
rand001,0,0.001,Converged,1.8549947111170855,0.000202622639,1.8549947137075256,1.8549947137075247,8.8817842e-16,2.5904392e-09,1,0
rand001,0,0.0001,Converged,1.8549947114997145,9.66428988e-06,1.8549947137075256,1.8549947137075247,8.8817842e-16,2.20781016e-09,1,0
rand001,0,1e-05,Converged,1.8549947114997145,9.66428988e-06,1.8549947137075256,1.8549947137075247,8.8817842e-16,2.20781016e-09,1,0
rand001,0,1e-06,Converged,1.8549947114725995,1.78685057e-06,1.8549947137075256,1.8549947137075247,8.8817842e-16,2.23492513e-09,1,0
