case_id configuration_id profile d_bin_index epoch_index lane stage candidate_converged candidate_finite scalar_certificate residual ambiguous_roots oracle_tier candidate_positive oracle_positive candidate_physical oracle_physical candidate_real_soft oracle_real_soft candidate_complex_soft oracle_complex_soft positive_radius_maxdiff soft_radius_maxdiff candidate_cells oracle_cells candidate_topology_status oracle_topology_status rtol candidate_stop oracle_stop candidate_value_converged oracle_value_converged candidate_mu oracle_mu mu_absdiff local_attempts local_successes local_max_shift event_build_ms positive_certificate positive_count positive_certificate_ms positive_reason exact_positive_certificate exact_positive_count exact_positive_ms
149 149 uniform 0 0 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 141.45188792941053 141.45188793420667 4.7961350446712459e-09 0 0 0 0.0071760000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 0 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 141.45188792941053 141.45188792921999 1.9053914002142847e-10 0 0 0 0.0071760000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 159.2247906744519 159.2247906744519 0 0 0 0 0.0082819999999999994 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 159.22479066582108 159.22479066582108 0 0 0 0 0.0082819999999999994 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real_local 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 159.2247906744519 159.2247906744519 0 8 8 0 0.116226 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real_local 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 159.22479066582108 159.22479066582108 0 8 8 0 0.116226 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real_nosoft 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 159.22479066608685 159.2247906744519 8.3650490978470771e-09 0 0 0 0.0085509999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold d14real_nosoft 1 1 1 9.5245114678331712e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 159.22479066608685 159.22479066582108 2.6577140488370787e-10 0 0 0 0.0085509999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 159.22479066608685 159.2247906744519 8.3650490978470771e-09 0 0 0 0.0070530000000000002 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 7 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 159.22479066608685 159.22479066582108 2.6577140488370787e-10 0 0 0 0.0070530000000000002 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 178.01232388917097 178.01232388917097 0 0 0 0 0.0082529999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 178.01232387115613 178.01232387115613 0 0 0 0 0.0082529999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real_local 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 178.01232388917097 178.01232388917097 0 8 8 0 0.12554599999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real_local 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 178.01232387115613 178.01232387115613 0 8 8 0 0.12554599999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real_nosoft 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 178.01232387296778 178.01232388917097 1.6203188124563894e-08 0 0 0 0.0074850000000000003 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold d14real_nosoft 1 1 1 6.8184065416836436e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 178.01232387296778 178.01232387115613 1.8116566025128122e-09 0 0 0 0.0074850000000000003 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 178.01232387296778 178.01232388917097 1.6203188124563894e-08 0 0 0 0.0070860000000000003 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 15 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 178.01232387296778 178.01232387115613 1.8116566025128122e-09 0 0 0 0.0070860000000000003 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 195.07345514247172 195.07345514247172 0 0 0 0 0.0078560000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 195.07345510467715 195.07345510467715 0 0 0 0 0.0078560000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real_local 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.001 0 0 1 1 195.07345514247172 195.07345514247172 0 8 8 0 0.11830300000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real_local 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 3 3 0 0 14 14 0 0 0.0001 0 0 1 1 195.07345510467715 195.07345510467715 0 8 8 0 0.11830300000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real_nosoft 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 195.07345511252922 195.07345514247172 2.9942498258606065e-08 0 0 0 0.0073509999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold d14real_nosoft 1 1 1 1.2542874070761177e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 195.07345511252922 195.07345510467715 7.8520656643377151e-09 0 0 0 0.0073509999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 195.07345511252922 195.07345514247172 2.9942498258606065e-08 0 0 0 0.0069519999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 0 23 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 195.07345511252922 195.07345510467715 7.8520656643377151e-09 0 0 0 0.0069519999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 3 3 1.9206858326015208e-14 1.2323475573339238e-14 14 14 0 0 0.001 0 0 1 1 439.83607989710816 439.83607989687175 2.3641177904210053e-10 0 0 0 0.0084469999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 3 3 1.9206858326015208e-14 1.2323475573339238e-14 14 14 0 0 0.0001 0 0 1 1 439.8362814846555 439.8362814844491 2.063984538835939e-10 0 0 0 0.0084469999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real_local 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.2323475573339238e-14 14 14 0 0 0.001 0 0 1 1 439.83607989710816 439.83607989687175 2.3641177904210053e-10 8 8 1.9317880628477724e-14 0.12730900000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real_local 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.2323475573339238e-14 14 14 0 0 0.0001 0 0 1 1 439.8362814846555 439.8362814844491 2.063984538835939e-10 8 8 1.9317880628477724e-14 0.12730900000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real_nosoft 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 0 3 1.9206858326015208e-14 -1 11 14 0 0 0.001 0 0 1 1 439.83603490346707 439.83607989687175 4.4993404685556015e-05 0 0 0 0.0071069999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold d14real_nosoft 0 1 1 8.8659779807499065e-26 0 2 8 8 8 8 0 0 0 3 1.9206858326015208e-14 -1 11 14 0 0 0.0001 0 0 1 1 439.83628151183132 439.8362814844491 2.7382213829696411e-08 0 0 0 0.0071069999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold qf_warm 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 0 14 14 0 0 0.001 0 0 1 1 439.83607989687175 439.83607989687175 0 0 0 0 0.010788000000000001 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold qf_warm 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 0 14 14 0 0 0.0001 0 0 1 1 439.8362814844491 439.8362814844491 0 0 0 0 0.010788000000000001 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold qf_warm_local 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 0 14 14 0 0 0.001 0 0 1 1 439.83607989687175 439.83607989687175 0 8 8 2.2204460492503131e-16 0.114699 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold qf_warm_local 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 0 14 14 0 0 0.0001 0 0 1 1 439.8362814844491 439.8362814844491 0 8 8 2.2204460492503131e-16 0.114699 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold qf_warm_nosoft 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 0 3 1.1102230246251565e-16 -1 11 14 0 0 0.001 0 0 1 1 439.83603490346707 439.83607989687175 4.4993404685556015e-05 0 0 0 0.0075069999999999998 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold qf_warm_nosoft 0 1 1 3.7777934912638702e-27 0 2 8 8 8 8 0 0 0 3 1.1102230246251565e-16 -1 11 14 0 0 0.0001 0 0 1 1 439.83628151183132 439.8362814844491 2.7382213829696411e-08 0 0 0 0.0075069999999999998 0 0 0.33899299999999999 ChainPivotUncertain 1 8 92.921876999999995
149 149 uniform 1 0 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 439.83603490346707 439.83607989687175 4.4993404685556015e-05 0 0 0 0.0073689999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 0 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 439.83628151183132 439.8362814844491 2.7382213829696411e-08 0 0 0 0.0073689999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 3 3 6.6613381477509392e-16 1.1102230246251565e-15 14 14 0 0 0.001 0 0 1 1 380.33211795108343 380.33211795109884 1.5404566511278972e-11 0 0 0 0.014142 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 3 3 6.6613381477509392e-16 1.1102230246251565e-15 14 14 0 0 0.0001 0 0 1 1 380.3322184087076 380.33221840872 1.2391865311656147e-11 0 0 0 0.014142 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real_local 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-15 14 14 0 0 0.001 0 0 1 1 380.33211795108343 380.33211795109884 1.5404566511278972e-11 8 8 6.6613381477509392e-16 0.12352200000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real_local 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-15 14 14 0 0 0.0001 0 0 1 1 380.3322184087076 380.33221840872 1.2391865311656147e-11 8 8 6.6613381477509392e-16 0.12352200000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real_nosoft 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 0 3 6.6613381477509392e-16 -1 11 14 0 0 0.001 0 0 1 1 380.33223490217881 380.33211795109884 0.00011695107997411469 0 0 0 0.0071040000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold d14real_nosoft 0 1 1 5.4464060808834475e-26 0 2 8 8 8 8 0 0 0 3 6.6613381477509392e-16 -1 11 14 0 0 0.0001 0 0 1 1 380.33221827867339 380.33221840872 1.3004660104343202e-07 0 0 0 0.0071040000000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold qf_warm 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 3 3 0 1.1102230246251565e-16 14 14 0 0 0.001 0 0 1 1 380.33211795108127 380.33211795109884 1.7564616427989677e-11 0 0 0 0.010697999999999999 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold qf_warm 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 3 3 0 1.1102230246251565e-16 14 14 0 0 0.0001 0 0 1 1 380.33221840859721 380.33221840872 1.2278178473934531e-10 0 0 0 0.010697999999999999 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold qf_warm_local 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-16 14 14 0 0 0.001 0 0 1 1 380.33211795108127 380.33211795109884 1.7564616427989677e-11 8 8 1.1102230246251565e-16 0.115083 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold qf_warm_local 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-16 14 14 0 0 0.0001 0 0 1 1 380.33221840859721 380.33221840872 1.2278178473934531e-10 8 8 1.1102230246251565e-16 0.115083 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold qf_warm_nosoft 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 380.33223490217881 380.33211795109884 0.00011695107997411469 0 0 0 0.0079319999999999998 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold qf_warm_nosoft 0 1 1 7.4088298428500556e-27 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 380.33221827867339 380.33221840872 1.3004660104343202e-07 0 0 0 0.0079319999999999998 0 0 0.31149199999999999 ChainPivotUncertain 1 8 95.028768999999997
149 149 uniform 1 7 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 380.33223490217881 380.33211795109884 0.00011695107997411469 0 0 0 0.0071780000000000004 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 7 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 380.33221827867339 380.33221840872 1.3004660104343202e-07 0 0 0 0.0071780000000000004 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 3 3 1.2989609388114332e-14 7.1054273576010019e-15 14 14 0 0 0.001 0 0 1 1 311.89263248543875 311.89263248559098 1.5222667570924386e-10 0 0 0 0.0084620000000000008 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 3 3 1.2989609388114332e-14 7.1054273576010019e-15 14 14 0 0 0.0001 0 0 1 1 311.89263248543875 311.89263248559098 1.5222667570924386e-10 0 0 0 0.0084620000000000008 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real_local 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 7.1054273576010019e-15 14 14 0 0 0.001 0 0 1 1 311.89263248543875 311.89263248559098 1.5222667570924386e-10 8 8 1.2878587085651816e-14 0.123364 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real_local 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 7.1054273576010019e-15 14 14 0 0 0.0001 0 0 1 1 311.89263248543875 311.89263248559098 1.5222667570924386e-10 8 8 1.2878587085651816e-14 0.123364 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real_nosoft 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 0 3 1.2989609388114332e-14 -1 11 14 0 0 0.001 0 0 1 1 311.89263870924543 311.89263248559098 6.2236544522420445e-06 0 0 0 0.0077260000000000002 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold d14real_nosoft 0 1 1 1.6050621220028973e-25 0 2 8 8 8 8 0 0 0 3 1.2989609388114332e-14 -1 11 14 0 0 0.0001 0 0 1 1 311.89263248776416 311.89263248559098 2.1731807464675512e-09 0 0 0 0.0077260000000000002 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold qf_warm 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 3 3 0 1.1102230246251565e-16 14 14 0 0 0.001 0 0 1 1 311.89263248548724 311.89263248559098 1.0373923942097463e-10 0 0 0 0.014057999999999999 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold qf_warm 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 3 3 0 1.1102230246251565e-16 14 14 0 0 0.0001 0 0 1 1 311.89263248548724 311.89263248559098 1.0373923942097463e-10 0 0 0 0.014057999999999999 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold qf_warm_local 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-16 14 14 0 0 0.001 0 0 1 1 311.89263248548724 311.89263248559098 1.0373923942097463e-10 8 8 1.1102230246251565e-16 0.113901 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold qf_warm_local 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 3 3 1.1102230246251565e-16 1.1102230246251565e-16 14 14 0 0 0.0001 0 0 1 1 311.89263248548724 311.89263248559098 1.0373923942097463e-10 8 8 1.1102230246251565e-16 0.113901 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold qf_warm_nosoft 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 311.89263870924543 311.89263248559098 6.2236544522420445e-06 0 0 0 0.0086960000000000006 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold qf_warm_nosoft 0 1 1 6.2391962333766921e-27 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 311.89263248776416 311.89263248559098 2.1731807464675512e-09 0 0 0 0.0086960000000000006 0 0 0.30490200000000001 ChainPivotUncertain 1 8 94.957133999999996
149 149 uniform 1 15 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 311.89263870924543 311.89263248559098 6.2236544522420445e-06 0 0 0 0.0071419999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 15 cold oracle_nosoft 1 1 1 inf 0 2 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 311.89263248776416 311.89263248559098 2.1731807464675512e-09 0 0 0 0.0071419999999999999 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 3 3 0 5.8841820305133297e-15 14 14 0 0 0.001 0 0 1 1 242.48885214627796 242.4888521463786 1.0064127309306059e-10 0 0 0 0.0080879999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 3 3 0 5.8841820305133297e-15 14 14 0 0 0.0001 0 0 1 1 242.48885214627796 242.4888521463786 1.0064127309306059e-10 0 0 0 0.0080879999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real_local 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 3 3 1.5765166949677223e-14 5.8841820305133297e-15 14 14 0 0 0.001 0 0 1 1 242.48885214627796 242.4888521463786 1.0064127309306059e-10 8 8 1.5765166949677223e-14 0.12686800000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real_local 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 3 3 1.5765166949677223e-14 5.8841820305133297e-15 14 14 0 0 0.0001 0 0 1 1 242.48885214627796 242.4888521463786 1.0064127309306059e-10 8 8 1.5765166949677223e-14 0.12686800000000001 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real_nosoft 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 242.48885219603534 242.4888521463786 4.9656733835945488e-08 0 0 0 0.0069519999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold d14real_nosoft 1 1 1 8.5287012464300061e-26 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 242.48885213941605 242.4888521463786 6.9625514242943609e-09 0 0 0 0.0069519999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.001 0 0 1 1 242.48885219603534 242.4888521463786 4.9656733835945488e-08 0 0 0 0.0069119999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 1 23 cold oracle_nosoft 1 1 1 inf 0 0 8 8 8 8 0 0 0 3 0 -1 11 14 0 0 0.0001 0 0 1 1 242.48885213941605 242.4888521463786 6.9625514242943609e-09 0 0 0 0.0069119999999999997 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2764982790030661 9.2764982790030661 0 0 0 0 0.0072329999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2765001437794563 9.2765001437794563 0 0 0 0 0.0072329999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real_local 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2764982790030661 9.2764982790030661 0 6 6 0 0.092257000000000006 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real_local 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2765001437794563 9.2765001437794563 0 6 6 0 0.092257000000000006 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real_nosoft 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2764982790030661 9.2764982790030661 0 0 0 0 0.0056509999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold d14real_nosoft 1 1 1 6.0906633182137308e-29 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2765001437794563 9.2765001437794563 0 0 0 0 0.0056509999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2764982790030661 9.2764982790030661 0 0 0 0 0.0051349999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 0 cold oracle_nosoft 1 1 1 inf 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2765001437794563 9.2765001437794563 0 0 0 0 0.0051349999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2773739061474849 9.2773739061474849 0 0 0 0 0.0068450000000000004 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2773757709097762 9.2773757709097762 0 0 0 0 0.0068450000000000004 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real_local 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.001 0 0 1 1 9.2773739061474849 9.2773739061474849 0 6 6 0 0.096215999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real_local 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 4 4 0 0 13 13 0 0 0.0001 0 0 1 1 9.2773757709097762 9.2773757709097762 0 6 6 0 0.096215999999999996 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real_nosoft 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.001 0 0 1 1 9.2773739061474849 9.2773739061474849 0 0 0 0 0.0056449999999999998 0 0 0 Unattempted 0 -1 0
149 149 uniform 2 7 cold d14real_nosoft 1 1 1 2.4949082832367719e-28 0 0 6 6 6 6 0 0 0 4 0 -1 9 13 0 0 0.0001 0 0 1 1 9.2773757709097762 9.2773757709097762 0 0 0 0 0.0056449999999999998 0 0 0 Unattempted 0 -1 0
