# current V2 input; unique geometry/profile rows from merged_final; VBM references are RelTol=1e-6; xs=-time,barycentric=true
# case_id configuration_id profile d_bin_index epoch_index s q rho x y time u X reference
53 53 uniform 3 7 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7598093834371538 -0.0045633750922040705 -1.7598434024149983 0 1.7615691192711236 2.043259081896625
53 53 uniform 3 15 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7598093834371538 -0.0045633750922040705 -1.7597829242321636 0 1.761508641088289 2.039725497782328
53 53 uniform 3 23 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7598093834371538 -0.0045633750922040705 -1.7597224460493293 0 1.7614481629054546 2.0362593199597931
53 53 uniform 4 0 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7632781209314967 -0.0094757443700008437 -1.7633650583193212 0 1.7650907751754465 3.3059007660852306
53 53 uniform 4 7 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7632781209314967 -0.0094757443700008437 -1.7633121399093412 0 1.7650378567654665 3.2395171235055389
53 53 uniform 4 15 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7632781209314967 -0.0094757443700008437 -1.7632516617265066 0 1.7649773785826319 3.1699152544880103
53 53 uniform 4 23 2.2167311233520568 0.00077910277377397225 0.00043468693912282778 -1.7632781209314967 -0.0094757443700008437 -1.7631911835436722 0 1.7649169003997975 3.1060917440290363
107 107 linear 0 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00060411446374649953 0.5 0.00017080134751178155 1225.3959579465479
107 107 linear 0 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00064041905683074197 0.5 0.00013449675442753911 1117.4930549294111
107 107 linear 0 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00068191002035559057 0.5 9.3005790902690516e-05 987.09583492432103
107 107 linear 0 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00072340098388043905 0.5 5.1514827377842029e-05 852.03171582155665
107 107 linear 1 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23942953911071599 0.5 -0.23865462329945772 12.288673138279375
107 107 linear 1 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23946584370380022 0.5 -0.23869092789254195 12.091917248885741
107 107 linear 1 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23950733466732507 0.5 -0.2387324188560668 11.866404076250429
107 107 linear 1 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23954882563084992 0.5 -0.23877390981959165 11.640165255782096
107 107 linear 2 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00058523703257555397 0.5 0.00018967877868272711 2165.8104542983251
107 107 linear 2 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00062154162565979641 0.5 0.00015337418559848467 1867.2268832941029
107 107 linear 2 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00066303258918464501 0.5 0.00011188322207363608 1413.3967139363713
107 107 linear 2 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00070452355270949349 0.5 7.039225854878759e-05 1279.8521807384927
107 107 linear 3 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.21736380780508446 0.5 -0.21658889199382619 11.397928619605263
107 107 linear 3 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.2174001123981687 0.5 -0.21662519658691043 11.46783483373293
107 107 linear 3 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.21744160336169355 0.5 -0.21666668755043528 11.550645899738575
107 107 linear 3 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.2174830943252184 0.5 -0.21670817851396013 11.636802064458832
107 107 linear 4 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.24997378128902764 0.5 -0.24919886547776937 8.0741457677068311
107 107 linear 4 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25001008588211188 0.5 -0.24923517007085361 8.0985214999536872
107 107 linear 4 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25005157684563672 0.5 -0.24927666103437846 8.1391376506930087
107 107 linear 4 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25009306780916157 0.5 -0.2493181519979033 8.1951377942713144
107 107 uniform 0 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00060411446374649953 0 0.00017080134751178155 1218.988717379294
