row profile bin epoch event_index X Y rho q a radius topology old_decision old_p4_steps old_probe_ms fast_screen fast_screen_ms p4_interval_lo p4_interval_hi p3_interval_lo p3_interval_hi p3_qf_gate_hi d14_gap overlap_budget fast_reject_old_accept
4 linear 2 23 5 0.35778065533959558 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11059583489744709 OK no_coincident_d14_event 3 0.012945999999999999 no_d14_overlap 0.0052760000000000003 0.11059583489744511 0.11059583489744908 nan nan nan 2.327652223028942e-05 4.7440559807660494e-14 0
4 linear 2 23 7 0.35778065533959558 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11084419878445037 OK no_coincident_d14_event 3 0.011365 no_d14_overlap 0.004875 0.11084419878444839 0.11084419878445236 nan nan nan 1.025390314833563e-05 4.7447988858985489e-14 0
4 uniform 0 0 1 2.5415202426200216 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049137214000906163 OK no_coincident_d14_event 3 0.025288999999999999 no_d14_overlap 0.0087399999999999995 0.0049137214000888304 0.0049137214000924022 nan nan nan 7.6623707812722985e-10 4.2848548318626503e-14 0
4 uniform 0 0 2 2.5415202426200216 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.004916510294174903 OK no_coincident_d14_event 3 0.016319 no_d14_overlap 0.0075290000000000001 0.0049165102941731171 0.0049165102941766889 nan nan nan 7.6666813349224316e-10 4.2848627627331692e-14 0
4 uniform 0 7 1 2.5415950220454366 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049135516499586081 OK no_coincident_d14_event 3 0.014314 no_d14_overlap 0.0061110000000000001 0.0049135516499568222 0.004913551649960394 nan nan nan 7.6618426794045069e-10 4.2848543494039079e-14 0
4 uniform 0 7 2 2.5415950220454366 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.004916340351805046 OK no_coincident_d14_event 3 0.012392 no_d14_overlap 0.0054990000000000004 0.0049163403518032601 0.0049163403518068319 nan nan nan 7.666152799373771e-10 4.2848622797277531e-14 0
4 uniform 0 15 1 2.5416804842459109 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.004913357664130963 OK no_coincident_d14_event 3 0.015318 no_d14_overlap 0.007424 0.0049133576641291771 0.0049133576641327489 nan nan nan 7.6612392124753015e-10 4.2848537980631969e-14 0
4 uniform 0 15 2 2.5416804842459109 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049161461463012755 OK no_coincident_d14_event 2 0.0098510000000000004 no_d14_overlap 0.0055409999999999999 0.0049161461462994896 0.0049161461463030614 nan nan nan 7.6655488207011402e-10 4.2848617277623419e-14 0
4 uniform 0 23 1 2.5417659464463851 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049131636935796945 OK no_coincident_d14_event 3 0.013668 no_d14_overlap 0.006051 0.0049131636935779086 0.0049131636935814803 nan nan nan 7.6606358149350351e-10 4.2848532467659036e-14 0
4 uniform 0 23 2 2.5417659464463851 2.035776506987119e-05 0.00061425956590787029 93.266940782546897 2.544013072897132 0.0049159519560997697 OK no_coincident_d14_event 2 0.01189 no_d14_overlap 0.0055700000000000003 0.0049159519560979838 0.0049159519561015556 nan nan nan 7.6649449200910658e-10 4.2848611758404222e-14 0
4 uniform 2 0 5 0.35753495151323256 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11071827529668714 OK no_coincident_d14_event 3 0.015429 no_d14_overlap 0.005692 0.11071827529668515 0.11071827529668912 nan nan nan 1.4729917054506769e-05 4.7444282682239156e-14 0
4 uniform 2 0 8 0.35753495151323256 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11096687784723121 OK no_coincident_d14_event 3 0.012054 no_d14_overlap 0.0050679999999999996 0.11096687784722922 0.11096687784723319 nan nan nan 1.956945550232736e-06 4.7451711421379043e-14 0
4 uniform 2 7 5 0.35760973093864756 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11068099836097703 OK no_coincident_d14_event 3 0.018377999999999999 no_d14_overlap 0.0086180000000000007 0.11068099836097504 0.11068099836097901 nan nan nan 1.726012366895513e-05 4.7443151295206756e-14 0
4 uniform 2 7 8 0.35760973093864756 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11092952828530968 OK no_coincident_d14_event 2 0.014274 no_d14_overlap 0.0070800000000000004 0.11092952828530769 0.11092952828531166 nan nan nan 3.5405242937713854e-06 4.7450604874967844e-14 0
4 uniform 2 15 5 0.35769519313912135 -0.00056149458723980404 0.00061425956590787029 93.266940782546897 2.544013072897132 0.11063840950492958 OK no_coincident_d14_event 3 0.018644999999999998 no_d14_overlap 0.0085570000000000004 0.11063840950492759 0.11063840950493156 nan nan nan 2.0236966198142192e-05 4.7441856240161816e-14 0
