polynomial_l1_sample	polynomial_l1_upper	name	panel	kind	q7	hermite	q15	reference	reference_uncertainty	estimate	error7	errorH	error15	fd_max_scaled	base_us	derivative_us
0.0022370344544867084	0.27351614538571245	rand012	9	3	2.4139856463010174	2.4144104242459337	2.4144104000185687	2.414410400029267	8.881784197001252e-16	0.00042477794491624365	0.00042475372824979374	2.4216666449916602e-08	1.0698553154497858e-11	3.1353716378468265e-09	66.086	0.929
8.018881038025601e-14	8.895509409535908e-12	rand012	12	3	8.650128082120562e-11	8.651651682692973e-11	8.651651593634732e-11	8.651651579790931e-11	2.6633186546767322e-20	1.5236005724109182e-14	1.5234976703698198e-14	1.029020410984815e-18	1.3843800714203455e-19	1.1819244777405537e-14	20.675	2.7819999999999996
4.3841826386823794e-20	4.861870281666488e-18	rand013	2	3	4.7292218714237504e-17	4.7300547965549597e-17	4.730054811997148e-17	4.7300557054477674e-17	4.208425017934369e-25	8.329251312093082e-21	8.338340240170533e-21	9.08892807745142e-24	8.934506194834667e-24	1.7433422096258912e-19	16.246	0.8069999999999997
0.005367416481639143	0.5446087579284371	rand013	6	3	1.6976073111610672	1.6976878589708875	1.6976875909589586	1.6976875951742136	2.220446049250313e-16	8.054780982025278e-05	8.028401314641442e-05	2.637966738383568e-07	4.215255033912513e-09	1.6237534083378915e-10	8.816	1.2859999999999998
0.006395525692943891	0.5956179839599958	rand013	11	3	2.697550601769736	2.697688513339214	2.697687494295275	2.697687502319235	1.7763568394002505e-15	0.0001379115694781774	0.0001369005494988862	1.0110199792912056e-06	8.023959718883589e-09	2.4550736472797867e-10	26.506000000000004	0.869
2.0674596138546322e-09	2.2941045262652763e-07	rand014	2	3	2.2302126525156063e-06	2.2306054719425176e-06	2.230605447263166e-06	2.230605447269336e-06	1.6902542462459563e-18	3.928194269113031e-10	3.927947537296636e-10	2.4673181639472573e-14	6.169787987800324e-18	1.3275828586932687e-12	12.127	0.7899999999999998
0.00022398217171015733	0.02657659061382992	rand014	7	3	0.24156245307769655	0.24160499429110677	0.2416049916571416	0.2416049916587554	2.192690473634684e-15	4.254121341021322e-05	4.253858105884856e-05	2.632351364662e-09	1.613792433019512e-12	1.2357370645650432e-09	9.779000000000002	0.7749999999999998
0.0011544260184306783	0.1315301118733269	rand014	12	3	1.2455599504493708	1.245779298604371	1.2457792850567586	1.2457792850649778	1.4432899320127035e-14	0.00021934815500013194	0.00021933461560696976	1.3539393162176339e-08	8.219203095904959e-12	2.2602805466118237e-09	84.58000000000001	0.923
0.0005475559487665555	0.08780689981939782	rand015	2	3	0.5511889252625356	0.5512846252138844	0.5512846273310915	0.551284627314018	9.992007221626409e-16	9.569995134883769e-05	9.570205148234923e-05	2.1001335115400366e-09	1.707356478419797e-11	1.3662579551590206e-10	72.009	0.998
0.0014491616515640013	0.2075273686621426	rand015	7	3	1.5510145415099383	1.5512838407841443	1.5512838462180536	1.5512838461732392	6.661338147750939e-16	0.00026929927420593636	0.00026930466330088443	5.389094948071715e-09	4.481437443359937e-11	7.233757251940264e-10	28.988	0.8619999999999999
9.486280375503397e-17	1.0532683256186242e-14	rand015	12	3	1.0232792556829809e-13	1.0234594969182481e-13	1.0234594551737043e-13	1.0234594482777152e-13	2.039843596914203e-22	1.802412352671814e-17	1.8019259473434932e-17	4.864053283207439e-21	6.895989035485119e-22	3.39287885568345e-16	24.320999999999998	0.7959999999999999
0.00031253550346527204	0.04928607497811231	rand016	2	3	0.3175427590356937	0.3175981139595072	0.3175981138886392	0.3175981138820035	1.609823385706477e-15	5.535492381353313e-05	5.535484630980747e-05	7.750372565951125e-11	6.635691995882098e-12	1.1110440569663844e-10	9.086	0.898
6.571717651981781e-14	5.380457718609342e-12	rand016	7	1	0.0019375544498753511	0.0019375544498743229	0.0019375544498739	0.0019375544498742	1.9992688060632702e-16	1.0282573403852524e-15	1.1512058667451086e-15	1.229485263598562e-16	2.9989032090949053e-16	3.4119894477541867e-11	63.248	1.0099999999999998
0.003491165036570151	0.624680074665766	rand016	8	0	1.3152982210916817	1.3141152298398242	1.313544568516679	1.313483414497738	2.220446049250313e-16	0.0011829912518575014	0.0018148065939436187	0.0006318153420861172	6.115401894080108e-05	1.083595260535472e-09	38.306	0.9359999999999999
1.0537410125226739e-13	9.499449789759848e-12	rand016	9	2	0.0021772159955416115	0.0021772159955396188	0.00217721599554	0.0021772159955397	1.0018028073766061e-16	1.992763593028357e-15	1.9116652705264414e-15	8.109832250191573e-17	3.0010716134398763e-16	2.172288291251265e-11	43.97500000000001	0.8799999999999999
3.263934773156486e-19	3.6325337058577447e-17	rand016	12	3	3.5188579708751593e-16	3.519478073301166e-16	3.5194771628100864e-16			6.201024260068976e-20				2.842453798802854e-17	24.909000000000002	0.8909999999999999
0.00501106658860605	0.596650246659131	rand017	4	3	2.186244999538984	2.1864879065672387	2.1864881789758197	2.1864881799341225	4.440892098500626e-16	0.00024290702825480182	0.00024318039513859802	2.733668837962e-07	9.583027704707092e-10	4.2429986125144865e-10	10.439	1.2939999999999996
0.005918609599967338	0.7146399508035439	rand017	8	3	3.1861315353227826	3.186487906838795	3.186488107217675	3.1864881095168696	3.1086244689504383e-15	0.0003563715160121994	0.0003565741940869671	2.0267807476770372e-07	2.2991946124761853e-09	6.916835219227981e-10	22.355000000000004	0.9129999999999999
7.22088727361398e-21	8.142655403743428e-19	rand017	11	3	7.749253915773808e-18	7.750625969762831e-18	7.750632529490523e-18			1.3720539890229419e-21				1.9136169144063028e-18	557.9630000000001	0.8689999999999997
0.0005595928029762199	0.07189312933725098	rand018	2	3	0.6024900961876388	0.6025960941597859	0.6025960882313272	0.6025960882336682	1.454392162258955e-14	0.00010599797214705386	0.0001059920460293462	5.9261177076663785e-09	2.341016269724605e-12	1.5208683783178455e-09	106.895	0.897
0.001484429499951599	0.18031024808254995	rand018	9	3	1.6023141705280846	1.602596070716704	1.6025960549467664	1.6025960549530174	9.325873406851315e-15	0.00028190018861939947	0.0002818844249328212	1.5763686578296188e-08	6.250999717849481e-12	1.949606215226328e-09	84.256	0.8849999999999998
4.250294599173613e-19	4.8136551945399047e-17	rand018	12	3	4.582513140198774e-16	4.583320478626731e-16	4.583128489972824e-16	4.583299771114655e-16	9.463074986191186e-22	8.073384279573895e-20	7.866309158812907e-20	2.0707512076098837e-21	1.7128114183112335e-20	8.76986169191714e-17	18.226000000000003	0.8189999999999998
0.0005152811012677025	0.08737842077331343	rand019	2	3	0.49476430681819167	0.4948493133478969	0.4948493203616896	0.4948493203341021	4.996003610813204e-16	8.500652970522271e-05	8.501351591044815e-05	6.986205225434361e-09	2.7587487849700665e-11	2.662165222145243e-10	17.893	1.177
0.001408634614552139	0.21013036155429007	rand019	9	3	1.4945818485529665	1.4948386514354879	1.4948386710154855	1.494838670941936	2.220446049250313e-15	0.0002568028825213897	0.0002568223889694021	1.9506448012407418e-08	7.354961084615752e-11	2.9190691252431107e-10	47.431	0.8919999999999998
4.02841730061595e-15	4.4686397843904005e-13	rand019	12	3	4.3455288724163455e-12	4.346294276296831e-12	4.3462942411226844e-12	4.346294240732527e-12	3.32251794874842e-21	7.65403880485175e-16	7.653683161818946e-16	3.556430328032281e-20	3.9015702269296815e-22	1.838157007509756e-15	19.480000000000004	3.5539999999999994
1.4107927169306463e-06	0.00017447364646816618	rand020	2	3	0.0015195725154716806	0.001519840223004844	0.0015198402058413	0.0015198402058531	0.0	2.677075331633267e-07	2.676903814193259e-07	1.7151744000770686e-11	1.1800022764463236e-14	1.5511272886752416e-12	9.696000000000002	0.7929999999999995
0.00026264857326321173	0.04578032231150966	rand020	7	3	0.2037503183923934	0.203784009808791	0.2037840193145981	0.2037840192907568	1.1102230246251565e-16	3.369141639758544e-05	3.3700898363381304e-05	9.481965795865577e-09	2.384131780885923e-11	6.23379968745478e-11	47.128	0.8509999999999999
0.0010521214573248191	0.13221482146132385	rand020	12	3	1.147483755198604	1.1476835173221644	1.1476835203622209	1.1476835203232223	2.6645352591003757e-15	0.0001997621235605429	0.00019976512461838958	3.001057846674371e-09	3.899858214140295e-11	2.7629134546007897e-10	42.943	1.047
1.0973372519267826e-18	1.2197822936659933e-16	rand021	2	3	1.1841139751774047e-15	1.184322476360008e-15	1.1843227421872782e-15	1.184322596053844e-15	2.2274454013524164e-22	2.0850118260340341e-19	2.0862087643936474e-19	1.1969383596133063e-22	1.461334341392242e-22	6.74062517129022e-17	17.233	0.8049999999999996
0.0007308984849127204	0.0842042950968573	rand021	5	3	0.7884654543554276	0.7886043214107897	0.788604312743263	0.7886043127487268	4.218847493575595e-15	0.00013886705536214627	0.00013885839329919047	8.662062955799854e-09	5.463740571087783e-12	6.219420991870674e-09	80.928	0.9629999999999999
0.0016576536553993975	0.18850036697290168	rand021	10	3	1.7882894743702142	1.788604433627035	1.7886044139683377	1.7886044139809605	6.150635556423367e-14	0.0003149592568207904	0.00031493961074624544	1.9646074544965586e-08	1.262279170077818e-11	6.090142375648024e-09	46.36900000000001	0.856
5.771896467208588e-21	6.7100912836022015e-19	rand022	2	3	6.230249100857029e-18	6.231346834627729e-18	6.231335847547152e-18	6.2313127319260485e-18	2.1659323960867415e-24	1.0977337706997687e-21	1.0636310690191167e-21	3.4102701680652045e-23	2.3115621103734113e-23	8.38974967788159e-19	24.886999999999997	0.8189999999999995
0.0015738264967853398	0.23893314543007615	rand022	6	3	1.6375718450752836	1.6378572949108712	1.6378572945852117	1.6378572945511	2.886579864025407e-15	0.0002854498355875368	0.000285449475816435	3.5977110179885585e-10	3.4111602431607935e-11	1.2162182378190903e-09	75.157	0.923
0.002481472458548072	0.3590327726940581	rand022	11	3	2.637397509559837	2.637857243792325	2.637857243064582	2.6378572430108824	9.325873406851315e-15	0.00045973423248790724	0.00045973345104544094	7.814424662910824e-10	5.369971134427942e-11	2.3780299714964123e-09	76.393	0.9459999999999997
0.0031275840705427436	0.32537455875081733	rand023	2	3	0.8905883107276326	0.8906197496026735	0.8906195802019637	0.8906195826517393	1.1102230246251565e-16	3.1438875040978864e-05	3.127192410679047e-05	1.6695093418839235e-07	2.4497756045960273e-09	9.30612047192227e-11	9.006	0.859
0.00406187344783583	0.3667093309688306	rand023	7	3	1.8905390014041559	1.8906195093434135	1.8906184044356973	1.890618410733356	0.0	8.050793925762356e-05	7.940932920003085e-05	1.0986100575927082e-06	6.297658616816193e-09	2.989235138724399e-10	8.886	0.8739999999999999
1.0206160682980517e-17	1.1324621330389108e-15	rand023	12	3	1.1009494751456955e-14	1.101143393882757e-14	1.1011433832881061e-14	1.1011433922583875e-14	1.7103432125616076e-23	1.9391873706157047e-18	1.939171126920481e-18	1.6243695223504577e-23	8.970281399269419e-23	3.983150303251421e-18	15.677	0.7679999999999999
0.00041125291305279946	0.046764016410074404	rand024	2	3	0.44364030562825396	0.4437184444072518	0.443718439509479	0.4437184395125379	3.136380044566067e-14	7.813877899781607e-05	7.813388428395962e-05	4.89471385645146e-09	3.0589419885984626e-12	6.312771169606701e-09	105.81500000000001	0.9219999999999998
0.0013380857813110128	0.15037326940357637	rand024	9	3	1.443464024382791	1.4437182630418177	1.4437182471060983	1.4437182471163603	6.150635556423367e-14	0.0002542386590267398	0.00025422273356934255	1.5925457397258924e-08	1.0262013461215247e-11	6.124990525986505e-09	98.442	1.0419999999999998
3.3652057781938906e-18	3.8974596931589066e-16	rand024	12	3	3.629773640216866e-15	3.6304122197633135e-15	3.630419762290731e-15			6.385795464477809e-19				6.756581799451705e-16	555.3219999999999	0.7699999999999998
0.0033592906277708076	0.35914840757989264	rand025	2	3	0.7991139155095613	0.7990813552025396	0.7990806381371793	0.799080641966442	1.1102230246251565e-16	3.256030702170065e-05	3.327354311932762e-05	7.13236097626968e-07	3.82926268471806e-09	1.3605753390564217e-10	12.910999999999998	0.9719999999999996
2.4865026264753664e-09	1.9286556212382986e-07	rand025	5	1	0.03923158538951274	0.039231585365624426	0.0392315853656249	0.0392315853656249	0.0	2.3888314937270394e-11	2.3887843092484928e-11	4.718447854656915e-16	0.0	2.6584116756325143e-11	9.658	0.9049999999999998
1.7348244783658353e-09	1.4170223621539298e-07	rand025	6	0	0.056123673611089046	0.056123673556448254	0.0561236735564475	0.0561236735564475	0.0	5.4640791891102936e-11	5.464154823053846e-11	7.563394355258879e-16	0.0	1.6576604569277866e-11	9.055	0.8599999999999998
1.127713729681298e-06	9.203488748356359e-05	rand025	7	0	0.39477396583779095	0.39477389604012003	0.3947738959265354	0.3947738959260324	0.0	6.979767092074596e-08	6.991175854897946e-08	1.1408762823350571e-10	5.029865413064272e-13	3.1370820045029624e-11	8.688999999999998	0.7989999999999999
7.981425026642692e-11	6.233188206992792e-09	rand025	8	0	0.2324308425434887	0.2324308425422278	0.2324308425422333	0.2324308425422333	0.0	1.260908044642406e-12	1.2553846850948958e-12	5.523359547510154e-15	0.0	4.901436058668538e-12	9.05	0.7929999999999999
7.897181877328851e-07	6.64128126809957e-05	rand025	9	2	0.3712172213561116	0.371217189149199	0.3712171891456461	0.3712171891456385	2.220446049250313e-16	3.220691263683406e-08	3.2210473122074035e-08	3.560485239972877e-12	7.605027718682322e-15	9.417291516682235e-12	10.073	0.7919999999999999
3.2322050577144152e-12	2.6644078983117023e-10	rand025	10	1	0.003916527700476953	0.003916527700372429	0.0039165277003725	0.0039165277003725	0.0	1.0452402832150653e-13	1.0445290465899149e-13	7.112366251504909e-17	0.0	1.1906686949434721e-13	13.049	1.3399999999999999
1.3476956407533873e-08	1.1253639487710062e-06	rand025	11	2	0.014804230381883781	0.01480422878612781	0.014804228727773	0.0148042287268191	0.0	1.5957559718060566e-09	1.6550646807916847e-09	5.930870898562812e-11	9.539001533109825e-13	1.2333202286956487e-12	12.736	1.1889999999999998
0.0002466356911307773	0.039712356510883916	rand025	12	3	0.6839517150338733	0.6839959175282313	0.6839959707831262	0.6839959706222676	2.220446049250313e-16	4.420249435799217e-05	4.4255588394270795e-05	5.3094036278622525e-08	1.6085865972570446e-10	7.676134123761086e-11	9.497	0.8219999999999998
0.000969049810795617	0.12301074547921334	rand026	4	3	1.0438958427006062	1.0440795119176933	1.0440795015648718	1.0440795015691453	1.1324274851176597e-14	0.00018366921708712347	0.00018365886853910496	1.0348548018512815e-08	4.2734704663871526e-12	1.0762310990633102e-09	61.98500000000001	1.4220000000000002
0.0018936989793720386	0.23172034148702828	rand026	9	3	2.0437197806820024	2.0440793648673536	2.0440793445963745	2.044079344604772	1.7319479184152442e-14	0.00035958418535120273	0.0003595639227693681	2.0262581834629145e-08	8.397282869054834e-12	3.0616400654251927e-09	96.942	0.893
9.320880034669651e-17	1.038913304658331e-14	rand026	12	3	1.0055955448946058e-13	1.0057726556249253e-13	1.0057727506386825e-13	1.0057725570585789e-13	1.7782449753852932e-20	1.771107303194572e-17	1.7701216397307004e-17	9.85663463871703e-21	1.935801036309369e-20	3.71310244009108e-15	17.288	0.836
1.6941669992024674e-12	1.8793899650476868e-10	rand027	2	3	1.8275339860131245e-09	1.8278558794664044e-09	1.8278558592408007e-09	1.8278558592518942e-09	1.4322632306355674e-21	3.218934532799112e-13	3.218732387697622e-13	2.0214510149009873e-17	1.1093525990101792e-20	1.0891635415018615e-15	12.248999999999999	0.7989999999999998
0.0006730437000796344	0.11623292665302275	rand027	7	3	0.6227888870608217	0.6228947529352179	0.6228947679748685	0.6228947679262982	1.4432899320127035e-15	0.00010586587439620487	0.00010588086547647091	1.4991080266035794e-08	4.8570369948208736e-11	2.555378079713414e-10	64.11300000000001	0.9259999999999999
0.001558750890670463	0.24271294607391153	rand027	12	3	1.6222728324543385	1.6225486706960917	1.622548706725116	1.6225487066167164	4.440892098500626e-16	0.00027583824175314575	0.0002758741623778427	3.5920624696927916e-08	1.0839973363374611e-10	2.664511548647073e-10	44.848	0.9189999999999998
0.0016663416659870758	0.23940231372376683	rand028	2	3	1.7683695490017899	1.768679208310102	1.7686791996424578	1.768679199626632	1.3100631690576847e-14	0.00030965930831206023	0.00030965062484211714	8.683469943093769e-09	1.5825785126821756e-11	9.355902134542204e-10	9.732	0.846
4.029465648215487e-12	3.2691345198338697e-10	rand028	7	1	0.012430991049934408	0.012430991049866611	0.0124309910498665	0.0124309910498687	1.2004286453759505e-15	6.779646288812557e-14	6.57078558230495e-14	2.0886070650760757e-15	2.1996293675385914e-15	8.574534107607038e-10	73.719	0.9089999999999999
0.004922816402107342	0.7629681741713272	rand028	8	0	2.7451770909253606	2.743582131787298	2.743066256865696	2.743031801056403	1.021405182655144e-14	0.0015949591380626238	0.002145289868957345	0.0005503307308947214	3.445580929284375e-05	2.376200938396114e-09	52.669000000000004	0.871
5.55145856433476e-12	4.5600177344878445e-10	rand028	9	2	0.013218237227336787	0.01321823722723962	0.0132182372272361	0.01321823722724	1.0009354456386177e-15	9.71670660598889e-14	9.678716161864998e-14	3.7990444123892075e-16	3.899658373995862e-15	8.005956650403915e-10	82.96900000000001	0.8699999999999998
1.973111834011487e-18	2.194255385383244e-16	rand028	12	3	2.1282611483287167e-15	2.1286355615769004e-15	2.128644024770538e-15	2.1286444402890207e-15	1.6951608973427808e-21	3.74413248183725e-19	3.83291960303984e-19	8.878712120259018e-21	4.155184826995439e-22	5.71902726832502e-16	577.4169999999999	0.8029999999999998
1.0338929764731294e-12	1.146803368499433e-10	rand029	2	3	1.1152823612056938e-09	1.1154788019241294e-09	1.115478789604377e-09	1.115478789614123e-09	2.081600011489694e-21	1.9644071843564605e-13	1.964284084293094e-13	1.2310006336653408e-17	9.74604877225291e-21	2.965576073745107e-15	12.89	0.8389999999999999
0.06081997077694446	5.099317414904366	rand029	7	3	18.207349986469804	18.201749190449203	18.201734926920135	18.201733470204097	3.552713678800501e-15	0.005600796020601706	0.005616516265707361	1.572024510565484e-05	1.4567160384615363e-06	5.226647940901996e-10	9.711	0.9479999999999998
1.459333777349771e-06	0.00011512894221188647	rand029	12	1	1.0345955033856697	1.0345955133387863	1.0345955133384095	1.03459551333841	1.3322676295501878e-15	9.953116553163e-09	9.952740187557652e-09	3.7636560534792807e-13	4.440892098500626e-16	2.514769104703352e-09	66.393	0.9609999999999997
0.003006597727706504	0.25303825678743475	rand029	13	0	14.686654471144266	14.686287821703226	14.686274494704064	14.686274277297173	1.0658141036401503e-14	0.00036664944103925734	0.00038019384709286896	1.3544406053611624e-05	2.174068907123683e-07	1.4303768150124457e-09	32.894999999999996	1.0699999999999998
1.453062695159909e-05	0.0012104171242147967	rand029	14	2	3.524042517822878	3.5240418895015004	3.5240418894125467	3.524041889412405	8.881784197001252e-15	6.283213775937213e-07	6.284104729914475e-07	8.909539772616881e-11	1.4166445794216997e-13	1.7408147728730922e-09	65.081	0.9159999999999999
2.775550163141466e-10	3.0786986234451274e-08	rand030	2	3	2.994044957712791e-07	2.994572315056414e-07	2.9945722820121894e-07	2.994572282046813e-07	1.6427145220813087e-18	5.273573436234393e-11	5.2732433402209526e-11	3.300960134404354e-15	3.4623530510203594e-18	5.564269461181053e-13	13.072999999999999	0.8179999999999998
0.0007099998770936088	0.08724738509954826	rand030	7	3	0.76560782727426	0.7657426085416597	0.765742600490174	0.7657426004945321	1.3322676295501878e-15	0.0001347812673996307	0.0001347732202721108	8.047127519894559e-09	4.358180483166052e-12	2.7426684159312967e-09	9.716	0.8049999999999998
3.8517985473638226e-13	4.5425987490460803e-11	rand030	12	1	0.004184711835721044	0.004184711835711606	0.0041847118357127	0.0041847118357151	1.0000680839006293e-15	9.438630432789807e-15	5.9440299904345295e-15	3.494600442355278e-15	2.3999899290139126e-15	7.838706723390263e-10	48.471999999999994	0.8909999999999999
0.004137388572021078	0.6921615794672453	rand030	13	0	1.7655066171333502	1.7641247381834155	1.7635413528334627	1.7634889288532216	2.0872192862952943e-14	0.0013818789499346895	0.0020176882801286045	0.0006358093301939149	5.242398024107864e-05	1.5867083140898485e-09	51.225	0.9369999999999999
4.2627087518957205e-13	4.254523284901534e-11	rand030	14	2	0.004280322367633048	0.004280322367625164	0.0042803223676222	0.0042803223676179	2.7998436902265667e-15	7.8834508365766e-15	1.514760539222948e-14	7.26415455565288e-15	4.299512135208516e-15	6.241233516754574e-10	47.18	0.8889999999999999
1.3004609833205083e-18	1.4427978241607976e-16	rand031	2	3	1.4028282286047114e-15	1.4030753166202163e-15	1.4030753060946064e-15	1.4030753147698192e-15	2.3816331956585208e-24	2.4708801550490904e-19	2.470861651078047e-19	1.850397104358003e-24	8.675212829166066e-24	8.289179687650639e-19	15.634000000000002	0.8639999999999998
0.0030801111133211215	0.32476354553460324	rand031	7	3	0.611895427356376	0.6117793467263454	0.6117778771369226	0.6117778754627241	1.1102230246251565e-16	0.00011608063003065716	0.00011755189365192376	1.4712636212665942e-06	1.6741984465440396e-09	1.2500018042423267e-10	8.221	0.8979999999999999
1.945501681561978e-15	2.5691539483567475e-13	rand031	12	1	0.00020718775581996993	0.0002071877558199361	0.0002071877558199	0.0002071877558199	0.0	3.382710778154774e-17	6.993104012531504e-17	3.61039323437673e-17	0.0	2.5335560786068283e-12	105.34299999999999	1.0109999999999997
0.006355620007689201	1.5243762577330262	rand031	13	0	1.6144449683261106	1.612277113594356	1.6108505406902167	1.610565254003006	2.420268652159052e-09	0.002167854731754515	0.0038797143231046327	0.0017118595913501178	0.0002852866872107285	1.8620512097380348e-09	8.622	0.8279999999999997
1.0359713048941783e-14	9.269833969669202e-13	rand031	14	2	0.0010055997475115405	0.0010055997475113343	0.0010055997475114	0.0010055997475114	0.0	2.0621525320674294e-16	1.4051260155412137e-16	6.570265165262157e-17	0.0	2.0683426483231582e-12	86.35200000000002	0.8849999999999999
0.0033337132156535092	0.40433350121634265	rand032	2	3	1.4440914304925996	1.4442572051008955	1.444257404664874	1.4442574051097556	6.661338147750939e-16	0.00016577460829592106	0.00016597461715606165	2.0000886014059915e-07	4.4488168704504005e-10	2.238715298903553e-10	38.958	0.9550000000000001
0.004201843965527547	0.5225360981975479	rand032	9	3	2.443974383224919	2.4442572136826115	2.4442573605368936	2.4442573621829786	4.440892098500626e-15	0.00028283045769272874	0.00028297895805984297	1.4850036711422376e-07	1.646085046047574e-09	2.807505850225386e-10	30.668	0.8699999999999999
4.2375223317006346e-21	4.902550040357504e-19	rand032	12	3	4.576546506117195e-18	4.577352689043404e-18	4.577360600975361e-18	4.577339409211477e-18	5.5071740385947346e-24	8.061829262091145e-22	7.929030942821978e-22	1.3279831926916683e-23	2.1191763883671626e-23	3.3536306487103857e-18	551.5640000000001	0.8239999999999997
1.0695437770934891e-06	0.00012203326583437254	rand033	2	3	0.0011537273278547711	0.001153930541969493	0.0011539305291896	0.0011539305291979	9.996344030316351e-17	2.0321411472188147e-07	2.0320134312885353e-07	1.2771593027940953e-11	8.30000131124553e-15	1.2653006532750001e-11	9.938	0.818
4.085837311761593e-15	2.257975507483682e-12	rand033	5	1	0.0013203779102541444	0.0013203779102541613	0.0013203779102541	0.0013203779102539	9.996344030316351e-17	1.691355389077387e-17	2.443791696782327e-16	2.6129272356900657e-16	1.9992688060632702e-16	7.157423070602824e-11	70.60900000000001	0.9279999999999998
0.002598917784802741	0.5983734274632512	rand033	6	0	1.918749016266676	1.9181383351473626	1.9178097263268088	1.9177688277711649	2.398081733190338e-14	0.0006106811193133943	0.0009801884955111806	0.0003695073761977863	4.089855564393119e-05	1.406732759280293e-09	18.494	0.9670000000000001
0.004472813382230781	1.0386689712491617	rand033	7	0	2.4156785904835862	2.4146262236780562	2.4140367796583457	2.413957200286624	2.0383694732117874e-13	0.0010523668055300028	0.0017213901969621581	0.0006690233914321553	7.957937172164975e-05	1.4548102064422645e-09	21.567999999999998	0.8909999999999999
4.2696858577271947e-14	4.387788945515901e-12	rand033	8	2	0.0016488415027869363	0.0016488415027863896	0.0016488415027864	0.0016488415027871	9.996344030316351e-17	5.466547353671913e-16	1.6371452804531117e-16	7.103692634125025e-16	6.999609225566417e-16	1.3045469959349767e-10	65.62899999999999	0.9509999999999998
2.2532922786406736e-05	0.0023350192705561775	rand033	11	3	0.05624348453085447	0.05624457220496021	0.0562445721609681	0.0562445721609997	1.1032841307212493e-15	1.0876741057402883e-06	1.087630145231444e-06	4.3960508844254065e-11	3.159972283839352e-14	3.500710361492384e-10	20.272	0.8109999999999998
0.04260651287212436	4.82242783888081	rand033	12	3	17.310707933092374	17.31410324500203	17.314210991948254	17.314212867082837	1.4210854715202004e-14	0.0033953119096565842	0.003504933990463144	0.00010962208080655955	1.875134582718374e-06	3.39052159261165e-10	10.048	1.3839999999999997
9.144573360879287e-05	0.007400077184269501	rand033	13	1	5.851718063456185	5.851711895011905	5.851711879578516	5.851711879497289	0.0	6.168444279808227e-06	6.183958896066599e-06	1.5514616258371916e-08	8.122658101683555e-11	4.257898248799741e-10	8.827	0.9069999999999998
2.0295292371912262e-14	3.815160581041829e-12	rand033	14	0	0.3431256181945631	0.34312561819455495	0.3431256181945635	0.3431256181945637	0.0	8.1601392309949e-15	6.106226635438361e-16	8.770761894538737e-15	2.220446049250313e-16	6.813085603917424e-11	9.343	0.8529999999999998
1.1205290148013085e-06	9.311067259539272e-05	rand033	15	2	2.484281448137934	2.4842814272338836	2.48428142723158	2.4842814272315623	3.9968028886505635e-15	2.0904050490599957e-08	2.0906371744899843e-08	2.3212542998862773e-12	1.7763568394002505e-14	1.6685960143225541e-09	10.122	0.8669999999999999
0.004609748922428379	0.47864133429516076	rand034	4	3	1.339103094009427	1.3391371377181487	1.3391367195572577	1.339136723859916	1.7763568394002505e-15	3.404370872162055e-05	3.36298504888255e-05	4.138582327950502e-07	4.302658229704548e-09	2.5199814527218664e-10	9.487	0.888
0.0055842068307434545	0.5237956329121913	rand034	9	3	2.3341888942461666	2.3342628223862425	2.334261351054657	2.334261359306161	3.552713678800501e-15	7.392814007589621e-05	7.246505999436437e-05	1.4630800815318423e-06	8.251503924583403e-09	1.7653515020809307e-10	8.370000000000001	0.8619999999999999
2.0938377992945307e-09	2.323513912683982e-07	rand034	12	3	2.2586673690335685e-06	2.2590652003429226e-06	2.259065175342443e-06	2.25906517536632e-06	6.801674566452032e-19	3.978313093541112e-10	3.97806332751294e-10	2.4976602817222693e-14	2.3877011750151472e-17	5.879440693339342e-13	12.08	0.8749999999999999
4.745210729496413e-17	1.4684882314558714e-13	rand035	3	1	0.00010069572380183459	0.00010069572380184955	0.0001006957238017	0.0001006957238017	0.0	1.496198998029996e-17	1.345901471869193e-16	1.4955213716721927e-16	0.0	1.4377950106645243e-11	82.459	0.8689999999999998
0.017165308439049457	4.426840650153216	rand035	4	2	2.6619267564634908	2.657690248710011	2.654494259384362	2.653614338327204	2.7910902655747805e-07	0.0042365077534798345	0.008312418136286581	0.004075910382806747	0.0008799210571579508	2.385487880333662e-09	8.4	0.8339999999999996
0.011205758957545886	1.0746794276525644	rand035	9	3	3.6541208962358946	3.6537222915685206	3.653714951108765	3.6537149335679047	1.3322676295501878e-15	0.0003986046673740695	0.0004059626679899786	7.358000615909077e-06	1.7540860319797957e-08	5.135385395784593e-10	8.67	0.9859999999999998
7.136567640149217e-21	8.018449410395968e-19	rand035	12	3	7.69823047949011e-18	7.69958568349752e-18	7.699583450675e-18	7.699589125168713e-18	2.282533561331142e-24	1.3552040074090847e-21	1.3586456786029468e-21	3.4416711938621016e-24	5.6744937130413055e-24	4.1334903452905803e-19	23.199	0.7729999999999999
0.003934295993937963	0.44711874786769307	rand036	2	3	1.5745375128667687	1.5746982598760557	1.5746984409011713	1.5746984418966223	6.661338147750939e-16	0.00016074700928703223	0.00016092902985365143	1.8202056661920096e-07	9.954510549192719e-10	2.420187307146483e-10	29.951	0.9629999999999997
