name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand011,0.0,0,1,1.0e-04,0,0,Converged,5.1110305958575832,0.00023390042,108,183,0,0,1.129575,0.773687,0.014346,0.000018,0.008174,0.005272,0.000781,0,4,4,0,0,4,4,0,183,28,28,0,0,0.299344,0.007303,0.000991,1.046019,5.1110607313218592,0,0,2.0276241e-13,8.692677e-16,2.2697535e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-05,1,0,Converged,5.1110302357468873,5.7469839e-06,172,172,138,0,1.158424,0.769592,0.014405,0.000018,0.008189,0.005374,0.000719,0,4,4,0,0,4,4,0,172,28,28,0,0,0.323904,0.016886,0.001077,1.043694,5.1110607313218592,0,0,2.0275981e-13,8.692677e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-05,0,0,Converged,5.1110302357468873,5.7469839e-06,172,310,0,0,1.415392,0.775060,0.014338,0.000019,0.008138,0.005295,0.000723,0,4,4,0,0,4,4,0,310,28,28,0,0,0.551341,0.017246,0.001182,1.050541,5.1110607313218592,0,0,2.0275981e-13,8.692677e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-06,1,0,Converged,5.1110302353685846,7.9848687e-08,300,300,265,0,1.485602,0.775403,0.014378,0.000018,0.008130,0.005353,0.000768,0,4,4,0,0,4,4,0,300,28,28,0,0,0.582807,0.049189,0.001252,1.043956,5.1110607313218592,0,0,2.0159697e-13,8.692677e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-06,0,0,Converged,5.1110302353685846,7.9848687e-08,300,565,0,0,2.174415,0.771739,0.014672,0.000021,0.008336,0.005390,0.000809,0,4,4,0,0,4,4,0,565,28,28,0,0,1.212313,0.050758,0.001301,1.048287,5.1110607313218592,0,0,2.0159697e-13,8.692677e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-08,1,0,Converged,5.1110302353685846,4.8273616e-08,308,308,272,0,1.575896,0.776934,0.017934,0.000020,0.010533,0.006379,0.000765,0,4,4,0,0,4,4,0,308,28,28,0,0,0.663153,0.050055,0.001501,1.046925,5.1110607313218592,0,0,2.0182751e-13,7.0575218e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,0,1,1.0e-08,0,0,Converged,5.1110302353685846,4.8273616e-08,308,580,0,0,2.046854,0.776171,0.014484,0.000019,0.008244,0.005327,0.000700,0,4,4,0,0,4,4,0,580,28,28,0,0,1.083934,0.049774,0.001318,1.048365,5.1110607313218592,0,0,2.0182751e-13,7.0575218e-16,2.2697534e-15,0,0,0,0,0,0,0,0,0,0
rand011,0.0,1,0,1.0e-03,1,0,EventLocationLimited,5.1054532485860769,0.0029592395,2399,2399,2238,6,12.642255,1.149833,0.015166,0.000021,0.008638,0.005059,0.001331,0,4,4,0,0,4,4,0,76,0,0,31,0,5.544336,2.203995,0.029431,1.932817,5.1054544725767004,0,0,2.0235096e-13,8.6828361e-16,2.2672767e-15,24.980215557337523,-0.22808123491132845,0.72722873266535637,-6.3999937006379479,1.3273439283188082e-07,8.0361447e-05,7.3376127e-07,8.0600337e-05,7.1299043e-05,3.3055799e-13
rand011,0.0,1,0,1.0e-03,0,0,EventLocationLimited,5.1054532485860769,0.0029592395,2399,4637,0,6,20.680048,1.148108,0.025676,0.000088,0.014424,0.008647,0.002116,0,4,4,0,0,4,4,0,120,0,0,31,0,10.619744,2.230994,0.030331,1.884497,5.1054544725767004,0,0,2.0235096e-13,8.6828361e-16,2.2672767e-15,24.980215147177741,-0.22808123116637424,0.72722832248847658,-6.3999940223233187,1.3273439140155428e-07,7.5475994e-05,6.8915475e-07,7.571468e-05,6.7467417e-05,3.1352123e-13
rand011,0.0,1,0,1.0e-04,1,0,EventLocationLimited,5.1054243645721193,0.00023367007,2399,2399,2238,6,10.460745,1.141095,0.035067,0.000156,0.017703,0.010176,0.006677,0,4,4,0,0,4,4,0,108,0,0,27,0,5.614288,2.191850,0.026502,1.825436,5.1054544725767004,0,0,2.0616514e-13,8.6828361e-16,2.2672639e-15,24.980215557337523,-0.22808123491132845,0.72722873266535637,-6.3999937006379479,1.3273439283188082e-07,8.0361447e-05,7.3376127e-07,8.0600337e-05,7.1299043e-05,3.3055799e-13
