name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0.5,1,1,2,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.166696,0.596993
wide-planet,0,0,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.738092,0.448406
wide-planet,0,0,0,0,adaptive_affine,1.1591946360848306,0,Converged,197,0.717989,0.429377
wide-planet,0,0,0,0,adaptive_fold,1.1591934436470934,0,Converged,53,0.515640,0.419796
wide-planet,0,0,0,1,adaptive_fold,1.1591934436470934,0,Converged,53,0.512094,0.420457
wide-planet,0,0,0,1,adaptive_affine,1.1591946360848306,0,Converged,197,0.697657,0.412480
wide-planet,0,0,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.687161,0.415437
wide-planet,0,0,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.690086,0.419353
wide-planet,0,0,0,2,adaptive_affine,1.1591946360848306,0,Converged,197,0.699823,0.410286
wide-planet,0,0,0,2,adaptive_fold,1.1591934436470934,0,Converged,53,0.501008,0.407323
wide-planet,0,0,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.589917,0.295854
wide-planet,0,0,1,0,adaptive_affine,1.15911188912787,0,Converged,197,0.599080,0.288703
wide-planet,0,0,1,0,adaptive_fold,1.15911069692811,0,Converged,53,0.393540,0.285913
wide-planet,0,0,1,1,adaptive_fold,1.15911069692811,0,Converged,53,0.439134,0.298972
wide-planet,0,0,1,1,adaptive_affine,1.15911188912787,0,Converged,197,0.626107,0.307903
wide-planet,0,0,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.586989,0.292653
wide-planet,0,0,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.585233,0.291598
wide-planet,0,0,1,2,adaptive_affine,1.15911188912787,0,Converged,197,0.599926,0.289136
wide-planet,0,0,1,2,adaptive_fold,1.15911069692811,0,Converged,53,0.398295,0.292148
wide-planet,0,1,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.698473,0.409284
wide-planet,0,1,0,0,adaptive_affine,1.1591946360848306,0,BudgetExceeded,9437,79.542324,0.415132
wide-planet,0,1,0,0,adaptive_fold,1.1591934436470934,0,EventLocationLimited,77,0.823352,0.615039
wide-planet,0,1,0,1,adaptive_fold,1.1591934436470934,0,EventLocationLimited,77,0.598522,0.430242
wide-planet,0,1,0,1,adaptive_affine,1.1591946360848306,0,BudgetExceeded,9437,75.805149,0.426959
wide-planet,0,1,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.920841,0.603179
wide-planet,0,1,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,0.721581,0.432872
wide-planet,0,1,0,2,adaptive_affine,1.1591946360848306,0,BudgetExceeded,9437,77.140331,0.416163
wide-planet,0,1,0,2,adaptive_fold,1.1591934436470934,0,EventLocationLimited,77,0.786090,0.581418
wide-planet,0,1,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.633906,0.313620
wide-planet,0,1,1,0,adaptive_affine,1.15911188912787,0,BudgetExceeded,9437,82.190980,0.300122
wide-planet,0,1,1,0,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.552520,0.319763
wide-planet,0,1,1,1,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.486097,0.299572
wide-planet,0,1,1,1,adaptive_affine,1.15911188912787,0,BudgetExceeded,9437,81.987420,0.289717
wide-planet,0,1,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.645482,0.307120
wide-planet,0,1,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.603872,0.293386
wide-planet,0,1,1,2,adaptive_affine,1.15911188912787,0,BudgetExceeded,9437,82.960907,0.295251
wide-planet,0,1,1,2,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.537006,0.314336
wide-planet,0.5,0,0,0,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,0.844164,0.428674
wide-planet,0.5,0,0,0,adaptive_affine,1.1591927728037961,0,Converged,165,0.672210,0.418397
wide-planet,0.5,0,0,0,adaptive_fold,1.1591902258251667,0,Converged,69,0.576415,0.414488
wide-planet,0.5,0,0,1,adaptive_fold,1.1591902258251667,0,Converged,69,0.576945,0.418174
wide-planet,0.5,0,0,1,adaptive_affine,1.1591927728037961,0,Converged,165,0.650226,0.410444
wide-planet,0.5,0,0,1,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,0.808037,0.421891
wide-planet,0.5,0,0,2,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,0.804646,0.417347
wide-planet,0.5,0,0,2,adaptive_affine,1.1591927728037961,0,Converged,165,0.657164,0.407942
wide-planet,0.5,0,0,2,adaptive_fold,1.1591902258251667,0,Converged,69,0.568728,0.408265
wide-planet,0.5,0,1,0,mapped_fixed63,1.1591074850435359,0,fixed_resolution,189,0.699540,0.291549
wide-planet,0.5,0,1,0,adaptive_affine,1.1591100275955393,0,Converged,165,0.554182,0.287385
wide-planet,0.5,0,1,0,adaptive_fold,1.1591074817214297,0,Converged,69,0.490881,0.303937
wide-planet,0.5,0,1,1,adaptive_fold,1.1591074817214297,0,Converged,69,0.457221,0.285925
wide-planet,0.5,0,1,1,adaptive_affine,1.1591100275955393,0,Converged,165,0.552417,0.284786
wide-planet,0.5,0,1,1,mapped_fixed63,1.1591074850435359,0,fixed_resolution,189,0.693011,0.285555
