name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
very-wide,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.032499564055972,1.1373617e-05,0.647869,0.471284,0.008582,0.000024,0.001028,0.006768,0.000651,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325050758619907,1.1375358e-05,0.633952,0.406171,0.008286,0.000025,0.000907,0.006623,0.000613,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325050758619907,1.1375358e-05,0.629508,0.412857,0.008240,0.000019,0.000950,0.006645,0.000529,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.032499564055972,1.1373617e-05,0.641755,0.466989,0.009085,0.000019,0.001189,0.006622,0.001142,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.032499564055972,1.1373617e-05,0.639860,0.470518,0.008371,0.000018,0.000987,0.006678,0.000585,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.0325050758619907,1.1375358e-05,0.619368,0.400658,0.008216,0.000025,0.000922,0.006593,0.000564,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.0325050758619907,1.1375358e-05,0.624556,0.399838,0.008209,0.000019,0.000886,0.006623,0.000580,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.032499473239388,5.6305701e-05,0.629130,0.475084,0.010299,0.000020,0.001234,0.007852,0.001080,61,61,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.032499473239388,5.6305701e-05,0.603668,0.489246,0.009679,0.000017,0.001026,0.007959,0.000561,61,61,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.0325049845476741,5.631502e-05,0.544166,0.408340,0.008486,0.000020,0.001036,0.006719,0.000599,61,61,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.0325049845476741,5.631502e-05,0.539364,0.404527,0.008258,0.000021,0.000914,0.006679,0.000542,61,61,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-wide,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.032499473239388,5.6305701e-05,0.722000,0.464710,0.009001,0.000019,0.001189,0.006623,0.001060,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.032499473239388,5.6305701e-05,0.712358,0.470941,0.008458,0.000019,0.000984,0.006705,0.000640,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325049845476741,5.631502e-05,0.700980,0.415652,0.008299,0.000018,0.000950,0.006636,0.000577,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.0325049845476741,5.631502e-05,0.691657,0.410472,0.008258,0.000019,0.000904,0.006650,0.000584,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.032499473239388,5.6305701e-05,0.713217,0.473495,0.009096,0.000019,0.001194,0.006662,0.001108,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.032499473239388,5.6305701e-05,0.707896,0.465417,0.008258,0.000019,0.000943,0.006620,0.000561,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.0325049845476741,5.631502e-05,0.691878,0.407485,0.008211,0.000019,0.000940,0.006546,0.000592,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-wide,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.0325049845476741,5.631502e-05,0.681116,0.400742,0.008129,0.000018,0.000898,0.006596,0.000515,93,93,0,6,6,0,0,6,6,0,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
very-close,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,25.120844828671679,0.0094858769,0.863228,0.644059,0.012625,0.000018,0.001613,0.007657,0.003219,111,111,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,25.12084519867409,0.0016851314,0.955298,0.640775,0.011392,0.000020,0.001154,0.008390,0.001704,175,175,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,25.075552237346358,0.022438282,0.634875,0.444627,0.008408,0.000027,0.001022,0.005795,0.001447,103,103,0,5,5,0,0,5,5,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,25.075585343214144,0.0015733188,0.697665,0.444974,0.008151,0.000028,0.001028,0.005713,0.001260,151,151,0,5,5,0,0,5,5,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,25.120844828671679,0.0094858769,17.187891,0.627104,0.011028,0.000019,0.001415,0.007097,0.002387,3333,3333,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
very-close,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,25.12084519867409,0.0016851314,12.326847,0.664651,0.012018,0.000052,0.001387,0.008094,0.002337,3333,3333,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
very-close,0.0,Strict,1,1.0e-03,0,BudgetExceeded,Converged,BudgetExceeded,1,25.075552237346358,0.022438282,27.123061,0.478274,0.010164,0.000045,0.001225,0.006575,0.002142,4507,4507,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,Strict,1,1.0e-04,0,BudgetExceeded,Converged,BudgetExceeded,1,25.075585343214144,0.0015733188,23.402831,0.472180,0.010019,0.000051,0.001194,0.006555,0.002034,4507,4507,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,25.120844828671679,0.0094858769,1.036361,0.653095,0.014344,0.000050,0.001889,0.008149,0.004099,151,151,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,25.12084519867409,0.0016851314,1.174075,0.634972,0.010598,0.000027,0.001225,0.007391,0.001842,231,231,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,25.075552237346358,0.022438282,0.803341,0.446525,0.008386,0.000022,0.001008,0.005763,0.001475,159,159,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,25.075585343214144,0.0015733188,1.066728,0.445741,0.008496,0.000021,0.001050,0.005867,0.001422,263,263,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,24.840309469393112,0.016037942,0.986012,0.631003,0.011432,0.000027,0.001392,0.007302,0.002597,111,111,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,24.84031002005149,0.0024430276,1.097464,0.637082,0.011581,0.000029,0.001163,0.008626,0.001628,159,159,0,6,6,0,0,6,6,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,24.79585573216448,0.016419035,0.761824,0.440899,0.008223,0.000022,0.001002,0.005713,0.001359,111,111,0,5,5,0,0,5,5,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,24.795840792214037,0.0021515315,0.880422,0.449949,0.008050,0.000022,0.001034,0.005712,0.001157,159,159,0,5,5,0,0,5,5,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
very-close,0.5,Strict,0,1.0e-03,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.840309469393112,0.016037942,1.804040,0.633518,0.010999,0.000018,0.001331,0.007127,0.002406,271,271,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,0,1.0e-04,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.84031002005149,0.0024430276,1.749397,0.645132,0.010354,0.000028,0.001146,0.007360,0.001690,271,271,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,1,1.0e-03,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.79585573216448,0.016419035,3.257831,0.450861,0.008661,0.000022,0.001062,0.005927,0.001525,559,559,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,Strict,1,1.0e-04,0,InnerAccuracyLimited,Converged,InnerAccuracyLimited,1,24.795840792214037,0.0021515315,3.046211,0.459321,0.008648,0.000019,0.001016,0.005928,0.001562,559,559,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited,InnerAccuracyLimited
very-close,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,24.840309469393112,0.016037942,1.317018,0.643871,0.011679,0.000019,0.001414,0.007394,0.002733,151,151,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,24.84031002005149,0.0024430276,1.421793,0.629849,0.010217,0.000021,0.001256,0.007347,0.001500,199,199,0,6,6,0,0,6,6,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,24.79585573216448,0.016419035,1.061366,0.445438,0.008538,0.000020,0.001015,0.005855,0.001523,151,151,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
very-close,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,24.795840792214037,0.0021515315,1.436318,0.452747,0.008616,0.000019,0.000993,0.006007,0.001463,215,215,0,5,5,0,0,5,5,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,6.0800746173117295,0.0051479489,0.519619,0.348755,0.015051,0.000018,0.001688,0.009499,0.003731,120,120,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,6.0800735636231602,0.00012161914,0.551576,0.330676,0.012362,0.000019,0.001335,0.009246,0.001661,176,176,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,6.0881865699829758,0.0052356498,0.399900,0.217688,0.011857,0.000018,0.001249,0.008995,0.001487,120,120,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,6.0881853044809118,0.00058013543,0.457932,0.215573,0.011552,0.000019,0.001175,0.008941,0.001307,168,168,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,6.0800746173117295,0.0051479489,17.806528,0.323671,0.018523,0.000018,0.001476,0.014785,0.002128,3600,3600,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
fold-tangent,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,6.0800735636231602,0.00012161914,11.740146,0.353621,0.014981,0.000046,0.001912,0.010118,0.002694,3600,3600,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
fold-tangent,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,6.0881865699829758,0.0052356498,13.922205,0.245607,0.014377,0.000043,0.001478,0.010225,0.002495,3298,3298,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
fold-tangent,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,6.0881853044809118,0.00058013543,13.814287,0.239159,0.013853,0.000045,0.001508,0.009802,0.002350,3298,3298,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
fold-tangent,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0800746173117295,0.0051479489,0.701521,0.378407,0.017162,0.000047,0.002015,0.011416,0.003521,168,168,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.0800735636231602,0.00012161914,0.737168,0.338903,0.012923,0.000032,0.001485,0.009452,0.001844,232,232,0,8,8,0,0,8,8,0,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
fold-tangent,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0881865699829758,0.0052356498,0.526912,0.222601,0.012261,0.000026,0.001361,0.009255,0.001511,168,168,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.0881853044809118,0.00058013543,0.620590,0.227719,0.011784,0.000025,0.001224,0.009089,0.001337,224,224,0,8,8,0,0,8,8,0,ToleranceMet,FiniteUncertified,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,BudgetExceeded,ToleranceMet
fold-tangent,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,6.0643553502750533,0.0032583828,0.566232,0.329672,0.012829,0.000020,0.001485,0.008999,0.002218,136,136,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,6.064354713639692,0.00027876088,0.590588,0.327733,0.011638,0.000018,0.001163,0.008962,0.001398,176,176,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,6.0778222012955814,0.0033189503,0.461963,0.215773,0.011404,0.000026,0.001115,0.008882,0.001274,136,136,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,6.0778214381271853,0.00028825561,0.509184,0.211361,0.011419,0.000018,0.001162,0.008935,0.001198,176,176,0,8,8,0,0,8,8,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,Strict,0,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,6.0643553502750533,0.0032583828,10.445812,0.329556,0.012330,0.000025,0.001447,0.008851,0.001893,2315,2315,0,8,8,0,0,8,8,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,0,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,6.064354713639692,0.00027876088,7.920975,0.369709,0.015891,0.000048,0.001692,0.011428,0.002588,2315,2315,0,8,8,0,0,8,8,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,Converged,1,6.0778222012955814,0.0033189503,8.125919,0.248373,0.013996,0.000041,0.001430,0.010098,0.002290,2013,2013,0,8,8,0,0,8,8,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,Converged,1,6.0778214381271853,0.00028825561,8.168914,0.231247,0.013071,0.000025,0.001371,0.009502,0.002063,2013,2013,0,8,8,0,0,8,8,0,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0643553502750533,0.0032583828,0.793414,0.350234,0.014217,0.000025,0.001787,0.009463,0.002827,176,176,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.064354713639692,0.00027876088,0.914805,0.341908,0.012305,0.000019,0.001263,0.009135,0.001789,240,240,0,8,8,0,0,8,8,0,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
fold-tangent,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0778222012955814,0.0033189503,0.686205,0.220599,0.011746,0.000018,0.001231,0.008939,0.001448,176,176,0,8,8,0,0,8,8,0,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.0778214381271853,0.00028825561,0.849520,0.227125,0.011981,0.000026,0.001235,0.009152,0.001462,240,240,0,8,8,0,0,8,8,0,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
rand000,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.9390773070510334,0.0017586629,0.742686,0.673098,0.007728,0.000020,0.001354,0.004634,0.001625,52,52,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.9390773069889564,4.287572e-05,0.744424,0.660464,0.006383,0.000018,0.000909,0.004529,0.000816,68,68,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.9396862097211509,0.0017616361,0.632853,0.553178,0.006098,0.000026,0.000861,0.004506,0.000607,52,52,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.9396862096590111,4.5401136e-05,0.654279,0.549116,0.005956,0.000019,0.000886,0.004437,0.000511,68,68,0,4,4,0,0,4,4,0,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
