name,u,parameter,step,n,stop,analytic,estimated_error,finite_difference,difference
paper_highA,0.5,2,8.1133264861482079e-08,128,InnerAccuracyLimited,7897911.8920330768,1270.46649,7898213.997483152,302.10545
paper_highA,0.5,2,8.1133264861482079e-08,256,InnerAccuracyLimited,7897911.8920330768,1270.46649,nan,nan
paper_highA,0.5,2,2.4339979458444623e-08,128,InnerAccuracyLimited,7897911.8920330768,1270.46649,7897962.1519549964,50.2599219
paper_highA,0.5,2,2.4339979458444623e-08,256,InnerAccuracyLimited,7897911.8920330768,1270.46649,nan,nan
paper_highA,0.5,2,8.1133264861482083e-09,128,InnerAccuracyLimited,7897911.8920330768,1270.46649,7897940.725153476,28.8331204
paper_highA,0.5,2,8.1133264861482083e-09,256,InnerAccuracyLimited,7897911.8920330768,1270.46649,nan,nan
paper_highA,0.5,3,5.8095075817158435,128,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,-5.0896228557949046,8.17263445e-06
paper_highA,0.5,3,5.8095075817158435,256,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,nan,nan
paper_highA,0.5,3,1.7428522745147528,128,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,-5.0896336663841959,2.63795484e-06
paper_highA,0.5,3,1.7428522745147528,256,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,nan,nan
paper_highA,0.5,3,0.58095075817158437,128,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,-5.089634625737169,3.59730781e-06
paper_highA,0.5,3,0.58095075817158437,256,InnerAccuracyLimited,-5.0896310284293556,7.43315723e-05,-5.0896346284079597,3.5999786e-06
paper_highA,0.5,4,0.0016869965260211354,128,InnerAccuracyLimited,31296.526310048321,2132.56425,31057.912529669098,238.61378
paper_highA,0.5,4,0.0016869965260211354,256,InnerAccuracyLimited,31296.526310048321,2132.56425,nan,nan
paper_highA,0.5,4,0.0005060989578063405,128,InnerAccuracyLimited,31296.526310048321,2132.56425,nan,nan
paper_highA,0.5,4,0.0005060989578063405,256,InnerAccuracyLimited,31296.526310048321,2132.56425,31057.938767351574,238.587543
paper_highA,0.5,4,0.00016869965260211354,128,InnerAccuracyLimited,31296.526310048321,2132.56425,31057.9410072506,238.585303
paper_highA,0.5,4,0.00016869965260211354,256,InnerAccuracyLimited,31296.526310048321,2132.56425,31057.940997567996,238.585312
