case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 uniform 0 23 0.001 alg-warm 2.7198959999999999 0.54645299999999997 0.17522699999999999 0.37063099999999999 7.0404984901501244 7.0403851828477153 1.6093906720494778e-05 1 Converged OK 1 233 6 42 608 7 1
0 uniform 0 0 0.0001 d14 55.566690000000001 54.169905 0 0 6.8139902184107273 6.8139830013407305 1.0591558557328944e-06 1 Converged OK 0 0 0 0 427 5 0
0 uniform 0 0 0.0001 alg-cold 2.8626260000000001 1.6034440000000001 1.3637109999999999 0.23858599999999999 6.813994953069435 6.8139830013407305 1.7540003698488882e-06 1 Converged OK 1 80 6 42 370 6 0
0 uniform 0 0 0.0001 alg-warm 2.8111000000000002 1.4765600000000001 1.2542869999999999 0.22160299999999999 6.8139949515741067 6.8139830013407305 1.7537809198876352e-06 1 Converged OK 1 80 6 42 370 6 0
0 uniform 0 7 0.0001 d14 55.067742000000003 53.810437999999998 0 0 6.9223283862087008 6.9223164812350113 1.7197962158761274e-06 1 Converged OK 0 0 0 0 379 5 0
0 uniform 0 7 0.0001 alg-cold 2.9756610000000001 1.6660299999999999 1.3691059999999999 0.29560500000000001 6.9223282505203967 6.9223164812350113 1.7001946410975195e-06 1 Converged OK 1 80 6 53 370 6 0
0 uniform 0 7 0.0001 alg-warm 1.5072179999999999 0.39894600000000002 0.119023 0.27958 6.9223282506740205 6.9223164812350113 1.7002168336367915e-06 1 Converged OK 1 80 6 53 370 6 0
0 uniform 0 15 0.0001 d14 55.58352 54.294041999999997 0 0 7.0045216896995885 7.0045095553354182 1.732364568068099e-06 1 Converged OK 0 0 0 0 379 5 0
0 uniform 0 15 0.0001 alg-cold 4.1423920000000001 1.641256 1.3204819999999999 0.32021500000000003 7.0045234559372291 7.0045095553354182 1.984521785734062e-06 1 Converged OK 1 80 6 64 688 7 1
0 uniform 0 15 0.0001 alg-warm 2.7654510000000001 0.37420599999999998 0.103185 0.27044200000000002 7.0045234642771721 7.0045095553354182 1.9857124391113715e-06 1 Converged OK 1 80 6 53 688 7 1
