lane	row	case	u	mu_reference	policy	topology_status	topology_events	topology_cells	chart_events	projective_promotions	event_identity_unchanged	cell_plan_unchanged	value_converged	value_stop	mu	value_error	numerical_status	stop	wall_ms	grad_x	grad_y	grad_rho	grad_q	grad_a	quality_x	quality_y	quality_rho	quality_q	quality_a	gradient_a_error	nodes	panels	splits
projective_fold	84	rand027	0.5	0.013062641082797199	None	0	12	13	0	0	1	1	1	Converged	2.2453478305060739	1.1729931535889116e-08	0	Converged	0.287439	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	84	rand027	0.5	0.013062641082797199	ValueFirst	0	12	13	0	0	1	1	1	Converged	2.2453478305060739	1.1729931491263768e-08	0	Converged	0.42535099999999998	-0.1323755424872497	3.9276082885408683	0.069274419451984467	0.040894023945533806	0.0025170188950575023	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	1.1372800757752139e-08	93	3	0
projective_fold	85	rand028	0	0.012535101850517094	None	0	12	11	2	0	1	1	0	TopologyUnresolved	4.5391958682044082	0.33010518222411345	8	TopologyUnresolved	0.89727299999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	29	5	0
projective_fold	85	rand028	0	0.012535101850517094	ValueFirst	0	12	11	2	0	1	1	0	TopologyUnresolved	4.5391958682044082	0.33010518222411345	8	TopologyUnresolved	0.89325500000000002	19.082608033554653	-0.13737583079777591	-8.9443729130271947	-5.1877107708822834	9.7389142756007813e-07	Invalid	Invalid	Invalid	Invalid	Invalid	7.6833178894622841e-06	29	5	0
projective_fold	86	rand028	0.5	0.012547194957733154	None	0	12	11	2	0	1	1	0	TopologyUnresolved	4.5371248600655321	0.3045987384546468	8	TopologyUnresolved	0.84783900000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	29	5	0
projective_fold	86	rand028	0.5	0.012547194957733154	ValueFirst	0	12	11	2	0	1	1	0	TopologyUnresolved	4.5371248600655312	0.30459873845464774	8	TopologyUnresolved	0.87824100000000005	19.239218519397959	-0.13850327209549435	-4.6529772151379163	-5.0648840770363357	9.7961700157573386e-07	Invalid	Invalid	Invalid	Invalid	Invalid	1.2246288828105028e-05	29	5	0
projective_fold	87	rand029	0	4.347836350905709	None	0	14	15	2	0	1	1	1	Converged	37.446645358822444	0.0025997861009519796	0	Converged	0.47155599999999998	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	75	5	0
projective_fold	87	rand029	0	4.347836350905709	ValueFirst	0	14	15	2	0	1	1	1	Converged	37.446645358822444	0.0025997861009519536	0	Converged	0.53166100000000005	1317.6982931874259	708.45628710519077	274.7621885247392	-198.84740536965995	-1.8797256721305644	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	0.00043337086760762293	99	5	0
projective_fold	88	rand029	0.5	4.3280501940171234	None	0	14	15	2	0	1	1	1	Converged	37.269634626423468	0.0025587607457097403	0	Converged	0.48684100000000002	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	75	5	0
projective_fold	88	rand029	0.5	4.3280501940171234	ValueFirst	0	14	15	2	0	1	1	1	Converged	37.269634626423468	0.0025587607457090663	0	Converged	0.59375	1297.6870937019316	697.61400579464089	248.12640897791934	-195.86483078473682	-1.8515178399500887	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	0.0010271262356656428	99	5	0
projective_fold	89	rand030	0	5.2858085837215185e-05	None	0	14	15	2	0	1	1	1	Converged	2.537697083089665	0.00010516056712798829	0	Converged	0.42139700000000002	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	83	5	0
projective_fold	89	rand030	0	5.2858085837215185e-05	ValueFirst	0	14	15	2	0	1	1	1	Converged	2.537697083089665	0.00010516056712798191	0	Converged	0.66922099999999995	5.333936713987292	-0.0095433726709216495	0.012998681554836975	-5.3436841181083192	-0.055667078454805036	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	ToleranceMet	1.4648510478691679e-05	195	5	0
projective_fold	90	rand030	0.5	5.2646966651082039e-05	None	0	14	15	2	0	1	1	1	Converged	2.5376951733776707	6.7916776615569493e-05	0	Converged	0.44998300000000002	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	83	5	0
projective_fold	90	rand030	0.5	5.2646966651082039e-05	ValueFirst	0	14	15	2	0	1	1	1	Converged	2.5376951733776707	6.7916776615996547e-05	0	Converged	0.832341	5.3339240667540437	-0.0095433379707849323	0.011958971591697813	-5.3437148048863303	-0.055667181710514713	ToleranceMet	ToleranceMet	FiniteUncertified	FiniteUncertified	FiniteUncertified	0.078790271702761289	195	5	0
projective_fold	91	rand031	0	4.4211358379689045	None	0	14	14	2	0	1	1	1	Converged	2.223556058038596	2.2871473175220897e-05	0	Converged	0.57392100000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	115	5	0
projective_fold	91	rand031	0	4.4211358379689045	ValueFirst	0	14	14	2	0	1	1	1	Converged	2.223556058038596	2.2871473175216137e-05	0	Converged	1.1347130000000001	3.9619860802460423	-0.2393922781507514	0.65805050257448117	-3.6245779856539775	-1.1299367025050626e-06	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	2.2864769174915578e-08	307	5	0
projective_fold	92	rand031	0.5	4.4199488080339506	None	0	14	14	2	0	1	1	1	Converged	2.2169632902113481	1.4178815815012064e-05	0	Converged	0.61848199999999998	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	115	5	0
projective_fold	92	rand031	0.5	4.4199488080339506	ValueFirst	0	14	14	2	0	1	1	1	Converged	2.2169632902113481	1.4178815815040292e-05	0	Converged	1.332268	3.9197948715946898	-0.23684296443564748	0.59870947035400635	-3.7059669081240352	-1.2008842903690645e-06	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	7.0784351297382319e-08	307	5	0
projective_fold	93	rand032	0	0.038506905839312822	None	0	12	11	0	0	1	1	0	TopologyUnresolved	3.888065813717517	0.5491847057153838	8	TopologyUnresolved	0.76515100000000003	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	15	3	0
projective_fold	93	rand032	0	0.038506905839312822	ValueFirst	0	12	11	0	0	1	1	0	TopologyUnresolved	3.888065813717517	0.54918470571538403	8	TopologyUnresolved	0.75482899999999997	-1.4730444629762318	-13.992119030548135	0.7759464076876541	-2.0011636463361473	3.7098942441491679e-09	Invalid	Invalid	Invalid	Invalid	Invalid	1.1328543513270169e-08	15	3	0
projective_fold	94	rand032	0.5	0.042618538078386337	None	0	12	11	0	0	1	1	0	TopologyUnresolved	3.8839397541916005	0.56695127335406137	8	TopologyUnresolved	0.80374900000000005	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	15	3	0
projective_fold	94	rand032	0.5	0.042618538078386337	ValueFirst	0	12	11	0	0	1	1	0	TopologyUnresolved	3.8839397541915996	0.56695127335406059	8	TopologyUnresolved	0.817801	-1.4715976457458089	-13.978376035310422	0.85878162043781847	-1.9975618959979311	3.698792360309289e-09	Invalid	Invalid	Invalid	Invalid	Invalid	3.3797913540798738e-08	15	3	0
projective_fold	95	rand033	0	0.071434654993936419	None	0	15	16	2	0	1	1	1	Converged	30.385467260526081	0.0029915251517250788	0	Converged	0.510606	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	142	10	0
projective_fold	95	rand033	0	0.071434654993936419	ValueFirst	0	15	16	2	0	1	1	1	Converged	30.385467260526081	0.0029915251517249617	0	Converged	0.70586700000000002	-290.0845496891223	-103.51410165237101	-810.03417198001648	98.448426949258973	82.354343194199274	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	0.12749131313453455	230	10	0
projective_fold	96	rand033	0.5	0.061120828031562269	None	0	15	16	2	0	1	1	1	Converged	31.514257176215313	0.0014347138404096614	0	Converged	0.57050699999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	150	10	0
projective_fold	96	rand033	0.5	0.061120828031562269	ValueFirst	0	15	16	2	0	1	1	1	Converged	31.514257176215313	0.0014347138404095915	0	Converged	0.90614499999999998	-286.41647117795168	-147.82169631068885	-835.61155910992591	97.149255725438152	77.871648919465784	FiniteUncertified	ToleranceMet	ToleranceMet	FiniteUncertified	FiniteUncertified	0.24485661417927035	238	10	0
projective_fold	97	rand034	0	0.025867692078463733	None	0	12	13	0	0	1	1	1	Converged	3.6734003418334504	3.4431193257042879e-07	0	Converged	0.30542900000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	97	rand034	0	0.025867692078463733	ValueFirst	0	12	13	0	0	1	1	1	Converged	3.6734003418334504	3.4431193259837802e-07	0	Converged	0.33631	8.3978629013870467	-9.4289154299089759	1.0884921149075266	-3.5840202244767823	0.0025243172423401517	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	1.3197118805159413e-06	77	3	0
projective_fold	98	rand034	0.5	0.023797847970854491	None	0	12	13	0	0	1	1	1	Converged	3.6695309830359113	4.2414293455148059e-07	0	Converged	0.32372600000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	98	rand034	0.5	0.023797847970854491	ValueFirst	0	12	13	0	0	1	1	1	Converged	3.6695309830359113	4.2414293462992632e-07	0	Converged	0.43993199999999999	8.3700818477051158	-9.3976378296999332	0.99747793957172626	-3.5707343509405254	0.0024411042047577428	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	3.8126043687553005e-08	93	3	0
projective_fold	99	rand035	0	0.058054041059222072	None	0	12	11	0	0	1	1	1	Converged	6.3074329941157297	0.00013948795992311841	0	Converged	0.433527	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	108	4	0
projective_fold	99	rand035	0	0.058054041059222072	ValueFirst	0	12	11	0	0	1	1	1	Converged	6.3074329941157297	0.00013948795992316525	0	Converged	0.98618300000000003	17.751047480777622	37.507101241086581	3.3445123552025406	-8.2003473420406188	-1.2813189010038013e-08	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	ToleranceMet	1.0493307425188371e-08	314	5	1
projective_fold	100	rand035	0.5	0.063682631007395685	None	0	12	11	0	0	1	1	1	Converged	6.2927977757548792	8.3709684564080994e-05	0	Converged	0.45157700000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	108	4	0
projective_fold	100	rand035	0.5	0.063682631007395685	ValueFirst	0	12	11	0	0	1	1	1	Converged	6.2927977757548792	8.3709684564170562e-05	0	Converged	1.1775139999999999	17.343352434974484	36.645661468171149	3.5812061027671516	-7.3563017169743565	-1.3055158611842317e-08	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	ToleranceMet	2.1991475768088789e-08	314	5	1
projective_fold	101	rand036	0	0.042136865085922182	None	0	12	13	0	0	1	1	1	Converged	4.1379159792647195	3.8348418753176727e-07	0	Converged	0.34450599999999998	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	101	rand036	0	0.042136865085922182	ValueFirst	0	12	13	0	0	1	1	1	Converged	4.1379159792647195	3.834841875047286e-07	0	Converged	0.37254100000000001	-6.4150964206194683	14.781735729606931	0.94655755934555508	-4.1637766511576668	0.0046010198184179354	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	2.3072554350163627e-06	77	3	0
projective_fold	102	rand036	0.5	0.046571764163672924	None	0	12	13	0	0	1	1	1	Converged	4.135848960062483	4.0093104392929017e-07	0	Converged	0.34965099999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	102	rand036	0.5	0.046571764163672924	ValueFirst	0	12	13	0	0	1	1	1	Converged	4.1358489600624821	4.0093104432692412e-07	0	Converged	0.470053	-6.4051013151266556	14.758687595977928	0.869220042904565	-4.1564034304862503	0.0045594659395531284	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	ToleranceMet	6.8183787361320742e-08	93	3	0
projective_fold	103	rand037	0	4.8428017180413008e-05	None	0	14	15	2	0	1	1	1	Converged	8.2775810259662475	0.00055382308458804225	0	Converged	0.44228800000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	75	5	0
projective_fold	103	rand037	0	4.8428017180413008e-05	ValueFirst	0	14	15	2	0	1	1	1	Converged	8.2775810259662475	0.00055382308458806013	0	Converged	0.56353299999999995	69.073118566704153	-0.6717553641863474	0.25662256338631678	-14.977448010727439	0.12325797308940376	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	ToleranceMet	0.00010833207127040514	107	5	0
projective_fold	104	rand037	0.5	4.7579000238329172e-05	None	0	14	15	2	0	1	1	1	Converged	8.2775637566428788	3.6788239396021962e-05	0	Converged	0.43712699999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	83	5	0
projective_fold	104	rand037	0.5	4.7579000238329172e-05	ValueFirst	0	14	15	2	0	1	1	1	Converged	8.2775637566428788	3.6788239396175681e-05	0	Converged	0.63859699999999997	69.072677142002092	-0.67175058988708702	0.2360909766302601	-14.977375574997659	0.12325746750430347	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	ToleranceMet	2.3249389691342201e-05	123	5	0
projective_fold	105	rand038	0	5.02800103276968e-05	None	0	10	11	0	0	1	1	1	Converged	1.3724565263638173	6.5470891229458243e-05	0	Converged	0.24382400000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	53	3	0
projective_fold	105	rand038	0	5.02800103276968e-05	ValueFirst	0	10	11	0	0	1	1	1	Converged	1.3724565263638173	6.5470891229464599e-05	0	Converged	0.28891	0.79660101066232769	0.027123345177501798	0.00061186829180751251	-0.78563015027193051	0.00068221513166517682	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	FiniteUncertified	2.0111710414491151e-05	77	3	0
projective_fold	106	rand038	0.5	5.3746975027024746e-05	None	0	10	11	0	0	1	1	1	Converged	1.3724564801926298	1.964933112026891e-08	0	Converged	0.27865600000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	106	rand038	0.5	5.3746975027024746e-05	ValueFirst	0	10	11	0	0	1	1	1	Converged	1.3724564801926298	1.9649331094660467e-08	0	Converged	0.41750700000000002	0.79660085421986115	0.027123339795500287	0.00056291744276034251	-0.7856300613432744	0.00068220998490737725	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	FiniteUncertified	3.8303597660955595e-06	93	3	0
projective_fold	107	rand039	0	5.6028948165476322e-05	None	0	12	11	0	0	1	1	1	Converged	4.8567956614004926	4.9465695717639781e-10	0	Converged	0.44298599999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	107	rand039	0	5.6028948165476322e-05	ValueFirst	0	12	11	0	0	1	1	1	Converged	4.8567956614004926	4.946569578280539e-10	0	Converged	0.46374700000000002	10.592406558057965	19.812648615655071	0.086029406813441511	0.14337618040976877	3.8862764153923777e-07	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	ToleranceMet	3.3137049569848865e-07	69	3	0
projective_fold	108	rand039	0.5	5.7184952311217785e-05	None	0	12	11	0	0	1	1	1	Converged	4.856784979467907	9.9789777399959237e-09	0	Converged	0.46143000000000001	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	69	3	0
projective_fold	108	rand039	0.5	5.7184952311217785e-05	ValueFirst	0	12	11	0	0	1	1	1	Converged	4.856784979467907	9.9789776725079566e-09	0	Converged	0.50371900000000003	10.592335068162061	19.812514896868649	0.079146415350542149	0.14341476210254536	3.8864837314888426e-07	ToleranceMet	ToleranceMet	FiniteUncertified	ToleranceMet	FiniteUncertified	1.04268300386062e-06	69	3	0
projective_fold	109	paper_highA	0	0	None	0	13	14	1	0	1	1	1	Converged	12363.402251264664	0.562312186550599	0	Converged	1.0151289999999999	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	247	9	0
projective_fold	109	paper_highA	0	0	ValueFirst	0	13	14	1	0	1	1	1	Converged	12363.402251264664	0.56231218655063242	0	Converged	1.8879269999999999	-133429877.56662138	-32496657.659112908	-6947010.733917742	-4.5853631727934587	29310.41286044554	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	47.528978604841328	423	9	0
projective_fold	110	paper_highA	0.5	0	None	0	13	14	1	0	1	1	1	Converged	12152.917837678946	0.71155990442636941	0	Converged	1.151311	0	0	0	0	0	NotRequested	NotRequested	NotRequested	NotRequested	NotRequested	0	247	9	0
projective_fold	110	paper_highA	0.5	0	ValueFirst	0	13	14	1	0	1	1	1	Converged	12152.917837678946	0.71155990442638739	0	Converged	2.340319	-144429188.74576926	-52457879.509111561	7897917.7834012425	-5.0896312705948423	31321.002614836503	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	FiniteUncertified	7820.4197180984183	430	9	0
