name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
resonant,0.5,0,1,1,adaptive_fold,13.960820125801241,0,Converged,159,1.288129,0.373628
resonant,0.5,0,1,1,adaptive_affine,13.960845423589751,0,Converged,223,1.427764,0.382476
resonant,0.5,0,1,1,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.862139,0.367800
resonant,0.5,0,1,2,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.850001,0.376505
resonant,0.5,0,1,2,adaptive_affine,13.960845423589751,0,Converged,223,1.414803,0.370739
resonant,0.5,0,1,2,adaptive_fold,13.960820125801241,0,Converged,159,1.298866,0.372532
resonant,0.5,1,0,0,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.131831,0.405166
resonant,0.5,1,0,0,adaptive_affine,13.877501916664137,0,BudgetExceeded,20937,320.339915,0.410363
resonant,0.5,1,0,0,adaptive_fold,13.877481553095594,0,InnerAccuracyLimited,351,2.404158,0.490771
resonant,0.5,1,0,1,adaptive_fold,13.877481553095594,0,InnerAccuracyLimited,351,2.233261,0.419922
resonant,0.5,1,0,1,adaptive_affine,13.877501916664137,0,BudgetExceeded,20937,311.990970,0.410619
resonant,0.5,1,0,1,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.292441,0.493541
resonant,0.5,1,0,2,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.163600,0.423851
resonant,0.5,1,0,2,adaptive_affine,13.877501916664137,0,BudgetExceeded,20937,313.475839,0.412890
resonant,0.5,1,0,2,adaptive_fold,13.877481553095594,0,InnerAccuracyLimited,351,2.385023,0.492175
resonant,0.5,1,1,0,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.146500,0.373518
resonant,0.5,1,1,0,adaptive_affine,13.960845423589749,0,BudgetExceeded,20913,320.576378,0.376216
resonant,0.5,1,1,0,adaptive_fold,13.960820125801241,0,InnerAccuracyLimited,231,1.781368,0.378978
