name,u,parameter,step,n,stop,analytic,estimated_error,finite_difference,difference
plan15,0.5,4,0.0011999999999999999,128,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006818748310482,5.8106979e-06
plan15,0.5,4,0.0011999999999999999,256,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006818748310482,5.8106979e-06
plan15,0.5,4,0.00035999999999999997,128,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006765873235795,5.23190434e-07
plan15,0.5,4,0.00035999999999999997,256,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006765873223458,5.231892e-07
plan15,0.5,4,0.00012,128,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006761224991041,5.83659585e-08
plan15,0.5,4,0.00012,256,EventLocationLimited,1.3006760641331456,3.89096764e-06,1.3006761224991041,5.83659585e-08
paper_highA,0,0,8.1133264861482079e-08,128,EventLocationLimited,-133429878.91075683,510.412391,-133429900.88207006,21.9713132
paper_highA,0,0,8.1133264861482079e-08,256,EventLocationLimited,-133429878.91075683,510.412391,-133429900.94622426,22.0354674
paper_highA,0,0,2.4339979458444623e-08,128,EventLocationLimited,-133429878.91075683,510.412391,nan,nan
paper_highA,0,0,2.4339979458444623e-08,256,EventLocationLimited,-133429878.91075683,510.412391,-133429879.91504206,1.00428523
paper_highA,0,0,8.1133264861482083e-09,128,EventLocationLimited,-133429878.91075683,510.412391,-133429878.87431617,0.0364406556
paper_highA,0,0,8.1133264861482083e-09,256,EventLocationLimited,-133429878.91075683,510.412391,-133429878.58308332,0.32767351
paper_highA,0,1,8.1133264861482079e-08,128,EventLocationLimited,-32496657.878252909,564.229827,-32496685.626989599,27.7487367
paper_highA,0,1,8.1133264861482079e-08,256,EventLocationLimited,-32496657.878252909,564.229827,nan,nan
paper_highA,0,1,2.4339979458444623e-08,128,EventLocationLimited,-32496657.878252909,564.229827,nan,nan
paper_highA,0,1,2.4339979458444623e-08,256,EventLocationLimited,-32496657.878252909,564.229827,nan,nan
paper_highA,0,1,8.1133264861482083e-09,128,EventLocationLimited,-32496657.878252909,564.229827,nan,nan
paper_highA,0,1,8.1133264861482083e-09,256,EventLocationLimited,-32496657.878252909,564.229827,nan,nan
paper_highA,0,2,8.1133264861482079e-08,128,EventLocationLimited,-6947009.3730316479,2113.5342,-6946721.3269337974,288.046098
paper_highA,0,2,8.1133264861482079e-08,256,EventLocationLimited,-6947009.3730316479,2113.5342,nan,nan
paper_highA,0,2,2.4339979458444623e-08,128,EventLocationLimited,-6947009.3730316479,2113.5342,-6946983.6677295286,25.7053021
paper_highA,0,2,2.4339979458444623e-08,256,EventLocationLimited,-6947009.3730316479,2113.5342,nan,nan
paper_highA,0,2,8.1133264861482083e-09,128,EventLocationLimited,-6947009.3730316479,2113.5342,-6947005.5261116838,3.84691996
paper_highA,0,2,8.1133264861482083e-09,256,EventLocationLimited,-6947009.3730316479,2113.5342,nan,nan
paper_highA,0,3,5.8095075817158435,128,EventLocationLimited,-4.5853632075606416,1.57140204e-05,-4.5853663734914036,3.16593076e-06
paper_highA,0,3,5.8095075817158435,256,EventLocationLimited,-4.5853632075606416,1.57140204e-05,nan,nan
paper_highA,0,3,1.7428522745147528,128,EventLocationLimited,-4.5853632075606416,1.57140204e-05,-4.5853634972309099,2.89670268e-07
paper_highA,0,3,1.7428522745147528,256,EventLocationLimited,-4.5853632075606416,1.57140204e-05,nan,nan
paper_highA,0,3,0.58095075817158437,128,EventLocationLimited,-4.5853632075606416,1.57140204e-05,-4.5853632545667562,4.70061146e-08
paper_highA,0,3,0.58095075817158437,256,EventLocationLimited,-4.5853632075606416,1.57140204e-05,-4.585363257517777,4.99571353e-08
paper_highA,0,4,0.0016869965260211354,128,EventLocationLimited,29310.413176289603,145.428619,29310.530504639075,0.117328349
paper_highA,0,4,0.0016869965260211354,256,EventLocationLimited,29310.413176289603,145.428619,nan,nan
paper_highA,0,4,0.0005060989578063405,128,EventLocationLimited,29310.413176289603,145.428619,nan,nan
paper_highA,0,4,0.0005060989578063405,256,EventLocationLimited,29310.413176289603,145.428619,29310.423270626408,0.0100943368
paper_highA,0,4,0.00016869965260211354,128,EventLocationLimited,29310.413176289603,145.428619,29310.413788622333,0.000612332729
paper_highA,0,4,0.00016869965260211354,256,EventLocationLimited,29310.413176289603,145.428619,29310.413764426597,0.000588136994
paper_highA,0.5,0,8.1133264861482079e-08,128,InnerAccuracyLimited,-144429215.86042783,1098.44009,-144429300.62155169,84.7611239
paper_highA,0.5,0,8.1133264861482079e-08,256,InnerAccuracyLimited,-144429215.86042783,1098.44009,-144429300.67964131,84.8192135
paper_highA,0.5,0,2.4339979458444623e-08,128,InnerAccuracyLimited,-144429215.86042783,1098.44009,nan,nan
paper_highA,0.5,0,2.4339979458444623e-08,256,InnerAccuracyLimited,-144429215.86042783,1098.44009,-144429331.33949959,115.479072
paper_highA,0.5,0,8.1133264861482083e-09,128,InnerAccuracyLimited,-144429215.86042783,1098.44009,-144429334.52445257,118.664025
paper_highA,0.5,0,8.1133264861482083e-09,256,InnerAccuracyLimited,-144429215.86042783,1098.44009,-144429334.34868157,118.488254
paper_highA,0.5,1,8.1133264861482079e-08,128,InnerAccuracyLimited,-52457858.710068211,707.412616,-52457881.733922161,23.023854
paper_highA,0.5,1,8.1133264861482079e-08,256,InnerAccuracyLimited,-52457858.710068211,707.412616,nan,nan
paper_highA,0.5,1,2.4339979458444623e-08,128,InnerAccuracyLimited,-52457858.710068211,707.412616,nan,nan
paper_highA,0.5,1,2.4339979458444623e-08,256,InnerAccuracyLimited,-52457858.710068211,707.412616,nan,nan
paper_highA,0.5,1,8.1133264861482083e-09,128,InnerAccuracyLimited,-52457858.710068211,707.412616,nan,nan
paper_highA,0.5,1,8.1133264861482083e-09,256,InnerAccuracyLimited,-52457858.710068211,707.412616,nan,nan
paper_highA,0.5,2,8.1133264861482079e-08,128,InnerAccuracyLimited,7897911.8863987541,1305.66165,7898213.997483152,302.111084
paper_highA,0.5,2,8.1133264861482079e-08,256,InnerAccuracyLimited,7897911.8863987541,1305.66165,nan,nan
paper_highA,0.5,2,2.4339979458444623e-08,128,InnerAccuracyLimited,7897911.8863987541,1305.66165,7897962.1519549964,50.2655562
paper_highA,0.5,2,2.4339979458444623e-08,256,InnerAccuracyLimited,7897911.8863987541,1305.66165,nan,nan
paper_highA,0.5,2,8.1133264861482083e-09,128,InnerAccuracyLimited,7897911.8863987541,1305.66165,7897940.725153476,28.8387547
paper_highA,0.5,2,8.1133264861482083e-09,256,InnerAccuracyLimited,7897911.8863987541,1305.66165,nan,nan
paper_highA,0.5,3,5.8095075817158435,128,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,-5.0896228557949046,8.16106762e-06
paper_highA,0.5,3,5.8095075817158435,256,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,nan,nan
paper_highA,0.5,3,1.7428522745147528,128,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,-5.0896336663841959,2.64952167e-06
paper_highA,0.5,3,1.7428522745147528,256,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,nan,nan
paper_highA,0.5,3,0.58095075817158437,128,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,-5.089634625737169,3.60887465e-06
paper_highA,0.5,3,0.58095075817158437,256,InnerAccuracyLimited,-5.0896310168625236,7.60226495e-05,-5.0896346284079597,3.61154544e-06
paper_highA,0.5,4,0.0016869965260211354,128,InnerAccuracyLimited,31296.524581467791,2192.48605,31057.912529669098,238.612052
paper_highA,0.5,4,0.0016869965260211354,256,InnerAccuracyLimited,31296.524581467791,2192.48605,nan,nan
paper_highA,0.5,4,0.0005060989578063405,128,InnerAccuracyLimited,31296.524581467791,2192.48605,nan,nan
paper_highA,0.5,4,0.0005060989578063405,256,InnerAccuracyLimited,31296.524581467791,2192.48605,31057.938767351574,238.585814
paper_highA,0.5,4,0.00016869965260211354,128,InnerAccuracyLimited,31296.524581467791,2192.48605,31057.9410072506,238.583574
