case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 1 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0 0.10920182204699373 635.57229076759938 0.001 0.81539600000000001 0.84789899999999996 0.64258199999999999 0.66351099999999996 0.25817000000000001 0.25113600000000003 635.58150147373738 635.58150147373738 635.58150147373738 635.58150147373738 635.58150147373738 635.58150147373738 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 128 128 128 128 128 128 56 52 8 2 0.016255000000000002 0.00038500000000000003 56 52 8 2 0.016555 0.00034700000000000003 56 52 8 2 0.016225999999999994 0.00033999999999999997
0 0 uniform 1 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0 0.10917779930557081 638.98258495925404 0.001 0.63356900000000005 0.66583000000000003 0.49310399999999999 0.52380899999999997 0.21892200000000001 0.24299000000000001 638.99054014711896 638.99054014711896 638.99054014711896 638.99054014711896 638.99054014711896 638.99054014711896 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 128 128 128 128 128 128 56 52 8 2 0.016052000000000004 0.00030899999999999998 56 52 8 2 0.016199000000000002 0.00030299999999999999 56 52 8 2 0.016215999999999998 0.00028700000000000004
0 0 uniform 1 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0 0.10924686468716169 627.73840599620598 0.0001 0.877162 0.902138 0.85646500000000003 0.88208699999999995 0.28825000000000001 0.30524299999999999 627.73684679954704 627.73684679954704 627.73684679954704 627.73684679954704 627.73684679954704 627.73684679954704 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 153 153 153 153 153 153 49 45 7 1 0.014036 0.000292 49 45 7 1 0.013751999999999997 0.00030800000000000001 49 45 7 1 0.013299999999999998 0.00034899999999999997
0 0 uniform 1 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025960253015999791 0 0.10922584478841664 631.60308179632364 0.0001 0.67934099999999997 0.70772999999999997 0.53725299999999998 0.56128400000000001 0.21587799999999999 0.236821 631.60368782152102 631.60368782152102 631.60368782152102 631.60368782152102 631.60368782152102 631.60368782152102 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 137 137 137 137 137 137 49 45 7 1 0.013117999999999999 0.000263 49 45 7 1 0.013094999999999999 0.00029800000000000003 49 45 7 1 0.013075 0.00027899999999999995
0 0 uniform 1 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0 0.10920182204699373 635.57229076759938 0.0001 0.92532400000000004 0.99514800000000003 0.75384099999999998 0.76804899999999998 0.34063300000000002 0.358186 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 635.57271866477447 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 192 192 192 192 192 192 56 52 8 2 0.016443999999999997 0.00033500000000000001 56 52 8 2 0.016232999999999994 0.00035500000000000001 56 52 8 2 0.015933999999999997 0.00029799999999999998
0 0 uniform 1 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0 0.10917779930557081 638.98258495925404 0.0001 0.74162300000000003 0.767706 0.62485100000000005 0.63680400000000004 0.325957 0.35666700000000001 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 638.9829250213055 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 192 192 192 192 192 192 56 52 8 2 0.016299999999999999 0.00031399999999999999 56 52 8 2 0.016529000000000002 0.000357 56 52 8 2 0.016313000000000005 0.00031799999999999998
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.001 34.992690000000003 34.948027000000003 34.863790000000002 34.887163999999999 0.119251 0.121861 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0.0065730000000000007 0.00012899999999999999 21 19 3 0 0.006019 0.00012800000000000002 21 19 3 0 0.0062299999999999986 0.000118
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.001 47.639439000000003 47.750388000000001 47.703225000000003 47.628258000000002 0.11212 0.12723899999999999 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0.0068649999999999996 0.000126 21 19 3 0 0.0079459999999999982 0.000118 21 19 3 0 0.0069569999999999996 0.000108
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.001 48.083928 47.984907999999997 47.745773999999997 47.752282000000001 0.099767999999999996 0.10187499999999999 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0.0052110000000000012 0.00011600000000000001 21 19 3 0 0.0070510000000000008 0.00011400000000000001 21 19 3 0 0.0048850000000000005 0.000115
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.001 49.720674000000002 49.705298999999997 49.609746000000001 49.472244000000003 0.12334100000000001 0.13823299999999999 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0.0053009999999999993 0.000113 21 19 3 0 0.0082759999999999986 0.000122 21 19 3 0 0.0059569999999999996 0.00011399999999999999
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.0001 35.071829999999999 34.933312000000001 34.918998000000002 34.866179000000002 0.188223 0.19930800000000001 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0.0055130000000000005 0.000117 21 19 3 0 0.0056170000000000005 0.00011900000000000001 21 19 3 0 0.0058290000000000008 0.00011400000000000001
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.0001 47.783850999999999 47.787030000000001 47.772317999999999 47.662937999999997 0.18920500000000001 0.202566 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0.0064929999999999996 0.000125 21 19 3 0 0.007236000000000002 0.000111 21 19 3 0 0.0073969999999999991 0.00010900000000000001
