case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok cold_status shadow_cold_status warm_status shadow_warm_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms
13 13 linear 4 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.23358352927068796 0.5 -0.23343030916134358 4.171052069155146 0.001 0.39743499999999998 0.41337800000000002 0.23852200000000001 0.23866799999999999 4.1710707404557548 4.1710707404557548 4.1710707404557548 4.1710707404557548 1 1 1 1 Converged Converged Converged Converged 104 104 104 104 0 0 8 0 0 0.00012300000000000001 0 0 8 0 0 0.00012100000000000001
13 13 linear 4 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.1846969542819786 0.5 -0.18454373417263423 5.10122167713173 0.0001 0.50512100000000004 0.50042200000000003 0.485514 0.48610100000000001 5.1012206085012863 5.1012206085012863 5.1012206085012863 5.1012206085012863 1 1 1 1 Converged Converged Converged Converged 167 167 167 167 0 0 9 0 0 0.00014199999999999998 0 0 9 0 0 0.00013799999999999999
13 13 linear 4 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.19957547710462928 0.5 -0.1994222569952849 4.7770686601530157 0.0001 0.50047699999999995 0.50154500000000002 0.31959700000000002 0.32651000000000002 4.7770658033531088 4.7770658033531088 4.7770658033531088 4.7770658033531088 1 1 1 1 Converged Converged Converged Converged 151 151 151 151 0 0 9 0 0 0.00014499999999999997 0 0 9 0 0 0.000136
13 13 linear 4 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.21657950318765862 0.5 -0.21642628307831424 4.4533847967308748 0.0001 0.57385200000000003 0.57550900000000005 0.37933899999999998 0.363091 4.4533821819709907 4.4533821819709907 4.4533821819709907 4.4533821819709907 1 1 1 1 Converged Converged Converged Converged 191 191 191 191 0 0 9 0 0 0.00014800000000000002 0 0 9 0 0 0.00014499999999999997
13 13 linear 4 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.23358352927068796 0.5 -0.23343030916134358 4.171052069155146 0.0001 0.46116600000000002 0.473686 0.30646400000000001 0.29965599999999998 4.1710495979385511 4.1710495979385511 4.1710495979385511 4.1710495979385511 1 1 1 1 Converged Converged Converged Converged 152 152 152 152 0 0 8 0 0 0.000122 0 0 8 0 0 0.000125
13 13 uniform 0 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.76903537510256004 0 -0.76888215499321566 1.5751706585403364 0.001 0.50024000000000002 0.50051400000000001 0.47708800000000001 0.48872500000000002 1.5751706630826425 1.5751706630826425 1.5751706630826425 1.5751706630826425 1 1 1 1 Converged Converged Converged Converged 94 94 94 94 49 27 10 0 0.0074860000000000005 0.00038099999999999994 49 27 10 0 0.0059639999999999988 0.00031499999999999996
13 13 uniform 0 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.78391389792521071 0 -0.78376067781586634 1.5549873319929848 0.001 0.50641599999999998 0.521096 0.32966099999999998 0.33983200000000002 1.5549817873015985 1.5549817873015985 1.5549817873015985 1.5549817873015985 1 1 1 1 Converged Converged Converged Converged 94 94 94 94 49 36 10 0 0.0072569999999999978 0.00030400000000000002 49 36 10 0 0.0060639999999999991 0.00026000000000000003
13 13 uniform 0 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.80091792400824002 0 -0.80076470389889565 1.5329653269015324 0.001 0.47735300000000003 0.490809 0.30048900000000001 0.30546800000000002 1.5329397661054167 1.5329397661054167 1.5329397661054167 1.5329397661054167 1 1 1 1 Converged Converged Converged Converged 101 101 101 101 56 44 11 1 0.013206999999999998 0.00034999999999999994 56 44 11 1 0.0070340000000000012 0.00037400000000000004
13 13 uniform 0 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.81792195009126933 0 -0.81776872998192496 1.5119454959950047 0.001 0.36331400000000003 0.38755899999999999 0.19336999999999999 0.207375 1.5119431164195618 1.5119431164195618 1.5119431164195618 1.5119431164195618 1 1 1 1 Converged Converged Converged Converged 101 101 101 101 56 43 11 1 0.0075600000000000016 0.00044099999999999999 56 43 11 1 0.0068200000000000014 0.00039099999999999996
13 13 uniform 0 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.76903537510256004 0 -0.76888215499321566 1.5751706585403364 0.0001 0.51057900000000001 0.50740399999999997 0.494591 0.49574099999999999 1.5751706605990334 1.5751706605990334 1.5751706605990334 1.5751706605990334 1 1 1 1 Converged Converged Converged Converged 118 118 118 118 49 27 10 0 0.0059859999999999991 0.00033 49 27 10 0 0.0055359999999999993 0.00026400000000000002
13 13 uniform 0 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.78391389792521071 0 -0.78376067781586634 1.5549873319929848 0.0001 0.56125499999999995 0.57561799999999996 0.36963400000000002 0.39047300000000001 1.5549872539224818 1.5549872539224818 1.5549872539224818 1.5549872539224818 1 1 1 1 Converged Converged Converged Converged 126 126 126 126 49 36 10 0 0.0069749999999999994 0.00032899999999999997 49 36 10 0 0.0063860000000000002 0.000339
13 13 uniform 0 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.80091792400824002 0 -0.80076470389889565 1.5329653269015324 0.0001 0.52026799999999995 0.52496600000000004 0.33102100000000001 0.33300200000000002 1.5329645438279247 1.5329645438279247 1.5329645438279247 1.5329645438279247 1 1 1 1 Converged Converged Converged Converged 133 133 133 133 56 44 11 0 0.007546999999999999 0.00038099999999999999 56 44 11 0 0.0071719999999999987 0.00038200000000000002
13 13 uniform 0 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.79347866259691469 -0.042448664616970944 0.81792195009126933 0 -0.81776872998192496 1.5119454959950047 0.0001 0.4143 0.42512800000000001 0.24085100000000001 0.25252599999999997 1.5119455499874646 1.5119455499874646 1.5119455499874646 1.5119455499874646 1 1 1 1 Converged Converged Converged Converged 141 141 141 141 56 43 11 0 0.0072380000000000014 0.00036200000000000002 56 43 11 0 0.0069099999999999995 0.000379
13 13 uniform 1 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.037359135675419895 0 0.037512355784764258 15.248030189918534 0.001 0.46398800000000001 0.45277699999999999 0.421261 0.42922500000000002 15.247921507054418 15.247921507054418 15.247921507054418 15.247921507054418 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 49 49 7 2 0.0096550000000000004 0.00037299999999999996 49 49 7 2 0.0088379999999999986 0.00028000000000000003
13 13 uniform 1 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.02248061285276922 0 0.022633832962113583 15.516144688057489 0.001 0.42453200000000002 0.45221 0.19357199999999999 0.19206100000000001 15.515980965132723 15.515980965132723 15.515980965132723 15.515980965132723 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 49 49 7 2 0.008772000000000002 0.00029099999999999997 49 49 7 2 0.0083749999999999988 0.00027399999999999999
13 13 uniform 1 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.005476586769739885 0 0.0056298068790842492 15.656244050864338 0.001 0.47134500000000001 0.49238399999999999 0.19949600000000001 0.20042199999999999 15.656018663991064 15.656018663991064 15.656018663991064 15.656018663991064 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 49 49 7 2 0.0094409999999999997 0.00034000000000000002 49 49 7 2 0.0089320000000000024 0.00029599999999999998
13 13 uniform 1 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 0.011527439313289452 0 -0.011374219203945088 15.626029640927568 0.001 0.45510499999999998 0.48204999999999998 0.172592 0.18873500000000001 15.625745106184466 15.625745106184466 15.625745106184466 15.625745106184466 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 49 49 7 2 0.0090920000000000011 0.00025099999999999998 49 49 7 2 0.0084340000000000005 0.00027299999999999997
13 13 uniform 1 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.037359135675419895 0 0.037512355784764258 15.248030189918534 0.0001 0.48259299999999999 0.48158800000000002 0.49387599999999998 0.50031499999999995 15.248033998762198 15.248033998762198 15.248033998762198 15.248033998762198 1 1 1 1 Converged Converged Converged Converged 129 129 129 129 49 49 7 2 0.0085050000000000021 0.00025599999999999999 49 49 7 2 0.0090039999999999999 0.00030499999999999999
13 13 uniform 1 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.02248061285276922 0 0.022633832962113583 15.516144688057489 0.0001 0.47370200000000001 0.51478000000000002 0.24032400000000001 0.239985 15.5161396141116 15.5161396141116 15.5161396141116 15.5161396141116 1 1 1 1 Converged Converged Converged Converged 129 129 129 129 49 49 7 2 0.0092159999999999985 0.00025599999999999999 49 49 7 2 0.0082820000000000029 0.00026700000000000004
13 13 uniform 1 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 -0.005476586769739885 0 0.0056298068790842492 15.656244050864338 0.0001 0.49654599999999999 0.49915100000000001 0.23286699999999999 0.23635200000000001 15.656228326324651 15.656228326324651 15.656228326324651 15.656228326324651 1 1 1 1 Converged Converged Converged Converged 129 129 129 129 49 49 7 2 0.0083750000000000022 0.000301 49 49 7 2 0.0084629999999999983 0.00023899999999999995
13 13 uniform 1 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.012915848181065221 -0.050878875766870155 0.011527439313289452 0 -0.011374219203945088 15.626029640927568 0.0001 0.48698799999999998 0.50017999999999996 0.22367500000000001 0.237952 15.626002877005124 15.626002877005124 15.626002877005124 15.626002877005124 1 1 1 1 Converged Converged Converged Converged 129 129 129 129 49 49 7 2 0.0083889999999999972 0.00023699999999999996 49 49 7 2 0.0082909999999999998 0.00025900000000000001
13 13 uniform 2 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.66627311779062282 0 -0.66611989768127844 1.7314377270493262 0.001 0.35460799999999998 0.34673500000000002 0.32919599999999999 0.337646 1.7314408546263997 1.7314408546263997 1.7314408546263997 1.7314408546263997 1 1 1 1 Converged Converged Converged Converged 65 65 65 65 49 49 7 3 0.0068519999999999996 0.00034299999999999993 49 49 7 3 0.0061849999999999995 0.00029299999999999997
13 13 uniform 2 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.68115164061327349 0 -0.68099842050392911 1.7069836939955547 0.001 0.33865299999999998 0.35758200000000001 0.1711 0.18180099999999999 1.7069863399658158 1.7069863399658158 1.7069863399658158 1.7069863399658158 1 1 1 1 Converged Converged Converged Converged 72 72 72 72 56 56 8 5 0.0070610000000000004 0.00033399999999999999 56 56 8 5 0.0068359999999999992 0.000299
13 13 uniform 2 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.6981556666963028 0 -0.69800244658695842 1.678291745037187 0.001 0.34185199999999999 0.34699000000000002 0.17078499999999999 0.17621700000000001 1.6782949146337369 1.6782949146337369 1.6782949146337369 1.6782949146337369 1 1 1 1 Converged Converged Converged Converged 72 72 72 72 56 56 8 5 0.0076770000000000007 0.00037100000000000002 56 56 8 5 0.0070219999999999996 0.00031999999999999997
13 13 uniform 2 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.71515969277933211 0 -0.71500647266998774 1.6503379115919945 0.001 0.32427 0.33754299999999998 0.15526400000000001 0.16745599999999999 1.6503416404466449 1.6503416404466449 1.6503416404466449 1.6503416404466449 1 1 1 1 Converged Converged Converged Converged 65 65 65 65 49 49 7 4 0.0064279999999999997 0.00028800000000000001 49 49 7 4 0.0062040000000000012 0.00025900000000000001
13 13 uniform 2 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.66627311779062282 0 -0.66611989768127844 1.7314377270493262 0.0001 0.37354199999999999 0.37600299999999998 0.35446899999999998 0.35989199999999999 1.7314384480873393 1.7314384480873393 1.7314384480873393 1.7314384480873393 1 1 1 1 Converged Converged Converged Converged 97 97 97 97 49 49 7 2 0.0062920000000000007 0.00030199999999999997 49 49 7 2 0.005925999999999999 0.000243
13 13 uniform 2 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.68115164061327349 0 -0.68099842050392911 1.7069836939955547 0.0001 0.356375 0.37679800000000002 0.206732 0.21157400000000001 1.7069836720229177 1.7069836720229177 1.7069836720229177 1.7069836720229177 1 1 1 1 Converged Converged Converged Converged 104 104 104 104 56 56 8 3 0.0068519999999999987 0.00032100000000000005 56 56 8 3 0.0067759999999999999 0.00031
13 13 uniform 2 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.6981556666963028 0 -0.69800244658695842 1.678291745037187 0.0001 0.36754599999999998 0.36899300000000002 0.205094 0.204902 1.6782918361602028 1.6782918361602028 1.6782918361602028 1.6782918361602028 1 1 1 1 Converged Converged Converged Converged 104 104 104 104 56 56 8 3 0.0072690000000000003 0.00030800000000000001 56 56 8 3 0.0068809999999999982 0.00030400000000000002
13 13 uniform 2 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.69071640528497746 0.11895095930821055 0.71515969277933211 0 -0.71500647266998774 1.6503379115919945 0.0001 0.35635 0.36164400000000002 0.198986 0.21784999999999999 1.650337925965417 1.650337925965417 1.650337925965417 1.650337925965417 1 1 1 1 Converged Converged Converged Converged 97 97 97 97 49 49 7 4 0.0063440000000000007 0.00026499999999999999 49 49 7 4 0.0077710000000000001 0.00027999999999999998
13 13 uniform 3 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 -0.031316121645836595 0 0.031469341755180957 5.8943039462081916 0.001 0.40358699999999997 0.40340900000000002 0.37121300000000002 0.37604100000000001 5.8943038310976004 5.8943038310976004 5.8943038310976004 5.8943038310976004 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 35 35 5 1 0.004592999999999999 0.00018900000000000004 35 35 5 1 0.004143 0.00019899999999999996
13 13 uniform 3 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 -0.016437598823185927 0 0.016590818932530289 5.9669048598508478 0.001 0.37011899999999998 0.36627799999999999 0.130552 0.14155499999999999 5.966904945345493 5.966904945345493 5.966904945345493 5.966904945345493 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 28 28 4 0 0.0036510000000000006 0.00015899999999999999 28 28 4 0 0.0034009999999999999 0.000147
13 13 uniform 3 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 0.00056642725984341023 0 -0.0004132071504990464 5.9958218058980997 0.001 0.39601199999999998 0.36854799999999999 0.15728800000000001 0.15853400000000001 5.9958293272295426 5.9958293272295426 5.9958293272295426 5.9958293272295426 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 35 35 5 1 0.0045190000000000004 0.00021999999999999998 35 35 5 1 0.0043730000000000002 0.00018399999999999997
13 13 uniform 3 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 0.017570453342872747 0 -0.017417233233528385 5.9646729969584431 0.001 0.33018799999999998 0.37210300000000002 0.135823 0.14125699999999999 5.9646792686408947 5.9646792686408947 5.9646792686408947 5.9646792686408947 1 1 1 1 Converged Converged Converged Converged 51 51 51 51 35 35 5 1 0.0044190000000000002 0.00019099999999999998 35 35 5 1 0.0041430000000000008 0.00018100000000000001
13 13 uniform 3 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 -0.031316121645836595 0 0.031469341755180957 5.8943039462081916 0.0001 0.38487100000000002 0.39624199999999998 0.40708499999999997 0.388297 5.894304495423131 5.894304495423131 5.894304495423131 5.894304495423131 1 1 1 1 Converged Converged Converged Converged 75 75 75 75 35 35 5 1 0.0042170000000000011 0.00022800000000000001 35 35 5 1 0.0042419999999999992 0.00018899999999999999
13 13 uniform 3 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 -0.016437598823185927 0 0.016590818932530289 5.9669048598508478 0.0001 0.38814300000000002 0.413935 0.16017999999999999 0.177172 5.9669047076801434 5.9669047076801434 5.9669047076801434 5.9669047076801434 1 1 1 1 Converged Converged Converged Converged 68 68 68 68 28 28 4 0 0.003673 0.000176 28 28 4 0 0.0033550000000000008 0.00016099999999999998
13 13 uniform 3 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 0.00056642725984341023 0 -0.0004132071504990464 5.9958218058980997 0.0001 0.37410399999999999 0.37000499999999997 0.16689999999999999 0.170293 5.9958287519870153 5.9958287519870153 5.9958287519870153 5.9958287519870153 1 1 1 1 Converged Converged Converged Converged 75 75 75 75 35 35 5 1 0.0043650000000000008 0.00022000000000000003 35 35 5 1 0.004268000000000001 0.00019699999999999999
13 13 uniform 3 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 -0.0068728341514819255 0.18066508713672702 0.017570453342872747 0 -0.017417233233528385 5.9646729969584431 0.0001 0.36194999999999999 0.36933100000000002 0.16936200000000001 0.179565 5.9646728403214784 5.9646728403214784 5.9646728403214784 5.9646728403214784 1 1 1 1 Converged Converged Converged Converged 75 75 75 75 35 35 5 0 0.0041909999999999994 0.00021900000000000001 35 35 5 0 0.0043239999999999989 0.00020000000000000001
13 13 uniform 4 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.1846969542819786 0 -0.18454373417263423 5.1217779915542421 0.001 0.41677799999999998 0.41595599999999999 0.40385100000000002 0.403304 5.1217652186265514 5.1217652186265514 5.1217652186265514 5.1217652186265514 1 1 1 1 Converged Converged Converged Converged 111 111 111 111 63 63 9 2 0.010585999999999998 0.00038000000000000002 63 63 9 2 0.0098670000000000008 0.00041399999999999998
13 13 uniform 4 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.19957547710462928 0 -0.1994222569952849 4.7935919000570006 0.001 0.37710300000000002 0.40087099999999998 0.20410400000000001 0.22087300000000001 4.7935844843092124 4.7935844843092124 4.7935844843092124 4.7935844843092124 1 1 1 1 Converged Converged Converged Converged 111 111 111 111 63 63 9 3 0.0093340000000000003 0.000348 63 63 9 3 0.0091490000000000009 0.00039200000000000004
13 13 uniform 4 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.21657950318765862 0 -0.21642628307831424 4.4664792419357688 0.001 0.39041199999999998 0.40368500000000002 0.22509399999999999 0.23378599999999999 4.4665098179278662 4.4665098179278662 4.4665098179278662 4.4665098179278662 1 1 1 1 Converged Converged Converged Converged 111 111 111 111 63 63 9 3 0.0088480000000000052 0.000415 63 63 9 3 0.0088809999999999983 0.000368
13 13 uniform 4 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.23358352927068796 0 -0.23343030916134358 4.18159284137952 0.001 0.38328000000000001 0.39662500000000001 0.20722399999999999 0.22214500000000001 4.181622547671294 4.181622547671294 4.181622547671294 4.181622547671294 1 1 1 1 Converged Converged Converged Converged 104 104 104 104 56 56 8 2 0.0070089999999999996 0.00033999999999999997 56 56 8 2 0.0071040000000000009 0.00034200000000000002
13 13 uniform 4 0 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.1846969542819786 0 -0.18454373417263423 5.1217779915542421 0.0001 0.45844699999999999 0.49102600000000002 0.46198299999999998 0.48163299999999998 5.1217777108721521 5.1217777108721521 5.1217777108721521 5.1217777108721521 1 1 1 1 Converged Converged Converged Converged 183 183 183 183 63 63 9 1 0.011129 0.00054500000000000002 63 63 9 1 0.0099990000000000027 0.000428
13 13 uniform 4 7 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.19957547710462928 0 -0.1994222569952849 4.7935919000570006 0.0001 0.44860699999999998 0.46701199999999998 0.26549 0.288609 4.7935921990209813 4.7935921990209813 4.7935921990209813 4.7935921990209813 1 1 1 1 Converged Converged Converged Converged 175 175 175 175 63 63 9 0 0.010008000000000005 0.00032499999999999999 63 63 9 0 0.0094930000000000032 0.00031099999999999997
13 13 uniform 4 15 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.21657950318765862 0 -0.21642628307831424 4.4664792419357688 0.0001 0.45995599999999998 0.46491399999999999 0.27878799999999998 0.28695199999999998 4.4664791919753499 4.4664791919753499 4.4664791919753499 4.4664791919753499 1 1 1 1 Converged Converged Converged Converged 191 191 191 191 63 63 9 0 0.0088200000000000014 0.000359 63 63 9 0 0.0085009999999999999 0.00031799999999999998
13 13 uniform 4 23 0.6889431279445748 0.00022244824960620147 0.12221643747177335 0.20914024177633328 0.096215848916315891 0.23358352927068796 0 -0.23343030916134358 4.18159284137952 0.0001 0.40754499999999999 0.419541 0.24105199999999999 0.25094300000000003 4.1815929571001522 4.1815929571001522 4.1815929571001522 4.1815929571001522 1 1 1 1 Converged Converged Converged Converged 152 152 152 152 56 56 8 0 0.0067590000000000037 0.00033199999999999999 56 56 8 0 0.0065820000000000002 0.00032399999999999996
14 14 linear 0 0 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.016960071371889797 0.5 0.0076390375705670255 157.18402163009955 0.001 0.38861499999999999 0.38031799999999999 0.368954 0.372471 157.18455211041939 157.18455211041939 157.18455211041939 157.18455211041939 1 1 1 1 Converged Converged Converged Converged 66 66 66 66 0 0 6 0 0 0.00010800000000000001 0 0 6 0 0 9.2e-05
14 14 linear 0 7 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017037363527834411 0.5 0.007561745414622411 150.00952649298884 0.001 0.43039699999999997 0.451737 0.35758200000000001 0.38239699999999999 150.00920362955443 150.00920362955443 150.00920362955443 150.00920362955443 1 1 1 1 Converged Converged Converged Converged 66 66 66 66 0 0 6 0 0 0.000105 0 0 6 0 0 9.6000000000000002e-05
14 14 linear 0 15 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017125697420342544 0.5 0.0074734115221142781 139.84819574494261 0.001 0.38633600000000001 0.378579 0.321212 0.32390600000000003 139.84515009244822 139.84515009244822 139.84515009244822 139.84515009244822 1 1 1 1 Converged Converged Converged Converged 66 66 66 66 0 0 6 0 0 9.4000000000000008e-05 0 0 6 0 0 9.2999999999999997e-05
14 14 linear 0 23 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017214031312850674 0.5 0.0073850776296061488 127.83142691018833 0.001 0.35363899999999998 0.357433 0.29885600000000001 0.30729699999999999 127.831685472266 127.831685472266 127.831685472266 127.831685472266 1 1 1 1 Converged Converged Converged Converged 66 66 66 66 0 0 6 0 0 9.7e-05 0 0 6 0 0 9.2e-05
14 14 linear 0 0 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.016960071371889797 0.5 0.0076390375705670255 157.18402163009955 0.0001 0.42148099999999999 0.45202799999999999 0.45991700000000002 0.43495099999999998 157.18479262225347 157.18479262225347 157.18479262225347 157.18479262225347 1 1 1 1 Converged Converged Converged Converged 106 106 106 106 0 0 6 0 0 9.2999999999999997e-05 0 0 6 0 0 9.6000000000000002e-05
14 14 linear 0 7 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017037363527834411 0.5 0.007561745414622411 150.00952649298884 0.0001 0.472945 0.47220699999999999 0.43040299999999998 0.42851299999999998 150.00944400677369 150.00944400677369 150.00944400677369 150.00944400677369 1 1 1 1 Converged Converged Converged Converged 106 106 106 106 0 0 6 0 0 9.4999999999999992e-05 0 0 6 0 0 9.5999999999999989e-05
14 14 linear 0 15 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017125697420342544 0.5 0.0074734115221142781 139.84819574494261 0.0001 0.416736 0.41387000000000002 0.38115700000000002 0.37285800000000002 139.84543591575604 139.84543591575604 139.84543591575604 139.84543591575604 1 1 1 1 Converged Converged Converged Converged 98 98 98 98 0 0 6 0 0 9.2e-05 0 0 6 0 0 0.00010099999999999999
14 14 linear 0 23 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.017087051342370235 -0.032726768855008005 0.017214031312850674 0.5 0.0073850776296061488 127.83142691018833 0.0001 0.39138899999999999 0.39827000000000001 0.36275600000000002 0.36011599999999999 127.83197114481133 127.83197114481133 127.83197114481133 127.83197114481133 1 1 1 1 Converged Converged Converged Converged 98 98 98 98 0 0 6 0 0 9.7e-05 0 0 6 0 0 9.5999999999999989e-05
14 14 linear 1 0 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.01416237761262544 -0.0035467040363782189 0.014035397642145 0.5 0.010563711300311822 263.69015328925377 0.001 0.43981999999999999 0.43423299999999998 0.45152500000000001 0.44905299999999998 263.69041276738506 263.69041276738506 263.69041276738506 263.69041276738506 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 8.2000000000000001e-05 0 0 5 0 0 8.4000000000000009e-05
14 14 linear 1 7 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.01416237761262544 -0.0035467040363782189 0.014112689798089616 0.5 0.010486419144367206 234.32148851204403 0.001 0.55160799999999999 0.55839300000000003 0.41983700000000002 0.433114 234.32435086521667 234.32435086521667 234.32435086521667 234.32435086521667 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 7.8999999999999996e-05 0 0 5 0 0 7.8999999999999996e-05
14 14 linear 1 15 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.01416237761262544 -0.0035467040363782189 0.014201023690597748 0.5 0.010398085251859075 198.59842410384817 0.001 0.54597399999999996 0.53785700000000003 0.429784 0.42385800000000001 198.59870528936418 198.59870528936418 198.59870528936418 198.59870528936418 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 8.4000000000000009e-05 0 0 5 0 0 7.7000000000000001e-05
14 14 linear 1 23 0.94925695260703991 0.026603471879896881 0.00063489985240220012 0.01416237761262544 -0.0035467040363782189 0.01428935758310588 0.5 0.010309751359350942 161.23863214036865 0.001 0.42741699999999999 0.43432199999999999 0.34530300000000003 0.32588299999999998 161.23972209187437 161.23972209187437 161.23972209187437 161.23972209187437 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 7.1000000000000005e-05 0 0 5 0 0 7.7000000000000001e-05
