case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok cold_status shadow_cold_status warm_status shadow_warm_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes cold_jet_ok warm_jet_ok shadow_panels eligible jet_ms shadow_ms
57 57 linear 2 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -1.991214232785316 0.5 1.9985319522251153 1.0884473999744197 0.0001 0.41363299999999997 0.41392200000000001 0.307085 0.31840400000000002 1.0884475541262633 1.0884475541262633 1.0884475541262633 1.0884475541262633 1 1 1 1 Converged Converged Converged Converged 103 103 103 103 0 0 9 0 0 0.000156
57 57 linear 3 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.094843771184770609 0.5 0.10216149062456997 2.0365561385402429 0.001 0.34946100000000002 0.34320800000000001 0.31912600000000002 0.31432599999999999 2.0365550582712477 2.0365550582712477 2.0365550582712477 2.0365550582712477 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 8.1000000000000004e-05
57 57 linear 3 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.049595523068437897 0.5 0.056913242508237261 2.0569421498188238 0.001 0.31717099999999998 0.33294499999999999 0.157605 0.163304 2.0569411463317033 2.0569411463317033 2.0569411463317033 2.0569411463317033 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 7.2000000000000002e-05
57 57 linear 3 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.0021167604930851791 0.5 0.0052009589467141813 2.0662936075168838 0.001 0.33248699999999998 0.32120799999999999 0.16831499999999999 0.161247 2.0662915378607525 2.0662915378607525 2.0662915378607525 2.0662915378607525 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 8.1000000000000004e-05
57 57 linear 3 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.053829044054608262 0.5 -0.046511324614808905 2.0600157974091631 0.001 0.35298400000000002 0.36563299999999999 0.18748500000000001 0.193221 2.0600265159263849 2.0600265159263849 2.0600265159263849 2.0600265159263849 1 1 1 1 Converged Converged Converged Converged 82 82 82 82 0 0 6 0 0 8.5000000000000006e-05
57 57 linear 3 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.094843771184770609 0.5 0.10216149062456997 2.0365561385402429 0.0001 0.34820400000000001 0.33350400000000002 0.32550699999999999 0.32828400000000002 2.0365549943292112 2.0365549943292112 2.0365549943292112 2.0365549943292112 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 7.7000000000000001e-05
57 57 linear 3 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.049595523068437897 0.5 0.056913242508237261 2.0569421498188238 0.0001 0.32800099999999999 0.33441900000000002 0.17072000000000001 0.18010499999999999 2.0569410178787386 2.0569410178787386 2.0569410178787386 2.0569410178787386 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 9.0000000000000006e-05
57 57 linear 3 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.0021167604930851791 0.5 0.0052009589467141813 2.0662936075168838 0.0001 0.33641900000000002 0.331932 0.177367 0.17169599999999999 2.0662924389857089 2.0662924389857089 2.0662924389857089 2.0662924389857089 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 7.7000000000000001e-05
57 57 linear 3 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.053829044054608262 0.5 -0.046511324614808905 2.0600157974091631 0.0001 0.39029999999999998 0.40011099999999999 0.22162799999999999 0.22845099999999999 2.0600150852629202 2.0600150852629202 2.0600150852629202 2.0600150852629202 1 1 1 1 Converged Converged Converged Converged 122 122 122 122 0 0 6 0 0 0.000107
57 57 linear 4 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5588807895543 0.5 1.5661985089940993 1.1059013268993594 0.001 0.28501100000000001 0.27670499999999998 0.26762799999999998 0.26758900000000002 1.1059024404562376 1.1059024404562376 1.1059024404562376 1.1059024404562376 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 7.3999999999999996e-05
57 57 linear 4 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5136325414379672 0.5 1.5209502608777665 1.1140132449377442 0.001 0.26553900000000003 0.27953099999999997 0.12819800000000001 0.13386200000000001 1.1140133360281539 1.1140133360281539 1.1140133360281539 1.1140133360281539 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 7.0000000000000007e-05
57 57 linear 4 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.4619202578764441 0.5 1.4692379773162434 1.1241125013105875 0.001 0.27215299999999998 0.26684400000000003 0.13331299999999999 0.129776 1.1241122631056604 1.1241122631056604 1.1241122631056604 1.1241122631056604 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 7.5000000000000007e-05
57 57 linear 4 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.410207974314921 0.5 1.4175256937547203 1.1351908590427202 0.001 0.28306399999999998 0.28804200000000002 0.13519800000000001 0.14522699999999999 1.1351905485152318 1.1351905485152318 1.1351905485152318 1.1351905485152318 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 6.4000000000000011e-05
57 57 linear 4 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5588807895543 0.5 1.5661985089940993 1.1059013268993594 0.0001 0.31873400000000002 0.31002800000000003 0.29794900000000002 0.291107 1.1059006351387095 1.1059006351387095 1.1059006351387095 1.1059006351387095 1 1 1 1 Converged Converged Converged Converged 76 76 76 76 0 0 4 0 0 7.7999999999999999e-05
57 57 linear 4 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5136325414379672 0.5 1.5209502608777665 1.1140132449377442 0.0001 0.29877300000000001 0.29321599999999998 0.152532 0.156365 1.1140125550379902 1.1140125550379902 1.1140125550379902 1.1140125550379902 1 1 1 1 Converged Converged Converged Converged 68 68 68 68 0 0 4 0 0 9.4000000000000008e-05
57 57 linear 4 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.4619202578764441 0.5 1.4692379773162434 1.1241125013105875 0.0001 0.30673499999999998 0.30046400000000001 0.17869699999999999 0.17089199999999999 1.1241117864345376 1.1241117864345376 1.1241117864345376 1.1241117864345376 1 1 1 1 Converged Converged Converged Converged 84 84 84 84 0 0 4 0 0 7.2999999999999999e-05
57 57 linear 4 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.410207974314921 0.5 1.4175256937547203 1.1351908590427202 0.0001 0.31278899999999998 0.31768800000000003 0.17241000000000001 0.197743 1.1351901773008859 1.1351901773008859 1.1351901773008859 1.1351901773008859 1 1 1 1 Converged Converged Converged Converged 84 84 84 84 0 0 4 0 0 6.3e-05
57 57 uniform 0 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.16616331554320971 0 0.17348103498300907 5.1586797389951631 0.001 0.55693599999999999 0.548875 0.53868400000000005 0.53559199999999996 5.1586796960828858 5.1586796960828858 5.1586796960828858 5.1586796960828858 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00015799999999999999
57 57 uniform 0 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.12091506742687701 0 0.12823278686667636 5.2939133205719013 0.001 0.54904500000000001 0.56111599999999995 0.389905 0.40065499999999998 5.2939122588663095 5.2939122588663095 5.2939122588663095 5.2939122588663095 1 1 1 1 Converged Converged Converged Converged 80 80 80 80 0 0 8 0 0 0.000127
57 57 uniform 0 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.069202783865353917 0 0.076520503305153281 5.3943158102998474 0.001 0.51857500000000001 0.51511300000000004 0.35532000000000002 0.35493200000000003 5.3943157519028917 5.3943157519028917 5.3943157519028917 5.3943157519028917 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 0 0 7 0 0 0.000105
57 57 uniform 0 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.017490500303830842 0 0.024808219743630202 5.4421965603326514 0.001 0.49922499999999997 0.50665400000000005 0.33191199999999998 0.33723799999999998 5.4421965214209962 5.4421965214209962 5.4421965214209962 5.4421965214209962 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 0 0 7 0 0 0.00013299999999999998
57 57 uniform 0 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.16616331554320971 0 0.17348103498300907 5.1586797389951631 0.0001 0.56642300000000001 0.55705899999999997 0.55243200000000003 0.54464599999999996 5.1586796957296013 5.1586796957296013 5.1586796957296013 5.1586796957296013 1 1 1 1 Converged Converged Converged Converged 95 95 95 95 0 0 9 0 0 0.00014000000000000001
57 57 uniform 0 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.12091506742687701 0 0.12823278686667636 5.2939133205719013 0.0001 0.56026399999999998 0.56308000000000002 0.40216099999999999 0.40359800000000001 5.2939132460976692 5.2939132460976692 5.2939132460976692 5.2939132460976692 1 1 1 1 Converged Converged Converged Converged 88 88 88 88 0 0 8 0 0 0.00012799999999999999
57 57 uniform 0 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.069202783865353917 0 0.076520503305153281 5.3943158102998474 0.0001 0.51726399999999995 0.51603500000000002 0.35657699999999998 0.35241800000000001 5.3943157519028917 5.3943157519028917 5.3943157519028917 5.3943157519028917 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 0 0 7 0 0 0.00010400000000000001
57 57 uniform 0 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.091826907923520273 -0.043638026314180928 -0.017490500303830842 0 0.024808219743630202 5.4421965603326514 0.0001 0.49811100000000003 0.51228099999999999 0.33269799999999999 0.34174900000000002 5.4421965214209962 5.4421965214209962 5.4421965214209962 5.4421965214209962 1 1 1 1 Converged Converged Converged Converged 81 81 81 81 0 0 7 0 0 0.000136
57 57 uniform 1 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.77884551580701 0 1.7861632352468093 1.1284110704666808 0.001 0.356713 0.34561999999999998 0.32832699999999998 0.32147599999999998 1.1284105071280393 1.1284105071280393 1.1284105071280393 1.1284105071280393 1 1 1 1 Converged Converged Converged Converged 117 117 117 117 0 0 11 0 0 0.00016800000000000002
57 57 uniform 1 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.7335972676906772 0 1.7409149871304765 1.1339444235631493 0.001 0.31019799999999997 0.327094 0.181281 0.18668799999999999 1.1340183614022186 1.1340183614022186 1.1340183614022186 1.1340183614022186 1 1 1 1 Converged Converged Converged Converged 110 110 110 110 0 0 10 0 0 0.00017999999999999996
57 57 uniform 1 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.6818849841291541 0 1.6892027035689534 1.1396277923713987 0.001 0.31804300000000002 0.30457000000000001 0.17588300000000001 0.17227799999999999 1.1396973840982305 1.1396973840982305 1.1396973840982305 1.1396973840982305 1 1 1 1 Converged Converged Converged Converged 110 110 110 110 0 0 10 0 0 0.00015200000000000001
57 57 uniform 1 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.630172700567631 0 1.6374904200074303 1.1406564697287014 0.001 0.41391099999999997 0.42512800000000001 0.28296199999999999 0.28326099999999999 1.1406483081744949 1.1406483081744949 1.1406483081744949 1.1406483081744949 1 1 1 1 Converged Converged Converged Converged 110 110 110 110 0 0 10 0 0 0.00016799999999999999
57 57 uniform 1 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.77884551580701 0 1.7861632352468093 1.1284110704666808 0.0001 0.37333 0.37932199999999999 0.366728 0.36407699999999998 1.1284110982342861 1.1284110982342861 1.1284110982342861 1.1284110982342861 1 1 1 1 Converged Converged Converged Converged 157 157 157 157 0 0 11 0 0 0.000193
57 57 uniform 1 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.7335972676906772 0 1.7409149871304765 1.1339444235631493 0.0001 0.38315199999999999 0.406416 0.25088100000000002 0.25265300000000002 1.13394524607242 1.13394524607242 1.13394524607242 1.13394524607242 1 1 1 1 Converged Converged Converged Converged 198 198 198 198 0 0 10 0 0 0.00015000000000000001
57 57 uniform 1 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.6818849841291541 0 1.6892027035689534 1.1396277923713987 0.0001 0.374365 0.36855399999999999 0.24594099999999999 0.23938499999999999 1.1396294694073321 1.1396294694073321 1.1396294694073321 1.1396294694073321 1 1 1 1 Converged Converged Converged Converged 190 190 190 190 0 0 10 0 0 0.00015000000000000001
57 57 uniform 1 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.7045091081873205 0.092348856161153584 -1.630172700567631 0 1.6374904200074303 1.1406564697287014 0.0001 0.488979 0.49448900000000001 0.35338900000000001 0.35777599999999998 1.1406553489734144 1.1406553489734144 1.1406553489734144 1.1406553489734144 1 1 1 1 Converged Converged Converged Converged 198 198 198 198 0 0 10 0 0 0.00017500000000000003
57 57 uniform 2 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.1398870480246948 0 2.1472047674644941 1.0655625824217021 0.001 0.32684999999999997 0.309473 0.30065599999999998 0.303257 1.0655679099591644 1.0655679099591644 1.0655679099591644 1.0655679099591644 1 1 1 1 Converged Converged Converged Converged 80 80 80 80 0 0 8 0 0 0.00013999999999999999
57 57 uniform 2 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.094638799908362 0 2.1019565193481613 1.0796543106634122 0.001 0.26759100000000002 0.27932699999999999 0.16053700000000001 0.162801 1.0796542051976272 1.0796542051976272 1.0796542051976272 1.0796542051976272 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00016200000000000001
57 57 uniform 2 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.0429265163468391 0 2.0502442357866384 1.0883956520111164 0.001 0.26474300000000001 0.25766699999999998 0.15149799999999999 0.147643 1.0883943413205632 1.0883943413205632 1.0883943413205632 1.0883943413205632 1 1 1 1 Converged Converged Converged Converged 79 79 79 79 0 0 9 0 0 0.00013300000000000001
57 57 uniform 2 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -1.991214232785316 0 1.9985319522251153 1.0942054246190065 0.001 0.25212400000000001 0.265984 0.139484 0.145457 1.0942045861107834 1.0942045861107834 1.0942045861107834 1.0942045861107834 1 1 1 1 Converged Converged Converged Converged 79 79 79 79 0 0 9 0 0 0.000136
57 57 uniform 2 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.1398870480246948 0 2.1472047674644941 1.0655625824217021 0.0001 0.34050200000000003 0.32784000000000002 0.32195299999999999 0.33417999999999998 1.0655624339893437 1.0655624339893437 1.0655624339893437 1.0655624339893437 1 1 1 1 Converged Converged Converged Converged 104 104 104 104 0 0 8 0 0 0.000145
57 57 uniform 2 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.094638799908362 0 2.1019565193481613 1.0796543106634122 0.0001 0.27389200000000002 0.28274199999999999 0.162158 0.16931099999999999 1.0796545080044282 1.0796545080044282 1.0796545080044282 1.0796545080044282 1 1 1 1 Converged Converged Converged Converged 95 95 95 95 0 0 9 0 0 0.00014899999999999999
57 57 uniform 2 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -2.0429265163468391 0 2.0502442357866384 1.0883956520111164 0.0001 0.28162599999999999 0.26755600000000002 0.158972 0.15378800000000001 1.0883957179257686 1.0883957179257686 1.0883957179257686 1.0883957179257686 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00016199999999999998
57 57 uniform 2 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -2.0655506404050055 -0.33661674315256984 -1.991214232785316 0 1.9985319522251153 1.0942054246190065 0.0001 0.26474700000000001 0.279306 0.15159 0.157032 1.0942048064153809 1.0942048064153809 1.0942048064153809 1.0942048064153809 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.000134
57 57 uniform 3 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.094843771184770609 0 0.10216149062456997 2.046674858690718 0.001 0.331868 0.310672 0.30325600000000003 0.2999 2.046674878380752 2.046674878380752 2.046674878380752 2.046674878380752 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 7.7999999999999999e-05
57 57 uniform 3 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.049595523068437897 0 0.056913242508237261 2.067452200360874 0.001 0.30527500000000002 0.314998 0.147311 0.152922 2.0674522581454897 2.0674522581454897 2.0674522581454897 2.0674522581454897 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 8.2999999999999998e-05
57 57 uniform 3 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.0021167604930851791 0 0.0052009589467141813 2.0769824715879865 0.001 0.31997999999999999 0.305925 0.154639 0.147539 2.0769820713444043 2.0769820713444043 2.0769820713444043 2.0769820713444043 1 1 1 1 Converged Converged Converged Converged 59 59 59 59 0 0 5 0 0 7.8999999999999996e-05
57 57 uniform 3 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.053829044054608262 0 -0.046511324614808905 2.0705729952713354 0.001 0.33619199999999999 0.348524 0.170207 0.17601600000000001 2.0705927779092059 2.0705927779092059 2.0705927779092059 2.0705927779092059 1 1 1 1 Converged Converged Converged Converged 82 82 82 82 0 0 6 0 0 0.00010899999999999999
57 57 uniform 3 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.094843771184770609 0 0.10216149062456997 2.046674858690718 0.0001 0.32971800000000001 0.31943500000000002 0.31093199999999999 0.30998599999999998 2.0466748372540224 2.0466748372540224 2.0466748372540224 2.0466748372540224 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 7.8000000000000012e-05
57 57 uniform 3 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 -0.049595523068437897 0 0.056913242508237261 2.067452200360874 0.0001 0.309423 0.315413 0.15725600000000001 0.15770200000000001 2.0674521807166117 2.0674521807166117 2.0674521807166117 2.0674521807166117 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 7.7000000000000001e-05
57 57 uniform 3 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.0021167604930851791 0 0.0052009589467141813 2.0769824715879865 0.0001 0.31785799999999997 0.31224299999999999 0.15868099999999999 0.162715 2.0769824266058459 2.0769824266058459 2.0769824266058459 2.0769824266058459 1 1 1 1 Converged Converged Converged Converged 67 67 67 67 0 0 5 0 0 7.7999999999999999e-05
57 57 uniform 3 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -0.02050736356508117 -0.5706574201234228 0.053829044054608262 0 -0.046511324614808905 2.0705729952713354 0.0001 0.36418299999999998 0.37429600000000002 0.200823 0.20782700000000001 2.0705736842740983 2.0705736842740983 2.0705736842740983 2.0705736842740983 1 1 1 1 Converged Converged Converged Converged 122 122 122 122 0 0 6 0 0 9.6000000000000002e-05
57 57 uniform 4 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5588807895543 0 1.5661985089940993 1.1062811013508707 0.001 0.278445 0.26896399999999998 0.26822299999999999 0.25848399999999999 1.1062839707018224 1.1062839707018224 1.1062839707018224 1.1062839707018224 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 6.7000000000000002e-05
57 57 uniform 4 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5136325414379672 0 1.5209502608777665 1.1144272360902259 0.001 0.26075999999999999 0.26938000000000001 0.129022 0.128857 1.1144283850710637 1.1144283850710637 1.1144283850710637 1.1144283850710637 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 6.1000000000000005e-05
57 57 uniform 4 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.4619202578764441 0 1.4692379773162434 1.1245690591729416 0.001 0.26530799999999999 0.25835000000000002 0.127054 0.12214700000000001 1.1245696975666033 1.1245696975666033 1.1245696975666033 1.1245696975666033 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 6.7999999999999999e-05
57 57 uniform 4 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.410207974314921 0 1.4175256937547203 1.1356947673528026 0.001 0.26444200000000001 0.27751700000000001 0.121568 0.12619 1.135695235540092 1.135695235540092 1.135695235540092 1.135695235540092 1 1 1 1 Converged Converged Converged Converged 44 44 44 44 0 0 4 0 0 6.900000000000001e-05
57 57 uniform 4 0 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5588807895543 0 1.5661985089940993 1.1062811013508707 0.0001 0.28212999999999999 0.278696 0.27120499999999997 0.26894899999999999 1.1062810561322223 1.1062810561322223 1.1062810561322223 1.1062810561322223 1 1 1 1 Converged Converged Converged Converged 60 60 60 60 0 0 4 0 0 6.2000000000000003e-05
57 57 uniform 4 7 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.5136325414379672 0 1.5209502608777665 1.1144272360902259 0.0001 0.271874 0.28388200000000002 0.13498099999999999 0.139823 1.1144271970298725 1.1144271970298725 1.1144271970298725 1.1144271970298725 1 1 1 1 Converged Converged Converged Converged 60 60 60 60 0 0 4 0 0 5.6999999999999996e-05
57 57 uniform 4 15 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.4619202578764441 0 1.4692379773162434 1.1245690591729416 0.0001 0.28058100000000002 0.27815800000000002 0.143903 0.13969100000000001 1.1245690295520707 1.1245690295520707 1.1245690295520707 1.1245690295520707 1 1 1 1 Converged Converged Converged Converged 68 68 68 68 0 0 4 0 0 6.4999999999999994e-05
57 57 uniform 4 23 2.3971143135672244 0.0030620679005826617 0.37168203809844713 -1.4845443819346105 0.51098001380002067 -1.410207974314921 0 1.4175256937547203 1.1356947673528026 0.0001 0.28436800000000001 0.28771600000000003 0.14280699999999999 0.14586199999999999 1.1356947429480377 1.1356947429480377 1.1356947429480377 1.1356947429480377 1 1 1 1 Converged Converged Converged Converged 68 68 68 68 0 0 4 0 0 7.0000000000000007e-05
58 58 linear 0 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.1117024010983663 0.5 -2.1112967007013101 1.0524450203943245 0.001 0.47894199999999998 0.47181499999999998 0.46042499999999997 0.46396199999999999 1.0524453045605324 1.0524453045605324 1.0524453045605324 1.0524453045605324 1 1 1 1 Converged Converged Converged Converged 94 94 94 94 0 0 10 0 0 0.00016899999999999999
58 58 linear 0 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.1564951592304467 0.5 -2.1560894588333905 1.0492595181755344 0.001 0.448436 0.45166299999999998 0.27505400000000002 0.27953699999999998 1.0492595949819852 1.0492595949819852 1.0492595949819852 1.0492595949819852 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.000137
58 58 linear 0 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.2076868828099676 0.5 -2.2072811824129115 1.0458758220401589 0.001 0.45336199999999999 0.44318099999999999 0.28155000000000002 0.28090500000000002 1.045876086587606 1.045876086587606 1.045876086587606 1.045876086587606 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00014299999999999998
58 58 linear 0 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.2588786063894881 0.5 -2.258472905992432 1.0427429926395764 0.001 0.44629999999999997 0.44945000000000002 0.28128700000000001 0.28520699999999999 1.0427423267430684 1.0427423267430684 1.0427423267430684 1.0427423267430684 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00016000000000000001
58 58 linear 0 0 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.1117024010983663 0.5 -2.1112967007013101 1.0524450203943245 0.0001 0.48176099999999999 0.466748 0.462785 0.45381300000000002 1.0524453047476057 1.0524453047476057 1.0524453047476057 1.0524453047476057 1 1 1 1 Converged Converged Converged Converged 94 94 94 94 0 0 10 0 0 0.00015200000000000001
58 58 linear 0 7 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.1564951592304467 0.5 -2.1560894588333905 1.0492595181755344 0.0001 0.44239899999999999 0.44373800000000002 0.28793600000000003 0.28906900000000002 1.0492595949819852 1.0492595949819852 1.0492595949819852 1.0492595949819852 1 1 1 1 Converged Converged Converged Converged 87 87 87 87 0 0 9 0 0 0.00013799999999999999
58 58 linear 0 15 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.2076868828099676 0.5 -2.2072811824129115 1.0458758220401589 0.0001 0.47852 0.45897399999999999 0.29839199999999999 0.29144300000000001 1.0458754785652367 1.0458754785652367 1.0458754785652367 1.0458754785652367 1 1 1 1 Converged Converged Converged Converged 95 95 95 95 0 0 9 0 0 0.00015400000000000003
58 58 linear 0 23 0.38376829546145558 0.0010582680790442783 0.36794051322780458 2.1852905037439272 0.14446372582088426 2.2588786063894881 0.5 -2.258472905992432 1.0427429926395764 0.0001 0.461511 0.47105000000000002 0.302676 0.30569499999999999 1.0427426495262071 1.0427426495262071 1.0427426495262071 1.0427426495262071 1 1 1 1 Converged Converged Converged Converged 95 95 95 95 0 0 9 0 0 0.00014300000000000001
