case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.001 0.56756600000000001 0.56322899999999998 0.53393400000000002 0.53087899999999999 0.097582000000000002 0.103048 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.001 0.615672 0.62081600000000003 0.48067599999999999 0.48873299999999997 0.089488999999999999 0.101495 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.001 0.64399399999999996 0.64822000000000002 0.50016899999999997 0.50726300000000002 0.096124000000000001 0.098001000000000005 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 513.6746959874896 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.001 0.54064000000000001 0.54489100000000001 0.40522599999999998 0.41216399999999997 0.092161999999999994 0.098452999999999999 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 528.13394552202897 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.0001 0.58997999999999995 0.59361799999999998 0.57062400000000002 0.57069300000000001 0.131188 0.1615 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 490.78851745523093 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.0001 0.647926 0.65755300000000005 0.53729800000000005 0.54375200000000001 0.125831 0.13309699999999999 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 500.90260650059236 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0 0.064243463430000411 513.67490866235983 0.0001 0.67732899999999996 0.68498499999999996 0.55424899999999999 0.56407300000000005 0.132579 0.13379099999999999 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 513.67490946176656 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0 0.064219440688577489 528.13422424438477 0.0001 0.57490699999999995 0.57757800000000004 0.464254 0.46977099999999999 0.12948699999999999 0.133102 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 528.13422251674262 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 99 99 99 99 99 99 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 4 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436169617852388 0 -1.060351370012822 2.6310460449919826 0.001 0.42074899999999998 0.41675299999999998 0.40624399999999999 0.402306 0.098926 0.10434300000000001 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 2.6310460312327799 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0 0 28 26 4 1 0 0 28 26 4 1 0 0
0 0 uniform 4 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1436514944760341 -4.0397331535590295 1.1436379816839837 0 -1.0603723899115669 2.5259763672857281 0.001 0.40740399999999999 0.41733999999999999 0.248699 0.26039699999999999 0.107401 0.107003 2.525976767980123 2.525976767980123 2.525976767980342 2.525976767980342 2.525976767980123 2.525976767980123 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 52 52 52 52 52 52 28 26 4 1 0 0 28 26 4 1 0 0 28 26 4 1 0 0
