case config profile bin epoch s q rho x y time u X ref tol cold_ms shadow_cold_ms warm_ms shadow_warm_ms radial_ms shadow_radial_ms cold_mu shadow_cold_mu warm_mu shadow_warm_mu radial_mu shadow_radial_mu cold_ok shadow_cold_ok warm_ok shadow_warm_ok radial_ok shadow_radial_ok cold_status shadow_cold_status warm_status shadow_warm_status radial_status shadow_radial_status cold_nodes shadow_cold_nodes warm_nodes shadow_warm_nodes radial_nodes shadow_radial_nodes cold_jet_attempts cold_jet_successes cold_shadow_panels cold_local_budget_passes cold_jet_ms cold_model_ms warm_jet_attempts warm_jet_successes warm_shadow_panels warm_local_budget_passes warm_jet_ms warm_model_ms radial_jet_attempts radial_jet_successes radial_shadow_panels radial_local_budget_passes radial_jet_ms radial_model_ms
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.001 35.061025000000001 35.012307 35.016010000000001 34.997059999999998 0.11690399999999999 0.11772199999999999 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 2.3738776878567807 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.001 47.784821999999998 47.749218999999997 47.710149999999999 47.781360999999997 0.11171399999999999 0.118801 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 2.4185459771561555 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.001 47.980725 47.912581000000003 48.209986999999998 47.696761000000002 0.098838999999999996 0.095312999999999995 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 2.4760800094977169 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.001 49.737839999999998 49.937804 49.696131000000001 49.589083000000002 0.097622 0.11568199999999999 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 2.5425757937759195 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 45 45 45 45 45 45 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0 -1.0577332969973665 2.3738777323473541 0.0001 34.992756 34.955086999999999 34.953985000000003 34.986817000000002 0.177617 0.159881 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 2.3738776880900918 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0 -1.0577543168961114 2.4185460257116032 0.0001 47.898851999999998 47.832397 47.742659000000003 47.751247999999997 0.15449599999999999 0.19436700000000001 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 2.418545977257534 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0 -1.0577783396375344 2.4760800674538403 0.0001 47.928263999999999 47.900953999999999 47.901608000000003 47.875444999999999 0.16670199999999999 0.161607 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 2.4760800093239483 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 2 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0 -1.0578023623789572 2.5425758621149392 0.0001 49.920701000000001 49.823678000000001 49.739317999999997 49.724477 0.197604 0.209705 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 2.5425757931767845 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 77 77 77 77 77 77 21 19 3 0 0 0 21 19 3 0 0 0 21 19 3 0 0 0
0 0 uniform 3 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0 0.064288506070168366 490.78850371277622 0.001 0.567492 0.55026600000000003 0.53492399999999996 0.53375799999999995 0.09461 0.102488 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 490.78838121194127 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
0 0 uniform 3 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0 0.064267486171423319 500.90260051403453 0.001 0.61350199999999999 0.62939400000000001 0.47741800000000001 0.49461300000000002 0.088959999999999997 0.096409999999999996 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 500.90243914850282 1 1 1 1 1 1 Converged Converged Converged Converged Converged Converged 67 67 67 67 67 67 35 31 5 0 0 0 35 31 5 0 0 0 35 31 5 0 0 0
