name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand013,0.5,0,0,1.0e-04,1,0,Converged,4.3914301288671247,7.4989556e-07,62,62,44,0,0.891273,0.611329,0.070036,0.002757,0.000590,0.717498,4.3914300145614975,0,1.8966304e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-04,0,0,Converged,4.3914301288671247,7.4989556e-07,62,106,0,0,0.958295,0.619832,0.120779,0.003081,0.000577,0.731560,4.3914300145614975,0,1.8966557e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-05,1,0,Converged,4.3914301288671247,7.4989556e-07,62,62,44,0,0.905565,0.620746,0.071323,0.002693,0.000586,0.719869,4.3914300145614975,0,1.8966304e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-05,0,0,Converged,4.3914301288671247,7.4989556e-07,62,106,0,0,0.939568,0.619929,0.109800,0.002500,0.000535,0.720382,4.3914300145614975,0,1.8966557e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-06,1,0,Converged,4.3914301288671247,7.4989556e-07,62,62,44,0,0.895544,0.614907,0.070426,0.002582,0.000540,0.716708,4.3914300145614975,0,1.8966304e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-06,0,0,Converged,4.3914301288671247,7.4989556e-07,62,106,0,0,0.938035,0.610414,0.109234,0.002488,0.000516,0.710164,4.3914300145614975,0,1.8966557e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-08,1,0,Converged,4.3914301288671238,1.9867695e-12,126,126,106,0,0.978070,0.614785,0.137898,0.008709,0.000743,0.716106,4.3914300145614975,0,1.8965331e-12,7.0317305e-14,7.5090657e-17,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,0,1.0e-08,0,0,Converged,4.3914301288671229,1.9864232e-12,126,232,0,0,1.124851,0.626525,0.238067,0.007882,0.000789,0.719284,4.3914300145614975,0,1.896557e-12,6.9870344e-14,7.5090657e-17,1.9501867e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-03,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,0.842093,0.547319,0.074226,0.003417,0.000566,0.623279,4.399230199730753,0,1.9423145e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-03,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,0.911001,0.576546,0.113440,0.003138,0.000544,0.629180,4.399230199730753,0,1.942266e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-04,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,0.820684,0.539958,0.072989,0.002705,0.000513,0.628189,4.399230199730753,0,1.9423145e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-04,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,0.867903,0.537320,0.113309,0.002803,0.000537,0.623567,4.399230199730753,0,1.942266e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-05,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,0.835156,0.542031,0.081146,0.002931,0.000538,0.633245,4.399230199730753,0,1.9423145e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-05,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,0.873793,0.537606,0.115865,0.003008,0.000518,0.624877,4.399230199730753,0,1.942266e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-06,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,0.824306,0.530661,0.073874,0.003277,0.000550,0.617002,4.399230199730753,0,1.9423145e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-06,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,0.864594,0.530070,0.113458,0.002955,0.000535,0.623426,4.399230199730753,0,1.942266e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-08,1,0,Converged,4.3992303142498939,2.0287101e-12,126,126,106,0,0.916312,0.533134,0.152706,0.007533,0.000745,0.617717,4.399230199730753,0,1.9423405e-12,6.9600628e-14,8.3361319e-17,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,0,1,1.0e-08,0,0,Converged,4.3992303142498939,2.0284468e-12,126,232,0,0,1.042150,0.539518,0.256000,0.007257,0.000748,0.623522,4.399230199730753,0,1.9423298e-12,6.8931924e-14,8.3361319e-17,1.9536507e-15,0,0,0,0,0,0,0,0,0,0
rand013,0.5,1,0,1.0e-03,1,0,Converged,4.3914301288671247,7.4989556e-07,62,62,44,0,0.968559,0.622098,0.111389,0.023155,0.001818,0.772495,4.3914300145614975,0,1.8966078e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,11.307077447759852,-14.449361184764427,1.33047532938476,-1.7700542346926942,2.7409301560387993e-07,5.4133179e-06,6.9177269e-06,3.7499604e-05,1.162087e-05,3.675172e-12
rand013,0.5,1,0,1.0e-03,0,0,Converged,4.3914301288671247,7.4989556e-07,62,106,0,0,1.028534,0.619907,0.167932,0.015187,0.001260,0.755224,4.3914300145614975,0,1.896593e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,11.307077447759376,-14.449361184763834,1.330475329385381,-1.7700542346927997,2.7409301571120605e-07,5.413317e-06,6.9177257e-06,3.7499603e-05,1.162087e-05,3.6756273e-12
rand013,0.5,1,0,1.0e-04,1,0,Converged,4.3914301288671247,7.4989556e-07,62,62,44,0,0.940266,0.615842,0.103814,0.013157,0.001245,0.754385,4.3914300145614975,0,1.8966078e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,11.307077447759852,-14.449361184764427,1.33047532938476,-1.7700542346926942,2.7409301560387993e-07,5.4133179e-06,6.9177269e-06,3.7499604e-05,1.162087e-05,3.675172e-12
rand013,0.5,1,0,1.0e-04,0,0,Converged,4.3914301288671247,7.4989556e-07,62,106,0,0,1.021187,0.619110,0.166929,0.015770,0.001290,0.755616,4.3914300145614975,0,1.896593e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,11.307077447759376,-14.449361184763834,1.330475329385381,-1.7700542346927997,2.7409301571120605e-07,5.413317e-06,6.9177257e-06,3.7499603e-05,1.162087e-05,3.6756273e-12
rand013,0.5,1,0,1.0e-05,1,0,Converged,4.3914301288671238,1.9867383e-12,126,126,106,0,1.084645,0.610806,0.205820,0.044740,0.001727,0.757254,4.3914300145614975,0,1.8965696e-12,7.0317305e-14,7.5090657e-17,1.9501867e-15,11.307077447795677,-14.449361184810243,1.3304753293245244,-1.7700542346851678,2.7409301708263068e-07,3.277103e-06,4.1878414e-06,5.3180179e-06,7.9950707e-07,1.1669438e-13
rand013,0.5,1,0,1.0e-05,0,0,Converged,4.3914301288671229,1.9862964e-12,126,232,0,0,1.274662,0.613015,0.357970,0.049817,0.001708,0.756900,4.3914300145614975,0,1.8965586e-12,6.9870344e-14,7.5090657e-17,1.9501867e-15,11.307077447798545,-14.44936118481391,1.3304753293217693,-1.7700542346845014,2.7409301696248748e-07,3.2770885e-06,4.1878229e-06,5.3179943e-06,7.9950415e-07,1.1687916e-13
rand013,0.5,1,0,1.0e-06,1,0,EventLocationLimited,4.3914301288671238,1.9867383e-12,126,126,106,0,1.098085,0.612206,0.211775,0.044573,0.001682,0.757607,4.3914300145614975,0,1.8965696e-12,7.0317305e-14,7.5090657e-17,1.9501867e-15,11.307077447795677,-14.449361184810243,1.3304753293245244,-1.7700542346851678,2.7409301708263068e-07,3.277103e-06,4.1878414e-06,5.3180179e-06,7.9950707e-07,1.1669438e-13
rand013,0.5,1,0,1.0e-06,0,0,EventLocationLimited,4.3914301288671229,1.9862964e-12,126,232,0,0,1.303350,0.625403,0.382295,0.044770,0.003021,0.749622,4.3914300145614975,0,1.8965586e-12,6.9870344e-14,7.5090657e-17,1.9501867e-15,11.307077447798545,-14.44936118481391,1.3304753293217693,-1.7700542346845014,2.7409301696248748e-07,3.2770885e-06,4.1878229e-06,5.3179943e-06,7.9950415e-07,1.1687916e-13
rand013,0.5,1,0,1.0e-08,1,0,EventLocationLimited,4.3914301288671247,7.4989556e-07,62,62,44,0,0.943748,0.611576,0.104975,0.014777,0.001251,0.765424,4.3914300145614975,0,1.8966078e-12,6.8726484e-14,3.0151619e-16,1.9501867e-15,11.307077447759852,-14.449361184764427,1.33047532938476,-1.7700542346926942,2.7409301560387993e-07,5.4133179e-06,6.9177269e-06,3.7499604e-05,1.162087e-05,3.675172e-12
rand013,0.5,1,0,1.0e-08,0,0,EventLocationLimited,4.3914301288671247,7.4989556e-07,62,106,0,0,1.016646,0.619672,0.167936,0.013117,0.001220,0.759191,4.3914300145614975,0,1.896593e-12,6.7810306e-14,3.0151619e-16,1.9501867e-15,11.307077447759376,-14.449361184763834,1.330475329385381,-1.7700542346927997,2.7409301571120605e-07,5.413317e-06,6.9177257e-06,3.7499603e-05,1.162087e-05,3.6756273e-12
rand013,0.5,1,1,1.0e-03,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,1.026388,0.539026,0.110802,0.023031,0.001680,0.727073,4.399230199730753,0,1.9422612e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,11.316576107879115,-14.530752917435244,1.3379472144983326,-1.7651030224510076,2.7650328949223529e-07,5.6033667e-06,7.1948897e-06,3.8047463e-05,1.1724509e-05,3.706459e-12
rand013,0.5,1,1,1.0e-03,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,1.007780,0.580803,0.181305,0.018111,0.001330,0.685371,4.399230199730753,0,1.9422451e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,11.316576107878735,-14.530752917434778,1.3379472144987834,-1.7651030224510891,2.7650328990841339e-07,5.6033665e-06,7.1948894e-06,3.8047462e-05,1.1724509e-05,3.7069043e-12
rand013,0.5,1,1,1.0e-04,1,0,Converged,4.3992303142498947,7.5519165e-07,62,62,44,0,0.870706,0.539925,0.106346,0.012423,0.001183,0.665768,4.399230199730753,0,1.9422612e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,11.316576107879115,-14.530752917435244,1.3379472144983326,-1.7651030224510076,2.7650328949223529e-07,5.6033667e-06,7.1948897e-06,3.8047463e-05,1.1724509e-05,3.706459e-12
rand013,0.5,1,1,1.0e-04,0,0,Converged,4.3992303142498939,7.5519165e-07,62,106,0,0,0.942022,0.539521,0.170263,0.013237,0.001182,0.667516,4.399230199730753,0,1.9422451e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,11.316576107878735,-14.530752917434778,1.3379472144987834,-1.7651030224510891,2.7650328990841339e-07,5.6033665e-06,7.1948894e-06,3.8047462e-05,1.1724509e-05,3.7069043e-12
rand013,0.5,1,1,1.0e-05,1,0,Converged,4.3992303142498939,2.0286879e-12,126,126,106,0,1.030125,0.535160,0.225143,0.045181,0.001817,0.664005,4.399230199730753,0,1.9423021e-12,6.9600628e-14,8.3361319e-17,1.9536507e-15,11.316576107838097,-14.530752917382564,1.3379472145000704,-1.7651030224612896,2.7650328864228463e-07,3.4513684e-06,4.4316643e-06,5.6174551e-06,8.4199107e-07,1.2182665e-13
rand013,0.5,1,1,1.0e-05,0,0,Converged,4.3992303142498939,2.0283964e-12,126,232,0,0,1.238089,0.543574,0.392227,0.046641,0.001832,0.667845,4.399230199730753,0,1.942313e-12,6.8931924e-14,8.3361319e-17,1.9536507e-15,11.316576107840952,-14.530752917386241,1.3379472145050908,-1.7651030224605906,2.7650328886617148e-07,3.451386e-06,4.431687e-06,5.6174837e-06,8.4199539e-07,1.2158678e-13
rand013,0.5,1,1,1.0e-06,1,0,EventLocationLimited,4.3992303142498939,2.0286879e-12,126,126,106,0,1.026763,0.535207,0.221550,0.041966,0.001732,0.661094,4.399230199730753,0,1.9423021e-12,6.9600628e-14,8.3361319e-17,1.9536507e-15,11.316576107838097,-14.530752917382564,1.3379472145000704,-1.7651030224612896,2.7650328864228463e-07,3.4513684e-06,4.4316643e-06,5.6174551e-06,8.4199107e-07,1.2182665e-13
rand013,0.5,1,1,1.0e-06,0,0,EventLocationLimited,4.3992303142498939,2.0283964e-12,126,232,0,0,1.211344,0.543738,0.381318,0.040638,0.001728,0.667791,4.399230199730753,0,1.942313e-12,6.8931924e-14,8.3361319e-17,1.9536507e-15,11.316576107840952,-14.530752917386241,1.3379472145050908,-1.7651030224605906,2.7650328886617148e-07,3.451386e-06,4.431687e-06,5.6174837e-06,8.4199539e-07,1.2158678e-13
rand013,0.5,1,1,1.0e-08,1,0,EventLocationLimited,4.3992303142498947,7.5519165e-07,62,62,44,0,0.868391,0.533610,0.106376,0.014107,0.001280,0.661324,4.399230199730753,0,1.9422612e-12,7.1998297e-14,3.3472621e-16,1.9536507e-15,11.316576107879115,-14.530752917435244,1.3379472144983326,-1.7651030224510076,2.7650328949223529e-07,5.6033667e-06,7.1948897e-06,3.8047463e-05,1.1724509e-05,3.706459e-12
rand013,0.5,1,1,1.0e-08,0,0,EventLocationLimited,4.3992303142498939,7.5519165e-07,62,106,0,0,0.941614,0.534969,0.172547,0.012261,0.001260,0.656302,4.399230199730753,0,1.9422451e-12,7.0944401e-14,3.3472621e-16,1.9536507e-15,11.316576107878735,-14.530752917434778,1.3379472144987834,-1.7651030224510891,2.7650328990841339e-07,5.6033665e-06,7.1948894e-06,3.8047462e-05,1.1724509e-05,3.7069043e-12
rand014,0.0,0,0,1.0e-03,1,0,Converged,1.4873865069347654,0.00027302177,53,53,29,0,1.087399,0.652264,0.096507,0.003147,0.000769,0.529615,1.4873865073291666,0,0,6.2035548e-13,4.0607553e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-03,0,0,Converged,1.4873865069347703,0.00027302177,53,82,0,0,1.113069,0.640989,0.146905,0.002461,0.000500,0.520904,1.4873865073291666,0,0,6.1508129e-13,4.0607553e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-04,1,0,Converged,1.4873865069363825,5.8457526e-07,69,69,44,0,1.074815,0.634977,0.106494,0.003708,0.000697,0.515273,1.4873865073291666,0,0,6.187024e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-04,0,0,Converged,1.4873865069363885,5.8457525e-07,69,113,0,0,1.143492,0.638261,0.167840,0.003503,0.000661,0.518898,1.4873865073291666,0,0,6.134892e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-05,1,0,Converged,1.4873865069363825,5.8457526e-07,69,69,44,0,1.065349,0.633085,0.105696,0.003002,0.000625,0.519911,1.4873865073291666,0,0,6.187024e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-05,0,0,Converged,1.4873865069363885,5.8457525e-07,69,113,0,0,1.138317,0.642473,0.168683,0.002690,0.000599,0.517942,1.4873865073291666,0,0,6.134892e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-06,1,0,Converged,1.4873865069363825,5.8457526e-07,69,69,44,0,1.076629,0.643450,0.106876,0.003545,0.000656,0.525659,1.4873865073291666,0,0,6.187024e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-06,0,0,Converged,1.4873865069363885,5.8457525e-07,69,113,0,0,1.144302,0.641408,0.172553,0.003089,0.000629,0.521585,1.4873865073291666,0,0,6.134892e-13,2.7563317e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-08,1,0,Converged,1.4873865073291772,2.8003209e-09,77,77,51,0,1.065542,0.638052,0.110834,0.003089,0.000739,0.519899,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,0,1.0e-08,0,0,Converged,1.4873865073291832,2.8003086e-09,77,128,0,0,1.154942,0.642997,0.181784,0.003145,0.000789,0.527881,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-03,1,0,Converged,1.4874346984971025,0.00027304877,53,53,29,0,0.786560,0.338581,0.114167,0.002499,0.000549,0.465770,1.4874346988915097,0,0,6.1721395e-13,4.1894669e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-03,0,0,Converged,1.4874346984971005,0.00027304877,53,82,0,0,0.850475,0.334122,0.179989,0.002398,0.000530,0.462659,1.4874346988915097,0,0,6.1452037e-13,4.1894669e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-04,1,0,Converged,1.4874346984987192,5.8455479e-07,69,69,44,0,0.816431,0.345339,0.144820,0.002841,0.000602,0.475927,1.4874346988915097,0,0,6.1392299e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-04,0,0,Converged,1.4874346984987172,5.8455479e-07,69,113,0,0,0.911916,0.338233,0.232794,0.002861,0.000624,0.465595,1.4874346988915097,0,0,6.1128527e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-05,1,0,Converged,1.4874346984987192,5.8455479e-07,69,69,44,0,0.810328,0.336879,0.140535,0.002808,0.000586,0.464056,1.4874346988915097,0,0,6.1392299e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-05,0,0,Converged,1.4874346984987172,5.8455479e-07,69,113,0,0,0.895025,0.335565,0.230549,0.002660,0.000580,0.466655,1.4874346988915097,0,0,6.1128527e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-06,1,0,Converged,1.4874346984987192,5.8455479e-07,69,69,44,0,0.799448,0.334129,0.142215,0.003074,0.000582,0.470004,1.4874346988915097,0,0,6.1392299e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-06,0,0,Converged,1.4874346984987172,5.8455479e-07,69,113,0,0,0.901512,0.334658,0.230453,0.002946,0.000591,0.466722,1.4874346988915097,0,0,6.1128527e-13,2.7329065e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-08,1,0,Converged,1.4874346988915004,2.800261e-09,77,77,51,0,0.814617,0.333910,0.152330,0.003271,0.000694,0.467982,1.4874346988915097,0,0,6.139211e-13,2.7299436e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,0,1,1.0e-08,0,0,Converged,1.4874346988914982,2.8002594e-09,77,128,0,0,0.922938,0.335207,0.250790,0.003310,0.000710,0.473006,1.4874346988915097,0,0,6.1128338e-13,2.7299436e-15,6.605537e-16,0,0,0,0,0,0,0,0,0,0
rand014,0.0,1,0,1.0e-03,1,0,EventLocationLimited,1.4873865073291772,2.8003209e-09,77,77,51,0,1.109695,0.646909,0.119201,0.016490,0.002208,0.751078,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,1.1196464837856988,-0.081864873667178817,0.0021281339613426057,-0.27743417802467601,-0.078655662983584507,0.00019206049,1.4651375e-05,0.00019385194,3.3121285e-05,3.2179987e-05
rand014,0.0,1,0,1.0e-03,0,0,EventLocationLimited,1.4873865073291832,2.8003086e-09,77,128,0,0,1.191840,0.635802,0.190525,0.011618,0.001892,0.709392,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,1.1196464832515354,-0.081864873626955298,0.0021281332124996181,-0.2774341780300954,-0.078655662981310381,0.00019206221,1.4651503e-05,0.00019385254,3.3121549e-05,3.2180044e-05
rand014,0.0,1,0,1.0e-04,1,0,EventLocationLimited,1.4873865073291772,2.8003209e-09,77,77,51,0,1.098882,0.634982,0.121288,0.013460,0.002052,0.899164,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,1.1196464837856988,-0.081864873667178817,0.0021281339613426057,-0.27743417802467601,-0.078655662983584507,0.00019206049,1.4651375e-05,0.00019385194,3.3121285e-05,3.2179987e-05
rand014,0.0,1,0,1.0e-04,0,0,EventLocationLimited,1.4873865073291832,2.8003086e-09,77,128,0,0,1.170620,0.640107,0.190152,0.011080,0.001765,0.707853,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,1.1196464832515354,-0.081864873626955298,0.0021281332124996181,-0.2774341780300954,-0.078655662981310381,0.00019206221,1.4651503e-05,0.00019385254,3.3121549e-05,3.2180044e-05
rand014,0.0,1,0,1.0e-05,1,0,EventLocationLimited,1.4873865073291772,2.8003209e-09,77,77,51,0,1.099537,0.635535,0.117514,0.013795,0.002020,0.708156,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,1.1196464837856988,-0.081864873667178817,0.0021281339613426057,-0.27743417802467601,-0.078655662983584507,0.00019206049,1.4651375e-05,0.00019385194,3.3121285e-05,3.2179987e-05
rand014,0.0,1,0,1.0e-05,0,0,EventLocationLimited,1.4873865073291832,2.8003086e-09,77,128,0,0,1.185214,0.640465,0.196654,0.013239,0.001980,0.705696,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,1.1196464832515354,-0.081864873626955298,0.0021281332124996181,-0.2774341780300954,-0.078655662981310381,0.00019206221,1.4651503e-05,0.00019385254,3.3121549e-05,3.2180044e-05
rand014,0.0,1,0,1.0e-06,1,0,EventLocationLimited,1.4873865073291772,2.8003209e-09,77,77,51,0,1.095232,0.638794,0.120713,0.012519,0.001721,0.749601,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,1.1196464837856988,-0.081864873667178817,0.0021281339613426057,-0.27743417802467601,-0.078655662983584507,0.00019206049,1.4651375e-05,0.00019385194,3.3121285e-05,3.2179987e-05
rand014,0.0,1,0,1.0e-06,0,0,EventLocationLimited,1.4873865073291832,2.8003086e-09,77,128,0,0,1.165484,0.639664,0.190490,0.011238,0.001775,0.708492,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,1.1196464832515354,-0.081864873626955298,0.0021281332124996181,-0.2774341780300954,-0.078655662981310381,0.00019206221,1.4651503e-05,0.00019385254,3.3121549e-05,3.2180044e-05
rand014,0.0,1,0,1.0e-08,1,0,EventLocationLimited,1.4873865073291772,2.8003209e-09,77,77,51,0,1.084123,0.640901,0.116642,0.012125,0.001755,0.807932,1.4873865073291666,0,0,6.1870226e-13,2.7538694e-15,6.605323e-16,1.1196464837856988,-0.081864873667178817,0.0021281339613426057,-0.27743417802467601,-0.078655662983584507,0.00019206049,1.4651375e-05,0.00019385194,3.3121285e-05,3.2179987e-05
rand014,0.0,1,0,1.0e-08,0,0,EventLocationLimited,1.4873865073291832,2.8003086e-09,77,128,0,0,1.182241,0.649842,0.194906,0.011114,0.001714,0.710145,1.4873865073291666,0,0,6.1348906e-13,2.7538694e-15,6.605323e-16,1.1196464832515354,-0.081864873626955298,0.0021281332124996181,-0.2774341780300954,-0.078655662981310381,0.00019206221,1.4651503e-05,0.00019385254,3.3121549e-05,3.2180044e-05
rand014,0.0,1,1,1.0e-03,1,0,EventLocationLimited,1.4874346988915004,2.800261e-09,77,77,51,0,0.954227,0.343483,0.160684,0.016009,0.002169,0.689916,1.4874346988915097,0,0,6.139211e-13,2.7299436e-15,6.605537e-16,1.1197869347042266,-0.081879421635884089,0.002128460083730758,-0.27746368771803648,-0.078662531124503027,0.00019092054,1.4571501e-05,0.00019270693,3.3829857e-05,3.2491666e-05
rand014,0.0,1,1,1.0e-03,0,0,EventLocationLimited,1.4874346988914982,2.8002594e-09,77,128,0,0,0.955495,0.340649,0.261379,0.013313,0.001775,0.663611,1.4874346988915097,0,0,6.1128338e-13,2.7299436e-15,6.605537e-16,1.1197869352191934,-0.081879421674719927,0.0021284606649359531,-0.27746368770547958,-0.078662531124796306,0.00019092043,1.4571491e-05,0.00019270521,3.3829745e-05,3.2491639e-05
rand014,0.0,1,1,1.0e-04,1,0,EventLocationLimited,1.4874346988915004,2.800261e-09,77,77,51,0,0.836313,0.335488,0.159160,0.013220,0.001727,0.663540,1.4874346988915097,0,0,6.139211e-13,2.7299436e-15,6.605537e-16,1.1197869347042266,-0.081879421635884089,0.002128460083730758,-0.27746368771803648,-0.078662531124503027,0.00019092054,1.4571501e-05,0.00019270693,3.3829857e-05,3.2491666e-05
rand014,0.0,1,1,1.0e-04,0,0,EventLocationLimited,1.4874346988914982,2.8002594e-09,77,128,0,0,0.957824,0.337954,0.272409,0.011275,0.001710,0.653330,1.4874346988915097,0,0,6.1128338e-13,2.7299436e-15,6.605537e-16,1.1197869352191934,-0.081879421674719927,0.0021284606649359531,-0.27746368770547958,-0.078662531124796306,0.00019092043,1.4571491e-05,0.00019270521,3.3829745e-05,3.2491639e-05
rand014,0.0,1,1,1.0e-05,1,0,EventLocationLimited,1.4874346988915004,2.800261e-09,77,77,51,0,0.838661,0.336923,0.158743,0.012267,0.001760,0.696009,1.4874346988915097,0,0,6.139211e-13,2.7299436e-15,6.605537e-16,1.1197869347042266,-0.081879421635884089,0.002128460083730758,-0.27746368771803648,-0.078662531124503027,0.00019092054,1.4571501e-05,0.00019270693,3.3829857e-05,3.2491666e-05
rand014,0.0,1,1,1.0e-05,0,0,EventLocationLimited,1.4874346988914982,2.8002594e-09,77,128,0,0,0.952565,0.338292,0.261384,0.010515,0.001728,0.658860,1.4874346988915097,0,0,6.1128338e-13,2.7299436e-15,6.605537e-16,1.1197869352191934,-0.081879421674719927,0.0021284606649359531,-0.27746368770547958,-0.078662531124796306,0.00019092043,1.4571491e-05,0.00019270521,3.3829745e-05,3.2491639e-05
rand014,0.0,1,1,1.0e-06,1,0,EventLocationLimited,1.4874346988915004,2.800261e-09,77,77,51,0,0.835757,0.334892,0.159518,0.012469,0.001822,0.659024,1.4874346988915097,0,0,6.139211e-13,2.7299436e-15,6.605537e-16,1.1197869347042266,-0.081879421635884089,0.002128460083730758,-0.27746368771803648,-0.078662531124503027,0.00019092054,1.4571501e-05,0.00019270693,3.3829857e-05,3.2491666e-05
