name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
on-axis-off,0.0,0,1,1.0e-03,0,1,Converged,3.8277152338090112,0.0033693513,99,157,0,0,1.006088,0.616038,0.144350,0.216220,0.003743,0.000895,0.857989,3.82774564941439,0,0,1.3453011e-13,1.1905375e-15,1.699847e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-03,0,2,Converged,3.8277152338090112,0.0033693513,99,157,0,0,1.067840,0.673390,0.147579,0.216881,0.004530,0.001032,0.913439,3.82774564941439,0,0,1.3453011e-13,1.1905375e-15,1.699847e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,1,0,Converged,3.8276891191809144,0.00036619568,179,179,135,0,1.145148,0.706958,0.142689,0.256490,0.009603,0.001302,0.950014,3.82774564941439,0,0,1.3567909e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,1,1,Converged,3.8276891191809144,0.00036619568,179,179,135,0,1.184403,0.741404,0.146022,0.257586,0.009970,0.001302,0.985672,3.82774564941439,0,0,1.3567909e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,1,2,Converged,3.8276891191809144,0.00036619568,179,179,135,0,1.078975,0.644633,0.141486,0.255683,0.008426,0.001225,0.882546,3.82774564941439,0,0,1.3567909e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,0,0,Converged,3.8276891191809144,0.00036619568,179,314,0,0,1.406802,0.761591,0.146897,0.438253,0.010025,0.001348,1.005936,3.82774564941439,0,0,1.3579722e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,0,1,Converged,3.8276891191809144,0.00036619568,179,314,0,0,1.329898,0.680709,0.147116,0.434198,0.010163,0.001343,0.923597,3.82774564941439,0,0,1.3579722e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-04,0,2,Converged,3.8276891191809144,0.00036619568,179,314,0,0,1.833126,0.909095,0.217481,0.622185,0.014254,0.001878,1.227066,3.82774564941439,0,0,1.3579722e-13,5.9601552e-16,1.6998354e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,1,0,Converged,3.8276858774396145,3.2675782e-05,267,267,220,0,1.815685,0.964316,0.201937,0.562977,0.026351,0.002450,1.093574,3.82774564941439,0,0,1.3618575e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,1,1,Converged,3.8276858774396145,3.2675782e-05,267,267,220,0,1.789964,0.942197,0.197095,0.566857,0.024754,0.002353,1.275750,3.82774564941439,0,0,1.3618575e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,1,2,Converged,3.8276858774396145,3.2675782e-05,267,267,220,0,1.791427,0.956903,0.194706,0.558451,0.023370,0.002205,1.221874,3.82774564941439,0,0,1.3618575e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,0,0,Converged,3.8276858774396145,3.2675782e-05,267,487,0,0,1.953889,0.812222,0.163691,0.865807,0.020990,0.001948,1.075987,3.82774564941439,0,0,1.3627666e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,0,1,Converged,3.8276858774396145,3.2675782e-05,267,487,0,0,1.769236,0.674423,0.194334,0.796940,0.018837,0.001905,0.929779,3.82774564941439,0,0,1.3627666e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-05,0,2,Converged,3.8276858774396145,3.2675782e-05,267,487,0,0,1.784990,0.673615,0.142179,0.853155,0.027815,0.002049,0.934465,3.82774564941439,0,0,1.3627666e-13,2.9890566e-16,1.699834e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,1,0,Converged,3.8276854349170644,2.6964681e-06,969,969,896,1,2.751235,0.618260,0.153456,1.574664,0.149366,0.004129,0.870792,3.82774564941439,0,0,1.3700898e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,1,1,Converged,3.8276854349170644,2.6964681e-06,969,969,896,1,2.736266,0.659889,0.147820,1.543492,0.140116,0.003711,0.906758,3.82774564941439,0,0,1.3700898e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,1,2,Converged,3.8276854349170644,2.6964681e-06,969,969,896,1,2.763568,0.690775,0.159321,1.528508,0.140289,0.003746,0.942574,3.82774564941439,0,0,1.3700898e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,0,0,Converged,3.8276854349170648,2.6964681e-06,969,1865,0,1,4.476049,0.708641,0.164453,2.990799,0.142439,0.004226,0.921656,3.82774564941439,0,0,1.3715357e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,0,1,Converged,3.8276854349170648,2.6964681e-06,969,1865,0,1,4.445398,0.666589,0.160889,3.009258,0.141086,0.003953,0.918637,3.82774564941439,0,0,1.3715357e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-06,0,2,Converged,3.8276854349170648,2.6964681e-06,969,1865,0,1,6.511199,1.027439,0.226022,4.357515,0.205675,0.005960,1.400331,3.82774564941439,0,0,1.3715357e-13,2.8321295e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,1,0,Converged,3.8276854145706061,3.6726271e-08,3733,3733,3457,11,12.172583,0.846317,0.200651,7.542440,0.587830,0.020523,1.074554,3.82774564941439,0,0,1.3655312e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,1,1,Converged,3.8276854145706061,3.6726271e-08,3733,3733,3457,11,11.260814,0.657530,0.166638,7.093998,0.552137,0.026328,0.911483,3.82774564941439,0,0,1.3655312e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,1,2,Converged,3.8276854145706061,3.6726271e-08,3733,3733,3457,11,11.268764,0.678434,0.161085,7.092037,0.553043,0.018770,0.948751,3.82774564941439,0,0,1.3655312e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,0,0,Converged,3.8276854145706061,3.6726272e-08,3733,7190,0,11,20.230540,0.651194,0.174488,13.377634,0.559240,0.020222,0.957815,3.82774564941439,0,0,1.366977e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,0,1,Converged,3.8276854145706061,3.6726272e-08,3733,7190,0,11,20.090854,0.625070,0.174264,13.286842,0.553973,0.019331,0.871689,3.82774564941439,0,0,1.366977e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,0,1,1.0e-08,0,2,Converged,3.8276854145706061,3.6726272e-08,3733,7190,0,11,20.135554,0.749502,0.180944,13.222121,0.553585,0.019047,1.048752,3.82774564941439,0,0,1.366977e-13,1.4982994e-16,1.6998338e-15,0,0,0,0,0,0,0,0,0,0
on-axis-off,0.0,1,0,1.0e-03,1,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,49.913309,0.772910,0.175174,15.419908,6.563149,0.187216,1.302605,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-03,1,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.219700,0.765138,0.179127,14.929152,6.464507,0.119779,1.206787,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-03,1,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.683138,0.820517,0.186893,15.338647,6.479803,0.118130,1.277779,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-03,0,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,83.346368,0.764424,0.184463,29.280632,6.538860,0.173706,1.402143,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-03,0,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.728664,0.755476,0.184831,28.665246,6.480156,0.122505,1.208445,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-03,0,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.717581,0.835786,0.183641,28.676822,6.478029,0.120845,1.297392,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,1,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.372415,0.769900,0.183773,15.035324,6.463629,0.119534,1.284498,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,1,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.416245,0.762425,0.178553,15.110187,6.517302,0.117805,1.209340,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,1,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.504950,0.831287,0.179887,15.159470,6.479862,0.118646,1.280058,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,0,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,54.083449,0.768856,0.178467,29.022359,6.499051,0.121997,1.277272,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,0,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.662370,0.766311,0.180196,28.682204,6.487707,0.123101,1.227687,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-04,0,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.809170,0.839285,0.178480,28.823915,6.470156,0.122240,1.269230,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,1,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.619250,0.771350,0.178270,15.321463,6.452697,0.117696,1.269625,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,1,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.177344,0.761364,0.169831,14.959751,6.450345,0.118361,1.229325,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,1,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.349096,0.800081,0.165538,15.037413,6.487281,0.118713,1.358853,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,0,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.587021,0.768629,0.167883,28.611664,6.489340,0.122393,1.282187,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,0,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.747294,0.761843,0.177341,28.815982,6.462624,0.122838,1.205208,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-05,0,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.778689,0.826604,0.178787,28.753601,6.526387,0.122910,1.304677,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,1,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.252379,0.770316,0.179304,14.960203,6.471078,0.118245,1.285552,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,1,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.346108,0.755772,0.181549,15.099627,6.477125,0.119552,1.206168,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,1,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.580998,0.800427,0.168266,15.300132,6.465496,0.118862,1.261019,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,0,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.729617,0.776705,0.166923,28.778573,6.440079,0.123103,1.279566,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,0,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.749426,0.762069,0.180291,28.769215,6.478715,0.124005,1.204522,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-06,0,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.594997,0.827925,0.177310,28.610012,6.479493,0.122403,1.293898,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,1,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.795678,0.770067,0.179492,15.267846,6.500886,0.128883,1.276314,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,1,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.275415,0.762660,0.167235,14.983902,6.478704,0.120656,1.209527,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,1,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,6645,6157,23,31.345726,0.813151,0.176103,15.048866,6.440894,0.118567,1.260980,3.827157312794399,0,0,1.3667088e-13,5.8395485e-16,1.6995709e-15,1.1672400510161602,1.0031551332661967e-11,0.80281033059241602,-0.56129153408640908,-6.222884195293326,0.068088156,2.0701304e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,0,0,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.661304,0.770412,0.170682,28.769458,6.462426,0.121034,1.291483,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,0,1,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.756203,0.762254,0.179360,28.839661,6.462771,0.122425,1.206870,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,0,1.0e-08,0,2,BudgetExceeded,3.8270935482075861,0.0004761488,6645,12802,0,23,53.865786,0.829950,0.178473,28.958183,6.447595,0.121759,1.269788,3.827157312794399,0,0,1.3645545e-13,5.8395485e-16,1.6995709e-15,1.1672400510162437,1.0150311917678612e-11,0.80281033059249596,-0.56129153408644195,-6.2228841952933669,0.068088156,2.0717267e-10,0.08029421,0.030897787,0.0070018933
on-axis-off,0.0,1,1,1.0e-03,1,0,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.345543,0.676901,0.183082,15.044418,6.463522,0.119401,1.383900,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-03,1,1,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,30.813192,0.610552,0.177430,14.803596,6.445020,0.118645,1.170080,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-03,1,2,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.348726,0.640188,0.165052,15.262476,6.455186,0.120063,1.215687,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-03,0,0,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,53.265351,0.664975,0.178266,28.558619,6.436480,0.123101,1.238981,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-03,0,1,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,53.658814,0.614861,0.171024,29.046866,6.433107,0.124102,1.141626,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-03,0,2,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,53.568167,0.681355,0.179834,28.652875,6.477685,0.124069,1.295281,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,1,0,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.274338,0.712693,0.181334,15.031847,6.462960,0.119269,1.304704,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,1,1,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.143877,0.736999,0.183878,14.970233,6.427413,0.119465,1.277143,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,1,2,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.067896,0.645278,0.185559,14.923206,6.440352,0.117806,1.234257,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,0,0,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,53.787577,0.768387,0.180075,28.852380,6.443222,0.123961,1.364737,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,0,1,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,59.842927,0.750517,0.190048,31.926443,7.217226,0.139896,1.354397,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-04,0,2,BudgetExceeded,3.8276854165368914,0.00045276238,6645,12802,0,23,57.026084,0.729218,0.202010,30.598689,6.903815,0.140601,1.233209,3.82774564941439,0,0,1.3658968e-13,5.9601552e-16,1.6998338e-15,1.2005253001984741,-1.6392319184909319e-12,0.805281931184188,-0.56780108081158198,-6.2457859511103333,0.069007372,1.4957229e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-05,1,0,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.397447,0.704592,0.182196,15.168829,6.465982,0.120237,1.321819,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-05,1,1,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.347139,0.687661,0.185025,15.162913,6.434924,0.119136,1.231749,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
on-axis-off,0.0,1,1,1.0e-05,1,2,BudgetExceeded,3.8276854165368914,0.00045276238,6645,6645,6157,23,31.239457,0.696049,0.179026,15.027577,6.450589,0.118930,1.315462,3.82774564941439,0,0,1.3647155e-13,5.9601552e-16,1.6998338e-15,1.2005253001990674,-1.625330111273607e-12,0.80528193118478131,-0.56780108081181202,-6.245785951110622,0.069007372,1.4957924e-10,0.080414859,0.031398884,0.0074307541
