name,u,jac,warm,rtol,stop,mu,error,nodes,reused,splits,whole_ms,topology_ms,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand017,0.5,0,0,1.0e-05,Converged,5.3706242487534919,1.8575414e-07,62,44,0,0.759170,0.614663,0.072680,0.002414,0.000581,0.715711,5.3706241106681736,9.9349891e-16,1.3775203e-13,7.705377e-16,2.3850363e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,0,1.0e-06,Converged,5.3706242487534919,1.8575414e-07,62,44,0,0.758829,0.618034,0.070780,0.002251,0.000549,0.714643,5.3706241106681736,9.9349891e-16,1.3775203e-13,7.705377e-16,2.3850363e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,0,1.0e-08,Converged,5.3706242487534954,1.7163816e-13,126,106,0,0.845661,0.608424,0.142862,0.008213,0.000792,0.713067,5.3706241106681736,1.1052293e-15,1.3707664e-13,1.9189855e-16,2.3850363e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,1,1.0e-03,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.671093,0.507465,0.084323,0.003247,0.000555,0.714505,5.3759963731136846,1.0582853e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,1,1.0e-04,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.659223,0.501991,0.083284,0.002588,0.000542,0.710790,5.3759963731136846,1.0582853e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,1,1.0e-05,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.665867,0.508846,0.082940,0.002564,0.000535,0.713668,5.3759963731136846,1.0582853e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,1,1.0e-06,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.671995,0.517897,0.082927,0.002319,0.000526,0.714656,5.3759963731136846,1.0582853e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,0,1,1.0e-08,Converged,5.3759965113404649,1.6572698e-13,126,106,0,0.754853,0.501197,0.158395,0.007263,0.000782,0.715900,5.3759963731136846,1.102321e-15,1.3655996e-13,1.7252368e-16,2.387422e-15,0,0,0,0,0,0,0,0,0,0
rand017,0.5,1,0,1.0e-03,Converged,5.3706242487534919,1.8575414e-07,62,44,0,0.822168,0.614021,0.105414,0.019606,0.001437,0.752381,5.3706241106681736,1.0513331e-15,1.3775203e-13,7.705377e-16,2.3850363e-15,13.680169406643376,-24.267886859498326,1.3842101717889361,-5.0222098015434158,1.1832231833568299e-08,8.7007395e-06,1.5434644e-05,3.018122e-05,2.497705e-05,2.248043e-14
rand017,0.5,1,0,1.0e-04,Converged,5.3706242487534919,1.8575414e-07,62,44,0,0.806798,0.616779,0.102709,0.014588,0.001286,0.757613,5.3706241106681736,1.0513331e-15,1.3775203e-13,7.705377e-16,2.3850363e-15,13.680169406643376,-24.267886859498326,1.3842101717889361,-5.0222098015434158,1.1832231833568299e-08,8.7007395e-06,1.5434644e-05,3.018122e-05,2.497705e-05,2.248043e-14
rand017,0.5,1,0,1.0e-05,EventLocationLimited,5.3706242487534919,1.8575414e-07,62,44,0,0.803631,0.613057,0.100511,0.013365,0.001142,0.753226,5.3706241106681736,1.0513331e-15,1.3775203e-13,7.705377e-16,2.3850363e-15,13.680169406643376,-24.267886859498326,1.3842101717889361,-5.0222098015434158,1.1832231833568299e-08,8.7007395e-06,1.5434644e-05,3.018122e-05,2.497705e-05,2.248043e-14
rand017,0.5,1,0,1.0e-06,EventLocationLimited,5.3706242487534919,1.8575414e-07,62,44,0,0.792962,0.607452,0.102230,0.010974,0.001076,0.747971,5.3706241106681736,1.0513331e-15,1.3775203e-13,7.705377e-16,2.3850363e-15,13.680169406643376,-24.267886859498326,1.3842101717889361,-5.0222098015434158,1.1832231833568299e-08,8.7007395e-06,1.5434644e-05,3.018122e-05,2.497705e-05,2.248043e-14
rand017,0.5,1,0,1.0e-08,EventLocationLimited,5.3706242487534919,1.8575414e-07,62,44,0,0.794832,0.612096,0.102147,0.010420,0.001073,0.749946,5.3706241106681736,1.0513331e-15,1.3775203e-13,7.705377e-16,2.3850363e-15,13.680169406643376,-24.267886859498326,1.3842101717889361,-5.0222098015434158,1.1832231833568299e-08,8.7007395e-06,1.5434644e-05,3.018122e-05,2.497705e-05,2.248043e-14
rand017,0.5,1,1,1.0e-03,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.973081,0.545249,0.118883,0.018289,0.001829,0.824136,5.3759963731136846,1.0852676e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,13.664846129788478,-24.343413077004023,1.3884913769375924,-5.0213438989246288,1.1775291865064311e-08,8.2567546e-06,1.4709099e-05,2.938005e-05,2.4265984e-05,2.144035e-14
rand017,0.5,1,1,1.0e-04,Converged,5.3759965113404666,1.8671813e-07,62,44,0,0.713311,0.504297,0.114803,0.012984,0.001195,0.759360,5.3759963731136846,1.0852676e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,13.664846129788478,-24.343413077004023,1.3884913769375924,-5.0213438989246288,1.1775291865064311e-08,8.2567546e-06,1.4709099e-05,2.938005e-05,2.4265984e-05,2.144035e-14
rand017,0.5,1,1,1.0e-05,EventLocationLimited,5.3759965113404666,1.8671813e-07,62,44,0,0.697915,0.499212,0.113214,0.011160,0.001048,0.761605,5.3759963731136846,1.0852676e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,13.664846129788478,-24.343413077004023,1.3884913769375924,-5.0213438989246288,1.1775291865064311e-08,8.2567546e-06,1.4709099e-05,2.938005e-05,2.4265984e-05,2.144035e-14
rand017,0.5,1,1,1.0e-06,EventLocationLimited,5.3759965113404666,1.8671813e-07,62,44,0,0.723309,0.514107,0.118893,0.012367,0.001130,0.748157,5.3759963731136846,1.0852676e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,13.664846129788478,-24.343413077004023,1.3884913769375924,-5.0213438989246288,1.1775291865064311e-08,8.2567546e-06,1.4709099e-05,2.938005e-05,2.4265984e-05,2.144035e-14
rand017,0.5,1,1,1.0e-08,EventLocationLimited,5.3759965113404666,1.8671813e-07,62,44,0,0.701770,0.504857,0.113107,0.010973,0.001111,0.749720,5.3759963731136846,1.0852676e-15,1.3953572e-13,6.9274086e-16,2.387422e-15,13.664846129788478,-24.343413077004023,1.3884913769375924,-5.0213438989246288,1.1775291865064311e-08,8.2567546e-06,1.4709099e-05,2.938005e-05,2.4265984e-05,2.144035e-14
rand018,0.0,0,0,1.0e-03,Converged,2.2051921431843602,0.00068480734,46,29,0,0.797295,0.638790,0.051837,0.002681,0.000522,0.719574,2.2051921431866832,0,4.0893555e-13,5.0470202e-15,9.7930204e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,0,1.0e-04,Converged,2.2051921431867041,1.2593741e-09,62,44,0,0.808216,0.636184,0.065979,0.002698,0.000548,0.706905,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,0,1.0e-05,Converged,2.2051921431867041,1.2593741e-09,62,44,0,0.791927,0.627105,0.065233,0.002304,0.000581,0.703996,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,0,1.0e-06,Converged,2.2051921431867041,1.2593741e-09,62,44,0,0.788927,0.628733,0.064726,0.002214,0.000559,0.701549,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,0,1.0e-08,Converged,2.2051921431867041,1.2593741e-09,62,44,0,0.781698,0.623952,0.064790,0.002169,0.000532,0.699877,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,1,1.0e-03,Converged,2.2050886634113613,0.0006847479,46,29,0,0.750104,0.543900,0.101484,0.002256,0.000493,0.711532,2.2050886634136977,0,3.9274892e-13,5.9080423e-15,9.7925608e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,1,1.0e-04,Converged,2.2050886634137004,1.2592154e-09,62,44,0,0.770210,0.544434,0.124162,0.002658,0.000548,0.709769,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,1,1.0e-05,Converged,2.2050886634137004,1.2592154e-09,62,44,0,0.756122,0.537840,0.123804,0.002311,0.000527,0.708276,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,1,1.0e-06,Converged,2.2050886634137004,1.2592154e-09,62,44,0,0.752576,0.533808,0.123737,0.002665,0.000538,0.711638,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,0,1,1.0e-08,Converged,2.2050886634137004,1.2592154e-09,62,44,0,0.752434,0.533734,0.126655,0.002207,0.000533,0.700876,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.0,1,0,1.0e-03,EventLocationLimited,2.2051921431867041,1.2593741e-09,62,44,0,0.824686,0.637101,0.072989,0.015356,0.001275,0.767376,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,-1.7529284357885286,-3.3153553552907375,0.013137120679535763,-1.766935238459745,7.6062936592308432e-09,8.3860297e-05,0.00015860693,0.0001798153,0.00011498713,1.0209105e-12
rand018,0.0,1,0,1.0e-04,EventLocationLimited,2.2051921431867041,1.2593741e-09,62,44,0,0.807622,0.628244,0.070562,0.010712,0.001083,0.772556,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,-1.7529284357885286,-3.3153553552907375,0.013137120679535763,-1.766935238459745,7.6062936592308432e-09,8.3860297e-05,0.00015860693,0.0001798153,0.00011498713,1.0209105e-12
rand018,0.0,1,0,1.0e-05,EventLocationLimited,2.2051921431867041,1.2593741e-09,62,44,0,0.812964,0.637160,0.071271,0.009876,0.001128,0.764511,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,-1.7529284357885286,-3.3153553552907375,0.013137120679535763,-1.766935238459745,7.6062936592308432e-09,8.3860297e-05,0.00015860693,0.0001798153,0.00011498713,1.0209105e-12
rand018,0.0,1,0,1.0e-06,EventLocationLimited,2.2051921431867041,1.2593741e-09,62,44,0,0.806881,0.628928,0.069317,0.009407,0.001073,0.763023,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,-1.7529284357885286,-3.3153553552907375,0.013137120679535763,-1.766935238459745,7.6062936592308432e-09,8.3860297e-05,0.00015860693,0.0001798153,0.00011498713,1.0209105e-12
rand018,0.0,1,0,1.0e-08,EventLocationLimited,2.2051921431867041,1.2593741e-09,62,44,0,0.797581,0.624581,0.069750,0.008898,0.001009,0.759358,2.2051921431866832,0,4.0354605e-13,3.03876e-15,9.7930204e-16,-1.7529284357885286,-3.3153553552907375,0.013137120679535763,-1.766935238459745,7.6062936592308432e-09,8.3860297e-05,0.00015860693,0.0001798153,0.00011498713,1.0209105e-12
rand018,0.0,1,1,1.0e-03,EventLocationLimited,2.2050886634137004,1.2592154e-09,62,44,0,0.986945,0.561446,0.131799,0.014381,0.001524,0.831609,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,-1.7530658833361492,-3.3147678393995053,0.013135000575253963,-1.7670567345422474,7.6101180664076738e-09,8.9442993e-05,0.00016912238,0.00019170923,0.00012332929,1.0832096e-12
rand018,0.0,1,1,1.0e-04,EventLocationLimited,2.2050886634137004,1.2592154e-09,62,44,0,0.780547,0.536710,0.129174,0.011876,0.001122,0.769341,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,-1.7530658833361492,-3.3147678393995053,0.013135000575253963,-1.7670567345422474,7.6101180664076738e-09,8.9442993e-05,0.00016912238,0.00019170923,0.00012332929,1.0832096e-12
rand018,0.0,1,1,1.0e-05,EventLocationLimited,2.2050886634137004,1.2592154e-09,62,44,0,0.779225,0.536102,0.135266,0.011451,0.001030,0.771489,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,-1.7530658833361492,-3.3147678393995053,0.013135000575253963,-1.7670567345422474,7.6101180664076738e-09,8.9442993e-05,0.00016912238,0.00019170923,0.00012332929,1.0832096e-12
rand018,0.0,1,1,1.0e-06,EventLocationLimited,2.2050886634137004,1.2592154e-09,62,44,0,0.770060,0.539590,0.127955,0.008940,0.000963,0.761985,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,-1.7530658833361492,-3.3147678393995053,0.013135000575253963,-1.7670567345422474,7.6101180664076738e-09,8.9442993e-05,0.00016912238,0.00019170923,0.00012332929,1.0832096e-12
rand018,0.0,1,1,1.0e-08,EventLocationLimited,2.2050886634137004,1.2592154e-09,62,44,0,0.771640,0.534861,0.128898,0.011043,0.001158,0.767991,2.2050886634136977,0,3.9661494e-13,3.4446276e-15,9.7925608e-16,-1.7530658833361492,-3.3147678393995053,0.013135000575253963,-1.7670567345422474,7.6101180664076738e-09,8.9442993e-05,0.00016912238,0.00019170923,0.00012332929,1.0832096e-12
rand018,0.5,0,0,1.0e-03,Converged,2.2051890413061299,3.1721896e-08,62,44,0,0.816439,0.635050,0.079836,0.003797,0.000884,0.731898,2.2051889852540851,1.1362306e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,0,1.0e-04,Converged,2.2051890413061299,3.1721896e-08,62,44,0,0.800008,0.627357,0.077319,0.002671,0.000619,0.726364,2.2051889852540851,1.1362306e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,0,1.0e-05,Converged,2.2051890413061299,3.1721896e-08,62,44,0,0.809601,0.632466,0.076948,0.002948,0.000615,0.727606,2.2051889852540851,1.1362306e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,0,1.0e-06,Converged,2.2051890413061299,3.1721896e-08,62,44,0,0.795960,0.624305,0.076912,0.002366,0.000607,0.726050,2.2051889852540851,1.1362306e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,0,1.0e-08,Converged,2.2051890413061215,8.7595123e-09,94,75,0,0.845021,0.628954,0.109848,0.005360,0.000709,0.733234,2.2051889852540851,1.0611687e-16,4.839876e-13,7.612199e-16,9.7930066e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,1,1.0e-03,Converged,2.2050855620347778,3.1719666e-08,62,44,0,0.788779,0.548242,0.136896,0.003183,0.000622,0.737586,2.2050855059853864,1.1810089e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,1,1.0e-04,Converged,2.2050855620347778,3.1719666e-08,62,44,0,0.774461,0.539584,0.139112,0.002554,0.000571,0.725450,2.2050855059853864,1.1810089e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,1,1.0e-05,Converged,2.2050855620347778,3.1719666e-08,62,44,0,0.766782,0.535542,0.135566,0.002853,0.000576,0.731991,2.2050855059853864,1.1810089e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,1,1.0e-06,Converged,2.2050855620347778,3.1719666e-08,62,44,0,0.766572,0.539245,0.135431,0.002473,0.000540,0.729069,2.2050855059853864,1.1810089e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,0,1,1.0e-08,Converged,2.2050855620347729,8.7585416e-09,94,75,0,0.857267,0.535065,0.211518,0.005069,0.000635,0.731553,2.2050855059853864,1.539724e-16,4.788673e-13,8.9122889e-16,9.792547e-16,0,0,0,0,0,0,0,0,0,0
rand018,0.5,1,0,1.0e-03,EventLocationLimited,2.2051890413061299,3.1721896e-08,62,44,0,0.913462,0.652187,0.135768,0.021260,0.001454,0.779551,2.2051889852540851,1.4145764e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,-1.7529199378081839,-3.3153392828591315,0.012086090704332197,-1.7669219599013684,7.6058795148025741e-09,5.1004819e-05,9.6466603e-05,0.00012494844,6.9914624e-05,6.2242366e-13
rand018,0.5,1,0,1.0e-04,EventLocationLimited,2.2051890413061299,3.1721896e-08,62,44,0,0.853657,0.630135,0.107577,0.014108,0.001303,0.758519,2.2051889852540851,1.4145764e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,-1.7529199378081839,-3.3153392828591315,0.012086090704332197,-1.7669219599013684,7.6058795148025741e-09,5.1004819e-05,9.6466603e-05,0.00012494844,6.9914624e-05,6.2242366e-13
rand018,0.5,1,0,1.0e-05,EventLocationLimited,2.2051890413061299,3.1721896e-08,62,44,0,0.843129,0.625431,0.108898,0.011552,0.001168,0.761165,2.2051889852540851,1.4145764e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,-1.7529199378081839,-3.3153392828591315,0.012086090704332197,-1.7669219599013684,7.6058795148025741e-09,5.1004819e-05,9.6466603e-05,0.00012494844,6.9914624e-05,6.2242366e-13
rand018,0.5,1,0,1.0e-06,EventLocationLimited,2.2051890413061299,3.1721896e-08,62,44,0,0.843644,0.630892,0.108505,0.010253,0.001128,0.759335,2.2051889852540851,1.4145764e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,-1.7529199378081839,-3.3153392828591315,0.012086090704332197,-1.7669219599013684,7.6058795148025741e-09,5.1004819e-05,9.6466603e-05,0.00012494844,6.9914624e-05,6.2242366e-13
rand018,0.5,1,0,1.0e-08,EventLocationLimited,2.2051890413061299,3.1721896e-08,62,44,0,0.846056,0.626330,0.111379,0.012304,0.001252,0.758932,2.2051889852540851,1.4145764e-16,4.8425526e-13,1.8340864e-15,9.7930066e-16,-1.7529199378081839,-3.3153392828591315,0.012086090704332197,-1.7669219599013684,7.6058795148025741e-09,5.1004819e-05,9.6466603e-05,0.00012494844,6.9914624e-05,6.2242366e-13
rand018,0.5,1,1,1.0e-03,EventLocationLimited,2.2050855620347778,3.1719666e-08,62,44,0,1.030974,0.563648,0.178880,0.016543,0.001566,0.827825,2.2050855059853864,1.2508844e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,-1.75305738550252,-3.3147517713534222,0.012084138769404396,-1.7670434558496133,7.6097037592677571e-09,5.4389956e-05,0.0001028427,0.00013216482,7.4973397e-05,6.6010907e-13
rand018,0.5,1,1,1.0e-04,EventLocationLimited,2.2050855620347778,3.1719666e-08,62,44,0,0.824093,0.543426,0.170143,0.010887,0.001150,0.768493,2.2050855059853864,1.2508844e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,-1.75305738550252,-3.3147517713534222,0.012084138769404396,-1.7670434558496133,7.6097037592677571e-09,5.4389956e-05,0.0001028427,0.00013216482,7.4973397e-05,6.6010907e-13
rand018,0.5,1,1,1.0e-05,EventLocationLimited,2.2050855620347778,3.1719666e-08,62,44,0,0.819236,0.535142,0.170227,0.013254,0.001189,0.776606,2.2050855059853864,1.2508844e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,-1.75305738550252,-3.3147517713534222,0.012084138769404396,-1.7670434558496133,7.6097037592677571e-09,5.4389956e-05,0.0001028427,0.00013216482,7.4973397e-05,6.6010907e-13
rand018,0.5,1,1,1.0e-06,EventLocationLimited,2.2050855620347778,3.1719666e-08,62,44,0,0.812181,0.540971,0.166185,0.009931,0.001026,0.763063,2.2050855059853864,1.2508844e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,-1.75305738550252,-3.3147517713534222,0.012084138769404396,-1.7670434558496133,7.6097037592677571e-09,5.4389956e-05,0.0001028427,0.00013216482,7.4973397e-05,6.6010907e-13
rand018,0.5,1,1,1.0e-08,EventLocationLimited,2.2050855620347778,3.1719666e-08,62,44,0,0.814195,0.540148,0.166992,0.010860,0.001155,0.763301,2.2050855059853864,1.2508844e-16,4.7593793e-13,2.0790555e-15,9.792547e-16,-1.75305738550252,-3.3147517713534222,0.012084138769404396,-1.7670434558496133,7.6097037592677571e-09,5.4389956e-05,0.0001028427,0.00013216482,7.4973397e-05,6.6010907e-13
rand019,0.0,0,0,1.0e-03,Converged,1.9896879913036254,0.00066840804,46,29,0,0.770401,0.646080,0.049486,0.002857,0.000631,0.706932,1.9896879912760383,0,9.7462598e-14,7.7900604e-16,8.8359897e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,0,1.0e-04,Converged,1.9896879912760368,2.8038794e-09,62,44,0,0.769884,0.635885,0.062340,0.002882,0.000571,0.703781,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,0,1.0e-05,Converged,1.9896879912760368,2.8038794e-09,62,44,0,0.771600,0.641396,0.061756,0.002661,0.000529,0.697169,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,0,1.0e-06,Converged,1.9896879912760368,2.8038794e-09,62,44,0,0.756457,0.630526,0.060807,0.002253,0.000520,0.699722,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,0,1.0e-08,Converged,1.9896879912760368,2.8038794e-09,62,44,0,0.753328,0.629283,0.060800,0.002242,0.000536,0.698586,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,1,1.0e-03,Converged,1.9894641957014532,0.00066823187,46,29,0,0.637358,0.513921,0.063334,0.001859,0.000460,0.704238,1.9894641956738826,0,9.6749837e-14,9.0830074e-16,8.8349958e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,1,1.0e-04,Converged,1.9894641956738799,2.8034007e-09,62,44,0,0.657225,0.510040,0.084524,0.002114,0.000512,0.693540,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,1,1.0e-05,Converged,1.9894641956738799,2.8034007e-09,62,44,0,0.652385,0.506338,0.084147,0.002111,0.000542,0.699929,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,1,1.0e-06,Converged,1.9894641956738799,2.8034007e-09,62,44,0,0.651897,0.504871,0.084325,0.002115,0.000493,0.695714,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,0,1,1.0e-08,Converged,1.9894641956738799,2.8034007e-09,62,44,0,0.644552,0.500285,0.084004,0.002034,0.000504,0.695197,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,0,0,0,0,0,0,0,0,0,0
rand019,0.0,1,0,1.0e-03,Converged,1.9896879912760368,2.8038794e-09,62,44,0,0.773613,0.626882,0.067998,0.016614,0.001286,0.763220,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,-0.71357201783055368,2.7595386533674331,0.048603578751704443,-0.80209835382313843,1.4518729119760203e-06,3.1930283e-06,1.2348365e-05,1.2932209e-05,1.0968287e-05,8.8525086e-12
rand019,0.0,1,0,1.0e-04,EventLocationLimited,1.9896879912760368,2.8038794e-09,62,44,0,0.777872,0.631022,0.065728,0.011471,0.001081,0.772693,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,-0.71357201783055368,2.7595386533674331,0.048603578751704443,-0.80209835382313843,1.4518729119760203e-06,3.1930283e-06,1.2348365e-05,1.2932209e-05,1.0968287e-05,8.8525086e-12
rand019,0.0,1,0,1.0e-05,EventLocationLimited,1.9896879912760368,2.8038794e-09,62,44,0,0.775441,0.631758,0.067729,0.009990,0.001068,0.757202,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,-0.71357201783055368,2.7595386533674331,0.048603578751704443,-0.80209835382313843,1.4518729119760203e-06,3.1930283e-06,1.2348365e-05,1.2932209e-05,1.0968287e-05,8.8525086e-12
rand019,0.0,1,0,1.0e-06,EventLocationLimited,1.9896879912760368,2.8038794e-09,62,44,0,0.761107,0.625809,0.064935,0.009206,0.001030,0.753579,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,-0.71357201783055368,2.7595386533674331,0.048603578751704443,-0.80209835382313843,1.4518729119760203e-06,3.1930283e-06,1.2348365e-05,1.2932209e-05,1.0968287e-05,8.8525086e-12
rand019,0.0,1,0,1.0e-08,EventLocationLimited,1.9896879912760368,2.8038794e-09,62,44,0,0.757623,0.623161,0.065151,0.009320,0.001026,0.760259,1.9896879912760383,0,9.7470889e-14,4.7773782e-16,8.8359897e-16,-0.71357201783055368,2.7595386533674331,0.048603578751704443,-0.80209835382313843,1.4518729119760203e-06,3.1930283e-06,1.2348365e-05,1.2932209e-05,1.0968287e-05,8.8525086e-12
rand019,0.0,1,1,1.0e-03,Converged,1.9894641956738799,2.8034007e-09,62,44,0,0.863538,0.527677,0.103599,0.018238,0.001524,0.815980,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,-0.71484380653301016,2.7582929804553773,0.048583886996760764,-0.80176466007983427,1.4523684737325411e-06,3.3492028e-06,1.2923454e-05,1.3528013e-05,1.1600611e-05,9.3166116e-12
rand019,0.0,1,1,1.0e-04,EventLocationLimited,1.9894641956738799,2.8034007e-09,62,44,0,0.679424,0.512605,0.088951,0.009998,0.001002,0.757501,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,-0.71484380653301016,2.7582929804553773,0.048583886996760764,-0.80176466007983427,1.4523684737325411e-06,3.3492028e-06,1.2923454e-05,1.3528013e-05,1.1600611e-05,9.3166116e-12
rand019,0.0,1,1,1.0e-05,EventLocationLimited,1.9894641956738799,2.8034007e-09,62,44,0,0.667165,0.505501,0.089954,0.008879,0.000998,0.759971,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,-0.71484380653301016,2.7582929804553773,0.048583886996760764,-0.80176466007983427,1.4523684737325411e-06,3.3492028e-06,1.2923454e-05,1.3528013e-05,1.1600611e-05,9.3166116e-12
rand019,0.0,1,1,1.0e-06,EventLocationLimited,1.9894641956738799,2.8034007e-09,62,44,0,0.663778,0.505492,0.088986,0.008725,0.001004,0.761590,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,-0.71484380653301016,2.7582929804553773,0.048583886996760764,-0.80176466007983427,1.4523684737325411e-06,3.3492028e-06,1.2923454e-05,1.3528013e-05,1.1600611e-05,9.3166116e-12
rand019,0.0,1,1,1.0e-08,EventLocationLimited,1.9894641956738799,2.8034007e-09,62,44,0,0.672989,0.510652,0.089651,0.009385,0.001058,0.760344,1.9894641956738826,0,9.6983904e-14,5.223772e-16,8.8349958e-16,-0.71484380653301016,2.7582929804553773,0.048583886996760764,-0.80176466007983427,1.4523684737325411e-06,3.3492028e-06,1.2923454e-05,1.3528013e-05,1.1600611e-05,9.3166116e-12
