name,u,rtol,stop,component,Q,budget,error,radial,inner,geometry,event,roundoff,nodes
resonant,0.5,1e-08,InnerAccuracyLimited,0,13.877481424284895,1.38774814e-07,0.000305702322,0.000305626444,7.587771e-08,2.00612353e-13,2.30457405e-13,6.16283976e-15,239
resonant,0.5,1e-08,InnerAccuracyLimited,1,166.71136360743961,1.66711364e-06,0.033890546,0.0279811887,0.00589381026,7.24375892e-10,1.55463528e-05,1.22452419e-13,239
resonant,0.5,1e-08,InnerAccuracyLimited,2,-122.31932038490218,1.2231932e-06,0.0327360197,0.0244684475,0.00824549367,2.33595453e-09,2.20762221e-05,1.10213407e-13,239
resonant,0.5,1e-08,InnerAccuracyLimited,3,-85.564493199488524,1e-06,0.0609569957,0.0512992308,0.00962738868,2.67847652e-09,3.03735184e-05,4.32308809e-13,239
resonant,0.5,1e-08,InnerAccuracyLimited,4,-44.316870806256773,1e-06,0.0241490042,0.0211734011,0.00296500871,8.94749234e-10,1.05934991e-05,5.78857646e-14,239
resonant,0.5,1e-08,InnerAccuracyLimited,5,-2.900884110089911,1e-06,0.01165084,0.0110363234,0.000610799671,2.08602787e-10,3.71671655e-06,1.8835175e-14,239
close-binary,0,0.001,Converged,0,8.1331871252327126,0.00813318713,0.000130208933,0.000130208933,0,1.06612861e-13,7.62057888e-14,3.61186064e-15,160
close-binary,0,0.001,Converged,1,-50.834954463214082,0.0508349545,0.00185170993,0.00184403942,0,1.80629844e-10,7.67032229e-06,5.12946496e-14,160
close-binary,0,0.001,Converged,2,40.750227419013761,0.0407502274,0.000319686502,0.000317105621,0,5.55291362e-11,2.58082459e-06,1.87990596e-14,160
close-binary,0,0.001,Converged,3,-11.059390699709319,0.0110593907,0.0036873269,0.00367903897,0,1.94441485e-10,8.28774177e-06,1.42067418e-13,160
close-binary,0,0.001,Converged,4,8.2684281314998493,0.00826842813,0.000205198671,0.000204048173,0,2.45950083e-11,1.15047292e-06,6.42978289e-15,160
close-binary,0,0.001,Converged,5,33.087477998486087,0.033087478,0.000795979265,0.000791784866,0,9.37576244e-11,4.19430493e-06,2.4070939e-14,160
