name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
resonant,0,1,1,2,mapped_fixed63,13.807807455844566,0,fixed_resolution,567,3.621989,0.370273
resonant,0,1,1,2,adaptive_affine,13.80780746235037,8,BudgetExceeded,20689,336.397506,0.370410
resonant,0,1,1,2,adaptive_fold,13.807807455845493,0,Converged,255,1.470320,0.373469
resonant,0.5,0,0,0,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.859147,0.419380
resonant,0.5,0,0,0,adaptive_affine,13.877501916664137,0,Converged,223,1.404792,0.412159
resonant,0.5,0,0,0,adaptive_fold,13.877481553095596,0,Converged,159,1.297554,0.406898
resonant,0.5,0,0,1,adaptive_fold,13.877481553095596,0,Converged,159,1.273558,0.402941
resonant,0.5,0,0,1,adaptive_affine,13.877501916664137,0,Converged,223,1.397718,0.409589
resonant,0.5,0,0,1,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.822826,0.403251
resonant,0.5,0,0,2,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,3.818131,0.414309
resonant,0.5,0,0,2,adaptive_affine,13.877501916664137,0,Converged,223,1.400314,0.412093
resonant,0.5,0,0,2,adaptive_fold,13.877481553095596,0,Converged,159,1.282448,0.409497
resonant,0.5,0,1,0,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.838389,0.371558
resonant,0.5,0,1,0,adaptive_affine,13.960845423589751,0,Converged,223,1.365709,0.368498
resonant,0.5,0,1,0,adaptive_fold,13.960820125801241,0,Converged,159,1.270598,0.370156
resonant,0.5,0,1,1,adaptive_fold,13.960820125801241,0,Converged,159,1.261878,0.365698
resonant,0.5,0,1,1,adaptive_affine,13.960845423589751,0,Converged,223,1.400487,0.364879
resonant,0.5,0,1,1,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.787356,0.380508
resonant,0.5,0,1,2,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,3.787338,0.372633
resonant,0.5,0,1,2,adaptive_affine,13.960845423589751,0,Converged,223,1.373630,0.366052
resonant,0.5,0,1,2,adaptive_fold,13.960820125801241,0,Converged,159,1.267237,0.365700
resonant,0.5,1,0,0,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.163279,0.401508
resonant,0.5,1,0,0,adaptive_affine,13.877481429591654,8,BudgetExceeded,20937,331.518413,0.416327
resonant,0.5,1,0,0,adaptive_fold,13.877481424412521,8,InnerAccuracyLimited,351,2.328000,0.467792
resonant,0.5,1,0,1,adaptive_fold,13.877481424412521,8,InnerAccuracyLimited,351,2.203738,0.431217
resonant,0.5,1,0,1,adaptive_affine,13.877481429591654,8,BudgetExceeded,20937,348.997106,0.413662
resonant,0.5,1,0,1,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.331169,0.474851
resonant,0.5,1,0,2,mapped_fixed63,13.87748142439931,0,fixed_resolution,567,4.188315,0.413501
resonant,0.5,1,0,2,adaptive_affine,13.877481429591654,8,BudgetExceeded,20937,281.774827,0.414123
resonant,0.5,1,0,2,adaptive_fold,13.877481424412521,8,InnerAccuracyLimited,351,2.329154,0.476790
resonant,0.5,1,1,0,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.148165,0.374783
resonant,0.5,1,1,0,adaptive_affine,13.960820117579667,8,BudgetExceeded,20913,290.278709,0.369417
resonant,0.5,1,1,0,adaptive_fold,13.960820115071012,8,InnerAccuracyLimited,231,1.737439,0.379814
resonant,0.5,1,1,1,adaptive_fold,13.960820115071012,8,InnerAccuracyLimited,231,1.662665,0.369544
resonant,0.5,1,1,1,adaptive_affine,13.960820117579667,8,BudgetExceeded,20913,306.255412,0.366723
resonant,0.5,1,1,1,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.225544,0.391036
resonant,0.5,1,1,2,mapped_fixed63,13.960820115729112,0,fixed_resolution,567,4.153314,0.379372
resonant,0.5,1,1,2,adaptive_affine,13.960820117579667,8,BudgetExceeded,20913,380.226197,0.378023
resonant,0.5,1,1,2,adaptive_fold,13.960820115071012,8,InnerAccuracyLimited,231,1.737997,0.382588
close-binary,0,0,0,0,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.723929,0.608066
close-binary,0,0,0,0,adaptive_affine,8.133196747460433,0,Converged,368,1.641372,0.606570
close-binary,0,0,0,0,adaptive_fold,8.1331871350959766,0,Converged,136,1.322895,0.600083
close-binary,0,0,0,1,adaptive_fold,8.1331871350959766,0,Converged,136,1.307467,0.601064
close-binary,0,0,0,1,adaptive_affine,8.133196747460433,0,Converged,368,1.613915,0.603535
close-binary,0,0,0,1,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.708065,0.610617
close-binary,0,0,0,2,mapped_fixed63,8.1331871251541461,0,fixed_resolution,504,2.736988,0.596334
close-binary,0,0,0,2,adaptive_affine,8.133196747460433,0,Converged,368,1.607701,0.604027
close-binary,0,0,0,2,adaptive_fold,8.1331871350959766,0,Converged,136,1.317961,0.600805
