case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic
0 uniform 4 23 0.35297400000000001 2.3458220510894816 1 45 0.213618 0.010246999999999999 0.113347 0.0025549999999999995 0.00072400000000000003 0.002418 0.0079880000000000003 0.049474999999999998 0.074287000000000006 0 0.012238000000000001 0.00083100000000000003 0.00057499999999999999 0.0043769999999999998 0.0030720000000000005 0.087176000000000031 0.019222 0 0 3 19 18 0.0028930000000000002 1 0 0 10 0 0.17641200000000001 0.20838699999999999 0.001134 0.0041840000000000002 0.010512000000000001 2.5000000000000001e-05 0.031995000000000003
1 linear 0 0 0.460198 43.386473901256721 1 67 0.31923899999999999 0.012023000000000001 0.10895499999999997 0.0042769999999999996 0.0011100000000000001 0.0031120000000000002 0.0093530000000000002 0.18687599999999999 0.034222000000000002 0 0.012371999999999999 0.001047 0.0044489999999999998 0.0011720000000000001 0.0034759999999999999 0.04805499999999998 0.027952999999999999 0.0070989999999999994 0 0 0 0 0.0029759999999999999 1 0 0 10 0 0.27151900000000001 0.31276999999999999 0.00088999999999999995 0.0035999999999999999 0.015700999999999996 2.4000000000000001e-05 0.030218999999999999
1 linear 0 7 0.34571400000000002 45.580868130123235 1 67 0.18002199999999999 0.011009 0.13408799999999996 0.0040850000000000001 0.0011190000000000002 0.0027520000000000001 0.0087170000000000008 0.054182000000000001 0.032542000000000001 0 0.011748 0.00094300000000000004 0.0043420000000000004 0.0010269999999999999 0.0034450000000000001 0.073321000000000011 0.028631999999999994 0.0070630000000000007 0 1 32 32 0.003039 1 0 0 10 0 0.13583899999999999 0.17435500000000001 0.00125 0.003261 0.014781000000000001 1.5999999999999999e-05 0.029680999999999999
1 linear 0 15 0.34832200000000002 47.482169432048735 1 67 0.18297099999999999 0.010793000000000001 0.13500199999999998 0.003699 0.00091299999999999997 0.0049519999999999998 0.0088719999999999997 0.055468999999999997 0.033132000000000002 0 0.012218 0.00088500000000000004 0.0042560000000000002 0.00096000000000000002 0.0034569999999999996 0.075878000000000029 0.027277999999999997 0.0070660000000000002 0 2 32 32 0.0029529999999999999 1 0 0 10 0 0.13733799999999999 0.17739099999999999 0.0012459999999999999 0.0032799999999999999 0.014547999999999998 1.5e-05 0.028718
1 linear 0 23 0.33654600000000001 48.662953194529472 1 67 0.17691100000000001 0.010462000000000001 0.13007099999999999 0.0036949999999999995 0.00084099999999999984 0.0023319999999999999 0.008123 0.056676999999999998 0.033125000000000002 0 0.011393 0.00081899999999999996 0.0042380000000000004 0.00085899999999999995 0.0032169999999999998 0.069851999999999997 0.028420000000000004 0.0070619999999999988 0 3 32 32 0.0028969999999999998 1 0 0 10 0 0.13658699999999999 0.171843 0.0012179999999999999 0.0032520000000000001 0.013572999999999998 2.5999999999999998e-05 0.027875
1 linear 1 0 0.69301299999999999 85.389445682910434 1 59 0.55716399999999999 0.011195 0.107706 0.0034229999999999998 0.00093099999999999997 0.002689 0.0087939999999999997 0.18540100000000001 0.090278999999999998 0 0.012416 0.00085800000000000004 0.19187299999999999 0.00091200000000000005 0.0035010000000000006 0.04919599999999999 0.026428000000000011 0.0061010000000000005 0 0 0 0 0.0029459999999999998 1 0 0 10 0 0.32499800000000001 0.55146899999999999 0.00086499999999999999 0.0033289999999999999 0.015401999999999997 2.0999999999999999e-05 0.029555999999999999
1 linear 1 7 0.57780600000000004 85.251867954852059 1 59 0.41110400000000002 0.010891 0.13517399999999999 0.0031960000000000001 0.00081100000000000009 0.0024550000000000002 0.0084089999999999998 0.057193000000000001 0.062602000000000005 0 0.011709000000000001 0.00086399999999999997 0.20578199999999999 0.0010380000000000001 0.0033819999999999996 0.076627999999999974 0.026890999999999998 0.006125000000000002 0 1 32 32 0.0028479999999999998 1 0 0 10 0 0.16731699999999999 0.405725 0.0011440000000000001 0.0035769999999999999 0.014391000000000001 1.8e-05 0.027954
1 linear 1 15 0.58129399999999998 85.046616417401879 1 59 0.41669800000000001 0.0111 0.13600900000000002 0.0032939999999999996 0.00081899999999999996 0.0024510000000000001 0.0082220000000000001 0.053511000000000003 0.073263999999999996 0 0.012285000000000001 0.00089700000000000001 0.20332500000000001 0.0011659999999999999 0.0034620000000000007 0.075614000000000001 0.028662 0.0061060000000000003 0 2 32 32 0.0029789999999999999 1 0 0 10 0 0.174453 0.41102300000000003 0.0012329999999999999 0.0036600000000000001 0.014798 3.8000000000000002e-05 0.027317999999999999
1 linear 1 23 0.54805300000000001 84.791391310569054 1 59 0.38554899999999998 0.010959999999999999 0.13341800000000001 0.0030790000000000001 0.00080199999999999998 0.0023679999999999999 0.0080289999999999997 0.057097000000000002 0.103353 0 0.012038999999999999 0.00090200000000000002 0.136931 0.000919 0.0032360000000000002 0.076558000000000015 0.025228000000000011 0.0061130000000000004 0 3 32 32 0.0030130000000000001 1 0 0 10 0 0.20855599999999999 0.37815900000000002 0.0011950000000000001 0.0031480000000000002 0.014737999999999998 2.9e-05 0.028551
1 linear 2 0 0.94062999999999997 68.841396263097877 1 90 0.74899099999999996 0.011220000000000001 0.15513800000000003 0.0055370000000000003 0.001292 0.0026359999999999999 0.0083630000000000006 0.18099399999999999 0.083557999999999993 0 0.012407 0.00095399999999999999 0.39464099999999996 0.001044 0.0034120000000000001 0.067638000000000018 0.043111000000000003 0.0097810000000000015 0 0 0 0 0.00297 1 0 0 10 0 0.31424999999999997 0.74316899999999997 0.00089499999999999996 0.0035500000000000002 0.015365 2.4000000000000001e-05 0.029694999999999999
