case_id	configuration_id	profile	d_bin_index	epoch	physical_count_old	physical_count_new	physical_identity_changes	max_motion_over_separation	median_motion_over_separation	overlap_pairs	physical_overlap_roots	small_motion_roots
100	100	linear	0	15	8	8	0	0.4179901275097734	0.09619627402690248	0	0	12
100	100	linear	0	23	8	8	0	0.6198836253514195	0.09704406186298623	0	0	13
100	100	linear	1	7	6	6	0	0.650418222950608	0.053126472413763934	1	0	12
100	100	linear	1	15	6	6	0	1.1362261110582088	0.06660385952080075	1	0	12
100	100	linear	1	23	6	8	2	4.777323031487903	0.07642421775739905	1	2	12
100	100	linear	2	7	8	6	2	1.2995257589302935	0.05827341713305403	3	4	12
100	100	linear	2	15	6	6	0	0.29482869488279706	0.0720025575395419	0	0	12
100	100	linear	2	23	6	6	0	0.19550005016796826	0.07057583096459674	0	0	14
100	100	linear	3	7	6	6	0	3.3495237866553773	0.04595086985996863	1	2	12
100	100	linear	3	15	6	6	0	0.689136604718914	0.05342077736886943	1	2	12
100	100	linear	3	23	6	6	0	0.3840704717169857	0.05822467742571627	0	0	13
100	100	linear	4	7	10	10	0	0.6010174348809593	0.20243788796413537	1	0	8
100	100	linear	4	15	10	10	0	0.856590997926494	0.23920230424777028	2	2	7
100	100	linear	4	23	10	10	0	1.209566638583433	0.2480077472075018	2	2	7
100	100	uniform	0	7	8	8	0	0.25118969012747666	0.07928327449545253	0	0	13
100	100	uniform	0	15	8	8	0	0.4179901275097734	0.09619627402690248	0	0	12
100	100	uniform	0	23	8	8	0	0.6198836253514195	0.09704406186298623	0	0	13
100	100	uniform	1	7	6	6	0	0.650418222950608	0.053126472413763934	1	0	12
100	100	uniform	1	15	6	6	0	1.1362261110582088	0.06660385952080075	1	0	12
100	100	uniform	1	23	6	8	2	4.777323031487903	0.07642421775739905	1	2	12
100	100	uniform	2	7	8	6	2	1.2995257589302935	0.05827341713305403	3	4	12
100	100	uniform	2	15	6	6	0	0.29482869488279706	0.0720025575395419	0	0	12
100	100	uniform	2	23	6	6	0	0.19550005016796826	0.07057583096459674	0	0	14
100	100	uniform	3	7	6	6	0	3.3495237866553773	0.04595086985996863	1	2	12
100	100	uniform	3	15	6	6	0	0.689136604718914	0.05342077736886943	1	2	12
100	100	uniform	3	23	6	6	0	0.3840704717169857	0.05822467742571627	0	0	13
100	100	uniform	4	7	10	10	0	0.6010174348809593	0.20243788796413537	1	0	8
100	100	uniform	4	15	10	10	0	0.856590997926494	0.23920230424777028	2	2	7
100	100	uniform	4	23	10	10	0	1.209566638583433	0.2480077472075018	2	2	7
101	101	linear	0	7	8	8	0	0.06087523223144537	0.01896646335495456	0	0	14
101	101	linear	0	15	8	8	0	0.06957163397212635	0.02101598066471394	0	0	14
101	101	linear	0	23	8	8	0	0.06957163398123421	0.02037201186820084	0	0	14
101	101	linear	1	7	8	8	0	0.5456968242468349	0.06005985233417931	1	0	12
101	101	linear	1	15	8	8	0	0.18585976154256936	0.06863982254420431	0	0	14
101	101	linear	1	23	8	8	0	0.1059229212271059	0.06863976893383579	0	0	14
101	101	linear	2	7	8	8	0	0.21485213984016313	0.028573416207273522	0	0	14
101	101	linear	2	15	8	8	0	0.12958965289587368	0.032654266533426374	0	0	14
101	101	linear	2	23	8	8	0	0.08529839952948415	0.032653090736977294	0	0	14
101	101	linear	3	7	6	6	0	0.06087494076150077	0.008950677271412572	0	0	14
101	101	linear	3	15	6	6	0	0.0695714112347068	0.010229343179537293	0	0	14
101	101	linear	3	23	6	6	0	0.06957141123217113	0.010229343179584446	0	0	14
101	101	linear	4	7	6	6	0	0.09000005871862528	0.06069905426597988	0	0	14
101	101	linear	4	15	6	6	0	0.09817488705598242	0.06937028172152174	0	0	14
101	101	linear	4	23	6	6	0	0.0946968428623293	0.06937027668322848	0	0	14
101	101	uniform	0	7	8	8	0	0.06087523223144537	0.01896646335495456	0	0	14
101	101	uniform	0	15	8	8	0	0.06957163397212635	0.02101598066471394	0	0	14
101	101	uniform	0	23	8	8	0	0.06957163398123421	0.02037201186820084	0	0	14
101	101	uniform	1	7	8	8	0	0.5456968242468349	0.06005985233417931	1	0	12
101	101	uniform	1	15	8	8	0	0.18585976154256936	0.06863982254420431	0	0	14
101	101	uniform	1	23	8	8	0	0.1059229212271059	0.06863976893383579	0	0	14
101	101	uniform	2	7	8	8	0	0.21485213984016313	0.028573416207273522	0	0	14
101	101	uniform	2	15	8	8	0	0.12958965289587368	0.032654266533426374	0	0	14
101	101	uniform	2	23	8	8	0	0.08529839952948415	0.032653090736977294	0	0	14
101	101	uniform	3	7	6	6	0	0.06087494076150077	0.008950677271412572	0	0	14
101	101	uniform	3	15	6	6	0	0.0695714112347068	0.010229343179537293	0	0	14
101	101	uniform	3	23	6	6	0	0.06957141123217113	0.010229343179584446	0	0	14
101	101	uniform	4	7	6	6	0	0.09000005871862528	0.06069905426597988	0	0	14
101	101	uniform	4	15	6	6	0	0.09817488705598242	0.06937028172152174	0	0	14
101	101	uniform	4	23	6	6	0	0.0946968428623293	0.06937027668322848	0	0	14
102	102	linear	0	7	8	8	0	0.06233741103704987	0.04063313960323147	0	0	14
102	102	linear	0	15	8	8	0	0.07015021725783768	0.044984115550722126	0	0	14
102	102	linear	0	23	8	8	0	0.07008984868272605	0.044319628539065486	0	0	14
102	102	linear	1	7	6	6	0	0.20328547767688365	0.08992120915885395	0	0	14
102	102	linear	1	15	6	6	0	0.21785294769208277	0.10336568390876474	0	0	14
102	102	linear	1	23	6	8	2	0.2006280496330151	0.10346102482823472	0	0	14
102	102	linear	2	7	10	10	0	1.4618094818339875	0.08645566864112877	1	2	11
102	102	linear	2	15	10	10	0	1.3895492525370532	0.09893799974513662	1	2	11
102	102	linear	2	23	10	8	2	1.1597848945634932	0.10191691107093112	2	4	10
102	102	linear	3	7	6	6	0	0.060681649792360855	0.026840741479161392	0	0	14
102	102	linear	3	15	6	6	0	0.06935347186405841	0.030228064297775213	0	0	14
102	102	linear	3	23	6	6	0	0.07164574290716472	0.029617740252529116	0	0	14
102	102	linear	4	7	10	10	0	0.060639312623065156	0.015569474900357982	0	0	14
102	102	linear	4	15	10	10	0	0.06930004331085926	0.017745739870196058	0	0	14
102	102	linear	4	23	10	10	0	0.06930007716275564	0.017687410500496843	0	0	14
102	102	uniform	0	7	8	8	0	0.06233741103704987	0.04063313960323147	0	0	14
102	102	uniform	0	15	8	8	0	0.07015021725783768	0.044984115550722126	0	0	14
102	102	uniform	0	23	8	8	0	0.07008984868272605	0.044319628539065486	0	0	14
102	102	uniform	1	7	6	6	0	0.20328547767688365	0.08992120915885395	0	0	14
102	102	uniform	1	15	6	6	0	0.21785294769208277	0.10336568390876474	0	0	14
102	102	uniform	1	23	6	8	2	0.2006280496330151	0.10346102482823472	0	0	14
102	102	uniform	2	7	10	10	0	1.4618094818339875	0.08645566864112877	1	2	11
102	102	uniform	2	15	10	10	0	1.3895492525370532	0.09893799974513662	1	2	11
102	102	uniform	2	23	10	8	2	1.1597848945634932	0.10191691107093112	2	4	10
102	102	uniform	3	7	6	6	0	0.060681649792360855	0.026840741479161392	0	0	14
102	102	uniform	3	15	6	6	0	0.06935347186405841	0.030228064297775213	0	0	14
102	102	uniform	3	23	6	6	0	0.07164574290716472	0.029617740252529116	0	0	14
102	102	uniform	4	7	10	10	0	0.060639312623065156	0.015569474900357982	0	0	14
102	102	uniform	4	15	10	10	0	0.06930004331085926	0.017745739870196058	0	0	14
102	102	uniform	4	23	10	10	0	0.06930007716275564	0.017687410500496843	0	0	14
103	103	linear	0	7	8	8	0	0.19310648526410729	0.04816513757593807	0	0	14
103	103	linear	0	15	8	8	0	0.282267853795068	0.05400462236020041	0	0	13
103	103	linear	0	23	8	8	0	0.4057360343216735	0.05153345875239226	0	0	13
103	103	linear	1	7	8	8	0	0.07217353259491195	0.024096516182460795	0	0	14
103	103	linear	1	15	8	8	0	0.06957336339457361	0.027561767957395678	0	0	14
103	103	linear	1	23	8	8	0	0.0695733633487808	0.027583789401707977	0	0	14
103	103	linear	2	7	8	8	0	0.06089059966619461	0.021671005718998167	0	0	14
103	103	linear	2	15	8	8	0	0.06958903287440156	0.024510817397192016	0	0	14
103	103	linear	2	23	8	8	0	0.06958903309197084	0.02556661927352996	0	0	14
103	103	linear	3	7	10	10	0	0.0608922976517386	0.023270189203424878	0	0	14
103	103	linear	3	15	10	10	0	0.06959141152105584	0.02470720355814339	0	0	14
103	103	linear	3	23	10	10	0	0.06959141130695884	0.023086148714992507	0	0	14
103	103	linear	4	7	10	10	0	0.08071473994551324	0.0430796021413761	0	0	14
103	103	linear	4	15	10	10	0	0.08935589077756582	0.049889303835000946	0	0	14
103	103	linear	4	23	10	10	0	0.08731002286190113	0.05059705051987372	0	0	14
103	103	uniform	0	7	8	8	0	0.19310648526410729	0.04816513757593807	0	0	14
103	103	uniform	0	15	8	8	0	0.282267853795068	0.05400462236020041	0	0	13
103	103	uniform	0	23	8	8	0	0.4057360343216735	0.05153345875239226	0	0	13
103	103	uniform	1	7	8	8	0	0.07217353259491195	0.024096516182460795	0	0	14
103	103	uniform	1	15	8	8	0	0.06957336339457361	0.027561767957395678	0	0	14
103	103	uniform	1	23	8	8	0	0.0695733633487808	0.027583789401707977	0	0	14
103	103	uniform	2	7	8	8	0	0.06089059966619461	0.021671005718998167	0	0	14
103	103	uniform	2	15	8	8	0	0.06958903287440156	0.024510817397192016	0	0	14
103	103	uniform	2	23	8	8	0	0.06958903309197084	0.02556661927352996	0	0	14
103	103	uniform	3	7	10	10	0	0.0608922976517386	0.023270189203424878	0	0	14
103	103	uniform	3	15	10	10	0	0.06959141152105584	0.02470720355814339	0	0	14
103	103	uniform	3	23	10	10	0	0.06959141130695884	0.023086148714992507	0	0	14
103	103	uniform	4	7	10	10	0	0.08071473994551324	0.0430796021413761	0	0	14
103	103	uniform	4	15	10	10	0	0.08935589077756582	0.049889303835000946	0	0	14
103	103	uniform	4	23	10	10	0	0.08731002286190113	0.05059705051987372	0	0	14
104	104	linear	0	7	6	6	0	0.5910318881632288	0.22934754419841283	2	0	8
104	104	linear	0	15	6	6	0	0.9870615144156559	0.23719597518773172	5	0	8
104	104	linear	0	23	6	6	0	0.7970610277796571	0.20560503866247626	2	0	10
104	104	linear	1	7	4	4	0	0.32771859971812595	0.06040146722484134	0	0	10
104	104	linear	1	15	4	4	0	0.35019565076249404	0.06903774400708113	0	0	10
104	104	linear	1	23	4	4	0	0.5127881435771703	0.0690392794464404	1	0	10
104	104	linear	2	7	4	6	2	3.7425522200430112	0.06038081021543923	4	2	10
104	104	linear	2	15	6	6	0	0.8561502951305203	0.06901415924741909	5	2	10
104	104	linear	2	23	6	6	0	0.33595991826472765	0.06901575266665397	0	0	11
104	104	linear	3	7	6	6	0	2.9875757828016445	0.1586430544059671	3	2	8
104	104	linear	3	15	6	6	0	1.4836283987364391	0.16865390192643245	2	0	8
104	104	linear	3	23	6	6	0	0.8789849058767754	0.15739537012050142	2	0	10
104	104	linear	4	7	6	6	0	0.39707222315277296	0.15819119233285495	0	0	11
104	104	linear	4	15	6	6	0	0.284525743836005	0.1705629511714547	0	0	13
104	104	linear	4	23	6	6	0	0.25548146480085876	0.1392321397377972	0	0	13
104	104	uniform	0	7	6	6	0	0.5910318881632288	0.22934754419841283	2	0	8
104	104	uniform	0	15	6	6	0	0.9870615144156559	0.23719597518773172	5	0	8
104	104	uniform	0	23	6	6	0	0.7970610277796571	0.20560503866247626	2	0	10
104	104	uniform	1	7	4	4	0	0.32771859971812595	0.06040146722484134	0	0	10
104	104	uniform	1	15	4	4	0	0.35019565076249404	0.06903774400708113	0	0	10
104	104	uniform	1	23	4	4	0	0.5127881435771703	0.0690392794464404	1	0	10
104	104	uniform	2	7	4	6	2	3.7425522200430112	0.06038081021543923	4	2	10
104	104	uniform	2	15	6	6	0	0.8561502951305203	0.06901415924741909	5	2	10
104	104	uniform	2	23	6	6	0	0.33595991826472765	0.06901575266665397	0	0	11
104	104	uniform	3	7	6	6	0	2.9875757828016445	0.1586430544059671	3	2	8
104	104	uniform	3	15	6	6	0	1.4836283987364391	0.16865390192643245	2	0	8
104	104	uniform	3	23	6	6	0	0.8789849058767754	0.15739537012050142	2	0	10
104	104	uniform	4	7	6	6	0	0.39707222315277296	0.15819119233285495	0	0	11
104	104	uniform	4	15	6	6	0	0.284525743836005	0.1705629511714547	0	0	13
104	104	uniform	4	23	6	6	0	0.25548146480085876	0.1392321397377972	0	0	13
105	105	linear	0	7	8	8	0	0.09161433023274235	0.0402902025679547	0	0	14
105	105	linear	0	15	8	8	0	0.10402648841093924	0.04362284268225681	0	0	14
105	105	linear	0	23	8	8	0	0.1046217499123143	0.04141418175249713	0	0	14
105	105	linear	1	7	8	8	0	0.28261914018102596	0.05270946627469624	0	0	13
105	105	linear	1	15	8	8	0	0.21044721088058252	0.06236899975734313	0	0	14
105	105	linear	1	23	8	8	0	0.15583959025108873	0.0635348934534365	0	0	14
105	105	linear	2	7	8	8	0	0.1931512259575896	0.020806986453500816	0	0	14
105	105	linear	2	15	8	8	0	0.12409005865615604	0.023782314672380456	0	0	14
105	105	linear	2	23	8	8	0	0.0839131268357874	0.023785293154217357	0	0	14
105	105	linear	3	7	10	10	0	0.07809707941311388	0.0412282800328236	0	0	14
105	105	linear	3	15	10	10	0	0.09486983277616204	0.046703190162964654	0	0	14
105	105	linear	3	23	10	10	0	0.10306833456342342	0.04611399830334882	0	0	14
105	105	linear	4	7	6	6	0	0.08815529872493667	0.05040649074381011	0	0	14
105	105	linear	4	15	6	6	0	0.10729501634524065	0.05714067842915567	0	0	14
105	105	linear	4	23	6	6	0	0.116404005286031	0.05647758714214282	0	0	14
105	105	uniform	0	7	8	8	0	0.09161433023274235	0.0402902025679547	0	0	14
105	105	uniform	0	15	8	8	0	0.10402648841093924	0.04362284268225681	0	0	14
105	105	uniform	0	23	8	8	0	0.1046217499123143	0.04141418175249713	0	0	14
105	105	uniform	1	7	8	8	0	0.28261914018102596	0.05270946627469624	0	0	13
105	105	uniform	1	15	8	8	0	0.21044721088058252	0.06236899975734313	0	0	14
105	105	uniform	1	23	8	8	0	0.15583959025108873	0.0635348934534365	0	0	14
105	105	uniform	2	7	8	8	0	0.1931512259575896	0.020806986453500816	0	0	14
105	105	uniform	2	15	8	8	0	0.12409005865615604	0.023782314672380456	0	0	14
105	105	uniform	2	23	8	8	0	0.0839131268357874	0.023785293154217357	0	0	14
105	105	uniform	3	7	10	10	0	0.07809707941311388	0.0412282800328236	0	0	14
105	105	uniform	3	15	10	10	0	0.09486983277616204	0.046703190162964654	0	0	14
105	105	uniform	3	23	10	10	0	0.10306833456342342	0.04611399830334882	0	0	14
105	105	uniform	4	7	6	6	0	0.08815529872493667	0.05040649074381011	0	0	14
105	105	uniform	4	15	6	6	0	0.10729501634524065	0.05714067842915567	0	0	14
105	105	uniform	4	23	6	6	0	0.116404005286031	0.05647758714214282	0	0	14
106	106	linear	0	7	4	4	0	1.525066173763161	0.060873290280541385	4	0	8
106	106	linear	0	15	4	4	0	0.7206164470752273	0.0695785027305753	0	0	8
106	106	linear	0	23	4	4	0	0.9093133327163767	0.08926924438724294	5	0	8
106	106	linear	1	7	4	4	0	1.5043450826170957	0.22315108026832167	2	0	10
106	106	linear	1	15	4	4	0	0.7644819995639731	0.3307595360258684	2	0	6
106	106	linear	1	23	4	4	0	9.67054305698329	0.3436009724417345	5	0	6
106	106	linear	2	7	6	9	5	0.9825161850050156	0.1588564507475852	4	4	10
106	106	linear	2	15	9	10	1	7.571936937818617	0.18747838034224049	5	4	8
106	106	linear	2	23	10	10	0	0.5670375637335636	0.1946711491664629	0	0	8
106	106	linear	3	7	6	6	0	0.33186885547685613	0.09081767407348768	0	0	13
106	106	linear	3	15	6	6	0	0.5970409457148392	0.09977612975581929	0	0	10
106	106	linear	3	23	6	6	0	0.9232931116969477	0.09224061226576129	1	2	9
106	106	linear	4	7	6	6	0	0.14933777628969916	0.0682013971727655	0	0	14
106	106	linear	4	15	6	6	0	0.17808832863623367	0.07875263328829532	0	0	14
106	106	linear	4	23	6	6	0	0.20660903307140543	0.07914339688179112	0	0	14
106	106	uniform	0	7	4	4	0	1.525066173763161	0.060873290280541385	4	0	8
106	106	uniform	0	15	4	4	0	0.7206164470752273	0.0695785027305753	0	0	8
106	106	uniform	0	23	4	4	0	0.9093133327163767	0.08926924438724294	5	0	8
106	106	uniform	1	7	4	4	0	1.5043450826170957	0.22315108026832167	2	0	10
106	106	uniform	1	15	4	4	0	0.7644819995639731	0.3307595360258684	2	0	6
106	106	uniform	1	23	4	4	0	9.67054305698329	0.3436009724417345	5	0	6
106	106	uniform	2	7	6	9	5	0.9825161850050156	0.1588564507475852	4	4	10
106	106	uniform	2	15	9	10	1	7.571936937818617	0.18747838034224049	5	4	8
106	106	uniform	2	23	10	10	0	0.5670375637335636	0.1946711491664629	0	0	8
106	106	uniform	3	7	6	6	0	0.33186885547685613	0.09081767407348768	0	0	13
106	106	uniform	3	15	6	6	0	0.5970409457148392	0.09977612975581929	0	0	10
106	106	uniform	3	23	6	6	0	0.9232931116969477	0.09224061226576129	1	2	9
106	106	uniform	4	7	6	6	0	0.14933777628969916	0.0682013971727655	0	0	14
106	106	uniform	4	15	6	6	0	0.17808832863623367	0.07875263328829532	0	0	14
106	106	uniform	4	23	6	6	0	0.20660903307140543	0.07914339688179112	0	0	14
107	107	linear	0	7	8	8	0	0.6641572914173545	0.05489878413814105	0	0	13
107	107	linear	0	15	8	8	0	8.22974350223884	0.06415217269318613	1	2	12
107	107	linear	0	23	8	8	0	0.6939358641970957	0.06263041120160513	0	0	12
107	107	linear	1	7	8	8	0	0.06100017601693016	0.005799856176349754	0	0	14
107	107	linear	1	15	8	8	0	0.06972401860064824	0.006730338448424459	0	0	14
107	107	linear	1	23	8	8	0	0.06972792653068992	0.006846739480810124	0	0	14
107	107	linear	2	7	8	8	0	1.1301618903882205	0.11585726128375384	2	2	10
107	107	linear	2	15	8	10	2	4.3061239299341105	0.13616729825109783	6	6	10
107	107	linear	2	23	10	8	2	7.585357843879022	0.1432891029980864	7	6	10
107	107	linear	3	7	6	6	0	0.05998557481061839	0.011221423894326852	0	0	14
107	107	linear	3	15	6	6	0	0.06856093661101373	0.01290826397686947	0	0	14
107	107	linear	3	23	6	6	0	0.06856223913082776	0.012996050075899216	0	0	14
107	107	linear	4	7	10	10	0	0.3919652090647498	0.09300073165897171	0	0	8
107	107	linear	4	15	10	10	0	0.26857260634240004	0.11839841741091338	0	0	11
107	107	linear	4	23	10	10	0	0.2232686296245454	0.09862966366338581	0	0	14
107	107	uniform	0	7	8	8	0	0.6641572914173545	0.05489878413814105	0	0	13
107	107	uniform	0	15	8	8	0	8.22974350223884	0.06415217269318613	1	2	12
107	107	uniform	0	23	8	8	0	0.6939358641970957	0.06263041120160513	0	0	12
107	107	uniform	1	7	8	8	0	0.06100017601693016	0.005799856176349754	0	0	14
107	107	uniform	1	15	8	8	0	0.06972401860064824	0.006730338448424459	0	0	14
107	107	uniform	1	23	8	8	0	0.06972792653068992	0.006846739480810124	0	0	14
107	107	uniform	2	7	8	8	0	1.1301618903882205	0.11585726128375384	2	2	10
107	107	uniform	2	15	8	10	2	4.3061239299341105	0.13616729825109783	6	6	10
107	107	uniform	2	23	10	8	2	7.585357843879022	0.1432891029980864	7	6	10
107	107	uniform	3	7	6	6	0	0.05998557481061839	0.011221423894326852	0	0	14
107	107	uniform	3	15	6	6	0	0.06856093661101373	0.01290826397686947	0	0	14
107	107	uniform	3	23	6	6	0	0.06856223913082776	0.012996050075899216	0	0	14
107	107	uniform	4	7	10	10	0	0.3919652090647498	0.09300073165897171	0	0	8
107	107	uniform	4	15	10	10	0	0.26857260634240004	0.11839841741091338	0	0	11
107	107	uniform	4	23	10	10	0	0.2232686296245454	0.09862966366338581	0	0	14
108	108	linear	0	7	4	4	0	0.3896024743074362	0.11759908569656444	0	0	12
108	108	linear	0	15	4	4	0	0.6476148105681938	0.22225742291524342	2	1	7
108	108	linear	0	23	4	4	0	1.4221614658637856	0.229989789131417	5	1	7
108	108	linear	1	7	6	6	0	0.6327476775850454	0.07503749974059677	2	0	8
108	108	linear	1	15	6	6	0	4.453896829809391	0.11541481112383378	3	2	8
108	108	linear	1	23	6	6	0	0.5463686273961832	0.17191819117522383	0	0	7
108	108	linear	2	7	6	6	0	0.6004949104094327	0.16623800178879244	1	0	7
108	108	linear	2	15	6	6	0	4.46064315021956	0.12497728470545771	3	1	10
108	108	linear	2	23	6	6	0	0.738843188116704	0.09200530643990905	2	1	11
108	108	linear	3	7	6	6	0	0.5117448848647452	0.06121344017709794	0	0	12
108	108	linear	3	15	6	6	0	2.4701889845126517	0.07000171591844298	1	2	12
108	108	linear	3	23	6	6	0	1.1514996551163463	0.07000328434423764	1	2	10
108	108	linear	4	7	6	6	0	0.21285206953362037	0.061202450312394914	0	0	14
108	108	linear	4	15	6	6	0	0.1878765016002763	0.06998947718008545	0	0	14
108	108	linear	4	23	6	6	0	0.18276684030952006	0.06999098134304138	0	0	14
108	108	uniform	0	7	4	4	0	0.3896024743074362	0.11759908569656444	0	0	12
108	108	uniform	0	15	4	4	0	0.6476148105681938	0.22225742291524342	2	1	7
108	108	uniform	0	23	4	4	0	1.4221614658637856	0.229989789131417	5	1	7
108	108	uniform	1	7	6	6	0	0.6327476775850454	0.07503749974059677	2	0	8
108	108	uniform	1	15	6	6	0	4.453896829809391	0.11541481112383378	3	2	8
108	108	uniform	1	23	6	6	0	0.5463686273961832	0.17191819117522383	0	0	7
108	108	uniform	2	7	6	6	0	0.6004949104094327	0.16623800178879244	1	0	7
108	108	uniform	2	15	6	6	0	4.46064315021956	0.12497728470545771	3	1	10
108	108	uniform	2	23	6	6	0	0.738843188116704	0.09200530643990905	2	1	11
108	108	uniform	3	7	6	6	0	0.5117448848647452	0.06121344017709794	0	0	12
108	108	uniform	3	15	6	6	0	2.4701889845126517	0.07000171591844298	1	2	12
108	108	uniform	3	23	6	6	0	1.1514996551163463	0.07000328434423764	1	2	10
108	108	uniform	4	7	6	6	0	0.21285206953362037	0.061202450312394914	0	0	14
108	108	uniform	4	15	6	6	0	0.1878765016002763	0.06998947718008545	0	0	14
108	108	uniform	4	23	6	6	0	0.18276684030952006	0.06999098134304138	0	0	14
109	109	linear	0	7	8	8	0	35.88189082398522	1.050873090988041	11	4	4
109	109	linear	0	15	8	6	4	12.42903023393603	2.306216656588022	39	9	4
109	109	linear	0	23	6	6	0	9.753936747454091	0.6765462188905085	13	2	5
109	109	linear	1	7	6	4	2	2.9778834666986658	0.3636655078653803	12	4	4
109	109	linear	1	15	4	4	0	0.9157735602789582	0.45527898750844853	8	0	3
109	109	linear	1	23	4	6	2	30.32928771567092	0.36717683257606004	6	2	3
109	109	linear	2	7	6	6	0	0.44721355176393734	0.13581087986970336	0	0	11
109	109	linear	2	15	6	6	0	0.42840378482559177	0.18067494553590352	0	0	9
109	109	linear	2	23	6	6	0	0.44558725355850315	0.23108164046700794	0	0	7
109	109	linear	3	7	6	6	0	0.2829447045051393	0.08988207611657328	0	0	12
109	109	linear	3	15	6	6	0	0.3238222641164799	0.10783381900238526	0	0	12
109	109	linear	3	23	6	6	0	0.5133759879035283	0.11450986710660391	1	0	12
109	109	linear	4	7	6	6	0	0.5519983859712705	0.08056429164692083	1	0	12
109	109	linear	4	15	6	6	0	1.032022899522604	0.09178920199342736	1	0	12
109	109	linear	4	23	6	6	0	4.642928462220761	0.09080355456922848	1	0	12
109	109	uniform	0	7	8	8	0	35.88189082398522	1.050873090988041	11	4	4
109	109	uniform	0	15	8	6	4	12.42903023393603	2.306216656588022	39	9	4
109	109	uniform	0	23	6	6	0	9.753936747454091	0.6765462188905085	13	2	5
109	109	uniform	1	7	6	4	2	2.9778834666986658	0.3636655078653803	12	4	4
109	109	uniform	1	15	4	4	0	0.9157735602789582	0.45527898750844853	8	0	3
109	109	uniform	1	23	4	6	2	30.32928771567092	0.36717683257606004	6	2	3
109	109	uniform	2	7	6	6	0	0.44721355176393734	0.13581087986970336	0	0	11
109	109	uniform	2	15	6	6	0	0.42840378482559177	0.18067494553590352	0	0	9
109	109	uniform	2	23	6	6	0	0.44558725355850315	0.23108164046700794	0	0	7
109	109	uniform	3	7	6	6	0	0.2829447045051393	0.08988207611657328	0	0	12
109	109	uniform	3	15	6	6	0	0.3238222641164799	0.10783381900238526	0	0	12
109	109	uniform	3	23	6	6	0	0.5133759879035283	0.11450986710660391	1	0	12
109	109	uniform	4	7	6	6	0	0.5519983859712705	0.08056429164692083	1	0	12
109	109	uniform	4	15	6	6	0	1.032022899522604	0.09178920199342736	1	0	12
109	109	uniform	4	23	6	6	0	4.642928462220761	0.09080355456922848	1	0	12
110	110	linear	0	7	4	4	0	0.38064252293854484	0.11516920810648361	0	0	10
110	110	linear	0	15	4	4	0	0.49179307111878845	0.14029942078381685	0	0	10
110	110	linear	0	23	4	4	0	0.5278208001163972	0.15100552872919853	1	0	10
110	110	linear	1	7	8	8	0	255.25145189863903	0.06087629791221292	1	2	10
110	110	linear	1	15	8	8	0	1.5261816481017405	0.07014797675964124	3	1	10
110	110	linear	1	23	8	8	0	0.45797397129085243	0.0776677814478677	0	0	10
110	110	linear	2	7	6	6	0	0.5860783874773674	0.058697185405410746	0	0	12
110	110	linear	2	15	6	6	0	0.6719118537951555	0.06709349364618573	0	0	12
110	110	linear	2	23	6	6	0	0.5934866128849597	0.06711878046696812	0	0	12
110	110	linear	3	7	6	6	0	0.3137788153868214	0.05861940850032784	0	0	12
110	110	linear	3	15	6	6	0	0.31238072954925683	0.06700337217202026	0	0	12
110	110	linear	3	23	6	6	0	0.26793862974275046	0.05551170425190742	0	0	12
110	110	linear	4	7	9	10	1	0.2263358291284083	0.1082974680772055	0	0	14
110	110	linear	4	15	10	9	1	0.23921677927694399	0.12552356832554346	0	0	14
110	110	linear	4	23	9	10	1	0.22894166699646004	0.12626151982725692	0	0	14
110	110	uniform	0	7	4	4	0	0.38064252293854484	0.11516920810648361	0	0	10
110	110	uniform	0	15	4	4	0	0.49179307111878845	0.14029942078381685	0	0	10
110	110	uniform	0	23	4	4	0	0.5278208001163972	0.15100552872919853	1	0	10
110	110	uniform	1	7	8	8	0	255.25145189863903	0.06087629791221292	1	2	10
110	110	uniform	1	15	8	8	0	1.5261816481017405	0.07014797675964124	3	1	10
110	110	uniform	1	23	8	8	0	0.45797397129085243	0.0776677814478677	0	0	10
110	110	uniform	2	7	6	6	0	0.5860783874773674	0.058697185405410746	0	0	12
110	110	uniform	2	15	6	6	0	0.6719118537951555	0.06709349364618573	0	0	12
110	110	uniform	2	23	6	6	0	0.5934866128849597	0.06711878046696812	0	0	12
110	110	uniform	3	7	6	6	0	0.3137788153868214	0.05861940850032784	0	0	12
110	110	uniform	3	15	6	6	0	0.31238072954925683	0.06700337217202026	0	0	12
110	110	uniform	3	23	6	6	0	0.26793862974275046	0.05551170425190742	0	0	12
110	110	uniform	4	7	9	10	1	0.2263358291284083	0.1082974680772055	0	0	14
110	110	uniform	4	15	10	9	1	0.23921677927694399	0.12552356832554346	0	0	14
110	110	uniform	4	23	9	10	1	0.22894166699646004	0.12626151982725692	0	0	14
111	111	linear	0	7	6	6	0	0.296886233854652	0.05822692780094379	0	0	12
111	111	linear	0	15	6	6	0	0.36804925667217675	0.06652847956551353	0	0	12
111	111	linear	0	23	6	6	0	0.40798153330315	0.06652785593151381	0	0	10
111	111	linear	1	7	6	6	0	1.0323615607673933	0.05948923161790023	2	0	10
111	111	linear	1	15	6	6	0	1.4324108105113795	0.0695095406091445	2	0	10
111	111	linear	1	23	6	6	0	1.8223275742145841	0.06950954161195418	2	0	10
111	111	linear	2	7	6	6	0	0.2206031489233013	0.05310666663565157	0	0	14
