name,u,policy,warm,rtol,index,panel,cell,parent,depth,level,node_evaluations,value_error,gradient_error0,gradient_error1,gradient_error2,gradient_error3,gradient_error4,gradient_phase,value_resolved,gradient_resolved0,gradient_resolved1,gradient_resolved2,gradient_resolved3,gradient_resolved4
case9,0.5,ValueFirst,1,0.001,11,2,3,-1,0,4,90,0.0023741374120658174,9965.2126772408519,1076.8274750002811,9859.5133994361622,0.0888199474949143,39350.035429568685,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,12,0,1,-1,0,5,106,1.968801528532084e-07,0.29274390551250812,0.0013819610371515966,0.29243217878631794,4.2152503884907715e-07,1.1605281777045755,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,13,5,12,-1,0,5,122,1.3277602399846309e-08,0.074306942380154103,0.0030417761791996694,0.075025043592750945,5.4635226118486077e-08,0.099003139534063894,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,14,3,4,-1,0,5,138,0.00031707546487071711,1706.9751362272514,227.91257739074021,1686.6301727832854,0.016851164982192572,6750.1742096698763,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,15,2,3,-1,0,5,154,0.00010414226943402798,1007.1412242456254,285.02115609704413,1030.2439674407365,0.020611486780793858,3951.1530728081457,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,16,2,3,-1,0,6,186,1.3350140142431488e-06,29.101229721818832,8.0627540917268448,29.807541202675989,0.00058434596203843991,114.18800932359261,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.001,17,3,4,-1,0,6,218,8.4937097204907491e-06,52.969709649533165,16.479885212601292,53.505728668863355,0.0011452213612168881,208.68513759574532,1,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,0,0,1,-1,0,3,7,0.7212857531620871,27706.162450161915,1746.1914730738413,34672.363670489634,0.14969785304569824,109924.73298713028,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,1,1,2,-1,0,3,14,0.088604379187015941,10136.657914920168,837.08662245636856,10115.399018077345,0.071307321728230774,40054.678749748258,0,1,1,1,1,1,1
case9,0.5,ValueFirst,1,0.0001,2,2,3,-1,0,3,21,0.029936636544283354,27900.483593052613,5750.1995445154189,27337.256228254071,0.43277600390521587,109729.4620122312,0,1,0,0,0,0,0
