sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
95 0 0.01009 0 0.0020449999999999999 0 1 0 0
95 1 0.01009 0.0067840000000000001 0.0095600000000000008 0 1 0 0
95 2 0.01009 0.013531999999999999 0.020233999999999999 0.69049799999999995 1 1 1
97 0 0.01387 0 0.020629999999999999 0.68803899999999996 1 1 1
97 1 0.01387 0.0067809999999999997 0.020396999999999998 0.68997399999999998 1 1 1
97 2 0.01387 0.013934999999999999 0.021784999999999999 0.69345500000000004 1 1 1
98 0 0.015299999999999999 0 0.012142 0 1 0 0
98 1 0.015299999999999999 0.0071060000000000003 0.021717 0.68578700000000004 1 1 1
98 2 0.015299999999999999 0.013840000000000002 0.019866999999999999 0.67327000000000004 1 1 1
99 0 0.013079 0 0.011557 0 1 0 0
99 1 0.013079 0.0067539999999999996 0.019833 0.68001 1 1 1
99 2 0.013079 0.013559 0.020046999999999999 0.67839000000000005 1 1 1
101 0 0.013651999999999999 0 0.011865000000000001 0 1 0 0
101 1 0.013651999999999999 0.0068019999999999999 0.011493 0 1 0 0
101 2 0.013651999999999999 0.013565000000000001 0.011046 0 1 0 0
102 0 0.011405 0 0.011174999999999999 0 1 0 0
102 1 0.011405 0.00677 0.011207999999999999 0 1 0 0
102 2 0.011405 0.013552 0.011168000000000001 0 1 0 0
103 0 0.0098320000000000005 0 0.011233 0 1 0 0
103 1 0.0098320000000000005 0.0067679999999999997 0.011609 0 1 0 0
103 2 0.0098320000000000005 0.013517 0.019803000000000001 0.63935600000000004 1 1 1
105 0 0.013844 0 0.01183 0 1 0 0
105 1 0.013844 0.0069150000000000001 0.015412 0 1 0 0
105 2 0.013844 0.014038999999999999 0.014940999999999999 0 1 0 0
106 0 0.012207000000000001 0 0.011129999999999999 0 1 0 0
106 1 0.012207000000000001 0.0070089999999999996 0.015110999999999999 0 1 0 0
106 2 0.012207000000000001 0.014064 0.014886999999999999 0 1 0 0
107 0 0.010937000000000001 0 0.010298 0 1 0 0
107 1 0.010937000000000001 0.006999 0.014949 0 1 0 0
107 2 0.010937000000000001 0.014043 0.014716 0 1 0 0
109 0 0.012649000000000001 0 0.010526000000000001 0 1 0 0
109 1 0.012649000000000001 0.0070239999999999999 0.021388999999999998 0.68874199999999997 1 1 1
109 2 0.012649000000000001 0.013958 0.021614000000000001 0.67536799999999997 1 1 1
