sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
117 2 0.014426 0.014152999999999999 0.022061000000000001 0.090175000000000005 1 1 0
118 0 0.013665999999999999 0 0.013099 0 1 0 0
118 1 0.013665999999999999 0.0071520000000000004 0.021808999999999999 0.079704999999999998 1 1 0
118 2 0.013665999999999999 0.014278000000000001 0.022096999999999999 0.088005 1 1 0
119 0 0.013217 0 0.012916 0 1 0 0
119 1 0.013217 0.007143 0.021836999999999999 0.078009999999999996 1 1 0
119 2 0.013217 0.014178 0.021999000000000001 0.091603000000000004 1 1 0
121 0 0.015167 0 0.010104999999999999 0 1 0 0
121 1 0.015167 0.0071590000000000004 0.013762 0 1 0 0
121 2 0.015167 0.014204000000000001 0.015668000000000001 0 1 0 0
122 0 0.011962 0 0.0095729999999999999 0 1 0 0
122 1 0.011962 0.0071329999999999996 0.012532 0 1 0 0
122 2 0.011962 0.013672 0.012978 0 1 0 0
123 0 0.010064999999999999 0 0.0078390000000000005 0 1 0 0
123 1 0.010064999999999999 0.0065830000000000003 0.010880000000000001 0 1 0 0
123 2 0.010064999999999999 0.013107000000000001 0.013363 0 1 0 0
125 0 0.0099220000000000003 0 0.0089529999999999992 0 1 0 0
125 1 0.0099220000000000003 0.0066299999999999996 0.0090580000000000001 0 1 0 0
125 2 0.0099220000000000003 0.013174999999999999 0.0091990000000000006 0 1 0 0
126 0 0.0090840000000000001 0 0.0088090000000000009 0 1 0 0
126 1 0.0090840000000000001 0.0066340000000000001 0.0089700000000000005 0 1 0 0
126 2 0.0090840000000000001 0.013181 0.0088900000000000003 0 1 0 0
127 0 0.0097169999999999999 0 0.0086820000000000005 0 1 0 0
127 1 0.0097169999999999999 0.0065640000000000004 0.0089680000000000003 0 1 0 0
127 2 0.0097169999999999999 0.013126000000000001 0.0087810000000000006 0 1 0 0
129 0 0.0091500000000000001 0 0.00462 0 1 0 0
129 1 0.0091500000000000001 0.0065779999999999996 0.0047140000000000003 0 1 0 0
129 2 0.0091500000000000001 0.01311 0.0046690000000000004 0 1 0 0
130 0 0.0085159999999999993 0 0.0046509999999999998 0 1 0 0
130 1 0.0085159999999999993 0.0065820000000000002 0.0048089999999999999 0 1 0 0
130 2 0.0085159999999999993 0.013100000000000001 0.0048170000000000001 0 1 0 0
131 0 0.0084399999999999996 0 0.0046509999999999998 0 1 0 0
131 1 0.0084399999999999996 0.0065709999999999996 0.0048640000000000003 0 1 0 0
131 2 0.0084399999999999996 0.013076999999999998 0.0048580000000000003 0 1 0 0
133 0 0.0088000000000000005 0 0.0047869999999999996 0 1 0 0
133 1 0.0088000000000000005 0.0066439999999999997 0.0048300000000000001 0 1 0 0
133 2 0.0088000000000000005 0.013187000000000001 0.0047710000000000001 0 1 0 0
134 0 0.0087030000000000007 0 0.0045799999999999999 0 1 0 0
134 1 0.0087030000000000007 0.0065970000000000004 0.0049230000000000003 0 1 0 0
134 2 0.0087030000000000007 0.013115000000000002 0.0048320000000000004 0 1 0 0
135 0 0.0085459999999999998 0 0.0045750000000000001 0 1 0 0
135 1 0.0085459999999999998 0.0066 0.0048329999999999996 0 1 0 0
135 2 0.0085459999999999998 0.013099 0.0047109999999999999 0 1 0 0
137 0 0.0099989999999999992 0 0.012657 0 1 0 0
137 1 0.0099989999999999992 0.007365 0.013162999999999999 0 1 0 0
137 2 0.0099989999999999992 0.014627000000000001 0.013988 0 1 0 0
138 0 0.0095630000000000003 0 0.011449000000000001 0 1 0 0
138 1 0.0095630000000000003 0.0073600000000000002 0.012788000000000001 0 1 0 0
138 2 0.0095630000000000003 0.014654 0.012988 0 1 0 0
139 0 0.010078999999999999 0 0.011623 0 1 0 0
139 1 0.010078999999999999 0.0075680000000000001 0.013159000000000001 0 1 0 0
139 2 0.010078999999999999 0.015039 0.018388000000000002 0 1 0 0
141 0 0.0097959999999999992 0 0.0093170000000000006 0 1 0 0
