sample low_sweeps factor_ms split_ms refine2_ms refine4_ms finite0 finite2 finite4 physical0 physical2 physical4 classify_ms
3211 33 0.056195000000000002 0.042768 0.17766599999999999 0.16692499999999999 14 14 14 0 0 0 0.43901299999999999
3212 40 0.059527999999999998 0.043954 0.17891399999999999 0.16847400000000001 14 14 14 0 0 0 0.47912399999999999
3213 34 0.057595 0.044476000000000002 0.17219300000000001 0.16539100000000001 14 14 14 0 0 0 0.225221
3214 34 0.059629000000000001 0.044386000000000002 0.17912700000000001 0.16814299999999999 14 14 14 0 0 0 0.45818800000000004
3215 88 0.092771999999999993 0.041939999999999998 0.17131299999999999 0.16428400000000001 14 14 14 0 0 0 0.36673
3216 31 0.060177000000000001 0.044042999999999999 0.18585099999999999 0.17061699999999999 14 14 14 0 0 0 0.30713999999999997
3217 31 0.059013999999999997 0.042785999999999998 0.18135899999999999 0.169511 14 14 14 0 0 0 0.44199699999999997
3218 31 0.059247000000000001 0.043712000000000001 0.18493599999999999 0.1676 14 14 14 0 0 0 0.43684500000000004
3219 31 0.055118 0.042886000000000001 0.18678600000000001 0.17014499999999999 14 14 14 0 0 0 0.50614599999999998
3220 31 0.058538 0.045283999999999998 0.189252 0.17553099999999999 14 14 14 0 0 0 0.42095300000000002
3221 31 0.058679000000000002 0.041917999999999997 0.179253 0.172264 14 14 14 0 0 0 0.392646
3222 31 0.059239 0.045240000000000002 0.17494199999999999 0.16996 14 14 14 0 0 0 0.41051700000000002
3223 31 0.062515000000000001 0.045990999999999997 0.18481800000000001 0.177504 14 14 14 0 0 0 0.35040199999999999
3224 32 0.062682000000000002 0.046171999999999998 0.19143299999999999 0.17885599999999999 14 14 14 0 0 0 0.36430000000000001
3225 32 0.056958000000000002 0.041888000000000002 0.17313200000000001 0.168098 14 14 14 0 0 0 0.35894300000000001
3226 32 0.056813000000000002 0.042167000000000003 0.17746500000000001 0.16366800000000001 14 14 14 0 0 0 0.42577700000000002
3227 32 0.057699 0.045067999999999997 0.18123600000000001 0.17185900000000001 14 14 14 0 0 0 0.53606700000000007
3228 33 0.065166000000000002 0.044942999999999997 0.187057 0.17300399999999999 14 14 14 0 0 0 0.46364700000000003
3229 33 0.060651999999999998 0.048615999999999999 0.183639 0.170131 14 14 14 0 0 0 0.357798
3230 33 0.061009000000000001 0.042870999999999999 0.17835799999999999 0.165741 14 14 14 0 0 0 0.45664199999999999
3231 33 0.060174999999999999 0.043597999999999998 0.18731700000000001 0.17124900000000001 14 14 14 0 0 0 0.43684200000000001
3232 40 0.061004000000000003 0.042907000000000001 0.18496899999999999 0.16856699999999999 14 14 14 0 0 0 0.47601500000000002
3233 34 0.057194000000000002 0.043797999999999997 0.177116 0.16997799999999999 14 14 14 0 0 0 0.22534400000000002
3234 34 0.056219999999999999 0.042340000000000003 0.177813 0.16886899999999999 14 14 14 0 0 0 0.45386300000000002
3235 88 0.093016000000000001 0.041653000000000003 0.17016300000000001 0.16170300000000001 14 14 14 0 0 0 0.36771999999999999
3236 31 0.058743999999999998 0.044269999999999997 0.18405099999999999 0.16972400000000001 14 14 14 0 0 0 0.30731900000000001
3237 31 0.064412999999999998 0.043707000000000003 0.18199599999999999 0.17047699999999999 14 14 14 0 0 0 0.45355999999999996
3238 31 0.059644999999999997 0.048847000000000002 0.18943199999999999 0.17047499999999999 14 14 14 0 0 0 0.43754399999999999
3239 31 0.054661000000000001 0.040427999999999999 0.179704 0.16836100000000001 14 14 14 0 0 0 0.50573299999999999
3240 26 0.058014999999999997 0.042734000000000001 0.19101899999999999 0.170711 14 14 14 0 0 3 0.019012000000000001
3241 26 0.059033000000000002 0.043284000000000003 0.181811 0.16981299999999999 14 14 14 0 0 4 0.011294999999999999
3242 27 0.057394000000000001 0.041790000000000001 0.19247800000000001 0.173261 14 14 14 0 0 4 0.14174299999999998
3243 28 0.061822000000000002 0.043642 0.18951000000000001 0.17740700000000001 14 14 14 0 0 4 0.11515800000000001
3244 25 0.063948000000000005 0.044677000000000001 0.19631199999999999 0.183418 14 14 14 0 0 2 0.0082039999999999995
3245 25 0.063749 0.045636000000000003 0.20325199999999999 0.19112799999999999 14 14 14 0 2 2 0.011276000000000001
3246 25 0.061594000000000003 0.042934 0.18981200000000001 0.17915700000000001 14 14 14 0 1 3 0.011134999999999999
3247 25 0.062098 0.043789000000000002 0.19678699999999999 0.18900400000000001 14 14 14 0 1 2 0.0099769999999999998
3248 29 0.063815999999999998 0.047080999999999998 0.196712 0.18848799999999999 14 14 14 0 0 0 0.0065629999999999994
3249 28 0.060878000000000002 0.046212999999999997 0.19811899999999999 0.18548300000000001 14 14 14 0 0 0 0.0072020000000000001
3250 26 0.059076999999999998 0.042575000000000002 0.190945 0.18476899999999999 14 14 14 0 0 0 0.0077510000000000001
3251 27 0.060512000000000003 0.047167000000000001 0.19309899999999999 0.18607299999999999 14 14 14 0 0 2 0.010765
3252 26 0.060837000000000002 0.045973 0.19517999999999999 0.185003 14 14 14 0 0 2 0.0064910000000000002
3253 26 0.061661000000000001 0.043367000000000003 0.18806400000000001 0.180088 14 14 14 0 0 2 0.007424
3254 27 0.059535999999999999 0.042860000000000002 0.18933 0.181478 14 14 14 0 0 1 0.0074070000000000004
3255 25 0.060115000000000002 0.043555000000000003 0.191222 0.183337 14 14 14 0 0 1 0.0072790000000000007
3256 27 0.058181999999999998 0.044578 0.19616600000000001 0.19045799999999999 14 14 14 0 0 0 0.0077759999999999999
3257 26 0.056611000000000002 0.042011 0.19498399999999999 0.190196 14 14 14 0 0 0 0.007719000000000001
3258 26 0.061774000000000003 0.044752 0.202653 0.19983899999999999 14 14 14 0 0 0 0.0082690000000000003
3259 25 0.064369999999999997 0.043489 0.20042599999999999 0.19351399999999999 14 14 14 0 0 0 0.0079749999999999995
3260 26 0.058591999999999998 0.042620999999999999 0.187862 0.16983300000000001 14 14 14 0 0 3 0.018657
3261 26 0.060111999999999999 0.043142 0.17891699999999999 0.169131 14 14 14 0 0 4 0.011298000000000001
3262 27 0.057926999999999999 0.040386999999999999 0.18918099999999999 0.17058400000000001 14 14 14 0 0 4 0.14176800000000001
3263 28 0.059456000000000002 0.043964999999999997 0.19022600000000001 0.17411199999999999 14 14 14 0 0 4 0.115091
3264 25 0.065910999999999997 0.045569999999999999 0.195631 0.18281500000000001 14 14 14 0 0 2 0.0084489999999999999
3265 25 0.058521999999999998 0.044441000000000001 0.198409 0.19244600000000001 14 14 14 0 2 2 0.011350000000000001
3266 25 0.061642000000000002 0.042665000000000002 0.18782699999999999 0.17782700000000001 14 14 14 0 1 3 0.011028
3267 25 0.062311999999999999 0.044123000000000002 0.193106 0.19140799999999999 14 14 14 0 1 2 0.0097839999999999993
3268 29 0.065299999999999997 0.045924 0.19598699999999999 0.18893799999999999 14 14 14 0 0 0 0.0063590000000000001
3269 28 0.061655000000000001 0.044559000000000001 0.19362399999999999 0.188001 14 14 14 0 0 0 0.0070829999999999999
3270 26 0.062779000000000001 0.043762000000000002 0.19519700000000001 0.18743599999999999 14 14 14 0 0 0 0.007672
3271 27 0.061378000000000002 0.045137999999999998 0.199873 0.18693799999999999 14 14 14 0 0 2 0.010913000000000001
3272 26 0.062701999999999994 0.047197999999999997 0.19641700000000001 0.18798400000000001 14 14 14 0 0 2 0.0065709999999999996
3273 26 0.058182999999999999 0.043876999999999999 0.19536000000000001 0.180758 14 14 14 0 0 2 0.0074689999999999999
3274 27 0.058722000000000003 0.042301999999999999 0.18970000000000001 0.17940600000000001 14 14 14 0 0 1 0.0073900000000000007
3275 25 0.059792999999999999 0.043666999999999997 0.19400300000000001 0.18402499999999999 14 14 14 0 0 1 0.0071680000000000008
3276 27 0.057731999999999999 0.044729999999999999 0.19720099999999999 0.187473 14 14 14 0 0 0 0.0076220000000000003
3277 26 0.054477999999999999 0.044178000000000002 0.19262899999999999 0.187143 14 14 14 0 0 0 0.0079939999999999994
3278 26 0.060609000000000003 0.043145000000000003 0.194551 0.18788099999999999 14 14 14 0 0 0 0.0079509999999999997
3279 25 0.063852999999999993 0.044539000000000002 0.196186 0.18479699999999999 14 14 14 0 0 0 0.0081910000000000004
3280 64 0.065836000000000006 0.042759999999999999 0.188497 0.168956 14 14 14 2 6 6 0.050650000000000001
3281 63 0.067622000000000002 0.043649 0.184305 0.17220099999999999 14 14 14 2 6 6 0.028132999999999998
3282 64 0.068513000000000004 0.041428 0.18489700000000001 0.178786 14 14 14 2 6 6 0.066457999999999989
3283 64 0.066929000000000002 0.041075 0.18571499999999999 0.17225299999999999 14 14 14 2 6 6 0.050076000000000002
3284 51 0.067559999999999995 0.046358999999999997 0.203401 0.186224 14 14 14 0 2 3 0.014685
3285 50 0.065096000000000001 0.043452999999999999 0.18743899999999999 0.17549400000000001 14 14 14 0 2 3 0.014266000000000001
3286 49 0.062631000000000006 0.035985000000000003 0.19076399999999999 0.17347399999999999 14 14 14 0 2 3 0.014369
3287 49 0.064679 0.039807000000000002 0.185639 0.17368800000000001 14 14 14 0 2 3 0.014372999999999999
3288 54 0.062066000000000003 0.038219999999999997 0.19645699999999999 0.18132100000000001 14 14 14 0 2 4 0.010133
3289 94 0.13822899999999999 0.041107999999999999 0.19212599999999999 0.17988699999999999 14 14 14 0 2 3 0.0098049999999999995
3290 52 0.064343999999999998 0.040873 0.19056300000000001 0.18079899999999999 14 14 14 0 2 3 0.0098499999999999994
3291 51 0.065911999999999998 0.045788000000000002 0.18709300000000001 0.18098400000000001 14 14 14 0 2 3 0.010184
3292 50 0.066436999999999996 0.044858000000000002 0.190579 0.18088799999999999 14 14 14 0 2 4 0.014416999999999999
3293 49 0.067232 0.039461999999999997 0.190916 0.182394 14 14 14 0 2 4 0.014026
3294 50 0.063723000000000002 0.044233000000000001 0.19387699999999999 0.181033 14 14 14 0 2 4 0.014569
3295 57 0.065673999999999996 0.044315 0.195405 0.181066 14 14 14 0 3 4 0.014773
3296 94 0.19733899999999999 0.042936000000000002 0.19325400000000001 0.17980399999999999 14 14 14 2 3 5 0.27835199999999999
3297 51 0.061303000000000003 0.042078999999999998 0.189163 0.17364099999999999 14 14 14 2 3 6 0.011512999999999999
3298 51 0.062684000000000004 0.043879000000000001 0.18833 0.174016 14 14 14 2 3 6 0.019312000000000003
3299 50 0.067724999999999994 0.044010000000000001 0.191719 0.17849000000000001 14 14 14 2 3 4 0.010384000000000001
3300 64 0.069472000000000006 0.043667999999999998 0.195549 0.16831399999999999 14 14 14 2 6 6 0.050608
3301 63 0.067492999999999997 0.045039000000000003 0.18384500000000001 0.17366200000000001 14 14 14 2 6 6 0.027893000000000001
3302 64 0.067530000000000007 0.043575999999999997 0.18438199999999999 0.175895 14 14 14 2 6 6 0.067782000000000009
3303 64 0.063787999999999997 0.041036999999999997 0.18382499999999999 0.17303299999999999 14 14 14 2 6 6 0.049939000000000004
3304 51 0.067136000000000001 0.045557 0.19575000000000001 0.18381 14 14 14 0 2 3 0.014946000000000001
3305 50 0.062157999999999998 0.043638000000000003 0.18668299999999999 0.17830299999999999 14 14 14 0 2 3 0.01431
3306 49 0.064083000000000001 0.035378 0.18484700000000001 0.172628 14 14 14 0 2 3 0.014175999999999999
3307 49 0.064075999999999994 0.037808000000000001 0.185199 0.174403 14 14 14 0 2 3 0.014283000000000001
3308 54 0.065039 0.040316999999999999 0.19569600000000001 0.18466199999999999 14 14 14 0 2 4 0.010324
3309 94 0.13849800000000001 0.042819000000000003 0.19683200000000001 0.18231900000000001 14 14 14 0 2 3 0.010312
3310 52 0.063216999999999995 0.040906999999999999 0.193745 0.17999000000000001 14 14 14 0 2 3 0.010024999999999999
3311 51 0.062659000000000006 0.043968 0.19072500000000001 0.17827299999999999 14 14 14 0 2 3 0.01047
3312 50 0.063251000000000002 0.045219000000000002 0.189831 0.179365 14 14 14 0 2 4 0.014615
3313 49 0.063965999999999995 0.039725000000000003 0.19181000000000001 0.17658399999999999 14 14 14 0 2 4 0.014308000000000001
3314 50 0.061836000000000002 0.042944999999999997 0.19415299999999999 0.181585 14 14 14 0 2 4 0.014692
3315 57 0.065462999999999993 0.042027000000000002 0.19114300000000001 0.181228 14 14 14 0 3 4 0.014962999999999999
3316 94 0.20257600000000001 0.041953999999999998 0.19612599999999999 0.178068 14 14 14 2 3 5 0.277839
3317 51 0.065479999999999997 0.042688999999999998 0.185448 0.17277600000000001 14 14 14 2 3 6 0.011432000000000001
3318 51 0.062925999999999996 0.042869999999999998 0.19725699999999999 0.175478 14 14 14 2 3 6 0.019133000000000001
3319 50 0.064931000000000003 0.045440000000000001 0.19381999999999999 0.17813000000000001 14 14 14 2 3 4 0.010194
3320 95 0.073002999999999998 0.045635000000000002 0.19355900000000001 0.178288 14 14 14 0 0 0 0.0072820000000000003
3321 95 0.069772000000000001 0.041214000000000001 0.17986099999999999 0.17598 14 14 14 0 0 0 0.0070100000000000006
3322 95 0.072182999999999997 0.042355999999999998 0.183143 0.177648 14 14 14 0 0 0 0.0071009999999999997
3323 95 0.069345000000000004 0.040544999999999998 0.17942900000000001 0.17819099999999999 14 14 14 0 0 0 0.0073430000000000006
3324 95 0.072493000000000002 0.041797000000000001 0.18352399999999999 0.175451 14 14 14 0 0 0 0.006875
3325 95 0.073497999999999994 0.043291000000000003 0.18338099999999999 0.17860699999999999 14 14 14 0 0 0 0.0073999999999999986
3326 95 0.070083000000000006 0.036623000000000003 0.18302299999999999 0.17274500000000001 14 14 14 0 0 0 0.0068249999999999995
3327 95 0.071129999999999999 0.044260000000000001 0.18596499999999999 0.1787 14 14 14 0 0 0 0.0071570000000000002
3328 95 0.071634000000000003 0.042708000000000003 0.180586 0.17746799999999999 14 14 14 0 0 0 0.0068859999999999998
3329 95 0.071099999999999997 0.041450000000000001 0.18271699999999999 0.182145 14 14 14 0 0 0 0.0068430000000000001
3330 95 0.069912000000000002 0.040515000000000002 0.18188599999999999 0.17469000000000001 14 14 14 0 0 0 0.007051
3331 95 0.068995000000000001 0.041549000000000003 0.18327299999999999 0.17982600000000001 14 14 14 0 0 0 0.0066140000000000001
3332 56 0.065289 0.040224000000000003 0.18759999999999999 0.17788399999999999 14 14 14 0 0 0 0.0067679999999999997
3333 95 0.088959999999999997 0.043013999999999997 0.18803800000000001 0.17438899999999999 14 14 14 0 0 0 0.0072269999999999999
3334 95 0.068822999999999995 0.045085 0.18884500000000001 0.17849799999999999 14 14 14 0 0 0 0.0071500000000000001
3335 95 0.066916000000000003 0.040857999999999998 0.18865299999999999 0.17777599999999999 14 14 14 0 0 0 0.0069309999999999997
3336 95 0.070934999999999998 0.038497000000000003 0.18462700000000001 0.178374 14 14 14 0 0 0 0.0070299999999999998
3337 95 0.069459000000000007 0.043137000000000002 0.18314800000000001 0.17377500000000001 14 14 14 0 0 0 0.0071009999999999997
3338 95 0.069339999999999999 0.039969999999999999 0.18073700000000001 0.17134099999999999 14 14 14 0 0 0 0.0068649999999999996
3339 95 0.066672999999999996 0.041536999999999998 0.185969 0.171463 14 14 14 0 0 0 0.0071349999999999998
3340 95 0.069481000000000001 0.041521000000000002 0.188026 0.178539 14 14 14 0 0 0 0.0072169999999999995
3341 95 0.072289000000000006 0.041227 0.191107 0.17735300000000001 14 14 14 0 0 0 0.0071300000000000001
3342 95 0.072521000000000002 0.041401 0.18854000000000001 0.18048800000000001 14 14 14 0 0 0 0.0067460000000000003
3343 95 0.071405999999999997 0.045675 0.187774 0.17738100000000001 14 14 14 0 0 0 0.0074750000000000007
3344 95 0.071674000000000002 0.043657000000000001 0.18796599999999999 0.176122 14 14 14 0 0 0 0.0071799999999999998
3345 95 0.073186000000000001 0.043805999999999998 0.187528 0.176867 14 14 14 0 0 0 0.0071540000000000006
3346 95 0.067900000000000002 0.034898999999999999 0.178171 0.16905899999999999 14 14 14 0 0 0 0.0068000000000000005
3347 95 0.072849999999999998 0.043081000000000001 0.177643 0.17577400000000001 14 14 14 0 0 0 0.0069779999999999998
3348 95 0.071453000000000003 0.043704 0.18157100000000001 0.183647 14 14 14 0 0 0 0.0071739999999999998
3349 95 0.073843000000000006 0.042115 0.185588 0.17868600000000001 14 14 14 0 0 0 0.0069870000000000002
3350 95 0.073773000000000005 0.041036000000000003 0.18207000000000001 0.179281 14 14 14 0 0 0 0.0070019999999999995
3351 95 0.072595999999999994 0.042675999999999999 0.18676200000000001 0.178707 14 14 14 0 0 0 0.006856000000000001
3352 56 0.065215999999999996 0.041416000000000001 0.18737500000000001 0.18312200000000001 14 14 14 0 0 0 0.0071140000000000005
3353 95 0.090499999999999997 0.042658000000000001 0.177369 0.169741 14 14 14 0 0 0 0.006914
3354 95 0.069844000000000003 0.045862 0.18697800000000001 0.17968600000000001 14 14 14 0 0 0 0.0070309999999999999
3355 95 0.067197999999999994 0.041291000000000001 0.18473899999999999 0.17557 14 14 14 0 0 0 0.0072169999999999995
3356 95 0.068922999999999998 0.039870000000000003 0.19312499999999999 0.17732800000000001 14 14 14 0 0 0 0.0070259999999999993
3357 95 0.068742999999999999 0.042441 0.18389800000000001 0.17507 14 14 14 0 0 0 0.007221
3358 95 0.070108000000000004 0.040281999999999998 0.189668 0.17552899999999999 14 14 14 0 0 0 0.006992
3359 95 0.070771000000000001 0.042785999999999998 0.183339 0.17243900000000001 14 14 14 0 0 0 0.0071160000000000008
3360 26 0.059727000000000002 0.042611000000000003 0.195773 0.18129200000000001 14 14 14 0 0 0 0.0083890000000000006
3361 26 0.063899999999999998 0.042647999999999998 0.18914900000000001 0.18018899999999999 14 14 14 0 0 0 0.233572
3362 26 0.060791999999999999 0.040826000000000001 0.18621099999999999 0.179759 14 14 14 0 0 0 0.11711400000000001
3363 26 0.059180999999999997 0.043189999999999999 0.18504699999999999 0.18013799999999999 14 14 14 0 0 0 0.008567
3364 25 0.060699999999999997 0.045450999999999998 0.19047 0.184225 14 14 14 1 1 1 0.0063649999999999991
3365 25 0.059727000000000002 0.041891999999999999 0.18932199999999999 0.17625099999999999 14 14 14 1 1 1 0.0066159999999999995
3366 25 0.058872000000000001 0.043208999999999997 0.186727 0.173905 14 14 14 1 1 1 0.0063750000000000005
3367 25 0.057065999999999999 0.040835999999999997 0.19425500000000001 0.18160799999999999 14 14 14 1 1 1 0.0063079999999999994
3368 25 0.060921000000000003 0.041030999999999998 0.19564899999999999 0.183781 14 14 14 0 0 0 0.0078240000000000011
3369 25 0.061532999999999997 0.042499000000000002 0.19578799999999999 0.18113399999999999 14 14 14 0 0 0 0.0079240000000000005
3370 25 0.063991999999999993 0.040765000000000003 0.18670200000000001 0.18079000000000001 14 14 14 0 0 0 0.0081139999999999997
3371 25 0.061201999999999999 0.038716 0.19706799999999999 0.18231700000000001 14 14 14 0 0 0 0.0079590000000000008
3372 25 0.061155000000000001 0.046100000000000002 0.19738900000000001 0.18696099999999999 14 14 14 0 0 0 0.0078139999999999998
3373 25 0.058574000000000001 0.044359999999999997 0.190745 0.181973 14 14 14 0 0 0 0.0078860000000000006
3374 25 0.062317999999999998 0.044823000000000002 0.19695199999999999 0.185055 14 14 14 0 0 0 0.0078429999999999993
3375 25 0.060661 0.040652000000000001 0.190687 0.181285 14 14 14 0 0 0 0.0077370000000000008
3376 26 0.060617999999999998 0.046540999999999999 0.194324 0.18146599999999999 14 14 14 0 1 3 0.0073769999999999999
3377 26 0.059594000000000001 0.043598999999999999 0.18678800000000001 0.182063 14 14 14 0 1 3 0.0072289999999999993
3378 26 0.062910999999999995 0.045615999999999997 0.18668199999999999 0.182035 14 14 14 0 1 3 0.0074139999999999996
3379 26 0.062308000000000002 0.043735000000000003 0.188919 0.17702999999999999 14 14 14 0 1 3 0.0073249999999999999
3380 26 0.058035999999999997 0.041942 0.194356 0.18758900000000001 14 14 14 0 0 0 0.0082450000000000006
3381 26 0.06089 0.043217999999999999 0.18934599999999999 0.18149399999999999 14 14 14 0 0 0 0.23038800000000001
3382 26 0.059920000000000001 0.042847999999999997 0.18822900000000001 0.178477 14 14 14 0 0 0 0.11708800000000001
3383 26 0.056938000000000002 0.042028999999999997 0.18448400000000001 0.17526700000000001 14 14 14 0 0 0 0.0084390000000000003
3384 25 0.065031000000000005 0.045741999999999998 0.19205900000000001 0.182173 14 14 14 1 1 1 0.0062470000000000008
3385 25 0.056919999999999998 0.041424000000000002 0.187996 0.18129899999999999 14 14 14 1 1 1 0.0067320000000000001
3386 25 0.062913999999999998 0.043053000000000001 0.182925 0.17590600000000001 14 14 14 1 1 1 0.006398
3387 25 0.061786000000000001 0.040911999999999997 0.186108 0.178758 14 14 14 1 1 1 0.0062589999999999989
3388 25 0.061083999999999999 0.041783000000000001 0.19556899999999999 0.18382999999999999 14 14 14 0 0 0 0.0078179999999999986
3389 25 0.061305999999999999 0.043256999999999997 0.19357099999999999 0.182868 14 14 14 0 0 0 0.0079360000000000003
3390 25 0.061060999999999997 0.039962999999999999 0.18627099999999999 0.17949699999999999 14 14 14 0 0 0 0.0081169999999999992
3391 25 0.058784999999999997 0.039459000000000001 0.18618699999999999 0.182395 14 14 14 0 0 0 0.0077530000000000003
3392 25 0.058090000000000003 0.045333999999999999 0.193327 0.18421799999999999 14 14 14 0 0 0 0.0076480000000000003
3393 25 0.057706 0.042756000000000002 0.18726899999999999 0.18326100000000001 14 14 14 0 0 0 0.0076150000000000002
3394 25 0.061644999999999998 0.044044 0.19073999999999999 0.17982999999999999 14 14 14 0 0 0 0.0074920000000000004
3395 25 0.058716999999999998 0.042269000000000001 0.19637499999999999 0.18094199999999999 14 14 14 0 0 0 0.0075100000000000002
3396 26 0.061273000000000001 0.048684999999999999 0.195386 0.18098500000000001 14 14 14 0 1 3 0.007424
3397 26 0.062549999999999994 0.044637000000000003 0.19262299999999999 0.18074699999999999 14 14 14 0 1 3 0.0072619999999999994
3398 26 0.060566000000000002 0.044971999999999998 0.18948300000000001 0.179565 14 14 14 0 1 3 0.0073119999999999999
3399 26 0.060450999999999998 0.042723999999999998 0.187331 0.177124 14 14 14 0 1 3 0.0073900000000000007
3400 29 0.060065 0.044109000000000002 0.187359 0.177094 14 14 14 0 0 2 0.0068230000000000001
3401 29 0.060309000000000001 0.042894000000000002 0.18831999999999999 0.170595 14 14 14 0 0 2 0.0067630000000000008
3402 29 0.058222000000000003 0.044477999999999997 0.180067 0.17444699999999999 14 14 14 0 0 2 0.0066519999999999999
3403 29 0.063463000000000006 0.044443000000000003 0.187474 0.17205599999999999 14 14 14 0 0 2 0.006711
3404 27 0.061126 0.043216999999999998 0.19433500000000001 0.183417 14 14 14 0 0 0 0.0078209999999999998
3405 27 0.059401000000000002 0.041930000000000002 0.19470499999999999 0.181283 14 14 14 0 0 0 0.0077349999999999997
3406 27 0.058552 0.042076000000000002 0.195495 0.185945 14 14 14 0 0 0 0.0077380000000000001
3407 27 0.061454000000000002 0.038716 0.184862 0.17588899999999999 14 14 14 0 0 0 0.0074129999999999995
3408 27 0.063310000000000005 0.044965999999999999 0.19423099999999999 0.18374599999999999 14 14 14 0 0 0 0.0076249999999999998
3409 27 0.066171999999999995 0.047167000000000001 0.196854 0.184166 14 14 14 0 0 0 0.0078370000000000002
3410 27 0.060287 0.044868999999999999 0.19114300000000001 0.18238299999999999 14 14 14 0 0 0 0.0077159999999999989
3411 27 0.060345999999999997 0.040254999999999999 0.187754 0.18146300000000001 14 14 14 0 0 0 0.0075829999999999995
3412 28 0.059206000000000002 0.041896999999999997 0.190857 0.18492400000000001 14 14 14 0 0 0 0.0080059999999999992
3413 28 0.063409999999999994 0.044739000000000001 0.18606500000000001 0.17485800000000001 14 14 14 0 0 0 0.0078700000000000003
3414 28 0.062931000000000001 0.043896999999999999 0.18970100000000001 0.186531 14 14 14 0 0 0 0.0080479999999999996
3415 28 0.059278999999999998 0.046267999999999997 0.186334 0.17905699999999999 14 14 14 0 0 0 0.0078960000000000002
3416 31 0.062543000000000001 0.045135000000000002 0.18437300000000001 0.17659 14 14 14 0 2 2 0.0053520000000000009
3417 31 0.058810000000000001 0.041459000000000003 0.17892 0.17069699999999999 14 14 14 0 2 2 0.0053369999999999997
3418 31 0.055636999999999999 0.041239999999999999 0.176672 0.166709 14 14 14 0 2 2 0.005202
3419 31 0.059424999999999999 0.041667999999999997 0.17311799999999999 0.16658200000000001 14 14 14 0 2 2 0.0053090000000000004
3420 29 0.058423000000000003 0.043853000000000003 0.18737599999999999 0.17854400000000001 14 14 14 0 0 2 0.0069610000000000002
3421 29 0.058937000000000003 0.040423000000000001 0.17938599999999999 0.17429900000000001 14 14 14 0 0 2 0.0066759999999999996
3422 29 0.062094999999999997 0.045435000000000003 0.180866 0.174013 14 14 14 0 0 2 0.006633
3423 29 0.061460000000000001 0.044491999999999997 0.19004199999999999 0.176014 14 14 14 0 0 2 0.0068950000000000001
3424 27 0.060072 0.045012999999999997 0.194212 0.186561 14 14 14 0 0 0 0.0079740000000000002
3425 27 0.060457999999999998 0.042903999999999998 0.192441 0.17854600000000001 14 14 14 0 0 0 0.0076420000000000004
3426 27 0.057959999999999998 0.041575000000000001 0.196599 0.18299099999999999 14 14 14 0 0 0 0.0076950000000000005
3427 27 0.058705 0.039595999999999999 0.181316 0.173064 14 14 14 0 0 0 0.0076559999999999996
3428 27 0.060262000000000003 0.044193000000000003 0.19698199999999999 0.18110100000000001 14 14 14 0 0 0 0.0077549999999999997
3429 27 0.059554999999999997 0.047299000000000001 0.19090099999999999 0.18151700000000001 14 14 14 0 0 0 0.0074549999999999998
3430 27 0.061587000000000003 0.045067999999999997 0.191945 0.17629300000000001 14 14 14 0 0 0 0.0075359999999999993
3431 27 0.061219000000000003 0.040723000000000002 0.19153200000000001 0.18232899999999999 14 14 14 0 0 0 0.0076909999999999999
3432 28 0.062732999999999997 0.041993999999999997 0.197718 0.17910699999999999 14 14 14 0 0 0 0.0080739999999999996
3433 28 0.065212999999999993 0.043614 0.18476699999999999 0.174627 14 14 14 0 0 0 0.0079679999999999994
3434 28 0.062876000000000001 0.045429999999999998 0.18751000000000001 0.179234 14 14 14 0 0 0 0.0084069999999999995
3435 28 0.059642000000000001 0.045989000000000002 0.18849099999999999 0.178118 14 14 14 0 0 0 0.0079229999999999995
3436 31 0.063264000000000001 0.050381000000000002 0.186115 0.17374600000000001 14 14 14 0 2 2 0.0054820000000000008
3437 31 0.059368999999999998 0.042979000000000003 0.176007 0.16655500000000001 14 14 14 0 2 2 0.0052849999999999998
3438 31 0.055862000000000002 0.044226000000000001 0.17824400000000001 0.16228799999999999 14 14 14 0 2 2 0.0052700000000000004
3439 31 0.058965999999999998 0.041286999999999997 0.17372699999999999 0.17125099999999999 14 14 14 0 2 2 0.0053049999999999998
3440 46 0.060568999999999998 0.046165999999999999 0.19378999999999999 0.180061 14 14 14 0 2 5 0.029641000000000001
3441 46 0.064097000000000001 0.040087999999999999 0.185636 0.17840200000000001 14 14 14 0 3 7 0.15054100000000001
3442 47 0.062466000000000001 0.04054 0.17872199999999999 0.16642599999999999 14 14 14 0 2 9 0.246943
3443 46 0.060051 0.038566000000000003 0.18960199999999999 0.16878899999999999 14 14 14 0 2 8 0.18756300000000001
3444 54 0.066022999999999998 0.045118999999999999 0.19101899999999999 0.174342 14 14 14 0 6 6 0.24041400000000002
3445 55 0.066153000000000003 0.043160999999999998 0.18700800000000001 0.17882500000000001 14 14 14 0 6 6 0.35953299999999999
3446 56 0.062992999999999993 0.042991000000000001 0.18593599999999999 0.176015 14 14 14 0 6 6 0.20402200000000001
3447 55 0.063552999999999998 0.046989000000000003 0.18471299999999999 0.17727699999999999 14 14 14 0 6 6 0.10923999999999999
3448 56 0.061733000000000003 0.044303000000000002 0.187698 0.17383199999999999 14 14 14 0 6 6 0.23932500000000001
3449 56 0.063602000000000006 0.042682999999999999 0.187115 0.17537 14 14 14 2 6 6 0.116507
3450 56 0.064177999999999999 0.044540000000000003 0.186386 0.17457700000000001 14 14 14 0 6 8 0.11937200000000001
